index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
30,8,0,0,0,10.0,9,10.0,5.877408075265663,0,,28.59260355562235,6,49.666666666666664,50.000000000000014,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,0,2.4500000000000006,37540,317,0,0.0,3170.0,False,-0.17503057394678026,0,0.974,66856,0,0,0.0,0.0,False,-0.0010011505760351448,1,0.30000000000000004,70899,0,0,0.0,0.0,False,0.05941156254202591,12,2.7320000000000007,96648,236,0,0.0,6747.854439126874,False,-0.06382449415895171,8,2.7280000000000006,96990,124,0,0.0,3545.4828408971716,False,-0.07561009892785932,0.0,416679,0.0,0.0,5,0,0,5,9,9.0,16,21,9,109.0,3.0,7,1,9,325,0.6954487580806017,40.682754770852625
31,9,0,0,0,10.0,13,10.0,5.8819575453076975,3,6.0,29.821386165576424,7,50.42857142857143,50.000000000000014,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,3,2.4800000000000004,37344,330,0,0.0,3300.0,False,-0.17779277189727155,2,0.9940000000000002,66898,0,0,0.0,0.0,False,-0.00037356364777430776,5,0.34900000000000003,70926,0,3,0.3,89.46415849672927,False,0.060483422429484124,10,2.8200000000000007,96240,241,0,0.0,7186.9540659039185,False,-0.06558833188614901,10,2.8200000000000007,96693,126,0,0.0,3757.4946568626297,False,-0.07739774685344282,0.049999999999999996,415847,0.0,0.0,4,0,0,8,11,11.0,16,24,10,113.0,3.0,8,1,10,130,0.7276089107617736,41.4103636816144
32,10,0,0,0,9.999999999999998,11,10.0,5.718367563551131,11,4.636363636363637,30.555806419442238,5,47.0,50.000000000000014,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,11,2.5870000000000006,36937,341,0,0.0,3409.9999999999995,False,-0.18521486104668325,5,1.042,66893,0,10,1.0,305.5580641944224,False,0.0018346313240173427,0,0.3440000000000001,70925,0,4,0.1,122.22322567776895,False,0.060713231816249755,10,2.9100000000000006,95831,246,0,0.0,7516.72837918279,False,-0.06787315553400483,10,2.9100000000000006,96545,126,0,0.0,3850.031608849722,False,-0.07834992367700726,0.18333333333333335,414877,0.0,0.0,4,0,0,10,11,11.0,13,23,12,118.0,6.0,8,2,12,110,0.7081527067348361,42.118516388349235
33,12,0,0,0,10.0,12,10.0,5.782949861654325,4,7.0,31.048900482138905,2,57.0,50.000000000000014,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,4,2.6160000000000005,36733,353,0,0.0,3530.0,False,-0.18825117024416987,0,1.0370000000000001,66865,0,14,0.4,434.6846067499447,False,0.002380979683740588,0,0.3440000000000001,71039,0,2,0.0,62.09780096427781,False,0.061967468590501666,14,3.040000000000001,95510,246,0,0.0,7638.02951860617,False,-0.07030994880894895,6,2.960000000000001,96362,128,0,0.0,3974.25926171378,False,-0.07948138232647686,0.06666666666666667,414255,0.0,0.0,6,0,0,7,9,9.0,15,22,8,122.0,21.0,8,4,8,234,0.7400204595178366,42.85853684786707
34,8,0,0,0,9.999999999999998,11,10.0,5.782949861654325,0,,32.324462608673834,15,40.53333333333333,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,0,2.6120000000000005,36623,364,0,0.0,3639.9999999999995,False,-0.18941087167376544,0,1.0370000000000001,66967,0,8,0.0,258.59570086939067,False,0.0025895110863932798,7,0.41400000000000003,71257,0,0,0.0,0.0,False,0.06476099397815399,12,3.146000000000001,94973,256,0,0.0,8275.062427820501,False,-0.07235488984649857,8,3.034000000000001,95918,133,0,0.0,4299.15352695362,False,-0.08211663346957804,0.0,413484,0.0,0.0,4,0,0,9,11,10.5,11,20,11,78.0,20.0,5,3,11,212,0.6708099208772182,43.52934676874429
35,11,0,0,0,10.0,10,10.0,5.583469675813889,9,4.0,32.74603777914394,17,35.23529411764706,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,9,2.7020000000000004,36281,374,0,0.0,3740.0,False,-0.19556783199089106,2,1.0570000000000002,67338,0,8,0.8,261.9683022331515,False,0.008158393244722626,7,0.4770000000000001,71107,0,1,0.1,32.74603777914394,False,0.06276426667796679,10,3.2340000000000013,94192,273,0,0.0,8939.668313706296,False,-0.07655456091899976,10,3.1260000000000003,95737,133,0,0.0,4355.223024626144,False,-0.08354834274938391,0.15,412401,0.0,0.0,4,0,0,9,13,12.4,14,23,12,120.0,32.0,8,3,12,335,0.7382742892950773,44.26762105803937
36,12,0,0,0,10.0,9,10.0,5.506671043922713,9,4.888888888888889,33.39019011929016,5,47.0,50.000000000000014,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,9,2.783000000000001,35963,383,0,0.0,3830.0,False,-0.20132416817779278,0,1.0550000000000002,67338,0,8,0.0,267.1215209543213,False,0.008196894348387922,4,0.51,71146,0,9,0.9,300.5117110736114,False,0.06534757640178715,11,3.334000000000001,93748,278,0,0.0,9282.472853162664,False,-0.07910599464080889,9,3.2060000000000004,95588,133,0,0.0,4440.895285865591,False,-0.08454200500807002,0.15,411529,0.0,0.0,3,0,0,9,11,10.8,16,25,12,130.0,31.0,9,3,12,90,0.783976293168962,45.05159735120833
37,12,0,0,0,10.000000000000002,9,10.0,5.086528407174512,9,1.6666666666666667,34.7648178231911,8,51.875,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,9,2.864000000000001,35612,392,0,0.0,3920.000000000001,False,-0.20777632522245182,0,1.0550000000000002,67741,0,8,0.8,278.1185425855288,False,0.014300902100813785,0,0.506,71143,0,10,0.1,347.648178231911,False,0.0656549181763512,12,3.4430000000000014,93291,283,0,0.0,9838.443443963082,False,-0.08078151906120744,8,3.277,95288,136,0,0.0,4728.01522395399,False,-0.08600623719380206,0.15,410821,0.0,0.0,6,0,0,10,9,9.0,17,27,11,142.0,9.0,11,1,11,505,0.773001816123724,45.82459916733205
38,11,0,0,0,10.0,11,10.0,5.086528407174512,0,,36.2179588777191,6,59.666666666666664,50.0,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,0,2.855000000000001,35502,403,0,0.0,4030.0,False,-0.2089360266520474,0,1.0550000000000002,67855,0,6,0.0,217.3077532663146,False,0.015550018329022168,0,0.506,71387,0,6,0.0,217.3077532663146,False,0.06832709048657637,8,3.511000000000001,93174,283,0,0.0,10249.682362394506,False,-0.07995206726633738,12,3.3890000000000007,94687,142,0,0.0,5142.950160636112,False,-0.08968958470701276,0.0,410351,0.0,0.0,6,0,0,9,8,8.0,16,25,5,124.0,18.0,9,2,5,468,0.7328097643330693,46.55740893166512
39,5,0,0,0,9.999999999999998,12,10.0,5.144319593575417,5,6.0,37.95215835346743,10,54.0,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,5,2.9050000000000007,35272,415,0,0.0,4149.999999999999,False,-0.21252055834352465,0,1.0550000000000002,68160,0,1,0.0,37.95215835346743,False,0.018767480226181327,0,0.506,71592,0,6,0.5,227.71295012080458,False,0.0714680524641812,13,3.633000000000001,92685,288,0,0.0,10930.22160579862,False,-0.08134413939499532,7,3.4470000000000005,94284,147,0,0.0,5578.967277959712,False,-0.09142104960661301,0.08333333333333333,409739,0.0,0.0,7,0,0,6,7,7.0,13,19,5,61.0,3.0,4,1,5,660,0.5873123193159699,47.14472125098109
40,5,0,0,0,9.999999999999998,15,10.0,4.950289294860621,4,1.5,38.41718179806065,5,47.0,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,4,2.940000000000001,35013,430,0,0.0,4299.999999999999,False,-0.2164002867625353,4,1.0950000000000002,68240,0,3,0.3,115.25154539418196,False,0.020540408718932122,0,0.506,71589,0,7,0.1,268.9202725864246,False,0.07173109598035377,8,3.7000000000000015,92333,293,0,0.0,11256.23426683177,False,-0.08311306396031592,12,3.560000000000001,94044,147,0,0.0,5647.325724314916,False,-0.09334747089453053,0.06666666666666667,408965,0.0,0.0,6,0,0,5,11,10.8,14,19,9,58.0,3.0,4,1,9,150,0.6077978350222111,47.7525190860033
41,9,0,0,0,9.999999999999998,9,10.0,4.6601098659712346,7,1.8571428571428572,37.21119761407241,17,31.0,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,7,3.006000000000001,34725,439,0,0.0,4389.999999999999,False,-0.22152405853329396,2,1.1110000000000002,68240,0,3,0.3,111.63359284221724,False,0.020513378007876254,5,0.556,71837,0,4,0.4,148.84479045628964,False,0.07453973066401905,7,3.7620000000000013,91830,308,0,0.0,11461.048865134302,False,-0.0868624925584078,13,3.6780000000000004,93645,149,0,0.0,5544.468444496789,False,-0.09756334906778857,0.11666666666666665,408023,0.0,0.0,6,0,0,8,12,11.4,15,23,12,103.0,17.0,7,2,12,447,0.7229016749188304,48.475420760922134
42,12,0,0,0,9.999999999999996,12,10.0,4.475775284012369,5,2.0,38.04769086071236,6,51.166666666666664,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,5,3.0490000000000013,34475,451,0,0.0,4509.999999999998,False,-0.22553029983553324,2,1.1290000000000002,68409,0,0,0.0,0.0,False,0.022204623223704856,0,0.5510000000000002,71889,0,8,0.5,304.38152688569886,False,0.07647880046385921,6,3.815000000000001,91511,313,0,0.0,11908.927239402969,False,-0.08775223350865793,14,3.805000000000001,93270,150,0,0.0,5707.153629106853,False,-0.10031189510999126,0.08333333333333333,407300,0.0,0.0,5,0,0,7,9,8.4,18,25,12,133.0,30.0,9,3,12,182,0.841817706823349,49.31723846774548
43,12,0,0,0,9.999999999999996,12,10.0,4.137565918586674,7,1.0,39.201984098685166,5,60.0,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,7,3.1140000000000003,34156,463,0,0.0,4629.999999999998,False,-0.23099143929490154,0,1.1270000000000002,68409,0,0,0.0,0.0,False,0.022204623223704856,0,0.5510000000000002,72182,0,10,0.7,392.01984098685165,False,0.0815117361817824,9,3.8990000000000014,91370,313,0,0.0,12270.221022888458,False,-0.08738115038754568,11,3.9010000000000007,92777,155,0,0.0,6076.3075352962005,False,-0.10319864314590751,0.11666666666666665,406640,0.0,0.0,5,0,0,12,9,9.0,14,26,13,146.0,28.0,10,2,13,420,0.8200514791533351,50.13728994689882
44,13,0,0,0,9.999999999999998,8,10.0,4.3086086918304085,3,8.0,41.225424922800705,17,51.411764705882355,50.000000000000014,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,3,3.1370000000000013,34016,471,0,0.0,4709.999999999999,False,-0.23309998734871168,10,1.227,68480,0,3,0.3,123.67627476840212,False,0.024189563190296286,0,0.5510000000000002,72541,0,3,0.0,123.67627476840212,False,0.08487124213475485,11,4.000000000000001,90685,323,0,0.0,13315.812250064628,False,-0.08889933522681073,9,3.980000000000001,92237,162,0,0.0,6678.518837493714,False,-0.10543462323689536,0.049999999999999996,405705,0.0,0.0,5,0,0,11,11,11.0,16,27,11,156.0,26.0,11,2,11,439,0.7787384241819382,50.916028371080756
45,11,0,0,0,9.999999999999998,12,10.0,4.203524373116296,2,1.0,43.353453417853565,10,63.0,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,2,3.1540000000000012,33842,483,0,0.0,4829.999999999999,False,-0.23550373213005524,2,1.237,68724,0,0,0.0,0.0,False,0.026911525185661134,2,0.571,72773,0,2,0.2,86.70690683570713,False,0.0880617045472834,11,4.099000000000001,90487,323,0,0.0,14003.165453966702,False,-0.08753584553698156,9,4.061,91451,172,0,0.0,7456.793987870813,False,-0.10914913756015575,0.03333333333333333,405023,0.0,0.0,4,0,0,8,11,9.8,14,22,9,110.0,29.0,8,3,9,120,0.7379072979092598,51.653935668990016
46,9,0,0,0,9.999999999999996,9,10.0,4.14797850486076,1,1.0,43.353453417853565,0,,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,1,3.1620000000000013,33725,492,0,0.0,4919.999999999998,False,-0.23702188672879854,0,1.235,68723,0,1,0.1,43.353453417853565,False,0.02722048812379796,0,0.5690000000000002,72773,0,2,0.0,86.70690683570713,False,0.0880617045472834,4,4.128000000000001,90441,323,0,0.0,14003.165453966702,False,-0.08796639186283024,16,4.212000000000001,91049,172,0,0.0,7456.793987870813,False,-0.11291173805996388,0.016666666666666666,404457,0.0,0.0,4,0,0,10,9,9.0,13,23,7,116.0,0.0,9,0,7,90,0.6990690380334854,52.3530047070235
47,7,0,0,0,9.999999999999998,8,10.0,4.14797850486076,0,,43.644241263647196,5,49.0,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,0,3.161000000000001,33645,500,0,0.0,4999.999999999999,False,-0.2378653059503226,0,1.235,68723,0,1,0.0,43.644241263647196,False,0.027222660679166007,3,0.5990000000000002,72904,0,0,0.0,0.0,False,0.08937136709352539,11,4.234000000000001,89987,328,0,0.0,14315.31113447628,False,-0.09075490151497893,9,4.286000000000001,90894,172,0,0.0,7506.809497347318,False,-0.11412842683357838,0.0,403899,0.0,0.0,3,0,0,8,9,8.6,14,22,4,92.0,3.0,6,1,4,80,0.6424439512193203,52.99544865824282
48,4,0,0,0,9.999999999999996,13,10.0,4.14797850486076,0,,43.71309629830382,14,44.142857142857146,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,0,3.161000000000001,33515,513,0,0.0,5129.999999999998,False,-0.23923586218529921,4,1.2750000000000001,68816,0,0,0.0,0.0,False,0.028286239409470587,9,0.6860000000000002,72903,0,0,0.0,0.0,False,0.08935642454761442,13,4.3530000000000015,89218,338,0,0.0,14775.02654882669,False,-0.09580111310813878,7,4.347000000000001,90665,176,0,0.0,7693.5049485014715,False,-0.1153980917976176,0.0,402863,0.0,0.0,5,0,0,7,10,9.8,13,20,8,54.0,0.0,4,0,8,130,0.5967254135757685,53.59217407181859
49,8,0,0,0,9.999999999999996,11,10.0,3.7759369466703525,12,2.1666666666666665,46.21964093624645,15,61.46666666666667,50.000000000000014,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,12,3.281000000000001,33048,524,0,0.0,5239.999999999998,False,-0.24792308016699702,5,1.3210000000000002,68910,0,7,0.7,323.53748655372516,False,0.032108075598476726,10,0.7770000000000001,73088,0,5,0.5,231.09820468123223,False,0.09384739330784067,12,4.460000000000001,88971,338,0,0.0,15622.2386364513,False,-0.09414813303670264,8,4.420000000000001,89617,191,0,0.0,8827.951418823071,False,-0.11989801939881194,0.19999999999999998,401380,0.0,0.0,3,0,0,4,15,15.0,19,23,12,94.0,12.0,7,1,12,110,0.6982318488880992,54.29040592070669
50,12,0,0,0,9.999999999999995,8,10.0,3.6279459010397144,4,1.5,46.25841886823143,5,47.0,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,4,3.309000000000001,32859,532,0,0.0,5319.999999999997,False,-0.2510648167671741,0,1.3160000000000003,69145,0,2,0.0,92.51683773646286,False,0.033893555561888104,0,0.7670000000000001,73082,0,9,0.4,416.3257698140829,False,0.09514162373036236,3,4.4780000000000015,88709,343,0,0.0,15866.63767180338,False,-0.09545662399358211,17,4.582000000000001,89167,191,0,0.0,8835.358003832203,False,-0.12407522391295385,0.06666666666666667,400708,0.0,0.0,4,0,0,8,10,10.0,17,25,14,143.0,23.0,10,2,14,315,0.792717888019979,55.08312380872667
51,14,0,0,0,9.999999999999996,7,10.0,3.4928653605944224,3,1.0,47.72441042546167,10,61.0,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,3,3.335000000000001,32708,539,0,0.0,5389.999999999998,False,-0.2535107325095939,3,1.346,69333,0,3,0.3,143.17323127638502,False,0.03708122193622815,0,0.7670000000000001,73387,0,4,0.0,190.89764170184668,False,0.0980148651562382,8,4.5550000000000015,88589,343,0,0.0,16369.472775933353,False,-0.0942265947719819,12,4.685000000000001,88319,201,0,0.0,9592.606495517795,False,-0.12846844144327646,0.049999999999999996,400082,0.0,0.0,4,0,0,11,9,8.6,18,29,6,216.0,0.0,14,0,6,375,0.8349505858495831,55.91807439457625
52,6,0,0,0,9.999999999999996,7,10.0,3.494006399376568,10,3.5,48.698028913289384,7,61.285714285714285,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,10,3.4320000000000013,32368,546,0,0.0,5459.999999999998,False,-0.25994180407371487,0,1.3430000000000002,69442,0,6,0.5,292.1881734797363,False,0.039823290748171404,1,0.7770000000000001,73634,0,5,0.5,243.49014456644693,False,0.10209860694056197,10,4.647000000000002,88411,343,0,0.0,16703.42391725826,False,-0.0943297801534136,10,4.7730000000000015,87725,208,0,0.0,10129.190013964191,False,-0.1315169737555611,0.16666666666666666,399326,0.0,0.0,4,0,0,8,10,9.2,12,20,9,77.0,3.0,5,1,9,184,0.6497669508680701,56.56784134544432
53,9,0,0,0,9.999999999999995,12,10.0,3.3284973986952275,4,1.0,49.95864227500917,15,57.333333333333336,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,4,3.4620000000000006,32140,558,0,0.0,5579.999999999997,False,-0.2634841648041159,0,1.343,69683,0,5,0.4,249.79321137504584,False,0.04310769997889397,5,0.8260000000000001,74059,0,0,0.0,0.0,False,0.10663000762069841,12,4.7570000000000014,87915,348,0,0.0,17385.60751170319,False,-0.09577967488275481,8,4.843000000000001,86988,218,0,0.0,10890.984015951999,False,-0.13484999196959963,0.06666666666666667,398531,0.0,0.0,6,0,0,9,10,10.0,15,24,9,101.0,11.0,8,1,9,670,0.695592544041574,57.263433889485896
54,9,0,0,0,9.999999999999995,7,10.0,3.2163828803004963,5,2.0,49.9376888737055,1,48.0,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,5,3.5080000000000022,31940,565,0,0.0,5649.999999999997,False,-0.26696326909290263,0,1.3430000000000002,69721,0,9,0.5,449.4391998633495,False,0.04516712639797492,0,0.8210000000000002,74059,0,0,0.0,0.0,False,0.10663000762069841,10,4.845000000000002,87690,349,0,0.0,17428.253416923217,False,-0.09768603150043886,10,4.9350000000000005,86813,218,0,0.0,10886.416174467799,False,-0.13650931676759018,0.08333333333333333,397969,0.0,0.0,4,0,0,9,9,9.0,13,22,7,100.0,19.0,7,2,7,118,0.7098389891907573,57.97327287867665
55,7,0,0,0,9.999999999999995,10,10.0,3.3712424369058365,2,7.5,49.87386591136767,5,48.8,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,2,3.523000000000001,31798,575,0,0.0,5749.999999999997,False,-0.26890313330240795,0,1.3430000000000002,69953,0,5,0.1,249.36932955683835,False,0.04713902043809193,0,0.8210000000000002,74056,0,1,0.1,49.87386591136767,False,0.10695780124853457,8,4.915000000000002,87320,354,0,0.0,17655.348532624157,False,-0.10008635012483895,12,5.045000000000001,86558,218,0,0.0,10872.502768678152,False,-0.13896115363634676,0.03333333333333333,397431,0.0,0.0,6,0,0,6,10,10.0,16,22,8,96.0,0.0,7,0,8,344,0.6716037103906274,58.64487658906728
56,8,0,0,0,9.999999999999995,11,10.0,3.611134843386488,5,6.0,47.43186373506534,9,25.666666666666668,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,5,3.571000000000001,31578,586,0,0.0,5859.999999999997,False,-0.2723822375911947,1,1.3530000000000002,69987,0,5,0.5,237.15931867532672,False,0.04755584267497957,2,0.841,74109,0,0,0.0,0.0,False,0.10737713491624704,12,5.027000000000002,86972,360,0,0.0,17075.470944623525,False,-0.10605726760034294,8,5.113000000000001,86306,221,0,0.0,10482.44188544944,False,-0.14314522568372895,0.08333333333333333,396698,0.0,0.0,4,0,0,7,11,9.833333333333334,15,22,8,114.0,0.0,8,0,8,110,0.7063563298434019,59.35123291891068
57,8,0,0,0,9.999999999999996,11,10.0,3.67669824956287,10,4.0,48.62061353936161,17,54.23529411764706,50.000000000000014,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,10,3.6660000000000013,31203,597,0,0.0,5969.999999999998,False,-0.27912959136338716,7,1.4220000000000002,70347,0,5,0.5,243.10306769680804,False,0.05297956657424818,5,0.8890000000000002,74154,0,5,0.5,243.10306769680804,False,0.10986583885731978,10,5.115000000000002,86304,370,0,0.0,17989.627009563796,False,-0.10803143451688121,10,5.205000000000001,85690,228,0,0.0,11085.499886974447,False,-0.14608858075563472,0.16666666666666666,395444,0.0,0.0,5,0,0,7,13,12.8,17,24,8,133.0,0.0,8,0,8,350,0.6991495192050934,60.050382438115776
58,8,0,0,0,9.999999999999996,12,10.0,4.307836733266997,14,6.714285714285714,49.43402112958556,11,55.90909090909091,50.000000000000014,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,14,3.796000000000001,30715,609,0,0.0,6089.999999999998,False,-0.2881541770336946,0,1.4150000000000003,70367,0,9,0.5,444.90619016627005,False,0.05478614370370634,5,0.9340000000000002,74465,0,9,0.9,444.90619016627005,False,0.11602069684687087,11,5.215000000000002,85860,375,0,0.0,18537.757923594585,False,-0.10962197132376808,9,5.285000000000001,85163,234,0,0.0,11567.56094432302,False,-0.1487651699987691,0.2333333333333333,394316,0.0,0.0,7,0,0,8,11,11.0,15,23,8,102.0,3.0,7,1,8,500,0.6820518672466278,60.7324343053624
59,8,0,0,0,9.999999999999996,11,10.0,4.436729751106729,5,6.0,49.9472488751974,10,54.5,50.000000000000014,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,5,3.832000000000001,30495,620,0,0.0,6199.999999999998,False,-0.29163328132248134,0,1.4150000000000003,70337,0,14,0.5,699.2614842527637,False,0.056238225156170184,1,0.9390000000000003,74972,0,0,0.0,0.0,False,0.12027255203741613,9,5.294000000000002,85474,380,0,0.0,18979.954572575014,False,-0.11116540198718179,11,5.386000000000001,84650,239,0,0.0,11937.392481172179,False,-0.15183594087863195,0.08333333333333333,393674,0.0,0.0,5,0,0,8,10,9.2,13,21,9,87.0,12.0,6,2,9,420,0.6954402085393667,61.42787451390177
60,9,0,0,0,9.999999999999996,8,10.0,4.218794324284239,4,1.0,50.536180000748054,5,61.0,50.000000000000014,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,4,3.8670000000000013,30307,628,0,0.0,6279.999999999998,False,-0.29475393244212034,0,1.4150000000000003,70337,0,14,0.0,707.5065200104727,False,0.05629982606884384,5,0.9880000000000002,75083,0,4,0.4,202.14472000299222,False,0.12344145301318664,10,5.385000000000002,85289,380,0,0.0,19203.74840028426,False,-0.1118496251425751,10,5.475000000000001,84165,244,0,0.0,12330.827920182524,False,-0.15453417732807387,0.06666666666666667,392927,0.0,0.0,2,0,0,9,10,10.0,13,22,10,90.0,19.0,6,3,10,80,0.6912084156647325,62.1190829295665
61,10,0,0,0,9.999999999999996,11,10.0,4.2208483376554,4,4.25,47.938484584679465,10,26.0,50.000000000000014,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,4,3.903000000000001,30097,639,0,0.0,6389.999999999998,False,-0.2980221819255261,0,1.4150000000000003,70583,0,7,0.3,335.56939209275623,False,0.05719684855799022,0,0.9830000000000001,75080,0,5,0.1,239.69242292339732,False,0.12367715451282368,9,5.4650000000000025,85071,384,0,0.0,18408.378080516915,False,-0.11761225521795515,11,5.575000000000001,83764,250,0,0.0,11984.621146169866,False,-0.15990761437009263,0.06666666666666667,392341,0.0,0.0,6,0,0,8,10,10.0,15,23,10,105.0,22.0,7,3,10,370,0.7197272395715117,62.838810169138014
62,10,0,0,0,9.999999999999996,7,10.0,4.2208483376554,0,,47.938484584679465,0,,50.000000000000014,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,0,3.8990000000000014,30027,646,0,0.0,6459.999999999997,False,-0.29876017374435965,0,1.4150000000000003,70583,0,7,0.0,335.56939209275623,False,0.05719684855799022,0,0.9830000000000001,75080,0,5,0.0,239.69242292339732,False,0.12367715451282368,11,5.566000000000002,84858,384,0,0.0,18408.378080516915,False,-0.1196058719006893,9,5.654000000000001,83616,250,0,0.0,11984.621146169866,False,-0.1612928503749971,0.0,391910,0.0,0.0,3,0,0,8,7,7.0,15,23,10,98.0,18.0,7,3,10,70,0.7934057507663965,63.63221591990441
63,10,0,0,0,9.999999999999995,10,10.0,4.19541851002554,2,3.5,46.65130542474634,16,39.8125,50.000000000000014,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,2,3.9190000000000005,29877,656,0,0.0,6559.999999999996,False,-0.30086872179816976,3,1.4450000000000003,71004,0,0,0.0,0.0,False,0.060980529862678004,1,0.9930000000000001,75137,0,2,0.2,93.30261084949268,False,0.12343516138584265,8,5.635000000000002,84398,395,0,0.0,18427.265642774804,False,-0.12382294417510686,12,5.7650000000000015,83066,255,0,0.0,11896.082883310317,False,-0.16685503279026623,0.03333333333333333,391228,0.0,0.0,4,0,0,7,12,10.766666666666666,15,22,9,100.0,20.0,7,3,9,335,0.7076248964294791,64.33984081633389
