index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
33,14,0,0,0,10.000000000000002,20,10.0,6.257603570679214,0,,24.12215146202993,0,,41.99999999999999,8,42.0,0,0.8660000000000001,27023,339,0,0.0,3390.0000000000005,False,-0.08701319345096169,0,1.5230000000000004,24433,341,0,0.0,3410.0000000000005,False,-0.16903512955015101,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,46943,0,57,0.0,1374.962633335706,False,0.07307277618824995,0,2.3060000000000005,55797,0,9,0.0,377.99999999999994,False,-0.06047994629971472,8,2.8900000000000006,51508,149,0,0.0,3594.2005678424593,False,-0.1054690336646882,0.0,250624,0.0,0.0,7,0,0,7,3,3.0,14,21,15,100.0,69.0,6,8,15,200,0.598943280056119,27.06232655607164
34,15,0,0,0,10.000000000000002,20,10.0,6.250708059707274,2,6.0,26.01316157485655,8,44.0,41.99999999999999,15,42.0,1,0.8760000000000001,26909,349,0,0.0,3490.0000000000005,False,-0.08904784612939119,1,1.5330000000000004,24309,351,0,0.0,3510.0000000000005,False,-0.17138769670958512,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,47283,0,51,0.2,1326.6712403176841,False,0.08018869534230381,0,2.3060000000000005,55621,0,13,0.4,545.9999999999999,False,-0.06202382950159423,15,3.0320000000000005,51026,153,0,0.0,3980.013720953052,False,-0.1103204084497982,0.10000000000000002,250068,0.0,0.0,9,0,0,8,7,7.0,16,24,16,139.0,81.0,8,7,16,552,1.303376441821456,28.365702997893095
35,16,0,0,0,10.0,20,10.0,6.30123300821938,2,8.0,26.916062194109784,4,44.0,41.99999999999999,10,42.0,1,0.885,26785,360,0,0.0,3600.0,False,-0.091241456048323,1,1.5420000000000005,24199,360,0,0.0,3600.0,False,-0.17345414083611507,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,47443,0,49,0.2,1318.8870475113795,False,0.08370566886150652,0,2.3060000000000005,55445,0,17,0.4,713.9999999999999,False,-0.06356771270347374,10,3.1170000000000013,50870,153,0,0.0,4118.157515698797,False,-0.11177917842172515,0.10000000000000002,249662,0.0,0.0,8,0,0,6,6,6.0,14,20,17,121.0,87.0,7,9,17,376,0.6913240840658545,29.05702708195895
36,17,0,0,0,10.0,20,10.0,6.167488641160911,2,2.0,27.81858680958953,4,44.0,41.99999999999999,10,42.0,0,0.8840000000000001,26695,369,0,0.0,3690.0,False,-0.09267207121284375,2,1.5610000000000002,24042,371,0,0.0,3710.0,False,-0.1766968685423621,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,47615,0,47,0.2,1307.4735800507078,False,0.08745210962726366,0,2.3060000000000005,55269,0,21,0.4,881.9999999999999,False,-0.06511159590535325,10,3.2070000000000007,50715,153,0,0.0,4256.243781867198,False,-0.11322164975778483,0.10000000000000002,249256,0.0,0.0,8,0,0,8,6,6.0,14,22,15,157.0,69.0,9,8,15,376,0.7271979376673698,29.78422501962632
37,15,0,0,0,10.0,20,10.0,5.995235651367984,6,4.333333333333333,28.91104024230202,5,43.8,41.99999999999999,11,42.0,2,0.9040000000000001,26596,376,0,0.0,3760.0,False,-0.09470672389127324,4,1.5990000000000002,23816,384,0,0.0,3840.0,False,-0.18181529168653632,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,47808,0,48,0.6,1387.7299316304968,False,0.09270428201534796,0,2.3060000000000005,55269,0,21,0.0,881.9999999999999,False,-0.06511159590535325,11,3.3070000000000013,50319,158,0,0.0,4567.944358283719,False,-0.11725168351834442,0.09999999999999999,248728,0.0,0.0,10,0,0,6,7,7.0,16,22,13,140.0,51.0,8,7,13,419,0.6891416748985648,30.473366694524884
38,13,0,0,0,10.0,20,10.0,5.928168198415603,2,4.0,30.157505333974843,6,43.833333333333336,42.0,14,42.0,0,0.9020000000000001,26486,387,0,0.0,3870.0,False,-0.0964552535367986,2,1.6150000000000004,23684,393,0,0.0,3930.0,False,-0.18458114767127642,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,48063,0,44,0.2,1326.930234694893,False,0.0977643255310665,0,2.3060000000000005,55225,0,22,0.1,924.0,False,-0.06549756670582313,14,3.4360000000000017,49838,163,0,0.0,4915.673369437899,False,-0.12240582841552364,0.05000000000000001,248216,0.0,0.0,10,0,0,9,6,6.0,11,20,13,97.0,36.0,6,7,13,463,0.6254113102331758,31.09877800475806
39,13,0,0,0,10.0,20,10.0,5.863655439390872,4,5.0,30.35313454033996,1,43.0,41.99999999999999,6,42.0,1,0.9120000000000001,26352,399,0,0.0,3990.0,False,-0.09880782069623271,3,1.6430000000000005,23538,401,0,0.0,4010.0,False,-0.18795104116992528,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,48086,0,47,0.4,1426.597323395978,False,0.09940520111064029,0,2.306000000000001,55225,0,22,0.0,923.9999999999999,False,-0.06549756670582313,6,3.4820000000000007,49731,164,0,0.0,4977.914064615753,False,-0.12367919059728355,0.06666666666666667,247852,0.0,0.0,8,0,0,5,4,4.0,15,20,11,100.0,36.0,6,7,11,243,0.6037534326314926,31.702531437389553
40,11,0,0,0,9.999999999999998,20,10.0,5.7904725112306545,1,2.0,31.355505177867716,5,43.2,41.99999999999999,9,42.0,0,0.911,26302,404,0,0.0,4039.999999999999,False,-0.09960260689874424,1,1.6500000000000001,23365,416,0,0.0,4159.999999999999,False,-0.19106660308377046,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,48300,0,43,0.1,1348.2867226483118,False,0.10334429813513311,0,2.3060000000000005,55225,0,22,0.0,923.9999999999999,False,-0.06549756670582313,9,3.566000000000001,49388,169,0,0.0,5299.080375059644,False,-0.12674038953633462,0.016666666666666666,247500,0.0,0.0,10,0,0,5,4,4.0,12,17,10,47.0,63.0,3,8,10,416,0.5695498222485185,32.27208125963807
41,10,0,0,0,9.999999999999998,20,10.0,5.822712066145988,3,6.333333333333333,31.355505177867716,0,,41.999999999999986,9,42.0,1,0.921,26178,415,0,0.0,4149.999999999999,False,-0.10179621681767605,2,1.6690000000000003,23233,425,0,0.0,4249.999999999999,False,-0.19383245906851057,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,48281,0,46,0.3,1442.353238181915,False,0.10397586273212776,0,2.3060000000000005,55225,0,22,0.0,923.9999999999997,False,-0.06549756670582313,9,3.647000000000001,49264,169,0,0.0,5299.080375059644,False,-0.12882127559104178,0.049999999999999996,247101,0.0,0.0,7,0,0,7,5,5.0,11,18,10,63.0,41.0,4,6,10,200,0.5166341084986925,32.788715368136764
42,10,0,0,0,9.999999999999998,20,10.0,5.854320650143285,3,6.333333333333333,31.355505177867716,0,,41.99999999999999,12,42.0,1,0.9300000000000002,26034,428,0,0.0,4279.999999999999,False,-0.10430774121761247,2,1.6870000000000005,23121,432,0,0.0,4319.999999999999,False,-0.19628040057224608,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,48262,0,49,0.3,1536.419753715518,False,0.1046074273291224,0,2.3060000000000005,55351,0,19,0.0,797.9999999999999,False,-0.06444034233931868,9,3.728000000000001,49136,169,0,0.0,5299.080375059644,False,-0.1309692870023524,0.049999999999999996,246824,0.0,0.0,8,0,0,6,5,5.0,14,20,10,86.0,30.0,5,5,10,326,0.5357257714495063,33.32444113958627
43,10,0,0,0,9.999999999999998,20,10.0,5.411937639863096,8,3.0,32.11073186800326,4,43.0,41.99999999999999,15,42.0,1,0.9390000000000003,25960,434,0,0.0,4339.999999999999,False,-0.10570656493403274,7,1.7550000000000003,22807,446,0,0.0,4459.999999999999,False,-0.20403751390875854,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,48410,0,53,0.8,1701.8687890041729,False,0.10980544741708356,0,2.3060000000000005,55729,0,10,0.0,419.99999999999994,False,-0.06126866923980533,6,3.7790000000000012,48906,173,0,0.0,5555.156613164565,False,-0.13268034390699307,0.13333333333333333,246732,0.0,0.0,12,0,0,8,6,6.0,11,19,10,86.0,30.0,5,5,10,750,0.5549487331882119,33.87938987277448
44,10,0,0,0,9.999999999999998,20,10.0,5.080394857640285,5,2.0,34.771016136149115,16,44.0,41.99999999999999,14,42.0,0,0.9380000000000002,25900,440,0,0.0,4399.999999999999,False,-0.10666030837704657,5,1.7980000000000005,22552,460,0,0.0,4599.999999999999,False,-0.20991893180734383,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,49104,0,42,0.5,1460.3826777182628,False,0.12272042126882048,0,2.3060000000000005,55637,0,12,0.4,503.9999999999999,False,-0.06210773619734855,12,3.893000000000001,48183,185,0,0.0,6432.637985187586,False,-0.13745059586182595,0.15,246296,0.0,0.0,12,0,0,3,4,4.0,14,17,13,69.0,45.0,4,6,13,988,0.557838317938149,34.43722819071263
45,13,0,0,0,10.0,20,10.0,5.078695534128581,1,5.0,35.31106958406837,4,44.0,41.99999999999999,11,42.0,0,0.9380000000000002,25790,451,0,0.0,4510.0,False,-0.10840883802257192,1,1.8030000000000004,22442,469,0,0.0,4690.0,False,-0.2119853759338738,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,49275,0,39,0.1,1377.1317137786664,False,0.12563511516636255,0,2.3060000000000005,55637,0,12,0.0,503.9999999999999,False,-0.06210773619734855,11,3.991000000000002,47829,189,0,0.0,6673.792151388922,False,-0.14136774499589766,0.016666666666666666,245893,0.0,0.0,8,0,0,7,5,5.0,15,22,10,132.0,45.0,8,5,10,376,0.6857391754165292,35.12296736612916
46,10,0,0,0,10.0,20,10.0,5.007695911928433,3,4.0,36.31093974296273,8,44.0,42.0,20,42.0,0,0.9380000000000002,25710,459,0,0.0,4590.0,False,-0.10968049594659036,3,1.832,22259,481,0,0.0,4810.0,False,-0.2158957240502305,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,49615,0,34,0.3,1234.571951260733,False,0.13168914266858237,0,2.3060000000000005,55839,0,7,0.4,294.0,False,-0.06047994629971472,11,4.090000000000002,47484,193,0,0.0,7008.011370391807,False,-0.14435298397053362,0.11666666666666665,245827,0.0,0.0,12,0,0,5,5,5.0,14,19,11,65.0,27.0,4,6,11,930,0.5861121891066432,35.7090795552358
47,11,0,0,0,10.0,20,10.0,5.007695911928433,0,,37.182611228404504,8,44.0,41.99999999999999,20,42.0,0,0.9380000000000002,25630,467,0,0.0,4670.0,False,-0.1109521538706088,0,1.829,22139,493,0,0.0,4930.0,False,-0.21780321093625815,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,49967,0,26,0.0,966.7478919385171,False,0.13660247247998872,0,2.306000000000001,55957,0,4,0.4,167.99999999999997,False,-0.05955697264641718,13,4.209000000000001,47077,197,0,0.0,7324.974411995688,False,-0.14852345685521323,0.06666666666666667,245690,0.0,0.0,12,0,0,2,4,4.0,19,21,12,122.0,12.0,7,4,12,846,0.6213130354881287,36.33039259072393
48,12,0,0,0,10.0,20,10.0,4.7089748042077595,6,2.6666666666666665,37.182611228404504,0,,41.999999999999986,20,42.0,1,0.9480000000000002,25536,475,0,0.0,4750.0,False,-0.1126688920680337,5,1.8790000000000004,21899,505,0,0.0,5050.0,False,-0.2235256715943411,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,49951,0,32,0.6,1189.8435593089441,False,0.1387550809843979,8,2.386,56022,0,0,0.0,0.0,False,-0.059875818090283604,8,4.276000000000002,46973,197,0,0.0,7324.974411995688,False,-0.1502687161269031,0.09999999999999999,245301,0.0,0.0,8,0,0,2,8,7.6,20,22,12,136.0,12.0,8,4,12,284,0.6191845927387476,36.94957718346268
49,12,0,0,0,10.0,20,10.0,4.361595125456232,13,3.230769230769231,37.182611228404504,0,,41.99999999999999,20,42.0,1,0.9570000000000003,25402,487,0,0.0,4870.0,False,-0.11502145922746781,12,1.994,21496,513,0,0.0,5130.0,False,-0.23506596725480847,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,49909,3,42,1.0,1574.7544569693578,False,0.14214470967816428,11,2.488000000000001,55846,0,0,0.0,0.0,False,-0.06282933378083572,9,4.358000000000001,46844,197,0,0.0,7324.974411995688,False,-0.1524335088773646,0.16666666666666666,244417,0.0,0.0,7,0,0,2,12,12.0,16,18,12,66.0,54.0,4,8,12,200,0.5740059465169907,37.52358312997967
50,12,0,0,0,10.0,20,10.0,4.706541050066798,4,9.0,37.527286243583596,4,43.0,41.99999999999999,20,42.0,0,0.9560000000000002,25332,494,0,0.0,4940.0,False,-0.11613415991098394,4,2.0220000000000007,21302,526,0,0.0,5260.0,False,-0.23916706405976793,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,50045,0,45,0.7,1688.727880961262,False,0.1464925302561703,11,2.5870000000000006,55496,0,4,0.4,167.99999999999997,False,-0.0672931699949656,9,4.439000000000001,46718,197,0,0.0,7392.8753899859685,False,-0.15397822294020833,0.18333333333333335,243813,0.0,0.0,8,0,0,2,8,8.0,17,19,12,68.0,54.0,4,8,12,372,0.5392597401514649,38.062842870131135
51,12,0,0,0,10.000000000000002,20,10.0,4.84037882125125,3,7.0,35.24132597827236,12,23.666666666666668,41.99999999999999,20,42.0,1,0.9660000000000002,25218,504,0,0.0,5040.000000000001,False,-0.11816881258941345,2,2.0380000000000007,21162,536,0,0.0,5360.000000000001,False,-0.2420282943888094,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,50308,0,36,0.3,1268.6877352178049,False,0.14768612133302317,5,2.626000000000001,55612,0,0,0.0,0.0,False,-0.06675616714213795,11,4.540000000000002,46251,209,0,0.0,7365.437129458923,False,-0.16204533370146904,0.049999999999999996,243471,0.0,0.0,10,0,0,2,8,8.0,16,18,15,69.0,54.0,4,8,15,652,0.5462954994291067,38.60913836956024
52,15,0,0,0,10.000000000000002,20,10.0,4.8500984849232704,3,5.0,35.687968748056726,4,43.0,41.99999999999999,20,42.0,1,0.9750000000000001,25094,515,0,0.0,5150.000000000001,False,-0.12036242250834525,2,2.0560000000000005,21026,545,0,0.0,5450.000000000001,False,-0.24492131616595136,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,50465,0,35,0.3,1249.0789061819853,False,0.1510023081778672,11,2.7310000000000008,55265,0,4,0.4,167.99999999999997,False,-0.07116965933881524,9,4.6190000000000015,46139,209,0,0.0,7458.785468343855,False,-0.16314158861936692,0.11666666666666665,242909,0.0,0.0,8,0,0,3,9,9.0,16,19,17,84.0,99.0,5,10,17,372,0.6348051084205508,39.24394347798079
53,17,0,0,0,10.000000000000002,20,10.0,4.8500984849232704,0,,36.12755258798491,4,43.0,42.0,20,42.0,0,0.9740000000000002,24954,529,0,0.0,5290.000000000001,False,-0.12258782387537752,0,2.0540000000000007,20966,551,0,0.0,5510.000000000001,False,-0.2458750596089652,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,50637,0,31,0.0,1119.9541302275322,False,0.15342278291197345,7,2.7900000000000005,55355,0,0,0.0,0.0,False,-0.07106897130391006,9,4.700000000000002,45840,213,0,0.0,7695.168701240786,False,-0.16617579542506467,0.0,242672,0.0,0.0,10,0,0,5,5,4.714285714285714,18,23,19,173.0,81.0,10,7,19,456,0.7047225385904312,39.948666016571224
54,19,0,0,0,10.000000000000002,20,10.0,4.924561665924229,4,5.75,36.62048671769584,4,44.0,42.00000000000001,20,42.0,1,0.9840000000000002,24840,539,0,0.0,5390.000000000001,False,-0.12462247655380702,3,2.0840000000000005,20803,561,0,0.0,5610.000000000001,False,-0.24946749324431727,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,50790,0,31,0.4,1135.235088248571,False,0.15704187136153128,11,2.8930000000000007,54998,0,4,0.4,168.00000000000003,False,-0.07565027689209598,9,4.7810000000000015,45718,213,0,0.0,7800.163670869214,False,-0.16734214070423553,0.13333333333333333,242069,0.0,0.0,9,0,0,6,9,9.0,18,24,19,196.0,99.0,11,8,19,376,0.7648770017549396,40.71354301832616
55,19,0,0,0,10.000000000000002,20,10.0,4.72271417292118,8,3.625,37.10050100791704,4,44.0,42.00000000000001,20,42.0,1,0.9930000000000003,24766,545,0,0.0,5450.000000000001,False,-0.12602130027022732,7,2.1510000000000002,20496,575,0,0.0,5750.000000000001,False,-0.25700206644412654,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,50937,0,35,0.8,1298.5175352770964,False,0.16219295666836112,7,2.9520000000000004,55082,0,0,0.0,0.0,False,-0.07565027689209598,9,4.862000000000002,45416,217,0,0.0,8050.808718717997,False,-0.17030702535057904,0.13333333333333333,241617,0.0,0.0,8,0,0,3,9,8.666666666666666,22,25,19,169.0,111.0,10,9,19,502,0.7723360378295183,41.48587905615568
56,19,0,0,0,10.000000000000002,20,10.0,4.618002654887564,3,3.0,37.65560350883117,5,43.8,42.0,20,42.0,0,0.9920000000000002,24666,555,0,0.0,5550.000000000001,False,-0.12761087267525037,3,2.1740000000000004,20330,585,0,0.0,5850.000000000001,False,-0.26068987442378,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,51147,0,33,0.3,1242.6349157914285,False,0.16629457854542345,8,3.025000000000001,54765,0,5,0.5,210.0,False,-0.07920792079207921,12,4.973000000000002,45214,217,0,0.0,8171.265961416364,False,-0.17268613893760398,0.13333333333333333,241042,0.0,0.0,10,0,0,8,8,8.0,16,24,23,189.0,99.0,11,8,23,419,0.7988136857748032,42.284692741930485
57,23,0,0,0,10.000000000000002,20,10.0,4.44325581822567,13,3.8461538461538463,38.09082019734679,4,44.0,42.00000000000001,20,42.0,1,1.0020000000000002,24562,564,0,0.0,5640.000000000001,False,-0.12948656811317755,12,2.291000000000001,19907,596,0,0.0,5960.000000000001,False,-0.2723891273247496,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,51273,3,39,1.0,1498.8717551512018,False,0.17201964263355482,6,3.077,54911,0,0,0.0,0.0,False,-0.07851988588689378,9,5.051000000000001,44912,221,0,0.0,8418.07126361364,False,-0.17568324162096288,0.16666666666666666,240485,0.0,0.0,10,0,0,9,9,8.5,21,30,15,248.0,114.0,15,8,15,502,0.8545878697186708,43.139280611649156
58,15,0,0,0,10.000000000000002,20,10.0,4.509353471642603,9,4.888888888888889,38.50932321483873,4,44.0,42.00000000000001,20,42.0,0,1.0010000000000001,24462,574,0,0.0,5740.000000000001,False,-0.1310761405182006,9,2.3690000000000007,19601,606,0,0.0,6060.000000000001,False,-0.28052773803846764,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,51405,2,45,1.0,1741.9382516110281,False,0.17773152332452108,10,3.171000000000001,54596,0,4,0.4,168.00000000000003,False,-0.08239637523074342,10,5.142000000000001,44760,221,0,0.0,8510.56043047936,False,-0.17745795913341708,0.2333333333333333,239744,0.0,0.0,9,0,0,2,10,10.0,19,21,13,119.0,82.0,7,8,13,376,0.6778138633817434,43.8170944750309
59,13,0,0,0,10.000000000000002,20,10.0,4.475429979532202,6,4.166666666666667,38.679323870882875,2,43.0,42.00000000000001,20,42.0,1,1.0110000000000001,24328,586,0,0.0,5860.000000000001,False,-0.1334287076776347,5,2.4100000000000006,19406,614,0,0.0,6140.000000000001,False,-0.2854554124940391,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,51466,0,51,0.8,1972.6455174150267,False,0.18170461528617649,11,3.2710000000000004,54583,0,0,0.0,0.0,False,-0.08402416512837725,5,5.182000000000001,44626,223,0,0.0,8625.489223206881,False,-0.17874232905515286,0.13333333333333333,239329,0.0,0.0,9,0,0,3,10,9.2,19,22,13,119.0,48.0,7,6,13,286,0.6466594897210598,44.46375396475196
60,13,0,0,0,10.000000000000002,20,10.0,4.676538846179001,3,8.333333333333334,39.12850003846406,5,43.4,42.00000000000001,10,42.0,2,1.0300000000000002,24159,600,0,0.0,6000.000000000001,False,-0.13657606103958037,1,2.415000000000001,19324,620,0,0.0,6200.000000000001,False,-0.28710856779526306,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,51658,0,49,0.3,1917.296501884739,False,0.18540672383676224,1,3.270000000000001,54532,0,1,0.1,42.00000000000001,False,-0.08452760530290317,9,5.267000000000001,44324,227,0,0.0,8882.169508731342,False,-0.18165657401635055,0.06666666666666667,238917,0.0,0.0,12,0,0,3,7,7.0,17,20,13,85.0,69.0,5,8,13,417,0.621772144921124,45.08552610967308
61,13,0,0,0,10.000000000000002,20,10.0,4.79631377846812,1,11.0,39.51779432760878,5,43.2,42.00000000000001,8,42.0,0,1.0280000000000002,24059,610,0,0.0,6100.000000000001,False,-0.1381656334446034,1,2.424000000000001,19210,630,0,0.0,6300.000000000001,False,-0.28914322047369256,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,51863,0,45,0.1,1778.3007447423952,False,0.18845946723975926,0,3.269,54316,0,6,0.5,252.00000000000006,False,-0.0863903339486491,8,5.338000000000001,44218,227,0,0.0,8970.539312367193,False,-0.18269391414358788,0.09999999999999999,238586,0.0,0.0,10,0,0,4,4,4.0,15,19,14,84.0,49.0,5,8,14,416,0.6107786661013961,45.69630477577448
62,14,0,0,0,10.000000000000002,20,10.0,4.762181201180881,10,4.6,39.51779432760878,0,,42.00000000000001,10,42.0,0,1.0280000000000002,23929,623,0,0.0,6230.000000000001,False,-0.14023207757113337,10,2.5230000000000006,18900,637,0,0.0,6370.000000000001,False,-0.29788586870131933,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,51817,0,55,1.0,2173.478688018483,False,0.19187463320362363,0,3.269,54316,0,6,0.0,252.00000000000006,False,-0.0863903339486491,10,5.4300000000000015,44062,227,0,0.0,8970.539312367193,False,-0.18531180305112271,0.16666666666666666,237944,0.0,0.0,8,0,0,6,7,7.0,16,22,15,111.0,55.0,7,7,15,200,0.6198350926861167,46.316139868460596
63,15,0,0,0,10.0,20,10.0,4.5262941894520905,8,3.0,39.87141727765363,5,43.2,42.0,11,42.0,1,1.0380000000000003,23835,631,0,0.0,6310.0,False,-0.14194881576855825,7,2.5830000000000006,18608,649,0,0.0,6490.0,False,-0.3052614846606263,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,52009,0,58,0.8,2312.5422021039103,False,0.19776671325054535,0,3.2690000000000006,54316,0,6,0.0,252.0,False,-0.0863903339486491,11,5.530000000000001,43696,232,0,0.0,9250.168808415641,False,-0.18910749447545186,0.13333333333333333,237384,0.0,0.0,9,0,0,7,6,6.0,16,23,15,137.0,66.0,8,7,15,416,0.6656149169430137,46.98175478540361
64,15,0,0,0,10.0,20,10.0,4.202475103824211,7,1.7142857142857142,40.65635138780001,11,44.0,42.0,9,42.0,0,1.0370000000000001,23715,643,0,0.0,6430.0,False,-0.1438563026545859,7,2.6460000000000004,18353,657,0,0.0,6570.0,False,-0.3120966460022254,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,52481,0,54,0.7,2195.4429749412006,False,0.20708138615969984,0,3.269000000000001,53832,1,16,1.0,712.6563513878,False,-0.09064728686534816,9,5.609000000000002,43569,232,0,0.0,9432.273521969602,False,-0.18971074406805166,0.2833333333333333,236870,0.0,0.0,9,0,0,8,5,5.0,12,20,16,132.0,66.0,8,7,16,684,0.6507779341191053,47.632532719522715
65,16,0,0,0,10.0,20,10.0,4.278591714133801,3,5.666666666666667,40.83849428600483,3,44.0,42.00000000000001,10,42.0,1,1.0470000000000002,23611,652,0,0.0,6520.0,False,-0.1457319980925131,2,2.6590000000000007,18199,668,0,0.0,6680.0,False,-0.315243999364171,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,52596,0,54,0.3,2205.278691444261,False,0.2097830298448223,0,3.2690000000000006,53832,0,17,0.1,714.0000000000001,False,-0.09063601275381776,10,5.700000000000001,43283,235,0,0.0,9597.046157211136,False,-0.19312765432781392,0.06666666666666667,236441,0.0,0.0,8,0,0,4,6,6.0,17,21,15,118.0,87.0,7,9,15,332,0.6593252150341868,48.2918579345569
66,15,0,0,0,10.0,20,10.0,4.405560126276439,1,11.0,40.922330991786424,2,43.0,42.00000000000001,9,42.0,1,1.056,23467,665,0,0.0,6650.0,False,-0.14824352249244954,0,2.657000000000001,18129,675,0,0.0,6750.0,False,-0.3163567000476872,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,52671,0,53,0.1,2168.8835425646803,False,0.21106273844329063,0,3.269000000000001,53832,0,17,0.0,714.0000000000001,False,-0.09063601275381776,9,5.780000000000001,43076,237,0,0.0,9698.592445053382,False,-0.19574935018414685,0.016666666666666666,236095,0.0,0.0,8,0,0,7,4,4.0,11,18,16,99.0,72.0,6,9,16,286,0.6305091055110097,48.92236704006791
67,16,0,0,0,10.000000000000002,20,10.0,4.408507924343379,7,4.428571428571429,41.166550721450655,4,44.0,42.0,13,42.0,0,1.0550000000000002,23387,673,0,0.0,6730.000000000001,False,-0.14951518041646797,7,2.7270000000000008,17853,687,0,0.0,6870.000000000001,False,-0.32322365283738674,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,52816,0,56,0.7,2305.3268404012365,False,0.2158664343208736,0,3.2690000000000006,53656,0,21,0.4,882.0,False,-0.09217989595569727,13,5.901000000000001,42837,237,0,0.0,9756.472520983805,False,-0.19927443764907027,0.18333333333333335,235469,0.0,0.0,7,0,0,8,7,7.0,15,23,14,145.0,66.0,9,7,14,376,0.6816882882267237,49.604055328294635
