index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
30,16,0,0,0,10.000000000000002,20,10.0,19.55387552228557,5,6.0,21.81458521166165,19,12.526315789473685,35.99999999999999,20,36.0,0,0.8300000000000001,32177,3,20,1.0,421.07751044571137,False,0.0900124105685342,0,0.398,31334,25,47,1.0,1169.0321495474218,False,0.07422731042889341,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,9,3.1430000000000007,50176,329,10,1.0,6651.370898948569,False,-0.11178408816345502,8,2.8000000000000007,73089,387,0,0.0,8442.24447691306,False,-0.10136901537287102,0,0.7130000000000001,86253,0,2,0.1,71.99999999999999,False,0.0029989189943160025,0.5166666666666667,333528,0.0,0.0,14,0,0,2,4,3.9,21,23,17,111.0,41.0,7,9,17,770,1.5614549010060728,66.95749021408847
31,17,0,0,0,10.000000000000002,20,10.0,19.603786182303395,27,20.0,21.03204605550658,27,14.666666666666666,35.99999999999999,20,36.0,0,0.8300000000000001,32077,3,30,1.0,618.1135854691018,False,0.08996253467285535,0,0.398,31774,25,30,1.0,838.113585469102,False,0.0834670613110272,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,17,3.304000000000001,49389,346,10,1.0,6993.23047963204,False,-0.12201186619380727,8,2.872000000000001,72741,405,0,0.0,8517.978652480166,False,-0.1049739125868572,10,0.8130000000000002,86060,0,9,0.9,323.99999999999994,False,0.0022201299531564205,0.65,332540,0.0,0.0,13,0,0,7,8,7.888888888888889,16,23,15,132.0,39.0,9,8,15,938,1.701817624969408,68.65930783905787
32,15,0,0,0,10.000000000000002,20,10.0,19.647592782169117,27,20.0,21.03204605550658,0,,35.99999999999999,20,36.0,0,0.8300000000000001,32327,2,23,1.0,471.89463398988966,False,0.0959158387572761,0,0.398,31864,26,30,1.0,849.4277834650736,False,0.08668642990383117,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,0,3.2870000000000013,48849,363,20,1.0,7552.717101037521,False,-0.12633255498433205,8,2.944000000000001,72647,405,0,0.0,8517.978652480166,False,-0.10606654198788706,3,0.8330000000000002,86363,0,0,0.0,0.0,False,0.0038590740547012124,0.5,332549,0.0,0.0,13,0,0,4,4,3.75,17,21,21,96.0,39.0,7,8,21,1028,1.5402054250007495,70.19951326405862
33,21,0,0,0,10.000000000000002,20,10.0,19.647592782169117,0,,20.36473385640678,25,14.44,35.99999999999999,20,36.0,0,0.8300000000000001,32187,6,33,1.0,708.3705618115808,False,0.09518343085201053,0,0.398,31804,22,40,1.0,1005.9037112867646,False,0.08730023409428139,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,5,3.337000000000001,49050,353,10,1.0,7139.2475906697655,False,-0.12642776134581418,6,2.996000000000001,72230,430,0,0.0,8756.835558254916,False,-0.10952542944836796,14,0.9700000000000002,86134,0,0,0.0,0.0,False,0.0011972428543199545,0.5,331904,0.0,0.0,9,0,0,7,8,7.625,15,22,27,117.0,66.0,9,12,27,441,1.6389399479958229,71.83845321205445
34,27,0,0,0,10.000000000000002,20,10.0,19.6950906363196,8,21.0,22.663003039395644,44,34.27272727272727,35.99999999999999,20,36.0,0,0.8300000000000001,32097,5,43,1.0,896.8888973617427,False,0.095326774431423,0,0.398,31862,23,42,1.0,1057.1938067254232,False,0.09011533346894328,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,34,3.6720000000000015,49022,351,10,1.0,7139.606843742135,False,-0.126889625269842,12,3.1100000000000008,72051,430,0,0.0,9745.091306940127,False,-0.10586247220804054,8,1.036,84537,34,10,1.0,1130.5421033394518,False,-0.010795282495034045,0.6666666666666666,330068,0.0,0.0,9,0,0,13,10,9.722222222222221,16,29,25,210.0,52.0,15,12,25,368,1.738483647000976,73.57693685905542
35,25,0,0,0,10.0,20,10.0,19.850180138170717,32,20.84375,23.290549534046622,9,40.0,35.99999999999999,20,36.0,0,0.8300000000000001,32337,3,37,1.0,764.4566651123165,False,0.10117552359425701,0,0.398,32089,25,36,1.0,964.6064849741458,False,0.09619705995648614,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,0,3.638000000000001,48715,373,11,1.0,7660.31323641219,False,-0.12766403887762776,8,3.178000000000001,71966,430,0,0.0,10014.936299640047,False,-0.10528218723692596,2,1.048,84521,33,10,1.0,1128.5881346235385,False,-0.010992618157271565,0.6666666666666666,330127,0.0,0.0,15,0,0,7,5,4.2,22,29,27,219.0,51.0,13,12,27,1443,1.545715045009274,75.1226519040647
36,27,0,0,0,10.0,20,10.0,20.00829317485669,33,21.03030303030303,22.892677532816567,9,13.0,35.99999999999999,20,36.0,0,0.8300000000000001,32557,3,31,1.0,650.2570884205574,False,0.10665797947734264,0,0.398,32363,25,29,1.0,830.240502070844,False,0.10315754891917409,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,0,3.638000000000001,48138,396,12,1.0,8197.996227637048,False,-0.1327799765282888,10,3.270000000000001,71843,430,0,0.0,9843.851339111125,False,-0.10770622601671993,0,1.046,84764,32,10,1.0,1092.56568105013,False,-0.008377412322011111,0.6666666666666666,330164,0.0,0.0,15,0,0,12,3,3.0,20,32,23,243.0,48.0,16,11,23,1371,1.632068146020174,76.75472005008487
37,23,0,0,0,10.0,20,10.0,20.007767568797618,15,20.0,24.849978749396307,47,33.57446808510638,35.99999999999999,20,36.0,0,0.8300000000000001,32467,2,41,1.0,840.3184703207023,False,0.1068272889025125,0,0.398,32553,26,24,1.0,740.1864216511428,False,0.10803665771970426,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,35,3.988000000000001,47821,401,10,1.0,8271.614582581808,False,-0.13743160469343563,10,3.3600000000000008,71706,430,0,0.0,10685.490862240413,False,-0.10440718542013691,0,1.046,83546,69,10,1.0,2074.648533708345,False,-0.01682737307651685,0.6666666666666666,328592,0.0,0.0,12,0,0,12,7,6.625,14,26,22,153.0,51.0,11,12,22,860,1.5596230669762008,78.31434311706107
38,22,0,0,0,10.0,20,10.0,20.007767568797618,0,,26.57264771059482,32,39.0,35.99999999999999,20,36.0,0,0.8300000000000001,32377,1,51,1.0,1030.3961460086784,False,0.10699687251386046,0,0.398,32443,27,34,1.0,950.264097339119,False,0.10786968830712355,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,22,4.173000000000001,48365,391,10,1.0,8088.763596505817,False,-0.129918124043282,8,3.4300000000000006,70363,462,0,0.0,12276.563242294806,False,-0.11077074983264872,2,1.066,83892,59,10,1.0,1927.7862149250943,False,-0.01365911000148152,0.6666666666666666,327939,0.0,0.0,11,0,0,12,5,4.354166666666667,14,26,19,135.0,66.0,10,12,19,524,2.177768722001929,80.492111839063
39,19,0,0,0,10.0,20,10.0,20.239223369314644,28,22.0,26.07520478613992,9,13.0,35.99999999999999,20,36.0,0,0.8300000000000001,32923,0,31,0.8,627.4159244487539,False,0.11859145701290265,0,0.398,32313,30,44,1.0,1190.5258282498444,False,0.10753753959966748,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,0,4.151000000000001,47866,409,11,1.0,8564.669610697229,False,-0.13425193317259715,9,3.5120000000000013,70256,462,0,0.0,12046.744611196644,False,-0.11335016092340751,1,1.0740000000000003,84128,58,10,1.0,1872.3618775961154,False,-0.011238031188780077,0.6333333333333333,327985,0.0,0.0,14,0,0,7,4,3.2,12,19,20,108.0,50.0,6,13,20,1149,1.3335510829929262,81.82566292205593
40,20,0,0,0,9.999999999999998,20,10.0,20.345980336284157,14,22.0,25.579128258504188,27,21.51851851851852,35.99999999999999,20,36.0,0,0.8300000000000001,33151,0,25,0.8,508.6495084071039,False,0.12426630613548122,0,0.398,32193,32,54,1.0,1418.6829381593445,False,0.10733825157606673,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,16,4.311000000000001,47537,413,10,1.0,8658.681161470398,False,-0.13893350077637262,12,3.623000000000001,69495,489,0,0.0,12508.193718408547,False,-0.11951393266143277,0,1.0730000000000004,84416,48,12,1.0,1659.798156408201,False,-0.009125790956700406,0.6333333333333333,327291,0.0,0.0,12,0,0,11,7,7.0,13,24,24,150.0,45.0,10,10,24,917,1.509378446964547,83.33504136902047
41,24,0,0,0,9.999999999999998,20,10.0,20.43882810675554,13,21.923076923076923,25.579128258504188,0,,35.99999999999999,20,36.0,0,0.8300000000000001,33356,0,20,0.8,408.7765621351108,False,0.12948501602219759,0,0.398,32073,34,64,1.0,1648.0849988323546,False,0.1071599131496712,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,0,4.295000000000001,47252,416,20,1.0,9014.135057580388,False,-0.14071440974864782,9,3.701000000000001,69384,489,0,0.0,12508.193718408547,False,-0.12080416525201058,0,1.0730000000000004,84812,38,11,1.0,1368.0068738231591,False,-0.006218648662556814,0.6333333333333333,327376,0.0,0.0,13,0,0,11,3,3.0,17,28,18,174.0,33.0,13,11,18,881,1.4043196610291488,84.73936103004962
42,18,0,0,0,9.999999999999998,20,10.0,20.169936491825954,32,18.5,24.59120917523819,33,17.90909090909091,35.99999999999999,20,36.0,8,0.9100000000000001,33670,1,10,1.0,211.69936491825953,False,0.1367364346400272,0,0.398,32015,33,70,1.0,1741.8955544278167,False,0.10678651691898856,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,13,4.425000000000001,46795,438,10,1.0,9080.344275172149,False,-0.14775176994129538,9,3.7820000000000014,68682,522,0,0.0,12836.611189474335,False,-0.1270552987325829,0,1.0730000000000002,85208,28,10,1.0,1048.5538569066694,False,-0.003472272454657881,0.6666666666666666,326869,0.0,0.0,14,0,0,10,6,4.8441558441558445,15,25,14,138.0,21.0,11,7,14,1204,1.3811535899876617,86.12051462003728
43,14,0,0,0,9.999999999999998,20,10.0,20.157779762543697,16,20.0,22.625924974817863,45,12.555555555555555,35.99999999999999,20,36.0,0,0.9020000000000001,33570,1,20,1.0,413.15559525087394,False,0.13676093957612626,0,0.398,32235,33,64,1.0,1620.0979048027966,False,0.11214111508098804,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,35,4.7620000000000005,45295,444,10,1.0,9176.31346431758,False,-0.17185761214976686,9,3.863000000000001,68125,558,0,0.0,12625.266135948368,False,-0.13475801666871035,1,1.0830000000000002,85444,27,10,1.0,970.8999743200823,False,-0.0011803886138712564,0.6666666666666666,325168,0.0,0.0,13,0,0,7,8,7.2,17,24,19,102.0,30.0,9,5,19,935,1.2853117599734105,87.4058263800107
44,19,0,0,0,9.999999999999998,20,10.0,20.146162010679827,16,20.0,21.676011725298256,29,13.551724137931034,35.99999999999999,20,36.0,0,0.9020000000000001,33480,0,30,1.0,604.3848603203949,False,0.13694990173190852,0,0.398,32445,34,58,1.0,1508.47739661943,False,0.1173304176054157,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,19,4.917000000000002,44613,450,10,1.0,9282.533022058906,False,-0.18229822344103172,8,3.9340000000000006,67645,587,0,0.0,12723.818882750076,False,-0.13976462622339572,2,1.102,85790,17,10,1.0,728.4921993300703,False,0.0014325777878326812,0.6666666666666666,324472,0.0,0.0,12,0,0,13,7,6.166666666666667,12,25,19,151.0,36.0,12,7,19,880,1.5851237809984013,88.9909501610091
45,19,0,0,0,10.0,20,10.0,20.134472639306004,17,20.0,21.341449743263848,10,13.0,35.99999999999999,20,36.0,0,0.9020000000000001,33380,0,40,1.0,805.3789055722402,False,0.1369666291786801,0,0.398,32685,34,51,1.0,1366.8581046046063,False,0.12302457013099656,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,0,4.8980000000000015,44403,457,10,1.0,9414.868493595483,False,-0.18468607542462454,11,4.036000000000001,67378,597,0,0.0,12740.845496728518,False,-0.14276920239955063,0,1.1,86114,7,11,1.0,545.3901482028468,False,0.0041344988911140145,0.6666666666666666,324459,0.0,0.0,13,0,0,12,3,3.0,14,26,17,174.0,48.0,13,6,17,994,1.5759170060046017,90.5668671670137
46,17,0,0,0,10.0,20,10.0,20.27362952918639,16,21.9375,20.257510395276952,31,12.096774193548388,36.0,20,36.0,0,0.9020000000000001,33311,0,48,0.9,973.1342174009467,False,0.13746734118737503,0,0.398,32905,35,46,1.0,1282.586958342574,False,0.12901065120221084,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,21,5.108000000000001,43551,463,10,1.0,9589.265575966068,False,-0.19738303664010898,11,4.135000000000001,66850,628,0,0.0,12721.716528233927,False,-0.14901769985101926,0,1.1,86438,0,9,0.7,324.0,False,0.0066138949913403305,0.6,323554,0.0,0.0,12,0,0,9,7,6.777777777777778,16,25,19,153.0,48.0,11,6,19,963,1.4410368539975025,92.0079040210112
47,19,0,0,0,10.0,20,10.0,20.250779784547785,17,20.0,19.9648131891395,10,13.0,36.0,20,36.0,0,0.9020000000000001,33221,0,57,0.9,1154.2944477192236,False,0.13748686513847846,0,0.398,33135,36,39,1.0,1149.7804115973636,False,0.1345165485073431,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,0,5.0870000000000015,43341,470,10,1.0,9717.514630628855,False,-0.19980480924189548,13,4.2540000000000004,66648,628,0,0.0,12537.902682779608,False,-0.15243399075461392,0,1.1,86560,0,12,1.0,432.0,False,0.008659669189013263,0.65,323404,0.0,0.0,12,0,0,11,5,5.0,16,27,14,222.0,30.0,14,5,14,922,1.5395649790298194,93.54746900004102
48,14,0,0,0,10.0,20,10.0,20.346814864778263,30,20.933333333333334,19.523944783367412,16,13.375,36.0,20,36.0,0,0.9020000000000001,33809,0,31,0.4,630.7512608081262,False,0.14846618080988339,0,0.398,32975,42,49,1.0,1416.993928374135,False,0.13362827597977553,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,6,5.147000000000001,42735,490,10,1.0,10165.178731575023,False,-0.20614942532103406,10,4.341000000000001,66299,644,0,0.0,12573.420440488613,False,-0.15628424381624872,0,1.1,86920,0,2,0.0,72.0,False,0.010751938254815125,0.39999999999999997,323237,0.0,0.0,15,0,0,7,5,5.0,16,23,16,114.0,33.0,8,6,16,1318,1.3549173250212334,94.90238632506225
49,16,0,0,0,10.0,20,10.0,20.32167097067066,15,20.0,18.49960235135627,47,13.808510638297872,36.00000000000001,20,36.0,0,0.9020000000000001,33979,3,26,1.0,558.3634452374372,False,0.15296946530537878,0,0.398,32905,39,59,1.0,1588.9785872695688,False,0.13416650266330504,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,37,5.511000000000001,41214,495,10,1.0,10244.22315399554,False,-0.23074439151659717,7,4.401000000000002,65572,691,0,0.0,12783.225224787182,False,-0.16351533037633414,11,1.2100000000000002,86847,0,0,0.0,0.0,False,0.009484953098301776,0.5,321016,0.0,0.0,11,0,0,5,10,9.333333333333332,18,23,17,132.0,36.0,9,7,17,580,1.5224798640119843,96.42486618907424
50,17,0,0,0,10.0,20,10.0,20.32167097067066,0,,18.01505651273939,24,13.25,36.00000000000001,20,36.0,0,0.9020000000000001,33819,9,36,1.0,821.5801549441437,False,0.15201393590253656,0,0.398,32865,33,69,1.0,1732.1952969762756,False,0.13523029140403658,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,14,5.614000000000001,41014,485,10,1.0,10036.160985902665,False,-0.23579180720592127,10,4.4940000000000015,65115,715,0,0.0,12880.765406608663,False,-0.16826047932368177,10,1.2990000000000002,86720,0,0,0.0,0.0,False,0.008008741035208239,0.5,320032,0.0,0.0,9,0,0,6,9,8.538461538461538,15,21,15,99.0,42.0,8,9,15,252,1.4364654469536617,97.8613316360279
51,15,0,0,0,10.000000000000002,20,10.0,20.513289974806472,24,22.0,17.816224699637978,8,12.0,36.00000000000001,20,36.0,0,0.9020000000000001,33739,7,46,1.0,1013.6113388410977,False,0.1525529454925639,0,0.398,33273,35,55,1.0,1478.230948614356,False,0.1446880313097693,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,0,5.600000000000001,40582,499,12,1.0,10449.926393824086,False,-0.2395291243145672,10,4.584000000000001,64885,723,0,0.0,12881.130457838259,False,-0.17093181261499768,10,1.389,86584,0,0,0.0,0.0,False,0.006427915518824609,0.5,319562,0.0,0.0,11,0,0,4,8,8.0,19,23,20,114.0,36.0,8,7,20,824,1.3469974389881827,99.20832907501608
52,20,0,0,0,10.000000000000002,20,10.0,20.513289974806472,0,,17.676467370576724,11,14.909090909090908,36.00000000000001,20,36.0,0,0.9020000000000001,33609,10,56,1.0,1248.7442385891625,False,0.1521344906032572,0,0.398,33203,32,65,1.0,1653.3638483624206,False,0.14527923549224958,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,0,5.600000000000001,40746,489,11,1.0,10225.439938756708,False,-0.2386698768261251,7,4.644000000000001,64646,734,0,0.0,12974.527050003315,False,-0.17316707320615057,13,1.5090000000000003,86375,0,0,0.0,0.0,False,0.003998558659088003,0.5,319078,0.0,0.0,10,0,0,8,8,8.0,18,26,15,183.0,27.0,11,9,15,364,1.3032707639504224,100.5115998389665
53,15,0,0,0,10.000000000000002,20,10.0,20.439030424187713,32,20.0,18.734669773440856,11,38.54545454545455,36.00000000000001,20,36.0,0,0.9020000000000001,33499,11,66,1.0,1458.9760079963892,False,0.15197011422603557,0,0.398,33753,31,43,1.0,1188.8783082400716,False,0.1559734511533685,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,0,5.600000000000001,40530,511,10,1.0,10631.69124449433,False,-0.23888361214829973,9,4.727000000000001,64321,740,0,0.0,13863.655632346234,False,-0.17177729171841413,11,1.6060000000000005,86015,0,5,0.5,180.00000000000003,False,0.00086015506038521,0.5833333333333334,318617,0.0,0.0,12,0,0,4,7,7.0,19,23,17,99.0,36.0,8,7,17,1264,1.1784035240416415,101.69000336300815
54,17,0,0,0,10.000000000000002,20,10.0,20.236577531442606,52,19.46153846153846,18.481966391189495,9,13.0,36.00000000000001,20,36.0,0,0.9020000000000001,33801,10,55,1.0,1213.0117642293433,False,0.15799501504777955,0,0.398,34263,32,22,1.0,765.2047056917374,False,0.16600822376891824,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,0,5.600000000000001,39635,553,11,1.0,11394.129005190845,False,-0.24741322316600944,11,4.828,64057,749,0,0.0,13842.992827000931,False,-0.17496604231613638,4,1.6350000000000005,86161,0,0,0.0,0.0,False,0.0015110832141902338,0.5,318416,0.0,0.0,13,0,0,5,6,5.333333333333333,17,22,18,111.0,75.0,7,10,18,1437,1.1885540329967625,102.87855739600491
55,18,0,0,0,10.000000000000002,20,10.0,20.22002423901364,17,20.0,18.319439621246904,9,15.0,36.00000000000001,20,36.0,0,0.9020000000000001,34041,10,48,1.0,1070.5611634726547,False,0.16367517859981576,0,0.398,34163,32,32,1.0,967.0407756484365,False,0.16603912051372186,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,0,5.600000000000001,39430,560,12,1.0,11543.046849302602,False,-0.24958041961233005,5,4.867000000000001,63880,758,0,0.0,13886.135232905153,False,-0.17677270267168138,15,1.7810000000000006,85893,0,0,0.0,0.0,False,-0.0016040729504480944,0.5,317906,0.0,0.0,10,0,0,8,8,8.0,17,25,15,153.0,66.0,11,7,15,675,1.323220769991167,104.20177816599607
56,15,0,0,0,10.000000000000002,20,10.0,20.19193592289381,32,20.0,17.769723458588278,20,13.0,36.00000000000001,11,36.0,0,0.9020000000000001,34601,8,26,1.0,604.990333995239,False,0.17468768441414942,0,0.398,34043,34,42,1.0,1188.06130876154,False,0.1657197406650546,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,8,5.6800000000000015,38794,582,10,1.0,11929.40394171008,False,-0.2569319835501779,11,4.972000000000001,63467,778,0,0.0,13824.84485078168,False,-0.18192950883529388,0,1.7660000000000002,85893,0,0,0.0,0.0,False,-0.0016040729504480944,0.5,317297,0.0,0.0,11,0,0,7,5,4.7272727272727275,16,23,18,114.0,36.0,8,7,18,957,1.353779960947577,105.55555812694365
57,18,0,0,0,10.000000000000002,20,10.0,20.19193592289381,0,,17.748204394309088,1,14.0,36.00000000000001,11,36.0,0,0.9020000000000001,34501,8,36,1.0,806.9096932241771,False,0.17471998272177466,0,0.398,33943,34,52,1.0,1389.980667990478,False,0.16575203897267984,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,0,5.6720000000000015,38808,572,19,1.0,11887.00323138713,False,-0.2570515212800935,11,5.0710000000000015,63318,778,0,0.0,13808.10301877247,False,-0.18375874383203455,0,1.7660000000000002,85879,0,1,0.1,36.00000000000001,False,-0.001557578082319164,0.5166666666666667,316948,0.0,0.0,8,0,0,4,4,4.0,22,26,20,198.0,51.0,11,7,20,214,1.3163347560330294,106.87189288297668
58,20,0,0,0,10.000000000000002,20,10.0,20.28455291166487,32,20.9375,17.615491046175478,8,15.0,36.00000000000001,11,36.0,0,0.9020000000000001,34741,8,29,1.0,668.2520344382813,False,0.18046397257830377,0,0.398,34173,34,47,1.0,1293.373986848249,False,0.17186709498953742,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,0,5.6720000000000015,38258,594,21,1.0,12418.949741498618,False,-0.2617668320619355,11,5.170000000000001,63049,786,0,0.0,13845.775962293927,False,-0.18666657389607272,0,1.7660000000000002,85879,0,1,0.0,36.00000000000001,False,-0.001557578082319164,0.5,316599,0.0,0.0,11,0,0,11,3,3.0,15,26,21,189.0,48.0,13,7,21,990,1.334709878952708,108.20660276192939
59,21,0,0,0,10.000000000000002,20,10.0,19.90644148746505,25,16.4,24.447717329879584,70,39.0,36.00000000000001,10,36.0,0,0.9020000000000001,34651,11,34,1.0,786.8190105738116,False,0.17943019908076965,0,0.398,34473,31,37,1.0,1046.538335036207,False,0.1778100214558646,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,49,6.162000000000002,38345,609,10,1.0,12367.50003916501,False,-0.2607495638817547,10,5.259000000000001,61564,821,0,0.0,20071.575927831138,False,-0.1677443251395942,0,1.7660000000000005,84514,25,11,1.0,1007.1929332469897,False,-0.011779515911433157,0.6666666666666666,314046,0.0,0.0,10,0,0,10,5,4.4,19,29,22,222.0,36.0,14,7,22,610,1.4566520510124974,109.66325481294189
60,22,0,0,0,10.000000000000002,20,10.0,19.912498151060035,16,20.0,26.154008054981855,23,40.78260869565217,36.00000000000001,10,36.0,0,0.9020000000000001,34551,11,44,1.0,986.1499186466415,False,0.17941893983520074,0,0.398,34693,31,31,1.0,927.2874426828612,False,0.1832074755609138,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,13,6.243000000000002,38530,615,10,1.0,12507.72644345174,False,-0.25651426543162825,10,5.349000000000001,60494,844,0,0.0,22073.982798404686,False,-0.16854399694061037,0,1.7660000000000005,84514,15,21,1.0,1148.310120824728,False,-0.010959362783039111,0.6666666666666666,313281,0.0,0.0,8,0,0,7,6,5.545454545454545,22,29,19,204.0,58.0,13,9,19,520,1.3787432489916682,111.04199806193355
61,19,0,0,0,10.000000000000002,20,10.0,19.92611635467566,41,20.0,26.154008054981855,0,,36.00000000000001,12,36.0,0,0.9020000000000001,34951,13,28,1.0,687.9312579309185,False,0.18786274118956212,0,0.398,34913,29,26,1.0,808.0790252215672,False,0.188605644418631,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,0,6.230000000000001,37710,646,20,1.0,13395.351326220112,False,-0.2627595971924951,12,5.459000000000002,60322,844,0,0.0,22073.982798404686,False,-0.17054327627015436,0,1.7660000000000005,84514,5,31,1.0,1246.7700402749094,False,-0.010387127661686382,0.6666666666666666,312909,0.0,0.0,10,0,0,8,4,4.0,16,24,20,132.0,76.0,9,10,20,1020,1.9626499279984273,113.00464798993198
62,20,0,0,0,10.000000000000002,20,10.0,19.929106436243384,10,20.0,28.08227301072902,35,39.0,36.00000000000001,6,36.0,0,0.9020000000000001,35071,11,28,1.0,668.0149802148147,False,0.1915662333021709,0,0.398,34793,31,36,1.0,1027.447831704762,False,0.18825846989036385,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,15,6.380000000000002,38395,646,10,1.0,13155.025487920515,False,-0.2533823733052169,6,5.5070000000000014,58906,879,0,0.0,24684.317976430808,False,-0.17183156085346668,0,1.7660000000000002,84514,0,36,0.5,1296.0000000000002,False,-0.010101010101010102,0.5833333333333334,312178,0.0,0.0,9,0,0,8,3,2.428571428571429,16,24,20,114.0,66.0,8,12,20,400,1.3023063279688358,114.30695431790082
63,20,0,0,0,10.0,20,10.0,19.933586071372336,15,20.0,27.3860335201284,21,20.428571428571427,36.00000000000001,8,36.0,0,0.9020000000000001,34931,15,38,1.0,907.4762707121488,False,0.19088406203870623,0,0.398,35033,27,31,1.0,887.9411682125424,False,0.19398817299183077,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,11,6.475000000000001,38140,651,10,1.0,13250.624867664674,False,-0.2568222390000442,8,5.581000000000001,58396,900,0,0.0,24647.43016811556,False,-0.17797404326280317,0,1.7660000000000005,84514,0,36,0.0,1296.0000000000002,False,-0.010101010101010102,0.5,311513,0.0,0.0,9,0,0,6,4,3.375,16,22,27,144.0,66.0,8,12,27,705,1.3275775630027056,115.63453188090352
64,27,0,0,0,10.0,20,10.0,19.608258009326626,37,17.72972972972973,27.3860335201284,0,,36.000000000000014,8,36.0,0,0.9020000000000001,35285,11,22,1.0,541.3816762051858,False,0.19663752694452238,0,0.398,35135,31,30,1.0,898.2477402797988,False,0.19759444923568464,0,0.2,60499,0,0,0.0,0.0,False,0.004382833900556155,0,6.464000000000001,37484,678,20,1.0,13842.11960072602,False,-0.2628030248134306,8,5.6530000000000005,58304,900,0,0.0,24647.43016811556,False,-0.17904342522976854,0,1.7660000000000002,84514,0,36,0.0,1296.0000000000005,False,-0.010101010101010102,0.5,311221,0.0,0.0,11,0,0,10,3,3.0,15,25,27,183.0,78.0,11,16,27,856,1.4918800109880976,117.12641189189162
