index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
30,40,0,0,0,10.000000000000002,20,10.0,15.712779438212436,57,12.807017543859649,25.267567431907523,32,22.875,37.0,8,37.0,57,5.6030000000000015,28481.0,329,0,0.0,3290.0000000000005,False,-0.26976124106168947,0,1.1,44645,0,20,1.0,314.2555887642487,False,0.08598055494805784,0,0.2,63030,315,160,1.0,8992.33631214212,False,0.01844815703770654,11,1.6240000000000003,64252,80,10,1.0,1509.69802937607,False,-0.01954890405127919,0,0.2,97392,0,0,0.0,0.0,False,0.0,0,0.7400000000000002,90388,316,14,1.0,8502.551308482776,False,-0.028264378447496873,0.6666666666666666,388188,0.0,0.0,13,0,0,12,8,7.523809523809524,24,36,29,288.0,137.0,16,24,29,661,1.692435048520565,60.40803445875645
31,29,0,0,0,10.000000000000002,20,10.0,15.677148903104989,27,15.296296296296296,25.267567431907523,0,,37.0,11,37.0,15,5.6960000000000015,28171.0,338,0,0.0,3380.0000000000005,False,-0.27618470488425645,0,1.1,44823,1,18,1.0,292.1886802558898,False,0.09002773821665117,0,0.2,62849,319,170,1.0,9296.49696351477,False,0.018011982591396858,0,1.6130000000000004,64020,83,20,1.0,1806.5547075958646,False,-0.02080935472304526,0,0.2,97392,0,0,0.0,0.0,False,0.0,0,0.7400000000000002,90795,306,13,1.0,8212.875634163702,False,-0.025572554038505703,0.6666666666666666,388050,0.0,0.0,24,0,0,15,3,3.0,13,28,32,135.0,88.0,10,19,32,895,1.809863856062293,62.21789831481874
32,32,0,0,0,10.000000000000002,20,10.0,15.539192580523098,43,14.627906976744185,24.853747657759975,10,15.0,37.00000000000001,10,37.0,15,5.831000000000001,27846.0,349,0,0.0,3490.0000000000005,False,-0.2827293661374379,10,1.2000000000000002,45022,0,10,1.0,155.39192580523098,False,0.09319345443952531,0,0.2,62719,324,180,1.0,9508.37297448628,False,0.017649073001872198,0,1.6130000000000004,63671,101,20,1.0,2066.5334037880325,False,-0.024112533340964675,0,0.2,97392,0,0,0.0,0.0,False,0.0,0,0.7400000000000002,91015,306,13,1.0,8086.246783274552,False,-0.0239637404341499,0.6666666666666666,387665,0.0,0.0,15,0,0,15,5,5.0,15,30,35,171.0,83.0,12,20,35,1134,1.9263191539794207,64.14421746879816
33,35,0,0,0,10.000000000000002,20,10.0,15.307896665256104,10,8.5,26.277352022431472,22,40.72727272727273,37.00000000000001,13,37.0,10,5.916000000000001,27611.0,360,0,0.0,3600.0000000000005,False,-0.28709247363955887,0,1.1900000000000002,44932,0,19,0.9,290.85003663986595,False,0.0926536181873696,0,0.2,63516,324,169,1.0,9400.631011333895,False,0.028857148329139697,0,1.6130000000000004,63685,91,29,1.0,2155.061805188818,False,-0.02323377671305359,0,0.2,97392,0,0,0.0,0.0,False,0.0,0,0.7400000000000002,90600,318,10,1.0,8726.197943133207,False,-0.024939430635302618,0.65,387736,0.0,0.0,16,0,0,16,2,2.0,17,33,33,213.0,132.0,16,19,33,1577,1.8590067056939006,66.00322417449206
34,33,0,0,0,10.000000000000002,20,10.0,15.06810041348065,10,8.5,26.02643330362465,15,22.333333333333332,37.00000000000001,13,37.0,5,5.956000000000001,27426.0,373,0,0.0,3730.0000000000005,False,-0.2900012119743062,0,1.1900000000000002,44907,0,21,0.7,316.43010868309364,False,0.09235765493495451,0,0.2,63636,324,174,1.0,9410.663928798418,False,0.030742680789696008,0,1.6130000000000004,63815,81,29,1.0,1975.2826992970474,False,-0.022628819968198637,0,0.2,97392,0,0,0.0,0.0,False,0.0,3,0.7700000000000002,90610,323,10,1.0,8776.537957070763,False,-0.024578312607448385,0.6166666666666667,387786,0.0,0.0,16,0,0,18,3,3.0,14,32,32,236.0,126.0,16,17,32,950,1.7014692462980747,67.70469342079014
35,32,0,0,0,10.0,20,10.0,14.713139687213976,15,8.666666666666666,26.29152101913543,6,35.666666666666664,37.00000000000001,14,37.0,10,6.051000000000002,27211.0,382,0,0.0,3820.0,False,-0.29412192461519815,0,1.1900000000000002,44842,1,26,1.0,392.5416318675634,False,0.09170454044197741,0,0.2,63596,319,184,1.0,9531.131427742177,False,0.03104785173930434,0,1.6130000000000004,63939,81,33,1.0,2059.3845082958014,False,-0.02012439476120387,0,0.2,97392,0,0,0.0,0.0,False,0.0,4,0.8070000000000002,90730,319,10,1.0,8756.995205104202,False,-0.023446508927303034,0.6666666666666666,387710,0.0,0.0,17,0,0,16,4,4.0,16,32,27,207.0,99.0,14,18,27,829,1.7694389279931784,69.47413234878331
36,27,0,0,0,10.0,20,10.0,15.517659498608277,64,18.578125,26.656717719925453,5,41.0,37.00000000000001,8,37.0,20,6.241000000000001,26776.0,393,0,0.0,3930.0,False,-0.30333292934189793,18,1.37,45368,0,10,1.0,155.17659498608276,False,0.10157770688384542,0,0.2,62774,354,194,1.0,10664.654700172869,False,0.02719827685152151,0,1.6130000000000004,63777,90,38,1.0,2409.544628231912,False,-0.019927117715398117,0,0.2,97392,0,0,0.0,0.0,False,0.0,0,0.8030000000000002,90821,314,12,1.0,8814.209364056593,False,-0.022218409294107386,0.6666666666666666,386908,0.0,0.0,15,0,0,16,6,5.285714285714286,19,35,32,213.0,96.0,15,12,32,1071,1.8268424766138196,71.30097482539713
37,32,0,0,0,10.0,20,10.0,15.565388826909611,58,15.79310344827586,26.754298536722587,15,27.933333333333334,37.00000000000001,7,37.0,44,6.661000000000001,26004.0,404,0,0.0,4040.0,False,-0.32071264089201307,4,1.3920000000000001,45524,0,9,0.9,140.0884994421865,False,0.10517620287773821,0,0.2,62225,383,204,1.0,11419.42082219779,False,0.024609903188376123,0,1.6130000000000004,63829,99,33,1.0,2423.8653455758968,False,-0.019034844987588114,0,0.2,97392,0,0,0.0,0.0,False,0.0,0,0.8030000000000002,90661,319,15,1.0,9089.621233214506,False,-0.022447319937908106,0.65,385635,0.0,0.0,16,0,0,14,5,4.285714285714286,20,34,34,240.0,141.0,15,17,34,878,1.9962327731773257,73.29720759857446
38,34,0,0,0,10.0,20,10.0,15.338384012754371,10,8.5,26.784765085446615,25,27.0,37.00000000000001,9,37.0,10,6.717000000000002,25749.0,417,0,0.0,4170.0,False,-0.325318143255363,0,1.3880000000000001,45454,0,16,0.7,245.41414420406994,False,0.10475595860143098,0,0.2,62185,378,214,1.0,11529.848885106727,False,0.024839365376428953,0,1.6130000000000004,64459,94,18,1.0,1923.93386873695,False,-0.013303064199682175,0,0.2,97392,0,0,0.0,0.0,False,0.0,0,0.8030000000000002,90319,334,16,1.0,9538.11153853917,False,-0.023656401251955114,0.6166666666666667,385558,0.0,0.0,15,0,0,13,2,2.0,23,36,32,258.0,159.0,16,18,32,1208,1.7396796476095915,75.03688724618405
39,32,0,0,0,10.0,20,10.0,14.786273967457257,25,8.6,27.165964212889815,5,41.0,37.00000000000001,12,37.0,15,6.857000000000002,25419.0,428,0,0.0,4280.0,False,-0.3319840019391589,0,1.3880000000000003,45454,0,15,0.9,221.79410951185886,False,0.10446968984985891,0,0.2,62055,383,224,1.0,11748.318913223447,False,0.02452618217292924,0,1.6130000000000004,64579,94,23,1.0,2014.7269298374479,False,-0.010808508439757933,0,0.2,97392,0,0,0.0,0.0,False,0.0,0,0.8030000000000002,90558,329,14,1.0,9455.60222604075,False,-0.021625994814559908,0.65,385457,0.0,0.0,19,0,0,19,3,3.0,17,36,25,279.0,86.0,18,14,25,939,3.267003576271236,78.30389082245529
40,25,0,0,0,9.999999999999998,20,10.0,14.826022448208045,34,15.147058823529411,27.566234283098968,5,41.0,37.00000000000001,11,37.0,15,6.992000000000002,25109.0,437,0,0.0,4369.999999999999,False,-0.33840746576172587,4,1.4280000000000004,45658,1,10,1.0,158.26022448208045,False,0.10864453065667282,0,0.2,61745,407,229,1.0,12346.858787250338,False,0.02436434842503602,0,1.6130000000000004,64579,84,33,1.0,2155.071616991742,False,-0.009750149940487285,0,0.2,97392,0,0,0.0,0.0,False,0.0,0,0.8030000000000002,90760,324,13,1.0,9412.459907724065,False,-0.01977339048523464,0.6666666666666666,385243,0.0,0.0,17,0,0,14,4,3.8,19,33,29,207.0,65.0,14,11,29,1162,1.6584937572479248,79.96238457970321
41,29,0,0,0,9.999999999999998,20,10.0,14.722997042491416,5,9.0,29.149127392475872,39,35.46153846153846,37.00000000000001,6,37.0,5,7.027000000000002,24949.0,448,0,0.0,4479.999999999999,False,-0.34095261180462977,0,1.4240000000000002,45568,0,20,1.0,294.45994084982834,False,0.10811368247303155,0,0.2,63114,397,201,1.0,11704.00443175674,False,0.040164128559467424,0,1.6130000000000004,64548,79,42,1.0,2387.3801168408086,False,-0.008465830227585514,0,0.2,97392,0,0,0.0,0.0,False,0.0,0,0.8030000000000002,89599,353,17,1.0,10918.641969543984,False,-0.023961711590561863,0.6666666666666666,385170,0.0,0.0,17,0,0,16,1,1.0,16,32,25,225.0,108.0,14,15,25,1805,1.6546866251155734,81.61707120481879
42,25,0,0,0,9.999999999999998,20,10.0,14.61271553299401,5,9.0,29.666985793145145,8,41.0,37.00000000000001,8,37.0,5,7.072000000000002,24769.0,461,0,0.0,4609.999999999999,False,-0.34374015270876257,0,1.4240000000000002,45498,0,27,0.7,394.54331939083823,False,0.10762990327706749,0,0.2,63114,387,211,1.0,11914.854913622308,False,0.041754180909026106,0,1.6130000000000004,64831,74,44,1.0,2386.688324339943,False,-0.004202763643123616,0,0.2,97392,0,0,0.0,0.0,False,0.0,0,0.8030000000000002,89567,351,19,1.0,11116.112013393946,False,-0.023276490813444867,0.6166666666666667,385171,0.0,0.0,16,0,0,17,1,1.0,19,36,23,199.0,59.0,16,9,23,824,1.9636728968471289,83.58074410166591
43,23,0,0,0,9.999999999999998,20,10.0,15.678663384892449,34,23.0,29.666985793145145,0,,37.00000000000001,14,37.0,0,7.067000000000002,24659.0,472,0,0.0,4719.999999999999,False,-0.34507332444552175,7,1.4940000000000002,46057,0,9,0.9,141.10797046403204,False,0.11810820470808421,0,0.2,63114,377,221,1.0,12467.259956389531,False,0.0459199429617779,0,1.6130000000000004,64049,98,54,1.0,3138.526244549298,False,-0.010327389073275082,0,0.2,97392,0,0,0.0,0.0,False,0.0,0,0.8030000000000002,90085,341,15,1.0,10671.442155462495,False,-0.0202406657863968,0.65,385356,0.0,0.0,19,0,0,12,1,0.7,18,30,34,150.0,47.0,10,13,34,1270,1.5525233503431082,85.13326745200902
44,34,0,0,0,9.999999999999998,20,10.0,14.977468729936039,52,11.73076923076923,28.713320104899488,10,13.0,37.0,10,37.0,52,7.587000000000002,23454.0,483,0,0.0,4829.999999999999,False,-0.3729487334868501,0,1.487,45967,0,18,0.9,269.5944371388487,False,0.11748387391999572,0,0.2,62693,398,231,1.0,12593.809498746325,False,0.040524633114235604,0,1.6130000000000004,63990,109,54,1.0,3183.0633772276005,False,-0.010881382612946586,0,0.2,97392,0,0,0.0,0.0,False,0.0,0,0.8030000000000002,90325,341,15,1.0,10346.242155770726,False,-0.019445939318574867,0.65,383821,0.0,0.0,15,0,0,15,4,4.0,22,37,33,272.0,91.0,19,15,33,700,1.7659283988177776,86.8991958508268
45,33,0,0,0,10.0,20,10.0,15.617423485163114,33,20.727272727272727,27.971127180319847,9,15.0,36.99999999999999,7,37.0,5,7.585000000000002,23279.0,495,0,0.0,4950.0,False,-0.3757362743909829,10,1.5870000000000002,46341,0,8,0.8,124.93938788130491,False,0.12479625970041569,0,0.2,62144,421,232,1.0,13064.236793087875,False,0.035792021425032676,0,1.6130000000000004,63990,99,64,1.0,3336.277064571618,False,-0.009725977221455871,0,0.2,97392,0,0,0.0,0.0,False,0.0,0,0.8030000000000002,90449,340,18,1.0,10176.183241308749,False,-0.01904579821079373,0.6333333333333333,383595,0.0,0.0,15,0,0,18,2,1.7142857142857144,17,35,34,273.0,80.0,16,17,34,916,1.5777683416381478,88.47696419246495
46,34,0,0,0,10.0,20,10.0,14.89811813577365,30,8.5,26.128923707635014,21,13.0,36.99999999999999,10,37.0,20,7.780000000000003,22854.0,504,0,0.0,5040.0,False,-0.38494727911768273,2,1.5970000000000002,46283,1,10,1.0,158.9811813577365,False,0.12380294729557315,0,0.2,61889,441,242,1.0,12893.269635123852,False,0.030656754861196636,0,1.6130000000000004,64263,89,53,1.0,2710.7654705885107,False,-0.01032558503696272,0,0.2,97392,0,0,0.0,0.0,False,0.0,0,0.8030000000000002,90546,351,18,1.0,9837.25222137989,False,-0.019789858400177145,0.6666666666666666,383227,0.0,0.0,17,0,0,13,5,4.2,23,36,34,258.0,114.0,16,18,34,843,1.6582700666040182,90.13523425906897
47,34,0,0,0,10.0,20,10.0,14.64923338081267,10,8.0,26.33298209478608,26,27.53846153846154,37.0,10,37.0,10,7.860000000000002,22664.0,510,0,0.0,5100.0,False,-0.38882559689734575,0,1.5950000000000002,46143,5,20,1.0,342.9846676162534,False,0.12263949421423168,0,0.2,62054,436,247,1.0,12891.312331446485,False,0.033130569743801,0,1.6130000000000004,64734,84,42,1.0,2336.5208519692796,False,-0.006044063979237121,0,0.2,97392,0,0,0.0,0.0,False,0.0,0,0.8030000000000002,90200,367,18,1.0,10330.20442878649,False,-0.020811748250438952,0.6666666666666666,383187,0.0,0.0,18,0,0,13,2,2.0,21,34,26,273.0,99.0,16,18,26,1286,1.5581874381750822,91.69342169724405
48,26,0,0,0,10.0,20,10.0,14.873029677721313,38,16.342105263157894,26.823822121128764,53,28.32075471698113,37.00000000000001,8,37.0,9,7.940000000000001,22465.0,518,0,0.0,5180.0,False,-0.392679675190886,9,1.6850000000000003,46381,7,10,1.0,218.73029677721314,False,0.12690256086264953,0,0.2,62225,435,248,1.0,13122.075795848705,False,0.037449857441207095,2,1.6330000000000005,65379,103,10,1.0,1800.1602780165827,False,-0.00036076589282095137,0,0.2,97392,0,0,0.0,0.0,False,0.0,0,0.8030000000000002,88995,410,20,1.0,11737.767069662794,False,-0.025958153289475497,0.6666666666666666,382837,0.0,0.0,17,0,0,19,5,3.851282051282051,15,34,35,240.0,94.0,15,11,35,1413,1.7012319788336754,93.39465367607772
49,35,0,0,0,10.0,20,10.0,15.249046489714482,27,18.85185185185185,26.823822121128764,0,,37.00000000000001,9,37.0,10,8.031000000000002,22230.0,529,0,0.0,5290.0,False,-0.3970427826930069,7,1.7460000000000004,46577,6,10,1.0,212.49046489714482,False,0.1315778749836037,0,0.2,62161,431,258,1.0,13492.885144318163,False,0.03928091597905195,0,1.6310000000000002,64934,114,20,1.0,2274.867742250026,False,-0.0034925437593319067,0,0.2,97392,0,0,0.0,0.0,False,0.0,0,0.8030000000000002,89328,400,21,1.0,11506.528848451506,False,-0.023726133314586905,0.6666666666666666,382622,0.0,0.0,14,0,0,16,4,3.375,21,37,35,283.0,82.0,18,17,35,533,2.130139916203916,95.52479359228164
50,35,0,0,0,10.0,20,10.0,15.378905282259383,28,16.571428571428573,26.775728791909877,21,26.333333333333332,37.00000000000001,7,37.0,12,8.141000000000002,21938.0,541,0,0.0,5410.0,False,-0.4026663434735184,6,1.799,46751,4,10,1.0,193.78905282259385,False,0.13556888925975757,0,0.2,61902,449,263,1.0,13947.145144006761,False,0.03880024391058294,0,1.6310000000000004,65282,104,14,1.0,1974.2663524417142,False,-0.0005107887090952533,0,0.2,97392,0,0,0.0,0.0,False,0.0,0,0.8030000000000002,89034,411,24,1.0,11892.824533474959,False,-0.02476166146359582,0.6666666666666666,382299,0.0,0.0,15,0,0,16,4,3.375,19,35,33,227.0,113.0,16,19,33,1012,1.9913572249934077,97.51615081727505
51,33,0,0,0,10.000000000000002,20,10.0,14.901311059940856,45,12.177777777777777,26.775728791909877,0,,37.0,9,37.0,44,8.569000000000003,20926.0,551,0,0.0,5510.000000000001,False,-0.4259847291237426,0,1.7930000000000001,46675,4,19,1.0,323.12491013887626,False,0.13529420567372297,0,0.2,61378,483,273,1.0,14507.10720214283,False,0.03511988297771463,0,1.6310000000000004,65258,95,24,1.0,2058.2420417002186,False,-0.00023949111126021007,0,0.2,97392,0,0,0.0,0.0,False,0.0,0,0.8030000000000002,89367,401,25,1.0,11662.067245555862,False,-0.02252717242917351,0.6666666666666666,380996,0.0,0.0,16,0,0,14,6,6.0,20,34,31,243.0,73.0,16,17,31,557,1.863621361553669,99.37977217882872
52,31,0,0,0,10.000000000000002,20,10.0,14.6926959700347,37,13.162162162162161,26.441546012490463,10,20.0,37.0,13,37.0,32,8.845,20490.0,558,0,0.0,5580.000000000001,False,-0.43570476305902317,0,1.7930000000000004,46590,7,24,1.0,422.6247032808328,False,0.13443976128082452,0,0.2,60971,510,281,1.0,14923.349374227517,False,0.032120336743642945,0,1.6310000000000004,65378,85,26,1.0,1936.3593537777015,False,0.0006512477095884844,0,0.2,97392,0,0,0.0,0.0,False,0.0,0,0.8030000000000002,89648,401,22,1.0,11417.059951008676,False,-0.02089976614604549,0.6666666666666666,380469,0.0,0.0,20,0,0,22,3,3.0,15,37,29,254.0,39.0,18,13,29,926,1.7294307854026556,101.10920296423137
53,29,0,0,0,10.000000000000002,20,10.0,15.040984753495295,32,18.0625,26.441546012490463,0,,36.99999999999999,13,37.0,13,8.943000000000001,20230.0,565,0,0.0,5650.000000000001,False,-0.4411586474366743,0,1.7930000000000001,46929,10,15,1.0,325.6147713024294,False,0.1414812116264989,0,0.2,60718,519,291,1.0,15500.760976698783,False,0.032658861414255565,0,1.6310000000000002,65053,88,36,1.0,2275.5023147572424,False,-0.0016929677785527384,0,0.2,97392,0,0,0.0,0.0,False,0.0,0,0.8030000000000002,90129,391,19,1.0,11041.644490883771,False,-0.017888304527662574,0.6666666666666666,380451,0.0,0.0,19,0,0,9,3,3.0,22,31,34,253.0,60.0,14,15,34,1150,1.5644345376640558,102.67363750189543
54,34,0,0,0,10.000000000000002,20,10.0,15.156567418286107,37,16.027027027027028,26.441546012490463,0,,36.99999999999999,8,37.0,20,9.13,19820.0,573,0,0.0,5730.000000000001,False,-0.4501272573021452,2,1.8130000000000004,47193,12,10,1.0,271.56567418286113,False,0.14722537479315062,0,0.2,60569,525,301,1.0,15916.103244359836,False,0.03354375551905523,0,1.6310000000000004,64609,99,46,1.0,2716.811290984886,False,-0.0050615259416249185,0,0.2,97392,0,0,0.0,0.0,False,0.0,0,0.8030000000000002,90425,381,21,1.0,10851.229030758866,False,-0.015826612910922508,0.6666666666666666,380008,0.0,0.0,12,0,0,13,6,6.0,23,36,33,261.0,111.0,17,17,33,871,1.8429266307502985,104.51656413264573
55,33,0,0,0,10.000000000000002,20,10.0,13.676088683313314,97,9.34020618556701,26.441546012490463,0,,36.99999999999999,15,37.0,66,9.770000000000003,17932.0,579,0,0.0,5790.000000000001,False,-0.49516422251848263,21,2.0210000000000004,46902,16,10,1.0,296.76088683313316,False,0.14047704383508824,0,0.2,60204,545,311,1.0,15676.78914229029,False,0.026234025174504207,0,1.6310000000000004,64068,156,56,1.0,3614.196411296343,False,-0.006453732023465402,0,0.2,97392,0,0,0.0,0.0,False,0.0,0,0.8030000000000002,90980,371,16,1.0,10401.813570633962,False,-0.01243524329188246,0.6666666666666666,377478,0.0,0.0,14,0,0,13,7,6.67741935483871,21,34,32,243.0,82.0,16,17,32,755,1.7280120132490993,106.24457614589483
56,32,0,0,0,10.000000000000002,20,10.0,13.846500122780862,42,15.238095238095237,26.572682662172927,56,27.0,36.99999999999999,8,37.0,25,9.954,17402.0,586,0,0.0,5860.000000000001,False,-0.5071627681493153,7,2.0700000000000003,47064,19,10,1.0,328.46500122780867,False,0.14478808630745138,0,0.2,60034,555,321,1.0,16214.638702700888,False,0.02772603579552113,0,1.6310000000000004,65110,168,10,1.0,2591.938847248914,False,0.0015530130405027535,0,0.2,97392,0,0,0.0,0.0,False,0.0,0,0.8030000000000002,89764,417,18,1.0,11746.80867012611,False,-0.018015808946699394,0.6666666666666666,376766,0.0,0.0,13,0,0,15,6,5.411764705882353,18,33,26,238.0,129.0,14,18,26,2008,1.5845410330221057,107.82911717891693
57,26,0,0,0,10.000000000000002,20,10.0,13.579715980873457,18,8.444444444444445,27.479930867300272,61,30.672131147540984,36.99999999999999,6,37.0,15,10.079000000000002,17112.0,593,0,0.0,5930.000000000001,False,-0.5133438371106532,0,2.063,46961,22,17,1.0,450.8551716748488,False,0.14377475665585807,0,0.2,60414,558,319,1.0,16343.579463996175,False,0.03442965977403864,39,2.0210000000000004,65201,163,10,1.0,2488.293013555376,False,0.0021438925354461797,0,0.2,97392,0,0,0.0,0.0,False,0.0,0,0.8030000000000002,88115,468,22,1.0,13674.607645896527,False,-0.025050272887421322,0.6666666666666666,375195,0.0,0.0,17,0,0,11,4,3.8666666666666667,20,31,22,202.0,56.0,12,14,22,1105,1.5369347436353564,109.36605192255229
58,22,0,0,0,10.000000000000002,20,10.0,13.414650460101821,10,8.0,28.003825412759056,10,41.0,36.99999999999999,6,37.0,10,10.164000000000001,16864.0,604,0,0.0,6040.000000000001,False,-0.5180220579323719,0,2.0630000000000006,46871,21,27,1.0,572.1955624227492,False,0.14306381726363782,0,0.2,60744,558,319,1.0,16418.595263406954,False,0.03997251454238085,0,1.9820000000000004,65201,153,20,1.0,2612.51802865076,False,0.003080690380908503,0,0.2,97392,0,0,0.0,0.0,False,0.0,0,0.8030000000000002,87927,468,26,1.0,14067.790293171238,False,-0.02496205903374381,0.6666666666666666,374999,0.0,0.0,13,0,0,12,3,3.0,18,30,19,206.0,75.0,12,10,19,832,1.6700693499296904,111.03612127248198
59,19,0,0,0,10.000000000000002,20,10.0,13.930110777661156,26,19.96153846153846,28.003825412759056,0,,36.999999999999986,8,37.0,3,10.184000000000003,16681.0,619,0,0.0,6190.000000000001,False,-0.5206399224336444,0,2.0630000000000006,47316,16,14,1.0,355.02155088725624,False,0.15121829536889164,0,0.2,60675,556,329,1.0,16958.400153177332,False,0.04300258022395159,0,1.9820000000000002,64751,161,30,1.0,3082.862597586218,False,-0.00015940004535082333,0,0.2,97392,0,0,0.0,0.0,False,0.0,0,0.8030000000000002,88223,458,28,1.0,13861.752039043648,False,-0.02298057315260165,0.6666666666666666,375038,0.0,0.0,16,0,0,8,1,1.0,19,27,21,107.0,45.0,9,10,21,991,1.50165247451514,112.53777374699712
60,21,0,0,0,10.000000000000002,20,10.0,14.199963357791207,39,16.256410256410255,27.943790579800098,1,14.0,36.99999999999998,9,37.0,29,10.471,16214.0,631,0,0.0,6310.000000000001,False,-0.5305053932856624,0,2.0630000000000006,47486,14,14,1.0,338.7994870090769,False,0.15514240076365382,0,0.2,60291,575,339,1.0,17637.923937282176,False,0.04233536896733312,0,1.9820000000000004,64515,161,39,1.0,3376.0019332165884,False,-0.00150821280170895,0,0.2,97392,0,0,0.0,0.0,False,0.0,0,0.8030000000000002,88542,449,29,1.0,13619.761970330244,False,-0.02094750097374408,0.6666666666666666,374440,0.0,0.0,16,0,0,9,3,3.0,19,28,19,101.0,63.0,7,14,19,797,1.4047052413225174,113.94247898831964
61,19,0,0,0,10.000000000000002,20,10.0,15.12492310571344,41,21.951219512195124,27.877686057976728,1,14.0,36.99999999999998,7,37.0,5,10.492,16069.0,640,0,0.0,6400.000000000001,False,-0.5329293418979517,22,2.2830000000000004,47701,15,10,1.0,301.24923105713447,False,0.15989879082604702,0,0.2,60203,572,349,1.0,18380.768450701966,False,0.04661002104506552,0,1.9820000000000002,63717,185,48,1.0,4136.239705339869,False,-0.007810810179480114,0,0.2,97392,0,0,0.0,0.0,False,0.0,0,0.8030000000000002,88787,440,32,1.0,13450.18186550976,False,-0.019302499869035577,0.6666666666666666,373869,0.0,0.0,16,0,0,9,7,6.222222222222222,17,26,21,111.0,51.0,7,12,21,473,1.2338939681649208,115.17637295648456
62,21,0,0,0,10.000000000000002,20,10.0,15.94808778700298,49,21.142857142857142,27.877686057976728,0,,36.99999999999998,10,37.0,13,10.617,15940.0,649,0,0.0,6490.000000000001,False,-0.5349654587322749,26,2.521000000000001,47799,16,10,1.0,319.4808778700298,False,0.16249522334104988,0,0.2,59581,593,359,1.0,19465.305352506413,False,0.04540748799078777,0,1.9820000000000004,63303,193,58,1.0,4694.886734254225,False,-0.009842037809343306,0,0.2,97392,0,0,0.0,0.0,False,0.0,0,0.8030000000000002,89157,430,32,1.0,13171.405004929993,False,-0.016934630129117462,0.6666666666666666,373172,0.0,0.0,14,0,0,11,3,2.4444444444444446,18,29,23,198.0,45.0,11,10,23,570,1.3867648877203465,116.5631378442049
63,23,0,0,0,10.0,20,10.0,15.826707042119954,5,8.0,27.83376704872879,10,27.0,36.99999999999998,0,,5,10.654000000000002,15795.0,658,0,0.0,6580.0,False,-0.5373894073445643,0,2.4950000000000006,47689,17,20,1.0,486.5341408423991,False,0.16185352249233304,0,0.2,59541,588,369,1.0,19576.763781747457,False,0.04564472031241015,0,1.9820000000000002,63573,183,58,1.0,4510.645877534222,False,-0.007159209405801905,0,0.2,97392,0,0,0.0,0.0,False,0.0,0,0.8030000000000002,88887,430,42,1.0,13522.51983095338,False,-0.017904346193971847,0.6666666666666666,372877,0.0,0.0,10,0,0,9,1,1.0,19,28,23,168.0,81.0,11,12,23,470,1.3069704789668322,117.87010832317173
64,23,0,0,0,10.0,20,10.0,14.647934318200967,53,8.09433962264151,27.352465230273907,47,25.51063829787234,36.99999999999998,0,,43,11.079,14852.0,665,0,0.0,6650.0,False,-0.5593988607441522,0,2.4950000000000006,47639,20,20,1.0,492.95868636401934,False,0.1607194120271969,0,0.2,59556,593,374,1.0,18916.047046815613,False,0.04088839906803333,0,1.9820000000000004,64328,211,26,1.0,3801.8782371275256,False,-0.0011170064919571502,0,0.2,97392,0,0,0.0,0.0,False,0.0,0,0.8030000000000002,87688,467,52,1.0,14697.601262537913,False,-0.024182677927663935,0.6666666666666666,371455,0.0,0.0,13,0,0,13,4,4.0,17,30,24,183.0,111.0,11,12,24,1479,1.3639180483296514,119.23402637150139
