index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
275,63103c5c-d1dd-45ba-8ca0-e6b936ff804b,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,0,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,0,,-1,-1
405,9a134cf2-d8cb-4113-8fb2-3445e01a4f0b,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,0,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,0,,-1,-1
340,96d3ec27-fca5-448a-b389-e3321b9932cc,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,0,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,0,,-1,-1
391,3e158f67-accb-4cea-a975-350ec7c5e6fe,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,0,4,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,0,,-1,-1
53,afc7708e-2767-48d2-a3d2-0ddf990660c5,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,0,2,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,0,,-1,-1
170,1a83b343-7535-4d7b-9e9c-f4fbe9473dd4,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,0,1,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,0,,-1,-1
365,f5b42396-43eb-478b-8846-9ce157040956,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,0,3,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,0,,-1,-1
284,7193191f-65c7-4e23-9c05-8a8cee6a0a76,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,0,4,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,0,,-1,-1
95,a58e3c75-b0ca-47e3-9bd4-1b8922d9b695,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,0,1,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,0,,-1,-1
25,38083375-0921-474a-a413-4a7f6bdafb30,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,0,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,0,,-1,-1
60,27d79347-133a-4e7c-8dcc-c3916866ebfc,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,1,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,1,,-1,-1
57,286534de-2972-4042-90fb-2ee1ceb94072,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,1,4,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,1,,-1,-1
27,861ed3a5-f7d8-4f5c-b24d-94bc4f0982f8,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,1,2,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,1,,-1,-1
468,d855d5ea-7277-4db9-ac08-1382952a935c,01Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,1,1,9,-1,-1,1,,"[quantity: (1, 5), time: (1, 2), unit_price: (1, 17)]",01Dec@0,02Ind@1,p1,02Ind@1,True,1,17,-1,,-1,-1
127,d2b2cbb0-93d5-4e94-b718-13217d507e8d,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,1,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,1,,-1,-1
165,58981d78-468e-4754-9bd7-150cfe4d53ac,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,1,3,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,1,,-1,-1
437,c47fd2d1-fe95-40a7-92c3-104abe32bbf3,05Ran@2,07Buy@3,RandomAgent,BuyCheapSellExpensiveAgent,1,3,2,1,-1,1,07Buy@3|05Ran@2,"[quantity: (1, 10), time: (1, 1), unit_price: (1, 43)]",05Ran@2,07Buy@3,p3,07Buy@3,True,3,9,-1,05Ran@2:product(1.0),-1,-1
330,0162a75f-3946-49c0-b920-9b610b005b2e,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,1,1,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,1,,-1,-1
414,52ffc5a9-b0b5-44a6-86c4-1c9bfa1d5194,05Ran@2,07Buy@3,RandomAgent,BuyCheapSellExpensiveAgent,1,4,10,1,-1,1,07Buy@3|05Ran@2,"[quantity: (1, 12), time: (1, 5), unit_price: (1, 43)]",05Ran@2,07Buy@3,p3,07Buy@3,True,3,14,-1,05Ran@2:product(1.0),-1,-1
192,f6a43d6a-094a-43ac-a86b-3d91bb4aabd0,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,1,2,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,1,,-1,-1
474,6878cf1f-b6db-4077-9cff-93934358fb4a,01Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,1,9,25,-1,-1,1,,"[quantity: (1, 10), time: (1, 6), unit_price: (17, 34)]",01Dec@0,02Ind@1,p1,01Dec@0,False,1,17,-1,,-1,-1
476,e47537be-e71e-4495-ac52-02395922a922,00Buy@0,02Ind@1,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,1,2,9,-1,-1,1,,"[quantity: (1, 5), time: (1, 5), unit_price: (1, 17)]",00Buy@0,02Ind@1,p1,02Ind@1,True,1,17,-1,,-1,-1
446,6fa55efa-7296-4a97-a85e-76176a58e334,05Ran@2,07Buy@3,RandomAgent,BuyCheapSellExpensiveAgent,1,8,3,1,-1,1,07Buy@3|05Ran@2,"[quantity: (1, 8), time: (1, 15), unit_price: (1, 43)]",05Ran@2,07Buy@3,p3,07Buy@3,True,3,10,-1,05Ran@2:product(1.0),-1,-1
464,788dc8be-51ce-49d1-bfb4-c5c7f0cc0dfe,02Ind@1,04MyA@2,IndDecentralizingAgent,MyAgent,1,5,15,-1,-1,1,,"[quantity: (1, 10), time: (1, 2), unit_price: (1, 30)]",02Ind@1,04MyA@2,p2,04MyA@2,True,2,17,-1,,-1,-1
471,6a66aebc-fd0b-43ef-9680-c6f7394b4a64,02Ind@1,05Ran@2,IndDecentralizingAgent,RandomAgent,1,4,58,-1,-1,1,,"[quantity: (1, 5), time: (1, 6), unit_price: (30, 60)]",02Ind@1,05Ran@2,p2,02Ind@1,False,2,13,-1,,-1,-1
490,04df2c0f-2b17-4fcf-a1f6-24da16d794de,00Buy@0,02Ind@1,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,1,1,9,-1,-1,1,,"[quantity: (1, 5), time: (1, 1), unit_price: (1, 17)]",00Buy@0,02Ind@1,p1,02Ind@1,True,1,17,-1,,-1,-1
226,75c7ef43-b447-417c-89bb-0a4af462e710,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,1,3,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,1,,-1,-1
394,7a8fb0c4-2e5a-4c25-a665-ee6355f4ad06,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,1,2,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,1,,-1,-1
483,6228c7c8-e222-4933-968d-989cddd0bfc4,01Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,1,1,9,-1,-1,1,,"[quantity: (1, 5), time: (1, 3), unit_price: (1, 17)]",01Dec@0,02Ind@1,p1,02Ind@1,True,1,17,-1,,-1,-1
489,57b43abe-847c-4534-b6d3-0057eda656bd,05Ran@2,06Dec@3,RandomAgent,DecentralizingAgent,1,1,14,-1,-1,1,,"[quantity: (1, 5), time: (1, 1), unit_price: (1, 43)]",05Ran@2,06Dec@3,p3,06Dec@3,True,3,15,-1,,-1,-1
484,f39b9bb0-9b61-47a7-88ed-4dcbc1b501f7,00Buy@0,02Ind@1,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,1,1,9,-1,-1,1,,"[quantity: (1, 5), time: (1, 2), unit_price: (1, 17)]",00Buy@0,02Ind@1,p1,02Ind@1,True,1,17,-1,,-1,-1
423,b05a9733-475d-4b25-b0c9-613eecff4ac2,05Ran@2,07Buy@3,RandomAgent,BuyCheapSellExpensiveAgent,2,8,11,1,-1,1,07Buy@3|05Ran@2,"[quantity: (1, 10), time: (1, 2), unit_price: (1, 43)]",05Ran@2,07Buy@3,p3,07Buy@3,True,3,15,-1,05Ran@2:product(1.0),-1,-1
422,2ca664b2-6525-4116-b28e-7b783ccd21aa,05Ran@2,07Buy@3,RandomAgent,BuyCheapSellExpensiveAgent,2,4,14,1,-1,1,07Buy@3|05Ran@2,"[quantity: (1, 8), time: (1, 2), unit_price: (1, 43)]",05Ran@2,07Buy@3,p3,07Buy@3,True,3,16,-1,05Ran@2:product(1.0),-1,-1
543,23c5114c-a449-47cd-ad74-9dec64bdfb9c,02Ind@1,05Ran@2,IndDecentralizingAgent,RandomAgent,2,8,25,-1,-1,2,,"[quantity: (1, 8), time: (2, 5), unit_price: (1, 30)]",02Ind@1,05Ran@2,p2,05Ran@2,True,2,14,-1,,-1,-1
11,636e893c-d2eb-4ced-b6f4-e258a90118ea,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,2,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,2,,-1,-1
507,61718b88-17a0-43d4-9a93-63f230062c14,03Ran@1,05Ran@2,RandomAgent,RandomAgent,2,5,7,2,-1,2,05Ran@2|03Ran@1,"[quantity: (1, 6), time: (2, 3), unit_price: (1, 30)]",03Ran@1,05Ran@2,p2,05Ran@2,True,2,11,-1,03Ran@1:product(1.0),-1,-1
463,1ceb4bd7-d20a-4c40-a3a0-79027bd47732,02Ind@1,04MyA@2,IndDecentralizingAgent,MyAgent,2,5,46,-1,-1,1,,"[quantity: (1, 5), time: (1, 6), unit_price: (30, 60)]",02Ind@1,04MyA@2,p2,02Ind@1,False,2,17,-1,,-1,-1
228,733b4120-d235-4c65-971e-775ee6162b2d,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,2,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,2,,-1,-1
175,d06403ef-86b9-4d31-9698-d53b2096b3f5,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,2,2,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,2,,-1,-1
166,82a3cdbd-7bde-4650-bbf3-71e40194c82f,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,2,4,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,2,,-1,-1
451,08e934c0-e999-4603-acad-98d6571edd40,03Ran@1,04MyA@2,RandomAgent,MyAgent,2,8,2,1,-1,1,04MyA@2|03Ran@1,"[quantity: (1, 10), time: (1, 2), unit_price: (1, 30)]",03Ran@1,04MyA@2,p2,04MyA@2,True,2,13,-1,03Ran@1:product(1.0),-1,-1
501,535f48de-0cff-4673-9e31-dc9c0fe7ac7f,03Ran@1,04MyA@2,RandomAgent,MyAgent,2,6,3,2,-1,2,04MyA@2|03Ran@1,"[quantity: (1, 10), time: (2, 2), unit_price: (1, 30)]",03Ran@1,04MyA@2,p2,04MyA@2,True,2,11,-1,03Ran@1:product(1.0),-1,-1
155,aa4736d0-3502-4c0b-bb97-683c3fb149a4,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,2,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,2,,-1,-1
460,fde10a39-d000-4b13-9792-b6bc57473746,05Ran@2,06Dec@3,RandomAgent,DecentralizingAgent,2,5,6,1,-1,1,06Dec@3|05Ran@2,"[quantity: (1, 9), time: (1, 2), unit_price: (1, 43)]",05Ran@2,06Dec@3,p3,06Dec@3,True,3,13,-1,05Ran@2:product(1.0),-1,-1
497,35698c97-7e6c-4e20-965f-3c6b691bba22,03Ran@1,05Ran@2,RandomAgent,RandomAgent,2,2,21,2,-1,2,05Ran@2|03Ran@1,"[quantity: (1, 13), time: (2, 6), unit_price: (1, 30)]",03Ran@1,05Ran@2,p2,05Ran@2,True,2,7,-1,03Ran@1:product(1.0),-1,-1
82,be64ed61-2042-4866-81a2-7008c0521d34,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,2,3,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,2,,-1,-1
457,202bd039-4fd0-4506-adf0-66e63ca7c5a3,05Ran@2,06Dec@3,RandomAgent,DecentralizingAgent,2,9,2,1,-1,1,06Dec@3|05Ran@2,"[quantity: (1, 9), time: (1, 4), unit_price: (1, 43)]",05Ran@2,06Dec@3,p3,06Dec@3,True,3,8,-1,05Ran@2:product(1.0),-1,-1
383,5ca094bd-d082-4d7d-b643-7b10ce623429,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,2,2,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,2,,-1,-1
298,98f31817-cbf2-4169-9f9b-ba1b6bae618b,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,2,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,2,,-1,-1
503,142f1a22-85a0-454b-870b-088e3ba233ea,03Ran@1,05Ran@2,RandomAgent,RandomAgent,2,1,18,2,-1,2,05Ran@2|03Ran@1,"[quantity: (1, 20), time: (2, 14), unit_price: (1, 30)]",03Ran@1,05Ran@2,p2,05Ran@2,True,2,13,-1,03Ran@1:product(1.0),-1,-1
248,b1956de2-d4f9-47af-aef4-91d0dc23ae67,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,2,1,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,2,,-1,-1
436,7106d5d4-9867-457e-8750-5d19ec74a349,05Ran@2,07Buy@3,RandomAgent,BuyCheapSellExpensiveAgent,2,8,2,1,-1,1,07Buy@3|05Ran@2,"[quantity: (1, 8), time: (1, 9), unit_price: (1, 43)]",05Ran@2,07Buy@3,p3,07Buy@3,True,3,9,-1,05Ran@2:product(1.0),-1,-1
418,9161b881-4de3-4526-a0b7-036b7e83772f,05Ran@2,07Buy@3,RandomAgent,BuyCheapSellExpensiveAgent,2,3,1,1,-1,1,07Buy@3|05Ran@2,"[quantity: (1, 8), time: (1, 3), unit_price: (1, 43)]",05Ran@2,07Buy@3,p3,07Buy@3,True,3,12,-1,05Ran@2:product(1.0),-1,-1
522,5658c69b-e54d-4a3e-bcc5-acf3995df83d,03Ran@1,05Ran@2,RandomAgent,RandomAgent,2,2,12,2,-1,2,05Ran@2|03Ran@1,"[quantity: (1, 9), time: (2, 2), unit_price: (1, 30)]",03Ran@1,05Ran@2,p2,05Ran@2,True,2,12,-1,03Ran@1:product(1.0),-1,-1
537,0906ed77-68a0-41ad-99ea-3f2e47002b8d,02Ind@1,04MyA@2,IndDecentralizingAgent,MyAgent,2,4,16,-1,-1,2,,"[quantity: (1, 10), time: (2, 2), unit_price: (1, 30)]",02Ind@1,04MyA@2,p2,04MyA@2,True,2,17,-1,,-1,-1
535,7faf4c13-f0c6-461f-b4cc-9f8b35746ab1,02Ind@1,05Ran@2,IndDecentralizingAgent,RandomAgent,2,8,28,-1,-1,2,,"[quantity: (1, 13), time: (2, 4), unit_price: (1, 30)]",02Ind@1,05Ran@2,p2,05Ran@2,True,2,11,-1,,-1,-1
410,09743b4c-d23e-4f2f-8905-5f8a094f12d7,05Ran@2,07Buy@3,RandomAgent,BuyCheapSellExpensiveAgent,2,4,1,1,-1,1,07Buy@3|05Ran@2,"[quantity: (1, 10), time: (1, 17), unit_price: (1, 43)]",05Ran@2,07Buy@3,p3,07Buy@3,True,3,9,-1,05Ran@2:product(1.0),-1,-1
533,4ec12aef-a82b-406c-9c0b-3a1b06d4168d,01Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,2,26,17,-1,-1,2,,"[quantity: (1, 26), time: (2, 5), unit_price: (17, 34)]",01Dec@0,02Ind@1,p1,01Dec@0,False,1,2,-1,,-1,-1
351,0a77b380-764f-4504-b3d9-784452287f74,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,2,2,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,2,,-1,-1
532,53fc7205-1656-4636-9f2c-190ff5e0fd42,02Ind@1,05Ran@2,IndDecentralizingAgent,RandomAgent,2,1,27,-1,-1,2,,"[quantity: (1, 9), time: (2, 2), unit_price: (1, 30)]",02Ind@1,05Ran@2,p2,05Ran@2,True,2,13,-1,,-1,-1
