index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01MyA@0,spot_market_loss_01MyA@0,balance_01MyA@0,inventory_01MyA@0_input,inventory_01MyA@0_output,productivity_01MyA@0,assets_01MyA@0,bankrupt_01MyA@0,score_01MyA@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
28,9,0,0,0,10.000000000000002,10,10.0,17.230630508464355,35,21.742857142857144,9.96508891120965,28,12.714285714285714,46.99999999999999,17,47.0,25,2.0250000000000004,32733,12,10,1.0,292.30630508464355,False,0.010422653735166557,0,0.2,32726,0,0,0.0,0.0,False,0.005716041794714198,22,6.081000000000001,29356.0,401,0,0.0,6909.482833894206,False,-0.4627707139380571,6,6.236000000000001,26036.0,92,0,0.0,1585.2180067787206,False,-0.5607196351411508,0,0.37100000000000005,101907,176,11,1.0,2270.855648372898,False,0.0890707374537489,8,2.3320000000000003,82318,875,0,0.0,8719.452797308444,False,-0.08389022460863263,0.3333333333333333,305076,0.0,0.0,14,0,0,16,12,12.0,15,31,11,146.0,0.0,9,0,11,773,1.1887037884443998,73.1460373532027
29,11,0,0,0,10.000000000000002,12,10.0,17.882127955162893,25,23.0,10.329573503490973,44,13.659090909090908,46.99999999999999,20,47.0,15,2.1500000000000004,32859,14,10,1.0,318.821279551629,False,0.01470223232255117,0,0.2,32726,0,0,0.0,0.0,False,0.005716041794714198,41,6.469000000000001,26791.0,426,0,0.0,7617.786508899392,False,-0.49897021229246985,3,6.26,25928.0,92,0,0.0,1645.1557718749862,False,-0.5619972838533993,0,0.37100000000000005,102101,175,14,1.0,2465.67536311092,False,0.09215069155583645,13,2.4540000000000006,81568,910,0,0.0,9399.911888176786,False,-0.08822114945739692,0.3333333333333333,301973,0.0,0.0,10,0,0,19,17,16.285714285714285,12,31,9,163.0,0.0,11,0,9,449,1.1732078585773706,74.31924521178007
30,9,0,0,0,10.000000000000002,13,10.0,17.147567645308676,16,8.0,10.169824694622319,36,8.38888888888889,46.99999999999999,20,47.0,6,2.1950000000000003,32743,17,10,1.0,341.47567645308675,False,0.011485489804134762,0,0.2,32726,0,0,0.0,0.0,False,0.005716041794714198,13,6.5580000000000025,26298.0,442,0,0.0,7579.224899226435,False,-0.5073580828238986,23,6.487000000000001,24904.0,92,0,0.0,1577.5762233683981,False,-0.5793170889137079,0,0.37100000000000005,102412,184,15,1.0,2576.2477438105066,False,0.09602202475194471,11,2.551000000000001,81165,927,0,0.0,9427.42749191489,False,-0.09233510811227137,0.3333333333333333,300248,0.0,0.0,12,0,0,6,14,13.545454545454545,24,30,12,109.0,12.0,8,1,12,593,1.1641717916354537,75.48341700341552
31,12,0,0,0,10.0,12,10.0,17.10205744838031,8,16.0,10.006411348602217,50,8.72,46.99999999999999,20,47.0,0,2.189,32751,19,12,1.0,395.22468938056375,False,0.012557232473579545,0,0.2,32726,0,0,0.0,0.0,False,0.005716041794714198,20,6.745000000000002,25702.0,442,0,0.0,7559.1093921840975,False,-0.5172814176885082,30,6.764000000000001,23199.0,100,0,0.0,1710.205744838031,False,-0.6061482321050036,0,0.37100000000000005,102618,184,17,1.0,2640.1796881428077,False,0.09853712248661849,12,2.660000000000001,80649,967,0,0.0,9676.199774098344,False,-0.09647413320246076,0.3333333333333333,297645,0.0,0.0,11,0,0,14,16,16.0,19,33,8,186.0,0.0,12,0,8,624,1.2326154243201017,76.71603242773563
32,8,0,0,0,10.000000000000002,10,10.0,15.702960127359662,37,8.837837837837839,9.953884977977998,44,9.477272727272727,47.0,20,47.0,25,2.4390000000000005,32503,19,10,1.0,347.02960127359665,False,0.004195291967940993,0,0.2,32726,0,0,0.0,0.0,False,0.005716041794714198,23,6.955000000000002,24617.0,479,0,0.0,7521.717901005278,False,-0.5353528678242355,21,6.944000000000003,22284.0,100,0,0.0,1570.296012735966,False,-0.6222754689987886,0,0.37100000000000005,102908,198,17,1.0,2769.8692256396434,False,0.1022875295969965,10,2.7480000000000007,80229,987,0,0.0,9824.484473264283,False,-0.10012955412321364,0.3333333333333333,295267,0.0,0.0,12,0,0,10,14,13.757575757575758,22,32,9,119.0,0.0,8,0,9,666,1.15218311175704,77.86821553949267
33,9,0,0,0,10.0,9,10.0,16.525821237883175,25,23.0,9.799540050405849,62,8.806451612903226,46.99999999999999,20,47.0,15,2.5640000000000005,32667,18,10,1.0,345.2582123788318,False,0.009208024160707293,0,0.2,32726,0,0,0.0,0.0,False,0.005716041794714198,29,7.222,23036.0,504,0,0.0,8329.013903893121,False,-0.5546303344803589,33,7.253000000000001,20550.0,100,0,0.0,1652.5821237883174,False,-0.6499935969169506,0,0.37100000000000005,102906,224,18,1.0,3041.09697129091,False,0.10369971448127101,11,2.8480000000000008,79899,1013,0,0.0,9926.934071061125,False,-0.10307597066500494,0.3333333333333333,291784,0.0,0.0,9,0,0,9,15,14.23076923076923,24,33,11,132.0,15.0,8,1,11,513,1.0733511568978429,78.94156669639051
34,11,0,0,0,10.0,10,10.0,16.377913514833867,4,9.0,10.026039139593259,40,12.375,46.99999999999999,20,47.0,0,2.5490000000000004,32603,18,16,1.0,442.0466162373419,False,0.008728436020856618,0,0.2,32726,0,0,0.0,0.0,False,0.005716041794714198,29,7.483000000000001,21989.0,508,0,0.0,8319.980065535605,False,-0.5718474304488358,11,7.33,20136.0,100,0,0.0,1637.7913514833867,False,-0.6568933478118072,0,0.37100000000000005,103125,226,19,1.0,3158.8848455480766,False,0.10663681681312728,11,2.947000000000001,79392,1041,0,0.0,10437.106744316583,False,-0.10573848362143116,0.3333333333333333,289971,0.0,0.0,11,0,0,12,13,13.0,21,33,12,155.0,7.0,10,1,12,559,1.1864336766302586,80.12800037302077
35,12,0,0,0,9.999999999999998,10,10.0,16.11635009886165,68,15.411764705882353,9.982781659687813,17,8.941176470588236,46.99999999999999,20,47.0,52,3.0690000000000004,31785,18,10,1.0,341.1635009886164,False,-0.017959995375098098,0,0.2,32726,0,0,0.0,0.0,False,0.005716041794714198,6,7.514,21051.0,565,0,0.0,9105.737805856832,False,-0.5807730146555259,11,7.429,19522.0,111,0,0.0,1788.914860973643,False,-0.6657095092758486,0,0.37100000000000005,103776,225,14,1.0,2904.125873429758,False,0.11217103986381524,5,2.986,79241,1049,0,0.0,10471.937961012516,False,-0.10715035691479943,0.3333333333333333,288101,0.0,0.0,18,0,0,11,10,9.333333333333332,21,32,11,165.0,11.0,11,1,11,1081,1.1848107241094112,81.31281109713018
36,11,0,0,0,9.999999999999998,8,10.0,16.6298131874165,11,27.181818181818183,9.377917650566188,32,2.125,46.99999999999998,20,47.0,1,3.0270000000000006,31985,16,10,1.0,326.29813187416494,False,-0.012042130733341028,0,0.2,32726,0,0,0.0,0.0,False,0.005716041794714198,0,7.508000000000001,20955.0,569,0,0.0,9462.363703639989,False,-0.5794252570353998,32,7.738000000000001,17588.0,118,0,0.0,1962.317956115147,False,-0.6959563975168226,0,0.37100000000000005,104310,231,12,1.0,2730.2989772807887,False,0.11689636409280131,8,3.061000000000001,79072,1065,0,0.0,9987.48229785299,False,-0.1114966849978704,0.3333333333333333,286636,0.0,0.0,13,0,0,10,11,10.142857142857142,24,34,12,154.0,14.0,10,1,12,740,1.1495380504056811,82.46234914753586
37,12,0,0,0,9.999999999999998,10,10.0,17.660280874648656,29,25.24137931034483,9.738385391459072,53,12.283018867924529,46.999999999999986,18,47.0,19,3.216000000000001,32176,16,10,1.0,336.6028087464865,False,-0.006014093289082861,0,0.2,32726,0,0,0.0,0.0,False,0.005716041794714198,35,7.858000000000002,19034.0,589,0,0.0,10401.905435168059,False,-0.6031870727709986,18,7.886000000000001,16634.0,127,0,0.0,2242.855671080379,False,-0.709280089145296,0,0.37100000000000005,104353,260,12,1.0,3095.980201779358,False,0.11928330709601738,8,3.1330000000000005,78716,1079,0,0.0,10507.71783738434,False,-0.1125100785425971,0.3333333333333333,283639,0.0,0.0,11,0,0,12,14,14.0,21,33,12,152.0,13.0,11,1,12,820,1.2145389076322317,83.67688805516809
38,12,0,0,0,9.999999999999998,5,10.0,18.24030094376975,27,22.925925925925927,9.825616565888868,26,11.115384615384615,46.999999999999986,17,47.0,17,3.3670000000000013,32358,11,10,1.0,292.4030094376975,False,-0.0011001381463169332,0,0.2,32726,0,0,0.0,0.0,False,0.005716041794714198,17,7.993000000000002,18373.0,598,0,0.0,10907.699964374311,False,-0.6098691753907203,9,7.958,15871.0,145,0,0.0,2644.8436368466137,False,-0.7184821393977256,0,0.37100000000000005,104577,270,13,1.0,3263.9164727899943,False,0.12253826810119962,8,3.205,78497,1085,0,0.0,10660.793973989423,False,-0.11401577987639679,0.3333333333333333,282402,0.0,0.0,8,0,0,13,11,10.9,17,30,14,162.0,8.0,11,1,14,680,1.291233265772462,84.96812132094055
39,14,0,0,0,9.999999999999998,8,10.0,18.83406360268394,18,26.11111111111111,9.983526756862398,20,12.9,46.99999999999999,17,47.0,8,3.4300000000000006,32596,9,10,1.0,278.3406360268394,False,0.005997858574475136,0,0.2,32726,0,0,0.0,0.0,False,0.005716041794714198,14,8.116000000000001,17775.0,608,0,0.0,11451.110670431835,False,-0.6152117867633377,6,8.009,15457.0,153,0,0.0,2881.611731210643,False,-0.7233224307298471,0,0.37100000000000005,104850,270,14,1.0,3353.5522243528476,False,0.12589733247557386,8,3.2770000000000006,78258,1095,0,0.0,10931.961798764325,False,-0.11510879987970021,0.3333333333333333,281662,0.0,0.0,9,0,0,13,9,9.0,23,36,12,222.0,0.0,14,0,12,733,1.3220284366980195,86.29014975763857
40,12,0,0,0,9.999999999999998,9,10.0,19.54293974371209,18,28.0,9.856087600334174,51,8.980392156862743,46.99999999999999,20,47.0,8,3.502000000000001,32858,8,10,1.0,275.4293974371209,False,0.014004754109359632,0,0.2,32726,0,0,0.0,0.0,False,0.005716041794714198,24,8.342,16750.0,617,0,0.0,12057.99382187036,False,-0.6270262810535551,27,8.273000000000001,13858.0,162,0,0.0,3165.9562384813585,False,-0.7471759157867394,0,0.37100000000000005,105309,271,14,1.0,3328.999739690561,False,0.13061882227813015,10,3.3690000000000007,77637,1135,0,0.0,11186.659426379287,False,-0.12032627265032353,0.3333333333333333,279138,0.0,0.0,12,0,0,14,13,12.88888888888889,24,38,10,187.0,0.0,12,0,10,785,1.1708243116736412,87.46097406931221
41,10,0,0,0,9.999999999999996,10,10.0,19.55763334595309,16,19.75,10.084694534447387,52,11.673076923076923,46.999999999999986,20,47.0,6,3.5540000000000007,32960,8,10,1.0,275.5763334595309,False,0.01714161544959319,0,0.2,32726,0,0,0.0,0.0,False,0.005716041794714198,29,8.608,15632.0,623,0,0.0,12184.405574528775,False,-0.6442970365906214,23,8.476,12578.0,172,0,0.0,3363.9129355039313,False,-0.7665134677972302,0,0.37100000000000005,105501,286,12,1.0,3448.2226368519523,False,0.13327814108149844,8,3.439000000000001,77272,1162,0,0.0,11718.415049027863,False,-0.1213739097974536,0.3333333333333333,276669,0.0,0.0,13,0,0,8,15,15.0,21,29,12,157.0,0.0,10,0,12,944,1.186927368864417,88.64790143817663
42,12,0,0,0,9.999999999999996,8,10.0,19.55763334595309,0,,10.132595369515906,24,10.875,46.999999999999986,20,47.0,0,3.548000000000001,32880,6,20,1.0,451.1526669190618,False,0.01738095677503172,0,0.2,32726,0,0,0.0,0.0,False,0.005716041794714198,16,8.739000000000003,15205.0,623,0,0.0,12184.405574528775,False,-0.6512885550763927,8,8.533000000000001,12269.0,172,0,0.0,3363.9129355039313,False,-0.771572903891149,0,0.37100000000000005,105853,287,11,1.0,3425.054871051065,False,0.13687604962770744,9,3.5210000000000012,77024,1175,0,0.0,11905.79955918119,False,-0.12300481129217788,0.3333333333333333,275957,0.0,0.0,8,0,0,11,9,9.0,23,34,12,189.0,0.0,12,0,12,597,1.1993842059746385,89.84728564415127
43,12,0,0,0,9.999999999999996,14,10.0,21.013915616570735,35,29.457142857142856,10.400256605583849,49,12.346938775510203,46.99999999999999,17,47.0,15,3.698000000000001,33460,10,10,1.0,310.1391561657073,False,0.033038401293265324,0,0.2,32726,0,0,0.0,0.0,False,0.005716041794714198,33,9.053,13842.0,625,0,0.0,13133.69726035671,False,-0.6658340925732987,16,8.685,10639.0,205,0,0.0,4307.852701397001,False,-0.7905340021826227,0,0.37100000000000005,106038,294,12,1.0,3621.6754420416514,False,0.1398703981506191,8,3.5920000000000005,76524,1207,0,0.0,12553.109722939706,False,-0.12486862694636316,0.3333333333333333,273229,0.0,0.0,17,0,0,9,16,15.285714285714285,28,37,10,201.0,0.0,12,0,10,967,1.1557619320228696,91.00304757617414
44,10,0,0,0,9.999999999999996,5,10.0,21.547843105987738,14,29.714285714285715,10.864520367675528,84,12.880952380952381,46.999999999999986,20,47.0,4,3.723000000000001,33750,5,10,1.0,265.4784310598774,False,0.04126426599661766,0,0.2,32726,0,0,0.0,0.0,False,0.005716041794714198,59,9.610000000000001,10072.0,629,0,0.0,13553.593313666288,False,-0.7241248869104178,25,8.919,9272.0,215,0,0.0,4632.786267787364,False,-0.8102565226791485,0,0.37100000000000005,106508,284,12,1.0,3649.52378441985,False,0.144985064653701,10,3.6840000000000006,75279,1291,0,0.0,14026.095794669107,False,-0.13024311264245036,0.3333333333333333,267607,0.0,0.0,9,0,0,9,17,16.4,22,31,9,151.0,0.0,10,0,9,616,1.031321244314313,92.03436882048845
45,9,0,0,0,9.999999999999996,11,10.0,21.547843105987738,0,,11.209571655674255,127,12.307086614173228,46.999999999999986,20,47.0,0,3.7190000000000007,33640,6,20,1.0,490.95686211975476,False,0.04134844594529431,0,0.2,32726,0,0,0.0,0.0,False,0.005716041794714198,96,10.511000000000003,1449.0,629,0,0.0,13553.593313666288,False,-0.8653142637319785,31,9.204,7626.0,215,0,0.0,4632.786267787364,False,-0.8372074346875318,0,0.37100000000000005,106519,303,15,1.0,4101.500211669299,False,0.14748982831300167,13,3.8040000000000007,73762,1389,0,0.0,15570.09502973154,False,-0.13811713243285134,0.3333333333333333,255722,0.0,0.0,11,0,0,8,24,24.0,21,29,12,141.0,0.0,9,0,12,439,1.1156312879174948,93.15000010840595
46,12,0,0,0,9.999999999999996,7,10.0,21.74020330534933,25,23.32,11.12677512337828,107,10.757009345794392,46.999999999999986,20,47.0,5,3.7690000000000006,34058,3,10,1.0,247.40203305349328,False,0.05045178292952518,0,0.2,32726,0,0,0.0,0.0,False,0.005716041794714198,51,10.925,-1806.0,653,0,0.0,14196.352758393112,False,-0.9133481288404794,56,9.733,3702.0,216,0,0.0,4695.883913955455,False,-0.9009407938406241,0,0.37100000000000005,106753,324,12,1.0,4169.075139974562,False,0.1503201138295966,7,3.8610000000000007,72885,1465,0,0.0,16300.72555574918,False,-0.14352520448264455,0.3333333333333333,248318,0.0,0.0,11,0,0,11,21,20.5,20,31,12,199.0,0.0,12,0,12,1034,1.1812101053074002,94.33121021371335
47,12,0,0,0,9.999999999999998,13,10.0,21.972816802688897,8,28.0,11.004394850468199,95,10.326315789473684,46.999999999999986,20,47.0,0,3.764000000000001,34152,6,12,1.0,323.67380163226676,False,0.054512504634792,0,0.2,32726,0,0,0.0,0.0,False,0.005716041794714198,59,11.464000000000002,-8169.0,657,0,0.0,14436.140639366606,False,-1.0155701228070324,36,10.037,1557.0,220,0,0.0,4834.0196965915575,False,-0.9349312334496549,0,0.37100000000000005,107168,324,12,1.0,4129.423931551696,False,0.15449677076336568,10,3.9540000000000006,71777,1550,0,0.0,17056.812018225708,False,-0.15124022608346616,0.3333333333333333,239211,0.0,0.0,14,0,0,12,20,40.3125,22,34,8,188.0,0.0,12,0,8,728,1.569877477362752,95.9010876910761
48,8,0,0,0,9.999999999999998,7,10.0,22.00372571014911,3,24.0,11.193384517780286,74,12.621621621621621,46.99999999999999,16,47.0,0,3.7640000000000007,34154,3,19,1.0,448.07078849283306,False,0.05648541469718542,0,0.2,32726,0,0,0.0,0.0,False,0.005716041794714198,56,11.965000000000002,-22867.0,660,0,0.0,14522.45896869841,False,-1.2555223256320334,18,10.181000000000003,785.0,220,0,0.0,4840.819656232804,False,-0.947515967054452,0,0.37100000000000005,107446,328,13,1.0,4282.430121831933,False,0.1582435666745862,7,4.014000000000001,70884,1610,0,0.0,18021.34907362626,False,-0.15558130807151999,0.3333333333333333,223128,0.0,0.0,12,0,0,10,17,139.52777777777777,23,33,8,126.0,0.0,8,0,8,493,0.9255760572850704,96.82666374836117
49,8,0,0,1,9.999999999999998,12,10.0,22.728847972047358,31,26.870967741935484,10.778096587650202,33,3.606060606060606,46.999999999999986,17,47.0,23,3.994000000000001,34320,5,21,1.0,527.3058074129945,False,0.06280433016922242,0,0.2,32726,0,0,0.0,0.0,False,0.005716041794714198,0,11.909000000000002,-62524.77777777778,673,0,0.0,15296.514685187873,True,-1.8985250750758726,33,10.493000000000004,-1512.0,238,0,0.0,5409.465817347272,False,-0.9804706927878699,0,0.37100000000000005,107840,327,14,1.0,4182.437584161616,False,0.16187939324716807,8,4.0870000000000015,70665,1634,0,0.0,17611.40982422043,False,-0.16006230606024185,0.3333333333333333,244039,0.0,0.125,13,0,0,7,19,1617.0873813666208,21,28,7,125.0,0.0,8,0,7,1051,0.906479018740356,97.73314276710153
50,7,0,0,0,9.999999999999998,7,10.0,23.200827848458793,13,30.0,10.745860910565861,2,2.0,46.999999999999986,20,47.0,4,4.011,34564,2,22,1.0,530.4182126660934,False,0.07035061789591408,0,0.2,32726,0,0,0.0,0.0,False,0.005716041794714198,0,11.909000000000002,-62524.77777777778,673,0,0.0,15614.157142012768,True,-1.8959246030515668,2,10.48,-4519.0,251,0,0.0,5823.4077899631575,False,-1.0263171907033832,0,0.37100000000000005,108263,317,15,1.0,4111.437908649378,False,0.1659749400657897,11,4.189000000000001,70448,1636,0,0.0,17580.22844968575,False,-0.1625205916097566,0.3333333333333333,241482,0.0,0.125,9,0,0,11,16,228.93387464387467,16,27,5,109.0,0.0,7,0,5,493,0.8404068425297737,98.5735496096313
51,5,0,0,0,9.999999999999998,9,10.0,23.438327518170677,5,32.0,10.53977018122633,13,2.769230769230769,46.999999999999986,20,47.0,0,4.007000000000001,34634,1,27,1.0,642.8348429906083,False,0.07422917705885992,0,0.2,32726,0,0,0.0,0.0,False,0.005716041794714198,0,11.909000000000002,-62524.77777777778,673,0,0.0,15773.994419728866,True,-1.8946160488573427,13,10.608000000000002,-11605.0,256,0,0.0,6000.211844651693,False,-1.1408929180612724,0,0.37100000000000005,108670,315,16,1.0,4072.0276070862938,False,0.1700683169005247,11,4.288000000000001,70210,1641,0,0.0,17295.76286739241,False,-0.16653932850292016,0.3333333333333333,234635,0.0,0.125,10,0,0,7,21,919.8996913580247,21,28,4,68.0,0.0,5,0,4,513,0.7591403555124998,99.3326899651438
52,4,0,0,0,9.999999999999998,12,10.0,23.438327518170677,0,,10.243263026164238,34,6.294117647058823,46.99999999999998,20,47.0,0,4.0070000000000014,34514,3,37,1.0,897.218118172315,False,0.07445018620424575,0,0.2,32726,0,0,0.0,0.0,False,0.005716041794714198,0,11.909000000000002,-62524.77777777778,673,0,0.0,15773.994419728866,True,-1.8946160488573427,34,10.935,-14237.0,256,0,0.0,6000.211844651693,False,-1.1839881795473386,0,0.37100000000000005,109093,305,17,1.0,3923.1952229800922,False,0.17375255098546785,11,4.3870000000000005,69789,1675,0,0.0,17157.465568825097,False,-0.17171978244028374,0.3333333333333333,231885,0.0,0.125,8,0,0,10,17,17.0,16,26,4,50.0,0.0,4,0,4,543,0.7021808624267578,100.03487082757056
53,4,0,0,0,9.999999999999998,12,10.0,23.90635445653188,11,31.0,9.702786167784607,41,3.926829268292683,46.99999999999998,20,47.0,0,4.0070000000000014,34735,5,36,1.0,910.6287604351477,False,0.08144789121750388,0,0.2,32726,0,0,0.0,0.0,False,0.005716041794714198,0,11.909000000000002,-62524.77777777778,673,0,0.0,16088.976549245956,True,-1.8920373563734947,41,11.311000000000003,-37050.0,267,0,0.0,6382.996639894011,False,-1.554384872123211,0,0.37100000000000005,109598,307,16,1.0,3730.755353509874,False,0.1780730082624842,9,4.466000000000001,69481,1704,0,0.0,16533.54762990497,False,-0.17827222094855485,0.3333333333333333,209490,0.0,0.125,14,0,0,4,18,271.50390246551535,20,24,4,50.0,0.0,4,0,4,637,0.7290485389530659,100.76391936652362
54,4,0,0,1,9.999999999999998,9,10.0,23.90635445653188,0,,9.702786167784607,0,,46.999999999999986,20,47.0,0,4.007000000000001,34645,4,46,1.0,1139.6923050004664,False,0.08220178710818177,0,0.2,32726,0,0,0.0,0.0,False,0.005716041794714198,0,11.909000000000002,-62524.77777777778,673,0,0.0,16088.976549245956,True,-1.8920373563734947,0,11.270000000000003,-42980.666666666664,267,0,0.0,6382.996639894011,True,-1.6514911148233236,0,0.37100000000000005,109974,297,18,1.0,3727.727491832028,False,0.1820310071967025,12,4.577,69234,1704,0,0.0,16533.54762990497,False,-0.1808828006663586,0.3333333333333333,246579,0.0,0.25,9,0,0,6,11,601.5069521604938,22,28,1,56.0,0.0,4,0,1,466,0.7107751360163093,101.47469450253993
55,1,0,0,0,9.999999999999998,9,10.0,23.90635445653188,0,,9.702786167784607,0,,46.999999999999986,20,47.0,0,4.007000000000001,34555,3,56,1.0,1368.7558495657852,False,0.08295568299885966,0,0.2,32726,0,0,0.0,0.0,False,0.005716041794714198,0,11.909000000000002,-62524.77777777778,673,0,0.0,16088.976549245956,True,-1.8920373563734947,0,11.270000000000001,-42980.666666666664,267,0,0.0,6382.996639894011,True,-1.6514911148233236,0,0.37100000000000005,110256,287,22,1.0,3818.699630154182,False,0.18549225614413242,14,4.705000000000001,68919,1704,0,0.0,16533.54762990497,False,-0.18421208249270749,0.3333333333333333,246456,0.0,0.25,9,0,0,3,11,1341.5573974512147,16,19,0,8.0,0.0,1,0,0,372,0.6280028037726879,102.10269730631262
56,0,0,0,0,9.999999999999998,9,10.0,23.90635445653188,0,,9.702786167784607,0,,46.999999999999986,20,47.0,0,4.0070000000000014,34465,2,66,1.0,1597.819394131104,False,0.08370957888953755,0,0.2,32726,0,0,0.0,0.0,False,0.005716041794714198,0,11.909000000000002,-62524.77777777778,673,0,0.0,16088.976549245956,True,-1.8920373563734947,0,11.270000000000001,-42980.666666666664,267,0,0.0,6382.996639894011,True,-1.6514911148233236,0,0.37100000000000005,110773,277,21,1.0,3674.6717684763357,False,0.19019538005853376,9,4.7810000000000015,68771,1704,0,0.0,16533.54762990497,False,-0.18577631649365872,0.3333333333333333,246735,0.0,0.25,11,0,0,8,12,965.3518350778315,17,25,0,0.0,0.0,0,0,0,607,0.593223087489605,102.69592039380223
57,0,0,0,0,9.999999999999998,8,10.0,23.90635445653188,0,,9.702786167784607,0,,46.999999999999986,12,47.0,0,4.0070000000000014,34385,0,76,1.0,1816.8829386964228,False,0.08461713181770776,0,0.2,32726,0,0,0.0,0.0,False,0.005716041794714198,0,11.909000000000002,-62524.77777777778,673,0,0.0,16088.976549245956,True,-1.8920373563734947,0,11.270000000000001,-42980.666666666664,267,0,0.0,6382.996639894011,True,-1.6514911148233236,0,0.37100000000000005,110773,267,31,1.0,4047.6439067984898,False,0.19216637904559783,12,4.892000000000001,68529,1704,0,0.0,16533.54762990497,False,-0.18833405046818705,0.3333333333333333,246413,0.0,0.25,4,0,0,5,10,616.9029320987654,17,22,0,0.0,0.0,0,0,0,80,0.601580485701561,103.29750087950379
58,0,0,0,0,9.999999999999998,11,10.0,23.90635445653188,0,,9.702786167784607,0,,46.99999999999999,13,47.0,0,4.007000000000001,34275,1,86,1.0,2065.946483261742,False,0.08506371363340101,0,0.2,32726,0,0,0.0,0.0,False,0.005716041794714198,0,11.909000000000002,-62524.77777777778,673,0,0.0,16088.976549245956,True,-1.8920373563734947,0,11.270000000000003,-42980.666666666664,267,0,0.0,6382.996639894011,True,-1.6514911148233236,0,0.37100000000000005,110773,257,41,1.0,4420.616045120644,False,0.19413737803266204,13,5.010000000000001,68245,1704,0,0.0,16533.54762990497,False,-0.1913356886862286,0.3333333333333333,246019,0.0,0.25,7,0,0,3,12,972.3589616402116,20,23,0,0.0,0.0,0,0,0,110,0.6136862402781844,103.91118711978197
59,0,0,0,0,10.0,14,10.0,23.90635445653188,0,,9.702786167784607,0,,46.99999999999999,10,47.0,0,4.007000000000001,34135,5,96,1.0,2345.01002782706,False,0.08504932433661731,0,0.2,32726,0,0,0.0,0.0,False,0.005716041794714198,0,11.909000000000002,-62524.77777777778,673,0,0.0,16088.976549245956,True,-1.8920373563734947,0,11.270000000000003,-42980.666666666664,267,0,0.0,6382.996639894011,True,-1.6514911148233236,0,0.37100000000000005,110773,247,51,1.0,4793.588183442797,False,0.19610837701972625,10,5.097000000000001,68059,1704,0,0.0,16533.54762990497,False,-0.1933015503360727,0.3333333333333333,245693,0.0,0.25,7,0,0,6,8,1767.3865776789023,13,19,0,0.0,0.0,0,0,0,140,0.5771285425871611,104.48831566236913
60,0,0,0,0,10.0,12,10.0,23.90635445653188,0,,9.702786167784607,0,,46.999999999999986,8,47.0,0,4.0070000000000014,34015,7,106,1.0,2604.073572392379,False,0.08534224911481825,0,0.2,32726,0,0,0.0,0.0,False,0.005716041794714198,0,11.909000000000002,-62524.77777777778,673,0,0.0,16088.976549245956,True,-1.8920373563734947,0,11.270000000000003,-42980.666666666664,267,0,0.0,6382.996639894011,True,-1.6514911148233236,0,0.37100000000000005,110773,237,61,1.0,5166.560321764951,False,0.1980793760067905,8,5.167000000000002,67931,1704,0,0.0,16533.54762990497,False,-0.1946544013639224,0.3333333333333333,245445,0.0,0.25,8,0,0,7,6,308.05206655931295,15,22,0,0.0,0.0,0,0,0,120,0.5839592237025499,105.07227488607168
