index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
0,e22e5196-65ea-4d51-a404-11461cabb2e4,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,21,1,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,21,,-1,-1
429,b25b856f-30d3-410b-af53-94154974dbef,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,11,5,36,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
430,9643fc80-a0d3-4f2f-9786-b1948b684a96,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,28,2,36,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
431,1ee5729d-b7a1-4925-bc47-88e650482b8a,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,17,1,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,17,,-1,-1
432,e80f0013-64a8-4c0f-a951-29de42f13b58,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,23,1,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,23,,-1,-1
433,464ed892-a308-4ad6-a284-d1c8d4421e76,SELLER,01Ran@0,_SystemAgent,RandomAgent,8,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,8,,-1,-1
434,7e2611b4-188c-4cc3-84e4-8e814b11d2d9,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,11,1,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,11,,-1,-1
435,515f6514-56f3-4ca1-9928-3441cf3159df,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,9,1,36,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
436,eafd0bfc-6ac3-481d-a5a3-b51b1912d71f,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,15,2,36,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
437,9d669ec6-abc0-4975-9a40-7782ade9deb0,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,33,2,36,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
438,c32277c1-6927-4678-89d4-757beb4b83a6,SELLER,01Ran@0,_SystemAgent,RandomAgent,26,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,26,,-1,-1
439,5aed55c1-21f6-4ae9-806b-fde51938b273,SELLER,01Ran@0,_SystemAgent,RandomAgent,19,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,19,,-1,-1
440,e6d3f791-389f-4bf3-96f8-1dba1f589c12,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,30,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,30,,-1,-1
441,4460724e-e345-4469-b2a0-9068ce879858,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,24,1,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,24,,-1,-1
442,5571fc3c-af4f-4c6b-90de-6594e6da41e5,SELLER,01Ran@0,_SystemAgent,RandomAgent,5,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,5,,-1,-1
443,05d8166e-cdcd-44f5-b9f6-c2ae369838ae,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,20,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,20,,-1,-1
444,9d4b3bec-7b11-4440-9124-5e359b8cdaf5,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,16,2,36,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
445,861fa8b6-317b-42b3-a7b1-582431ab3fd9,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,30,2,36,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
446,62d82b09-be35-4c70-ad23-b920ce8b16bf,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,5,1,36,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
447,cce8b98d-5f74-47fe-adca-403a9140b046,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,0,3,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,0,,-1,-1
448,666acc8c-4485-474b-a2b1-d74af6faabe6,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,32,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,32,,-1,-1
449,ecfaaef7-31c1-4d90-bb6c-af18d45d3684,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,12,1,36,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
450,5a819f62-6393-4e04-b66a-10958d10691d,SELLER,01Ran@0,_SystemAgent,RandomAgent,24,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,24,,-1,-1
451,5832b310-d886-42b2-9152-49b0d244b972,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,17,3,36,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
452,ff9195f8-00f4-4072-a018-566adf910214,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,12,3,36,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
453,ee98cd61-e904-4b93-aea0-974437df34f3,SELLER,01Ran@0,_SystemAgent,RandomAgent,16,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,16,,-1,-1
454,cc09e4f2-d68b-4482-808c-e8e02d2bb527,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,33,3,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,33,,-1,-1
455,02978492-0246-470d-b0ff-a6eee55442a4,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,6,5,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,6,,-1,-1
456,37a72e1d-5666-49e3-b744-4b9ee0133979,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,21,1,36,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
457,85a3a657-484c-4944-9659-205446afd8b2,SELLER,01Ran@0,_SystemAgent,RandomAgent,31,4,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,31,,-1,-1
458,b351a54e-d039-4063-bb28-492d03531ff0,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,13,4,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,13,,-1,-1
459,cbc9b97d-59a3-4299-8904-99d3cb870009,SELLER,01Ran@0,_SystemAgent,RandomAgent,6,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,6,,-1,-1
460,8341d2ee-dfa6-4854-9f4d-5f52d8ec4cc8,SELLER,01Ran@0,_SystemAgent,RandomAgent,25,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,25,,-1,-1
461,a0c3aa35-804b-4c36-8713-8a8c2f585b0b,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,4,3,36,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
462,f4cf0655-1db1-4ebe-92e3-61d3fadf4098,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,5,2,36,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
463,59cc5769-0948-4450-9f98-a8e3e86b2cab,SELLER,01Ran@0,_SystemAgent,RandomAgent,21,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,21,,-1,-1
464,ecbfea99-2a15-4a21-b2f0-4839837bed82,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,14,3,36,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
465,1fb4ee50-adf0-43de-9ab5-7b2e84d88a4d,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,1,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,1,,-1,-1
466,5d68865a-eb26-4200-937a-52aa2dd30e87,00Ind@0,03Buy@1,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,21,9,23,1,-1,1,00Ind@0|03Buy@1,"[quantity: (1, 9), time: (16, 21), unit_price: (15, 30)]",00Ind@0,03Buy@1,p1,00Ind@0,False,1,17,21,,-1,-1
467,0b6b65c8-2dbc-4412-a954-af55cd8f69de,00Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,33,5,23,1,-1,1,00Ind@0|02Dec@1,"[quantity: (1, 5), time: (31, 36), unit_price: (15, 30)]",00Ind@0,02Dec@1,p1,00Ind@0,False,1,17,33,,-1,-1
468,3d08cedf-aa72-438f-a489-7ddedf31ac04,00Ind@0,03Buy@1,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,27,10,22,1,-1,1,00Ind@0|03Buy@1,"[quantity: (1, 10), time: (27, 32), unit_price: (15, 30)]",00Ind@0,03Buy@1,p1,00Ind@0,False,1,17,27,,-1,-1
469,9d062df7-6350-427e-b4d7-639fd7439273,00Ind@0,03Buy@1,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,20,7,22,1,-1,1,00Ind@0|03Buy@1,"[quantity: (1, 7), time: (19, 24), unit_price: (15, 30)]",00Ind@0,03Buy@1,p1,00Ind@0,False,1,17,20,,-1,-1
470,36d336b5-86ec-4760-9e76-24b9784595bf,03Buy@1,05Buy@2,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,7,7,11,1,-1,1,05Buy@2|03Buy@1,"[quantity: (1, 7), time: (1, 9), unit_price: (1, 23)]",03Buy@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
471,3de9717a-365b-4202-987a-7c39a5463229,03Buy@1,04MyA@2,BuyCheapSellExpensiveAgent,MyAgent,1,1,12,1,-1,1,04MyA@2|03Buy@1,"[quantity: (1, 10), time: (1, 1), unit_price: (1, 23)]",03Buy@1,04MyA@2,p2,04MyA@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
472,9163a036-ea79-4141-96c0-68aa3022abf7,00Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,7,10,22,1,-1,1,00Ind@0|02Dec@1,"[quantity: (1, 10), time: (7, 12), unit_price: (15, 30)]",00Ind@0,02Dec@1,p1,00Ind@0,False,1,17,7,,-1,-1
473,701ce766-12cd-4dd9-b7dd-940f922e4f16,00Ind@0,03Buy@1,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,20,11,23,1,-1,1,00Ind@0|03Buy@1,"[quantity: (1, 13), time: (15, 20), unit_price: (15, 30)]",00Ind@0,03Buy@1,p1,00Ind@0,False,1,17,-1,00Ind@0:product(0.8181818181818182),-1,-1
474,babaa6c4-aa27-4bcf-b8bb-2936d5f00ba7,03Buy@1,05Buy@2,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,23,9,10,1,-1,1,05Buy@2|03Buy@1,"[quantity: (1, 9), time: (1, 23), unit_price: (1, 23)]",03Buy@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
475,bab3722b-6739-473f-a829-65d57f25820a,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,34,2,10,1,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,34,,-1,-1
476,763f97ed-be6c-42a8-901f-198cbda731db,03Buy@1,05Buy@2,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,13,8,11,1,-1,1,05Buy@2|03Buy@1,"[quantity: (1, 8), time: (1, 22), unit_price: (1, 23)]",03Buy@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
477,5683a028-e8a0-4916-b6fc-8a841908c488,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,34,1,36,1,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
478,9b131eca-865a-45a3-938e-5a6bccad62bc,03Buy@1,05Buy@2,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,16,7,12,1,-1,1,05Buy@2|03Buy@1,"[quantity: (1, 7), time: (1, 16), unit_price: (1, 23)]",03Buy@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
479,bf0d619c-38e3-4300-9f0a-5ddc1a130b02,00Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,22,10,23,1,-1,1,00Ind@0|02Dec@1,"[quantity: (1, 11), time: (17, 22), unit_price: (15, 30)]",00Ind@0,02Dec@1,p1,00Ind@0,False,1,17,-1,00Ind@0:product(0.2),-1,-1
480,6ff201e3-161f-4b34-9f06-60887a084e87,00Ind@0,03Buy@1,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,18,10,23,1,-1,1,00Ind@0|03Buy@1,"[quantity: (1, 10), time: (13, 18), unit_price: (15, 30)]",00Ind@0,03Buy@1,p1,00Ind@0,False,1,17,18,,-1,-1
481,d587d61f-be16-4cc1-bcac-08e7405becfd,00Ind@0,03Buy@1,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,24,10,22,1,-1,1,00Ind@0|03Buy@1,"[quantity: (1, 10), time: (24, 29), unit_price: (15, 30)]",00Ind@0,03Buy@1,p1,00Ind@0,False,1,17,24,,-1,-1
482,738c86e1-ed55-4588-974b-820848c9138a,00Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,23,11,22,1,-1,1,00Ind@0|02Dec@1,"[quantity: (1, 12), time: (23, 28), unit_price: (15, 30)]",00Ind@0,02Dec@1,p1,00Ind@0,False,1,17,-1,00Ind@0:product(0.18181818181818182),-1,-1
483,65c2838a-6a6c-442b-987f-6f0637869f79,03Buy@1,05Buy@2,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,8,9,11,1,-1,1,05Buy@2|03Buy@1,"[quantity: (1, 9), time: (1, 13), unit_price: (1, 23)]",03Buy@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
484,003bd9ab-7d0c-4312-9314-82c8b5c8b79f,03Buy@1,05Buy@2,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,8,7,11,1,-1,1,05Buy@2|03Buy@1,"[quantity: (1, 7), time: (1, 10), unit_price: (1, 23)]",03Buy@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
485,3b83ffcf-a65f-4f21-a4eb-ef36f3857bda,00Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,2,1,8,1,-1,1,02Dec@1|00Ind@0,"[quantity: (1, 5), time: (1, 2), unit_price: (1, 15)]",00Ind@0,02Dec@1,p1,02Dec@1,True,1,17,2,,-1,-1
486,0dfc2d48-0700-48f1-ae87-e0e0fb6c7017,00Ind@0,03Buy@1,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,33,10,23,1,-1,1,00Ind@0|03Buy@1,"[quantity: (1, 10), time: (28, 33), unit_price: (15, 30)]",00Ind@0,03Buy@1,p1,00Ind@0,False,1,17,-1,00Ind@0:product(0.5),-1,-1
487,44161301-03bc-4293-a7d5-3898bc136396,03Buy@1,05Buy@2,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,3,10,11,1,-1,1,05Buy@2|03Buy@1,"[quantity: (1, 10), time: (1, 4), unit_price: (1, 23)]",03Buy@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
488,bce3a1a4-ef7f-4709-90f9-c782c77a6868,00Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,29,10,22,1,-1,1,00Ind@0|02Dec@1,"[quantity: (1, 10), time: (29, 34), unit_price: (15, 30)]",00Ind@0,02Dec@1,p1,00Ind@0,False,1,17,29,,-1,-1
489,ad38f653-d7d9-4f61-84e0-99f6d42b4b6d,01Ran@0,02Dec@1,RandomAgent,DecentralizingAgent,2,4,1,1,-1,1,02Dec@1|01Ran@0,"[quantity: (1, 5), time: (1, 2), unit_price: (1, 15)]",01Ran@0,02Dec@1,p1,02Dec@1,True,1,7,-1,01Ran@0:product(1.0),-1,-1
490,dcec2c54-5b39-4b82-a644-1deafb9bfe59,00Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,24,10,22,1,-1,1,00Ind@0|02Dec@1,"[quantity: (1, 10), time: (24, 29), unit_price: (15, 30)]",00Ind@0,02Dec@1,p1,00Ind@0,False,1,17,-1,00Ind@0:product(1.0),-1,-1
491,877812fd-5316-4c5e-9d08-20df15088c60,SELLER,01Ran@0,_SystemAgent,RandomAgent,34,1,10,1,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,-1,01Ran@0:money(274.3),-1,-1
492,e0aace5d-ef93-4d1b-90c1-5a41f8607ff7,00Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,26,7,22,1,-1,1,00Ind@0|02Dec@1,"[quantity: (1, 7), time: (25, 30), unit_price: (15, 30)]",00Ind@0,02Dec@1,p1,00Ind@0,False,1,17,26,,-1,-1
493,2cb5049b-c76e-43b5-bd97-d004e3f52b0c,00Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,20,6,22,1,-1,1,00Ind@0|02Dec@1,"[quantity: (1, 6), time: (18, 23), unit_price: (15, 30)]",00Ind@0,02Dec@1,p1,00Ind@0,False,1,17,-1,00Ind@0:product(1.0),-1,-1
494,e70a7f3f-56fe-43c7-8360-a95ff152d316,00Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,11,9,22,1,-1,1,00Ind@0|02Dec@1,"[quantity: (1, 9), time: (11, 16), unit_price: (15, 30)]",00Ind@0,02Dec@1,p1,00Ind@0,False,1,17,11,,-1,-1
495,820d8e9c-1d1f-47b0-9e45-cb2bc2eb583d,03Buy@1,05Buy@2,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,10,10,11,1,-1,1,05Buy@2|03Buy@1,"[quantity: (1, 10), time: (1, 17), unit_price: (1, 23)]",03Buy@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
496,7a5d058f-689c-4cc1-ab2d-9100b59a85df,03Buy@1,05Buy@2,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,12,8,11,1,-1,1,05Buy@2|03Buy@1,"[quantity: (1, 8), time: (1, 19), unit_price: (1, 23)]",03Buy@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
497,39ddcab7-d9a4-46a3-a7fd-83559bd789eb,03Buy@1,05Buy@2,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,3,10,11,1,-1,1,05Buy@2|03Buy@1,"[quantity: (1, 10), time: (1, 3), unit_price: (1, 23)]",03Buy@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
498,105e3256-97c8-439c-ada1-a00c9ca8eaa2,00Ind@0,03Buy@1,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,20,11,22,1,-1,1,00Ind@0|03Buy@1,"[quantity: (1, 12), time: (20, 25), unit_price: (15, 30)]",00Ind@0,03Buy@1,p1,00Ind@0,False,1,17,-1,00Ind@0:product(1.0),-1,-1
499,7114ec1c-c127-4aa7-9e15-334a9f7869ce,SELLER,01Ran@0,_SystemAgent,RandomAgent,34,2,10,1,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,-1,01Ran@0:money(302.75),-1,-1
500,8c87e104-b692-437d-bd7f-dcbc15ec8f8b,03Buy@1,05Buy@2,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,6,8,11,1,-1,1,05Buy@2|03Buy@1,"[quantity: (1, 8), time: (1, 7), unit_price: (1, 23)]",03Buy@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
501,ec36d0d0-72e9-4cd3-b661-07b629c2588d,00Ind@0,03Buy@1,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,33,12,22,1,-1,1,00Ind@0|03Buy@1,"[quantity: (1, 14), time: (33, 38), unit_price: (15, 30)]",00Ind@0,03Buy@1,p1,00Ind@0,False,1,17,-1,00Ind@0:product(1.0),-1,-1
502,c62b931e-c972-4c19-a31e-9da016b230d5,00Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,21,9,23,1,-1,1,00Ind@0|02Dec@1,"[quantity: (1, 9), time: (16, 21), unit_price: (15, 30)]",00Ind@0,02Dec@1,p1,00Ind@0,False,1,17,-1,00Ind@0:product(0.8888888888888888),-1,-1
503,961cc64b-c04c-4764-bb35-d072785d4c42,03Buy@1,05Buy@2,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,1,10,13,1,-1,1,05Buy@2|03Buy@1,"[quantity: (1, 10), time: (1, 2), unit_price: (1, 23)]",03Buy@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
504,598c96a4-96fe-491c-93a0-a54d121fa3f1,02Dec@1,05Buy@2,DecentralizingAgent,BuyCheapSellExpensiveAgent,22,10,12,1,-1,1,05Buy@2|02Dec@1,"[quantity: (1, 10), time: (1, 24), unit_price: (1, 23)]",02Dec@1,05Buy@2,p2,05Buy@2,True,2,17,22,,-1,-1
505,504a4cb4-8d14-44fe-bb13-de01399dd018,03Buy@1,05Buy@2,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,1,7,13,1,-1,1,05Buy@2|03Buy@1,"[quantity: (1, 7), time: (1, 5), unit_price: (1, 23)]",03Buy@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
506,9ba0b2a8-e9e7-44e1-88ab-eac5041790be,00Ind@0,03Buy@1,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,29,7,23,1,-1,1,00Ind@0|03Buy@1,"[quantity: (1, 7), time: (25, 30), unit_price: (15, 30)]",00Ind@0,03Buy@1,p1,00Ind@0,False,1,17,29,,-1,-1
507,aa4749d8-3f69-4a7f-8060-dab7d3d3ddd1,00Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,19,11,23,1,-1,1,00Ind@0|02Dec@1,"[quantity: (1, 13), time: (14, 19), unit_price: (15, 30)]",00Ind@0,02Dec@1,p1,00Ind@0,False,1,17,-1,00Ind@0:product(0.09090909090909091),-1,-1
508,cfa404f5-6604-45f0-85f4-544c69cc5c3d,03Buy@1,05Buy@2,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,9,6,11,1,-1,1,05Buy@2|03Buy@1,"[quantity: (1, 6), time: (1, 11), unit_price: (1, 23)]",03Buy@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
509,fca94bc8-8a9c-48ad-b3a0-a937f93e27f4,03Buy@1,05Buy@2,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,5,8,11,1,-1,1,05Buy@2|03Buy@1,"[quantity: (1, 8), time: (1, 5), unit_price: (1, 23)]",03Buy@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
510,33fe8bb5-1116-4cc2-a00b-14d39c33bc6d,03Buy@1,05Buy@2,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,22,10,12,1,-1,1,05Buy@2|03Buy@1,"[quantity: (1, 10), time: (1, 24), unit_price: (1, 23)]",03Buy@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
511,08a0e81b-71ae-443e-92b3-1ffb38f4b0fc,03Buy@1,05Buy@2,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,23,8,12,1,-1,1,05Buy@2|03Buy@1,"[quantity: (1, 8), time: (1, 27), unit_price: (1, 23)]",03Buy@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
512,e533a6d7-9917-4339-bf9a-04f19ea3432d,00Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,8,9,22,1,-1,1,00Ind@0|02Dec@1,"[quantity: (1, 9), time: (8, 13), unit_price: (15, 30)]",00Ind@0,02Dec@1,p1,00Ind@0,False,1,17,8,,-1,-1
513,cf845f87-b8f9-4938-90d4-631ad27246a2,00Ind@0,03Buy@1,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,34,10,23,1,-1,1,00Ind@0|03Buy@1,"[quantity: (1, 10), time: (29, 34), unit_price: (15, 30)]",00Ind@0,03Buy@1,p1,00Ind@0,False,1,17,34,,-1,-1
514,d7b65bae-6fe7-429e-a9f1-11280a69b9fb,00Ind@0,03Buy@1,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,6,10,22,1,-1,1,00Ind@0|03Buy@1,"[quantity: (1, 11), time: (6, 11), unit_price: (15, 30)]",00Ind@0,03Buy@1,p1,00Ind@0,False,1,17,6,,-1,-1
515,e8865197-cc6b-42bb-a8bf-a1ecd7d3d0a6,01Ran@0,02Dec@1,RandomAgent,DecentralizingAgent,3,5,3,1,-1,1,02Dec@1|01Ran@0,"[quantity: (1, 5), time: (1, 3), unit_price: (1, 15)]",01Ran@0,02Dec@1,p1,02Dec@1,True,1,14,-1,01Ran@0:product(1.0),-1,-1
516,30876de5-7225-4209-9650-be53d07ceabd,03Buy@1,05Buy@2,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,27,7,10,1,-1,1,05Buy@2|03Buy@1,"[quantity: (1, 7), time: (1, 29), unit_price: (1, 23)]",03Buy@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
