index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
13,26,0,0,0,10.000000000000002,20,10.0,28.68820174338879,43,29.651162790697676,25.735512760882727,39,23.53846153846154,39.0,20,39.0,0,0.35300000000000004,43014,0,14,0.9,401.6348244074431,False,0.05551310175867626,0,0.542,43174,7,22,1.0,701.1404383545535,False,0.06307875089583508,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,5,1.1860000000000004,48562,180,10,1.0,5421.2314414188095,False,-0.09740844768669846,0,0.5150000000000001,83500,68,11,1.0,2179.0148677400257,False,-0.0012691425449542848,8,1.1620000000000001,81561,53,0,0.0,1363.9821763267846,False,-0.028973976785914513,0.65,356904,0.0,0.0,20,0,0,15,5,4.384615384615385,16,31,28,202.0,97.0,12,14,28,2692,1.684838415007107,35.38668382214382
14,28,0,0,0,10.000000000000002,20,10.0,28.99435994120796,30,30.966666666666665,26.44869751207765,87,27.724137931034484,39.00000000000001,20,39.0,2,0.37300000000000005,43352,1,10,1.0,299.9435994120796,False,0.06252678910913105,0,0.542,43517,6,18,1.0,581.8984789417433,False,0.07000022567219169,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,77,1.9510000000000005,46270,200,10,1.0,6063.358963362368,False,-0.13210436429811673,0,0.5150000000000001,81639,137,12,1.0,4091.4715591546383,False,-0.011951594748606052,11,1.264,81189,61,0,0.0,1613.3705482367368,False,-0.03189386549560943,0.6666666666666666,353060,0.0,0.0,19,0,0,13,9,8.094696969696969,24,37,25,212.0,96.0,13,15,25,1184,2.5650736989919096,37.95175752113573
15,25,0,0,0,10.000000000000002,20,10.0,29.116233687189393,13,31.0,26.44869751207765,0,,39.00000000000001,20,39.0,0,0.37100000000000005,43222,4,20,1.0,622.3246737437878,False,0.063288611618189,0,0.542,43850,3,15,1.0,466.7435053078409,False,0.07672736438507935,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,0,1.8740000000000003,45867,203,20,1.0,6439.569388741,False,-0.13588732362126357,0,0.5150000000000001,82107,127,10,1.0,3748.9845840338617,False,-0.008447851848153609,8,1.3330000000000002,81085,61,0,0.0,1613.3705482367368,False,-0.03312177203303106,0.6666666666666666,353224,0.0,0.0,19,0,0,14,4,4.0,21,35,27,168.0,108.0,14,11,27,1071,1.7333110109902918,39.685068532126024
16,27,0,0,0,10.000000000000002,20,10.0,29.260761191450122,16,31.0,26.483428743331288,5,28.0,39.00000000000001,20,39.0,0,0.37100000000000005,43578,8,14,1.0,489.6506566803017,False,0.07036357110888941,0,0.542,43790,0,24,0.9,702.258268594803,False,0.07813807665227394,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,0,1.8740000000000003,45511,209,25,1.0,6777.584807596358,False,-0.13917909369083936,1,0.5250000000000001,82489,117,10,1.0,3488.5611629697605,False,-0.005475039476192977,9,1.4150000000000003,80819,66,0,0.0,1747.906297059865,False,-0.035468161227316934,0.65,353280,0.0,0.0,22,0,0,14,6,5.5,20,34,25,178.0,85.0,13,14,25,1187,1.643935567990411,41.329004100116435
17,25,0,0,0,10.000000000000002,20,10.0,29.260761191450122,0,,26.495927545381363,3,27.333333333333332,39.00000000000001,20,39.0,0,0.37100000000000005,43508,5,24,1.0,752.258268594803,False,0.07186090406666504,0,0.542,43660,3,34,1.0,1024.8658805093041,False,0.078902665728461,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,0,1.8740000000000006,45593,199,32,1.0,6670.7611585507775,False,-0.13867583390354202,0,0.5240000000000001,82879,107,10,1.0,3225.064247355806,False,-0.002425916813135079,10,1.5060000000000002,80589,69,0,0.0,1828.219000631314,False,-0.03770960600356977,0.6666666666666666,353322,0.0,0.0,18,0,0,10,5,5.0,22,32,22,162.0,117.0,10,15,22,672,1.5985048150178045,42.92750891513424
18,22,0,0,0,10.000000000000002,20,10.0,29.493527533388306,29,31.0,26.015923021428307,8,15.0,39.00000000000001,20,39.0,0,0.37100000000000005,43438,2,34,1.0,1022.7799361352024,False,0.07345488662174794,0,0.542,44429,6,15,1.0,502.4029130008246,False,0.09130480817987431,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,0,1.8740000000000003,44814,218,34,1.0,7314.130385007213,False,-0.14672631073295767,3,0.554,83125,105,10,1.0,3121.6719172499725,False,-0.00013181153258100956,7,1.5660000000000005,80504,69,0,0.0,1795.0986884785532,False,-0.03890870580729806,0.6666666666666666,353403,0.0,0.0,20,0,0,10,5,4.75,20,30,21,131.0,84.0,8,14,21,1570,1.513771080004517,44.44127999513876
19,21,0,0,0,10.000000000000002,20,10.0,29.493527533388306,0,,26.322188289548155,13,30.384615384615383,39.00000000000001,20,39.0,0,0.37100000000000005,43388,0,41,0.7,1209.2346288689205,False,0.07451070574066869,0,0.542,44279,11,25,1.0,847.3381883347076,False,0.0918535756476809,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,0,1.8740000000000003,45209,208,31,1.0,6950.641563920761,False,-0.1429722074787808,0,0.5510000000000002,83317,103,12,1.0,3179.18539382346,False,0.002474617718593671,12,1.679,80030,74,0,0.0,1947.8419334265634,False,-0.04360342200180311,0.6166666666666667,353316,0.0,0.0,18,0,0,7,6,6.0,24,31,20,114.0,85.0,7,14,20,907,1.494668836996425,45.93594883213518
20,20,0,0,0,10.000000000000002,20,10.0,28.86155625289749,56,26.660714285714285,25.75404875606461,17,20.176470588235293,39.00000000000001,20,39.0,0,0.37100000000000005,44122,2,17,1.0,510.64645629925735,False,0.08390706922352673,0,0.542,44838,9,13,1.0,465.20023128766735,False,0.10084021580879869,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,0,1.8740000000000003,44059,254,24,1.0,7948.932458381513,False,-0.15442970409480056,0,0.5510000000000002,83572,102,12,1.0,3094.9129731185903,False,0.004987856554060927,10,1.7670000000000001,79670,82,0,0.0,2111.831997997298,False,-0.04688576928346162,0.6666666666666666,353354,0.0,0.0,27,0,0,7,6,6.0,24,31,23,143.0,92.0,9,11,23,2426,1.5423301529954188,47.4782789851306
21,23,0,0,0,10.000000000000002,20,10.0,29.108671018794922,66,29.954545454545453,25.594079043019285,21,24.333333333333332,39.00000000000001,20,39.0,39,0.7610000000000001,44203,5,10,1.0,341.0867101879492,False,0.08381474659503634,0,0.542,45058,6,13,1.0,438.41272324433396,False,0.10588653123008558,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,0,1.8740000000000006,42593,310,13,1.0,9356.411043385677,False,-0.16784836950862864,0,0.5510000000000002,83923,92,13,1.0,2861.6552719577744,False,0.007755028347862227,11,1.8670000000000002,78978,103,0,0.0,2636.1901414309864,False,-0.051960576281149286,0.6666666666666666,351848,0.0,0.0,21,0,0,7,11,10.157894736842106,23,30,25,155.0,83.0,10,13,25,1382,1.68899416399654,49.16727314912714
22,25,0,0,0,10.000000000000002,20,10.0,29.103924287139996,12,29.0,25.4778330635856,22,24.59090909090909,39.0,20,39.0,2,0.7420000000000002,44353,10,10,1.0,391.03924287139995,False,0.08808850621454004,0,0.542,45008,1,23,1.0,679.3902586042199,False,0.1076082050046923,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,9,1.9640000000000006,42466,312,10,1.0,9335.202708223535,False,-0.17027072221047487,2,0.571,84414,82,10,1.0,2479.182311214019,False,0.011294274361630352,5,1.9060000000000001,78385,125,0,0.0,3184.7291329482,False,-0.055723761568011794,0.6666666666666666,351719,0.0,0.0,17,0,0,10,7,5.033333333333334,24,34,29,204.0,81.0,13,12,29,793,1.670085542020388,50.83735869114753
23,29,0,0,0,10.000000000000002,20,10.0,29.09873313830781,13,29.0,25.49250805252077,1,28.0,39.0,20,39.0,0,0.7400000000000002,44253,10,20,1.0,681.9746627661563,False,0.08919904575699955,0,0.542,45285,1,20,1.0,591.9746627661563,False,0.11330631946126413,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,0,1.9550000000000003,42117,315,19,1.0,9650.458591564855,False,-0.1736395927229091,0,0.5690000000000001,84765,72,11,1.0,2264.4605797814957,False,0.014170871340079943,11,2.0110000000000006,78178,126,0,0.0,3212.0560146176167,False,-0.05800644642302789,0.6666666666666666,351691,0.0,0.0,17,0,0,12,6,6.0,24,36,24,204.0,92.0,13,16,24,956,1.891678732004948,52.72903742315248
24,24,0,0,0,10.000000000000002,20,10.0,29.234414972789402,18,31.0,26.675463813497426,40,31.25,39.0,20,39.0,0,0.7400000000000002,44163,9,30,1.0,967.032449183682,False,0.09048205326051097,0,0.542,45733,2,12,1.0,370.8129796734728,False,0.1215477135908538,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,21,2.1650000000000005,41935,323,10,1.0,9709.470674345952,False,-0.17632406194463654,3,0.5990000000000002,83970,100,10,1.0,3057.5463813497427,False,0.009466370599606441,6,2.0600000000000005,78059,128,0,0.0,3414.4593681276706,False,-0.058216587552524526,0.6666666666666666,350953,0.0,0.0,15,0,0,6,9,7.602564102564102,30,36,28,178.0,81.0,12,12,28,1109,1.6677421319764107,54.39677955512889
25,28,0,0,0,10.000000000000002,20,10.0,29.212849270044682,23,29.0,26.983292097046753,56,27.946428571428573,38.99999999999999,20,39.0,0,0.7400000000000002,44478,11,25,1.0,840.321231751117,False,0.09662841619548533,0,0.542,45885,0,14,1.0,408.97988978062557,False,0.12572639208857203,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,46,2.6040000000000005,41269,336,10,1.0,10085.350275705481,False,-0.18473972577099707,2,0.6160000000000001,82860,143,10,1.0,4248.610769877686,False,0.0033921553884888244,8,2.1340000000000003,77878,131,0,0.0,3534.8112647131247,False,-0.059643132196458434,0.6666666666666666,349463,0.0,0.0,19,0,0,12,5,4.534591194968554,21,33,24,201.0,87.0,14,14,24,1299,1.7628351140301675,56.159614669159055
26,24,0,0,0,10.000000000000002,20,10.0,29.190044439352686,27,29.0,27.866565222242674,21,36.61904761904762,38.99999999999999,20,39.0,0,0.7400000000000002,44861,12,18,1.0,645.4207999083484,False,0.10360291143457018,0,0.542,46085,0,13,0.9,379.4705777115849,False,0.13025097183468795,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,11,2.6680000000000006,40846,353,10,1.0,10582.751339313925,False,-0.187808054260871,0,0.6140000000000001,83067,140,12,1.0,4369.319131113974,False,0.00654875102491214,12,2.2460000000000004,77029,145,0,0.0,4040.6519572251877,False,-0.06668092165469143,0.65,348981,0.0,0.0,18,0,0,8,8,7.333333333333333,25,33,31,175.0,82.0,11,13,31,1347,1.7169864809839055,57.87660115014296
27,31,0,0,0,10.000000000000002,20,10.0,29.33671566046538,20,31.0,27.498140734463927,20,23.7,38.99999999999999,20,39.0,2,0.76,45353,10,10,1.0,393.3671566046538,False,0.11254173167657484,0,0.542,45965,2,23,1.0,694.7444601907038,False,0.13117024644852113,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,10,2.7570000000000006,40318,363,10,1.0,10924.209192093573,False,-0.19409737358647344,0,0.6140000000000001,83535,130,10,1.0,3964.7582954803106,False,0.009686047294947327,8,2.3140000000000005,76458,165,0,0.0,4537.193221186548,False,-0.07049132070093067,0.6666666666666666,348722,0.0,0.0,20,0,0,11,7,5.433333333333334,21,32,29,209.0,129.0,13,18,29,772,1.959631924983114,59.836233075126074
28,29,0,0,0,10.000000000000002,20,10.0,29.322209808294634,10,29.0,27.448336605833674,7,26.0,38.99999999999999,20,39.0,0,0.758,45553,9,10,1.0,383.22209808294633,False,0.11730279539449641,0,0.542,45855,3,33,1.0,997.6329236737229,False,0.13218251335637882,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,0,2.7470000000000008,40210,363,13,1.0,11000.79053628679,False,-0.1953245208579482,0,0.6140000000000001,83847,120,12,1.0,3761.800392700041,False,0.012171625870456091,12,2.4260000000000006,76077,172,0,0.0,4721.113896203392,False,-0.07390395234658015,0.6666666666666666,348635,0.0,0.0,18,0,0,7,7,7.0,27,34,22,204.0,107.0,13,16,22,984,1.59691192896571,61.433145004091784
29,22,0,0,0,10.000000000000002,20,10.0,29.373385493229183,41,29.634146341463413,27.22741685217319,17,24.764705882352942,38.999999999999986,20,39.0,0,0.758,45483,6,20,1.0,647.4677098645836,False,0.11882013225861679,8,0.6220000000000001,46748,6,10,1.0,353.7338549322918,False,0.14613030451531786,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,4,2.7870000000000004,39280,394,10,1.0,11845.38805285403,False,-0.20426197890316136,0,0.6140000000000001,84198,110,13,1.0,3502.0158537390507,False,0.014782199214488426,11,2.5240000000000005,75479,189,0,0.0,5145.981785060732,False,-0.07845625119507939,0.6666666666666666,348281,0.0,0.0,20,0,0,9,8,6.9714285714285715,21,30,28,147.0,63.0,11,11,28,1501,2.2138449589838274,63.64698996307561
30,28,0,0,0,10.000000000000002,20,10.0,29.337336778943936,27,29.037037037037038,26.50085902825842,42,23.285714285714285,38.99999999999999,20,39.0,0,0.758,45683,8,19,1.0,637.4093987999348,False,0.12358225537101188,6,0.6740000000000002,46988,4,10,1.0,333.3733677894394,False,0.15174360519502508,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,32,3.1030000000000006,37856,411,10,1.0,12322.654006428542,False,-0.22512891238224364,0,0.6140000000000001,84405,107,15,1.0,3420.5919160236513,False,0.016745527681167202,12,2.633000000000001,74405,224,0,0.0,5936.1924223298865,False,-0.08647182059382337,0.6666666666666666,346430,0.0,0.0,18,0,0,8,13,12.321428571428571,26,34,30,196.0,107.0,12,16,30,1211,1.8569965969654731,65.50398656004108
31,30,0,0,0,10.000000000000002,20,10.0,29.603866557288388,44,30.977272727272727,26.37584113137758,15,24.666666666666668,39.0,20,39.0,24,0.9980000000000002,46167,11,10,1.0,406.0386655728839,False,0.1325782651747946,0,0.6680000000000001,46948,1,19,1.0,572.4734645884794,False,0.1536865989031859,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,5,3.121000000000001,36685,445,10,1.0,13437.47902930711,False,-0.23593036801299938,0,0.6140000000000001,84726,99,16,1.0,3235.2082720063804,False,0.019441115222536758,11,2.7310000000000008,73892,237,0,0.0,6251.074348136486,False,-0.09066983276776927,0.6666666666666666,345511,0.0,0.0,19,0,0,8,9,8.446153846153846,26,34,27,180.0,124.0,12,18,27,1308,1.7513760270085186,67.2553625870496
