index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
32,11,0,0,0,10.000000000000002,20,10.0,9.52629696755229,48,8.5,9.02931729632184,22,7.363636363636363,25.000000000000004,0,,24,2.5730000000000004,14564,309,0,0.0,3090.0000000000005,False,-0.2078579858379229,24,2.294000000000001,14409,351,0,0.0,3510.0000000000005,False,-0.20515342250196694,0,0.2,24993,89,209,1.0,2734.9677450434183,False,-0.017463048472857404,18,6.230000000000001,9370.0,92,0,0.0,876.4193210148106,False,-0.6344176204663833,0,0.227,33378,455,41,1.0,5133.339369826437,False,0.07374446424044749,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,130282,0.0,0.0,8,0,0,6,7,7.0,18,24,12,90.0,22.0,7,4,12,240,0.6301519259577617,29.040299909829628
33,12,0,0,0,10.000000000000002,20,10.0,9.493684994766157,10,9.0,8.842158751755333,6,2.8333333333333335,25.000000000000004,0,,5,2.599,14384,322,0,0.0,3220.0000000000005,False,-0.21351298190401258,5,2.3200000000000007,14289,358,0,0.0,3580.0000000000005,False,-0.20933320220298976,0,0.2,24903,89,219,1.0,2781.3707311686057,False,-0.019952835902034952,6,6.272000000000002,9238.0,92,0,0.0,873.4190195184865,False,-0.6393935849357322,0,0.227,33361,451,51,1.0,5262.813597041655,False,0.07517047432551154,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,129743,0.0,0.0,9,0,0,12,4,4.0,15,27,11,142.0,6.0,10,2,11,200,0.8012011660030112,29.84150107583264
34,11,0,0,0,10.000000000000002,20,10.0,9.522640995742481,13,9.846153846153847,8.521846655587128,12,3.75,25.000000000000004,0,,5,2.6440000000000006,14189,336,0,0.0,3360.0000000000005,False,-0.2196597167584579,8,2.3950000000000005,14150,364,0,0.0,3640.0000000000005,False,-0.2146931549960661,0,0.2,24853,89,228,1.0,2790.496086094946,False,-0.02164642576885193,11,6.376000000000001,8901.0,95,0,0.0,904.6508945955358,False,-0.6513725652354628,0,0.227,33316,453,61,1.0,5385.396534980969,False,0.07565713548483949,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,128977,0.0,0.0,10,0,0,12,6,6.0,12,24,15,93.0,19.0,8,3,15,230,0.807528666977305,30.649029742809944
35,15,0,0,0,10.0,20,10.0,9.455546945992042,10,8.5,8.451038435528186,7,6.714285714285714,25.000000000000004,0,,5,2.6890000000000005,14044,345,0,0.0,3450.0,False,-0.22457710464201416,5,2.4370000000000007,13990,375,0,0.0,3750.0,False,-0.21985641227380015,0,0.2,24812,89,234,1.0,2819.0866721068874,False,-0.02264179298321054,3,6.395000000000002,8832.0,95,0,0.0,898.276959869244,False,-0.6540631972889552,0,0.227,33269,450,71,1.0,5577.967295987684,False,0.07712939562653359,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,128515,0.0,0.0,9,0,0,13,3,3.0,14,27,15,154.0,42.0,12,3,15,244,0.8537620910210535,31.502791833830997
36,15,0,0,0,10.0,20,10.0,9.616871612413892,16,11.0,9.776989766584348,28,17.392857142857142,25.000000000000004,0,,6,2.7440000000000007,13912,352,0,0.0,3520.0,False,-0.22934697088906372,10,2.5320000000000005,13770,388,0,0.0,3880.0,False,-0.22747836349331235,0,0.2,25212,89,220,1.0,3006.8393221533934,False,-0.00423349133114556,4,6.432000000000002,8644.0,101,0,0.0,971.304032853803,False,-0.6597095673924894,0,0.227,32782,468,81,1.0,6600.631210761475,False,0.07785624343950112,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,127888,0.0,0.0,9,0,0,16,6,6.0,13,29,11,152.0,14.0,14,1,11,680,0.9184813179890625,32.42127315182006
37,11,0,0,0,10.0,20,10.0,9.541335562178729,10,8.5,9.41059864699232,25,6.92,25.000000000000004,0,,5,2.7880000000000007,13737,364,0,0.0,3640.0,False,-0.23500196695515344,5,2.572000000000001,13640,396,0,0.0,3960.0,False,-0.23190401258851298,0,0.2,25157,89,229,1.0,3004.205955195148,False,-0.006332588706341159,24,6.668000000000002,8116.0,101,0,0.0,963.6748917800516,False,-0.6795319450635497,0,0.227,32609,483,91,1.0,6820.3191464972915,False,0.07596963715045542,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,126827,0.0,0.0,8,0,0,9,4,4.0,15,24,18,115.0,30.0,9,2,18,230,0.7945870209950954,33.215860172815155
38,18,0,0,0,10.0,20,10.0,9.468552289136401,10,8.5,9.52728743392468,1,30.0,25.000000000000004,0,,5,2.833,13587,374,0,0.0,3740.0,False,-0.2399193548387097,5,2.6170000000000004,13485,406,0,0.0,4060.0,False,-0.23706726986624704,0,0.2,25102,89,238,1.0,3110.1955630072134,False,-0.006407328580878683,0,6.644000000000004,8116.0,101,0,0.0,956.3237812027764,False,-0.6796689444033922,0,0.227,32579,474,101,1.0,7040.934243680298,False,0.07836859606405033,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,126437,0.0,0.0,8,0,0,14,2,2.0,11,25,13,200.0,30.0,16,2,13,230,1.0645557849784382,34.28041595779359
39,13,0,0,0,10.0,20,10.0,9.39875483051843,10,8.5,8.465374371474951,25,1.72,25.000000000000004,0,,5,2.878000000000001,13447,383,0,0.0,3830.0,False,-0.24459087332808813,5,2.662000000000001,13320,417,0,0.0,4170.0,False,-0.24247639653815892,0,0.2,25017,89,248,1.0,2935.902024041928,False,-0.012823772335123806,25,6.894000000000003,7366.0,101,0,0.0,949.2742378823614,False,-0.707755148572769,0,0.227,32536,489,111,1.0,6914.568067651251,False,0.0751966792276744,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,125254,0.0,0.0,8,0,0,12,7,7.0,8,20,15,135.0,32.0,11,2,15,200,0.7755467760143802,35.055962733807974
40,15,0,0,0,9.999999999999998,20,10.0,9.435304699262446,1,14.0,8.320747537807403,6,4.333333333333333,25.000000000000004,0,,0,2.8730000000000007,13357,392,0,0.0,3919.999999999999,False,-0.24680369787568843,1,2.6670000000000007,13205,428,0,0.0,4279.999999999999,False,-0.24542682926829268,0,0.2,25039,79,256,1.0,2875.5004409204284,False,-0.013129441259077368,4,6.9090000000000025,7260.0,102,0,0.0,962.4010793247694,False,-0.711461458136256,0,0.227,32510,485,121,1.0,7060.562555836591,False,0.07660058782167203,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,124939,0.0,0.0,10,0,0,13,2,2.0,8,21,10,202.0,26.0,13,2,10,222,1.7975857200217433,36.85354845382972
41,10,0,0,0,9.999999999999998,20,10.0,10.050392512823912,26,12.73076923076923,8.263098545648582,11,7.454545454545454,25.000000000000004,0,,16,3.033000000000001,13107,400,0,0.0,3999.999999999999,False,-0.2571302124311566,10,2.766000000000001,12983,440,0,0.0,4399.999999999999,False,-0.25339299763965384,0,0.2,25009,79,261,1.0,2950.649728927369,False,-0.012847110795643364,6,6.9650000000000025,6892.0,118,0,0.0,1185.9463165132215,False,-0.7210118469470868,0,0.227,32428,486,131,1.0,7290.8658931852115,False,0.0775908993485663,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,123987,0.0,0.0,8,0,0,3,9,9.0,5,8,9,103.0,26.0,8,2,9,255,0.7571583569515496,37.61070681078127
42,9,0,0,0,9.999999999999998,20,10.0,9.831371319402505,21,8.523809523809524,8.15350304467105,15,7.066666666666666,25.000000000000004,0,,16,3.1770000000000005,12727,417,0,0.0,4169.999999999999,False,-0.2716365066876475,5,2.806000000000001,12898,443,0,0.0,4429.999999999999,False,-0.2568351691581432,0,0.2,24915,90,265,1.0,3045.5017255840535,False,-0.014583068217524874,9,7.049000000000002,6671.0,118,0,0.0,1160.1018156894957,False,-0.729730854379785,0,0.227,32322,491,141,1.0,7528.369994933486,False,0.07797183048950718,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,123101,0.0,0.0,10,0,0,4,8,8.0,5,9,8,112.0,0.0,9,0,8,285,0.8267335210111924,38.43744033179246
43,8,0,0,0,9.999999999999998,20,10.0,9.737436452654604,10,8.5,8.42788481365915,13,11.538461538461538,25.000000000000004,0,,5,3.211000000000001,12572,427,0,0.0,4269.999999999999,False,-0.2767997639653816,5,2.851000000000001,12748,453,0,0.0,4529.999999999999,False,-0.2617525570416995,0,0.2,24860,90,274,1.0,3185.6097196815213,False,-0.014021959080071481,12,7.160000000000002,6476.0,118,0,0.0,1149.0175014132433,False,-0.7372056822577576,0,0.227,32172,494,151,1.0,7938.375097947621,False,0.07961487480504865,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,122396,0.0,0.0,9,0,0,1,4,4.0,6,7,12,71.0,3.0,7,1,12,230,0.569875945977401,39.00731627776986
44,12,0,0,0,9.999999999999998,20,10.0,10.189935113338834,12,15.0,8.700139967479647,21,10.571428571428571,25.000000000000004,0,,4,3.246000000000001,12438,438,0,0.0,4379.999999999999,False,-0.28068450039339105,8,2.926000000000001,12634,462,0,0.0,4619.999999999999,False,-0.26514555468135326,0,0.2,25040,80,275,1.0,3207.7333001240095,False,-0.006900493866263907,12,7.2680000000000025,6009.0,130,0,0.0,1324.6915647340484,False,-0.7513382614943894,0,0.227,31950,505,161,1.0,8418.570683577222,False,0.08015549473618733,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,121639,0.0,0.0,9,0,0,5,5,5.0,4,9,12,122.0,24.0,9,3,12,380,0.6725020139710978,39.67981829174096
45,12,0,0,0,10.0,20,10.0,10.311915720538003,15,11.333333333333334,8.246825399775384,14,3.4285714285714284,25.000000000000004,0,,5,3.2920000000000007,12278,449,0,0.0,4490.0,False,-0.2858477576711251,10,3.0180000000000007,12459,471,0,0.0,4710.0,False,-0.2715381589299764,0,0.2,24950,80,285,1.0,3175.2984965790247,False,-0.010859545704666148,14,7.396000000000003,5601.0,135,0,0.0,1392.1086222726306,False,-0.7652892649321139,0,0.227,31902,509,171,1.0,8472.634128485672,False,0.0795291272626012,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,120758,0.0,0.0,8,0,0,6,5,5.0,5,11,12,150.0,3.0,11,1,12,200,0.728833629982546,40.408651921723504
46,12,0,0,0,10.0,20,10.0,10.215835430470856,10,9.0,7.916925266681066,20,5.5,25.000000000000004,0,,5,3.3370000000000006,12138,458,0,0.0,4580.0,False,-0.29051927616050355,5,3.0580000000000007,12299,482,0,0.0,4820.0,False,-0.27670141620771044,0,0.2,24860,80,295,1.0,3152.7597881085826,False,-0.01463416847238842,20,7.582000000000003,5142.0,135,0,0.0,1379.1377831135655,False,-0.7826393495263789,0,0.227,31792,519,181,1.0,8633.884213407473,False,0.07865163420670727,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,119799,0.0,0.0,9,0,0,5,5,5.0,6,11,13,119.0,3.0,11,1,13,200,0.9173734679934569,41.32602538971696
47,13,0,0,0,10.0,20,10.0,10.049092502209849,10,8.0,8.594760325100507,36,11.416666666666666,25.000000000000004,0,,5,3.3820000000000006,11993,467,0,0.0,4670.0,False,-0.29543666404405977,5,3.1030000000000015,12134,493,0,0.0,4930.0,False,-0.28211054287962234,0,0.2,24876,80,298,1.0,3365.1659770567394,False,-0.0100792803112911,29,7.852000000000002,4607.0,135,0,0.0,1356.6274877983296,False,-0.802999972272572,0,0.227,31381,545,191,1.0,9459.144377179779,False,0.0787003282527748,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,118559,0.0,0.0,11,0,0,8,4,4.0,3,11,14,138.0,19.0,11,2,14,296,1.0594715329934843,42.385496922710445
48,14,0,0,0,10.0,20,10.0,10.111313167203333,14,10.642857142857142,9.644949157732919,16,20.625,25.000000000000004,0,,9,3.4670000000000014,11786,479,0,0.0,4790.0,False,-0.3026652242328875,5,3.148000000000001,12004,501,0,0.0,5010.0,False,-0.286536191974823,0,0.2,25121,80,292,1.0,3625.230207434279,False,0.003899329222749275,0,7.823000000000001,4543.0,139,0,0.0,1405.4725302412633,False,-0.8044751475969797,0,0.227,31051,551,201,1.0,10339.36698591084,False,0.08198958934626052,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,118073,0.0,0.0,10,0,0,8,3,3.0,6,14,12,208.0,0.0,14,0,12,530,1.177938154025469,43.563435076735914
49,12,0,0,0,10.0,20,10.0,9.98759473586406,10,8.5,9.324459237448341,15,5.8,25.000000000000004,10,25.0,5,3.5080000000000005,11646,488,0,0.0,4880.0,False,-0.3073367427222659,5,3.193000000000001,11839,512,0,0.0,5120.0,False,-0.29194531864673484,0,0.2,25036,80,302,1.0,3614.9942685785236,False,0.0005403531361310683,15,7.9730000000000025,4199.0,139,0,0.0,1388.2756682851045,False,-0.8176175841759831,0,0.227,31214,556,201,1.0,10209.399336021279,False,0.08491754295646549,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,117502,0.0,0.0,12,0,0,3,5,5.0,7,10,12,135.0,26.0,10,2,12,450,0.981456337030977,44.54489141376689
50,12,0,0,0,10.0,20,10.0,9.87066046161857,10,8.5,8.728430653370493,68,7.3088235294117645,25.0,8,25.0,5,3.553000000000001,11456,502,0,0.0,5020.0,False,-0.31323760818253343,5,3.2380000000000004,11724,518,0,0.0,5180.0,False,-0.2961250983477577,0,0.2,24981,80,311,1.0,3504.194770127709,False,-0.0035745877571338944,67,8.628000000000002,1709.0,139,0,0.0,1372.0218041649812,False,-0.9107305191366623,0,0.227,30917,614,203,1.0,10434.256421169483,False,0.07940399720948567,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,114355,0.0,0.0,12,0,0,5,6,6.0,7,12,12,136.0,0.0,12,0,12,430,0.9025626840302721,45.44745409779716
51,12,0,0,0,10.000000000000002,20,10.0,9.87066046161857,0,,8.421219178829896,18,4.888888888888889,24.999999999999996,3,25.0,0,3.5480000000000005,11356,512,0,0.0,5120.000000000001,False,-0.31569630212431155,0,3.2330000000000014,11624,528,0,0.0,5280.000000000001,False,-0.2985837922895358,0,0.2,24981,70,321,1.0,3394.1575887176964,False,-0.005625301190545771,18,8.741000000000001,1333.0,139,0,0.0,1372.0218041649812,False,-0.9247452047380637,0,0.227,30904,622,210,1.0,10487.998329232194,False,0.07981835239025271,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,113766,0.0,0.0,9,0,0,2,2,2.0,7,9,16,130.0,31.0,9,3,16,275,0.6958856789860874,46.14333977678325
52,16,0,0,0,10.000000000000002,20,10.0,10.108902434888467,25,11.2,8.114163167655203,19,4.842105263157895,24.999999999999996,12,25.0,13,3.6780000000000004,11142,522,0,0.0,5220.000000000001,False,-0.3237608182533438,12,3.353000000000001,11383,538,0,0.0,5380.000000000001,False,-0.30797600314712825,0,0.2,24921,70,330,1.0,3385.2970157684094,False,-0.008026817701583915,18,8.903000000000002,686.0,154,0,0.0,1556.770974972824,False,-0.945417813280912,0,0.227,31112,631,208,1.0,10320.036958790432,False,0.08352307561821047,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,112812,0.0,0.0,14,0,0,7,7,7.0,6,13,11,169.0,31.0,13,3,11,530,0.8197460179799236,46.963085794763174
53,11,0,0,0,10.000000000000002,20,10.0,9.909669584898674,22,8.772727272727273,8.278730908725755,33,9.272727272727273,24.999999999999993,13,25.0,17,3.835000000000001,10862,528,0,0.0,5280.000000000001,False,-0.33605428796223447,5,3.391000000000001,11188,552,0,0.0,5520.000000000001,False,-0.3141227380015736,0,0.2,24816,82,332,1.0,3561.131567658642,False,-0.00866354378361776,25,9.135000000000003,137.0,154,0,0.0,1526.0891160743959,False,-0.9664525491804691,0,0.227,31131,654,205,1.0,10539.290014306644,False,0.08736542619050419,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,111702,0.0,0.0,15,0,0,4,6,6.0,5,9,11,96.0,18.0,9,2,11,613,0.7277181899989955,47.69080398476217
54,11,0,0,0,10.000000000000002,20,10.0,10.837611821592496,26,15.576923076923077,8.321938214505401,3,11.333333333333334,24.999999999999993,10,25.0,15,3.968000000000001,10687,541,0,0.0,5410.000000000001,False,-0.34146341463414637,11,3.496000000000001,11074,559,0,0.0,5590.000000000001,False,-0.318007474429583,0,0.2,24846,72,341,1.0,3618.088982301002,False,-0.0064838610775466805,2,9.130000000000003,-710.0,180,0,0.0,1950.7701278866493,False,-0.9901082759721449,0,0.227,31347,647,205,1.0,10509.294024784993,False,0.09336978768050232,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,110812,0.0,0.0,13,0,0,3,4,5.428030303030303,6,9,16,102.0,22.0,9,2,16,480,0.6235865430207923,48.31439052778296
55,16,0,0,0,10.000000000000002,20,10.0,11.015967159307301,32,11.8125,8.588474811828235,24,10.708333333333334,24.999999999999993,7,25.0,9,4.043000000000001,10500,551,0,0.0,5510.000000000001,False,-0.3482002360346184,23,3.7150000000000007,10736,569,0,0.0,5690.000000000001,False,-0.332169551534225,0,0.2,24986,72,340,1.0,3713.2310714917257,False,0.0005074932254598707,13,9.258000000000001,-5279.0,202,0,0.0,2225.225366180075,False,-1.155294171117446,0,0.227,31265,661,208,1.0,10876.98185061846,False,0.09641208403958758,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,105776,0.0,0.0,10,0,0,9,7,46.64850427350427,5,14,15,182.0,32.0,14,2,15,595,0.8506767250364646,49.165067252819426
56,15,0,0,0,10.000000000000002,20,10.0,10.883492090493016,27,10.11111111111111,8.236474467341898,13,3.0,24.999999999999993,7,25.0,17,4.204000000000001,10200,559,0,0.0,5590.000000000001,False,-0.36098544453186465,10,3.7920000000000007,10526,581,0,0.0,5810.000000000001,False,-0.3395456333595594,0,0.2,24788,84,350,1.0,3796.9793991710776,False,-0.005311800678909468,13,9.375000000000002,-13004.0,207,0,0.0,2252.8828627320545,False,-1.4427134283288223,0,0.227,31401,664,211,1.0,10744.019046315017,False,0.09848875382834002,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,97479,0.0,0.0,11,0,0,6,7,84.01333333333334,8,14,11,184.0,10.0,14,1,11,375,0.91304399096407,50.078111243783496
57,11,0,0,0,10.000000000000002,20,10.0,10.776462368200837,10,9.0,8.272215053745079,5,9.6,24.999999999999993,12,25.0,5,4.237000000000001,10060,568,0,0.0,5680.000000000001,False,-0.3656569630212431,5,3.832000000000001,10366,592,0,0.0,5920.000000000001,False,-0.3447088906372935,0,0.2,24728,84,359,1.0,3874.9480432233536,False,-0.006095120145675314,4,9.402000000000003,-14125.0,207,0,0.0,2230.7277102175735,False,-1.4849094690406357,0,0.227,31653,659,209,1.0,10676.389720418005,False,0.10500641833579295,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,96250,0.0,0.0,14,0,0,6,4,4.0,4,10,14,122.0,11.0,10,1,14,530,0.7779631919693202,50.85607443575282
58,14,0,0,0,10.000000000000002,20,10.0,10.641264921201559,10,8.5,8.578331587811546,44,9.772727272727273,25.0,14,25.0,5,4.282000000000001,9855,583,0,0.0,5830.000000000001,False,-0.37204956726986627,5,3.8770000000000016,10266,597,0,0.0,5970.000000000001,False,-0.34839693154996065,0,0.2,24764,84,358,1.0,3964.9089618174644,False,-0.003076727387948449,33,9.728000000000002,-16088.0,207,0,0.0,2202.7418386887225,False,-1.5585981244420453,0,0.227,31573,693,205,1.0,11069.783790353402,False,0.10849240934331154,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,93938,0.0,0.0,12,0,0,6,5,5.0,4,10,12,104.0,30.0,10,4,12,671,0.7597586500342004,51.61583308578702
59,12,0,0,1,10.000000000000002,20,10.0,10.508713753222885,10,8.5,8.578331587811546,0,,25.0,13,25.0,5,4.327000000000002,9689,594,0,0.0,5940.000000000001,False,-0.3775078678206137,5,3.9220000000000006,10121,606,0,0.0,6060.000000000001,False,-0.35331431943351693,0,0.2,24679,84,368,1.0,4039.557979585371,False,-0.004853740736043646,0,9.695000000000002,-19675.0,207,0,0.0,2175.3037469171372,True,-1.692808085524672,0,0.227,31898,683,202,1.0,10909.000474475286,False,0.11579938574613574,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,109955,0.0,0.125,15,0,0,5,8,491.0388888888889,3,8,11,113.0,18.0,8,4,11,525,0.5214533580001444,52.13728644378716
60,11,0,0,0,10.000000000000002,20,10.0,10.347265669691996,10,8.0,8.578331587811546,0,,25.0,9,25.0,5,4.372000000000002,9564,601,0,0.0,6010.000000000001,False,-0.38193351691581434,5,3.967000000000001,9936,619,0,0.0,6190.000000000001,False,-0.3592151848937844,0,0.2,24599,84,378,1.0,4111.779656446892,False,-0.00648962584429371,0,9.695000000000004,-19675.0,207,0,0.0,2141.8839936262434,True,-1.6934309144279278,0,0.227,32123,673,203,1.0,10848.21715859717,False,0.12161275478846288,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,109790,0.0,0.125,11,0,0,2,6,6.0,2,4,5,109.0,9.0,8,3,5,425,0.41465034702559933,52.55193679081276
61,5,0,0,0,10.000000000000002,20,10.0,10.223990888553184,10,8.5,8.74588947391405,6,14.166666666666666,25.0,11,25.0,5,4.417000000000002,9404,612,0,0.0,6120.000000000001,False,-0.3870967741935484,5,4.012000000000001,9791,628,0,0.0,6280.000000000001,False,-0.3641325727773407,0,0.2,24599,84,382,1.0,4199.745013673634,False,-0.004850255065905606,0,9.695000000000004,-19675.0,207,0,0.0,2116.366113930509,True,-1.693906479668819,0,0.227,32313,669,202,1.0,10901.0000580485,False,0.1280768320296405,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,109675,0.0,0.125,16,0,0,0,5,5.0,2,2,6,36.0,9.0,2,3,6,560,0.2859028750099242,52.837839665822685
62,6,0,0,0,10.000000000000002,20,10.0,10.104983750467698,10,8.5,8.74588947391405,0,,25.0,0,,5,4.4620000000000015,9239,623,0,0.0,6230.000000000001,False,-0.3925059008654603,5,4.057000000000001,9651,637,0,0.0,6370.000000000001,False,-0.3688040912667191,0,0.2,24514,84,392,1.0,4277.207308813594,False,-0.006574838629587482,0,9.695000000000002,-19675.0,207,0,0.0,2091.7316363468135,True,-1.6943655813420773,0,0.227,32313,659,212,1.0,11063.541163309357,False,0.13050455794165014,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,109285,0.0,0.125,9,0,0,0,3,3.0,3,3,6,54.0,9.0,3,3,6,200,0.32736324495635927,53.165202910779044
63,6,0,0,0,10.0,20,10.0,9.955032684299773,10,8.0,8.74588947391405,0,,25.0,0,,5,4.5070000000000014,9084,633,0,0.0,6330.0,False,-0.3976691581431943,5,4.102,9496,647,0,0.0,6470.0,False,-0.3739673485444532,0,0.2,24434,84,402,1.0,4352.070313994629,False,-0.00816149849053958,0,9.695000000000002,-19675.0,207,0,0.0,2060.691765650053,True,-1.6949440574443688,0,0.227,32313,649,222,1.0,11226.082268570219,False,0.13293228385365957,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,108895,0.0,0.125,8,0,0,0,2,2.0,3,3,1,54.0,9.0,3,3,1,200,0.3022214330267161,53.46742434380576
64,1,0,0,0,10.0,20,10.0,9.811639018720198,10,8.0,8.74588947391405,0,,25.0,0,,5,4.552000000000001,8929,643,0,0.0,6430.0,False,-0.4028324154209284,5,4.147,9341,657,0,0.0,6570.0,False,-0.37913060582218727,0,0.2,24354,84,412,1.0,4427.484140825085,False,-0.009737892936280019,0,9.695,-19675.0,207,0,0.0,2031.009276875081,True,-1.6954972366306031,0,0.227,32313,639,232,1.0,11388.623373831077,False,0.13536000976566898,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,108505,0.0,0.125,7,0,0,0,2,2.0,0,0,0,0.0,3.0,0,1,0,200,0.08835996798006818,53.55578431178583
65,0,0,0,0,10.0,20,10.0,9.712801220889594,10,8.5,8.806778792677965,5,11.0,25.0,0,,5,4.597000000000001,8814,649,0,0.0,6490.0,False,-0.4070121951219512,5,4.192000000000001,9151,671,0,0.0,6710.0,False,-0.38503147128245474,0,0.2,24324,84,417,1.0,4488.302059101437,False,-0.009722649761425405,0,9.695000000000002,-19675.0,207,0,0.0,2010.549852724146,True,-1.6958785297118018,0,0.227,32258,634,242,1.0,11633.49775455783,False,0.1373745034436287,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,108115,0.0,0.125,9,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,255,0.08727029099827632,53.643054602784105
66,0,0,0,0,10.0,20,10.0,9.712801220889594,0,,8.870687895611646,5,11.0,25.000000000000004,2,25.0,0,4.592000000000001,8714,659,0,0.0,6590.0,False,-0.40947088906372936,0,4.187000000000001,9051,681,0,0.0,6810.0,False,-0.3874901652242329,0,0.2,24379,74,422,1.0,4462.177582293944,False,-0.008159499379515723,0,9.695000000000002,-19675.0,207,0,0.0,2010.549852724146,True,-1.6958785297118018,0,0.227,32253,629,250,1.0,11829.662686339725,False,0.14015507656738746,0,0.2,33568,0,0,0.0,0.0,False,0.0027482375433146135,0.3333333333333333,107965,0.0,0.125,9,0,0,0,1,1.0,0,0,0,0.0,0.0,0,0,0,305,0.08367816696409136,53.726732769748196
