index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
740,9c2facf8-1845-4938-a2f4-ca650c70b75e,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,0,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,0,,-1,-1
675,9bf0a6c4-6df4-4bc5-aab6-252494d11cfc,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,0,3,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,0,,-1,-1
195,66af8cc4-52bc-42d7-8c04-c060c38df983,SELLER,01Ran@0,_SystemAgent,RandomAgent,0,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,0,,-1,-1
329,78404749-0907-4970-b52f-b2079d1860c4,SELLER,01Ran@0,_SystemAgent,RandomAgent,0,5,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,0,,-1,-1
652,ad0abeea-7435-4f00-9c82-0fd236bf90a2,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,0,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,0,,-1,-1
457,c45d94e5-8ab6-413c-aedc-07ed9abc2526,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,0,3,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,0,,-1,-1
34,a9e8aaf8-e30b-4d52-922d-7ded66f40919,SELLER,01Ran@0,_SystemAgent,RandomAgent,0,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,0,,-1,-1
400,d27b3370-7a91-4f90-a1e9-bf977336aac5,SELLER,01Ran@0,_SystemAgent,RandomAgent,1,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,1,,-1,-1
335,cd171149-0be8-4690-be27-d041f77a1b7c,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,1,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,1,,-1,-1
767,22d3a6b4-8b29-464f-baab-b3abd5af4511,SELLER,01Ran@0,_SystemAgent,RandomAgent,1,4,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,1,,-1,-1
1140,8159822a-b9a9-48e0-84e2-194f1f59571b,03Buy@1,05Dec@2,BuyCheapSellExpensiveAgent,DecentralizingAgent,1,6,11,-1,-1,1,,"[quantity: (1, 9), time: (1, 1), unit_price: (1, 22)]",03Buy@1,05Dec@2,p2,05Dec@2,True,2,17,-1,,-1,-1
209,18ea82e8-0145-4f81-b1d8-dd37beda374b,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,1,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,1,,-1,-1
1155,30b4c16f-c6c5-403e-9993-b0088a9d9dc4,03Buy@1,05Dec@2,BuyCheapSellExpensiveAgent,DecentralizingAgent,1,7,11,-1,-1,1,,"[quantity: (1, 10), time: (1, 2), unit_price: (1, 22)]",03Buy@1,05Dec@2,p2,05Dec@2,True,2,17,-1,,-1,-1
366,a29178e5-77cd-4d0f-aae7-e2d3534539cb,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,1,4,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,1,,-1,-1
1121,a0d32e4c-23d9-4ca0-a14f-66857ae10e46,03Buy@1,04MyA@2,BuyCheapSellExpensiveAgent,MyAgent,1,6,11,1,-1,1,04MyA@2|03Buy@1,"[quantity: (1, 10), time: (1, 1), unit_price: (1, 22)]",03Buy@1,04MyA@2,p2,04MyA@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
1187,27c0b2fc-2395-45c9-ab74-9cdd4264c035,00Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,1,1,8,-1,-1,1,,"[quantity: (1, 5), time: (1, 1), unit_price: (1, 14)]",00Ind@0,02Dec@1,p1,02Dec@1,True,1,18,-1,,-1,-1
