,game_index,t,sold_quantity_0,unit_price_0,sold_quantity_1,unit_price_1,sold_quantity_2,unit_price_2,sold_quantity_3,unit_price_3
81,2,31,20,10.0,20,19.95,15,15.2,15,38.0
82,2,32,20,10.0,4,2.0,5,9.0,10,38.0
83,2,33,20,10.0,30,27.5,12,18.08333333333333,10,40.0
84,2,34,20,10.0,6,12.833333333333336,16,12.4375,0,
85,2,35,20,10.0,21,13.857142857142858,2,17.0,0,
86,2,36,20,10.0,23,21.8695652173913,5,32.0,0,
87,2,37,20,10.0,32,24.09375,12,16.833333333333332,16,29.0
88,2,38,20,10.0,5,9.0,2,18.0,7,14.0
89,2,39,20,10.0,14,15.785714285714285,24,21.45833333333333,15,38.0
90,2,40,20,10.0,1,24.0,0,,10,38.0
91,2,41,20,10.0,36,17.166666666666668,5,2.0,15,39.333333333333336
92,2,42,20,10.0,34,25.088235294117645,20,27.4,2,39.0
93,2,43,20,10.0,12,3.4166666666666665,0,,11,39.90909090909091
94,2,44,20,10.0,22,13.409090909090908,5,31.0,6,14.0
95,2,45,20,10.0,28,22.392857142857146,11,19.0,10,16.5
96,2,46,0,,13,29.76923076923077,2,12.0,0,
97,2,47,0,,13,28.538461538461537,0,,35,39.4
98,2,48,0,,5,32.0,0,,0,
99,2,49,0,,17,29.058823529411764,0,,5,38.0
100,3,0,20,10.0,0,,0,,0,
101,3,1,20,10.0,8,8.0,0,,64,23.453125
102,3,2,20,10.0,4,8.0,0,,26,19.384615384615387
103,3,3,20,10.0,10,8.0,11,32.09090909090909,75,19.746666666666666
104,3,4,20,10.0,4,8.0,9,38.444444444444436,16,18.875
105,3,5,20,10.0,2,8.0,8,32.0,28,22.178571428571423
106,3,6,20,10.0,2,8.0,5,44.0,43,22.51162790697675
107,3,7,20,10.0,2,8.0,10,42.0,67,10.223880597014926
108,3,8,20,10.0,4,8.0,4,42.25,34,14.794117647058822
109,3,9,20,10.0,2,8.0,7,41.714285714285715,19,12.157894736842106
110,3,10,20,10.0,2,8.0,1,33.0,21,7.523809523809524
111,3,11,20,10.0,4,8.0,1,33.0,23,15.217391304347824
112,3,12,20,10.0,2,8.0,5,43.8,20,14.65
113,3,13,20,10.0,4,8.0,7,38.714285714285715,20,24.0
114,3,14,20,10.0,2,8.0,5,44.0,42,13.61904761904762
115,3,15,20,10.0,4,8.0,5,38.6,9,15.888888888888891
116,3,16,20,10.0,2,8.0,4,42.0,10,22.0
117,3,17,20,10.0,2,8.0,5,40.4,40,13.85
118,3,18,20,10.0,2,8.0,5,39.2,18,9.333333333333334
119,3,19,20,10.0,4,8.0,4,39.5,37,11.729729729729732
120,3,20,20,10.0,0,,5,42.8,40,15.6
121,3,21,20,10.0,0,,5,42.8,13,5.6923076923076925
122,3,22,20,10.0,2,8.0,5,39.0,23,3.565217391304348
123,3,23,20,10.0,2,8.0,1,33.0,42,12.095238095238097
124,3,24,20,10.0,0,,7,41.142857142857146,17,13.882352941176471
125,3,25,20,10.0,2,8.0,2,33.0,16,27.0625
126,3,26,20,10.0,2,8.0,3,42.0,12,13.5
127,3,27,20,10.0,2,8.0,2,33.0,16,17.25
128,3,28,20,10.0,4,8.0,4,40.5,17,26.470588235294123
129,3,29,20,10.0,0,,0,,0,
130,3,30,20,10.0,2,8.0,0,,17,22.588235294117645
131,3,31,20,10.0,2,8.0,2,33.0,8,16.0
132,3,32,20,10.0,0,,1,33.0,16,23.3125
133,3,33,20,10.0,2,8.0,3,33.0,18,23.944444444444446
134,3,34,20,10.0,0,,1,33.0,19,26.210526315789476
135,3,35,20,10.0,0,,0,,0,
136,3,36,20,10.0,0,,2,33.0,4,16.0
137,3,37,20,10.0,4,8.0,1,33.0,25,27.88
138,3,38,20,10.0,0,,1,33.0,6,27.0
139,3,39,20,10.0,2,8.0,0,,6,16.0
140,3,40,20,10.0,4,8.0,2,33.0,21,21.38095238095238
141,3,41,20,10.0,2,8.0,0,,0,
142,3,42,20,10.0,0,,1,33.0,6,16.0
143,3,43,20,10.0,2,8.0,1,33.0,12,22.0
144,3,44,20,10.0,0,,2,33.0,24,24.04166666666667
145,3,45,20,10.0,2,8.0,1,33.0,7,16.0
146,3,46,0,,0,,1,33.0,0,
147,3,47,0,,4,8.0,1,33.0,0,
148,3,48,0,,0,,0,,0,
149,3,49,0,,0,,3,33.0,0,
150,4,0,20,10.0,0,,0,,0,
151,4,1,20,10.0,0,,0,,0,
152,4,2,20,10.0,4,4.75,18,2.833333333333333,1,22.0
153,4,3,20,10.0,18,8.0,2,5.0,0,
154,4,4,20,10.0,1,10.0,2,1.5,0,
155,4,5,20,10.0,11,3.1818181818181817,5,35.2,0,
156,4,6,20,10.0,0,,48,19.45833333333333,15,62.66666666666666
157,4,7,20,10.0,20,9.65,7,30.285714285714285,5,62.0
158,4,8,20,10.0,10,17.2,27,10.25925925925926,10,63.0
159,4,9,20,10.0,16,3.1875,34,12.705882352941178,18,62.055555555555564
160,4,10,20,10.0,25,6.36,21,23.904761904761905,1,63.0
161,4,11,20,10.0,8,3.875,21,25.285714285714285,10,24.3
162,4,12,20,10.0,6,1.8333333333333333,1,21.0,10,20.0
163,4,13,20,10.0,3,1.0,0,,4,22.0
164,4,14,20,10.0,10,3.5,0,,14,20.0
165,4,15,20,10.0,2,8.0,20,29.0,5,62.0
166,4,16,20,10.0,6,3.333333333333333,32,23.9375,8,22.0
167,4,17,20,10.0,11,2.9090909090909087,2,1.0,1,63.0
168,4,18,20,10.0,1,10.0,2,2.0,1,63.0
169,4,19,20,10.0,21,16.952380952380953,1,2.0,0,
170,4,20,20,10.0,17,7.0,0,,10,63.0
171,4,21,20,10.0,31,8.483870967741936,8,17.0,5,62.0
172,4,22,20,10.0,14,5.571428571428571,14,23.214285714285715,10,64.0
173,4,23,20,10.0,21,7.142857142857142,15,19.866666666666667,10,62.0
174,4,24,20,10.0,6,5.0,17,32.529411764705884,5,64.0
175,4,25,20,10.0,5,2.0,64,13.078125,0,
176,4,26,20,10.0,13,7.384615384615384,4,3.0,8,64.0
177,4,27,20,10.0,7,12.285714285714285,7,27.42857142857143,7,46.0
178,4,28,20,10.0,2,6.5,0,,1,64.0
179,4,29,20,10.0,6,2.333333333333333,23,9.434782608695652,3,22.0
180,4,30,20,10.0,22,8.545454545454545,11,20.727272727272727,8,64.0
181,4,31,20,10.0,7,17.714285714285715,14,11.571428571428573,7,57.714285714285715
182,4,32,20,10.0,5,2.0,20,32.1,0,
183,4,33,20,10.0,2,10.0,16,1.5,7,34.0
184,4,34,20,10.0,8,3.125,6,34.166666666666664,10,62.0
185,4,35,20,10.0,13,5.384615384615384,19,1.4210526315789471,10,64.0
186,4,36,20,10.0,0,,16,25.5,0,
187,4,37,20,10.0,16,1.5625,10,7.9,9,62.0
188,4,38,20,10.0,24,8.083333333333334,9,25.11111111111111,10,62.0
189,4,39,20,10.0,15,3.4,5,34.8,0,
190,4,40,20,10.0,13,2.230769230769231,44,13.068181818181818,8,62.0
191,4,41,20,10.0,5,5.2,11,27.0,3,22.0
192,4,42,20,10.0,9,5.777777777777778,3,6.0,0,
193,4,43,20,10.0,5,6.0,7,4.857142857142857,0,
194,4,44,20,10.0,16,2.875,3,6.0,15,62.0
195,4,45,20,10.0,4,4.0,4,12.0,18,63.444444444444436
196,4,46,0,,0,,4,1.0,13,64.0
197,4,47,0,,1,2.0,0,,0,
198,4,48,0,,0,,0,,0,
199,4,49,0,,0,,0,,15,64.0
200,5,0,20,10.0,0,,0,,0,
201,5,1,10,10.0,0,,0,,30,17.1
202,5,2,7,10.0,0,,2,4.0,9,17.444444444444443
203,5,3,20,10.0,0,,23,4.565217391304348,27,18.259259259259263
204,5,4,20,10.0,11,18.0,22,1.5454545454545454,23,32.173913043478265
205,5,5,10,10.0,32,20.0,19,2.2105263157894743,31,23.258064516129032
206,5,6,11,10.0,5,22.0,22,2.6818181818181817,24,31.58333333333333
207,5,7,10,10.0,50,23.22,2,2.5,58,31.137931034482754
208,5,8,9,10.0,2,23.0,6,2.333333333333333,84,29.964285714285715
209,5,9,9,10.0,15,23.0,2,3.0,29,22.344827586206893
210,5,10,14,10.0,15,24.0,13,3.2307692307692313,9,18.0
211,5,11,7,10.0,11,24.0,2,2.0,70,31.257142857142853
212,5,12,8,10.0,0,,7,1.5714285714285714,69,32.52173913043478
213,5,13,12,10.0,0,,5,6.0,13,16.0
214,5,14,14,10.0,13,22.0,26,1.5769230769230769,8,38.0
215,5,15,11,10.0,16,24.0,3,1.0,14,29.785714285714285
216,5,16,12,10.0,14,23.785714285714285,10,5.8,32,27.0625
217,5,17,9,10.0,16,24.0,13,4.153846153846153,3,18.0
218,5,18,9,10.0,18,23.5,14,1.6428571428571428,0,
219,5,19,8,10.0,12,22.83333333333333,6,6.0,54,28.537037037037038
220,5,20,11,10.0,0,,8,2.0,5,50.0
221,5,21,9,10.0,3,23.66666666666667,11,3.9090909090909087,65,30.49230769230769
222,5,22,10,10.0,28,21.071428571428573,14,2.9285714285714284,21,16.61904761904762
223,5,23,12,10.0,16,23.875,0,,4,18.0
224,5,24,10,10.0,16,23.875,10,1.7,25,23.6
225,5,25,10,10.0,1,24.0,20,2.1,10,42.0
226,5,26,12,10.0,28,23.0,9,4.222222222222221,10,34.0
227,5,27,8,10.0,0,,1,4.0,28,29.32142857142857
228,5,28,10,10.0,13,24.0,9,1.2222222222222223,38,34.0
229,5,29,7,10.0,19,21.0,17,2.764705882352941,67,34.62686567164179
230,5,30,10,10.0,5,23.0,12,3.583333333333333,4,18.0
231,5,31,11,10.0,15,24.0,11,1.6363636363636365,8,38.0
232,5,32,7,10.0,7,24.0,4,2.0,5,52.0
233,5,33,11,10.0,10,23.2,13,3.3846153846153846,14,29.42857142857143
234,5,34,10,10.0,23,23.39130434782609,2,3.0,5,18.0
235,5,35,7,10.0,12,23.0,9,1.0,10,17.6
236,5,36,12,10.0,20,24.0,5,6.0,64,33.21875
237,5,37,11,10.0,0,,9,2.4444444444444446,22,31.90909090909091
238,5,38,6,10.0,0,,11,2.1818181818181817,5,18.0
239,5,39,11,10.0,16,20.0,5,1.2,23,18.391304347826086
240,5,40,9,10.0,17,24.0,2,3.5,11,33.45454545454545
241,5,41,11,10.0,26,23.538461538461537,6,6.0,5,18.0
242,5,42,11,10.0,13,24.0,7,2.0,24,28.58333333333333
243,5,43,11,10.0,0,,9,2.2222222222222223,10,34.0
244,5,44,10,10.0,0,,10,5.8,15,28.66666666666667
245,5,45,7,10.0,16,22.0,5,2.2,16,38.625
246,5,46,0,,17,23.176470588235286,0,,15,16.4
247,5,47,0,,6,24.0,6,4.0,9,36.888888888888886
248,5,48,0,,16,24.0,0,,10,50.0
249,5,49,0,,3,23.0,0,,1,51.0
250,6,0,17,10.0,0,,0,,0,
251,6,1,20,10.0,0,,0,,0,
252,6,2,9,10.0,0,,10,7.6,1,2.0
253,6,3,18,10.0,0,,15,16.733333333333334,19,14.526315789473687
254,6,4,10,10.0,3,33.0,27,11.555555555555555,8,28.0
255,6,5,7,10.0,2,32.0,28,3.4642857142857144,45,18.377777777777773
256,6,6,9,10.0,9,31.0,5,7.0,30,18.4
257,6,7,8,10.0,7,30.0,3,2.0,63,9.285714285714286
258,6,8,6,10.0,0,,22,7.090909090909091,44,24.522727272727273
259,6,9,10,10.0,2,28.0,11,5.8181818181818175,7,28.714285714285715
260,6,10,7,10.0,6,33.0,9,1.8888888888888888,20,29.55
261,6,11,10,10.0,0,,7,3.8571428571428568,23,25.608695652173914
262,6,12,9,10.0,0,,36,11.972222222222221,27,10.814814814814815
263,6,13,10,10.0,0,,10,15.4,18,20.666666666666668
264,6,14,13,10.0,0,,24,12.875,60,22.18333333333333
265,6,15,10,10.0,0,,10,2.3,4,46.0
266,6,16,8,10.0,0,,13,3.0,32,19.78125
267,6,17,7,10.0,0,,12,4.083333333333333,35,22.942857142857147
268,6,18,11,10.0,0,,17,12.941176470588234,13,11.846153846153848
269,6,19,12,10.0,0,,2,5.0,61,11.278688524590164
270,6,20,13,10.0,0,,0,,42,11.738095238095234
271,6,21,12,10.0,0,,12,6.0,47,11.51063829787234
272,6,22,11,10.0,0,,3,2.0,52,14.192307692307693
273,6,23,8,10.0,0,,8,1.375,43,23.767441860465123
274,6,24,13,10.0,0,,11,3.272727272727273,78,9.8974358974359
275,6,25,11,10.0,0,,15,5.0,2,47.0
276,6,26,8,10.0,0,,1,2.0,0,
277,6,27,10,10.0,0,,8,2.0,6,47.0
278,6,28,11,10.0,0,,19,4.157894736842104,4,46.0
279,6,29,8,10.0,0,,11,5.090909090909091,0,
280,6,30,8,10.0,0,,7,1.4285714285714286,6,47.0
281,6,31,8,10.0,0,,2,4.5,8,47.0
282,6,32,8,10.0,0,,11,1.0909090909090908,0,
283,6,33,10,10.0,0,,11,4.2727272727272725,4,47.0
284,6,34,9,10.0,0,,9,7.333333333333332,6,46.0
285,6,35,10,10.0,0,,7,3.571428571428572,0,
286,6,36,13,10.0,0,,8,4.0,0,
287,6,37,12,10.0,0,,10,5.0,6,47.0
288,6,38,7,10.0,0,,5,7.0,6,21.83333333333333
289,6,39,7,10.0,0,,2,2.0,4,47.0
290,6,40,11,10.0,0,,3,5.0,8,47.0
291,6,41,10,10.0,0,,12,2.833333333333333,1,47.0
292,6,42,15,10.0,0,,3,5.0,0,
293,6,43,10,10.0,0,,13,3.0769230769230766,10,47.0
294,6,44,12,10.0,0,,15,3.6666666666666665,0,
295,6,45,10,10.0,0,,16,6.4375,0,
296,6,46,0,,0,,1,3.0,0,
297,6,47,0,,0,,3,1.0,0,
298,6,48,0,,0,,0,,0,
299,6,49,0,,0,,0,,0,
300,7,0,20,10.0,0,,0,,0,
301,7,1,20,10.0,0,,0,,45,22.577777777777783
302,7,2,20,10.0,1,7.0,15,6.533333333333332,32,20.0625
303,7,3,20,10.0,1,24.0,6,4.0,32,19.59375
304,7,4,20,10.0,2,7.0,17,2.411764705882353,48,21.47916666666667
305,7,5,20,10.0,14,19.0,7,4.0,58,22.63793103448276
306,7,6,20,10.0,33,24.09090909090909,27,3.851851851851852,60,26.16666666666667
307,7,7,20,10.0,45,19.33333333333333,1,30.0,29,23.724137931034484
308,7,8,20,10.0,17,20.0,1,30.0,30,19.666666666666668
309,7,9,20,10.0,26,13.0,8,4.0,26,21.923076923076927
310,7,10,20,10.0,6,10.333333333333334,26,29.0,51,21.882352941176467
311,7,11,20,10.0,38,14.76315789473684,24,28.04166666666667,39,22.871794871794872
312,7,12,20,10.0,25,12.28,22,31.0,80,19.95
313,7,13,20,10.0,17,19.0,13,1.0,26,21.884615384615387
314,7,14,20,10.0,23,26.0,0,,32,22.875
315,7,15,20,10.0,34,21.823529411764707,0,,0,
316,7,16,20,10.0,10,20.3,0,,0,
317,7,17,20,10.0,0,,0,,0,
318,7,18,20,10.0,6,26.0,0,,0,
319,7,19,20,10.0,0,,0,,0,
320,7,20,20,10.0,3,7.0,0,,0,
321,7,21,20,10.0,14,24.0,0,,0,
322,7,22,20,10.0,48,13.354166666666664,0,,0,
323,7,23,20,10.0,29,11.965517241379311,0,,0,
324,7,24,20,10.0,29,22.03448275862069,0,,0,
325,7,25,20,10.0,9,19.666666666666668,0,,0,
326,7,26,20,10.0,7,22.0,0,,0,
327,7,27,20,10.0,0,,0,,0,
328,7,28,20,10.0,10,16.1,0,,0,
329,7,29,20,10.0,13,23.0,0,,0,
330,7,30,20,10.0,41,15.975609756097562,0,,0,
331,7,31,20,10.0,43,15.767441860465114,0,,0,
332,7,32,20,10.0,0,,0,,0,
333,7,33,20,10.0,32,19.53125,0,,0,
334,7,34,20,10.0,0,,0,,0,
335,7,35,20,10.0,18,17.0,0,,0,
336,7,36,20,10.0,23,22.56521739130435,0,,0,
337,7,37,20,10.0,0,,0,,0,
338,7,38,20,10.0,13,23.30769230769231,0,,0,
339,7,39,20,10.0,31,16.903225806451616,0,,0,
340,7,40,20,10.0,12,11.333333333333336,0,,0,
341,7,41,20,10.0,4,25.0,0,,0,
342,7,42,20,10.0,33,17.272727272727273,0,,0,
343,7,43,20,10.0,22,23.818181818181817,0,,0,
344,7,44,20,10.0,9,7.0,0,,0,
345,7,45,20,10.0,23,22.08695652173913,0,,0,
346,7,46,0,,10,21.0,0,,0,
347,7,47,0,,21,17.714285714285715,0,,0,
348,7,48,0,,1,24.0,0,,0,
349,7,49,0,,14,25.5,0,,0,
350,8,0,20,10.0,0,,0,,0,
351,8,1,20,10.0,0,,0,,26,3.615384615384616
352,8,2,20,10.0,1,8.0,13,17.153846153846153,9,3.6666666666666665
353,8,3,20,10.0,1,8.0,1,19.0,31,3.7741935483870965
354,8,4,20,10.0,2,8.0,2,40.0,8,3.0
355,8,5,20,10.0,2,8.0,0,,18,5.111111111111111
356,8,6,20,10.0,4,8.0,8,40.875,21,5.571428571428571
357,8,7,20,10.0,4,8.0,10,42.0,32,1.9375
358,8,8,20,10.0,0,,0,,27,8.444444444444445
359,8,9,20,10.0,2,8.0,8,41.0,23,5.869565217391305
360,8,10,20,10.0,2,8.0,0,,23,5.782608695652174
361,8,11,20,10.0,4,8.0,0,,17,4.529411764705882
362,8,12,20,10.0,2,8.0,4,34.0,0,
363,8,13,20,10.0,4,8.0,1,39.0,11,2.636363636363636
364,8,14,20,10.0,2,8.0,2,40.0,8,3.25
365,8,15,20,10.0,0,,8,41.5,18,2.3888888888888893
366,8,16,20,10.0,0,,2,39.0,5,4.0
367,8,17,20,10.0,2,8.0,0,,7,2.4285714285714284
368,8,18,20,10.0,2,8.0,2,40.0,23,3.347826086956522
369,8,19,20,10.0,4,8.0,13,41.230769230769226,7,3.0
370,8,20,20,10.0,4,8.0,0,,8,1.0
371,8,21,20,10.0,2,8.0,5,41.0,3,2.0
372,8,22,20,10.0,2,8.0,1,42.0,14,5.571428571428571
373,8,23,20,10.0,2,8.0,9,38.77777777777778,24,6.666666666666668
374,8,24,20,10.0,0,,0,,7,3.0
375,8,25,20,10.0,2,8.0,2,40.0,21,4.142857142857143
376,8,26,20,10.0,4,8.0,0,,14,7.571428571428571
377,8,27,20,10.0,4,8.0,2,42.0,17,4.352941176470588
378,8,28,20,10.0,0,,2,40.0,3,5.0
379,8,29,20,10.0,2,8.0,0,,3,2.0
380,8,30,20,10.0,0,,9,40.0,7,1.0
381,8,31,20,10.0,0,,0,,4,1.0
382,8,32,20,10.0,0,,3,41.0,7,5.0
383,8,33,20,10.0,0,,0,,11,3.0
384,8,34,20,10.0,2,8.0,5,41.4,5,3.0
385,8,35,20,10.0,4,8.0,0,,22,3.363636363636364
386,8,36,20,10.0,2,8.0,5,41.2,2,5.0
387,8,37,20,10.0,2,8.0,4,41.0,18,1.8333333333333333
388,8,38,20,10.0,2,8.0,1,39.0,14,4.428571428571427
389,8,39,20,10.0,4,8.0,0,,17,2.5294117647058822
390,8,40,20,10.0,2,8.0,0,,10,3.0
391,8,41,20,10.0,4,8.0,0,,12,9.0
392,8,42,20,10.0,2,8.0,1,36.0,12,2.0
393,8,43,20,10.0,0,,3,41.333333333333336,8,1.375
394,8,44,20,10.0,4,8.0,6,40.0,8,1.0
395,8,45,20,10.0,2,8.0,1,36.0,29,4.827586206896552
396,8,46,0,,2,8.0,0,,0,
397,8,47,0,,4,8.0,0,,0,
398,8,48,0,,0,,0,,0,
399,8,49,0,,0,,0,,0,
400,9,0,20,10.0,0,,0,,0,
401,9,1,20,10.0,0,,0,,30,8.566666666666666
402,9,2,20,10.0,0,,10,24.2,16,23.5625
403,9,3,20,10.0,21,16.714285714285715,1,14.0,22,11.318181818181818
404,9,4,20,10.0,24,16.833333333333332,4,19.0,26,20.46153846153846
405,9,5,20,10.0,16,33.0,7,22.57142857142857,26,17.076923076923073
406,9,6,20,10.0,22,27.45454545454545,4,23.0,54,29.33333333333333
407,9,7,20,10.0,22,32.0,14,27.0,4,69.0
408,9,8,20,10.0,0,,4,26.0,12,23.0
409,9,9,20,10.0,10,31.0,31,25.967741935483872,6,10.0
410,9,10,20,10.0,16,30.0,21,23.04761904761905,7,39.0
411,9,11,20,10.0,10,32.0,17,24.058823529411764,27,26.81481481481481
412,9,12,20,10.0,15,21.33333333333333,1,14.0,31,20.29032258064516
413,9,13,20,10.0,17,30.0,1,14.0,27,31.51851851851852
414,9,14,20,10.0,10,32.0,25,23.2,17,30.764705882352942
415,9,15,20,10.0,15,31.6,26,24.538461538461537,5,29.0
416,9,16,20,10.0,21,32.61904761904762,36,16.833333333333332,35,27.2
417,9,17,20,10.0,34,30.0,1,14.0,37,26.459459459459463
418,9,18,20,10.0,6,32.0,1,14.0,42,24.57142857142857
419,9,19,20,10.0,0,,1,14.0,10,17.6
420,9,20,20,10.0,0,,0,,29,16.103448275862068
421,9,21,20,10.0,17,30.0,1,14.0,19,26.315789473684212
422,9,22,20,10.0,0,,0,,5,32.2
423,9,23,17,10.0,9,32.0,2,14.0,11,33.45454545454545
424,9,24,17,10.0,49,30.489795918367342,1,14.0,11,32.36363636363637
425,9,25,20,10.0,0,,1,14.0,10,49.9
426,9,26,20,10.0,5,31.0,1,14.0,18,52.5
427,9,27,20,10.0,24,30.5,2,14.0,5,60.2
428,9,28,20,10.0,0,,0,,4,56.5
429,9,29,20,10.0,15,32.0,0,,4,70.0
430,9,30,20,10.0,0,,1,14.0,2,69.0
431,9,31,20,10.0,18,32.0,2,14.0,4,62.0
432,9,32,20,10.0,1,31.0,2,14.0,19,33.78947368421053
433,9,33,20,10.0,23,32.0,1,14.0,22,48.86363636363637
434,9,34,20,10.0,2,31.0,1,14.0,6,66.5
435,9,35,20,10.0,19,30.0,1,14.0,31,23.096774193548388
436,9,36,20,10.0,22,31.0,2,14.0,4,4.0
437,9,37,20,10.0,20,32.0,0,,2,6.0
438,9,38,20,10.0,0,,1,14.0,17,18.352941176470583
439,9,39,20,10.0,20,32.0,1,14.0,5,63.6
440,9,40,20,10.0,20,33.0,2,14.0,13,44.69230769230769
441,9,41,20,10.0,22,31.0,1,14.0,4,56.25
442,9,42,20,10.0,0,,1,14.0,9,36.555555555555564
443,9,43,20,10.0,10,32.0,2,14.0,5,70.0
444,9,44,20,10.0,33,31.0,2,14.0,7,35.142857142857146
445,9,45,20,10.0,40,30.0,2,14.0,13,42.153846153846146
446,9,46,0,,0,,0,,4,50.5
447,9,47,0,,18,30.0,2,14.0,5,70.0
448,9,48,0,,0,,0,,4,70.0
449,9,49,0,,0,,0,,8,70.0
450,10,0,12,10.0,0,,0,,0,
451,10,1,13,10.0,0,,0,,0,
452,10,2,15,10.0,0,,10,6.3,0,
453,10,3,20,10.0,1,39.0,20,3.65,0,
454,10,4,10,10.0,9,38.66666666666666,39,3.102564102564102,0,
455,10,5,10,10.0,1,38.0,20,3.25,11,52.27272727272727
456,10,6,10,10.0,0,,16,2.625,18,68.22222222222223
457,10,7,11,10.0,0,,30,3.566666666666667,10,49.4
