,game_index,t,sold_quantity_0,unit_price_0,sold_quantity_1,unit_price_1,sold_quantity_2,unit_price_2,sold_quantity_3,unit_price_3
338,4,38,9,10.0,0,,24,11.083333333333336,11,12.0
339,4,39,11,10.0,0,,11,11.0,25,15.8
340,4,40,9,10.0,0,,0,,0,
341,4,41,9,10.0,0,,1,12.0,7,14.0
342,4,42,8,10.0,0,,2,12.0,0,
343,4,43,11,10.0,0,,0,,5,32.0
344,4,44,11,10.0,0,,1,12.0,9,25.33333333333333
345,4,45,12,10.0,0,,2,12.0,0,
346,4,46,11,10.0,0,,2,12.0,5,47.0
347,4,47,10,10.0,0,,1,12.0,10,47.0
348,4,48,11,10.0,0,,0,,5,47.0
349,4,49,5,10.0,0,,1,12.0,5,47.0
350,4,50,12,10.0,0,,0,,0,
351,4,51,6,10.0,0,,0,,5,49.0
352,4,52,8,10.0,0,,1,12.0,6,17.0
353,4,53,12,10.0,0,,1,12.0,5,49.0
354,4,54,9,10.0,0,,1,12.0,6,17.0
355,4,55,12,10.0,0,,2,12.0,5,49.0
356,4,56,13,10.0,0,,1,12.0,5,47.0
357,4,57,11,10.0,0,,1,12.0,0,
358,4,58,11,10.0,0,,1,12.0,5,47.0
359,4,59,7,10.0,0,,2,12.0,0,
360,4,60,12,10.0,0,,1,12.0,10,49.0
361,4,61,6,10.0,0,,1,12.0,15,47.0
362,4,62,10,10.0,0,,1,12.0,0,
363,4,63,6,10.0,0,,1,12.0,0,
364,4,64,11,10.0,0,,1,12.0,5,49.0
365,4,65,7,10.0,0,,0,,5,49.0
366,4,66,8,10.0,0,,0,,12,29.5
367,4,67,12,10.0,0,,2,12.0,5,47.0
368,4,68,8,10.0,0,,0,,0,
369,4,69,7,10.0,0,,1,12.0,0,
370,4,70,8,10.0,0,,1,12.0,10,49.0
371,4,71,8,10.0,0,,1,12.0,10,47.0
372,4,72,9,10.0,0,,1,12.0,5,47.0
373,4,73,10,10.0,0,,2,12.0,0,
374,4,74,12,10.0,0,,1,12.0,8,32.0
375,4,75,11,10.0,0,,1,12.0,7,17.0
376,4,76,10,10.0,0,,0,,10,17.0
377,4,77,13,10.0,0,,1,12.0,10,47.0
378,4,78,12,10.0,0,,2,12.0,5,47.0
379,4,79,11,10.0,0,,1,12.0,5,47.0
380,4,80,5,10.0,0,,1,12.0,5,47.0
381,4,81,10,10.0,0,,0,,0,
382,4,82,13,10.0,0,,0,,0,
383,4,83,10,10.0,0,,2,12.0,12,39.083333333333336
384,4,84,11,10.0,0,,2,12.0,0,
385,4,85,10,10.0,0,,1,12.0,15,47.0
386,4,86,12,10.0,0,,2,12.0,5,47.0
387,4,87,9,10.0,0,,1,12.0,0,
388,4,88,10,10.0,0,,0,,5,47.0
389,4,89,6,10.0,0,,0,,0,
390,4,90,8,10.0,0,,1,12.0,10,49.0
391,4,91,10,10.0,0,,1,12.0,10,47.0
392,4,92,10,10.0,0,,0,,0,
393,4,93,9,10.0,0,,2,12.0,10,47.0
394,4,94,12,10.0,0,,1,12.0,0,
395,4,95,10,10.0,0,,1,12.0,0,
396,4,96,0,,0,,1,12.0,10,32.0
397,4,97,0,,0,,1,12.0,5,49.0
398,4,98,0,,0,,0,,10,47.0
399,4,99,0,,0,,0,,10,47.0
400,5,0,20,10.0,0,,0,,0,
401,5,1,20,10.0,0,,0,,54,7.5555555555555545
402,5,2,20,10.0,5,9.0,8,30.625,47,4.531914893617022
403,5,3,20,10.0,14,3.8571428571428568,19,28.47368421052632,56,6.071428571428571
404,5,4,20,10.0,0,,26,29.5,66,4.0606060606060606
405,5,5,20,10.0,1,1.0,20,29.0,61,6.213114754098362
406,5,6,20,10.0,53,7.433962264150942,49,30.16326530612245,37,6.891891891891893
407,5,7,20,10.0,76,20.039473684210527,20,30.45,86,2.6627906976744184
408,5,8,20,10.0,69,10.202898550724637,39,44.846153846153854,18,5.222222222222221
409,5,9,20,10.0,74,2.9324324324324325,57,38.68421052631579,6,2.0
410,5,10,20,10.0,37,15.027027027027025,7,37.142857142857146,22,4.863636363636363
411,5,11,20,10.0,58,7.293103448275862,83,41.13253012048193,49,3.612244897959184
412,5,12,20,10.0,13,6.6923076923076925,50,28.5,53,6.867924528301888
413,5,13,20,10.0,60,8.366666666666667,35,30.285714285714285,39,4.333333333333333
414,5,14,20,10.0,32,16.5625,12,30.0,28,6.142857142857142
415,5,15,20,10.0,47,12.76595744680851,17,27.117647058823533,13,7.9230769230769225
416,5,16,20,10.0,44,21.0,31,26.258064516129032,54,2.351851851851852
417,5,17,20,10.0,0,,42,27.714285714285715,27,6.0
418,5,18,20,10.0,67,7.029850746268656,39,42.07692307692308,27,1.7407407407407407
419,5,19,20,10.0,67,3.7462686567164183,64,44.140625,34,3.0
420,5,20,20,10.0,47,2.7872340425531914,30,26.2,9,10.444444444444443
421,5,21,20,10.0,27,1.0,57,30.33333333333333,9,6.333333333333332
422,5,22,20,10.0,32,9.25,58,27.86206896551724,51,6.411764705882352
423,5,23,20,10.0,40,10.25,17,24.94117647058824,11,12.0
424,5,24,20,10.0,30,22.53333333333333,29,27.655172413793107,51,4.117647058823529
425,5,25,20,10.0,44,10.136363636363637,12,28.0,45,4.622222222222222
426,5,26,20,10.0,9,1.6666666666666667,29,29.068965517241377,39,3.435897435897436
427,5,27,20,10.0,4,2.0,40,41.975,43,7.6976744186046515
428,5,28,20,10.0,3,10.666666666666666,43,27.32558139534884,50,1.96
429,5,29,20,10.0,28,25.0,19,29.78947368421053,51,2.294117647058824
430,5,30,20,10.0,31,21.387096774193548,12,26.5,36,2.7777777777777777
431,5,31,20,10.0,75,13.2,26,46.53846153846154,21,4.428571428571429
432,5,32,20,10.0,19,8.157894736842103,50,29.02,9,4.0
433,5,33,20,10.0,0,,16,61.3125,25,7.12
434,5,34,20,10.0,6,9.0,42,33.714285714285715,43,6.418604651162791
435,5,35,20,10.0,5,2.0,30,32.46666666666667,29,7.586206896551723
436,5,36,20,10.0,34,15.735294117647056,0,,51,4.450980392156863
437,5,37,20,10.0,69,21.347826086956523,26,50.07692307692307,65,7.6461538461538465
438,5,38,20,10.0,2,9.0,40,19.2,73,4.0
439,5,39,20,10.0,6,2.6666666666666665,23,37.73913043478261,57,5.0
440,5,40,20,10.0,6,2.1666666666666665,3,62.0,80,9.3
441,5,41,20,10.0,5,1.0,4,60.0,65,7.984615384615385
442,5,42,20,10.0,43,19.186046511627904,4,60.0,74,5.756756756756758
443,5,43,20,10.0,0,,18,29.0,65,6.369230769230769
444,5,44,20,10.0,50,20.08,3,61.66666666666666,95,4.221052631578947
445,5,45,20,10.0,2,10.0,0,,59,6.7457627118644075
446,5,46,20,10.0,0,,1,61.0,9,4.0
447,5,47,8,10.0,16,17.5,4,57.0,3,7.0
448,5,48,13,10.0,28,10.75,0,,0,
449,5,49,20,10.0,32,16.0,0,,0,
450,5,50,20,10.0,1,3.0,0,,0,
451,5,51,20,10.0,0,,0,,0,
452,5,52,20,10.0,16,23.5,0,,0,
453,5,53,20,10.0,29,24.896551724137932,0,,0,
454,5,54,20,10.0,41,17.0,0,,0,
455,5,55,20,10.0,4,2.0,0,,0,
456,5,56,20,10.0,8,6.0,0,,0,
457,5,57,20,10.0,0,,0,,0,
458,5,58,20,10.0,53,18.11320754716981,0,,0,
