,game_index,t,sold_quantity_0,unit_price_0,sold_quantity_1,unit_price_1,sold_quantity_2,unit_price_2
73,1,73,20,10.0,8,9.875,1,44.0
74,1,74,20,10.0,29,17.931034482758623,21,28.285714285714285
75,1,75,20,10.0,5,30.6,25,25.64
76,1,76,20,10.0,11,37.0,3,12.0
77,1,77,20,10.0,22,31.0,8,3.0
78,1,78,20,10.0,16,26.1875,13,40.153846153846146
79,1,79,20,10.0,19,28.210526315789476,4,44.0
80,1,80,20,10.0,28,17.607142857142858,0,
81,1,81,20,10.0,4,11.5,16,7.9375
82,1,82,20,10.0,25,13.04,31,36.38709677419355
83,1,83,20,10.0,15,29.0,6,3.0
84,1,84,20,10.0,27,32.96296296296296,46,41.34782608695652
85,1,85,20,10.0,14,29.642857142857146,2,8.0
86,1,86,20,10.0,32,21.875,0,
87,1,87,20,10.0,14,19.142857142857142,19,8.105263157894736
88,1,88,20,10.0,12,2.5,10,18.8
89,1,89,20,10.0,5,3.0,8,16.0
90,1,90,20,10.0,9,7.4444444444444455,3,4.0
91,1,91,20,10.0,38,35.21052631578947,17,28.941176470588232
92,1,92,20,10.0,19,19.36842105263158,14,43.5
93,1,93,20,10.0,33,20.848484848484848,19,19.36842105263158
94,1,94,20,10.0,26,39.46153846153846,30,27.4
95,1,95,20,10.0,5,7.0,4,44.0
96,1,96,20,10.0,4,3.0,0,
97,1,97,0,,33,30.696969696969692,3,7.0
98,1,98,0,,2,40.0,3,44.0
99,1,99,0,,5,39.4,3,44.0
100,2,0,20,10.0,0,,0,
101,2,1,20,10.0,10,2.0,25,26.68
102,2,2,20,10.0,43,8.674418604651162,15,28.8
103,2,3,20,10.0,45,7.066666666666666,40,28.7
104,2,4,20,10.0,46,2.6956521739130435,37,34.81081081081081
105,2,5,20,10.0,14,8.428571428571429,6,17.0
106,2,6,20,10.0,21,8.19047619047619,23,43.73913043478261
107,2,7,20,10.0,40,4.1,35,25.057142857142853
108,2,8,20,10.0,41,6.2682926829268295,10,23.5
109,2,9,20,10.0,23,10.782608695652176,24,31.0
110,2,10,20,10.0,32,9.03125,75,29.76
111,2,11,20,10.0,10,5.2,87,28.448275862068964
112,2,12,20,10.0,18,6.5,27,28.259259259259263
113,2,13,20,10.0,33,2.575757575757576,14,31.0
114,2,14,20,10.0,32,6.125,13,31.23076923076923
115,2,15,20,10.0,23,9.217391304347826,10,28.0
116,2,16,20,10.0,27,10.666666666666666,8,30.75
117,2,17,20,10.0,41,9.951219512195124,6,22.0
118,2,18,20,10.0,17,5.705882352941178,33,28.51515151515152
119,2,19,20,10.0,44,10.772727272727273,17,26.529411764705888
120,2,20,20,10.0,30,4.766666666666667,5,17.0
121,2,21,20,10.0,36,10.722222222222221,0,
122,2,22,20,10.0,29,6.965517241379311,25,26.72
123,2,23,20,10.0,49,5.346938775510204,20,29.05
124,2,24,20,10.0,35,6.142857142857142,3,32.0
125,2,25,20,10.0,44,6.727272727272728,26,24.73076923076923
126,2,26,20,10.0,13,2.0769230769230766,24,31.5
127,2,27,20,10.0,19,10.631578947368421,12,29.66666666666667
128,2,28,20,10.0,11,2.1818181818181817,25,27.96
129,2,29,20,10.0,16,11.5,27,28.33333333333333
130,2,30,20,10.0,19,9.31578947368421,19,26.315789473684212
131,2,31,20,10.0,23,6.652173913043479,21,24.142857142857146
132,2,32,20,10.0,33,5.242424242424242,14,24.714285714285715
133,2,33,20,10.0,17,9.823529411764708,23,23.47826086956522
134,2,34,20,10.0,10,9.0,19,24.73684210526316
135,2,35,20,10.0,14,10.5,13,30.461538461538463
136,2,36,20,10.0,105,6.809523809523809,31,30.12903225806452
137,2,37,20,10.0,0,,48,26.66666666666667
138,2,38,20,10.0,38,5.7368421052631575,43,27.37209302325581
139,2,39,20,10.0,17,1.0,37,25.540540540540537
140,2,40,20,10.0,93,7.96774193548387,33,25.51515151515152
141,2,41,20,10.0,0,,53,25.94339622641509
142,2,42,20,10.0,0,,70,27.12857142857143
143,2,43,20,10.0,0,,54,28.092592592592588
144,2,44,20,10.0,0,,0,
145,2,45,20,10.0,0,,6,25.0
146,2,46,20,10.0,0,,4,17.0
147,2,47,20,10.0,0,,12,24.33333333333333
148,2,48,20,10.0,0,,6,21.33333333333333
149,2,49,20,10.0,0,,4,17.0
150,2,50,20,10.0,0,,24,23.66666666666667
151,2,51,20,10.0,0,,5,20.0
152,2,52,20,10.0,0,,4,17.0
153,2,53,20,10.0,0,,6,22.0
154,2,54,20,10.0,0,,0,
155,2,55,20,10.0,0,,15,18.466666666666665
156,2,56,20,10.0,0,,12,26.66666666666667
157,2,57,20,10.0,0,,2,30.0
158,2,58,20,10.0,0,,24,28.70833333333333
159,2,59,20,10.0,0,,9,22.555555555555557
160,2,60,20,10.0,0,,8,32.0
161,2,61,20,10.0,0,,4,17.0
162,2,62,20,10.0,0,,8,22.0
163,2,63,20,10.0,0,,4,17.0
164,2,64,20,10.0,0,,3,32.0
165,2,65,20,10.0,0,,3,32.0
166,2,66,20,10.0,0,,7,28.0
167,2,67,20,10.0,0,,12,27.0
168,2,68,20,10.0,0,,24,26.91666666666667
169,2,69,20,10.0,0,,5,17.0
170,2,70,20,10.0,0,,10,18.3
171,2,71,20,10.0,0,,1,32.0
172,2,72,20,10.0,0,,6,17.0
173,2,73,20,10.0,0,,0,
174,2,74,20,10.0,0,,13,15.0
175,2,75,20,10.0,0,,1,31.0
176,2,76,20,10.0,0,,18,27.222222222222218
177,2,77,20,10.0,0,,4,32.0
178,2,78,20,10.0,0,,3,30.0
179,2,79,20,10.0,0,,4,32.0
180,2,80,20,10.0,0,,10,20.2
181,2,81,20,10.0,0,,9,22.777777777777782
182,2,82,20,10.0,0,,14,19.857142857142858
183,2,83,20,10.0,0,,6,19.33333333333333
184,2,84,20,10.0,0,,6,17.0
185,2,85,20,10.0,0,,8,21.5
186,2,86,20,10.0,0,,18,30.33333333333333
187,2,87,20,10.0,0,,12,22.91666666666667
188,2,88,20,10.0,0,,0,
189,2,89,20,10.0,0,,0,
190,2,90,20,10.0,0,,6,17.0
191,2,91,20,10.0,0,,0,
192,2,92,20,10.0,0,,10,29.5
193,2,93,20,10.0,0,,14,26.285714285714285
194,2,94,20,10.0,0,,6,17.5
195,2,95,20,10.0,0,,10,21.8
196,2,96,20,10.0,0,,4,17.0
197,2,97,0,,0,,4,17.0
198,2,98,0,,0,,0,
199,2,99,0,,0,,0,
200,3,0,20,10.0,0,,0,
201,3,1,20,10.0,10,3.0,0,
202,3,2,20,10.0,13,2.8461538461538463,5,40.0
203,3,3,20,10.0,2,7.0,0,
204,3,4,20,10.0,3,8.333333333333334,0,
205,3,5,20,10.0,1,2.0,5,40.0
206,3,6,20,10.0,4,7.0,18,41.444444444444436
207,3,7,20,10.0,4,5.0,5,40.0
208,3,8,20,10.0,4,5.0,10,41.0
209,3,9,20,10.0,2,6.5,15,41.0
210,3,10,20,10.0,3,6.333333333333332,5,41.0
211,3,11,20,10.0,10,2.4,5,41.0
212,3,12,20,10.0,5,3.0,5,41.0
213,3,13,20,10.0,3,6.333333333333332,0,
214,3,14,20,10.0,4,5.0,0,
215,3,15,20,10.0,2,6.0,7,13.0
216,3,16,20,10.0,3,3.0,5,40.0
217,3,17,20,10.0,0,,10,40.0
218,3,18,20,10.0,3,6.333333333333332,15,41.0
219,3,19,20,10.0,2,4.0,10,41.0
220,3,20,20,10.0,3,4.333333333333333,5,41.0
221,3,21,20,10.0,1,11.0,5,41.0
222,3,22,20,10.0,6,1.0,0,
223,3,23,20,10.0,5,3.0,5,40.0
224,3,24,20,10.0,2,6.0,5,40.0
225,3,25,20,10.0,2,11.0,5,40.0
226,3,26,20,10.0,6,2.833333333333333,5,40.0
227,3,27,20,10.0,1,5.0,10,41.0
228,3,28,20,10.0,12,2.583333333333333,5,41.0
229,3,29,20,10.0,1,2.0,5,41.0
230,3,30,20,10.0,1,11.0,5,41.0
231,3,31,20,10.0,2,4.0,5,41.0
232,3,32,20,10.0,19,3.4736842105263164,0,
233,3,33,20,10.0,9,3.7777777777777777,0,
234,3,34,20,10.0,0,,5,40.0
235,3,35,20,10.0,6,1.1666666666666667,5,40.0
236,3,36,20,10.0,5,6.2,5,40.0
237,3,37,20,10.0,5,5.2,10,34.0
238,3,38,20,10.0,6,2.6666666666666665,10,27.0
239,3,39,20,10.0,1,11.0,5,41.0
240,3,40,20,10.0,6,2.0,5,41.0
241,3,41,20,10.0,1,11.0,5,41.0
242,3,42,20,10.0,2,6.5,0,
243,3,43,20,10.0,6,1.1666666666666667,5,40.0
244,3,44,20,10.0,7,2.4285714285714284,0,
245,3,45,20,10.0,6,2.6666666666666665,6,35.666666666666664
246,3,46,20,10.0,1,11.0,0,
247,3,47,20,10.0,26,2.0,5,41.0
248,3,48,20,10.0,57,5.9298245614035086,5,41.0
249,3,49,20,10.0,4,3.5,10,41.0
250,3,50,20,10.0,4,5.0,30,29.33333333333333
251,3,51,20,10.0,2,1.0,0,
252,3,52,20,10.0,12,3.083333333333333,0,
253,3,53,20,10.0,1,2.0,0,
254,3,54,20,10.0,4,1.0,5,40.0
255,3,55,20,10.0,0,,0,
256,3,56,20,10.0,5,1.8,10,40.5
257,3,57,20,10.0,7,12.571428571428573,30,29.33333333333333
258,3,58,20,10.0,3,3.0,5,41.0
259,3,59,20,10.0,7,3.1428571428571432,5,41.0
260,3,60,20,10.0,4,5.0,5,41.0
261,3,61,20,10.0,6,8.333333333333334,5,41.0
262,3,62,20,10.0,1,5.0,0,
263,3,63,20,10.0,3,3.0,5,40.0
264,3,64,20,10.0,3,5.666666666666668,5,40.0
265,3,65,20,10.0,5,6.6,5,40.0
266,3,66,20,10.0,18,2.5,5,27.0
267,3,67,20,10.0,3,1.0,10,41.0
268,3,68,20,10.0,1,1.0,0,
269,3,69,20,10.0,4,9.0,5,41.0
270,3,70,20,10.0,0,,0,
271,3,71,20,10.0,11,2.636363636363636,5,41.0
272,3,72,20,10.0,2,3.0,6,27.0
273,3,73,20,10.0,4,3.5,10,41.0
274,3,74,20,10.0,2,1.0,0,
275,3,75,20,10.0,0,,5,41.0
276,3,76,20,10.0,11,2.8181818181818183,0,
277,3,77,20,10.0,1,1.0,10,41.0
278,3,78,20,10.0,9,1.0,5,27.0
279,3,79,20,10.0,8,4.625,5,41.0
280,3,80,20,10.0,7,4.571428571428571,0,
281,3,81,20,10.0,4,5.0,10,41.0
282,3,82,20,10.0,4,1.0,0,
283,3,83,20,10.0,0,,5,41.0
284,3,84,20,10.0,1,5.0,5,40.0
285,3,85,20,10.0,2,4.0,10,41.0
286,3,86,20,10.0,2,8.0,0,
287,3,87,20,10.0,9,2.7777777777777777,5,41.0
288,3,88,20,10.0,7,2.571428571428572,0,
289,3,89,20,10.0,12,4.0,10,41.0
290,3,90,20,10.0,14,1.0,0,
291,3,91,20,10.0,2,6.5,5,41.0
292,3,92,20,10.0,0,,0,
293,3,93,20,10.0,2,4.0,10,41.0
294,3,94,20,10.0,13,4.769230769230768,0,
295,3,95,20,10.0,2,8.0,1,14.0
296,3,96,20,10.0,5,3.0,0,
297,3,97,0,,0,,1,14.0
298,3,98,0,,0,,0,
299,3,99,0,,0,,0,
300,4,0,20,10.0,0,,0,
301,4,1,20,10.0,0,,63,13.222222222222221
302,4,2,20,10.0,17,2.235294117647059,10,13.4
303,4,3,20,10.0,30,2.466666666666667,14,13.428571428571427
304,4,4,20,10.0,21,1.0476190476190477,7,13.0
305,4,5,20,10.0,84,1.8928571428571428,5,40.0
306,4,6,20,10.0,40,3.525,13,13.615384615384615
307,4,7,20,10.0,98,3.7142857142857135,16,13.6875
308,4,8,20,10.0,39,1.2564102564102564,16,21.75
309,4,9,20,10.0,96,5.489583333333332,17,21.058823529411768
310,4,10,20,10.0,38,2.3421052631578947,0,
311,4,11,20,10.0,6,2.0,24,24.0
312,4,12,20,10.0,64,2.296875,25,23.6
313,4,13,20,10.0,68,3.8676470588235294,25,12.68
314,4,14,20,10.0,13,1.3846153846153846,31,12.612903225806454
315,4,15,20,10.0,18,1.0,28,17.714285714285715
316,4,16,20,10.0,37,1.8378378378378382,32,13.09375
317,4,17,20,10.0,81,3.54320987654321,9,13.0
318,4,18,20,10.0,36,3.25,34,19.823529411764707
319,4,19,20,10.0,26,3.3846153846153846,18,14.0
320,4,20,20,10.0,30,1.9666666666666663,0,
321,4,21,20,10.0,30,3.5,18,19.666666666666668
322,4,22,20,10.0,11,1.0,12,23.41666666666667
323,4,23,20,10.0,19,5.421052631578949,7,14.0
324,4,24,20,10.0,52,1.8653846153846156,17,13.705882352941178
325,4,25,20,10.0,62,2.870967741935484,11,24.363636363636363
326,4,26,20,10.0,26,2.3846153846153846,6,13.0
327,4,27,20,10.0,18,3.555555555555556,22,13.454545454545455
328,4,28,20,10.0,66,2.575757575757576,13,13.0
329,4,29,20,10.0,38,2.1052631578947367,7,13.0
330,4,30,20,10.0,33,2.121212121212121,23,12.130434782608695
331,4,31,20,10.0,59,2.2881355932203387,17,27.705882352941174
332,4,32,20,10.0,20,2.5,10,25.5
333,4,33,20,10.0,18,2.2222222222222223,28,16.357142857142858
334,4,34,20,10.0,24,3.1666666666666665,31,16.580645161290324
335,4,35,20,10.0,33,4.303030303030303,25,17.76
336,4,36,20,10.0,16,2.0,45,13.0
337,4,37,20,10.0,14,1.2142857142857142,93,12.688172043010752
338,4,38,20,10.0,103,4.631067961165049,48,12.625
339,4,39,20,10.0,85,2.929411764705882,23,12.347826086956523
340,4,40,20,10.0,35,3.571428571428572,68,12.588235294117649
341,4,41,20,10.0,17,7.411764705882352,21,13.428571428571427
342,4,42,20,10.0,71,3.408450704225352,68,12.838235294117649
343,4,43,10,10.0,45,7.4444444444444455,16,11.9375
344,4,44,9,10.0,6,2.6666666666666665,36,13.277777777777779
345,4,45,9,10.0,6,1.0,68,12.367647058823529
346,4,46,10,10.0,0,,7,14.0
347,4,47,8,10.0,9,4.222222222222221,13,13.615384615384615
348,4,48,7,10.0,0,,5,13.0
349,4,49,9,10.0,11,3.1818181818181817,12,24.83333333333333
350,4,50,9,10.0,1,1.0,12,14.0
351,4,51,7,10.0,7,1.5714285714285714,10,25.5
352,4,52,4,10.0,0,,5,38.0
353,4,53,0,,0,,12,24.0
354,4,54,0,,0,,10,26.0
355,4,55,0,,0,,11,24.363636363636363
356,4,56,0,,0,,5,14.0
357,4,57,0,,0,,11,13.454545454545455
358,4,58,0,,0,,13,13.538461538461537
359,4,59,0,,0,,0,
360,4,60,0,,0,,24,24.54166666666667
361,4,61,0,,0,,22,30.04545454545455
362,4,62,0,,0,,6,13.0
363,4,63,0,,0,,22,24.63636363636364
364,4,64,0,,0,,10,38.0
365,4,65,0,,0,,3,13.0
366,4,66,0,,0,,0,
367,4,67,0,,0,,10,38.0
368,4,68,0,,0,,6,13.0
369,4,69,0,,0,,10,27.0
370,4,70,0,,0,,21,25.142857142857146
371,4,71,0,,0,,16,29.0
372,4,72,0,,0,,0,
373,4,73,0,,0,,24,23.75
374,4,74,0,,0,,6,13.0
375,4,75,0,,0,,13,13.461538461538463
376,4,76,0,,0,,11,13.545454545454545
377,4,77,0,,0,,12,23.41666666666667
378,4,78,0,,0,,13,23.384615384615387
379,4,79,0,,0,,12,23.41666666666667
380,4,80,0,,0,,10,38.0
381,4,81,0,,0,,5,38.0
382,4,82,0,,0,,0,
383,4,83,0,,0,,5,38.0
384,4,84,0,,0,,8,14.0
385,4,85,0,,0,,10,14.0
386,4,86,0,,0,,6,14.0
387,4,87,0,,0,,26,27.615384615384613
388,4,88,0,,0,,5,14.0
389,4,89,0,,0,,12,26.08333333333333
390,4,90,0,,0,,17,28.117647058823533
391,4,91,0,,0,,5,13.0
392,4,92,0,,0,,8,14.0
393,4,93,0,,0,,19,27.157894736842106
394,4,94,0,,0,,10,27.0
395,4,95,0,,0,,1,39.0
396,4,96,0,,0,,12,24.0
397,4,97,0,,0,,22,30.363636363636363
398,4,98,0,,0,,0,
399,4,99,0,,0,,5,38.0
400,5,0,18,10.0,0,,0,
401,5,1,13,10.0,0,,30,16.8
402,5,2,16,10.0,41,14.75609756097561,25,10.68
403,5,3,14,10.0,23,12.08695652173913,20,15.5
404,5,4,7,10.0,16,11.4375,25,19.28
405,5,5,9,10.0,29,17.413793103448278,25,18.88
406,5,6,10,10.0,17,28.470588235294123,6,33.0
407,5,7,9,10.0,15,14.2,40,24.9
408,5,8,9,10.0,24,17.541666666666668,10,47.0
409,5,9,11,10.0,17,21.41176470588235,24,20.541666666666668
410,5,10,13,10.0,26,17.26923076923077,98,20.663265306122447
411,5,11,8,10.0,25,18.0,81,12.320987654320989
412,5,12,9,10.0,0,,50,12.18
413,5,13,10,10.0,14,14.5,30,14.5
414,5,14,9,10.0,0,,55,16.854545454545455
415,5,15,14,10.0,0,,22,23.681818181818183
416,5,16,10,10.0,5,11.0,17,20.94117647058824
417,5,17,10,10.0,14,14.214285714285715,16,23.75
418,5,18,11,10.0,5,11.0,25,22.12
419,5,19,16,10.0,11,10.545454545454543,26,8.576923076923077
420,5,20,6,10.0,15,15.666666666666664,48,12.958333333333336
421,5,21,11,10.0,5,10.0,5,33.2
422,5,22,10,10.0,0,,29,17.206896551724142
423,5,23,7,10.0,8,19.0,70,25.285714285714285
424,5,24,13,10.0,5,11.0,21,13.761904761904766
425,5,25,11,10.0,10,10.5,71,14.929577464788732
426,5,26,13,10.0,10,10.5,54,19.35185185185185
427,5,27,10,10.0,11,17.09090909090909,13,20.615384615384613
428,5,28,9,10.0,0,,19,13.894736842105265
429,5,29,13,10.0,5,11.0,18,24.0
430,5,30,9,10.0,10,10.5,15,21.066666666666666
431,5,31,9,10.0,5,11.0,40,21.775
432,5,32,12,10.0,0,,18,20.83333333333333
433,5,33,10,10.0,10,10.5,18,18.277777777777782
434,5,34,9,10.0,5,11.0,24,25.0
435,5,35,5,10.0,5,10.0,19,14.36842105263158
436,5,36,10,10.0,25,15.0,10,14.4
437,5,37,10,10.0,0,,9,34.888888888888886
438,5,38,9,10.0,0,,10,20.3
439,5,39,10,10.0,5,11.0,39,12.615384615384615
440,5,40,9,10.0,10,10.5,14,26.785714285714285
441,5,41,9,10.0,8,13.75,48,19.39583333333333
442,5,42,9,10.0,8,11.0,15,14.133333333333333
443,5,43,11,10.0,5,10.0,5,37.4
444,5,44,11,10.0,5,11.0,15,13.466666666666667
445,5,45,9,10.0,5,10.0,25,11.36
446,5,46,9,10.0,10,10.5,6,14.0
447,5,47,13,10.0,0,,21,23.380952380952376
448,5,48,14,10.0,5,10.0,17,27.470588235294123
449,5,49,10,10.0,10,10.5,21,38.952380952380956
450,5,50,7,10.0,0,,89,8.707865168539326
451,5,51,8,10.0,5,10.0,10,30.0
452,5,52,13,10.0,5,11.0,11,14.909090909090908
453,5,53,6,10.0,5,10.0,29,20.379310344827584
454,5,54,11,10.0,5,11.0,21,14.285714285714285
455,5,55,7,10.0,5,10.0,16,15.25
456,5,56,13,10.0,9,14.111111111111109,18,16.444444444444443
457,5,57,10,10.0,0,,56,16.178571428571427
458,5,58,7,10.0,6,11.833333333333336,18,12.388888888888891
459,5,59,6,10.0,5,11.0,31,8.32258064516129
460,5,60,12,10.0,10,10.5,8,42.5
461,5,61,11,10.0,10,10.5,30,15.933333333333335
462,5,62,13,10.0,5,10.0,17,23.94117647058824
463,5,63,13,10.0,5,10.0,12,17.833333333333332
464,5,64,12,10.0,0,,28,25.92857142857143
465,5,65,10,10.0,0,,8,36.125
466,5,66,11,10.0,5,11.0,18,26.055555555555557
467,5,67,16,10.0,10,10.5,19,12.947368421052632
468,5,68,8,10.0,10,10.5,13,28.30769230769231
469,5,69,9,10.0,0,,32,23.03125
470,5,70,7,10.0,5,10.0,30,22.13333333333333
471,5,71,9,10.0,10,15.5,4,41.25
472,5,72,8,10.0,0,,7,35.714285714285715
473,5,73,8,10.0,5,11.0,7,29.0
474,5,74,6,10.0,10,10.5,21,24.761904761904763
475,5,75,9,10.0,10,10.5,4,33.5
476,5,76,10,10.0,5,10.0,38,16.44736842105263
477,5,77,8,10.0,5,10.0,15,5.866666666666666
478,5,78,13,10.0,5,10.0,33,11.303030303030305
479,5,79,8,10.0,0,,51,11.039215686274511
480,5,80,8,10.0,0,,10,22.3
481,5,81,13,10.0,10,10.5,31,8.870967741935484
482,5,82,11,10.0,5,11.0,13,4.9230769230769225
483,5,83,10,10.0,0,,29,21.344827586206893
484,5,84,11,10.0,10,10.5,69,15.115942028985508
485,5,85,9,10.0,10,10.5,70,17.214285714285715
486,5,86,11,10.0,5,10.0,22,26.181818181818183
487,5,87,11,10.0,0,,19,19.526315789473685
488,5,88,10,10.0,0,,12,16.0
489,5,89,13,10.0,5,11.0,31,18.806451612903224
490,5,90,8,10.0,5,11.0,8,30.25
491,5,91,13,10.0,10,10.5,28,20.428571428571427
492,5,92,8,10.0,5,11.0,21,37.76190476190476
493,5,93,11,10.0,5,10.0,4,44.0
494,5,94,9,10.0,10,10.5,5,58.0
495,5,95,4,10.0,0,,5,58.0
496,5,96,11,10.0,0,,0,
497,5,97,0,,0,,0,
498,5,98,0,,0,,0,
499,5,99,0,,0,,4,53.5
500,6,0,20,10.0,0,,0,
501,6,1,20,10.0,0,,0,
502,6,2,20,10.0,6,6.333333333333332,4,15.0
503,6,3,20,10.0,0,,9,15.0
504,6,4,20,10.0,10,28.0,10,15.0
505,6,5,20,10.0,11,28.0,11,15.0
506,6,6,20,10.0,22,26.0,0,
507,6,7,20,10.0,0,,11,15.0
508,6,8,20,10.0,29,27.24137931034483,7,18.857142857142858
509,6,9,20,10.0,15,28.0,11,27.272727272727273
510,6,10,20,10.0,0,,0,
511,6,11,20,10.0,13,26.153846153846153,0,
512,6,12,20,10.0,0,,0,
513,6,13,20,10.0,0,,6,15.0
514,6,14,20,10.0,28,26.0,6,15.0
515,6,15,20,10.0,28,28.0,6,15.0
516,6,16,20,10.0,33,27.90909090909091,5,15.0
517,6,17,20,10.0,0,,6,15.0
518,6,18,20,10.0,0,,5,15.0
519,6,19,20,10.0,12,27.91666666666667,13,15.0
520,6,20,20,10.0,13,26.0,0,
521,6,21,20,10.0,0,,0,
522,6,22,20,10.0,22,26.0,6,15.0
523,6,23,20,10.0,16,28.0,0,
524,6,24,20,10.0,15,28.0,13,15.0
525,6,25,20,10.0,10,26.0,12,15.0
526,6,26,20,10.0,0,,0,
527,6,27,20,10.0,0,,0,
528,6,28,20,10.0,13,28.0,6,15.0
529,6,29,20,10.0,42,26.761904761904763,6,15.0
530,6,30,20,10.0,20,26.0,9,15.0
531,6,31,20,10.0,0,,6,15.0
532,6,32,20,10.0,0,,6,15.0
533,6,33,20,10.0,15,26.0,12,15.0
534,6,34,20,10.0,15,28.0,6,15.0
535,6,35,20,10.0,15,28.0,6,15.0
536,6,36,20,10.0,0,,5,15.0
537,6,37,20,10.0,0,,11,15.0
538,6,38,20,10.0,14,26.0,6,15.0
539,6,39,20,10.0,30,26.0,0,
540,6,40,20,10.0,11,26.09090909090909,11,15.0
541,6,41,20,10.0,10,26.0,4,15.0
542,6,42,20,10.0,29,27.103448275862068,0,
543,6,43,20,10.0,0,,4,15.0
544,6,44,20,10.0,0,,4,15.0
545,6,45,20,10.0,16,28.0,4,15.0
546,6,46,20,10.0,12,26.0,8,15.0
547,6,47,20,10.0,10,26.0,4,15.0
548,6,48,20,10.0,0,,8,15.0
549,6,49,20,10.0,30,28.0,4,15.0
550,6,50,20,10.0,28,26.0,8,15.0
551,6,51,20,10.0,15,28.0,8,15.0
552,6,52,20,10.0,0,,8,15.0
553,6,53,20,10.0,0,,4,15.0
554,6,54,20,10.0,14,26.0,0,
555,6,55,20,10.0,15,27.93333333333333,4,15.0
