index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Ran@2,spot_market_loss_04Ran@2,balance_04Ran@2,inventory_04Ran@2_input,inventory_04Ran@2_output,productivity_04Ran@2,assets_04Ran@2,bankrupt_04Ran@2,score_04Ran@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
46,25,0,0,0,10.0,20,10.0,16.77330528844646,0,,26.80514462557855,3,37.0,25.999999999999993,20,26.0,0,1.6310000000000002,19547,3,58,1.0,1002.8517067298945,False,0.11510238908531888,0,0.2,16017,12,335,1.0,5739.057271629564,False,0.05047714755074155,0,0.2,21165,271,62,1.0,6207.48469995486,False,0.05077685962839584,0,0.2,23096,0,0,0.0,0.0,False,0.0,11,3.910000000000001,23947,179,0,0.0,4798.12088797856,False,-0.2079469547548543,0,1.9100000000000004,30612,0,43,0.0,1117.9999999999998,False,-0.06289270360460572,0.5,134384,0.0,0.0,9,0,0,12,3,3.0,1,13,21,180.0,43.0,13,12,21,545,0.8937292910413817,61.98568547621835
47,21,0,0,0,10.0,20,10.0,16.77330528844646,0,,26.982696808527393,2,35.0,25.999999999999996,20,26.0,0,1.6310000000000004,19417,6,68,1.0,1200.5847596143592,False,0.11337073139814109,0,0.2,15947,9,345,1.0,5876.790324514028,False,0.0504141032458431,0,0.2,21235,261,70,1.0,6266.621456881443,False,0.05508792554731223,0,0.2,23096,0,0,0.0,0.0,False,0.0,12,4.019,23788,180,0,0.0,4856.885425534931,False,-0.21184370884263404,0,1.9100000000000004,30790,0,36,0.1,935.9999999999999,False,-0.06027718486005471,0.5166666666666667,134273,0.0,0.0,10,0,0,2,3,3.0,5,7,23,98.0,57.0,7,14,23,478,0.6995148030109704,62.68520027922932
48,23,0,0,0,10.0,20,10.0,17.27344874508433,17,23.0,27.32800902521846,4,34.5,25.999999999999993,20,26.0,0,1.6310000000000004,19327,5,78,1.0,1397.3290021165778,False,0.11383639251673011,0,0.2,16228,10,338,1.0,5938.425675838504,False,0.06775754146055125,0,0.2,20982,268,76,1.0,6706.212949599204,False,0.05365026302388303,0,0.2,23096,0,0,0.0,0.0,False,0.0,10,4.107,23625,182,0,0.0,4973.69764258976,False,-0.21498816037955448,0,1.9100000000000004,30990,0,28,0.2,727.9999999999998,False,-0.057391095210894985,0.5333333333333333,134248,0.0,0.0,13,0,0,2,2,2.0,3,5,21,65.0,79.0,5,18,21,989,0.6367411190294661,63.32194139825879
49,21,0,0,0,10.0,20,10.0,17.639304648004096,13,23.0,27.32800902521846,0,,25.999999999999993,20,26.0,0,1.6310000000000004,19177,10,88,1.0,1652.2588090243605,False,0.11258298039447019,0,0.2,16477,5,335,1.0,5959.167057081372,False,0.08218385497194985,0,0.2,20683,271,86,1.0,7130.460335777898,False,0.0498887325895804,0,0.2,23096,0,0,0.0,0.0,False,0.0,10,4.197000000000001,23533,182,0,0.0,4973.69764258976,False,-0.21775399629333253,0,1.9100000000000004,31250,0,18,0.0,467.9999999999999,False,-0.05348284881099119,0.5,134216,0.0,0.0,10,0,0,3,3,3.0,1,4,20,57.0,65.0,4,17,20,759,0.5629906270187348,63.88493202527752
50,20,0,0,0,10.0,20,10.0,17.788165789752107,39,18.487179487179485,28.28506018087582,7,39.0,25.999999999999993,12,26.0,0,1.6310000000000002,19417,9,76,1.0,1441.90060002116,False,0.12008177874245396,0,0.2,16758,6,328,1.0,5894.518379038691,False,0.09601530616382153,0,0.2,20235,300,89,1.0,7853.82009302358,False,0.04615128362105075,0,0.2,23096,0,0,0.0,0.0,False,0.0,12,4.307000000000001,23136,189,0,0.0,5345.87637418553,False,-0.2240946941919621,0,1.9100000000000004,31250,0,18,0.0,467.9999999999999,False,-0.05348284881099119,0.5,133892,0.0,0.0,12,0,0,4,3,3.0,1,5,22,55.0,44.0,5,15,22,1194,0.5881535859662108,64.47308561124373
51,22,0,0,0,10.000000000000002,20,10.0,17.69121514266659,2,8.0,28.925058726409784,29,30.620689655172413,25.999999999999993,20,26.0,0,1.6310000000000004,19363,6,84,1.0,1546.0620719839935,False,0.1199750284216028,0,0.2,16628,9,338,1.0,6069.630718221307,False,0.0936545613833168,0,0.2,21107,292,70,1.0,7190.5889325073285,False,0.06954860002830207,0,0.2,23096,0,0,0.0,0.0,False,0.0,6,4.355000000000001,22909,194,0,0.0,5611.461392923498,False,-0.22692689485429007,0,1.9100000000000004,30916,14,14,1.0,768.9508221697369,False,-0.05900022814884797,0.6666666666666666,134019,0.0,0.0,16,0,0,3,2,2.0,1,4,26,52.0,54.0,4,18,26,1468,0.5281426549772732,65.001228266221
52,26,0,0,0,10.000000000000002,20,10.0,17.585720201543868,2,8.0,29.16144344673973,3,36.666666666666664,25.999999999999993,20,26.0,0,1.6310000000000004,19319,2,92,1.0,1637.8862585420359,False,0.12008137990272083,0,0.2,16488,13,348,1.0,6249.830630137266,False,0.0908790986744887,0,0.2,21201,284,77,1.0,7239.775682637418,False,0.0746834015118942,0,0.2,23096,0,0,0.0,0.0,False,0.0,5,4.399000000000001,22799,196,0,0.0,5715.642915560988,False,-0.2286678454204223,1,1.9200000000000004,31245,5,10,1.0,405.80721723369857,False,-0.05456803028539672,0.6666666666666666,134148,0.0,0.0,12,0,0,5,3,2.333333333333333,0,5,26,58.0,63.0,5,21,26,638,0.5262089369934984,65.5274372032145
53,26,0,0,0,10.000000000000002,20,10.0,17.47116513587485,2,8.0,29.43576532990484,4,35.5,25.999999999999993,10,26.0,0,1.6310000000000004,19229,1,102,1.0,1792.0588438592345,False,0.11936311373989741,0,0.2,16394,14,356,1.0,6359.734788371446,False,0.08870723589664181,0,0.2,21327,276,83,1.0,7265.210099883559,False,0.08068951549799877,0,0.2,23096,0,0,0.0,0.0,False,0.0,9,4.484000000000002,22606,199,0,0.0,5857.717300651063,False,-0.23233446621394546,0,1.9190000000000003,31241,0,15,0.6,389.9999999999999,False,-0.05492589363557106,0.6,133893,0.0,0.0,10,0,0,1,3,3.0,1,2,20,19.0,72.0,2,24,20,384,0.38596183701884,65.91339904023334
54,20,0,0,0,10.000000000000002,20,10.0,17.347050885660813,2,8.0,30.808741299272576,22,36.0,25.999999999999993,9,26.0,0,1.6310000000000002,19125,3,110,1.0,1938.1755974226894,False,0.1176421268541824,0,0.2,16314,12,366,1.0,6469.020624151858,False,0.08729686367850994,0,0.2,22103,268,71,1.0,6836.430269605451,False,0.10500585100462095,0,0.2,23096,0,0,0.0,0.0,False,0.0,9,4.565000000000001,21737,221,0,0.0,6808.73182713924,False,-0.24416420907405761,0,1.9190000000000003,31241,0,15,0.0,389.9999999999999,False,-0.05492589363557106,0.5,133616,0.0,0.0,7,0,0,0,3,3.0,1,1,13,10.0,57.0,1,19,13,1008,0.2109562869882211,66.12435532722156
55,13,0,0,0,10.000000000000002,20,10.0,17.212906532751482,2,8.0,30.808741299272576,0,,25.999999999999993,13,26.0,0,1.6310000000000004,19071,0,118,1.0,2031.122970864675,False,0.11722350995229633,0,0.2,16184,15,376,1.0,6622.052856314557,False,0.08432206619707872,0,0.2,22087,260,81,1.0,6970.863743756464,False,0.10722340976265286,0,0.2,23096,0,0,0.0,0.0,False,0.0,13,4.686000000000002,21591,221,0,0.0,6808.73182713924,False,-0.24855347041548803,0,1.919,31241,0,15,0.0,389.9999999999999,False,-0.05492589363557106,0.5,133270,0.0,0.0,6,0,0,0,4,4.0,0,0,13,0.0,39.0,0,13,13,216,0.15962396300164983,66.28397929022321
56,13,0,0,0,10.000000000000002,16,10.0,17.212906532751482,0,,30.808741299272576,0,,25.999999999999993,20,26.0,0,1.6310000000000004,19011,0,124,0.6,2134.4004100611837,False,0.11675845180658506,0,0.2,16084,15,386,1.0,6794.181921642072,False,0.08354696928755966,0,0.2,22087,250,91,1.0,7106.822091421675,False,0.11016674080840129,0,0.2,23096,0,0,0.0,0.0,False,0.0,9,4.763000000000001,21513,221,0,0.0,6808.73182713924,False,-0.2508984182554303,0,1.919,31527,0,4,0.0,103.99999999999997,False,-0.05062682259567688,0.43333333333333335,133318,0.0,0.0,8,0,0,0,3,3.0,0,0,8,0.0,39.0,0,13,8,446,0.13337962498189881,66.41735891520511
57,8,0,0,0,10.000000000000002,0,,17.212906532751482,0,,30.808741299272576,0,,25.999999999999993,11,26.0,0,1.6310000000000004,19011,0,124,0.0,2134.4004100611837,False,0.11675845180658506,0,0.2,16084,5,396,1.0,6866.310986969587,False,0.08555289468183967,0,0.2,22087,240,101,1.0,7242.780439086886,False,0.11311007185414973,0,0.2,23096,0,0,0.0,0.0,False,0.0,11,4.864000000000002,21404,221,0,0.0,6808.73182713924,False,-0.2541753325445804,0,1.919,31527,0,4,0.0,103.99999999999997,False,-0.05062682259567688,0.3333333333333333,133209,0.0,0.0,0,0,0,0,3,3.0,0,0,4,0.0,24.0,0,8,4,0,0.10211977700237185,66.51947869220749
58,4,0,0,0,10.000000000000002,0,,17.212906532751482,0,,30.863006654500218,1,36.0,25.999999999999993,10,26.0,0,1.6310000000000002,19011,0,124,0.0,2134.4004100611837,False,0.11675845180658506,0,0.2,16084,0,401,0.5,6902.375519633344,False,0.08655585737897947,0,0.2,22123,230,110,1.0,7353.899234527865,False,0.11707436860339165,0,0.2,23096,0,0,0.0,0.0,False,0.0,10,4.953000000000001,21278,222,0,0.0,6851.587477299048,False,-0.2573191312073618,0,1.9190000000000003,31527,0,4,0.0,103.99999999999997,False,-0.05062682259567688,0.25,133119,0.0,0.0,1,0,0,0,3,3.0,0,0,0,0.0,12.0,0,4,0,36,0.08432355104014277,66.60380224324763
59,0,0,0,0,10.000000000000002,0,,17.212906532751482,0,,30.967911524997,1,40.0,25.999999999999993,10,26.0,0,1.6310000000000004,19011,0,124,0.0,2134.4004100611837,False,0.11675845180658506,0,0.2,16084,0,401,0.0,6902.375519633344,False,0.08655585737897947,0,0.2,22163,220,119,1.0,7472.02090867997,False,0.12136345922843725,0,0.2,23096,0,0,0.0,0.0,False,0.0,10,5.043000000000001,21147,223,0,0.0,6905.844270074331,False,-0.260441868290979,0,1.919,31527,0,4,0.0,103.99999999999997,False,-0.05062682259567688,0.16666666666666666,133028,0.0,0.0,1,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,40,0.07240095600718632,66.67620319925481
