index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01MyA@0,spot_market_loss_01MyA@0,balance_01MyA@0,inventory_01MyA@0_input,inventory_01MyA@0_output,productivity_01MyA@0,assets_01MyA@0,bankrupt_01MyA@0,score_01MyA@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
30,9,0,0,0,9.999999999999998,11,10.0,21.558978386898193,13,23.0,15.586505119811859,10,35.0,33.0,20,33.0,0,0.8300000000000001,18574,10,34,1.0,833.0052651545386,False,0.234512294908488,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,0,0.839,26116,3,31,1.0,547.8585938748622,False,0.024215217609929084,0,5.258000000000002,-15314.333333333334,188,0,0.0,4053.0879367368602,True,-1.51571021365229,8,0.42400000000000004,39390,0,10,1.0,330.0,False,0.12817660648583898,12,2.804000000000001,27057,512,0,0.0,7980.290621343672,False,-0.11448203671681252,0.5,126792,0.0,0.125,7,0,0,4,9,99.52807881773398,10,14,4,18.0,24.0,1,8,4,759,0.4465863369987346,35.50805305317044
31,4,0,0,0,9.999999999999998,11,10.0,21.558978386898193,0,,15.478753289158345,8,13.0,33.0,9,33.0,0,0.8300000000000001,18464,11,44,1.0,1058.5950490235205,False,0.2346939819613703,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,0,0.8390000000000002,26220,0,26,0.3,402.44758551811697,False,0.025429783154508178,0,5.258000000000001,-15314.333333333334,188,0,0.0,4053.0879367368602,True,-1.51571021365229,0,0.41600000000000004,39390,0,10,0.0,330.0,False,0.12817660648583898,9,2.882000000000001,26854,520,0,0.0,8048.951710362339,False,-0.1192927795789861,0.21666666666666667,126583,0.0,0.125,4,0,0,3,3,3.0,10,13,5,0.0,12.0,0,4,5,214,0.3601509510190226,35.868204004189465
32,5,0,0,0,9.999999999999998,10,10.0,21.558978386898193,0,,15.55288635011295,13,16.53846153846154,33.0,10,33.0,0,0.8300000000000001,18364,11,54,1.0,1274.1848328925025,False,0.2352007031428364,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,0,0.839,26435,0,13,0.0,202.18752255146833,False,0.02988798266225776,0,5.258000000000001,-15314.333333333334,188,0,0.0,4053.0879367368602,True,-1.51571021365229,0,0.41600000000000004,39289,0,16,0.6,528.0,False,0.1281195630472605,10,2.9730000000000008,26624,527,0,0.0,8196.371106509525,False,-0.12375044769816139,0.26666666666666666,126367,0.0,0.125,7,0,0,5,3,3.0,9,14,9,36.0,9.0,2,3,9,315,0.5130062400130555,36.38121024420252
33,9,0,0,0,9.999999999999998,9,10.0,21.741334979074956,18,23.0,15.674416150658654,1,36.0,33.00000000000001,11,33.0,0,0.8300000000000001,18688,10,46,1.0,1100.1014090374479,False,0.2506046092776911,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,0,0.8390000000000002,26057,8,22,1.0,518.7678351470901,False,0.02136085995395268,0,5.258000000000001,-15314.333333333334,188,0,0.0,4087.3709760660918,True,-1.515044936944046,0,0.41600000000000004,39253,0,17,0.1,561.0000000000001,False,0.12756338952112034,11,3.073000000000001,26485,527,0,0.0,8260.41731139711,False,-0.12680161274069318,0.35000000000000003,126138,0.0,0.125,4,0,0,3,4,4.0,13,16,9,54.0,18.0,3,6,9,540,0.5801027559791692,36.96131300018169
34,9,0,0,0,10.0,6,10.0,21.76350374288449,12,22.0,15.674416150658654,0,,33.00000000000001,8,33.0,0,0.8300000000000001,18892,6,44,1.0,1017.5941646869177,False,0.261184234696968,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,0,0.839,25793,10,32,1.0,719.2163542499219,False,0.015004586553014019,0,5.258000000000001,-15314.333333333334,188,0,0.0,4091.5387036622847,True,-1.5149640604479622,0,0.41600000000000004,39253,0,17,0.0,561.0000000000001,False,0.12756338952112034,8,3.142000000000001,26403,527,0,0.0,8260.41731139711,False,-0.12914039372241076,0.3333333333333333,125996,0.0,0.125,3,0,0,5,3,3.0,11,16,8,72.0,15.0,4,5,8,324,0.6085401290329173,37.56985312921461
35,8,0,0,0,10.0,12,10.0,21.76350374288449,0,,20.560053078573084,45,37.0,33.0,9,33.0,0,0.8300000000000001,18772,8,54,1.0,1255.2292021157625,False,0.2611073653421232,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,13,0.9690000000000003,27081,0,10,1.0,205.60053078573083,False,0.05502601356022926,0,5.258000000000002,-15314.333333333334,188,0,0.0,4091.5387036622847,True,-1.5149640604479622,0,0.41600000000000004,39253,0,17,0.0,561.0,False,0.12756338952112034,9,3.2240000000000006,24638,572,0,0.0,11760.350360943805,False,-0.1295691742827671,0.3333333333333333,125399,0.0,0.125,6,0,0,8,4,3.8666666666666667,9,17,9,90.0,9.0,5,3,9,1230,0.5763464600313455,38.14619958924595
36,9,0,0,0,10.0,8,10.0,21.879135345310306,13,23.0,22.002297574009912,17,37.0,33.0,11,33.0,0,0.8300000000000001,18991,6,51,1.0,1175.8359026108255,False,0.27276330698208484,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,7,1.026,27208,3,10,1.0,285.66038177603,False,0.06150858460327628,0,5.258000000000002,-15314.333333333334,188,0,0.0,4113.277444918338,True,-1.5145422110872533,0,0.41600000000000004,38624,7,27,1.0,1045.0160830180694,False,0.11652571351384827,11,3.3250000000000006,24496,572,0,0.0,12585.31421233367,False,-0.12185456472528347,0.5,124974,0.0,0.125,4,0,0,4,5,4.411764705882353,12,16,10,72.0,30.0,4,5,10,379,0.6425553989829496,38.7887549882289
37,10,0,0,0,10.0,11,10.0,21.984637724233355,13,23.0,22.002297574009912,0,,33.0,10,33.0,0,0.8300000000000001,19180,7,48,1.0,1125.262610763201,False,0.2834057924580122,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,0,1.0190000000000001,26909,6,20,1.0,571.9537778255984,False,0.055459787662531984,0,5.258000000000002,-15314.333333333334,188,0,0.0,4133.111892155871,True,-1.5141573153479544,0,0.41600000000000004,38624,0,34,0.7,1122.0,False,0.11762357034882062,10,3.414000000000001,24388,572,0,0.0,12585.31421233367,False,-0.12493491040852125,0.45,124756,0.0,0.125,5,0,0,4,3,3.0,10,14,7,129.0,21.0,8,2,7,409,0.7883236720226705,39.57707866025157
38,7,0,0,0,10.0,10,10.0,21.98609225613976,13,22.0,22.082100852487248,1,36.0,33.00000000000001,13,33.0,0,0.8300000000000001,19366,7,45,1.0,1059.374151526289,False,0.2933554622481404,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,0,1.0190000000000001,26659,9,29,1.0,838.255755027388,False,0.05092477984606429,0,5.258000000000002,-15314.333333333334,188,0,0.0,4133.385344154275,True,-1.5141520088976248,0,0.41600000000000004,38624,0,34,0.0,1122.0000000000002,False,0.11762357034882062,13,3.534000000000001,24178,573,0,0.0,12653.043788475194,False,-0.12995858948011757,0.3333333333333333,124482,0.0,0.125,5,0,0,6,4,4.0,5,11,6,75.0,21.0,5,2,6,422,0.6418914180248976,40.21897007827647
39,6,0,0,0,10.0,8,10.0,21.987323289060722,12,22.0,23.337970395521427,17,35.0,33.00000000000001,12,33.0,0,0.8300000000000001,19550,5,43,1.0,995.454901429611,False,0.30323912440452494,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,0,1.0190000000000001,26990,11,22,1.0,755.2959048811393,False,0.06216129598853409,0,5.258000000000001,-15314.333333333334,188,0,0.0,4133.616778343416,True,-1.5141475178204464,0,0.41600000000000004,38029,7,44,1.0,1615.3657927686502,False,0.10768896769585357,12,3.641000000000001,24016,573,0,0.0,13372.657036633778,False,-0.12431680447457608,0.5,124240,0.0,0.125,5,0,0,4,4,4.0,6,10,4,54.0,9.0,3,3,4,939,0.47560945502482355,40.694579533301294
40,4,0,0,0,10.0,14,10.0,22.06403290509704,10,23.0,23.01963629084218,5,13.0,33.000000000000014,10,33.0,0,0.8300000000000001,19640,9,43,1.0,1038.7534149191729,False,0.31049708817913185,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,0,1.0190000000000001,26825,11,27,1.0,864.2345418088062,False,0.05787150783607871,0,5.258000000000001,-15314.333333333334,188,0,0.0,4148.038186158244,True,-1.5138676643737567,0,0.41600000000000004,38029,0,51,0.7,1683.0000000000007,False,0.10865348963235504,10,3.7290000000000014,23836,578,0,0.0,13305.34977610678,False,-0.13041057334207842,0.45,123985,0.0,0.125,7,0,0,2,3,3.0,0,2,3,36.0,6.0,2,2,3,435,0.36501954396953806,41.05959907727083
41,3,0,0,0,10.0,11,10.0,22.07868635304424,16,22.1875,23.799752149222222,20,29.5,33.00000000000001,8,33.0,0,0.8300000000000001,19885,10,37,1.0,916.9113950626369,False,0.32246347900483113,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,0,1.0190000000000001,27060,17,17,1.0,779.9334545385299,False,0.06535615645693021,0,5.258000000000001,-15314.333333333334,188,0,0.0,4150.793034372317,True,-1.5138142053926562,0,0.41600000000000004,37964,0,56,0.5,1848.0000000000005,False,0.10915261971991672,8,3.799000000000001,23233,593,0,0.0,14113.253024488778,False,-0.13608777524188165,0.4166666666666667,123797,0.0,0.125,8,0,0,0,3,3.0,0,0,4,0.0,9.0,0,3,4,1055,0.25025374797405675,41.30985282524489
42,4,0,0,0,10.0,10,10.0,21.85038010752411,2,8.0,25.00318380754472,18,35.0,33.00000000000001,6,33.0,0,0.8300000000000001,19801,10,45,1.0,1083.267104838585,False,0.3224100339608198,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,1,1.0290000000000001,27645,9,10,1.0,446.68525904316414,False,0.0815936749794917,0,5.258000000000001,-15314.333333333334,188,0,0.0,4107.871460214533,True,-1.5146471164800928,0,0.41600000000000004,37964,0,56,0.0,1848.0000000000005,False,0.10915261971991672,6,3.8510000000000013,22558,611,0,0.0,15276.945306409823,False,-0.13874468346011495,0.3333333333333333,123623,0.0,0.125,4,0,0,2,3,2.0555555555555554,0,2,6,36.0,6.0,2,2,6,116,0.38013787899399176,41.68999070423888
43,6,0,0,0,10.0,11,10.0,21.85038010752411,0,,27.103602575612797,32,37.0,33.00000000000001,11,33.0,0,0.8300000000000001,19691,11,55,1.0,1311.770905913826,False,0.3226864365180338,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,22,1.2480000000000002,28079,0,9,0.9,243.93242318051517,False,0.09450307426803763,0,5.258000000000002,-15314.333333333334,188,0,0.0,4107.871460214533,True,-1.5146471164800928,0,0.41600000000000004,37372,6,66,1.0,2340.6216154536774,False,0.09929296961657798,11,3.955000000000001,21829,627,0,0.0,16993.958814909223,False,-0.13505092816934453,0.48333333333333334,122626,0.0,0.125,3,0,0,2,6,5.375,1,3,8,54.0,9.0,3,3,8,110,0.5088286569807678,42.19881936121965
44,8,0,0,0,10.0,9,10.0,21.85038010752411,0,,27.103602575612797,0,,33.00000000000001,11,33.0,0,0.8300000000000001,19601,10,65,1.0,1520.2747069890672,False,0.3236129073324146,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,0,1.2260000000000002,28079,0,9,0.0,243.93242318051517,False,0.09450307426803763,0,5.258000000000002,-15314.333333333334,188,0,0.0,4107.871460214533,True,-1.5146471164800928,0,0.41600000000000004,37372,0,72,0.6,2376.0000000000005,False,0.0997974957930464,11,4.054000000000001,21684,627,0,0.0,16993.958814909223,False,-0.13918657746628416,0.26666666666666666,122391,0.0,0.125,3,0,0,0,4,4.0,3,3,13,54.0,30.0,3,5,13,90,0.5976623989990912,42.79648176021874
45,13,0,0,0,10.0,10,10.0,21.85038010752411,0,,27.103602575612797,0,,33.00000000000001,6,33.0,0,0.8300000000000001,19501,10,75,1.0,1738.7785080643082,False,0.3242143440182119,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,0,1.2260000000000002,28079,0,9,0.0,243.93242318051517,False,0.09450307426803763,0,5.258000000000002,-15314.333333333334,188,0,0.0,4107.871460214533,True,-1.5146471164800928,0,0.41600000000000004,37372,0,72,0.0,2376.0000000000005,False,0.0997974957930464,6,4.103000000000001,21634,627,0,0.0,16993.958814909223,False,-0.14061266343074608,0.16666666666666666,122241,0.0,0.125,3,0,0,2,2,2.0,3,5,11,75.0,39.0,5,8,11,100,0.7289563310332596,43.525438091252
46,11,0,0,0,10.0,8,10.0,21.85038010752411,0,,27.930622784733583,15,37.0,33.00000000000001,11,33.0,0,0.8300000000000001,19421,8,85,1.0,1937.2823091395494,False,0.3254658489611762,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,6,1.286,28460,0,0,0.0,0.0,False,0.1045563921446868,0,5.258000000000002,-15314.333333333334,188,0,0.0,4107.871460214533,True,-1.5146471164800928,0,0.41600000000000004,36817,5,82,1.0,2845.6531139236686,False,0.09066559872684288,11,4.207000000000001,21494,627,0,0.0,17512.500486027955,False,-0.13721085413952883,0.3333333333333333,121847,0.0,0.125,2,0,0,3,5,4.4,2,5,10,80.0,33.0,5,6,10,80,0.7057774919667281,44.23121558321873
47,10,0,0,0,10.0,11,10.0,21.970906297033164,13,23.0,27.930622784733583,0,,33.00000000000001,20,33.0,0,0.8300000000000001,19610,9,82,1.0,1891.6143163567194,False,0.3362677733978001,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,0,1.2800000000000002,28161,3,10,1.0,345.2189467384353,False,0.09965107014551032,0,5.258000000000001,-15314.333333333334,188,0,0.0,4130.530383842235,True,-1.5142074105958323,0,0.41600000000000004,37213,0,75,0.5,2475.0000000000005,False,0.09667436753087476,8,4.276000000000002,21413,627,0,0.0,17512.500486027955,False,-0.1395211134019572,0.4166666666666667,122052,0.0,0.125,9,0,0,3,3,3.0,4,7,11,126.0,24.0,7,3,11,805,0.7453707359964028,44.97658631921513
48,11,0,0,0,10.0,9,10.0,22.070819447253946,12,23.0,27.142706177706593,9,13.0,33.000000000000014,20,33.0,0,0.8300000000000001,19796,8,80,1.0,1845.6655557803156,False,0.3468655514457621,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,0,1.2800000000000002,28002,5,11,1.0,408.9238651910423,False,0.09471636779459447,0,5.258000000000001,-15314.333333333334,188,0,0.0,4149.314056083742,True,-1.513842905584548,0,0.41600000000000004,37510,0,66,0.0,2178.000000000001,False,0.10090984284532671,11,4.378000000000002,21158,636,0,0.0,17262.761129021394,False,-0.15035564973872112,0.3333333333333333,122121,0.0,0.125,8,0,0,2,4,4.0,3,5,5,75.0,33.0,5,6,5,780,0.6440112849813886,45.62059760419652
49,5,0,0,0,10.0,10,10.0,22.16804635174574,13,23.0,27.200038309892726,1,36.0,33.00000000000001,20,33.0,0,0.8300000000000001,19995,8,77,1.0,1786.939569084422,False,0.3578931147722949,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,0,1.2800000000000002,27739,8,20,1.0,721.3451370118205,False,0.09057178329992664,0,5.258000000000001,-15314.333333333334,188,0,0.0,4167.592714128199,True,-1.5134882005848496,0,0.41600000000000004,37807,0,57,0.0,1881.0000000000005,False,0.10514531815977868,11,4.477000000000001,20985,637,0,0.0,17326.424403401666,False,-0.15438201415530553,0.3333333333333333,122181,0.0,0.125,7,0,0,1,4,4.0,1,2,1,36.0,24.0,2,3,1,732,0.39027619804255664,46.010873802239075
50,1,0,0,0,10.0,9,10.0,22.15175948389886,12,22.0,28.049806290445787,17,35.0,33.00000000000001,20,33.0,0,0.8300000000000001,20169,7,75,1.0,1731.3819612924146,False,0.3673984905835147,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,0,1.2800000000000002,28070,10,13,1.0,586.1650766147839,False,0.10079494443481306,0,5.258000000000001,-15314.333333333334,188,0,0.0,4164.530782972985,True,-1.5135476186387815,0,0.41600000000000004,38071,0,49,0.0,1617.0000000000005,False,0.1089101851059582,12,4.586000000000001,20229,654,0,0.0,18344.573313951543,False,-0.1614247552272961,0.3333333333333333,122194,0.0,0.125,8,0,0,0,4,4.0,0,0,5,0.0,3.0,0,1,5,1213,0.24268281902186573,46.25355662126094
51,5,0,0,0,10.0,9,10.0,22.1348211464729,14,22.0,27.335276129986404,7,13.0,33.00000000000001,20,33.0,0,0.8300000000000001,20387,6,71,1.0,1631.5723013995757,False,0.3783258240070069,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,0,1.2800000000000002,27853,14,16,1.0,747.2519141304031,False,0.09549895044109291,0,5.258000000000002,-15314.333333333334,188,0,0.0,4161.346375536905,True,-1.5136094133961375,0,0.41600000000000004,38401,0,39,0.0,1287.0000000000002,False,0.11361626878868258,10,4.674000000000001,20030,661,0,0.0,18068.617521921013,False,-0.17103594418412177,0.3333333333333333,122326,0.0,0.125,9,0,0,2,3,3.0,1,3,4,54.0,6.0,3,2,4,819,0.43732120300410315,46.690877824265044
52,4,0,0,0,10.0,12,10.0,22.1348211464729,0,,29.243932216899342,44,35.0,33.00000000000001,20,33.0,0,0.8300000000000001,20267,8,81,1.0,1872.9205128643048,False,0.3783696454808655,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,28,1.5600000000000003,28354,4,10,1.0,380.97860675488505,False,0.10783549264059002,0,5.258000000000002,-15314.333333333334,188,0,0.0,4161.346375536905,True,-1.5136094133961375,0,0.41600000000000004,37885,17,36,1.0,1685.146847687289,False,0.10457697794825138,7,4.734000000000001,19373,678,0,0.0,19827.386043057755,False,-0.16469316272984577,0.5,121534,0.0,0.125,8,0,0,1,5,4.0588235294117645,1,2,8,36.0,6.0,2,2,8,549,0.3978575840010308,47.088735408266075
53,8,0,0,0,10.0,9,10.0,22.1348211464729,0,,29.32784575930983,2,36.0,33.0,18,33.0,0,0.8300000000000001,20177,7,91,1.0,2084.268724329034,False,0.3793885693404744,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,0,1.5320000000000005,28426,0,12,0.4,351.93414911171794,False,0.11006625299060226,0,5.258000000000002,-15314.333333333334,188,0,0.0,4161.346375536905,True,-1.5136094133961375,0,0.41600000000000004,38146,8,37,1.0,1455.6227660744787,False,0.1087479359698023,9,4.817000000000001,19240,679,0,0.0,19913.607270571374,False,-0.167256962571356,0.39999999999999997,121644,0.0,0.125,8,0,0,3,3,3.0,1,4,13,72.0,27.0,4,4,13,459,0.7364315480226651,47.82516695628874
54,13,0,0,0,10.0,11,10.0,22.133637362948612,1,22.0,30.090665230707774,16,37.0,33.0,20,33.0,0,0.8300000000000001,20089,8,100,1.0,2293.363736294861,False,0.3804642701779518,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,4,1.572,28880,0,1,0.1,30.090665230707774,False,0.12144086519503822,0,5.258000000000002,-15314.333333333334,188,0,0.0,4161.123824234339,True,-1.5136137320971887,0,0.41600000000000004,37851,14,38,1.0,1675.269313229909,False,0.10346637735988566,11,4.918000000000001,19105,679,0,0.0,20431.56169165058,False,-0.16372091937408256,0.35000000000000003,121580,0.0,0.125,8,0,0,3,4,3.25,3,6,10,93.0,21.0,6,7,10,429,0.8069017570232973,48.63206871331204
55,10,0,0,0,10.0,15,10.0,21.068040899810246,18,15.0,30.816481260425054,17,37.0,33.0,20,33.0,0,0.8300000000000001,20209,13,92,1.0,2068.2597627825426,False,0.3809484418768298,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,16,1.7280000000000004,28775,8,10,1.0,476.70913980273247,False,0.12603254559890423,0,5.258000000000001,-15314.333333333334,188,0,0.0,3960.7916891643263,True,-1.5175012609155931,0,0.41600000000000004,37585,21,37,1.0,1868.146106468926,False,0.09863018890603407,9,4.997000000000002,19006,679,0,0.0,20924.39077582861,False,-0.1595164031854681,0.5,121230,0.0,0.125,10,0,0,3,4,3.9411764705882355,3,6,11,78.0,13.0,6,4,11,783,0.6114257220178843,49.24349443532992
56,11,0,0,0,10.0,14,10.0,21.068040899810246,0,,30.816481260425054,0,,33.0,20,33.0,0,0.8300000000000001,20069,17,102,1.0,2318.940171780645,False,0.37999545510565713,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,0,1.7120000000000002,28775,0,18,0.8,554.6966626876509,False,0.12754592607870163,0,5.258000000000001,-15314.333333333334,188,0,0.0,3960.7916891643263,True,-1.5175012609155931,0,0.41600000000000004,37981,11,35,1.0,1493.9812938646755,False,0.10458887786806821,8,5.0680000000000005,18921,679,0,0.0,20924.39077582861,False,-0.16194074932505337,0.4666666666666666,121401,0.0,0.125,9,0,0,3,3,3.0,5,8,10,114.0,9.0,8,3,10,536,0.621766138006933,49.865260573336855
57,10,0,0,0,9.999999999999998,15,10.0,21.365815302639184,32,22.375,30.816481260425054,0,,33.0,20,33.0,0,0.8300000000000001,20635,22,80,1.0,1929.2652242111349,False,0.4041235527599017,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,0,1.7120000000000004,28059,22,28,1.0,1332.9094119499634,False,0.1148589111998363,0,5.258000000000001,-15314.333333333334,188,0,0.0,4016.773276896167,True,-1.5164149148057615,0,0.41600000000000004,38311,1,35,1.0,1185.816481260425,False,0.10960635009355726,10,5.160000000000001,18815,679,0,0.0,20924.39077582861,False,-0.16496405156971267,0.5,121475,0.0,0.125,10,0,0,3,3,3.0,0,3,11,39.0,36.0,3,7,11,1196,0.5936957850353792,50.458956358372234
58,11,0,0,0,9.999999999999998,12,10.0,21.559539217846975,17,23.0,30.816481260425054,0,,33.0,20,33.0,0,0.8300000000000001,20906,24,73,1.0,1813.8463629028292,False,0.4179888956283828,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,0,1.7120000000000002,27668,29,38,1.0,1796.2529252137144,False,0.10867524887863303,0,5.258000000000001,-15314.333333333334,188,0,0.0,4053.193372955231,True,-1.5157081676184008,0,0.41600000000000004,38641,0,26,0.1,858.0,False,0.11434357263055817,10,5.250000000000001,18699,679,0,0.0,20924.39077582861,False,-0.16827257100726437,0.35000000000000003,121569,0.0,0.125,8,0,0,1,3,3.0,3,4,6,57.0,36.0,4,7,6,841,0.5725037539959885,51.03146011236822
59,6,0,0,0,9.999999999999996,5,10.0,21.403964500747787,20,20.4,31.299253045506,19,35.0,33.0,20,33.0,0,0.8300000000000001,21264,19,63,1.0,1538.4497635471105,False,0.4323100098663171,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,0,1.7120000000000002,27925,39,29,1.0,1742.4329538488378,False,0.11760523468619184,0,5.258000000000002,-15314.333333333334,188,0,0.0,4023.945326140584,True,-1.5162757381923093,0,0.41600000000000004,38240,9,28,1.0,1205.693277409554,False,0.10786476822408869,12,5.360000000000001,18546,679,0,0.0,21252.192817898573,False,-0.16796165514533856,0.5,121630,0.0,0.125,9,0,0,2,3,3.0,0,2,4,36.0,27.0,2,4,4,1387,0.43747846997575834,51.46893858234398
60,4,0,0,0,9.999999999999996,9,10.0,20.959734404080265,10,15.0,30.944243483352267,25,28.84,33.0,20,33.0,0,0.8300000000000001,21324,18,63,1.0,1500.4632674570566,False,0.4349757286438621,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,0,1.7120000000000002,28496,39,14,1.0,1250.6490505260622,False,0.13022294982779747,0,5.258000000000002,-15314.333333333334,188,0,0.0,3940.43006796709,True,-1.5178963866859347,0,0.41600000000000004,37940,17,28,1.0,1450.0521392169885,False,0.10279301986847196,10,5.448000000000002,18339,686,0,0.0,21227.751029579656,False,-0.17421421195089054,0.5,121754,0.0,0.125,9,0,0,0,3,3.0,0,0,6,0.0,12.0,0,4,6,1291,0.24524417996872216,51.7141827623127
61,6,0,0,0,9.999999999999998,11,10.0,21.04780365633647,12,22.0,30.976473683069035,1,36.0,33.0,20,33.0,0,0.8300000000000001,21478,19,61,1.0,1473.9160230365246,False,0.4441239037585817,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,0,1.7120000000000004,28268,41,23,1.0,1575.418844620383,False,0.1276763728289293,0,5.258000000000002,-15314.333333333334,188,0,0.0,3956.9870873912564,True,-1.5175750908032952,0,0.41600000000000004,38171,7,31,1.0,1239.8353157814831,False,0.10638366441033463,13,5.568000000000002,18129,687,0,0.0,21280.837420268428,False,-0.17944671543497864,0.5,121701,0.0,0.125,8,0,0,2,4,4.0,0,2,7,36.0,12.0,2,4,7,641,0.33343835902633145,52.047621121339034
62,7,0,0,0,9.999999999999996,10,10.0,21.04780365633647,0,,31.41522080120669,17,35.05882352941177,33.0,20,33.0,0,0.8300000000000001,21378,19,71,1.0,1684.3940595998893,False,0.4444644757069455,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,0,1.7120000000000002,28864,31,16,1.0,1155.1254461657377,False,0.1426516619996456,0,5.258000000000002,-15314.333333333334,188,0,0.0,3956.9870873912564,True,-1.5175750908032952,0,0.41600000000000004,38501,0,28,0.7,924.0,False,0.11129174866660962,10,5.655000000000002,17423,704,0,0.0,22116.31544404951,False,-0.18766841441987517,0.45,121821,0.0,0.125,8,0,0,2,3,3.0,0,2,7,36.0,15.0,2,5,7,1026,0.3323769770213403,52.379998098360375
63,7,0,0,0,9.999999999999995,10,10.0,21.04780365633647,0,,31.44720172717517,1,36.0,33.0,20,33.0,0,0.8300000000000001,21278,19,81,1.0,1894.872096163254,False,0.44480504765530965,0,0.2,15655,0,0,0.0,0.0,False,0.01768185659494247,0,1.7120000000000002,28900,21,25,1.0,1228.183919962445,False,0.14546658231705434,0,5.258000000000001,-15314.333333333334,188,0,0.0,3956.9870873912564,True,-1.5175750908032952,0,0.41600000000000004,38861,0,17,0.1,561.0,False,0.11638287555973874,8,5.725000000000001,17340,704,0,0.0,22138.83001593132,False,-0.18971463997131682,0.35000000000000003,122034,0.0,0.125,8,0,0,2,3,3.0,0,2,6,36.0,15.0,2,5,6,532,0.29536337999161333,52.67536147835199
