index,contract,contract_id,type,level,id,perpetrator,perpetrator_type,victims,step,resolved
0,"02MyA@1, 00Buy@0 agreed on {'quantity': 8, 'time': 1, 'unit_price': 8} [id 0decaafe-d26f-4037-a6ff-d850da3711cc]",0decaafe-d26f-4037-a6ff-d850da3711cc,product,1.0,a9e15630-9bf1-4a89-8a64-83b4ea1bba2e,00Buy@0,str,['02MyA@1'],-1,False
1,"03Dec@1, 00Buy@0 agreed on {'quantity': 5, 'time': 2, 'unit_price': 9} [id ac7a240d-4c03-4063-a3d1-ba44457e49c2]",ac7a240d-4c03-4063-a3d1-ba44457e49c2,product,1.0,13d14ecb-816b-4e7d-9bd9-3c6450f0e311,00Buy@0,str,['03Dec@1'],-1,False
2,"02MyA@1, 00Buy@0 agreed on {'quantity': 8, 'time': 2, 'unit_price': 9} [id 16182ad0-ea43-4278-aa8e-5f1ed9f846b5]",16182ad0-ea43-4278-aa8e-5f1ed9f846b5,product,1.0,27b981e8-c5db-4569-a001-d515594babfb,00Buy@0,str,['02MyA@1'],-1,False
3,"03Dec@1, 00Buy@0 agreed on {'quantity': 5, 'time': 3, 'unit_price': 8} [id acb3a9d6-643c-47a8-b86d-08aaf295369b]",acb3a9d6-643c-47a8-b86d-08aaf295369b,product,1.0,901bca2c-662f-453e-b3d4-60a6470e8b58,00Buy@0,str,['03Dec@1'],-1,False
4,"03Dec@1, 00Buy@0 agreed on {'quantity': 5, 'time': 3, 'unit_price': 8} [id c659b895-7f9d-41e6-894e-ddd35c765f17]",c659b895-7f9d-41e6-894e-ddd35c765f17,product,1.0,3f2295e1-100f-42b1-b37e-2b74ce7b6d54,00Buy@0,str,['03Dec@1'],-1,False
5,"03Dec@1, 00Buy@0 agreed on {'quantity': 5, 'time': 3, 'unit_price': 9} [id 1830e887-f090-4800-ab4f-d5f7e541ec0e]",1830e887-f090-4800-ab4f-d5f7e541ec0e,product,1.0,c28706c5-9550-4510-b588-5fc735413d00,00Buy@0,str,['03Dec@1'],-1,False
6,"03Dec@1, 00Buy@0 agreed on {'quantity': 5, 'time': 3, 'unit_price': 9} [id 6eef7f24-1f7a-4133-afe3-619e96957481]",6eef7f24-1f7a-4133-afe3-619e96957481,product,1.0,8d548db1-9f9d-48b2-85b7-7f847ae4fd54,00Buy@0,str,['03Dec@1'],-1,False
7,"BUYER, 04Ind@2 agreed on {'time': 3, 'quantity': 3, 'unit_price': 27} [id 7160796e-27dc-4201-bea8-1fd81af81ac6]",7160796e-27dc-4201-bea8-1fd81af81ac6,product,1.0,1ef6b9a5-a161-4d40-ad95-2f9e099b2f57,04Ind@2,str,['BUYER'],-1,False
8,"BUYER, 04Ind@2 agreed on {'time': 3, 'quantity': 1, 'unit_price': 27} [id 50156236-fca0-460f-a3e4-f06ebafb3d6d]",50156236-fca0-460f-a3e4-f06ebafb3d6d,product,1.0,5ac06dc8-ea70-49fd-bbd0-2ca54b43560e,04Ind@2,str,['BUYER'],-1,False
9,"BUYER, 04Ind@2 agreed on {'time': 3, 'quantity': 2, 'unit_price': 27} [id 8c20b113-2284-4b5e-82da-c3b0aa8e2849]",8c20b113-2284-4b5e-82da-c3b0aa8e2849,product,1.0,e73d2fc2-0d1e-4052-9063-38f165740c98,04Ind@2,str,['BUYER'],-1,False
10,"BUYER, 04Ind@2 agreed on {'time': 3, 'quantity': 2, 'unit_price': 27} [id a99a4b39-7025-4918-9dee-bee4b8a4bf63]",a99a4b39-7025-4918-9dee-bee4b8a4bf63,product,1.0,7f72a563-eca0-49f2-80d0-b2374a06063a,04Ind@2,str,['BUYER'],-1,False
11,"BUYER, 04Ind@2 agreed on {'time': 3, 'quantity': 3, 'unit_price': 27} [id abdc3591-19c0-44e4-96e1-1ae72308d9bb]",abdc3591-19c0-44e4-96e1-1ae72308d9bb,product,1.0,b6cc5741-673f-47b3-8666-064c9c28879a,04Ind@2,str,['BUYER'],-1,False
12,"BUYER, 05Dec@2 agreed on {'time': 3, 'quantity': 1, 'unit_price': 27} [id 1daf0a0e-d3fe-4b90-b5a3-93ec55ac7103]",1daf0a0e-d3fe-4b90-b5a3-93ec55ac7103,product,1.0,fee08cf6-8530-4c5b-b175-a909e55566cd,05Dec@2,str,['BUYER'],-1,False
