index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
20,13,0,0,0,10.0,10,10.0,24.74017319522718,26,28.0,20.94530056281835,100,24.09,36.00000000000001,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,10,0.8400000000000001,41472,11,10,1.0,357.4017319522718,False,0.07688550988898141,0,0.6140000000000001,57425,3,30,1.0,702.5795364702319,False,0.0003339814781778427,95,8.89,18659.0,163,0,0.0,4032.64823082203,False,-0.6420291200129679,0,0.20900000000000002,82242,93,14,1.0,2451.9129523421066,False,0.026035113413288874,0,0.29000000000000004,70117,614,17,1.0,13472.414545570467,False,-0.05527710789446545,0.6666666666666666,308796,0.0,0.0,19,0,0,19,5,4.769230769230769,9,28,16,144.0,45.0,8,5,16,1384,1.320131546992343,48.0997959219967
21,16,0,0,0,10.0,8,10.0,24.940878606676428,26,26.0,20.375693727629386,49,14.89795918367347,36.00000000000001,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,16,0.9900000000000002,41690,9,10,1.0,339.40878606676426,False,0.08228932939559382,0,0.6140000000000001,56749,19,40,1.0,1288.9044426320274,False,-0.006294436668871025,49,9.285000000000002,16523.0,163,0,0.0,4065.3632128882577,False,-0.6787284379998246,0,0.20900000000000002,82676,88,10,1.0,2153.0610480313862,False,0.0295332578244092,0,0.29000000000000004,69673,648,21,1.0,13959.449535503842,False,-0.05774155171786209,0.6666666666666666,306192,0.0,0.0,16,0,0,23,7,6.230769230769231,6,29,12,147.0,51.0,9,7,12,800,1.2480173020157963,49.3478132240125
22,12,0,0,0,10.0,10,10.0,25.062189814453408,19,26.0,20.407872888722704,17,21.294117647058822,36.0,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,9,1.064,41886,9,10,1.0,340.62189814453404,False,0.08737262324048566,0,0.6140000000000001,56460,28,45,1.0,1620.095594797217,False,-0.008431050826763764,12,9.356000000000002,16274.0,163,0,0.0,4085.1369397559056,False,-0.6828684233966801,4,0.24900000000000003,82795,83,10,1.0,2053.8534497639844,False,0.03038631499547629,0,0.29000000000000004,69732,650,25,1.0,14165.117377669758,False,-0.05575219804751227,0.6666666666666666,306028,0.0,0.0,15,0,0,19,5,4.140350877192983,8,27,13,93.0,63.0,6,6,13,845,1.1680983749683946,50.51591159898089
23,13,0,0,0,10.0,8,10.0,25.062189814453408,0,,22.42262939441935,62,36.61290322580645,36.0,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.0550000000000002,41806,7,20,1.0,571.2437962890681,False,0.0882855934572106,7,0.6840000000000002,58376,18,10,1.0,675.3457106043548,False,0.016563756000176167,10,9.444000000000003,16084.0,163,0,0.0,4085.1369397559056,False,-0.6861580679419299,0,0.24500000000000002,81015,125,10,1.0,3162.8286743024187,False,0.01532162676276833,0,0.29000000000000004,69962,650,25,1.0,15474.709106372577,False,-0.04487578914337688,0.6666666666666666,306124,0.0,0.0,19,0,0,21,2,1.3888888888888888,8,29,18,111.0,63.0,7,6,18,2184,1.1843262280453928,51.700237827026285
24,18,0,0,0,9.999999999999998,7,10.0,25.062189814453408,0,,23.113818074651558,86,26.72093023255814,36.0,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.0550000000000002,41736,4,30,1.0,791.8656944336022,False,0.08932783947092066,34,1.0170000000000001,58718,8,10,1.0,431.63569926214285,False,0.02037532852521897,42,9.854000000000001,14336.0,163,0,0.0,4085.1369397559056,False,-0.7164227977582293,0,0.24500000000000002,80101,157,11,1.0,4024.8694377202946,False,0.009384569377506494,0,0.29000000000000004,69298,684,24,1.0,16673.851563061668,False,-0.045667783877924556,0.6666666666666666,303070,0.0,0.0,13,0,0,22,8,7.444444444444445,10,32,18,132.0,57.0,9,9,18,790,1.3394647510140203,53.039702578040306
25,18,0,0,0,9.999999999999998,12,10.0,25.1478118996724,15,26.0,23.155291695014334,26,23.923076923076923,36.0,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.0550000000000002,42006,6,25,1.0,688.69529749181,False,0.09497498897913242,0,0.9830000000000003,59128,0,8,0.8,185.24233356011467,False,0.025341017829528193,16,9.972000000000001,13547.0,178,0,0.0,4476.310518141688,False,-0.7266971058214442,0,0.24500000000000002,80044,168,11,1.0,4286.089004762408,False,0.010289422278810157,0,0.29000000000000004,69453,679,24,1.0,16586.44306091473,False,-0.04429967387268147,0.6333333333333333,303059,0.0,0.0,21,0,0,18,3,3.0,13,31,22,138.0,58.0,10,8,22,1640,1.5460822259774432,54.58578480401775
26,22,0,0,0,9.999999999999996,8,10.0,25.1478118996724,0,,23.010604187575662,6,12.0,36.0,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.0550000000000002,41926,4,35,1.0,920.173416488534,False,0.09589902805916342,0,0.9830000000000003,59128,0,8,0.0,184.0848335006053,False,0.025330997398588927,6,10.016000000000002,13427.0,178,0,0.0,4476.310518141688,False,-0.7287747760605494,0,0.24500000000000002,80368,164,10,1.0,4133.739086762409,False,0.013335827208127964,0,0.29000000000000004,69777,669,25,1.0,16294.094201488118,False,-0.04211374184703055,0.5,303507,0.0,0.0,15,0,0,16,1,1.0,17,33,23,219.0,87.0,13,9,23,800,1.6111792620504275,56.196964066068176
27,23,0,0,0,9.999999999999996,8,10.0,24.600009048240178,45,22.8,23.212016166080936,62,24.56451612903226,36.0,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,10,1.1550000000000002,42643,2,10,1.0,266.0000904824018,False,0.10598029953825784,0,0.9830000000000003,59128,0,8,0.0,185.6961293286475,False,0.025344946321040254,62,10.630000000000004,11111.0,223,0,0.0,5485.80201775756,False,-0.7601346848195236,0,0.24500000000000002,80510,165,12,1.0,4261.982667403354,False,0.015869592301188406,0,0.29000000000000004,68832,710,23,1.0,17308.531477917466,False,-0.04749519681673355,0.5,301105,0.0,0.0,17,0,0,18,6,5.1,13,31,16,183.0,97.0,11,12,16,1476,1.3982277039904147,57.59519177005859
28,16,0,0,0,9.999999999999996,11,10.0,24.724891660173164,17,26.0,23.394940078766435,69,24.536231884057973,36.0,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,7,1.215,42821,3,10,1.0,277.24891660173165,False,0.11072793800710672,0,0.9830000000000003,59328,0,3,0.0,70.1848202362993,False,0.02780775334796045,64,11.208000000000004,8812.0,240,0,0.0,5933.973998441559,False,-0.7960595772075977,0,0.24500000000000002,80572,167,12,1.0,4338.954993153995,False,0.017104824788899697,0,0.29000000000000004,67797,757,23,1.0,18537.96963962619,False,-0.05266152649277083,0.5,298211,0.0,0.0,16,0,0,18,4,3.411764705882353,15,33,14,165.0,78.0,10,6,14,1030,1.428346843982581,59.02353861404117
29,14,0,0,0,9.999999999999996,5,10.0,24.724891660173164,0,,22.583723775931098,44,14.295454545454545,35.99999999999999,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.2080000000000002,42771,0,18,0.8,445.04804988311696,False,0.11160441670609299,0,0.9830000000000003,59328,0,3,0.0,67.75117132779329,False,0.027786685348336934,44,11.584000000000003,7000.0,240,0,0.0,5933.973998441559,False,-0.8274323978180864,0,0.24500000000000002,80870,168,10,1.0,4154.065594356424,False,0.019631626271397785,0,0.29000000000000004,67590,780,25,1.0,18515.304545226256,False,-0.055345393084042745,0.4666666666666666,296440,0.0,0.0,12,0,0,20,6,6.0,12,32,17,162.0,75.0,9,5,17,770,2.127833437989466,61.15137205203064
30,17,0,0,0,9.999999999999996,10,10.0,23.960383385904468,22,18.0,22.062677075742663,55,17.854545454545455,35.99999999999999,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,4,1.2480000000000002,42979,0,10,1.0,239.60383385904467,False,0.11432639338442802,21,1.1930000000000003,58623,12,10,1.0,508.15137138828027,False,0.01939289931426731,31,11.850000000000001,5913.0,240,0,0.0,5750.492012617072,False,-0.8478410234896456,1,0.255,80775,172,10,1.0,4154.780457027738,False,0.0184682265336678,0,0.29000000000000004,67380,811,26,1.0,18828.8311084273,False,-0.05599980879884871,0.6666666666666666,294551,0.0,0.0,15,0,0,23,11,9.581818181818182,6,29,13,144.0,72.0,8,9,13,784,1.3217743890127167,62.473146441043355
31,13,0,0,0,9.999999999999996,8,10.0,23.960383385904468,0,,21.275474959970868,46,13.58695652173913,35.99999999999999,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.244,42899,0,18,0.8,431.2869009462804,False,0.114735978759292,0,1.1720000000000002,58623,2,20,1.0,473.4302659712263,False,0.019092320116793002,46,12.279000000000002,3921.0,240,0,0.0,5750.492012617072,False,-0.8823303494587922,0,0.254,80844,178,12,1.0,4219.034542874814,False,0.019711337079746843,0,0.29000000000000004,67406,831,24,1.0,18543.91969173579,False,-0.05743134793032704,0.6333333333333333,292574,0.0,0.0,16,0,0,13,5,5.0,12,25,22,111.0,78.0,7,6,22,800,1.2739191960426979,63.74706563708605
32,22,0,0,0,9.999999999999996,11,10.0,23.960383385904468,0,,21.152280870513472,6,12.0,35.99999999999999,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.244,42789,1,28,1.0,680.8907348053251,False,0.1151186846808868,0,1.1720000000000002,58623,0,22,0.2,465.3501791512964,False,0.019022371133813193,6,12.293000000000003,3801.0,240,0,0.0,5750.492012617072,False,-0.8844080196978974,3,0.28400000000000003,81183,174,10,1.0,4040.496871469344,False,0.022781173149780815,0,0.29000000000000004,67586,821,29,1.0,18410.02259469156,False,-0.05604165584086328,0.5333333333333333,292863,0.0,0.0,16,0,0,18,2,1.5,13,31,19,147.0,67.0,9,13,19,614,1.3824747600010596,65.12954039708711
33,19,0,0,0,9.999999999999996,8,10.0,24.081363752216426,36,24.666666666666668,21.484362826326098,33,25.575757575757574,35.99999999999999,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,8,1.324,43411,0,9,0.9,216.73227376994782,False,0.12520014832807538,0,1.1720000000000004,58535,11,22,1.0,737.5509834535549,False,0.019855177584133073,23,12.517000000000003,2871.0,255,0,0.0,6140.747756815189,False,-0.8971315359452949,1,0.29100000000000004,81066,179,10,1.0,4205.700945912371,False,0.022358334025275758,0,0.29000000000000004,67536,829,30,1.0,18890.536783024334,False,-0.053702908524742965,0.65,292300,0.0,0.0,16,0,0,13,6,4.533333333333333,17,30,18,126.0,80.0,7,12,18,1550,1.3266516590374522,66.45619205612456
34,18,0,0,0,9.999999999999996,9,10.0,24.33336461997962,13,28.0,22.313652810326584,38,30.94736842105263,35.99999999999999,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,4,1.356,43597,0,9,0.9,219.00028157981657,False,0.1300385278276472,0,1.1720000000000004,58786,14,17,1.0,719.9992024552666,False,0.02404902611333053,23,12.724000000000002,2582.0,255,0,0.0,6205.007978094803,False,-0.9015789603156777,2,0.31000000000000005,80749,188,10,1.0,4554.966728341397,False,0.02060827737148978,0,0.29000000000000004,67311,838,32,1.0,19850.841055053676,False,-0.050566434818354856,0.65,291906,0.0,0.0,17,0,0,11,4,2.974358974358974,21,32,18,165.0,99.0,10,8,18,1317,1.5134980279835872,67.96969008410815
35,18,0,0,0,9.999999999999998,11,10.0,24.45755256048939,14,26.071428571428573,21.830301933828697,67,19.01492537313433,35.99999999999999,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,5,1.4020000000000001,43739,1,10,1.0,254.5755256048939,False,0.13416986226445804,0,1.1720000000000002,58759,5,27,1.0,711.7059150158218,False,0.023509755657459844,67,13.371,-1179.0,268,0,0.0,6554.624086211156,False,-0.9636699959640289,0,0.30800000000000005,80903,191,11,1.0,4565.587669361281,False,0.02256661136669494,0,0.29000000000000004,66603,882,31,1.0,20370.32630563691,False,-0.05607666683689672,0.6666666666666666,287706,0.0,0.0,18,0,0,17,9,8.307692307692307,15,32,24,138.0,37.0,11,7,24,830,1.809536977962125,69.77922706207028
36,24,0,0,0,10.0,7,10.0,24.114703664011873,4,9.0,22.414867251863537,83,25.313253012048193,35.99999999999999,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.397,43705,0,14,0.8,337.60585129616624,False,0.13436416799772682,0,1.1720000000000002,59169,0,22,0.5,493.12707954099784,False,0.02871623421871803,73,14.034000000000002,-5095.0,272,0,0.0,6559.1993966112295,False,-1.031431693157442,0,0.30800000000000005,81058,186,11,1.0,4565.165308846618,False,0.02446936268498234,0,0.29000000000000004,65067,950,31,1.0,22410.12388927036,False,-0.06242087345254853,0.5499999999999999,282785,0.0,0.0,16,0,0,12,4,39.361111111111114,22,34,20,252.0,60.0,14,10,20,1200,1.7543628319981508,71.53358989406843
37,20,0,0,0,10.0,11,10.0,24.114703664011873,0,,22.172966600370742,79,20.810126582278482,35.99999999999999,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.397,43595,1,24,1.0,588.752887936285,False,0.13476682379626495,0,1.1720000000000004,59491,0,8,0.0,177.38373280296594,False,0.031557938715679155,65,14.611,-8131.0,272,0,0.0,6559.1993966112295,False,-1.083996750206804,0,0.30800000000000005,80868,202,13,1.0,4946.93925327489,False,0.024480265846803167,0,0.29000000000000004,64333,993,29,1.0,23061.755834168147,False,-0.06743850132656334,0.5,279037,0.0,0.0,21,0,0,10,5,5.0,26,36,16,219.0,51.0,13,7,16,1152,1.6490985779673792,73.1826884720358
38,16,0,0,0,10.000000000000002,6,10.0,23.237513654312934,10,9.0,21.946918544508936,26,17.846153846153847,35.99999999999999,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.397,43625,0,21,0.7,487.9877867405716,False,0.1342398297016389,1,1.1820000000000004,59657,0,5,0.5,109.73459272254468,False,0.033846413358749064,17,14.716000000000003,-19825.0,277,0,0.0,6436.791282244682,False,-1.2875253970752925,0,0.30800000000000005,81019,197,17,1.0,4935.54295326826,False,0.02626639799181467,0,0.29000000000000004,64438,1004,25,1.0,22934.70621868697,False,-0.06692866491280287,0.5333333333333333,267795,0.0,0.0,16,0,0,8,4,198.24444444444444,23,31,12,147.0,36.0,9,7,12,825,1.3909213350270875,74.5736098070629
39,12,0,0,1,10.000000000000002,7,10.0,23.875783373330545,24,28.0,21.946918544508936,0,,35.99999999999999,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,8,1.477,44041,0,12,0.7,286.50940047996653,False,0.14239094811489983,0,1.1810000000000003,59321,2,15,1.0,376.9553449142951,False,0.030342255873004993,0,14.699000000000003,-51456.5,289,0,0.0,6900.101394892527,True,-1.8311797583419107,0,0.30800000000000005,81415,187,16,1.0,4680.073767823171,False,0.029564067411328623,0,0.29000000000000004,64762,994,26,1.0,22751.237033241883,False,-0.06407352776126679,0.6166666666666667,288420,0.0,0.125,16,0,0,9,3,1131.1732142857143,19,28,16,108.0,48.0,6,6,16,1126,1.2014668390038423,75.77507664606674
40,16,0,0,0,10.000000000000002,10,10.0,24.55899077344655,32,28.0,21.946918544508936,0,,35.99999999999999,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,20,1.6690000000000003,44349,0,10,1.0,245.5899077344655,False,0.14982534720550283,0,1.1810000000000003,58425,24,25,1.0,1138.0887421754405,False,0.021418085618846592,0,14.699000000000003,-51456.5,289,0,0.0,7097.548333526052,True,-1.8294704682244052,0,0.30800000000000005,81883,177,13,1.0,4352.604582378081,False,0.033304269098820456,0,0.29000000000000004,65014,984,29,1.0,22639.767847796793,False,-0.06166092287770875,0.6666666666666666,288552,0.0,0.125,17,0,0,18,6,5.25,9,27,11,180.0,18.0,10,6,11,820,1.2736270239693113,77.04870367003605
41,11,0,0,0,10.000000000000002,11,10.0,24.55899077344655,0,,22.68019619887714,17,42.0,35.99999999999999,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.6490000000000002,44239,1,20,1.0,501.179815468931,False,0.15028543857420343,0,1.1810000000000003,59139,14,18,1.0,752.0694024080402,False,0.030438469816715236,0,14.699000000000003,-51456.5,289,0,0.0,7097.548333526052,True,-1.8294704682244052,0,0.30800000000000005,82171,167,15,1.0,4327.592765212482,False,0.036690797573524864,0,0.29000000000000004,64732,991,27,1.0,23448.074433087248,False,-0.06015934583228485,0.6666666666666666,289162,0.0,0.125,19,0,0,20,3,3.0,7,27,6,61.0,36.0,4,7,6,1544,0.9658699639840052,78.01457363402005
42,6,0,0,0,10.000000000000002,13,10.0,24.1519800813635,5,10.0,22.68019619887714,0,,35.99999999999999,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.649,44159,4,25,1.0,643.7995020340875,False,0.15006075318708909,0,1.181,59089,9,28,1.0,852.4133143008315,False,0.03044144704798411,0,14.699000000000003,-51456.5,289,0,0.0,6979.922243514052,True,-1.8304887525017397,0,0.30800000000000005,82639,157,12,1.0,3992.790803223711,False,0.04038592995220469,0,0.29000000000000004,64984,981,30,1.0,23329.272471098477,False,-0.05779181025753865,0.6666666666666666,289752,0.0,0.125,19,0,0,14,3,3.0,7,21,9,18.0,30.0,1,5,9,900,0.8589954269700684,78.87356906099012
43,9,0,0,0,10.000000000000002,8,10.0,24.3190634899336,16,26.0,23.107817394836516,10,41.0,35.99999999999999,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.649,44495,2,19,1.0,482.06220630873844,False,0.15665721496378643,0,1.1810000000000003,59083,15,28,1.0,1011.8048394044265,False,0.03171740948633439,0,14.699000000000003,-51456.5,289,0,0.0,7028.209348590811,True,-1.8300707329969457,0,0.30800000000000005,82999,147,12,1.0,3828.849157040968,False,0.043803621125021314,0,0.29000000000000004,64934,981,30,1.0,23748.768864334623,False,-0.055828095486572714,0.6666666666666666,290392,0.0,0.125,17,0,0,16,1,1.0,8,24,6,54.0,48.0,3,6,6,1626,1.030855656019412,79.90442471700953
44,6,0,0,0,10.000000000000002,10,10.0,24.635892746935998,15,28.0,24.196331080091472,27,39.74074074074074,35.99999999999999,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.6490000000000002,44815,2,14,1.0,364.90249845710395,False,0.16341627451013652,0,1.1810000000000003,59736,20,11,1.0,758.877496819726,False,0.040833816652697724,0,14.699000000000003,-51456.5,289,0,0.0,7119.773003864503,True,-1.8292780701571714,0,0.30800000000000005,83154,142,12,1.0,3867.879013372989,False,0.04594885687383524,0,0.29000000000000004,64426,993,30,1.0,25106.95676253083,False,-0.05372491233847056,0.6666666666666666,291012,0.0,0.125,19,0,0,16,4,4.0,8,24,8,72.0,21.0,4,2,8,2313,0.9891216079704463,80.89354632497998
45,8,0,0,0,10.0,13,10.0,24.635892746935998,0,,24.196331080091472,0,,35.99999999999999,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.6490000000000002,44685,5,24,1.0,641.261425926464,False,0.1636277558487792,0,1.1810000000000003,59736,10,21,1.0,754.4818801512808,False,0.04079576397797041,0,14.699000000000003,-51456.5,289,0,0.0,7119.773003864503,True,-1.8292780701571714,0,0.30800000000000005,83406,132,15,1.0,3733.915702572074,False,0.048223206530867015,0,0.29000000000000004,64894,983,27,1.0,24756.993451729915,False,-0.05012296587750515,0.6666666666666666,291602,0.0,0.125,17,0,0,18,3,3.0,8,26,8,90.0,39.0,5,3,8,850,1.0084803199861199,81.9020266449661
46,8,0,0,0,10.0,9,10.0,24.635892746935998,0,,24.162822130223486,15,23.333333333333332,36.0,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.6490000000000002,44595,4,34,1.0,877.6203533958239,False,0.16435634037536284,0,1.181,60086,0,16,1.0,386.60515408357577,False,0.04367094165281763,0,14.699000000000003,-51456.5,289,0,0.0,7119.773003864503,True,-1.8292780701571714,0,0.30800000000000005,83694,122,17,1.0,3559.864299887265,False,0.05069369575837288,0,0.29000000000000004,64976,988,25,1.0,24772.868264660803,False,-0.0490174046425274,0.6666666666666666,292232,0.0,0.125,17,0,0,5,3,117.85825892857143,20,25,13,36.0,48.0,2,6,13,1160,0.9800576100242324,82.88208425499033
47,13,0,0,0,10.0,8,10.0,24.754963856843503,15,26.0,25.184951224401168,25,39.4,36.0,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.649,44905,2,29,1.0,737.8939518484616,False,0.17056511559645857,9,1.2710000000000004,60393,5,10,1.0,375.6243315282292,False,0.04889125414692794,0,14.699000000000003,-51456.5,289,0,0.0,7154.184554627773,True,-1.828980170761745,0,0.30800000000000005,83069,137,17,1.0,4062.33831774296,False,0.04609919064377965,0,0.29000000000000004,65336,978,25,1.0,25530.88229746434,False,-0.03993311433642068,0.6666666666666666,292584,0.0,0.125,18,0,0,11,1,0.45,19,30,18,129.0,60.0,8,5,18,1395,1.1503428410505876,84.03242709604092
48,18,0,0,0,10.000000000000002,10,10.0,24.769386618231007,1,27.0,25.184951224401168,0,,36.0,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.6490000000000002,44832,2,38,1.0,961.2366914927783,False,0.1715649700273132,0,1.2620000000000002,60366,0,16,0.6,402.9592195904187,False,0.048660415357362846,0,14.699000000000003,-51456.5,289,0,0.0,7158.352732668761,True,-1.828944087013966,0,0.30800000000000005,83465,127,16,1.0,3774.4888054989483,False,0.04919784145973544,0,0.29000000000000004,65660,968,26,1.0,25315.03278522033,False,-0.03727699578844294,0.6,293204,0.0,0.125,15,0,0,12,2,1907.7962962962963,18,30,18,111.0,78.0,7,11,18,847,1.2485799710266292,85.28100706706755
49,18,0,0,0,10.000000000000002,10,10.0,25.137213929392242,18,28.0,25.184951224401168,0,,36.00000000000001,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.6490000000000002,45236,2,30,1.0,774.1164178817672,False,0.17959144217340758,0,1.2620000000000002,59862,8,26,1.0,855.9064432695683,False,0.043855346046968974,0,14.699000000000003,-51456.5,289,0,0.0,7264.654825594358,True,-1.8280238341188568,0,0.30800000000000005,84005,117,11,1.0,3342.6392932549365,False,0.0531815568116468,0,0.29000000000000004,65840,958,31,1.0,25243.18327297632,False,-0.03550594177642095,0.6666666666666666,293824,0.0,0.125,19,0,0,13,3,3.0,16,29,14,93.0,81.0,6,12,14,1324,1.129334605007898,86.41034167207545
50,14,0,0,0,10.0,12,10.0,25.137213929392242,0,,25.962357021473142,20,39.0,36.00000000000001,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.649,45116,4,40,1.0,1045.4885571756897,False,0.17999700800444307,0,1.2620000000000002,60642,0,14,0.8,363.472998300624,False,0.05309722629551938,0,14.699000000000003,-51456.5,289,0,0.0,7264.654825594358,True,-1.8280238341188568,0,0.30800000000000005,83585,127,11,1.0,3693.219341727089,False,0.05017344401799072,0,0.29000000000000004,66200,948,31,1.0,25728.31445635654,False,-0.028098866279308275,0.6333333333333333,294424,0.0,0.125,16,0,0,11,4,4.0,16,27,15,93.0,69.0,6,8,15,1620,1.090355650987476,87.50069732306292
51,15,0,0,0,10.0,12,10.0,24.257618350001042,20,18.0,26.32012133051532,8,40.625,36.00000000000001,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.649,45356,6,30,1.0,787.7285505000312,False,0.18287003323034404,0,1.2620000000000002,60607,10,16,1.0,663.6981247882555,False,0.05509027585217593,0,14.699000000000003,-51456.5,289,0,0.0,7010.451703150301,True,-1.8302244602113138,0,0.30800000000000005,83548,125,13,1.0,3758.015166314415,False,0.050116872564931816,0,0.29000000000000004,66632,938,29,1.0,25732.273808023372,False,-0.022764143773673213,0.6666666666666666,295024,0.0,0.125,19,0,0,5,3,3.0,21,26,14,54.0,80.0,3,12,14,1525,1.1277833940112032,88.62848071707413
52,14,0,0,0,10.0,6,10.0,23.95559679686164,20,21.75,26.094535085880064,6,15.0,36.00000000000001,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.6490000000000002,45731,2,20,1.0,499.11193593723283,False,0.18883460371716057,0,1.2620000000000002,60262,20,20,1.0,1001.0026376548341,False,0.0520370053643267,0,14.699000000000003,-51456.5,289,0,0.0,6923.1674742930145,True,-1.8309800762306472,0,0.30800000000000005,83890,121,11,1.0,3553.438745391488,False,0.05306354483952979,0,0.29000000000000004,66920,928,31,1.0,25331.7285596967,False,-0.021685749479430253,0.6666666666666666,295684,0.0,0.125,17,0,0,7,1,1.0,18,25,12,75.0,57.0,5,9,12,1305,1.1764986839843914,89.80497940105852
53,12,0,0,0,10.0,9,10.0,23.547297935218445,11,18.0,26.094535085880064,0,,36.00000000000001,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.6490000000000002,45839,1,19,1.0,457.39866076915047,False,0.19108770924282065,0,1.2620000000000002,60064,21,30,1.0,1277.3293092159893,False,0.05100099822719313,0,14.699000000000003,-51456.5,289,0,0.0,6805.169103278131,True,-1.8320015833294827,0,0.30800000000000005,84214,111,12,1.0,3328.493394532687,False,0.05566375780290521,0,0.29000000000000004,67316,918,30,1.0,25034.7832088379,False,-0.018643004248076783,0.6666666666666666,296314,0.0,0.125,14,0,0,9,1,1.0,20,29,13,75.0,51.0,5,7,13,1008,1.1693768390105106,90.97435624006903
