index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
30,26,0,0,0,10.000000000000002,20,10.0,24.694626260254758,12,26.0,26.59687834506119,40,24.75,21.999999999999996,20,22.0,0,0.31700000000000006,58322,5,11,1.0,321.64088886280234,False,0.06917531297521716,0,0.2,57890,7,60,1.0,1551.6775756152854,False,0.07252123051258047,30,2.9210000000000003,62806,261,10,1.0,6711.266237377104,False,-0.07464953189990697,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000001,86928,98,22,1.0,3090.4940778159967,False,-0.019719598917398898,8,2.7640000000000002,81313,227,0,0.0,6037.49138432889,False,-0.06560728516321399,0.6666666666666666,418848,0.0,0.0,9,0,0,12,5,4.655172413793103,13,25,31,208.0,95.0,14,12,31,776,2.0252224910072982,83.70175096398452
31,31,0,0,0,10.000000000000002,20,10.0,24.703541833709842,5,25.0,26.333117756485827,7,18.0,21.999999999999996,20,22.0,0,0.31700000000000006,58192,8,21,1.0,598.7743785079067,False,0.06933192908926952,0,0.2,57945,4,65,1.0,1645.7302191911397,False,0.07438646245078652,0,2.891000000000001,62807,256,13,1.0,6666.437240264036,False,-0.07494903956514057,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000001,87170,88,21,1.0,2779.3143625707526,False,-0.018762177641902432,9,2.846000000000001,81130,234,0,0.0,6161.949555017683,False,-0.06694542256203287,0.6666666666666666,418833,0.0,0.0,10,0,0,17,2,2.0,9,26,31,245.0,123.0,15,16,31,693,2.1451298689935356,85.84688083297806
32,31,0,0,0,10.000000000000002,20,10.0,24.860590929801376,23,25.91304347826087,26.46684260374146,44,27.09090909090909,21.999999999999996,20,22.0,0,0.31700000000000006,58448,6,18,1.0,507.4906367364248,False,0.07317766903175955,0,0.2,58085,6,65,1.0,1675.9384104370895,False,0.07722205534321545,31,3.201000000000001,62628,269,10,1.0,6952.167386153985,False,-0.07545443022871666,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000002,86454,110,17,1.0,3285.3526864115606,False,-0.02389198870723657,6,2.8970000000000007,80926,246,0,0.0,6510.843280520398,False,-0.0672728702618173,0.6666666666666666,418130,0.0,0.0,13,0,0,13,3,2.96875,10,23,31,201.0,126.0,14,17,31,1272,1.9190544449957088,87.76593527797377
33,31,0,0,0,10.000000000000002,20,10.0,24.095836598797376,20,18.0,26.071204313670478,11,18.0,21.999999999999996,20,22.0,0,0.31700000000000006,58416,4,20,1.0,521.9167319759475,False,0.07272451719387871,0,0.2,58277,8,63,1.0,1598.0377057242347,False,0.08002008908503107,1,3.1800000000000006,62441,279,10,1.0,6983.450454201173,False,-0.07785108565014076,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000001,86652,100,18,1.0,3003.120431367048,False,-0.02326171744226205,11,3.001000000000001,80639,257,0,0.0,6700.299508613312,False,-0.06940323585579813,0.6666666666666666,418014,0.0,0.0,9,0,0,10,4,3.090909090909091,11,21,26,187.0,148.0,11,20,26,758,1.7448310710024089,89.51076634897618
34,26,0,0,0,10.000000000000002,20,10.0,24.12299231847362,5,25.0,25.694886526918676,14,20.0,21.999999999999993,20,22.0,0,0.31700000000000006,58471,1,25,1.0,613.0748079618405,False,0.07456329007808037,0,0.2,58147,11,73,1.0,1870.9784392485744,False,0.08013837948818602,4,3.2190000000000007,62496,274,10,1.0,6866.648760530959,False,-0.07789865060678504,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000001,86916,90,16,1.0,2664.539787422681,False,-0.022212337609704435,8,3.0700000000000007,80319,271,0,0.0,6963.314248794961,False,-0.0714917274284791,0.6666666666666666,417938,0.0,0.0,9,0,0,10,3,2.2857142857142856,10,20,25,154.0,118.0,10,16,25,589,1.5730444110231474,91.08381075999932
35,25,0,0,0,10.0,20,10.0,24.27526614406352,37,24.89189189189189,25.425872825159573,11,20.454545454545453,21.999999999999996,20,22.0,0,0.31700000000000006,58606,3,25,1.0,636.8816536015879,False,0.07724895933747962,0,0.2,58733,9,56,1.0,1449.414904067557,False,0.08699807038581651,1,3.225000000000001,61775,301,10,1.0,7561.1138376147155,False,-0.08312624066340289,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000001,87092,80,18,1.0,2430.0698260127656,False,-0.021561223305525755,12,3.182000000000001,79992,282,0,0.0,7170.096136695,False,-0.07396930774215257,0.6666666666666666,417787,0.0,0.0,12,0,0,13,4,3.166666666666667,10,23,27,195.0,79.0,13,12,27,1402,1.8299999950104393,92.91381075500976
36,27,0,0,0,10.0,20,10.0,24.45426268924418,24,25.708333333333332,25.201808622026192,6,18.0,21.999999999999996,20,22.0,0,0.31700000000000006,58791,5,23,1.0,612.4480418526161,False,0.08040775920814477,0,0.2,58965,7,54,1.0,1390.5301852191858,False,0.09070120281192702,0,3.2240000000000006,61266,315,14,1.0,8055.918067820285,False,-0.08678500351179538,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000001,87224,70,22,1.0,2248.1266035418334,False,-0.021106630230896272,14,3.310000000000001,79753,288,0,0.0,7258.120883143543,False,-0.0761297636469506,0.6666666666666666,417588,0.0,0.0,11,0,0,10,3,3.0,13,23,27,208.0,85.0,13,14,27,1057,1.7708038599812426,94.684614614991
37,27,0,0,0,10.0,20,10.0,24.28804387966084,13,22.076923076923077,23.874795116134845,52,19.307692307692307,21.999999999999996,20,22.0,0,0.31700000000000006,58741,0,33,1.0,801.5054480288077,False,0.0812218271634656,0,0.2,59102,12,51,1.0,1358.6902378627028,False,0.09291477209695514,38,3.6040000000000005,60527,318,10,1.0,7962.345904893496,False,-0.09777517234581261,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000001,86460,110,23,1.0,3132.227462774833,False,-0.02467381991305086,11,3.406000000000001,79626,290,0,0.0,6923.690583679105,False,-0.0793896569439293,0.6666666666666666,416045,0.0,0.0,9,0,0,12,7,6.391304347826087,10,22,29,170.0,41.0,12,15,29,685,1.8679449690389447,96.55255958402995
38,29,0,0,0,10.0,20,10.0,24.32438075670851,9,25.0,22.878948891897494,33,16.606060606060606,21.999999999999993,20,22.0,0,0.31700000000000006,58816,5,34,1.0,877.0289457280894,False,0.0832833227822089,0,0.2,59052,7,61,1.0,1553.7872261592192,False,0.0937840474794714,23,3.796000000000001,60084,317,10,1.0,7939.618188795573,False,-0.10413000049794001,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000001,86610,107,23,1.0,2954.047531433032,False,-0.023998938919298943,10,3.495000000000001,79068,316,0,0.0,7229.7478498396085,False,-0.083876725151299,0.6666666666666666,415219,0.0,0.0,10,0,0,11,6,5.777777777777778,15,26,26,244.0,36.0,17,12,26,781,1.9936929689720273,98.54625255300198
39,26,0,0,0,10.0,20,10.0,24.609640870996962,34,25.941176470588236,22.60030793026243,14,18.285714285714285,21.99999999999999,20,22.0,0,0.31700000000000006,59182,5,26,1.0,689.850662645921,False,0.08826350264763458,0,0.2,59368,7,55,1.0,1423.530247904833,False,0.0983704477952506,4,3.813000000000001,59354,341,10,1.0,8617.890616312588,False,-0.10959670333632222,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000001,86720,97,28,1.0,2808.229869235455,False,-0.02358797009941247,15,3.6350000000000007,78659,330,0,0.0,7458.1016169866025,False,-0.08714335469742507,0.6666666666666666,414872,0.0,0.0,12,0,0,9,6,5.166666666666667,15,24,17,206.0,39.0,12,14,17,1192,2.5424307759967633,101.08868332899874
40,17,0,0,0,9.999999999999998,20,10.0,24.640714727153846,15,25.0,22.60030793026243,0,,21.99999999999999,20,22.0,0,0.31700000000000006,59082,5,36,1.0,937.0657301775384,False,0.08869509250788438,0,0.2,59643,7,50,1.0,1302.0357363576923,False,0.10228738858441372,0,3.809000000000001,58979,346,20,1.0,8977.69345420048,False,-0.11232539298311532,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000002,86896,87,30,1.0,2626.2267899328313,False,-0.022646190210115765,12,3.7400000000000007,78562,330,0,0.0,7458.1016169866025,False,-0.08821811121521395,0.6666666666666666,414751,0.0,0.0,11,0,0,3,3,3.0,14,17,23,60.0,44.0,6,11,23,751,1.431246800988447,102.51993012998719
41,23,0,0,0,9.999999999999998,20,10.0,24.685256280335075,24,25.0,21.880046619204766,20,14.4,21.999999999999993,20,22.0,0,0.31700000000000006,59292,4,34,1.0,879.2987135313925,False,0.09200624063996955,0,0.2,59833,8,48,1.0,1264.8923014560837,False,0.10542141813795577,0,3.809000000000001,58667,360,10,1.0,9105.492727112674,False,-0.11579537666881579,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000001,86996,89,30,1.0,2607.324149109224,False,-0.02164291409089327,10,3.828000000000001,78315,338,0,0.0,7395.455757291211,False,-0.09130191928638826,0.6666666666666666,414692,0.0,0.0,12,0,0,10,3,3.0,14,24,20,214.0,42.0,14,9,20,1308,1.6182678259792738,104.13819795596646
42,20,0,0,0,9.999999999999998,20,10.0,24.637115336481703,32,24.375,21.294461761051263,17,14.235294117647058,21.999999999999993,20,22.0,0,0.31700000000000006,59202,3,44,1.0,1114.033074805195,False,0.09250656387507261,0,0.2,60503,9,26,1.0,730.5649987485243,False,0.112786019842671,7,3.8790000000000004,57954,382,10,1.0,9624.322676146523,False,-0.1221393119054356,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000001,87060,88,33,1.0,2599.912634972511,False,-0.020974856043718702,13,3.948000000000001,78068,346,0,0.0,7367.883769323737,False,-0.09419141873774983,0.6666666666666666,414376,0.0,0.0,10,0,0,5,4,3.7777777777777777,13,18,20,107.0,66.0,8,12,20,1286,1.5733695860253647,105.71156754199183
43,20,0,0,0,9.999999999999998,20,10.0,24.66424909656357,15,25.0,21.216773683454598,7,19.0,21.999999999999993,20,22.0,0,0.31700000000000006,59497,1,39,1.0,971.9057147659792,False,0.0966005385360425,0,0.2,60383,11,36,1.0,997.9129674762885,False,0.11303600584541121,0,3.872000000000001,57712,387,13,1.0,9820.882458255011,False,-0.12414941147250301,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000001,87302,78,32,1.0,2358.9083473094583,False,-0.01962866415903377,9,4.025,77878,353,0,0.0,7489.521110259473,False,-0.09562274323147452,0.6666666666666666,414361,0.0,0.0,12,0,0,4,2,2.0,13,17,21,117.0,69.0,7,13,21,950,1.4946444950182922,107.20621203701012
44,21,0,0,0,9.999999999999998,20,10.0,24.68353022809037,11,25.0,19.9923842998968,24,10.5,21.999999999999996,20,22.0,0,0.31700000000000006,59682,0,38,1.0,937.9741486674341,False,0.09967251822398428,0,0.2,60273,12,46,1.0,1255.442390492157,False,0.11337905985934073,11,3.9820000000000015,57414,388,10,1.0,9777.13357149803,False,-0.12862324248242607,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000001,87358,80,34,1.0,2347.390743991744,False,-0.01907199348502688,12,4.136,77643,365,0,0.0,7297.220269462331,False,-0.09929187800149399,0.6666666666666666,413959,0.0,0.0,9,0,0,6,4,3.9166666666666665,13,19,26,120.0,54.0,8,13,26,783,1.6247258789953776,108.8309379160055
45,26,0,0,0,10.0,20,10.0,24.878665803770666,30,26.0,19.702626553491285,31,17.93548387096774,21.999999999999996,20,22.0,0,0.31700000000000006,59904,0,35,0.9,870.7533031319733,False,0.1031166319597431,0,0.2,60631,13,38,1.0,1075.3893005432853,False,0.11827811569263873,21,4.181000000000001,56505,408,10,1.0,10347.521913473343,False,-0.1373479215550333,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000001,87520,78,33,1.0,2262.80487117232,False,-0.017745643517820327,9,4.214000000000001,77110,388,0,0.0,7644.619102754618,False,-0.10327291556649291,0.65,413259,0.0,0.0,12,0,0,10,5,4.875,14,24,26,207.0,66.0,14,12,26,1384,1.8000850289827213,110.63102294498822
46,26,0,0,0,10.0,20,10.0,24.91442381496947,6,26.0,19.299739253525225,26,16.23076923076923,21.999999999999993,20,22.0,0,0.31700000000000006,59990,0,36,0.7,896.9192573389009,False,0.10492805405344614,0,0.2,60501,16,48,1.0,1355.8923431185347,False,0.11846553267078502,16,4.320000000000001,56299,404,10,1.0,10258.424613782918,False,-0.14085214748609828,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000001,87630,68,38,1.0,2148.3822692397152,False,-0.017160746627592864,15,4.355000000000001,76544,414,0,0.0,7990.0920509594425,False,-0.10763026131563802,0.6166666666666667,412553,0.0,0.0,10,0,0,7,6,5.777777777777778,13,20,28,133.0,108.0,10,16,28,618,1.7812543800100684,112.41227732499829
47,28,0,0,0,10.0,20,10.0,24.91442381496947,0,,18.902405261332063,9,10.0,21.999999999999996,20,22.0,0,0.31700000000000006,59880,1,46,1.0,1156.0634954885957,False,0.10528586898744575,0,0.2,60411,15,58,1.0,1595.0365812682294,False,0.11900616630348113,0,4.304000000000001,56389,394,11,1.0,10024.209440972625,False,-0.14123127987123857,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000001,87804,67,36,1.0,2058.461152509248,False,-0.015730994246677326,8,4.420000000000001,76492,414,0,0.0,7825.595778191474,False,-0.10911772584738755,0.6666666666666666,412565,0.0,0.0,9,0,0,9,2,2.0,15,24,27,177.0,105.0,13,15,27,554,1.728814818954561,114.14109214395285
48,27,0,0,0,10.0,20,10.0,24.92008678640749,12,25.0,19.24730589643111,51,20.529411764705884,21.999999999999996,20,22.0,0,0.31700000000000006,60070,2,44,1.0,1116.4838186019297,False,0.10839762901151696,0,0.2,60321,14,68,1.0,1834.5659014757093,False,0.1195503199462121,40,4.704000000000002,56097,396,10,1.0,10060.827426381678,False,-0.14505917966417942,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000002,87117,96,40,1.0,2727.7413660573866,False,-0.01963512921422338,14,4.5520000000000005,76134,426,0,0.0,8199.352311879653,False,-0.11101374850764152,0.6666666666666666,411328,0.0,0.0,8,0,0,11,5,4.083333333333333,11,22,33,192.0,119.0,12,15,33,632,1.8000364459585398,115.94112858991139
49,33,0,0,0,10.0,20,10.0,24.831538211849953,27,24.296296296296298,19.198509164372446,23,18.73913043478261,21.999999999999996,20,22.0,0,0.31700000000000006,60268,4,40,1.0,1033.2615284739982,False,0.11125670970652117,0,0.2,60579,12,65,1.0,1734.0499837702469,False,0.12334823290892202,13,4.794000000000001,55517,413,10,1.0,10447.410373137755,False,-0.15046776617059152,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000001,87149,96,39,1.0,2701.0568797797546,False,-0.019428401937997847,9,4.628000000000001,75852,439,0,0.0,8428.145523159505,False,-0.11287078810034291,0.6666666666666666,410954,0.0,0.0,10,0,0,11,4,3.230769230769231,16,27,21,263.0,109.0,17,16,21,1098,1.9443531760480255,117.88548176595941
50,21,0,0,0,10.0,20,10.0,24.849674028350222,14,25.071428571428573,19.176675659205582,4,18.0,21.999999999999996,20,22.0,0,0.31700000000000006,60503,3,37,1.0,949.4379390489582,False,0.11478672314895119,0,0.2,60495,13,74,1.0,1968.8758780979165,False,0.12395908406093266,0,4.7810000000000015,55238,417,16,1.0,10669.140880369332,False,-0.15281933397411618,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000001,87413,86,37,1.0,2463.1941066916797,False,-0.017821046908736045,8,4.699000000000001,75730,443,0,0.0,8495.267317028072,False,-0.11385069018742826,0.6666666666666666,410968,0.0,0.0,11,0,0,5,2,2.0,16,21,24,165.0,104.0,11,10,24,887,1.5554229500121437,119.44090471597156
51,24,0,0,0,10.000000000000002,20,10.0,24.983811667224497,22,26.0,18.96667124717611,15,16.2,21.999999999999996,20,22.0,0,0.31700000000000006,60673,2,37,1.0,944.4010316873064,False,0.11784859898432606,0,0.2,60697,14,72,1.0,1938.8344400401638,False,0.12737741494396762,0,4.7810000000000015,54909,429,11,1.0,10926.688588958246,False,-0.15561973881482086,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000001,87537,84,37,1.0,2407.200384762793,False,-0.016757335574646946,10,4.791000000000001,75503,450,0,0.0,8535.002061229248,False,-0.11614571226868216,0.6666666666666666,410908,0.0,0.0,12,0,0,9,3,3.0,14,23,23,194.0,108.0,13,11,23,1235,1.7142660280223936,121.15517074399395
52,23,0,0,0,10.000000000000002,20,10.0,24.866779977538805,46,24.434782608695652,18.8548982889047,18,17.666666666666668,21.999999999999996,20,22.0,0,0.31700000000000006,60823,3,37,1.0,950.0708591689357,False,0.12064270698887487,0,0.2,61471,13,46,1.0,1273.871878966785,False,0.13544920271821048,7,4.851000000000001,53922,465,10,1.0,11751.601672444593,False,-0.16365542404477967,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000001,87779,74,36,1.0,2187.2624733789476,False,-0.01529443634350691,9,4.871000000000001,75133,468,0,0.0,8824.092399207399,False,-0.11864374370266136,0.6666666666666666,410717,0.0,0.0,12,0,0,5,4,3.125,15,20,24,153.0,100.0,9,14,24,1646,1.576223063049838,122.73139380704379
53,24,0,0,0,10.000000000000002,20,10.0,24.9697477685053,33,25.575757575757574,19.255690893020198,41,21.097560975609756,22.0,20,22.0,0,0.31700000000000006,61137,2,31,1.0,794.0621808236643,False,0.12495714894992287,0,0.2,61801,14,39,1.0,1113.8201629717068,False,0.14001919745307692,31,5.154000000000002,52785,488,10,1.0,12377.793819960789,False,-0.17517871704526786,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000001,87865,73,38,1.0,2241.6654351904745,False,-0.014040167998900385,12,4.982000000000001,74264,500,0,0.0,9627.845446510099,False,-0.12381945505129971,0.6666666666666666,409441,0.0,0.0,14,0,0,8,7,7.0,14,22,21,186.0,64.0,12,12,21,1410,1.6011795359663665,124.33257334301015
54,21,0,0,0,10.000000000000002,20,10.0,24.98990056897897,12,25.333333333333332,19.280671868844628,3,21.0,22.000000000000004,20,22.0,0,0.31700000000000006,61391,0,26,0.7,649.7374147934532,False,0.12828148060104796,0,0.2,61651,19,49,1.0,1414.5051278799697,False,0.14002545867273594,0,5.123000000000001,52544,490,17,1.0,12572.822700570054,False,-0.17718553615735852,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000001,88041,63,40,1.0,2094.682327737212,False,-0.012904378094150794,12,5.090000000000001,74102,503,0,0.0,9698.177950028848,False,-0.12522476842859043,0.6166666666666667,409318,0.0,0.0,11,0,0,7,3,3.0,13,20,25,168.0,45.0,11,10,25,743,1.643356645014137,125.97592998802429
55,25,0,0,0,10.000000000000002,20,10.0,25.042236396088416,19,25.57894736842105,19.6534410201006,21,23.0,22.000000000000004,20,22.0,0,0.31700000000000006,61501,0,27,0.9,676.1403826943872,False,0.13053383409837827,0,0.2,61827,20,48,1.0,1402.027347012244,False,0.14312900918675156,4,5.163000000000001,52441,499,10,1.0,12692.610371849125,False,-0.1777884280070412,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000001,88163,63,39,1.0,2096.166784266338,False,-0.01154439861131303,9,5.168000000000001,73679,514,0,0.0,10101.868684331708,False,-0.12767515382130393,0.65,409200,0.0,0.0,13,0,0,10,3,3.0,13,23,20,157.0,51.0,13,12,20,1335,1.5966153650078923,127.57254535303218
56,20,0,0,0,10.000000000000002,20,10.0,24.090487149690464,13,10.0,20.749847674454376,39,26.05128205128205,22.000000000000007,20,22.0,0,0.31700000000000006,61571,0,20,0.6,481.80974299380927,False,0.13003720125590784,0,0.2,61687,24,58,1.0,1637.248254682047,False,0.14271968641732075,29,5.4490000000000025,52303,502,10,1.0,12300.923025889157,False,-0.18245763559008404,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000002,88139,62,37,1.0,2100.4905558161718,False,-0.011786364132958548,8,5.239000000000001,72899,544,0,0.0,11287.91713490318,False,-0.1297468386928791,0.6,408188,0.0,0.0,8,0,0,3,5,4.833333333333334,14,17,19,89.0,38.0,6,14,19,698,1.3644130229949951,128.93695837602718
57,19,0,0,0,10.000000000000002,20,10.0,24.090487149690464,0,,21.232627586638994,22,25.727272727272727,22.00000000000001,20,22.0,0,0.31700000000000006,61451,2,30,1.0,742.7146144907139,False,0.130228291326082,0,0.2,61607,22,68,1.0,1858.1531261789517,False,0.14327641388488774,12,5.540000000000001,52531,492,10,1.0,12064.845953514097,False,-0.18091969150957285,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000001,88103,60,37,1.0,2087.95765519834,False,-0.012254674885054523,10,5.331000000000001,72510,558,0,0.0,11847.806193344559,False,-0.13095516939412233,0.6666666666666666,407791,0.0,0.0,8,0,0,7,6,5.166666666666667,14,21,23,135.0,27.0,10,9,23,420,1.5019222520058975,130.43888062803308
58,23,0,0,0,10.000000000000002,20,10.0,24.150227825189443,13,25.0,21.327393637193186,2,31.0,22.000000000000007,20,22.0,0,0.31700000000000006,61666,3,27,1.0,682.0561512801149,False,0.13360441828260225,0,0.2,61517,21,78,1.0,2093.7177703647767,False,0.1437843266820671,0,5.5280000000000005,52268,495,18,1.0,12338.255858938252,False,-0.18268608051204735,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000001,88217,52,39,1.0,1967.0244691340458,False,-0.011661526657651,12,5.441000000000002,72410,558,0,0.0,11900.685649553798,False,-0.1317702145659767,0.6666666666666666,407667,0.0,0.0,9,0,0,9,3,3.0,15,24,21,168.0,42.0,14,9,21,763,1.4279235830181278,131.8668042110512
59,21,0,0,0,10.000000000000002,20,10.0,24.255117564345145,13,25.692307692307693,21.327393637193186,0,,22.000000000000007,20,22.0,0,0.31700000000000006,61910,2,24,1.0,602.1228215442835,False,0.13733452916455768,0,0.2,61407,22,88,1.0,2354.450345662373,False,0.14415666050259035,0,5.5280000000000005,51934,498,28,1.0,12676.21556888529,False,-0.18499408684817065,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000001,88371,42,42,1.0,1819.7505327621143,False,-0.010771107150110698,13,5.559000000000002,72295,558,0,0.0,11900.685649553798,False,-0.13304441043758208,0.6666666666666666,407506,0.0,0.0,10,0,0,8,3,3.0,15,23,15,168.0,57.0,12,9,15,688,1.4431238700053655,133.30992808105657
60,15,0,0,0,10.000000000000002,20,10.0,24.491845671472763,27,26.0,21.29347075471476,1,15.0,22.000000000000007,20,22.0,0,0.31700000000000006,61830,0,34,1.0,832.722752830074,False,0.13797987854284421,0,0.2,61989,24,71,1.0,1978.9210426745663,False,0.15136401984199502,0,5.5280000000000005,51247,515,37,1.0,13401.158938732919,False,-0.18953300788309685,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000001,88591,32,42,1.0,1605.3910641508728,False,-0.009521062656361172,10,5.646,72204,559,0,0.0,11903.05015188555,False,-0.13403958787028938,0.6666666666666666,407450,0.0,0.0,12,0,0,5,3,3.0,13,18,21,126.0,64.0,8,7,21,1137,2.1257554659969173,135.4356835470535
61,21,0,0,0,10.000000000000002,20,10.0,24.635186933673975,32,25.4375,20.49432169597423,61,18.295081967213115,22.00000000000001,20,22.0,0,0.31700000000000006,62199,2,25,1.0,635.8796733418494,False,0.14292655874277266,0,0.2,62234,22,68,1.0,1895.1927114898303,False,0.15507772273249812,24,5.768000000000002,50949,537,10,1.0,13434.038600342667,False,-0.19347096742372152,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000001,88101,60,38,1.0,2065.659301758454,False,-0.012400367291068148,6,5.6960000000000015,71850,582,0,0.0,11927.695227057002,False,-0.13782536188793168,0.6666666666666666,406922,0.0,0.0,14,0,0,9,3,2.6315789473684212,13,22,20,198.0,57.0,12,9,20,1640,1.5993452179827727,137.03502876503626
62,20,0,0,0,10.000000000000002,20,10.0,24.616062295134824,27,24.48148148148148,20.431763902645354,9,19.0,22.00000000000001,20,22.0,0,0.31700000000000006,62334,0,26,0.9,640.0176196735055,False,0.14543243587335702,0,0.2,62560,25,59,1.0,1702.3476754129547,False,0.15927482838272136,0,5.744000000000002,50459,554,11,1.0,13862.047914433791,False,-0.19733109613817124,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000001,88365,50,36,1.0,1813.588195132268,False,-0.01087172617457444,8,5.7700000000000005,71627,591,0,0.0,12075.172466463404,False,-0.13947917262327342,0.65,406934,0.0,0.0,12,0,0,8,2,2.0,13,21,24,126.0,57.0,11,9,24,1296,1.4264528139610775,138.46148157899734
63,24,0,0,0,10.0,20,10.0,24.704193081644785,21,25.523809523809526,20.178209040918894,34,18.735294117647058,22.000000000000007,20,22.0,0,0.31700000000000006,62524,0,22,0.6,543.4922477961853,False,0.1480236590047001,0,0.2,62706,29,58,1.0,1722.8431987353974,False,0.16213132962883597,23,5.974000000000001,49796,565,10,1.0,14159.651181538493,False,-0.2045227822659164,0,0.2,71589,0,0,0.0,0.0,False,0.0012587588637603324,0,0.6050000000000001,88629,40,34,1.0,1555.128361636756,False,-0.009378478490262132,8,5.842000000000001,70938,625,0,0.0,12611.380650574309,False,-0.14414268417352158,0.6,406182,0.0,0.0,11,0,0,9,5,4.714285714285714,12,21,23,147.0,53.0,11,13,23,1162,1.4872543549863622,139.9487359339837
