index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
175,1de9af21-48e4-467f-97ca-4dc873ad0a9c,SELLER,01Ran@0,_SystemAgent,RandomAgent,0,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,0,,-1,-1
254,f2d23bea-1df9-46d1-b445-06e250bc388f,SELLER,01Ran@0,_SystemAgent,RandomAgent,0,4,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,0,,-1,-1
287,cfc32574-cec2-4635-a5f3-147aab0150ee,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,0,1,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,0,,-1,-1
113,de1b9a33-71af-4719-ad19-e29665094fcd,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,0,3,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,0,,-1,-1
6,f538ba70-b607-4fb0-a472-63e2356e8713,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,0,3,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,0,,-1,-1
290,7f6d8f82-90ee-41c0-b3c9-d8a2f1b9758b,SELLER,01Ran@0,_SystemAgent,RandomAgent,0,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,0,,-1,-1
22,0425e3af-4a5f-4079-ae95-c29ff903c0f8,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,0,2,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,0,,-1,-1
147,86c245de-8acd-41e3-a9bd-e2886551266c,SELLER,01Ran@0,_SystemAgent,RandomAgent,0,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,0,,-1,-1
318,bd1f58c9-8666-4231-89fe-e14a38a592c1,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,0,2,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,0,,-1,-1
252,d44dfd9e-ec9e-43e5-aca6-ee2f91e0a122,SELLER,01Ran@0,_SystemAgent,RandomAgent,1,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,1,,-1,-1
285,6172da5a-1d35-476c-bbaf-6610900a2ca4,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,1,3,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,1,,-1,-1
213,1430bc57-83fc-4f97-8d86-81e7adbc6f6c,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,1,1,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,1,,-1,-1
190,ba6f1e19-2d21-4cb4-9bba-2a893b7f05ec,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,1,4,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,1,,-1,-1
317,f10b5d18-6006-4de0-8bb5-c072a2d8bc47,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,1,1,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,1,,-1,-1
140,28ded3a2-4c30-4c8d-9ef4-1a52e9a42dc8,SELLER,01Ran@0,_SystemAgent,RandomAgent,1,4,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,1,,-1,-1
99,da02b606-f3e1-46bf-a20a-df6d5b1d446f,SELLER,01Ran@0,_SystemAgent,RandomAgent,1,4,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,1,,-1,-1
367,fe8a6418-8c58-4f2f-b9b2-4861e3375ed1,01Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,1,1,1,-1,-1,1,,"[quantity: (1, 5), time: (1, 3), unit_price: (1, 24)]",01Ran@0,03Dec@1,p1,03Dec@1,True,1,11,-1,,-1,-1
12,fef84e57-9855-49df-8f16-ef728591304e,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,1,2,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,1,,-1,-1
366,dc6ea858-351e-493c-a9b3-9de9c51bea44,03Dec@1,04Dec@2,DecentralizingAgent,DecentralizingAgent,1,5,17,-1,-1,1,,"[quantity: (1, 9), time: (1, 5), unit_price: (1, 34)]",03Dec@1,04Dec@2,p2,04Dec@2,True,2,17,-1,,-1,-1
363,cc78e116-51e4-43bf-a6db-2cbc47a522e0,01Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,1,5,4,-1,-1,1,,"[quantity: (1, 5), time: (1, 4), unit_price: (1, 24)]",01Ran@0,03Dec@1,p1,03Dec@1,True,1,13,-1,,-1,-1
365,f77296a9-6779-48c7-8b4f-481121e8a026,01Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,1,3,5,-1,-1,1,,"[quantity: (1, 5), time: (1, 1), unit_price: (1, 24)]",01Ran@0,03Dec@1,p1,03Dec@1,True,1,17,-1,,-1,-1
319,f852bf75-e027-4961-90d5-7062a2bf2d48,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,2,2,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,2,,-1,-1
345,9e547758-83ad-4331-af57-d22c617668cf,01Ran@0,02MyA@1,RandomAgent,MyAgent,2,5,1,1,-1,1,02MyA@1|01Ran@0,"[quantity: (1, 10), time: (1, 2), unit_price: (1, 24)]",01Ran@0,02MyA@1,p1,02MyA@1,True,1,9,-1,01Ran@0:product(1.0),-1,-1
104,0d4891e9-d1ac-4731-8c0b-ff56f3507e4d,SELLER,01Ran@0,_SystemAgent,RandomAgent,2,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,2,,-1,-1
391,fefb7bb5-d784-4515-aeab-89183d71f6ee,01Ran@0,02MyA@1,RandomAgent,MyAgent,2,3,6,2,-1,2,02MyA@1|01Ran@0,"[quantity: (1, 10), time: (2, 2), unit_price: (1, 24)]",01Ran@0,02MyA@1,p1,02MyA@1,True,1,14,-1,01Ran@0:product(1.0),-1,-1
416,f09a3ac2-c41d-4a5f-85d7-9854e1a384ed,01Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,2,5,4,-1,-1,2,,"[quantity: (1, 5), time: (2, 4), unit_price: (1, 24)]",01Ran@0,03Dec@1,p1,03Dec@1,True,1,13,-1,,-1,-1
210,f4c78a00-a593-4b44-8fad-30215780030f,SELLER,01Ran@0,_SystemAgent,RandomAgent,2,4,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,2,,-1,-1
411,113d1e05-2c9c-4f72-9ba8-bda2386b3ef9,00Dec@0,02MyA@1,DecentralizingAgent,MyAgent,2,42,24,-1,-1,2,,"[quantity: (1, 42), time: (2, 5), unit_price: (24, 48)]",00Dec@0,02MyA@1,p1,00Dec@0,False,1,2,-1,,-1,-1
359,a2a4bbf8-9533-425a-83ce-8923a2ed1e14,00Dec@0,02MyA@1,DecentralizingAgent,MyAgent,2,6,13,1,-1,1,02MyA@1|00Dec@0,"[quantity: (1, 10), time: (1, 2), unit_price: (1, 24)]",00Dec@0,02MyA@1,p1,02MyA@1,True,1,17,2,,-1,-1
55,20fe92e5-35b7-418e-969b-783e5c68b585,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,2,2,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,2,,-1,-1
102,dc340ae7-9322-4853-a776-491ca3e2bdee,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,2,3,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,2,,-1,-1
350,b63b3b7f-a793-49e1-a9b5-269de9963b4e,01Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,2,1,1,1,-1,1,03Dec@1|01Ran@0,"[quantity: (1, 5), time: (1, 2), unit_price: (1, 24)]",01Ran@0,03Dec@1,p1,03Dec@1,True,1,9,-1,01Ran@0:product(1.0),-1,-1
405,8b151fa9-3143-45cd-b904-17e4fd06ccbb,01Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,2,5,4,-1,-1,2,,"[quantity: (1, 5), time: (2, 6), unit_price: (1, 24)]",01Ran@0,03Dec@1,p1,03Dec@1,True,1,13,-1,,-1,-1
248,6ced69fc-928e-41d2-95ec-cf3ad9261755,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,2,1,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,2,,-1,-1
127,96a9b92e-7c25-4fda-8855-5c4b42ac201e,SELLER,01Ran@0,_SystemAgent,RandomAgent,2,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,2,,-1,-1
41,dde20f7d-adca-4c2e-8ab2-3433df5cd97e,SELLER,01Ran@0,_SystemAgent,RandomAgent,2,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,2,,-1,-1
38,e0ec4d0a-95b9-40e5-93c0-5caa282036ea,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,2,3,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,2,,-1,-1
48,80b9ffc6-5f42-42da-ad7a-db81ca970b0d,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,3,4,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,3,,-1,-1
118,8000d428-0e2a-4c34-b9e3-81471c107d5b,05Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,3,2,40,0,-1,-1,BUYER|05Ind@2,[],05Ind@2,BUYER,p3,BUYER,True,3,0,-1,05Ind@2:product(1.0),-1,-1
137,1564ec32-3560-4536-83de-cc8aceed5e2b,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,3,4,40,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
205,2de0459e-2e42-40a7-87a5-cf372b4cd97d,SELLER,01Ran@0,_SystemAgent,RandomAgent,3,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,3,,-1,-1
203,095a8393-9601-4573-9182-19540e77e74f,05Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,3,4,40,0,-1,-1,BUYER|05Ind@2,[],05Ind@2,BUYER,p3,BUYER,True,3,0,-1,05Ind@2:product(1.0),-1,-1
68,90bca1a0-fa40-4f5c-92eb-40b3a3b033c6,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,3,1,40,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
182,576fff31-9144-4970-80c3-fe60285a8377,SELLER,01Ran@0,_SystemAgent,RandomAgent,3,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,3,,-1,-1
79,4cd8bda1-8ba0-4fc1-8ce4-0a93b8c604f0,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,3,3,40,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
157,b883a04c-b4d0-457f-ab30-8272335da432,SELLER,01Ran@0,_SystemAgent,RandomAgent,3,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,3,,-1,-1
52,6f28ba29-9b74-4d55-a45c-11884e8f1c3b,SELLER,01Ran@0,_SystemAgent,RandomAgent,3,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,3,,-1,-1
167,afac3533-011b-47f1-a4e8-510f39e0409e,SELLER,01Ran@0,_SystemAgent,RandomAgent,3,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,3,,-1,-1
