index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
2273,736166bc-4869-402c-acad-7de6778ddf76,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,98,1,10,49,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,98,,-1,-1
2274,3a99572a-81ac-4a71-95f0-51766b455a76,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,98,2,56,49,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,98,,-1,-1
2275,4fee01bc-32ff-4f96-b754-e49bb3db50d1,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,98,1,56,49,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,98,,-1,-1
2276,0f190bc6-4177-4b6e-b154-580b121f784a,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,98,2,10,49,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,98,,-1,-1
2277,547e72b0-b922-450e-9834-db7332a6dfa8,07Ran@3,BUYER,RandomAgent,_SystemAgent,98,2,56,49,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,True,4,0,-1,07Ran@3:product(1.0),-1,-1
2278,b2fa4a74-07c1-4a92-a19b-e65291cfa53c,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,98,4,10,49,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,98,,-1,-1
2279,bd41f665-6ccf-4821-bf93-d4901281aadc,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,98,1,10,49,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,98,,-1,-1
2280,e20af5c2-1bfc-4a15-8faa-ebfd3ed4fd01,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,98,3,10,49,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,98,,-1,-1
2281,8b2eb5b9-737e-4176-aa12-7192ca118aa6,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,98,1,10,49,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,98,,-1,-1
2282,9a062ea8-0788-4f3c-a58d-1f83e2875e5b,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,98,1,10,49,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,98,,-1,-1
2283,e17dabae-7365-466f-8122-7b4c9b6e8261,07Ran@3,BUYER,RandomAgent,_SystemAgent,98,2,56,49,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,True,4,0,-1,07Ran@3:product(1.0),-1,-1
2284,4eb08022-c293-45c8-9351-5b8bcfb7d58e,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,98,1,10,49,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,98,,-1,-1
2285,9cbd900b-11ae-4b19-9851-5110abba99ea,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,98,2,56,49,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,98,,-1,-1
2286,fe98e978-769d-4981-a230-88ae815fd9ae,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,98,4,10,49,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,98,,-1,-1
2287,7e70e86e-159a-4da5-a463-bfff0db2fe82,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,98,1,10,49,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,98,,-1,-1
2288,564ad2ab-de9a-4cc5-81dc-d2bc1ed15ad1,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,98,1,56,49,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,98,,-1,-1
