index,contract,contract_id,type,level,id,perpetrator,perpetrator_type,victims,step,resolved
0,"07Buy@3, 05Ran@2 agreed on {'quantity': 3, 'time': 1, 'unit_price': 2} [id 0c35441a-532a-4ed7-9724-0f5d23a5b83a]",0c35441a-532a-4ed7-9724-0f5d23a5b83a,product,1.0,213aac7c-6425-461c-8f5f-01b5dcb80501,05Ran@2,str,['07Buy@3'],-1,False
1,"07Buy@3, 05Ran@2 agreed on {'quantity': 9, 'time': 1, 'unit_price': 2} [id 7616aab6-d3c2-425e-bca0-1fab45141647]",7616aab6-d3c2-425e-bca0-1fab45141647,product,1.0,b4f266d0-1584-45d8-82f7-cd42c4a443f4,05Ran@2,str,['07Buy@3'],-1,False
2,"02Ind@1, 01Ran@0 agreed on {'quantity': 1, 'time': 2, 'unit_price': 2} [id 008168e7-7a15-4998-ab7a-0f90c58df5df]",008168e7-7a15-4998-ab7a-0f90c58df5df,product,1.0,8d3391a7-63c1-456e-b396-5822a07d66e1,01Ran@0,str,['02Ind@1'],-1,False
3,"02Ind@1, 00Buy@0 agreed on {'quantity': 1, 'time': 2, 'unit_price': 9} [id 33667986-b66b-466a-8bd0-15bd0452091e]",33667986-b66b-466a-8bd0-15bd0452091e,product,1.0,798212e7-a30f-4c0a-a5e1-67891993a6e4,00Buy@0,str,['02Ind@1'],-1,False
4,"03Dec@1, 01Ran@0 agreed on {'quantity': 1, 'time': 2, 'unit_price': 1} [id c5da9647-4d6c-4710-ab8e-0e9332a94696]",c5da9647-4d6c-4710-ab8e-0e9332a94696,product,1.0,96e0bef2-9c62-453b-b9db-8c97447f8b4e,01Ran@0,str,['03Dec@1'],-1,False
5,"03Dec@1, 00Buy@0 agreed on {'quantity': 1, 'time': 2, 'unit_price': 9} [id 3e3380e5-2062-4637-a8eb-ed1d33ab33cf]",3e3380e5-2062-4637-a8eb-ed1d33ab33cf,product,1.0,73868c93-3564-4e6c-8182-73d5254f9db3,00Buy@0,str,['03Dec@1'],-1,False
6,"04MyA@2, 03Dec@1 agreed on {'quantity': 4, 'time': 2, 'unit_price': 17} [id 9307326d-44a1-48bc-a565-84630632bf6e]",9307326d-44a1-48bc-a565-84630632bf6e,product,1.0,c373a46d-98e5-4ef7-8a95-d36c003e5b9a,03Dec@1,str,['04MyA@2'],-1,False
7,"07Buy@3, 05Ran@2 agreed on {'quantity': 5, 'time': 2, 'unit_price': 2} [id 513cccb1-e0d5-4892-aa93-12d0948b3f98]",513cccb1-e0d5-4892-aa93-12d0948b3f98,product,1.0,5317120e-e4db-4a72-8a97-4dcf2bc39854,05Ran@2,str,['07Buy@3'],-1,False
8,"07Buy@3, 05Ran@2 agreed on {'quantity': 5, 'time': 2, 'unit_price': 1} [id f2e19a87-5aa3-490a-9775-425e99016a90]",f2e19a87-5aa3-490a-9775-425e99016a90,product,1.0,a8757db8-a512-44ba-987a-9f8ad2c8055f,05Ran@2,str,['07Buy@3'],-1,False
9,"07Buy@3, 05Ran@2 agreed on {'quantity': 9, 'time': 2, 'unit_price': 3} [id cdf3693e-1580-40f7-8f20-a52ca190217c]",cdf3693e-1580-40f7-8f20-a52ca190217c,product,1.0,573b93d8-5482-4178-a121-c9391bd2e7d8,05Ran@2,str,['07Buy@3'],-1,False
