index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
20,19,0,0,0,10.000000000000002,20,10.0,29.46244132238491,0,,24.052267318477917,0,,38.0,12,38.0,0,0.9470000000000003,45618,4,20,1.0,629.2488264476982,False,0.09199592071948862,0,0.8750000000000002,45628,4,21,1.0,658.7112677700832,False,0.09258387737168151,0,1.0010000000000001,52487,132,55,1.0,5211.916957071094,False,-0.08557887303464709,0,4.016,46400.0,217,0,0.0,6393.349766957526,False,-0.17680501114576566,0,0.2,80834,0,5,0.0,190.0,False,0.0002471912889789764,0,0.38000000000000006,70989,462,23,1.0,11986.147501136797,False,-0.048535098066118804,0.6666666666666666,341956,0.0,0.0,11,0,0,13,0,0.0,13,26,19,162.0,105.0,9,10,19,656,1.5018199990154244,44.70297244389076
21,19,0,0,0,10.000000000000002,20,10.0,29.607141671028568,26,31.0,24.052267318477917,0,,37.99999999999999,11,38.0,0,0.9470000000000003,46034,2,14,1.0,434.4999833944,False,0.09957088157518962,0,0.8750000000000002,45818,6,21,1.0,681.7499750915999,False,0.09737477088048407,0,1.0010000000000001,52487,122,65,1.0,5175.46865956655,False,-0.08588135355303361,0,4.016000000000001,45594.0,243,0,0.0,7194.535426059942,False,-0.18353387254510498,0,0.2,80834,0,5,0.0,189.99999999999997,False,0.0002471912889789764,0,0.38000000000000006,71407,452,22,1.0,11707.624827952019,False,-0.04509000959131859,0.6666666666666666,342174,0.0,0.0,14,0,0,10,0,0.0,15,25,22,150.0,102.0,10,9,22,1424,1.6005616579786874,46.303534101869445
22,22,0,0,0,10.000000000000002,20,10.0,29.200822624269442,35,26.314285714285713,23.540582253616627,18,15.0,38.0,12,38.0,0,0.9470000000000003,46044,0,17,0.9,496.4139846125805,False,0.10054458769717538,8,0.9550000000000001,46337,9,10,1.0,382.00822624269443,False,0.10615039614676423,0,1.0010000000000003,51701,147,66,1.0,5846.199354506305,False,-0.09336089101473634,9,4.106000000000001,45423.0,243,0,0.0,7095.799897697474,False,-0.18719148950441106,0,0.2,80834,0,5,0.0,190.0,False,0.0002471912889789764,0,0.38000000000000006,71593,460,20,1.0,11588.667836663648,False,-0.04352625890405479,0.65,341932,0.0,0.0,18,0,0,16,2,1.8,14,30,21,228.0,111.0,15,7,21,1422,1.7322881859727204,48.035822287842166
23,21,0,0,0,10.000000000000002,20,10.0,28.845282043269698,8,17.5,23.784397993475267,69,24.797101449275363,38.0,9,38.0,0,0.9470000000000003,46034,0,24,1.0,692.2867690384728,False,0.10263517543967945,0,0.9470000000000003,46287,9,15,1.0,522.6792306490455,False,0.10663384959048379,0,1.0010000000000001,51756,143,67,1.0,5718.42999775041,False,-0.09350835700384727,60,4.697000000000001,44323.0,245,0,0.0,7067.094100601076,False,-0.20568728028182154,0,0.2,80834,0,5,0.0,190.0,False,0.0002471912889789764,0,0.38000000000000006,70224,519,21,1.0,13142.102558613664,False,-0.05084661435307773,0.6666666666666666,339458,0.0,0.0,16,0,0,15,2,2.0,15,30,25,207.0,126.0,14,7,25,817,1.8635747160296887,49.899397003871854
24,25,0,0,0,10.000000000000002,20,10.0,29.349536229698934,73,30.986301369863014,25.07377517845836,59,32.067796610169495,38.00000000000001,11,38.0,4,0.9870000000000001,46725,0,8,0.8,234.79628983759147,False,0.11362475679145073,30,1.247,46617,11,10,1.0,403.49536229698936,False,0.11306249390553445,0,1.0010000000000001,52781,161,18,1.0,5176.603286193779,False,-0.08099218836666347,0,4.637000000000001,42928.0,290,0,0.0,8511.36550661269,False,-0.21685533779305302,0,0.2,80834,0,5,0.0,190.00000000000003,False,0.0002471912889789764,0,0.38000000000000006,68750,568,20,1.0,15001.904301364348,False,-0.05757144259993108,0.6333333333333333,338635,0.0,0.0,17,0,0,13,3,2.2666666666666666,17,30,23,255.0,165.0,15,10,23,3377,1.940484164049849,51.8398811679217
25,23,0,0,0,10.000000000000002,20,10.0,29.438985535280512,32,30.21875,25.07377517845836,0,,38.00000000000001,10,38.0,5,1.0330000000000004,46879,0,10,1.0,294.3898553528051,False,0.11799431632732803,9,1.3070000000000002,46890,11,10,1.0,404.3898553528051,False,0.11956339128631811,0,1.0010000000000001,52433,163,28,1.0,5500.620347247557,False,-0.08407923494790319,0,4.637000000000001,42309.0,310,0,0.0,9126.085515936958,False,-0.22202787169963856,0,0.2,80834,0,5,0.0,190.00000000000003,False,0.0002471912889789764,0,0.38000000000000006,69130,558,20,1.0,14751.166549579764,False,-0.054424312810813606,0.6666666666666666,338475,0.0,0.0,12,0,0,12,3,1.807017543859649,18,30,24,258.0,111.0,16,7,24,580,1.7466555829741992,53.5865367508959
26,24,0,0,0,10.000000000000002,20,10.0,29.438985535280512,0,,24.913810785062037,5,14.0,38.00000000000001,12,38.0,0,1.0280000000000002,46769,1,20,1.0,598.7797107056102,False,0.1189974527578348,0,1.2980000000000003,46800,10,20,1.0,688.7797107056102,False,0.1208042663469749,0,1.0010000000000003,52433,153,38,1.0,5450.889596730275,False,-0.08449194512165943,5,4.687000000000001,42209.0,310,0,0.0,9126.085515936958,False,-0.22368765028517526,0,0.2,80834,0,5,0.0,190.00000000000003,False,0.0002471912889789764,0,0.38000000000000006,69516,553,18,1.0,14461.337364139306,False,-0.05144460218183825,0.6666666666666666,338561,0.0,0.0,14,0,0,12,1,1.0,16,28,18,198.0,159.0,11,13,18,656,1.5369657650007866,55.12350251589669
27,18,0,0,0,10.000000000000002,20,10.0,29.412457241078645,18,29.0,24.741407199987425,5,14.0,38.0,12,38.0,0,1.0280000000000002,47191,1,12,1.0,362.94948689294375,False,0.12622672523230566,0,1.298,46700,10,30,1.0,982.3737172323594,False,0.12191681189207094,0,1.0010000000000001,52433,143,48,1.0,5393.5689310736425,False,-0.08496764318848737,5,4.732000000000001,41587.0,328,0,0.0,9647.285975073795,False,-0.22968608628297732,0,0.2,80834,0,5,0.0,190.0,False,0.0002471912889789764,0,0.38000000000000006,69902,548,16,1.0,14166.291145593108,False,-0.04849713168131418,0.6666666666666666,338647,0.0,0.0,15,0,0,12,1,1.0,16,28,13,153.0,81.0,11,7,13,1178,1.355933687009383,56.47943620290607
28,13,0,0,0,10.000000000000002,20,10.0,29.60040951428445,36,31.0,24.50777416205053,7,15.0,38.0,9,38.0,0,1.0280000000000002,47131,0,19,0.7,562.4077807714045,False,0.12717124052934176,6,1.3580000000000003,47532,14,10,1.0,436.00409514284456,False,0.13520200764499488,0,1.0010000000000001,51875,151,58,1.0,5891.112738055883,False,-0.0901001449148046,7,4.797000000000001,40896.0,346,0,0.0,10241.74169194242,False,-0.2362218319644939,0,0.2,80834,0,5,0.0,190.0,False,0.0002471912889789764,0,0.38000000000000006,70139,545,17,1.0,14002.73691831754,False,-0.04657864441336852,0.6166666666666667,338407,0.0,0.0,12,0,0,8,2,1.3333333333333333,16,24,17,144.0,60.0,8,5,17,1100,1.3103653789730743,57.789801581879146
29,17,0,0,0,10.000000000000002,20,10.0,27.873966113893186,28,11.0,24.50777416205053,0,,38.0,10,38.0,9,1.1180000000000003,47093,3,10,1.0,308.73966113893187,False,0.12325249817106396,0,1.3520000000000003,47462,11,20,1.0,667.4793222778637,False,0.13628936740458203,0,1.0010000000000001,51875,141,68,1.0,5596.757865078375,False,-0.09254296448838678,0,4.790000000000001,40588.0,374,0,0.0,10424.86332659605,False,-0.239814243169214,0,0.2,80834,0,5,0.0,190.0,False,0.0002471912889789764,0,0.38000000000000006,70519,535,17,1.0,13757.659176697034,False,-0.043396536994048725,0.6666666666666666,338371,0.0,0.0,12,0,0,10,1,0.32142857142857145,17,27,16,165.0,96.0,10,7,16,580,1.3708974290057085,59.160699010884855
30,16,0,0,0,10.000000000000002,20,10.0,28.320571835115622,46,30.956521739130434,25.789143413637834,36,35.138888888888886,38.0,10,38.0,7,1.1790000000000003,47379,0,9,0.9,254.8851465160406,False,0.12941165806666238,9,1.4420000000000002,48005,15,10,1.0,433.2057183511563,False,0.1464137807378355,0,1.0010000000000003,52106,161,49,1.0,5823.280092721869,False,-0.08682899224284334,7,4.860000000000001,39960.0,390,0,0.0,11045.023015695093,False,-0.24509101382848594,0,0.2,80834,0,5,0.0,190.0,False,0.0002471912889789764,0,0.38000000000000006,69634,561,17,1.0,15113.709455050825,False,-0.04595465612570407,0.65,337918,0.0,0.0,14,0,0,10,5,3.9761904761904763,18,28,18,153.0,75.0,11,5,18,2205,1.5797595769981854,60.74045858788304
31,18,0,0,0,10.000000000000002,20,10.0,28.320571835115622,0,,25.48757580586037,35,23.17142857142857,38.0,9,38.0,0,1.1720000000000002,47299,0,17,0.8,481.4497211969656,False,0.13020290660672054,0,1.4330000000000003,47885,17,20,1.0,736.4114367023125,False,0.14716510278275818,0,1.0010000000000001,52301,151,46,1.0,5448.834834172036,False,-0.08669990510903051,22,5.073000000000001,39828.0,390,0,0.0,11045.023015695093,False,-0.2472819215613944,0,0.2,80834,0,5,0.0,190.0,False,0.0002471912889789764,0,0.38000000000000006,69165,586,18,1.0,15619.719422234177,False,-0.04862426045165455,0.6333333333333333,337312,0.0,0.0,13,0,0,12,1,1.0,16,28,14,168.0,111.0,11,7,14,737,1.6134969249833375,62.35395551286638
32,14,0,0,0,10.000000000000002,20,10.0,28.612012319869333,60,30.0,25.046660889675735,12,15.0,38.0,14,38.0,24,1.4120000000000001,47687,5,10,1.0,336.1201231986933,False,0.1376996424791229,0,1.4330000000000003,48386,12,11,1.0,434.7321355185627,False,0.15548976696287184,0,1.0010000000000001,51941,156,49,1.0,5690.760305493726,False,-0.09066739443398462,5,5.101000000000002,38398.0,435,0,0.0,12446.22535914316,False,-0.2593883271162744,0,0.2,80834,0,5,0.0,190.0,False,0.0002471912889789764,0,0.38000000000000006,69517,588,14,1.0,15259.436603129332,False,-0.04650016312691223,0.6666666666666666,336763,0.0,0.0,17,0,0,11,3,2.8181818181818183,13,24,16,162.0,75.0,9,5,16,1853,1.2841422240016982,63.638097736868076
33,16,0,0,0,10.000000000000002,20,10.0,28.749429463931268,19,31.0,25.393940586579976,68,26.705882352941178,38.0,9,38.0,0,1.3880000000000003,47577,6,20,1.0,634.9885892786253,False,0.1386371465335167,8,1.5130000000000001,48693,11,10,1.0,397.49429463931267,False,0.16234569924445846,0,1.0010000000000001,52903,146,24,1.0,4806.8712758118845,False,-0.0820356248584053,33,5.426000000000001,37346.0,454,0,0.0,13052.240976624795,False,-0.2718199391141363,0,0.2,80834,0,5,0.0,190.0,False,0.0002471912889789764,0,0.38000000000000006,68043,646,15,1.0,16974.485618930663,False,-0.054119531702711325,0.6666666666666666,335396,0.0,0.0,14,0,0,8,3,2.4210526315789473,18,26,18,165.0,78.0,10,6,18,1504,1.540805230033584,65.17890296690166
34,18,0,0,0,10.000000000000002,20,10.0,28.16878060568859,21,19.952380952380953,25.253671169664006,4,15.0,38.00000000000001,5,38.0,0,1.3880000000000003,47846,6,14,1.0,454.36292847964023,False,0.14288523082613738,0,1.5050000000000001,48643,11,15,1.0,532.5317090853289,False,0.16276218659017824,0,1.0010000000000003,52484,157,34,1.0,5281.123374861685,False,-0.0850543297410606,4,5.433000000000001,37270.0,454,0,0.0,12788.626394982619,False,-0.2752690800263687,0,0.2,80834,0,5,0.0,190.00000000000003,False,0.0002471912889789764,0,0.38000000000000006,68173,640,20,1.0,16922.349548584963,False,-0.0528349778851243,0.6666666666666666,335250,0.0,0.0,13,0,0,11,1,1.0,17,28,18,139.0,114.0,10,8,18,809,1.4418180049979128,66.62072097189957
35,18,0,0,0,10.0,20,10.0,28.37756954920147,35,30.085714285714285,25.102190984626944,4,15.0,38.00000000000001,0,,2,1.4080000000000004,48162,6,10,1.0,343.77569549201473,False,0.14908322867475,4,1.5450000000000002,49036,11,10,1.0,393.77569549201473,False,0.17045593152523617,0,1.0010000000000001,51431,182,44,1.0,6269.214061278253,False,-0.09433173943734956,4,5.469000000000002,37194.0,454,0,0.0,12883.416575337467,False,-0.2757438581940159,0,0.2,80834,0,5,0.0,190.00000000000003,False,0.0002471912889789764,0,0.38000000000000006,68113,634,30,1.0,17054.789084253483,False,-0.05275810426371922,0.6666666666666666,334770,0.0,0.0,7,0,0,13,3,1.3355263157894737,12,25,21,162.0,117.0,9,9,21,200,1.294680429971777,67.91540140187135
36,21,0,0,0,10.0,20,10.0,28.439199959388635,30,29.033333333333335,25.102190984626944,0,,38.00000000000001,4,38.0,5,1.4560000000000002,48367,7,10,1.0,354.39199959388634,False,0.15408306587254703,5,1.5910000000000004,49258,10,10,1.0,384.39199959388634,False,0.1756221857641382,0,1.0010000000000001,50995,187,54,1.0,6673.64870557553,False,-0.0982120142610207,0,5.465000000000002,36759.0,469,0,0.0,13337.98478095327,False,-0.27919148217436585,0,0.2,80986,0,1,0.0,38.00000000000001,False,0.0011865181870990866,0,0.38000000000000006,68113,624,40,1.0,17183.767174407214,False,-0.051961047754840624,0.6666666666666666,334478,0.0,0.0,11,0,0,14,3,1.619047619047619,15,29,24,206.0,132.0,12,9,24,352,1.408936296007596,69.32433769787895
37,24,0,0,0,10.0,20,10.0,28.86316472559233,57,31.0,24.939044187126555,4,15.0,38.000000000000014,1,38.0,30,1.7510000000000006,48577,8,10,1.0,368.6316472559233,False,0.15924484282214685,7,1.6560000000000001,49527,9,10,1.0,378.6316472559233,False,0.1819488820014731,0,1.0010000000000001,50435,197,60,1.0,7182.386102169283,False,-0.10328481715738613,0,5.465000000000002,35612.0,506,0,0.0,14604.761351149718,False,-0.2877162994311132,0,0.2,81024,0,0,0.0,0.0,False,0.0014213499116291141,0,0.38000000000000006,68053,618,50,1.0,17312.329307644213,False,-0.0519081356360589,0.6666666666666666,333228,0.0,0.0,10,0,0,15,3,1.9117647058823528,13,28,23,204.0,168.0,13,11,23,298,1.5469707369920798,70.87130843487103
38,23,0,0,0,10.0,20,10.0,28.86316472559233,0,,24.939044187126555,0,,38.000000000000014,0,,0,1.721,48447,11,20,1.0,687.2632945118467,False,0.15994179319725,0,1.649,49457,6,20,1.0,637.2632945118467,False,0.1833590482670263,0,1.0010000000000003,50435,187,70,1.0,7143.144896784625,False,-0.10361047571922669,0,5.465000000000002,35612.0,506,0,0.0,14604.761351149718,False,-0.2877162994311132,0,0.2,81024,0,0,0.0,0.0,False,0.0014213499116291141,0,0.38000000000000006,68053,608,60,1.0,17442.938865772947,False,-0.05110099701038857,0.6666666666666666,333028,0.0,0.0,7,0,0,16,0,0.0,15,31,25,240.0,129.0,15,8,25,200,1.9136961619951762,72.7850045968662
39,25,0,0,0,10.0,20,10.0,28.8733409967655,17,29.058823529411764,25.29138930544691,5,41.0,38.000000000000014,0,,0,1.721,48851,10,13,1.0,475.3534329579515,False,0.1670274758452554,0,1.6490000000000007,49347,7,30,1.0,936.200229902965,False,0.1842973662114325,0,1.0010000000000001,50610,178,75,1.0,7036.308895332777,False,-0.10159248373140814,0,5.465000000000002,35148.0,522,0,0.0,15071.884000311591,False,-0.29154107121851325,0,0.2,81024,0,0,0.0,0.0,False,0.0014213499116291141,0,0.38000000000000006,67848,603,70,1.0,17910.707751184487,False,-0.050743997879194536,0.6666666666666666,332828,0.0,0.0,11,0,0,14,0,0.0,17,31,21,273.0,147.0,16,9,21,899,1.7121463139774278,74.49715091084363
40,21,0,0,0,9.999999999999998,20,10.0,28.88990159300288,17,29.176470588235293,25.203043786268164,40,24.75,38.000000000000014,0,,0,1.7210000000000005,48741,11,23,1.0,774.4677366390662,False,0.16796790215437638,0,1.6490000000000002,49753,6,23,1.0,724.4677366390662,False,0.19143270495018266,0,1.0010000000000001,51134,184,45,1.0,6449.878863494597,False,-0.09776196398699899,0,5.465000000000002,35118.0,523,0,0.0,15109.418533140506,False,-0.2917275097251365,0,0.2,81024,0,0,0.0,0.0,False,0.0014213499116291141,0,0.38000000000000006,66858,633,80,1.0,18993.526716707747,False,-0.05628838128818957,0.6666666666666666,332628,0.0,0.0,15,0,0,13,0,0.0,17,30,23,207.0,111.0,14,7,23,1686,1.6592860730015673,76.1564369838452
41,23,0,0,0,9.999999999999998,20,10.0,28.567917473725778,32,25.75,24.71200673119054,44,22.25,38.000000000000014,0,,0,1.7210000000000005,48961,14,19,1.0,682.7904320007898,False,0.17210839017664925,0,1.6490000000000002,50157,3,15,1.0,458.51876210588665,False,0.19787602836347726,0,1.0010000000000001,51829,182,25,1.0,5817.161148497855,False,-0.09147735938772553,14,5.605000000000001,34016.0,547,0,0.0,15626.650858128001,False,-0.3057258140539427,0,0.2,81024,0,0,0.0,0.0,False,0.0014213499116291141,0,0.38000000000000006,65879,667,90,1.0,19902.908489704092,False,-0.06276861356768652,0.6666666666666666,331866,0.0,0.0,14,0,0,18,3,3.0,13,31,21,237.0,132.0,14,9,21,1799,1.8037327110068873,77.96016969485208
42,21,0,0,0,9.999999999999998,20,10.0,28.74533180356683,70,29.457142857142856,24.551577214112324,4,15.0,38.000000000000014,0,,27,1.9910000000000005,49393,15,10,1.0,437.4533180356683,False,0.17946239352917845,9,1.7390000000000003,50547,2,10,1.0,307.4533180356683,False,0.20535213035251487,0,1.0010000000000003,50985,200,35,1.0,6608.371563207298,False,-0.09891972013471344,4,5.631000000000001,32722.0,589,0,0.0,16931.000432300865,False,-0.31637869149445746,0,0.2,81024,0,0,0.0,0.0,False,0.0014213499116291141,0,0.38000000000000006,65819,661,100,1.0,20028.592538528246,False,-0.06273348738379994,0.6666666666666666,330490,0.0,0.0,10,0,0,15,4,3.4375,15,30,25,201.0,132.0,12,9,25,954,1.591421408986207,79.55159110383829
43,25,0,0,0,9.999999999999998,20,10.0,28.84105261855532,14,31.0,24.379426403490775,4,15.0,38.000000000000014,0,,4,2.0040000000000004,49621,16,10,1.0,448.4105261855532,False,0.18501308187938995,0,1.7300000000000002,50457,1,20,1.0,586.8210523711064,False,0.20653330780461573,0,1.0010000000000001,50551,204,45,1.0,6980.6489223423705,False,-0.10303366925307997,4,5.667000000000002,32646.0,589,0,0.0,16987.379992329083,False,-0.3171722352874813,0,0.2,81024,0,0,0.0,0.0,False,0.0014213499116291141,0,0.38000000000000006,65759,655,110,1.0,20148.52429428646,False,-0.06273390911835228,0.6666666666666666,330058,0.0,0.0,9,0,0,14,2,1.2857142857142856,19,33,26,255.0,150.0,15,10,26,200,1.7159271140117198,81.26751821785001
44,26,0,0,0,9.999999999999998,20,10.0,28.725894167516344,3,17.333333333333332,24.018230513819688,8,15.0,38.000000000000014,0,,0,2.0000000000000004,49573,16,17,1.0,648.3402008477779,False,0.1862484868036965,0,1.7300000000000002,50357,1,30,1.0,871.7768250254903,False,0.2075431712553252,0,1.0010000000000001,50559,197,51,1.0,6883.930907205524,False,-0.10370353941803583,4,5.703000000000001,32570.0,589,0,0.0,16919.551664667128,False,-0.31899656704121954,0,0.2,81024,0,0,0.0,0.0,False,0.0014213499116291141,0,0.38000000000000006,65639,653,120,1.0,20243.90452552426,False,-0.06362762779465654,0.6666666666666666,329722,0.0,0.0,11,0,0,21,1,1.0,12,33,22,258.0,150.0,16,10,22,312,3.0550982580170967,84.32261647586711
45,22,0,0,0,10.0,20,10.0,28.97496502392585,48,30.375,24.018230513819688,0,,38.000000000000014,0,,15,2.1500000000000004,50105,16,10,1.0,449.74965023925853,False,0.19653554965455697,0,1.7300000000000002,50723,1,24,1.0,705.3991605742204,False,0.2142666852171055,0,1.0010000000000001,49537,220,61,1.0,7839.604366606688,False,-0.1127354448488217,0,5.699000000000001,32134.0,604,0,0.0,17500.878874451213,False,-0.3214088294042124,0,0.2,81024,0,0,0.0,0.0,False,0.0014213499116291141,0,0.38000000000000006,65639,643,130,1.0,20383.722220386062,False,-0.06276358488928266,0.6666666666666666,329162,0.0,0.0,12,0,0,17,1,0.9375,10,27,26,186.0,120.0,12,10,26,1162,1.9776744809933007,86.30029095686041
46,26,0,0,0,10.0,20,10.0,28.843207487620628,2,10.0,24.018230513819688,0,,38.000000000000014,0,,0,2.1350000000000002,49995,17,20,1.0,746.8641497524126,False,0.19745220442850495,0,1.7300000000000002,50653,0,32,1.0,922.9826396038601,False,0.21518891471844442,0,1.0010000000000003,49517,212,71,1.0,7820.054353856771,False,-0.11322964402847539,0,5.699000000000001,32134.0,604,0,0.0,17421.29732252286,False,-0.32206926818268466,0,0.2,81024,0,0,0.0,0.0,False,0.0014213499116291141,0,0.38000000000000006,65639,633,140,1.0,20523.539915247864,False,-0.061899541983908596,0.6666666666666666,328962,0.0,0.0,10,0,0,18,0,0.0,15,33,24,240.0,153.0,15,11,24,220,2.290478674985934,88.59076963184634
47,24,0,0,0,10.0,20,10.0,28.839226285901383,62,28.822580645161292,24.173808949649068,11,26.818181818181817,38.000000000000014,0,,0,2.1350000000000002,50390,16,10,1.0,448.39226285901384,False,0.20329496544301415,10,1.8300000000000003,51605,1,10,1.0,298.39226285901384,False,0.23039716928011564,0,1.0010000000000001,49238,221,76,1.0,8210.678489357535,False,-0.11461867840663298,6,5.759000000000001,30717.0,647,0,0.0,18658.979406978193,False,-0.3353169396423327,0,0.2,81024,0,0,0.0,0.0,False,0.0014213499116291141,0,0.38000000000000006,65344,634,150,1.0,21026.19487407751,False,-0.062439315316729214,0.6666666666666666,328318,0.0,0.0,12,0,0,18,2,1.7142857142857144,12,30,22,237.0,120.0,14,10,22,1758,1.6982242329977453,90.28899386484409
48,22,0,0,0,10.0,20,10.0,28.86666745639503,7,30.0,26.12390737878485,69,31.159420289855074,38.000000000000014,0,,0,2.1350000000000002,50510,15,13,1.0,525.2666769331354,False,0.20706162989959276,0,1.8200000000000003,51495,2,20,1.0,597.3333491279006,False,0.2313355365657217,0,1.0010000000000001,51118,215,27,1.0,6911.679002352123,False,-0.09419509865431694,10,5.853000000000001,30402.0,650,0,0.0,18763.33384665677,False,-0.3396792158653524,0,0.2,81024,0,0,0.0,0.0,False,0.0014213499116291141,0,0.38000000000000006,63194,693,160,1.0,24183.867813497905,False,-0.06949864778023522,0.6666666666666666,327743,0.0,0.0,17,0,0,13,2,2.0,14,27,26,183.0,138.0,11,11,26,2410,1.8265779060311615,92.11557177087525
49,26,0,0,0,10.0,20,10.0,28.936360721678835,9,31.0,26.12390737878485,0,,38.000000000000014,0,,0,2.1350000000000002,50649,19,14,1.0,595.1090501035037,False,0.21119640836487538,0,1.8200000000000003,51435,0,28,0.8,810.2181002070074,False,0.23243965123989033,0,1.0010000000000001,50839,214,37,1.0,7158.9657674543105,False,-0.09677367452194797,0,5.843000000000001,30402.0,650,0,0.0,18808.63446909124,False,-0.33930327085021134,0,0.2,81024,0,0,0.0,0.0,False,0.0014213499116291141,0,0.38000000000000006,63194,683,170,1.0,24302.628739710057,False,-0.06876473111946722,0.6333333333333333,327543,0.0,0.0,9,0,0,22,0,0.0,9,31,18,235.0,155.0,14,12,18,479,1.8506187550374307,93.96619052591268
50,18,0,0,0,10.0,20,10.0,29.340583459429222,61,30.983606557377048,25.83175423681209,6,15.0,38.00000000000002,1,38.0,2,2.1550000000000007,50995,19,10,1.0,483.40583459429223,False,0.2180943564961402,17,1.9900000000000002,52292,0,10,1.0,293.40583459429223,False,0.24667053984017176,0,1.0010000000000003,49534,249,41,1.0,8364.907205107173,False,-0.10842580619506406,0,5.843000000000001,29907.0,666,0,0.0,19540.828583979863,False,-0.34144277428687725,0,0.2,81024,0,0,0.0,0.0,False,0.0014213499116291141,0,0.38000000000000006,63142,679,179,1.0,24341.761126795413,False,-0.06916559884070125,0.6666666666666666,326894,0.0,0.0,11,0,0,13,4,2.2,11,24,21,129.0,105.0,8,10,21,793,1.4233402370009571,95.38953076291364
51,21,0,0,0,10.000000000000002,20,10.0,29.430876741762233,16,31.0,25.52462764016788,6,15.0,38.00000000000002,11,38.0,6,2.2130000000000005,51247,19,10,1.0,484.30876741762233,False,0.22409610307654731,0,1.9730000000000003,52192,0,20,1.0,588.6175348352447,False,0.24780231479964862,0,1.0010000000000001,49534,239,51,1.0,8335.735550929736,False,-0.10866789862960602,6,5.9030000000000005,29297.0,682,0,0.0,20071.857937881843,False,-0.34716046790916166,0,0.2,81024,0,0,0.0,0.0,False,0.0014213499116291141,0,0.38000000000000006,63470,675,178,1.0,23993.123657113323,False,-0.06726616533937313,0.6666666666666666,326764,0.0,0.0,11,0,0,12,2,1.375,16,28,25,216.0,102.0,12,9,25,618,1.4598575420095585,96.8493883049232
52,25,0,0,0,10.000000000000002,20,10.0,29.505872908199724,26,30.26923076923077,24.999570904761946,10,15.0,38.00000000000002,7,38.0,0,2.2070000000000007,51428,20,10,1.0,495.0587290819973,False,0.22852695634027526,0,1.9730000000000003,52598,0,13,0.9,383.5763478065964,False,0.255017192637313,0,1.0010000000000001,49318,239,56,1.0,8451.879595726403,False,-0.11128915338240959,5,5.947000000000001,28706.0,698,0,0.0,20595.099289923408,False,-0.35262743539375413,0,0.2,81024,0,0,0.0,0.0,False,0.0014213499116291141,0,0.38000000000000006,63586,675,181,1.0,23752.710360714318,False,-0.06731815767890889,0.65,326660,0.0,0.0,16,0,0,19,1,1.0,16,35,26,279.0,96.0,18,7,26,1328,1.820560280000791,98.66994858492399
53,26,0,0,0,10.000000000000002,20,10.0,29.480173564413338,14,29.0,24.999570904761946,0,,38.00000000000002,6,38.0,4,2.2470000000000008,51608,23,10,1.0,524.8017356441334,False,0.2331598047648067,0,1.9730000000000003,52528,0,20,0.7,589.6034712882667,False,0.25580205253177696,0,1.0010000000000001,48912,243,66,1.0,8813.65385586673,False,-0.11502552859079218,0,5.942,28706.0,698,0,0.0,20577.16114796051,False,-0.3527763021132259,0,0.2,81024,0,0,0.0,0.0,False,0.0014213499116291141,0,0.38000000000000006,63814,665,185,1.0,23654.714651666698,False,-0.06510576912539583,0.6166666666666667,326592,0.0,0.0,13,0,0,20,1,0.5714285714285714,11,31,20,250.0,132.0,17,9,20,631,2.0046006090124138,100.6745491939364
