index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
0,e683db2d-e26e-4df6-810b-0b93b781adb9,07Ran@3,BUYER,RandomAgent,_SystemAgent,15,2,44,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,True,4,0,-1,07Ran@3:product(1.0),-1,-1
1,79814e7b-9b43-473e-b7e9-a9fa0281a970,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,12,2,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,12,,-1,-1
2,2b104369-5739-46b3-8ecb-4a28bb4a210e,07Ran@3,BUYER,RandomAgent,_SystemAgent,19,4,44,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
3,ae233fee-03a7-4692-8418-7c14f9b87de4,SELLER,00MyA@0,_SystemAgent,MyAgent,4,1,10,0,-1,-1,00MyA@0|SELLER,[],SELLER,00MyA@0,p0,SELLER,True,0,0,4,,-1,-1
4,af622cc6-6641-4c5f-ad25-07fd6ba3e8a2,07Ran@3,BUYER,RandomAgent,_SystemAgent,22,2,44,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,True,4,0,-1,07Ran@3:product(1.0),-1,-1
5,858c341a-9c54-46a1-8158-e3d99c133291,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,21,2,44,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
6,24a94399-f733-4d28-9c2e-d319a1263c86,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,18,2,44,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
7,151f15da-3a53-4049-a3db-f642c153e989,07Ran@3,BUYER,RandomAgent,_SystemAgent,23,2,44,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
8,73d4b870-eefe-4bdc-96ed-cb47171ca3c8,07Ran@3,BUYER,RandomAgent,_SystemAgent,7,3,44,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
9,ec46c1b7-1c3d-4e20-96ba-1325a2732d45,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,13,1,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,13,,-1,-1
