index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
20,12,0,0,0,10.000000000000002,20,10.0,25.137070955987095,6,17.333333333333332,4.814626869859413,21,4.333333333333333,32.0,10,32.0,0,0.533,52491,21,27,1.0,888.7009158116516,False,0.08418536524128681,5,1.8610000000000004,44903,189,0,0.0,1890.0000000000002,False,-0.060972862263184845,11,1.4530000000000003,76544,217,0,0.0,5454.7443974492,False,-0.08431955044154976,10,1.3980000000000001,77327,187,0,0.0,4700.6322687695865,False,-0.07963040585895058,0,0.23600000000000002,117545,69,22,1.0,1036.2092540202993,False,0.04436261258058657,0,0.2,112961,0,11,0.0,352.0,False,0.0007872762012596419,0.3333333333333333,481771,0.0,0.0,10,0,0,10,7,7.0,9,19,10,90.0,12.0,8,4,10,556,0.7330832890002057,21.00264441705076
21,10,0,0,0,10.000000000000002,20,10.0,25.76500299796483,22,29.772727272727273,4.74776642870483,5,3.2,32.0,10,32.0,0,0.533,53026,20,17,1.0,638.0050509654021,False,0.09257557655878541,2,1.8760000000000006,44779,200,0,0.0,2000.0000000000005,False,-0.06238607270865335,1,1.4520000000000004,76432,223,0,0.0,5745.595668546158,False,-0.0839334438290758,4,1.4280000000000002,76630,203,0,0.0,5230.295608586861,False,-0.08462247398905601,0,0.23600000000000002,117849,64,22,1.0,1007.8570514371091,False,0.04692633682788333,0,0.2,112961,0,11,0.0,352.0,False,0.0007872762012596419,0.3333333333333333,481677,0.0,0.0,13,0,0,9,3,3.0,9,18,12,48.0,23.0,6,4,12,1145,0.6928662720019929,21.695510689052753
22,12,0,0,0,10.000000000000002,20,10.0,25.076698983382578,21,20.285714285714285,5.3649164607320525,19,8.894736842105264,32.0,14,32.0,0,0.533,53212,20,14,1.0,551.0737857673561,False,0.0954948672377609,8,1.9540000000000004,44633,210,0,0.0,2100.0000000000005,False,-0.06435227854582694,19,1.6410000000000005,75683,229,0,0.0,5742.56406719461,False,-0.09260281117698412,0,1.4240000000000002,76312,218,0,0.0,5466.720378377402,False,-0.08693026314598759,0,0.23600000000000002,118128,73,18,1.0,967.6389016334399,False,0.04921643417678085,0,0.2,112961,0,11,0.0,352.0,False,0.0007872762012596419,0.3333333333333333,480929,0.0,0.0,11,0,0,10,5,5.0,10,20,11,104.0,21.0,9,3,11,934,0.78299664799124,22.478507337043993
23,11,0,0,0,10.000000000000002,20,10.0,25.874350454835202,16,33.375,5.3649164607320525,0,,32.0,10,32.0,2,0.553,53611,19,10,1.0,448.743504548352,False,0.10261898110136568,0,1.9460000000000006,44523,221,0,0.0,2210.0000000000005,False,-0.06547875064004097,0,1.622,75274,241,0,0.0,6235.718459615284,False,-0.0944789914658761,0,1.4240000000000002,76187,222,0,0.0,5744.105800973415,False,-0.08677209573082541,0,0.23600000000000002,118448,63,18,1.0,913.9897370261193,False,0.05180980529078857,0,0.2,112961,0,11,0.0,352.0,False,0.0007872762012596419,0.3333333333333333,481004,0.0,0.0,11,0,0,8,2,1.0909090909090908,11,19,14,91.0,25.0,8,3,14,663,0.7876740799983963,23.26618141704239
24,14,0,0,0,10.000000000000002,20,10.0,26.566985826077566,11,36.0,5.292345106495244,8,4.25,32.0,10,32.0,1,0.5610000000000002,53865,21,10,1.0,475.66985826077564,False,0.1080969775551539,0,1.9460000000000006,44443,229,0,0.0,2290.0000000000005,False,-0.06629800307219662,4,1.6620000000000001,74758,252,0,0.0,6694.880428171547,False,-0.09778747832315936,4,1.4640000000000002,76065,222,0,0.0,5897.8708533892195,False,-0.08729325724902562,0,0.23600000000000002,118734,61,18,1.0,898.8330514962099,False,0.054272667590298876,0,0.2,112961,0,11,0.0,352.0,False,0.0007872762012596419,0.3333333333333333,480826,0.0,0.0,7,0,0,5,4,3.090909090909091,20,25,6,175.0,3.0,13,1,6,520,0.8512393030105159,24.117420720052905
25,6,0,0,0,10.000000000000002,20,10.0,27.7637012481093,22,35.63636363636363,5.342497354744711,13,5.769230769230769,32.0,9,32.0,12,0.6800000000000002,54307,16,10,1.0,437.63701248109305,False,0.11676023566288882,0,1.9460000000000006,44293,244,0,0.0,2440.0000000000005,False,-0.06783410138248848,3,1.6880000000000004,74652,253,0,0.0,7024.2164157716525,False,-0.09710979187157558,10,1.5600000000000005,74992,243,0,0.0,6746.57940329056,False,-0.09478590172638324,0,0.23600000000000002,118947,64,19,1.0,949.9198307036615,False,0.056382774709431704,0,0.2,112961,0,11,0.0,352.0,False,0.0007872762012596419,0.3333333333333333,480152,0.0,0.0,11,0,0,4,5,4.7272727272727275,12,16,8,64.0,3.0,5,1,8,732,0.7267671619774774,24.844187882030383
26,8,0,0,0,10.000000000000002,20,10.0,27.542645756444557,4,19.25,5.1368872717493925,21,4.0476190476190474,32.0,10,32.0,0,0.6680000000000001,54246,15,19,1.0,673.3102693724466,False,0.11792432431513006,3,1.9760000000000004,44165,255,0,0.0,2550.0000000000005,False,-0.06932923707117256,13,1.8150000000000006,74170,254,0,0.0,6995.832022136918,False,-0.10284141327848285,8,1.6300000000000006,74700,246,0,0.0,6775.490856085361,False,-0.09799187455334148,0,0.23600000000000002,119182,75,19,1.0,993.2665453812044,False,0.05865325589741169,0,0.2,112961,0,11,0.0,352.0,False,0.0007872762012596419,0.3333333333333333,479424,0.0,0.0,10,0,0,5,5,5.0,13,18,10,74.0,19.0,6,2,10,549,0.735789735976141,25.579977618006524
27,10,0,0,0,10.000000000000002,20,10.0,27.84250158413758,10,32.0,5.1368872717493925,0,,32.0,13,32.0,0,0.6680000000000001,54476,14,19,1.0,669.007530098614,False,0.12259096292983739,0,1.9730000000000003,44055,266,0,0.0,2660.0000000000005,False,-0.07045570916538658,0,1.8020000000000005,73850,264,0,0.0,7350.420418212321,False,-0.10448983829335282,0,1.6220000000000003,74700,246,0,0.0,6849.255389697844,False,-0.09756583965936717,0,0.23600000000000002,119598,65,16,1.0,845.8976726637105,False,0.0616813109151144,0,0.2,112961,0,11,0.0,352.0,False,0.0007872762012596419,0.3333333333333333,479640,0.0,0.0,10,0,0,6,0,0.0,14,20,8,93.0,14.0,8,2,8,936,0.7089752769679762,26.2889528949745
28,8,0,0,0,10.000000000000002,20,10.0,27.86549406673728,8,28.25,4.754135415139021,14,1.5,32.0,9,32.0,0,0.6680000000000001,54578,13,23,1.0,770.9063635349574,False,0.12572356747091612,2,1.9930000000000003,43935,277,0,0.0,2770.0000000000005,False,-0.07178699436763952,7,1.872,73529,268,0,0.0,7467.952409885591,False,-0.10751895894765227,7,1.6920000000000004,74340,250,0,0.0,6966.37351668432,False,-0.10104784791278655,0,0.23600000000000002,119865,69,17,1.0,872.0353436445924,False,0.06415874382405963,0,0.2,112961,0,11,0.0,352.0,False,0.0007872762012596419,0.3333333333333333,479208,0.0,0.0,11,0,0,4,3,3.0,13,17,9,63.0,11.0,6,2,9,680,0.6888547429698519,26.977807637944352
29,9,0,0,0,10.000000000000002,20,10.0,28.86208921637972,23,34.391304347826086,4.435884894989455,14,1.7142857142857142,32.0,11,32.0,0,0.6680000000000001,55289,11,10,1.0,398.6208921637972,False,0.13647333222902,0,1.9910000000000005,43815,289,0,0.0,2890.0000000000005,False,-0.07301587301587302,2,1.8850000000000002,73093,279,0,0.0,8052.522891369941,False,-0.10917903864244413,12,1.8050000000000002,73473,262,0,0.0,7561.8673746914865,False,-0.10762341098813996,0,0.23600000000000002,120193,73,16,1.0,835.8195973342301,False,0.06689998760408951,0,0.2,112961,0,11,0.0,352.0,False,0.0007872762012596419,0.3333333333333333,478824,0.0,0.0,11,0,0,6,4,4.0,12,18,9,90.0,16.0,7,2,9,1343,0.7330171730136499,27.710824810958
30,9,0,0,0,10.000000000000002,20,10.0,29.122269796522936,6,35.0,4.296191385527059,23,3.5652173913043477,32.0,10,32.0,0,0.6680000000000001,55399,11,14,1.0,517.7117771513211,False,0.1399458451321179,0,1.9910000000000005,43715,299,0,0.0,2990.0000000000005,False,-0.0740399385560676,13,2.0130000000000003,72417,285,0,0.0,8299.846892009036,False,-0.11555921213796176,10,1.8930000000000005,73113,262,0,0.0,7630.0346866890095,False,-0.11138813986965032,0,0.23600000000000002,120431,86,16,1.0,881.472459155327,False,0.06920720605032968,0,0.2,112961,0,11,0.0,352.0,False,0.0007872762012596419,0.3333333333333333,478036,0.0,0.0,10,0,0,2,7,7.0,17,19,8,89.0,16.0,7,2,8,730,0.7234940310008824,28.434318841958884
31,8,0,0,0,10.000000000000002,20,10.0,29.803275529894673,14,36.0,4.295652189863306,7,4.285714285714286,32.0,10,32.0,0,0.6680000000000001,55783,13,10,1.0,428.03275529894677,False,0.14689229652123859,0,1.9910000000000005,43635,307,0,0.0,3070.0000000000005,False,-0.07485919098822325,5,2.0500000000000003,71763,299,0,0.0,8911.179383438508,False,-0.11958288928487301,2,1.9030000000000005,73054,262,0,0.0,7808.458188832405,False,-0.11103915751907442,0,0.23600000000000002,120721,83,16,1.0,868.5391317586543,False,0.07171528524059978,0,0.2,112961,0,11,0.0,352.0,False,0.0007872762012596419,0.3333333333333333,477917,0.0,0.0,9,0,0,4,3,3.0,13,17,6,86.0,13.0,7,1,6,1024,0.6929648299701512,29.127283671929035
32,6,0,0,0,10.000000000000002,20,10.0,29.925815567364364,8,31.875,4.13635865454245,11,2.3636363636363638,32.0,15,32.0,0,0.6680000000000001,55918,15,12,1.0,509.1097868083724,False,0.15048755542046466,0,1.9910000000000003,43555,315,0,0.0,3150.0000000000005,False,-0.07567844342037891,6,2.1050000000000004,71568,299,0,0.0,8947.818854641944,False,-0.12162376052811014,5,1.9510000000000005,72630,270,0,0.0,8079.970203188378,False,-0.11436872507428374,0,0.23600000000000002,121175,84,11,1.0,699.4541269815659,False,0.0749834323782002,0,0.2,112961,0,11,0.0,352.0,False,0.0007872762012596419,0.3333333333333333,477807,0.0,0.0,12,0,0,3,4,4.0,13,16,7,82.0,0.0,6,0,7,935,0.6664508039830253,29.79373447591206
33,7,0,0,0,10.000000000000002,20,10.0,30.37112673789747,21,32.95238095238095,3.7473845813051403,17,1.0,32.0,9,32.0,9,0.758,56312,15,10,1.0,453.71126737897475,False,0.1579898747299435,0,1.9910000000000005,43455,325,0,0.0,3250.0000000000005,False,-0.07670250896057347,11,2.2090000000000005,70807,310,0,0.0,9415.049288748216,False,-0.12771569411957692,6,2.0060000000000002,72102,280,0,0.0,8503.915486611291,False,-0.1180192241823978,0,0.23600000000000002,121446,91,12,1.0,725.0119968987678,False,0.07749368408507347,0,0.2,112961,0,11,0.0,352.0,False,0.0007872762012596419,0.3333333333333333,477083,0.0,0.0,12,0,0,4,4,3.9,13,17,9,59.0,13.0,5,2,9,850,0.6421904420130886,30.43592491792515
34,9,0,0,0,10.000000000000002,20,10.0,30.37112673789747,0,,3.596049587452314,33,3.0303030303030303,32.0,11,32.0,0,0.7490000000000001,56222,14,20,1.0,747.4225347579494,False,0.15915435263449,0,1.9910000000000005,43345,336,0,0.0,3360.0000000000005,False,-0.07782898105478751,14,2.3380000000000005,70287,310,0,0.0,9415.049288748216,False,-0.13372232451543697,19,2.1900000000000004,71341,280,0,0.0,8503.915486611291,False,-0.12680969674249298,0,0.23600000000000002,121698,114,11,1.0,761.9496529695639,False,0.07988619724793705,0,0.2,112961,0,11,0.0,352.0,False,0.0007872762012596419,0.3333333333333333,475854,0.0,0.0,9,0,0,4,7,7.0,12,16,7,72.0,27.0,6,3,7,552,0.6730225420324132,31.108947459957562
35,7,0,0,0,10.0,20,10.0,30.664584063544424,14,33.35714285714286,3.3820709848425627,16,1.5,32.0,7,32.0,0,0.7490000000000001,56599,13,16,1.0,620.6333450167108,False,0.1655774024067252,0,1.9910000000000005,43235,347,0,0.0,3470.0,False,-0.07895545314900154,8,2.404000000000001,69987,311,0,0.0,9536.685643762316,False,-0.13648516452528953,8,2.2510000000000003,70654,293,0,0.0,8984.723130618517,False,-0.1319684240067776,0,0.23600000000000002,121898,120,14,1.0,853.8485181811075,False,0.08206181674236208,0,0.2,112961,0,11,0.0,352.0,False,0.0007872762012596419,0.3333333333333333,475334,0.0,0.0,11,0,0,3,2,2.0,13,16,9,76.0,17.0,5,2,9,891,0.7139514579903334,31.822898917947896
36,9,0,0,0,10.0,20,10.0,30.85840519310446,6,35.0,3.4060044965513883,4,4.25,32.0,10,32.0,0,0.7490000000000001,56699,14,20,1.0,757.1681038620892,False,0.16902373890283756,0,1.9910000000000005,43145,356,0,0.0,3560.0,False,-0.07987711213517665,3,2.4260000000000006,69687,317,0,0.0,9782.114446214115,False,-0.13853302811441412,1,2.2530000000000006,70625,293,0,0.0,9041.512721579607,False,-0.13197541485266653,0,0.23600000000000002,122201,114,14,1.0,836.2845126068582,False,0.08466441030627192,0,0.2,112961,0,11,0.0,352.0,False,0.0007872762012596419,0.3333333333333333,475318,0.0,0.0,9,0,0,8,2,2.0,12,20,5,92.0,3.0,8,1,5,730,0.6782132700318471,32.50111218797974
37,5,0,0,0,10.0,20,10.0,30.85840519310446,0,,3.374420961116964,3,2.0,32.0,10,32.0,0,0.7490000000000001,56599,14,30,1.0,1065.7521557931339,False,0.17013571076081035,0,1.9910000000000005,43045,366,0,0.0,3660.0,False,-0.08090117767537122,0,2.4230000000000005,69687,317,0,0.0,9782.114446214115,False,-0.13853302811441412,3,2.282000000000001,70527,293,0,0.0,9041.512721579607,False,-0.13310743365804018,0,0.23600000000000002,122515,107,14,1.0,809.0630428395152,False,0.08732159367188948,0,0.2,112961,0,11,0.0,352.0,False,0.0007872762012596419,0.3333333333333333,475334,0.0,0.0,9,0,0,3,2,2.0,11,14,7,30.0,13.0,3,2,7,520,0.6617980030132458,33.16291019099299
38,7,0,0,0,10.0,20,10.0,31.03773126536357,9,33.44444444444444,3.3715587295060914,9,3.3333333333333335,32.0,0,,0,0.7490000000000001,56800,14,31,1.0,1102.1696692262706,False,0.1746253934380571,0,1.9910000000000005,42945,376,0,0.0,3760.0,False,-0.0819252432155658,6,2.4830000000000005,69192,326,0,0.0,10118.300392508523,False,-0.14230920058386448,3,2.309,70438,293,0,0.0,9094.055260751526,False,-0.13383202654034543,0,0.23600000000000002,122485,106,24,1.0,1125.3852253276457,False,0.08845528105463014,0,0.2,112961,0,11,0.0,352.0,False,0.0007872762012596419,0.3333333333333333,474821,0.0,0.0,8,0,0,5,4,4.0,11,16,4,58.0,11.0,5,2,4,501,0.6672592040267773,33.830169395019766
39,4,0,0,0,10.0,20,10.0,31.64256957559568,27,34.25925925925926,3.3592018931456455,4,3.0,32.0,5,32.0,0,0.7490000000000001,57665,10,14,1.0,542.9959740583395,False,0.18661542216137578,0,1.9910000000000005,42805,390,0,0.0,3900.0,False,-0.0833589349718382,4,2.5170000000000003,68596,340,0,0.0,10758.473655702532,False,-0.14549633447862131,0,2.306000000000001,69985,306,0,0.0,9682.626290132277,False,-0.13566537125519926,0,0.23600000000000002,122473,100,34,1.0,1423.9201893145646,False,0.08966952174879056,0,0.2,113121,0,6,0.0,192.0,False,0.0014949402023919044,0.3333333333333333,474645,0.0,0.0,12,0,0,4,1,1.0,11,15,4,49.0,0.0,4,0,4,1285,0.6170027630287223,34.44717215804849
40,4,0,0,0,9.999999999999998,20,10.0,31.95918889352422,24,33.666666666666664,3.2592926219503067,7,1.7142857142857142,32.0,3,32.0,10,0.849,58124,12,10,1.0,439.5918889352422,False,0.19495741821746285,0,1.9910000000000003,42725,398,0,0.0,3979.999999999999,False,-0.08417818740399385,2,2.533000000000001,68023,355,0,0.0,11345.512057201098,False,-0.14872467652446494,5,2.3560000000000008,69524,315,0,0.0,10067.14450146013,False,-0.13876965437929484,0,0.23600000000000002,122461,97,44,1.0,1724.1513843291798,False,0.0908912647031756,0,0.2,113217,0,3,0.0,96.0,False,0.0019195386030712617,0.3333333333333333,474074,0.0,0.0,8,0,0,5,4,3.142857142857143,11,16,4,55.0,0.0,4,0,4,576,0.6088724569999613,35.05604461504845
41,4,0,0,0,9.999999999999998,20,10.0,32.17110373461805,16,34.0,3.1553920929019013,5,1.0,32.0,3,32.0,6,0.899,58416,14,10,1.0,461.71103734618043,False,0.20116447554885997,0,1.9910000000000005,42645,406,0,0.0,4059.999999999999,False,-0.08499743983614952,0,2.5310000000000006,68023,355,0,0.0,11420.741825789408,False,-0.14829017901035324,5,2.4010000000000007,68815,331,0,0.0,10648.635336158575,False,-0.14360100185882937,0,0.23600000000000002,122456,92,54,1.0,2018.296072546975,False,0.09214800824670483,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,473668,0.0,0.0,6,0,0,6,2,1.375,9,15,6,32.0,8.0,3,1,6,296,0.58407924300991,35.64012385805836
42,6,0,0,0,9.999999999999998,20,10.0,32.17110373461805,0,,3.0775175129014123,8,2.125,32.0,0,,0,0.893,58326,13,20,1.0,773.422074692361,False,0.20251328289495513,0,1.9910000000000005,42535,417,0,0.0,4169.999999999999,False,-0.08612391193036355,3,2.5610000000000004,67924,355,0,0.0,11420.741825789408,False,-0.1494337490280266,5,2.4460000000000006,68651,331,0,0.0,10648.635336158575,False,-0.14549540067598524,0,0.23600000000000002,122439,90,64,1.0,2324.976576161127,False,0.09335404684806956,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,473188,0.0,0.0,6,0,0,6,3,3.0,11,17,6,62.0,13.0,5,1,6,200,0.626254724978935,36.266378583037294
43,6,0,0,0,9.999999999999998,20,10.0,32.198516270155416,1,36.0,3.0237847274445486,5,2.0,32.0,0,,0,0.893,58252,14,29,1.0,1073.756971834507,False,0.2040732920822786,0,1.9910000000000005,42445,426,0,0.0,4259.999999999999,False,-0.08704557091653865,5,2.6080000000000005,67728,356,0,0.0,11462.671792175328,False,-0.15145561566705174,0,2.4410000000000007,68651,331,0,0.0,10657.708885421443,False,-0.1454429954290614,0,0.23600000000000002,122429,85,74,1.0,2625.0217018327867,False,0.09459265843638454,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,472818,0.0,0.0,7,0,0,6,1,1.0,10,16,8,53.0,22.0,4,2,8,236,0.6443798289983533,36.91075841203565
44,8,0,0,0,9.999999999999998,20,10.0,32.65136194825904,17,36.0,2.9803302148624073,4,2.0,32.0,0,,0,0.893,58764,14,22,1.0,858.3299628616988,False,0.2123536094507086,0,1.9910000000000005,42345,436,0,0.0,4359.999999999999,False,-0.08806963645673323,3,2.6330000000000005,67017,373,0,0.0,12178.95800670062,False,-0.1555315405464843,1,2.4510000000000005,68622,331,0,0.0,10807.600804873742,False,-0.14491226389394982,0,0.23600000000000002,122421,79,84,1.0,2923.44608697413,False,0.09584179325142468,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,472482,0.0,0.0,7,0,0,11,2,2.0,9,20,4,106.0,0.0,8,0,4,812,0.6539593890192918,37.56471780105494
45,4,0,0,0,10.0,20,10.0,32.78065548999813,21,33.57142857142857,3.0712902466784375,4,5.0,32.0,0,,0,0.893,59349,16,11,1.0,520.5872103899794,False,0.22087646912841755,0,1.9910000000000005,42265,444,0,0.0,4440.0,False,-0.08888888888888889,4,2.6700000000000004,66691,379,0,0.0,12423.868430709292,False,-0.1578827296051259,0,2.4500000000000006,68127,346,0,0.0,11342.106799539353,False,-0.14754301787238594,0,0.23600000000000002,122401,73,94,1.0,3232.2041880075258,False,0.0970304834583872,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,472146,0.0,0.0,7,0,0,5,1,1.0,10,15,6,38.0,12.0,3,1,6,905,0.633445154002402,38.19816295505734
46,6,0,0,0,10.0,20,10.0,33.06440507339114,13,36.0,3.1155492257965287,4,4.0,32.0,0,,2,0.913,59683,15,10,1.0,480.6440507339114,False,0.2273081828032147,0,1.9910000000000005,42155,455,0,0.0,4550.0,False,-0.09001536098310292,2,2.6860000000000004,66167,392,0,0.0,12961.246788769327,False,-0.1608318791005688,2,2.4700000000000006,68063,346,0,0.0,11440.284155393336,False,-0.1477152617193209,0,0.23600000000000002,122385,67,104,1.0,3536.7417981283675,False,0.09823589005611943,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,471766,0.0,0.0,6,0,0,6,3,2.1538461538461537,12,18,3,80.0,0.0,6,0,3,200,0.6435691590304486,38.84173211408779
47,3,0,0,0,10.0,20,10.0,33.111270190245406,7,34.0,3.1401694644725513,1,5.0,32.0,0,,0,0.911,59841,13,13,1.0,560.4465124731903,False,0.23136145942112846,0,1.9910000000000005,42035,467,0,0.0,4670.0,False,-0.0912442396313364,0,2.6840000000000006,65929,399,0,0.0,13211.396805907918,False,-0.16213629965053009,1,2.4780000000000006,68034,346,0,0.0,11456.49948582491,False,-0.1479565935138505,0,0.23600000000000002,122380,58,114,1.0,3830.129828939408,False,0.09948928697959901,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,471532,0.0,0.0,6,0,0,6,1,1.0,8,14,5,33.0,3.0,2,1,5,438,0.5640996730071492,39.40583178709494
48,5,0,0,0,10.0,20,10.0,33.200311393046924,4,36.0,3.103615534594301,5,2.6,32.0,0,,0,0.911,59895,12,19,1.0,750.8059164678915,False,0.234416855263368,0,1.9910000000000003,41925,478,0,0.0,4780.0,False,-0.09237071172555043,0,2.6840000000000006,65785,403,0,0.0,13379.72549139791,False,-0.16282747403057665,5,2.5270000000000006,67872,346,0,0.0,11487.307741994236,False,-0.1496499535526086,0,0.23600000000000002,122367,53,124,1.0,4132.491623333498,False,0.10071160756198035,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,471157,0.0,0.0,7,0,0,6,2,2.0,9,15,5,55.0,3.0,4,1,5,344,0.5879192579886876,39.99375104508363
49,5,0,0,0,10.0,20,10.0,33.40061754455383,9,36.0,3.103615534594301,0,,32.0,0,,0,0.911,60049,19,20,1.0,858.0123508910766,False,0.23866884127896648,0,1.9910000000000005,41895,481,0,0.0,4810.0,False,-0.09267793138760881,0,2.6840000000000006,65785,403,0,0.0,13460.448870455195,False,-0.16236124758605533,0,2.5220000000000007,67548,355,0,0.0,11857.21922831661,False,-0.151256083282412,0,0.23600000000000002,122367,43,134,1.0,4421.455467987555,False,0.10198966575254557,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,470957,0.0,0.0,7,0,0,6,0,0.0,10,16,5,57.0,3.0,4,1,5,524,0.6249656730215065,40.618716718105134
50,5,0,0,0,10.0,20,10.0,33.626537613723116,31,34.45161290322581,3.0674532426740018,6,2.6666666666666665,32.0,0,,11,1.0210000000000001,60765,20,10,1.0,536.2653761372312,False,0.25003855991948015,0,1.9910000000000005,41805,490,0,0.0,4900.0,False,-0.09359959037378392,4,2.7240000000000006,65265,414,0,0.0,13921.38657208137,False,-0.16570568335769853,2,2.5420000000000007,66812,375,0,0.0,12609.951605146169,False,-0.15541028979019436,0,0.23600000000000002,122351,39,144,1.0,4727.630676464286,False,0.10320231528405763,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,470311,0.0,0.0,9,0,0,7,3,2.9166666666666665,9,16,5,60.0,3.0,4,1,5,884,0.631384119973518,41.25010083807865
51,5,0,0,0,10.000000000000002,20,10.0,33.74799321426977,7,36.0,3.503732205382699,9,6.666666666666667,32.0,0,,0,1.0100000000000002,60917,20,13,1.0,638.723911785507,False,0.25420096171823353,0,1.9910000000000005,41705,500,0,0.0,5000.000000000001,False,-0.09462365591397849,4,2.7600000000000007,65041,417,0,0.0,14072.913170350494,False,-0.16741799696000692,5,2.5900000000000007,66528,379,0,0.0,12790.489428208242,False,-0.1576481187221573,0,0.23600000000000002,122291,38,154,1.0,5061.141823804543,False,0.1041466537391397,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,469795,0.0,0.0,8,0,0,5,4,4.0,8,13,7,34.0,16.0,3,2,7,452,0.6235407009953633,41.873641539074015
52,7,0,0,0,10.000000000000002,20,10.0,33.45678399363126,15,31.066666666666666,3.6456097050446457,7,5.0,32.0,0,,2,1.0300000000000002,61239,20,10,1.0,534.5678399363127,False,0.2597293173572587,0,1.9910000000000005,41605,510,0,0.0,5100.000000000001,False,-0.09564772145417307,3,2.786000000000001,64960,417,0,0.0,13951.478925344236,False,-0.1690550015285474,4,2.625000000000001,65936,394,0,0.0,13181.972893490718,False,-0.16222538209394186,0,0.23600000000000002,122256,35,164,1.0,5375.596339676563,False,0.10522785161912002,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,469309,0.0,0.0,8,0,0,6,4,4.0,12,18,2,74.0,3.0,6,1,2,594,0.6503501199767925,42.52399165905081
53,2,0,0,0,10.000000000000002,20,10.0,33.63277182065127,16,35.0,3.5682990703646147,2,1.0,32.0,0,,6,1.088,61570,19,10,1.0,526.3277182065127,False,0.26642424698624173,0,1.9910000000000005,41495,521,0,0.0,5210.000000000001,False,-0.0967741935483871,2,2.8030000000000004,64859,418,0,0.0,14058.498621032231,False,-0.169603570358248,0,2.6210000000000004,65411,409,0,0.0,13755.80367464637,False,-0.16497554796267594,0,0.23600000000000002,122254,27,174,1.0,5664.344074899845,False,0.10648726237925418,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,468902,0.0,0.0,6,0,0,6,4,3.2857142857142856,8,14,4,31.0,0.0,2,0,4,200,0.5626037219772115,43.08659538102802
