index,contract,contract_id,type,level,id,perpetrator,perpetrator_type,victims,step,resolved
0,"04MyA@2, 03Buy@1 agreed on {'quantity': 10, 'time': 1, 'unit_price': 14} [id ac3e0e60-54e6-4bac-be57-5ec382ef0335]",ac3e0e60-54e6-4bac-be57-5ec382ef0335,product,1.0,dd8b6356-99b6-4fd7-afad-f4be39e12aec,03Buy@1,str,['04MyA@2'],-1,False
1,"02Dec@1, 01Ran@0 agreed on {'quantity': 1, 'time': 2, 'unit_price': 3} [id 801cdab3-00f6-4fca-9167-9d0dac430a2c]",801cdab3-00f6-4fca-9167-9d0dac430a2c,product,1.0,428db732-5a8e-49bd-9d7e-185440bb394f,01Ran@0,str,['02Dec@1'],-1,False
2,"02Dec@1, 00Ran@0 agreed on {'quantity': 1, 'time': 2, 'unit_price': 3} [id e848ed99-a48d-40e7-9ee8-04b6345fb790]",e848ed99-a48d-40e7-9ee8-04b6345fb790,product,1.0,da13660a-0762-49d7-83dc-6b078e4d9985,00Ran@0,str,['02Dec@1'],-1,False
3,"03Buy@1, 00Ran@0 agreed on {'quantity': 8, 'time': 2, 'unit_price': 2} [id deadade5-81fa-49cf-a122-aa294f6b2b71]",deadade5-81fa-49cf-a122-aa294f6b2b71,product,1.0,7732e899-8793-43ef-9ec9-3cde31380b9e,00Ran@0,str,['03Buy@1'],-1,False
4,"03Buy@1, 01Ran@0 agreed on {'quantity': 5, 'time': 2, 'unit_price': 6} [id b0b59f82-4d68-40bb-bbed-b2ff89a764d0]",b0b59f82-4d68-40bb-bbed-b2ff89a764d0,product,1.0,3d434b46-035d-4fe5-bfbd-58d2bc489e41,01Ran@0,str,['03Buy@1'],-1,False
5,"03Buy@1, 01Ran@0 agreed on {'quantity': 3, 'time': 2, 'unit_price': 5} [id d4c640cf-4251-47c5-8d6d-2a3400b6a6df]",d4c640cf-4251-47c5-8d6d-2a3400b6a6df,product,1.0,178280b8-335e-402b-b076-d239829d38d4,01Ran@0,str,['03Buy@1'],-1,False
6,"05Ind@2, 03Buy@1 agreed on {'quantity': 1, 'time': 2, 'unit_price': 15} [id f33fde22-8730-4cf6-a834-7b1e19c8b917]",f33fde22-8730-4cf6-a834-7b1e19c8b917,product,1.0,4ee1b7bd-026a-475b-9984-f9a054e821fe,03Buy@1,str,['05Ind@2'],-1,False
7,"05Ind@2, 03Buy@1 agreed on {'quantity': 10, 'time': 2, 'unit_price': 14} [id f48eeb90-d6a8-4c10-b65f-9291be3fff3c]",f48eeb90-d6a8-4c10-b65f-9291be3fff3c,product,1.0,8b7a2ef4-adfd-4e5c-b852-9d566ff5b746,03Buy@1,str,['05Ind@2'],-1,False
8,"05Ind@2, 03Buy@1 agreed on {'quantity': 11, 'time': 2, 'unit_price': 16} [id 9115e589-bd39-4d69-9ab9-7aa2c8199da7]",9115e589-bd39-4d69-9ab9-7aa2c8199da7,product,1.0,39a60b04-e1db-4c02-96cc-9e758f36d38a,03Buy@1,str,['05Ind@2'],-1,False
9,"05Ind@2, 03Buy@1 agreed on {'quantity': 4, 'time': 2, 'unit_price': 16} [id b9c5b1e2-19e4-459e-933c-3450b22a97ef]",b9c5b1e2-19e4-459e-933c-3450b22a97ef,product,1.0,121ac62a-0fe9-4b82-9585-4e72a4c07d14,03Buy@1,str,['05Ind@2'],-1,False
