index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
33,6,0,0,0,10.000000000000002,20,10.0,2.9797673833165303,5,1.0,24.770270397453363,7,16.0,40.00000000000001,20,40.0,0,1.3250000000000002,25262,352,0,0.0,3520.0000000000005,False,-0.13521298044612282,5,1.1590000000000003,25901,328,0,0.0,3280.0000000000005,False,-0.11860338592504881,0,0.2,60543,0,53,0.5,1312.8243310650282,False,0.07318437494357861,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,9,2.5670000000000006,76745,0,0,0.0,0.0,False,-0.048820088245500964,11,2.920000000000001,73478,121,0,0.0,2997.2027180918567,False,-0.07073767588312511,0.08333333333333333,319567,0.0,0.0,11,0,0,10,11,11.0,16,26,6,74.0,0.0,6,0,6,312,3.3670221510110423,188.3894066629582
34,6,0,0,0,10.000000000000002,20,10.0,2.9241967219392633,2,1.0,23.77584490465803,9,16.0,40.00000000000001,20,40.0,2,1.3450000000000002,25122,362,0,0.0,3620.0000000000005,False,-0.13809325695266744,0,1.1540000000000004,25801,338,0,0.0,3380.0000000000005,False,-0.12020353953979582,0,0.2,60685,0,46,0.2,1093.6888656142694,False,0.07375310266908314,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,9,2.6480000000000006,76613,0,0,0.0,0.0,False,-0.050456100342075254,11,3.0190000000000006,73146,130,0,0.0,3090.859837605544,False,-0.07427209956369583,0.03333333333333333,319005,0.0,0.0,10,0,0,8,12,12.0,20,28,7,99.0,0.0,6,0,7,344,3.4093881429871544,191.79879480594536
35,7,0,0,0,10.0,20,10.0,3.00198156352353,6,3.8333333333333335,20.903105255053323,39,15.64102564102564,40.00000000000001,20,40.0,0,1.3430000000000002,25002,374,0,0.0,3740.0,False,-0.1400134412903639,6,1.2140000000000002,25618,346,0,0.0,3460.0,False,-0.12477997887797229,0,0.2,61272,0,13,0.6,271.7403683156932,False,0.07683986574821737,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,8,2.719000000000001,76499,0,0,0.0,0.0,False,-0.05186901988002578,12,3.128000000000001,72328,169,0,0.0,3532.6247881040117,False,-0.08167279269679241,0.09999999999999999,318357,0.0,0.0,16,0,0,5,12,12.0,24,29,6,114.0,0.0,7,0,6,810,3.56803334801225,195.3668281539576
36,6,0,0,0,10.0,20,10.0,2.914996854351442,6,2.0,20.050822514686807,14,14.0,40.00000000000001,20,40.0,6,1.4030000000000002,24768,386,0,0.0,3860.0,False,-0.1455819758696835,0,1.2080000000000002,25538,354,0,0.0,3540.0,False,-0.1260601017697699,1,0.21000000000000002,61418,0,6,0.6,120.30493508812084,False,0.07807232608887278,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,10,2.8110000000000004,76349,0,0,0.0,0.0,False,-0.05372812453522384,10,3.2160000000000015,71972,183,0,0.0,3669.300520187686,False,-0.08523808611256457,0.09999999999999999,317683,0.0,0.0,12,0,0,12,12,11.142857142857142,15,27,6,84.0,0.0,6,0,6,298,3.302692950994242,198.66952110495185
37,6,0,0,0,10.0,20,10.0,2.914996854351442,0,,20.050822514686807,0,,40.00000000000001,20,40.0,0,1.3970000000000002,24688,394,0,0.0,3940.0,False,-0.1468620987614811,0,1.2080000000000002,25418,366,0,0.0,3660.0,False,-0.1279802861074663,0,0.20900000000000002,61418,0,6,0.0,120.30493508812084,False,0.07807232608887278,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,11,2.911000000000001,76169,0,0,0.0,0.0,False,-0.055959050121461504,9,3.2960000000000016,71838,183,0,0.0,3669.300520187686,False,-0.08689888627120816,0.0,317169,0.0,0.0,11,0,0,4,11,11.0,21,25,7,103.0,0.0,6,0,7,200,2.659979708958417,201.32950081391027
38,7,0,0,0,10.0,20,10.0,2.7905156055927596,6,1.5,19.501811125462517,16,16.0,40.0,20,40.0,3,1.427,24481,409,0,0.0,4090.0,False,-0.15108650430441323,3,1.2380000000000002,25308,371,0,0.0,3710.0,False,-0.13070054725253624,10,0.30900000000000005,61261,0,6,0.6,117.0108667527751,False,0.07529031377575827,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,10,3.000000000000001,76019,0,0,0.0,0.0,False,-0.05781815477665956,10,3.387000000000002,71424,199,0,0.0,3880.860413967041,False,-0.09071897517496003,0.09999999999999999,316131,0.0,0.0,11,0,0,6,13,12.25,18,24,5,114.0,0.0,7,0,5,200,3.282896630000323,204.6123974439106
39,5,0,0,0,10.0,20,10.0,2.6797721502258196,10,2.0,18.943482500926116,12,14.0,40.0,20,40.0,5,1.4740000000000004,24286,419,0,0.0,4190.0,False,-0.15572694978717957,5,1.2850000000000001,25113,381,0,0.0,3810.0,False,-0.1353409927353026,6,0.35900000000000004,61171,0,10,1.0,189.43482500926115,False,0.07434709452713902,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,10,3.0900000000000007,75879,0,0,0.0,0.0,False,-0.05955331912151108,10,3.477000000000001,71110,211,0,0.0,3997.0748076954105,False,-0.09389051851856996,0.16666666666666666,315197,0.0,0.0,11,0,0,2,13,12.142857142857142,20,22,7,63.0,3.0,4,1,7,200,2.859763474029023,207.47216091793962
40,7,0,0,0,9.999999999999998,20,10.0,2.9195193801879635,5,6.0,18.943482500926116,0,,40.0,20,40.0,5,1.5190000000000006,24111,429,0,0.0,4289.999999999999,False,-0.1597273338240471,0,1.2800000000000002,25013,391,0,0.0,3909.999999999999,False,-0.13694114635004961,0,0.35300000000000004,61141,0,15,0.5,284.15223751389175,False,0.07465149438426234,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,10,3.1800000000000006,75725,0,0,0.0,0.0,False,-0.061461999900847754,10,3.5670000000000015,70958,211,0,0.0,3997.0748076954105,False,-0.09577441123583731,0.08333333333333333,314586,0.0,0.0,9,0,0,5,10,10.0,23,28,8,116.0,0.0,7,0,8,200,3.4220626350142993,210.89422355295392
41,8,0,0,0,9.999999999999998,20,10.0,2.754535957896255,7,1.2857142857142858,18.667744064418304,11,16.0,40.0,20,40.0,0,1.5140000000000002,24021,438,0,0.0,4379.999999999999,False,-0.16116747207731943,7,1.35,24760,402,0,0.0,4019.999999999999,False,-0.14327775466444778,0,0.35300000000000004,61308,0,11,0.7,205.34518470860135,False,0.0768890083883544,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,10,3.270000000000001,75567,0,0,0.0,0.0,False,-0.06342025680432303,10,3.6570000000000014,70630,222,0,0.0,4144.239182300864,False,-0.09892767350217599,0.11666666666666665,313924,0.0,0.0,13,0,0,11,13,13.0,16,27,9,118.0,0.0,8,0,9,376,4.135037180036306,215.02926073299022
42,9,0,0,0,9.999999999999998,20,10.0,2.615224568801699,6,1.1666666666666667,18.261211418452316,19,16.0,40.0,20,40.0,6,1.5740000000000003,23778,450,0,0.0,4499.999999999999,False,-0.1670240343072935,0,1.3430000000000002,24680,410,0,0.0,4099.999999999999,False,-0.1445578775562454,8,0.43300000000000005,61301,0,6,0.6,109.56726851071389,False,0.0759264832577308,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,12,3.3800000000000012,75351,0,0,0.0,0.0,False,-0.06609736750780824,8,3.727000000000001,70224,241,0,0.0,4400.951951847008,False,-0.10236879708587202,0.09999999999999999,312972,0.0,0.0,11,0,0,12,13,12.8,17,29,9,113.0,3.0,8,1,9,344,4.111179690051358,219.14044042304158
43,9,0,0,0,9.999999999999998,20,10.0,2.6533510080072897,1,5.0,18.261211418452316,0,,39.99999999999999,20,40.0,1,1.5780000000000003,23662,460,0,0.0,4599.999999999999,False,-0.16913623707875955,0,1.3430000000000002,24580,420,0,0.0,4199.999999999999,False,-0.1461580311709924,0,0.42500000000000004,61296,0,7,0.1,127.8284799291662,False,0.07599891698461379,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,13,3.498000000000001,75107,0,0,0.0,0.0,False,-0.06912151108026375,7,3.789000000000001,70144,241,0,0.0,4400.951951847008,False,-0.10336031956864432,0.016666666666666666,312427,0.0,0.0,9,0,0,10,9,9.0,17,27,7,137.0,0.0,9,0,7,200,3.793195387988817,222.9336358110304
44,7,0,0,0,9.999999999999998,20,10.0,2.569699454569912,3,1.0,18.093318286493187,9,16.0,39.99999999999999,20,40.0,3,1.6070000000000004,23502,470,0,0.0,4699.999999999999,False,-0.172656575031203,0,1.3430000000000002,24480,430,0,0.0,4299.999999999999,False,-0.14775818478573943,2,0.44500000000000006,61361,0,3,0.3,54.27995485947956,False,0.07649387958877948,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,10,3.5850000000000013,74973,0,0,0.0,0.0,False,-0.07078231123890734,10,3.8820000000000014,69840,250,0,0.0,4523.329571623297,False,-0.10636972899445184,0.049999999999999996,311794,0.0,0.0,10,0,0,11,11,10.222222222222221,16,27,6,99.0,0.0,7,0,6,200,3.778629952983465,226.71226576401386
45,6,0,0,0,10.0,20,10.0,2.5034102009280845,11,2.1818181818181817,18.093318286493187,0,,39.99999999999999,20,40.0,2,1.6240000000000003,23352,481,0,0.0,4810.0,False,-0.17569686689922231,9,1.4330000000000003,24208,439,0,0.0,4390.0,False,-0.1550228821966909,0,0.44300000000000006,61337,1,13,1.0,237.71654792533948,False,0.07768137821279193,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,11,3.6850000000000005,74783,0,0,0.0,0.0,False,-0.07313717713549155,9,3.9620000000000006,69706,250,0,0.0,4523.329571623297,False,-0.10803052915309543,0.16666666666666666,311024,0.0,0.0,10,0,0,3,16,16.0,23,26,7,75.0,3.0,5,1,7,200,3.018718607025221,229.73098437103909
46,7,0,0,0,10.0,20,10.0,2.263486842719955,11,1.0,18.093318286493187,0,,39.99999999999999,20,40.0,0,1.622,23262,490,0,0.0,4900.0,False,-0.17713700515249464,11,1.5340000000000003,23862,450,0,0.0,4500.0,False,-0.1643357762345185,0,0.44300000000000006,61326,2,23,1.0,420.6732942747832,False,0.07909263576504381,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,11,3.784000000000001,74607,0,0,0.0,0.0,False,-0.0753185265975906,9,4.043000000000001,69570,250,0,0.0,4523.329571623297,False,-0.10971611737380833,0.16666666666666666,310265,0.0,0.0,11,0,0,5,11,11.0,23,28,6,113.0,0.0,7,0,6,200,5.696607869991567,235.42759224103065
47,6,0,0,0,10.0,20,10.0,2.101971042095686,10,1.1,18.05464826822995,4,17.0,39.99999999999999,20,40.0,10,1.7220000000000004,22920,502,0,0.0,5020.0,False,-0.18616187153966782,0,1.5230000000000001,23782,458,0,0.0,4580.0,False,-0.16561589912631614,0,0.44300000000000006,61383,2,29,1.0,527.7887418628599,False,0.08103136062377571,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,10,3.873,74459,0,0,0.0,0.0,False,-0.07715284319071936,10,4.134,69348,254,0,0.0,4585.880660130408,False,-0.1120799621973972,0.16666666666666666,309530,0.0,0.0,10,0,0,5,13,13.0,19,24,6,65.0,3.0,5,1,6,268,2.6611607170198113,238.08875295805046
48,6,0,0,0,10.0,20,10.0,2.093333324252995,6,2.0,18.05464826822995,0,,40.0,20,40.0,6,1.7720000000000002,22676,515,0,0.0,5150.0,False,-0.19189042148046212,0,1.5230000000000004,23712,465,0,0.0,4650.0,False,-0.16673600665663904,0,0.44300000000000006,61371,0,37,0.8,668.0219859245082,False,0.08205048561993224,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,7,3.933000000000001,74369,0,0,0.0,0.0,False,-0.07826830598383819,13,4.2540000000000004,69102,254,0,0.0,4585.880660130408,False,-0.11512889383192201,0.13333333333333333,308868,0.0,0.0,8,0,0,3,12,12.0,22,25,5,79.0,3.0,5,1,5,200,2.691176722990349,240.7799296810408
49,5,0,0,0,10.0,20,10.0,2.071999600532507,5,1.8,17.644008696633925,9,13.0,40.0,20,40.0,0,1.7660000000000005,22586,524,0,0.0,5240.0,False,-0.19333055973373445,5,1.5730000000000004,23503,476,0,0.0,4760.0,False,-0.17166447979005986,0,0.44300000000000006,61479,0,33,0.5,582.2522869889195,False,0.08319233583794165,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,12,4.046000000000001,74153,0,0,0.0,0.0,False,-0.08094541668732338,8,4.3210000000000015,68873,263,0,0.0,4640.374287214722,False,-0.11762942908622086,0.08333333333333333,308232,0.0,0.0,11,0,0,4,14,14.0,20,24,5,72.0,3.0,4,1,5,317,2.4937582970014773,243.2736879780423
50,5,0,0,0,10.0,20,10.0,2.071999600532507,0,,16.933822670147954,18,13.0,40.0,20,40.0,0,1.7660000000000002,22476,535,0,0.0,5350.0,False,-0.19509072870995617,0,1.568,23413,485,0,0.0,4850.0,False,-0.17310461804333216,0,0.44300000000000006,61713,0,15,0.0,254.00734005221932,False,0.08441769841872324,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,11,4.144,73973,0,0,0.0,0.0,False,-0.08317634227356105,9,4.4030000000000005,68505,281,0,0.0,4758.404170311575,False,-0.12145899948991386,0.0,307718,0.0,0.0,14,0,0,3,11,11.0,20,23,5,65.0,3.0,4,1,5,434,2.2680718660121784,245.54175984405447
51,5,0,0,0,10.000000000000002,20,10.0,2.1593749479156243,10,2.7,16.933822670147954,0,,40.0,20,40.0,3,1.7960000000000003,22306,546,0,0.0,5460.000000000001,False,-0.19877108202387428,7,1.6380000000000001,23191,494,0,0.0,4940.000000000001,False,-0.1787691618395366,0,0.44300000000000006,61686,0,25,1.0,423.34556675369885,False,0.08542897596494323,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,8,4.213000000000001,73867,0,0,0.0,0.0,False,-0.08449010956323434,12,4.514000000000001,68303,281,0,0.0,4758.404170311575,False,-0.12396259375891391,0.16666666666666666,306991,0.0,0.0,11,0,0,3,12,12.0,24,27,7,79.0,0.0,5,0,7,200,2.5067896080436185,248.0485494520981
52,7,0,0,0,10.000000000000002,20,10.0,2.1593749479156243,0,,16.621551551515676,13,14.076923076923077,40.0,20,40.0,0,1.7930000000000001,22226,554,0,0.0,5540.000000000001,False,-0.2000512049156719,0,1.6310000000000002,23071,506,0,0.0,5060.000000000001,False,-0.180689346177233,0,0.44300000000000006,61869,0,12,0.0,199.4586186181881,False,0.08667501331513856,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,9,4.295000000000001,73739,0,0,0.0,0.0,False,-0.08607654553567003,11,4.612000000000001,67942,294,0,0.0,4886.736156145609,False,-0.12764156365484108,0.0,306485,0.0,0.0,12,0,0,5,9,9.0,24,29,5,116.0,0.0,7,0,5,383,2.933404885989148,250.98195433808723
53,5,0,0,0,10.000000000000002,20,10.0,2.1845862069766806,2,3.0,16.23188522812244,16,13.625,40.0,20,40.0,0,1.7930000000000001,22126,564,0,0.0,5640.000000000001,False,-0.20165135853041893,2,1.6510000000000005,22935,516,0,0.0,5160.000000000001,False,-0.1834416103945979,4,0.4830000000000001,61929,0,2,0.2,32.46377045624488,False,0.08626296575646414,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,10,4.386000000000001,73585,0,0,0.0,0.0,False,-0.08798522631500669,10,4.701000000000002,67564,310,0,0.0,5031.884420717956,False,-0.1314270213380723,0.03333333333333333,305777,0.0,0.0,11,0,0,3,13,12.363636363636363,22,25,5,59.0,3.0,4,1,5,275,2.331804155022837,253.31375849311007
54,5,0,0,0,10.000000000000002,20,10.0,2.001060066653762,14,1.2142857142857142,16.23188522812244,0,,40.00000000000001,20,40.0,3,1.8229999999999997,21969,574,0,0.0,5740.000000000001,False,-0.20507568726597752,11,1.7590000000000003,22597,526,0,0.0,5260.000000000001,False,-0.19265849521554068,0,0.4790000000000001,61912,4,12,1.0,202.78686300408435,False,0.08745823714624987,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,9,4.466000000000001,73451,0,0,0.0,0.0,False,-0.08964602647365029,11,4.801000000000002,67386,310,0,0.0,5031.884420717956,False,-0.13363315886224064,0.16666666666666666,304953,0.0,0.0,8,0,0,4,13,13.0,21,25,7,76.0,0.0,5,0,7,200,2.5771484340075403,255.8909069271176
55,7,0,0,0,10.000000000000002,20,10.0,1.9607405830278963,8,1.625,16.1586438307208,7,15.0,40.00000000000001,20,40.0,8,1.9000000000000004,21704,584,0,0.0,5840.000000000001,False,-0.2119563478093897,0,1.7480000000000004,22497,536,0,0.0,5360.000000000001,False,-0.1942586488302877,0,0.4790000000000001,62004,2,15,1.0,246.30113862686778,False,0.08945306648394472,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,11,4.567000000000001,73267,0,0,0.0,0.0,False,-0.09192652818402658,9,4.880000000000001,67155,317,0,0.0,5122.290094338493,False,-0.1359359346689647,0.16666666666666666,304265,0.0,0.0,12,0,0,6,12,12.0,17,23,7,120.0,0.0,7,0,7,305,2.4851542440010235,258.37606117111864
56,7,0,0,0,10.000000000000002,20,10.0,1.875092316116984,18,1.5555555555555556,15.875457076158566,16,14.0,40.00000000000001,20,40.0,5,1.9420000000000004,21524,593,0,0.0,5930.000000000001,False,-0.21627676256920664,13,1.8780000000000003,22127,547,0,0.0,5470.000000000001,False,-0.2043396166031939,1,0.48900000000000005,62162,10,10,1.0,177.5054939227555,False,0.09162053707013253,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,8,4.636000000000001,73155,0,0,0.0,0.0,False,-0.09331465965990779,12,4.991000000000002,66721,333,0,0.0,5286.527206360803,False,-0.1402971642062813,0.16666666666666666,303327,0.0,0.0,10,0,0,5,14,13.125,21,26,7,95.0,3.0,6,1,7,320,2.861031055042986,261.2370922261616
57,7,0,0,0,10.000000000000002,20,10.0,1.875092316116984,0,,15.875457076158566,0,,40.00000000000001,20,40.0,0,1.9370000000000003,21414,604,0,0.0,6040.000000000001,False,-0.21803693154542836,0,1.8650000000000002,22037,556,0,0.0,5560.000000000001,False,-0.2057797548564662,0,0.4880000000000001,62162,0,20,1.0,317.5091415231713,False,0.09284807931051776,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,11,4.738000000000001,72969,0,0,0.0,0.0,False,-0.09561994943235338,9,5.069000000000001,66589,333,0,0.0,5286.527206360803,False,-0.1419331763028556,0.16666666666666666,302809,0.0,0.0,10,0,0,6,11,11.0,21,27,7,119.0,0.0,7,0,7,200,2.651457254018169,263.8885494801798
58,7,0,0,0,10.000000000000002,20,10.0,1.875092316116984,0,,15.692500660594519,29,15.0,40.00000000000001,20,40.0,0,1.9370000000000005,21314,614,0,0.0,6140.000000000001,False,-0.21963708516017538,0,1.8650000000000002,21937,566,0,0.0,5660.000000000001,False,-0.20737990847121324,9,0.5780000000000001,62255,0,0,0.0,0.0,False,0.09169501630835057,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,7,4.7970000000000015,72877,0,0,0.0,0.0,False,-0.09676020028754152,13,5.190000000000001,65932,362,0,0.0,5680.685239135216,False,-0.1476334512472409,0.0,301953,0.0,0.0,13,0,0,5,10,9.818181818181818,23,28,7,116.0,0.0,7,0,7,470,2.4605994529556483,266.34914893313544
59,7,0,0,0,10.000000000000002,20,10.0,1.944665352703867,6,2.8333333333333335,15.636444244645492,11,15.0,40.00000000000001,20,40.0,1,1.9470000000000003,21175,626,0,0.0,6260.000000000001,False,-0.22216532787147567,5,1.9150000000000003,21767,574,0,0.0,5740.000000000001,False,-0.21154030786955547,11,0.6790000000000002,61985,0,6,0.6,93.81866546787296,False,0.08778292941349447,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,12,4.910000000000002,72677,0,0,0.0,0.0,False,-0.09923900649447226,8,5.2570000000000014,65655,373,0,0.0,5832.393703252768,False,-0.15012645813759373,0.09999999999999999,300897,0.0,0.0,9,0,0,1,13,13.0,25,26,7,96.0,3.0,6,1,7,200,2.8138405450154096,269.16298947815085
60,7,0,0,0,10.000000000000002,20,10.0,1.9080386331267187,3,1.0,15.636444244645492,0,,40.00000000000001,20,40.0,3,1.9760000000000002,21025,635,0,0.0,6350.000000000001,False,-0.22552565046244438,0,1.9100000000000006,21657,585,0,0.0,5850.000000000001,False,-0.2133004768457772,0,0.6680000000000001,61982,0,9,0.3,140.72799820180944,False,0.08814161959634034,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,9,4.988000000000001,72553,0,0,0.0,0.0,False,-0.10077586634276932,11,5.359000000000002,65467,373,0,0.0,5832.393703252768,False,-0.15245653597210862,0.049999999999999996,300322,0.0,0.0,10,0,0,2,11,11.0,25,27,5,117.0,0.0,7,0,5,200,2.6362188170314766,271.7992082951823
61,5,0,0,0,10.000000000000002,20,10.0,1.9234972774401597,1,3.0,15.636444244645492,0,,40.00000000000001,20,40.0,1,1.9829999999999999,20957,640,0,0.0,6400.000000000001,False,-0.22690178257112684,0,1.9100000000000004,21507,600,0,0.0,6000.000000000001,False,-0.21570070726789772,0,0.6680000000000001,61979,0,10,0.1,156.36444244645492,False,0.08822611126895151,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,11,5.089000000000001,72383,0,0,0.0,0.0,False,-0.10288285161866045,9,5.4380000000000015,65339,373,0,0.0,5832.393703252768,False,-0.1540429719445443,0.016666666666666666,299803,0.0,0.0,11,0,0,4,9,9.0,22,26,7,76.0,0.0,5,0,7,200,2.182063525018748,273.9812718202011
62,7,0,0,0,10.000000000000002,20,10.0,1.8688313055159704,4,1.0,15.636444244645492,0,,40.00000000000001,20,40.0,4,2.0220000000000002,20757,652,0,0.0,6520.000000000001,False,-0.23138221269241846,0,1.9100000000000006,21427,608,0,0.0,6080.000000000001,False,-0.21698083015969533,0,0.6680000000000001,61975,0,14,0.4,218.9102194250369,False,0.08870436484607924,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,7,5.1480000000000015,72297,0,0,0.0,0.0,False,-0.10394873828764067,13,5.559000000000002,65093,373,0,0.0,5832.393703252768,False,-0.1570919035790691,0.06666666666666667,299187,0.0,0.0,11,0,0,3,11,11.0,24,27,6,91.0,3.0,6,1,6,200,2.5118467660504393,276.4931185862515
63,6,0,0,0,10.0,20,10.0,1.9386388153190208,4,3.0,15.70021096203204,6,17.0,40.00000000000001,20,40.0,0,2.0180000000000007,20687,659,0,0.0,6590.0,False,-0.2325023202227414,4,1.9500000000000004,21225,621,0,0.0,6210.0,False,-0.22136525106410215,0,0.6680000000000001,62065,0,12,0.4,188.4025315443845,False,0.09001510303672348,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,8,5.221000000000001,72185,0,0,0.0,0.0,False,-0.10533686976352188,12,5.666000000000001,64785,379,0,0.0,5950.379954610144,False,-0.16017810250724968,0.06666666666666667,298585,0.0,0.0,12,0,0,4,12,12.0,21,25,5,65.0,3.0,5,1,5,302,2.396198934991844,278.88931752124336
64,5,0,0,0,10.0,20,10.0,1.9075244741490842,2,1.0,15.822571962532031,12,17.0,40.00000000000001,20,40.0,2,2.0380000000000007,20537,670,0,0.0,6700.0,False,-0.23554261209076072,0,1.9460000000000006,21135,630,0,0.0,6300.0,False,-0.22280538931737448,0,0.6680000000000001,62267,0,2,0.2,31.645143925064062,False,0.09218290905836869,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,6,5.2730000000000015,72111,0,0,0.0,0.0,False,-0.10625402806008626,14,5.794000000000001,64313,391,0,0.0,6186.625637350024,False,-0.16456406699376566,0.03333333333333333,298001,0.0,0.0,13,0,0,3,12,12.0,23,26,6,83.0,0.0,5,0,6,404,2.414932231011335,281.3042497522547
65,6,0,0,0,10.0,20,10.0,1.9193990889993982,8,2.0,15.822571962532031,0,,40.00000000000001,20,40.0,4,2.0760000000000005,20351,681,0,0.0,6810.0,False,-0.2397350145613979,4,1.9860000000000002,20969,639,0,0.0,6390.0,False,-0.22667776106506224,0,0.6680000000000001,62251,0,10,0.8,158.22571962532032,False,0.09301218496497492,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,8,5.347000000000001,71999,0,0,0.0,0.0,False,-0.10764215953596748,12,5.900000000000001,64107,391,0,0.0,6186.625637350024,False,-0.16711723738690434,0.13333333333333333,297315,0.0,0.0,10,0,0,2,12,12.0,25,27,4,78.0,3.0,5,1,4,200,2.2772174249985255,283.5814671772532
66,4,0,0,0,10.0,20,10.0,1.8046018969159905,8,1.0,17.20815369361753,5,49.0,40.0,20,40.0,5,2.1220000000000008,20131,693,0,0.0,6930.0,False,-0.24485550612858833,3,2.0120000000000005,20829,647,0,0.0,6470.0,False,-0.2298780682945563,0,0.6680000000000001,62488,0,13,0.8,223.70599801702787,False,0.09774231050763714,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,9,5.429000000000002,71869,0,0,0.0,0.0,False,-0.10925338357047246,11,5.998000000000002,63680,396,0,0.0,6814.428862672541,False,-0.16851898230955004,0.13333333333333333,296635,0.0,0.0,11,0,0,3,12,12.0,20,23,4,49.0,0.0,4,0,4,445,2.1473090780200437,285.72877625527326
67,4,0,0,0,10.000000000000002,20,10.0,1.8309816679083872,9,2.0,17.20815369361753,0,,40.0,20,40.0,0,2.117,20041,702,0,0.0,7020.000000000001,False,-0.24629564438186066,9,2.0990000000000006,20548,658,0,0.0,6580.000000000001,False,-0.2371107626332128,0,0.6680000000000001,62470,0,22,0.9,378.57938125958566,False,0.0987845840604249,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,10,5.520000000000001,71711,0,0,0.0,0.0,False,-0.11121164047394774,10,6.0870000000000015,63524,396,0,0.0,6814.428862672541,False,-0.170452451150956,0.15,295932,0.0,0.0,10,0,0,1,11,11.0,20,21,6,64.0,0.0,4,0,6,200,1.8446073880186304,287.5733836432919
