index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
1956,2952ed26-21b7-402f-b016-2f547a3b34bf,SELLER,01Ran@0,_SystemAgent,RandomAgent,99,2,10,32,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,99,,-1,-1
1957,484acbc9-b749-49b9-a32b-367957a2ae7c,SELLER,01Ran@0,_SystemAgent,RandomAgent,99,2,10,32,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,99,,-1,-1
1958,b405f146-5dcb-4ca1-8f63-6131edfafe21,SELLER,00Ran@0,_SystemAgent,RandomAgent,99,2,10,32,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,99,,-1,-1
1959,70fabdf4-8fc6-47c5-8add-e03fd0c1f93b,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,99,1,40,32,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
1960,d37cc49a-37b8-4f79-8afe-92ecc41cf52f,SELLER,01Ran@0,_SystemAgent,RandomAgent,99,2,10,32,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,99,,-1,-1
1961,e40f41c1-9a9c-4b13-9d39-77b2b17a7c36,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,99,3,40,32,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
1962,b81555fa-a35b-4c38-9301-d24441b7095e,00Ran@0,02Ind@1,RandomAgent,IndDecentralizingAgent,36,6,2,32,-1,32,02Ind@1|00Ran@0,"[quantity: (1, 7), time: (32, 36), unit_price: (1, 17)]",00Ran@0,02Ind@1,p1,02Ind@1,True,1,11,-1,00Ran@0:product(1.0),-1,-1
1963,8dd0b173-17c9-443a-92ac-f84ce330599d,SELLER,00Ran@0,_SystemAgent,RandomAgent,99,3,10,32,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,99,,-1,-1
1964,3dbccd9b-55aa-4567-9481-ce34e8004353,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,99,2,40,32,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
1965,c391c601-7969-4a1e-a3bd-69a20f1a2525,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,99,1,40,32,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
