index,contract,contract_id,type,level,id,perpetrator,perpetrator_type,victims,step,resolved
0,"07Ran@3, 05Ran@2 agreed on {'quantity': 8, 'time': 1, 'unit_price': 25} [id 2957c759-43c5-47fb-b2b7-fb991de3e471]",2957c759-43c5-47fb-b2b7-fb991de3e471,product,1.0,e9cc66be-f034-4f51-a4d0-38ce4d7f3b99,05Ran@2,str,['07Ran@3'],-1,False
1,"06Ran@3, 05Ran@2 agreed on {'quantity': 3, 'time': 1, 'unit_price': 9} [id 5a2c6beb-f0f2-403b-9781-78f3513e0458]",5a2c6beb-f0f2-403b-9781-78f3513e0458,product,1.0,1634b100-63fa-4e3d-ad08-2579fe68e090,05Ran@2,str,['06Ran@3'],-1,False
2,"07Ran@3, 05Ran@2 agreed on {'quantity': 7, 'time': 1, 'unit_price': 31} [id d3b0bdfb-23ff-4773-b330-3dc37fcd8268]",d3b0bdfb-23ff-4773-b330-3dc37fcd8268,product,1.0,517508cd-cfd7-4323-9e31-8d7a5ae1e364,05Ran@2,str,['07Ran@3'],-1,False
3,"07Ran@3, 05Ran@2 agreed on {'quantity': 5, 'time': 1, 'unit_price': 26} [id 2f5c4ef0-b13e-4925-852b-9584ed6410b0]",2f5c4ef0-b13e-4925-852b-9584ed6410b0,product,1.0,c39af003-9c06-4d8f-84df-4758c415ff92,05Ran@2,str,['07Ran@3'],-1,False
4,"06Ran@3, 05Ran@2 agreed on {'quantity': 7, 'time': 1, 'unit_price': 32} [id 2d3d4314-ad47-46ef-aacd-40444e6740ec]",2d3d4314-ad47-46ef-aacd-40444e6740ec,product,1.0,224dc716-51af-4e66-9667-0a4617f4fde0,05Ran@2,str,['06Ran@3'],-1,False
5,"07Ran@3, 05Ran@2 agreed on {'quantity': 4, 'time': 1, 'unit_price': 20} [id 3ab25fb5-d82b-40f6-a10a-308a969d6de4]",3ab25fb5-d82b-40f6-a10a-308a969d6de4,product,1.0,f002d535-1454-432a-a274-2325d2253318,05Ran@2,str,['07Ran@3'],-1,False
6,"06Ran@3, 05Ran@2 agreed on {'quantity': 2, 'time': 1, 'unit_price': 2} [id fd961154-67ba-438c-823a-74cfc39840cc]",fd961154-67ba-438c-823a-74cfc39840cc,product,1.0,423db527-88b0-499b-bd2f-abdfb0bd7623,05Ran@2,str,['06Ran@3'],-1,False
7,"06Ran@3, 05Ran@2 agreed on {'quantity': 3, 'time': 1, 'unit_price': 2} [id c4c74c6a-6110-454c-a0f4-2a1c09c11b56]",c4c74c6a-6110-454c-a0f4-2a1c09c11b56,product,1.0,b3e9f548-3219-429e-a5a1-48a898f3a67d,05Ran@2,str,['06Ran@3'],-1,False
8,"06Ran@3, 05Ran@2 agreed on {'quantity': 3, 'time': 1, 'unit_price': 20} [id c103fff2-ce6c-448e-b9eb-9be95a26c43d]",c103fff2-ce6c-448e-b9eb-9be95a26c43d,product,1.0,b8e5d87b-3f35-4e36-8bdf-1d0b126ece15,05Ran@2,str,['06Ran@3'],-1,False
9,"06Ran@3, 05Ran@2 agreed on {'quantity': 1, 'time': 1, 'unit_price': 4} [id 44faf170-6893-459f-856d-84349de4bbe7]",44faf170-6893-459f-856d-84349de4bbe7,product,1.0,ac87e92d-4440-4ef1-949f-48bf4760edcf,05Ran@2,str,['06Ran@3'],-1,False
10,"06Ran@3, 05Ran@2 agreed on {'quantity': 8, 'time': 2, 'unit_price': 10} [id 7469409f-27b4-4c81-82ab-0754af4c475f]",7469409f-27b4-4c81-82ab-0754af4c475f,product,1.0,f36a5b34-451b-42c4-a898-47ea7619ac42,05Ran@2,str,['06Ran@3'],-1,False
11,"07Ran@3, 05Ran@2 agreed on {'quantity': 9, 'time': 2, 'unit_price': 20} [id d7ed8f79-b873-4e9c-b7e5-4f45bae6eddc]",d7ed8f79-b873-4e9c-b7e5-4f45bae6eddc,product,1.0,9c228882-0884-483b-9b50-024afd9f4c69,05Ran@2,str,['07Ran@3'],-1,False
