index,contract,contract_id,type,level,id,perpetrator,perpetrator_type,victims,step,resolved
0,"02Ind@1, 01Ran@0 agreed on {'quantity': 4, 'time': 2, 'unit_price': 2} [id cc69f561-3229-4b65-a730-ef0dd0797e34]",cc69f561-3229-4b65-a730-ef0dd0797e34,product,1.0,e05d8038-774f-4e1b-a1e4-eabbc51fb9a5,01Ran@0,str,['02Ind@1'],-1,False
1,"05MyA@2, 03Buy@1 agreed on {'quantity': 4, 'time': 2, 'unit_price': 17} [id 850d0ea6-3a37-49f1-80e8-c953510e3026]",850d0ea6-3a37-49f1-80e8-c953510e3026,product,1.0,532c4d6b-3a9b-4e21-9a3b-e827f49436cf,03Buy@1,str,['05MyA@2'],-1,False
2,"05MyA@2, 03Buy@1 agreed on {'quantity': 4, 'time': 2, 'unit_price': 16} [id e2f6e5e0-79a0-4d8e-96c6-b8a2b4702bb4]",e2f6e5e0-79a0-4d8e-96c6-b8a2b4702bb4,product,1.0,6cb3c5c3-cb64-49bb-8cb2-6a8a8a0af5f1,03Buy@1,str,['05MyA@2'],-1,False
3,"02Ind@1, 01Ran@0 agreed on {'quantity': 1, 'time': 3, 'unit_price': 3} [id 796f10c5-7f2f-4a8b-9fd9-34febe3e36b0]",796f10c5-7f2f-4a8b-9fd9-34febe3e36b0,product,1.0,5308fc7a-37b3-48e5-ac0c-f2dca7c0eca8,01Ran@0,str,['02Ind@1'],-1,False
4,"02Ind@1, 00Ran@0 agreed on {'quantity': 1, 'time': 3, 'unit_price': 5} [id 1bf040d6-d8a0-4472-bb34-63559285e2c8]",1bf040d6-d8a0-4472-bb34-63559285e2c8,product,1.0,43f6ecd4-6d2d-4967-b0e7-85fcf0be9695,00Ran@0,str,['02Ind@1'],-1,False
5,"02Ind@1, 00Ran@0 agreed on {'quantity': 5, 'time': 3, 'unit_price': 2} [id 4cbaf56d-69ce-4574-9a41-fded6447f89e]",4cbaf56d-69ce-4574-9a41-fded6447f89e,product,1.0,01ff738f-eb91-4538-83f2-273ef19d6158,00Ran@0,str,['02Ind@1'],-1,False
6,"02Ind@1, 01Ran@0 agreed on {'quantity': 3, 'time': 4, 'unit_price': 5} [id b83efd22-ada7-403c-a58e-e64ff29318ce]",b83efd22-ada7-403c-a58e-e64ff29318ce,product,1.0,e7d8a95e-6d18-4587-be9e-65485d7dfa82,01Ran@0,str,['02Ind@1'],-1,False
7,"02Ind@1, 00Ran@0 agreed on {'quantity': 5, 'time': 4, 'unit_price': 2} [id faf0fb9f-a2c9-4d29-afb4-1cf9ffaf6f75]",faf0fb9f-a2c9-4d29-afb4-1cf9ffaf6f75,product,1.0,602e2e3c-39e2-4adf-9af4-63d75edf44fe,00Ran@0,str,['02Ind@1'],-1,False
8,"BUYER, 06Ran@3 agreed on {'time': 4, 'quantity': 4, 'unit_price': 58} [id 468ec920-06d9-4b73-95ab-b192a55bb6d2]",468ec920-06d9-4b73-95ab-b192a55bb6d2,product,1.0,29f85568-419f-42b7-ae84-8deaf90fdbd9,06Ran@3,str,['BUYER'],-1,False
9,"BUYER, 07Dec@3 agreed on {'time': 4, 'quantity': 3, 'unit_price': 58} [id 719da00c-c13d-4017-b2cf-97cd51c7ddf8]",719da00c-c13d-4017-b2cf-97cd51c7ddf8,product,1.0,84b1da70-d7f0-40dc-8a26-8f556d398b7b,07Dec@3,str,['BUYER'],-1,False
