index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
245,a8a74064-9173-437f-8b10-a77cdcad6ca4,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,0,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,0,,-1,-1
230,3ef631cd-9c70-472d-b9df-9a8a1b49e12d,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,0,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,0,,-1,-1
3,d078f458-382c-42d5-8fbd-5c4737b0f86f,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,0,4,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,0,,-1,-1
101,7deaea64-8943-4ac3-9598-d94b8fb62b55,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,0,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,0,,-1,-1
191,28035a73-b6e2-4dbb-b04f-fb3940151763,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,0,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,0,,-1,-1
163,0ca2a8b7-1aa8-4bcc-bc42-6714836c96cd,SELLER,01Ran@0,_SystemAgent,RandomAgent,0,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,0,,-1,-1
209,f14f1f7b-8068-44c6-a604-8b49a64c85b0,SELLER,01Ran@0,_SystemAgent,RandomAgent,0,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,0,,-1,-1
34,9be651d6-bc23-4ccd-a424-489fdbe6e70d,SELLER,01Ran@0,_SystemAgent,RandomAgent,0,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,0,,-1,-1
293,b0cc5b62-536d-41cb-a9c0-70b932458a41,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,0,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,0,,-1,-1
455,db7df399-29c9-41e8-8dda-903735867eab,01Ran@0,02Ind@1,RandomAgent,IndDecentralizingAgent,1,5,2,-1,-1,1,,"[quantity: (1, 5), time: (1, 5), unit_price: (1, 17)]",01Ran@0,02Ind@1,p1,02Ind@1,True,1,10,-1,,-1,-1
456,545019fd-69b4-450b-8a5b-a3d4edf12efb,02Ind@1,04Dec@2,IndDecentralizingAgent,DecentralizingAgent,1,11,13,-1,-1,1,,"[quantity: (1, 11), time: (1, 1), unit_price: (1, 27)]",02Ind@1,04Dec@2,p2,04Dec@2,True,2,17,-1,,-1,-1
165,e101d951-c8fb-4122-b1f2-51693259cf53,SELLER,01Ran@0,_SystemAgent,RandomAgent,1,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,1,,-1,-1
340,79c0814e-5134-4c6b-94fb-5facb0aaacc7,SELLER,01Ran@0,_SystemAgent,RandomAgent,1,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,1,,-1,-1
355,639c0a8f-5310-41f0-a5a8-327b1eebb942,SELLER,01Ran@0,_SystemAgent,RandomAgent,1,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,1,,-1,-1
460,3a0a323e-3bf1-4516-9fa4-21768a0347c3,02Ind@1,05Buy@2,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,1,1,14,-1,-1,1,,"[quantity: (1, 6), time: (1, 4), unit_price: (1, 27)]",02Ind@1,05Buy@2,p2,05Buy@2,True,2,17,-1,,-1,-1
376,39915c7a-03d3-40a2-b4a6-ceeb1e031982,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,1,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,1,,-1,-1
438,04a727f2-0025-46d9-82b1-fa5b3cc0fdef,00Buy@0,02Ind@1,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,1,1,9,-1,-1,1,,"[quantity: (1, 5), time: (1, 3), unit_price: (1, 17)]",00Buy@0,02Ind@1,p1,02Ind@1,True,1,17,-1,,-1,-1
458,6b08651a-7c80-4162-8a48-1a6adcaf57cb,00Buy@0,02Ind@1,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,1,1,9,-1,-1,1,,"[quantity: (1, 5), time: (1, 1), unit_price: (1, 17)]",00Buy@0,02Ind@1,p1,02Ind@1,True,1,17,-1,,-1,-1
421,24612fec-d540-41bb-bcc7-1371ba89fabf,01Ran@0,03MyA@1,RandomAgent,MyAgent,1,10,5,1,-1,1,03MyA@1|01Ran@0,"[quantity: (1, 10), time: (1, 2), unit_price: (1, 17)]",01Ran@0,03MyA@1,p1,03MyA@1,True,1,14,-1,01Ran@0:product(1.0),-1,-1
433,47d0965a-1833-438c-8d23-da68c064e7d0,02Ind@1,05Buy@2,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,1,1,14,-1,-1,1,,"[quantity: (1, 7), time: (1, 2), unit_price: (1, 27)]",02Ind@1,05Buy@2,p2,05Buy@2,True,2,17,-1,,-1,-1
353,9f97640c-cdc7-4931-b28d-fede111d7fc5,SELLER,01Ran@0,_SystemAgent,RandomAgent,1,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,1,,-1,-1
318,c4ad934d-15cf-4998-ba8c-d219cf367d79,SELLER,01Ran@0,_SystemAgent,RandomAgent,1,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,1,,-1,-1
440,19fba62f-54f2-472e-8571-0ac3aaba39bf,02Ind@1,05Buy@2,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,1,1,14,-1,-1,1,,"[quantity: (1, 4), time: (1, 4), unit_price: (1, 27)]",02Ind@1,05Buy@2,p2,05Buy@2,True,2,17,-1,,-1,-1
430,812b9e82-a28d-42be-862f-775f0e0e2615,00Buy@0,02Ind@1,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,1,2,9,-1,-1,1,,"[quantity: (1, 5), time: (1, 5), unit_price: (1, 17)]",00Buy@0,02Ind@1,p1,02Ind@1,True,1,17,-1,,-1,-1
305,f9ca0460-0f09-4771-b00a-fc0e043a3a8a,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,1,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,1,,-1,-1
449,88398a29-a310-46c8-b91f-4a252feb1d3a,00Buy@0,02Ind@1,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,1,1,9,-1,-1,1,,"[quantity: (1, 5), time: (1, 2), unit_price: (1, 17)]",00Buy@0,02Ind@1,p1,02Ind@1,True,1,17,-1,,-1,-1
451,b73fb800-4f05-45f3-b7b8-7690650a5d15,02Ind@1,05Buy@2,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,1,1,14,-1,-1,1,,"[quantity: (1, 9), time: (1, 1), unit_price: (1, 27)]",02Ind@1,05Buy@2,p2,05Buy@2,True,2,17,-1,,-1,-1
452,f46c8e45-47d9-480c-a4de-4b4bc2f92a14,01Ran@0,02Ind@1,RandomAgent,IndDecentralizingAgent,1,1,1,-1,-1,1,,"[quantity: (1, 5), time: (1, 1), unit_price: (1, 17)]",01Ran@0,02Ind@1,p1,02Ind@1,True,1,11,-1,,-1,-1
277,30b1aa45-2012-42c6-bbb3-fcd783042a30,SELLER,01Ran@0,_SystemAgent,RandomAgent,1,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,1,,-1,-1
190,c8973602-f35b-4fcb-aa1b-d365c7d284fb,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,1,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,1,,-1,-1
450,e7b79071-5b04-4f92-acd6-f8c257939bc4,02Ind@1,05Buy@2,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,1,1,14,-1,-1,1,,"[quantity: (1, 8), time: (1, 1), unit_price: (1, 27)]",02Ind@1,05Buy@2,p2,05Buy@2,True,2,17,-1,,-1,-1
228,47939c59-0d22-48ab-bf88-254627f410d5,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,1,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,1,,-1,-1
229,8e187c83-0905-47e3-88a3-aa7b507eec44,SELLER,01Ran@0,_SystemAgent,RandomAgent,1,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,1,,-1,-1
187,380f6db0-b3c5-4fd3-b9bc-d6175eda44b6,SELLER,01Ran@0,_SystemAgent,RandomAgent,1,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,1,,-1,-1
406,873a7856-7db2-4162-9736-fc64e1b98774,01Ran@0,02Ind@1,RandomAgent,IndDecentralizingAgent,2,5,3,1,-1,1,02Ind@1|01Ran@0,"[quantity: (1, 5), time: (1, 3), unit_price: (1, 17)]",01Ran@0,02Ind@1,p1,02Ind@1,True,1,13,-1,01Ran@0:product(1.0),-1,-1
106,c7113464-e0d6-4b7e-be55-0d2a8719adcf,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,2,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,2,,-1,-1
47,64e28dea-239d-41fb-a012-d531d41cbdf3,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,2,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,2,,-1,-1
465,b14b0986-4d33-40a4-9e11-acd63754331c,02Ind@1,04Dec@2,IndDecentralizingAgent,DecentralizingAgent,2,10,15,-1,-1,1,,"[quantity: (1, 10), time: (1, 3), unit_price: (1, 27)]",02Ind@1,04Dec@2,p2,04Dec@2,True,2,17,-1,,-1,-1
129,ba9b07bb-a88e-4667-a702-72e2daf33490,SELLER,01Ran@0,_SystemAgent,RandomAgent,2,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,2,,-1,-1
394,5a096ece-1953-452d-9784-2718690bdb32,SELLER,01Ran@0,_SystemAgent,RandomAgent,2,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,2,,-1,-1
501,32f5b6b8-77ce-4d87-b872-3a3a50f5b4b3,00Buy@0,02Ind@1,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,2,2,9,-1,-1,2,,"[quantity: (1, 5), time: (2, 6), unit_price: (1, 17)]",00Buy@0,02Ind@1,p1,02Ind@1,True,1,17,-1,,-1,-1
398,681cd2a1-8122-45a1-bedc-8d8d5076d1b4,01Ran@0,02Ind@1,RandomAgent,IndDecentralizingAgent,2,1,2,1,-1,1,02Ind@1|01Ran@0,"[quantity: (1, 5), time: (1, 2), unit_price: (1, 17)]",01Ran@0,02Ind@1,p1,02Ind@1,True,1,12,-1,01Ran@0:product(1.0),-1,-1
127,6f8a2ded-ee2c-4644-bdd7-ca5d52190d3b,SELLER,01Ran@0,_SystemAgent,RandomAgent,2,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,2,,-1,-1
181,f5d686be-195c-4a22-97c7-0a1a2a799051,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,2,3,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,2,,-1,-1
286,23cc3f63-8398-4b9c-b69b-0343d774e15a,SELLER,01Ran@0,_SystemAgent,RandomAgent,2,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,2,,-1,-1
494,b727a744-89a6-4fc6-bc19-5aab781c8f05,01Ran@0,02Ind@1,RandomAgent,IndDecentralizingAgent,2,1,4,-1,-1,2,,"[quantity: (1, 1), time: (2, 2), unit_price: (1, 17)]",01Ran@0,02Ind@1,p1,02Ind@1,True,1,15,-1,,-1,-1
443,acb9fdd0-74b4-48ef-b73d-09b50661b14b,02Ind@1,04Dec@2,IndDecentralizingAgent,DecentralizingAgent,2,9,13,-1,-1,1,,"[quantity: (1, 9), time: (1, 2), unit_price: (1, 27)]",02Ind@1,04Dec@2,p2,04Dec@2,True,2,17,-1,,-1,-1
492,80259819-c297-4f93-a57d-e11072d88f82,00Buy@0,02Ind@1,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,2,1,9,-1,-1,2,,"[quantity: (1, 1), time: (2, 2), unit_price: (1, 17)]",00Buy@0,02Ind@1,p1,02Ind@1,True,1,17,-1,,-1,-1
441,6b521d65-35d3-4aa7-a63f-3d2babd1fcdb,02Ind@1,04Dec@2,IndDecentralizingAgent,DecentralizingAgent,2,5,40,-1,-1,1,,"[quantity: (1, 5), time: (2, 7), unit_price: (27, 54)]",02Ind@1,04Dec@2,p2,02Ind@1,False,2,17,-1,,-1,-1
304,7a5ccd4a-253f-4138-a0d4-8abe0d57d3fa,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,2,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,2,,-1,-1
439,846d612c-18d4-4530-8f88-99a7e0263809,02Ind@1,05Buy@2,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,2,1,14,-1,-1,1,,"[quantity: (1, 8), time: (1, 2), unit_price: (1, 27)]",02Ind@1,05Buy@2,p2,05Buy@2,True,2,17,-1,,-1,-1
