index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
32,16,0,0,0,10.000000000000002,20,10.0,13.796360662715472,3,1.0,15.49778490995243,79,14.481012658227849,40.00000000000001,20,40.0,0,0.2,38332,9,62,1.0,945.3743610883593,False,0.16544591484094717,3,5.999000000000002,8578,321,0,0.0,3210.0000000000005,False,-0.6941674675636713,0,0.2,49885,0,19,0.0,294.45791328909615,False,0.0017665576774897284,79,8.028,2290.0,880,0,0.0,12140.797383189616,False,-0.8326045432565512,0,1.3340000000000003,71484,0,9,0.4,360.00000000000006,False,0.035876384030528174,11,3.0010000000000003,53683,701,0,0.0,10863.947221876653,False,-0.14551511070887915,0.2333333333333333,224252,0.0,0.0,8,0,0,3,13,13.0,19,22,14,144.0,48.0,10,6,14,560,0.9451029690098949,67.71828295628075
33,14,0,0,0,10.000000000000002,20,10.0,13.796360662715472,0,,15.392253300343036,20,13.7,40.00000000000001,20,40.0,0,0.2,38232,9,72,1.0,1083.337967715514,False,0.16451432556036036,0,5.996000000000001,8478,331,0,0.0,3310.0000000000005,False,-0.6956691494473811,0,0.2,49885,0,19,0.0,292.4528127065177,False,0.0017464841893572122,20,8.149000000000001,1633.0,880,0,0.0,12140.797383189616,False,-0.8457592765578487,0,1.3340000000000003,71736,0,8,0.8,320.00000000000006,False,0.03922985747737851,11,3.1000000000000005,53361,713,0,0.0,10974.676603144584,False,-0.14936922463108476,0.3,223325,0.0,0.0,9,0,0,4,7,7.0,15,19,14,134.0,33.0,8,6,14,560,0.8470819809590466,68.56536493723979
34,14,0,0,0,10.000000000000002,20,10.0,11.098964180201369,74,3.7027027027027026,15.139106851077262,62,13.887096774193548,40.00000000000001,20,40.0,0,0.2,38142,8,82,1.0,990.1150627765122,False,0.16041138669474586,74,6.7360000000000015,5520,342,0,0.0,3420.0000000000005,False,-0.7828567996155694,0,0.2,49885,0,19,0.0,287.64303017046797,False,0.0016983324340307912,62,8.749,-2420.0,954,0,0.0,10588.411827912107,False,-0.9424514273194767,3,1.3640000000000003,71836,2,10,1.0,430.2782137021546,False,0.04147233538855585,9,3.1790000000000007,52568,763,0,0.0,11551.138527371952,False,-0.15666547275756737,0.3333333333333333,215531,0.0,0.0,7,0,0,4,15,14.25,15,19,17,111.0,51.0,7,7,17,280,0.936646965041291,69.50201190228108
35,17,0,0,0,10.0,20,10.0,13.018931335936383,27,30.74074074074074,15.045301169200627,91,14.703296703296703,40.00000000000001,20,40.0,0,0.2,38872,8,65,1.0,926.2305368358649,False,0.18137659984436366,0,6.662000000000003,5420,352,0,0.0,3520.0,False,-0.7843584814992792,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,91,9.597000000000001,-23303.0,981,0,0.0,12771.571640553591,False,-1.3387236540870415,1,1.3710000000000002,72176,0,6,0.6,240.00000000000006,False,0.045011708247810124,9,3.2600000000000007,51158,850,0,0.0,12788.505993820532,False,-0.16810365417434783,0.26666666666666666,194208,0.0,0.0,8,0,0,8,17,42.845404411764704,15,23,15,153.0,33.0,11,6,15,480,1.1180332980002277,70.62004520028131
36,15,0,0,1,10.0,20,10.0,13.018931335936383,0,,15.045301169200627,0,,40.00000000000001,20,40.0,0,0.2,38782,7,75,1.0,1046.4198501952287,False,0.1804784335985589,0,6.662000000000002,5310,363,0,0.0,3630.0,False,-0.7860103315713599,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,3,1.4000000000000001,72392,0,0,0.0,0.0,False,0.04639935243271371,11,3.3610000000000007,50990,850,0,0.0,12788.505993820532,False,-0.17053203149792912,0.16666666666666666,217359,0.0,0.125,8,0,0,8,14,193.36431451612904,15,23,12,153.0,42.0,11,4,12,360,0.9878571099834517,71.60790231026476
37,12,0,0,0,10.0,20,10.0,13.018931335936383,0,,15.045301169200627,0,,40.00000000000001,20,40.0,0,0.2,38692,6,85,1.0,1166.6091635545924,False,0.17958026735275393,0,6.662000000000002,5200,374,0,0.0,3740.0,False,-0.7876621816434407,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,13,1.5270000000000001,72164,0,0,0.0,0.0,False,0.04310369749356769,7,3.420000000000001,50910,850,0,0.0,12788.505993820532,False,-0.17168840165201543,0.16666666666666666,216851,0.0,0.125,6,0,0,7,9,121.13991477272727,8,15,6,96.0,45.0,7,5,6,200,0.8537681610323489,72.46167047129711
38,6,0,0,0,10.0,20,10.0,13.018931335936383,0,,15.045301169200627,0,,40.0,20,40.0,0,0.2,38582,7,95,1.0,1306.7984769139564,False,0.1783817647302072,0,6.662000000000003,5110,383,0,0.0,3830.0,False,-0.7890136953387794,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,10,1.6140000000000003,72028,0,0,0.0,0.0,False,0.04113786823162094,10,3.513000000000001,50776,850,0,0.0,12788.505993820532,False,-0.17362532166011002,0.16666666666666666,216381,0.0,0.125,5,0,0,5,17,17.0,10,15,5,39.0,8.0,3,3,5,200,0.6912107110256329,73.15288118232274
39,5,0,0,0,10.0,20,10.0,13.018931335936383,0,,15.045301169200627,0,,40.0,20,40.0,0,0.2,38522,3,105,1.0,1396.9877902733201,False,0.17793410304951515,0,6.662000000000002,4970,397,0,0.0,3970.0,False,-0.7911160499759731,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,9,1.6940000000000004,71908,0,0,0.0,0.0,False,0.039403313000491456,11,3.613000000000001,50624,850,0,0.0,12788.505993820532,False,-0.17582242495287403,0.16666666666666666,215909,0.0,0.125,6,0,0,3,8,544.5834631598241,10,13,6,21.0,9.0,2,3,6,200,0.754515030013863,73.90739621233661
40,6,0,0,0,9.999999999999998,20,10.0,13.018931335936383,0,,15.045301169200627,0,,40.0,20,40.0,0,0.2,38442,1,115,1.0,1507.177103632684,False,0.17718610499208137,0,6.662000000000002,4850,409,0,0.0,4089.999999999999,False,-0.7929180682364247,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,11,1.7950000000000004,71740,0,0,0.0,0.0,False,0.03697493567691018,9,3.6920000000000006,50504,850,0,0.0,12788.505993820532,False,-0.1775569801840035,0.16666666666666666,215421,0.0,0.125,5,0,0,3,8,8.0,11,14,7,24.0,9.0,3,3,7,200,0.7393896359717473,74.64678584830835
41,7,0,0,0,9.999999999999998,20,10.0,13.018931335936383,0,,15.045301169200627,0,,40.0,20,40.0,0,0.2,38372,0,123,0.8,1601.328554320175,False,0.17649760563311176,0,6.662000000000002,4720,422,0,0.0,4219.999999999999,False,-0.7948702546852475,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,10,1.8840000000000003,71598,0,0,0.0,0.0,False,0.03492237865340696,10,3.7830000000000004,50382,850,0,0.0,12788.505993820532,False,-0.17932044466898517,0.13333333333333333,214957,0.0,0.125,6,0,0,3,5,5.0,12,15,6,24.0,12.0,3,4,6,200,0.6914774890174158,75.33826333732577
42,6,0,0,0,9.999999999999998,20,10.0,13.018931335936383,0,,15.045301169200627,0,,40.0,9,40.0,0,0.2,38322,0,128,0.5,1666.423210999857,False,0.17597343841602378,0,6.662000000000002,4570,437,0,0.0,4369.999999999999,False,-0.7971227775108121,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,0,1.8740000000000003,71598,0,0,0.0,0.0,False,0.03492237865340696,9,3.8630000000000004,50258,850,0,0.0,12788.505993820532,False,-0.18111281840781895,0.08333333333333333,214633,0.0,0.125,6,0,0,4,3,3.0,11,15,8,27.0,6.0,4,2,8,200,0.6371148190228269,75.9753781563486
43,8,0,0,0,9.999999999999998,20,10.0,13.018931335936383,0,,15.045301169200627,0,,39.99999999999999,8,40.0,0,0.2,38202,2,138,1.0,1816.6125243592207,False,0.1746247676051061,0,6.662000000000003,4490,445,0,0.0,4449.999999999999,False,-0.7983241230177799,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,0,1.8740000000000003,71598,0,0,0.0,0.0,False,0.03492237865340696,8,3.9340000000000006,50170,850,0,0.0,12788.505993820532,False,-0.18238482557731392,0.16666666666666666,214345,0.0,0.125,5,0,0,3,3,126.35390625,12,15,6,24.0,15.0,3,5,6,200,0.6730437460355461,76.64842190238414
44,6,0,0,0,9.999999999999998,20,10.0,13.018931335936383,0,,15.045301169200627,0,,39.99999999999999,13,40.0,0,0.2,38082,4,148,1.0,1966.8018377185847,False,0.17327609679418818,0,6.662000000000002,4410,453,0,0.0,4529.999999999999,False,-0.7995254685247477,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,0,1.8740000000000003,71598,0,0,0.0,0.0,False,0.03492237865340696,13,4.056000000000001,49948,850,0,0.0,12788.505993820532,False,-0.18559375275490345,0.16666666666666666,213923,0.0,0.125,5,0,0,1,4,4.0,11,12,6,18.0,15.0,1,5,6,200,0.6185061479918659,77.26692805037601
45,6,0,0,0,10.0,20,10.0,13.018931335936383,0,,15.045301169200627,0,,39.99999999999999,12,40.0,0,0.2,37942,8,158,1.0,2136.9911510779484,False,0.17162708960652856,0,6.662000000000002,4350,459,0,0.0,4590.0,False,-0.8004264776549735,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,0,1.8740000000000003,71598,0,0,0.0,0.0,False,0.03492237865340696,12,4.163000000000001,49764,850,0,0.0,12788.505993820532,False,-0.188253404109302,0.16666666666666666,213539,0.0,0.125,6,0,0,5,3,3.0,10,15,6,30.0,3.0,5,1,6,200,0.6843525319709443,77.95128058234695
46,6,0,0,0,10.0,20,10.0,13.018931335936383,0,,15.045301169200627,0,,39.99999999999999,9,40.0,0,0.2,37802,12,168,1.0,2307.1804644373124,False,0.16997808241886891,0,6.662000000000003,4290,465,0,0.0,4650.0,False,-0.8013274867851994,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,0,1.8740000000000003,71598,0,0,0.0,0.0,False,0.03492237865340696,9,4.2410000000000005,49640,850,0,0.0,12788.505993820532,False,-0.1900457778481358,0.16666666666666666,213215,0.0,0.125,6,0,0,4,3,3.0,5,9,7,24.0,9.0,3,3,7,200,0.6064503900124691,78.55773097235942
47,7,0,0,0,10.0,20,10.0,13.018931335936383,0,,15.045301169200627,0,,39.99999999999999,15,40.0,0,0.2,37722,10,178,1.0,2417.3697777966763,False,0.1692300843614349,0,6.662000000000002,4170,477,0,0.0,4770.0,False,-0.8031295050456512,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,0,1.8740000000000003,71598,0,0,0.0,0.0,False,0.03492237865340696,15,4.382000000000001,49396,850,0,0.0,12788.505993820532,False,-0.1935727068180991,0.16666666666666666,212771,0.0,0.125,5,0,0,5,3,3.0,4,9,7,24.0,12.0,3,4,7,200,0.6682300419779494,79.22596101433737
48,7,0,0,0,10.0,20,10.0,13.018931335936383,0,,15.045301169200627,0,,40.0,9,40.0,0,0.2,37652,7,188,1.0,2517.55909115604,False,0.1686322544923721,0,6.662000000000002,4040,490,0,0.0,4900.0,False,-0.8050816914944738,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,0,1.8740000000000003,71598,0,0,0.0,0.0,False,0.03492237865340696,9,4.457000000000001,49278,850,0,0.0,12788.505993820532,False,-0.19527835279537642,0.16666666666666666,212453,0.0,0.125,6,0,0,5,3,3.0,4,9,6,24.0,12.0,3,4,6,200,0.6447621189872734,79.87072313332465
49,6,0,0,0,10.0,20,10.0,13.018931335936383,0,,15.045301169200627,0,,40.00000000000001,8,40.0,0,0.2,37572,5,198,1.0,2627.7484045154038,False,0.1678842564349381,0,6.662000000000002,3920,502,0,0.0,5020.0,False,-0.8068837097549255,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,0,1.8740000000000003,71598,0,0,0.0,0.0,False,0.03492237865340696,8,4.528000000000001,49184,850,0,0.0,12788.505993820532,False,-0.19663708772642785,0.16666666666666666,212159,0.0,0.125,5,0,0,3,2,2.0,0,3,6,24.0,9.0,3,3,6,200,0.6417245769989677,80.51244771032361
50,6,0,0,0,10.0,20,10.0,13.018931335936383,0,,15.045301169200627,0,,40.00000000000001,8,40.0,0,0.2,37442,8,208,1.0,2787.9377178747677,False,0.16638541743564944,0,6.662000000000002,3850,509,0,0.0,5090.0,False,-0.8079348870735223,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,0,1.8740000000000003,71598,0,0,0.0,0.0,False,0.03492237865340696,8,4.600000000000001,49090,850,0,0.0,12788.505993820532,False,-0.19799582265747928,0.16666666666666666,211865,0.0,0.125,6,0,0,3,2,2.0,0,3,6,24.0,9.0,3,3,6,200,0.6376577439950779,81.15010545431869
51,6,0,0,0,10.000000000000002,20,10.0,13.018931335936383,0,,15.045301169200627,0,,40.00000000000001,9,40.0,0,0.2,37362,6,218,1.0,2898.1270312341317,False,0.16563741937821566,0,6.662000000000003,3730,521,0,0.0,5210.000000000001,False,-0.809736905333974,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,0,1.8740000000000003,71598,0,0,0.0,0.0,False,0.03492237865340696,9,4.682000000000001,48970,850,0,0.0,12788.505993820532,False,-0.19973037788860876,0.16666666666666666,211545,0.0,0.125,5,0,0,4,3,3.0,0,4,6,27.0,6.0,4,2,6,200,0.6816954529494978,81.83180090726819
52,6,0,0,0,10.000000000000002,20,10.0,13.018931335936383,0,,15.045301169200627,0,,40.00000000000001,8,40.0,0,0.2,37252,7,228,1.0,3038.316344593495,False,0.1644389167556687,0,6.662000000000002,3640,530,0,0.0,5300.000000000001,False,-0.8110884190293128,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,0,1.8740000000000003,71598,0,0,0.0,0.0,False,0.03492237865340696,8,4.753000000000001,48876,850,0,0.0,12788.505993820532,False,-0.2010891128196602,0.16666666666666666,211251,0.0,0.125,6,0,0,4,2,2.0,0,4,7,27.0,6.0,4,2,7,200,0.6770176960271783,82.50881860329537
53,7,0,0,0,10.000000000000002,20,10.0,13.018931335936383,0,,15.045301169200627,0,,40.00000000000001,11,40.0,0,0.2,37132,9,238,1.0,3188.505657952859,False,0.16309024594475102,0,6.662000000000002,3560,538,0,0.0,5380.000000000001,False,-0.8122897645362807,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,0,1.8740000000000003,71598,0,0,0.0,0.0,False,0.03492237865340696,11,4.855000000000001,48716,850,0,0.0,12788.505993820532,False,-0.20340185312783282,0.16666666666666666,210891,0.0,0.125,5,0,0,4,3,3.0,0,4,7,27.0,9.0,4,3,7,200,0.6200699959881604,83.12888859928353
54,7,0,0,0,10.000000000000002,20,10.0,13.018931335936383,0,,15.045301169200627,0,,40.00000000000001,10,40.0,0,0.2,37022,10,248,1.0,3328.694971312223,False,0.1618917433222041,0,6.662000000000003,3470,547,0,0.0,5470.000000000001,False,-0.8136412782316195,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,0,1.8740000000000003,71598,0,0,0.0,0.0,False,0.03492237865340696,10,4.944000000000002,48578,850,0,0.0,12788.505993820532,False,-0.20539659164363175,0.16666666666666666,210553,0.0,0.125,6,0,0,2,3,3.0,0,2,7,21.0,15.0,2,5,7,200,0.6051230900338851,83.73401168931741
55,7,0,0,0,10.000000000000002,20,10.0,13.018931335936383,0,,15.045301169200627,0,,40.00000000000001,9,40.0,0,0.2,36902,12,258,1.0,3478.884284671587,False,0.1605430725112864,0,6.662000000000002,3390,555,0,0.0,5550.000000000001,False,-0.8148426237385872,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,0,1.8740000000000003,71598,0,0,0.0,0.0,False,0.03492237865340696,9,5.024000000000002,48478,850,0,0.0,12788.505993820532,False,-0.20684205433623964,0.16666666666666666,210253,0.0,0.125,5,0,0,4,2,2.0,0,4,7,28.0,9.0,4,3,7,200,0.6820628790301271,84.41607456834754
56,7,0,0,0,10.000000000000002,20,10.0,13.018931335936383,0,,15.045301169200627,0,,40.00000000000001,9,40.0,0,0.2,36802,12,268,1.0,3609.0735980309505,False,0.15949473807711068,0,6.662000000000002,3290,565,0,0.0,5650.000000000001,False,-0.816344305622297,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,0,1.8740000000000003,71598,0,0,0.0,0.0,False,0.03492237865340696,9,5.105000000000001,48358,850,0,0.0,12788.505993820532,False,-0.20857660956736912,0.16666666666666666,209933,0.0,0.125,6,0,0,3,3,3.0,0,3,7,24.0,12.0,3,4,7,200,0.5861893160035834,85.00226388435112
57,7,0,0,0,10.000000000000002,20,10.0,13.018931335936383,0,,15.045301169200627,0,,40.00000000000001,12,40.0,0,0.2,36712,11,278,1.0,3729.2629113903145,False,0.1585965718313057,0,6.662000000000002,3180,576,0,0.0,5760.000000000001,False,-0.8179961556943777,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,0,1.8740000000000003,71598,0,0,0.0,0.0,False,0.03492237865340696,12,5.216000000000001,48166,850,0,0.0,12788.505993820532,False,-0.2113518979371763,0.16666666666666666,209541,0.0,0.125,6,0,0,4,3,3.0,0,4,7,27.0,9.0,4,3,7,200,0.6696135980309919,85.67187748238211
58,7,0,0,0,10.000000000000002,20,10.0,13.018931335936383,0,,15.045301169200627,0,,40.00000000000001,11,40.0,0,0.2,36612,11,288,1.0,3859.4522247496784,False,0.15754823739712998,0,6.662000000000002,3080,586,0,0.0,5860.000000000001,False,-0.8194978375780875,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,0,1.8740000000000003,71598,0,0,0.0,0.0,False,0.03492237865340696,11,5.314000000000001,47998,850,0,0.0,12788.505993820532,False,-0.21378027526075757,0.16666666666666666,209173,0.0,0.125,6,0,0,4,3,3.0,0,4,7,28.0,9.0,4,3,7,200,0.7670052850153297,86.43888276739744
59,7,0,0,0,10.000000000000002,20,10.0,13.018931335936383,0,,15.045301169200627,0,,40.0,11,40.0,0,0.2,36502,12,298,1.0,3999.641538109042,False,0.15634973477458325,0,6.662000000000003,2990,595,0,0.0,5950.000000000001,False,-0.8208493512734263,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,0,1.8740000000000003,71598,0,0,0.0,0.0,False,0.03492237865340696,11,5.413000000000002,47838,850,0,0.0,12788.505993820532,False,-0.21609301556893024,0.16666666666666666,208813,0.0,0.125,5,0,0,6,3,3.0,0,6,7,33.0,3.0,6,1,7,200,0.6971665419987403,87.13604930939618
60,7,0,0,0,10.000000000000002,20,10.0,13.018931335936383,0,,15.045301169200627,0,,40.0,9,40.0,0,0.2,36412,11,308,1.0,4119.830851468406,False,0.15545156852877828,0,6.662000000000002,2880,606,0,0.0,6060.000000000001,False,-0.822501201345507,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,0,1.8740000000000003,71598,0,0,0.0,0.0,False,0.03492237865340696,9,5.492000000000002,47718,850,0,0.0,12788.505993820532,False,-0.2178275708000597,0.16666666666666666,208493,0.0,0.125,6,0,0,4,3,3.0,0,4,5,27.0,9.0,4,3,5,200,0.5597038130508736,87.69575312244706
61,5,0,0,0,10.000000000000002,20,10.0,13.018931335936383,0,,15.045301169200627,0,,40.0,7,40.0,0,0.2,36322,10,318,1.0,4240.02016482777,False,0.1545534022829735,0,6.662000000000002,2770,617,0,0.0,6170.000000000001,False,-0.8241530514175877,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,0,1.8740000000000003,71598,0,0,0.0,0.0,False,0.03492237865340696,7,5.553000000000002,47638,850,0,0.0,12788.505993820532,False,-0.21898394095414603,0.16666666666666666,208213,0.0,0.125,6,0,0,2,2,2.0,0,2,5,21.0,9.0,2,3,5,200,0.6065447389846668,88.30229786143173
62,5,0,0,0,10.000000000000002,20,10.0,13.018931335936383,0,,15.045301169200627,0,,40.0,7,40.0,0,0.2,36232,9,328,1.0,4360.209478187134,False,0.15365523603716855,0,6.662000000000003,2660,628,0,0.0,6280.000000000001,False,-0.8258049014896685,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,0,1.8740000000000003,71598,0,0,0.0,0.0,False,0.03492237865340696,7,5.616000000000001,47558,850,0,0.0,12788.505993820532,False,-0.22014031110823237,0.16666666666666666,207933,0.0,0.125,6,0,0,4,2,2.0,0,4,6,27.0,3.0,4,1,6,200,0.616594415041618,88.91889227647334
63,6,0,0,0,10.0,20,10.0,13.018931335936383,0,,15.045301169200627,0,,40.00000000000001,20,40.0,0,0.2,36182,4,338,1.0,4440.398791546498,False,0.15335774254484769,0,6.662000000000002,2510,643,0,0.0,6430.0,False,-0.8280574243152331,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,12,1.9940000000000007,71420,0,0,0.0,0.0,False,0.032349455060564886,8,5.689000000000001,47480,850,0,0.0,12788.505993820532,False,-0.22126777200846653,0.16666666666666666,207477,0.0,0.125,6,0,0,3,5,5.0,0,3,6,24.0,9.0,3,3,6,200,0.5576050750096329,89.47649735148298
64,6,0,0,0,10.0,20,10.0,13.018931335936383,0,,15.045301169200627,0,,40.00000000000001,20,40.0,0,0.2,36102,2,348,1.0,4550.588104905862,False,0.1526097444874139,0,6.662000000000002,2390,655,0,0.0,6550.0,False,-0.8298594425756848,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,9,2.0720000000000005,71294,0,0,0.0,0.0,False,0.030528172067878927,11,5.791000000000001,47320,850,0,0.0,12788.505993820532,False,-0.22358051231663917,0.16666666666666666,206991,0.0,0.125,5,0,0,3,6,6.0,0,3,7,24.0,9.0,3,3,7,200,0.577879155986011,90.05437650746899
65,7,0,0,0,10.0,20,10.0,13.018931335936383,0,,15.045301169200627,0,,40.0,20,40.0,0,0.2,35962,6,358,1.0,4720.777418265225,False,0.15096073729975404,0,6.662000000000002,2330,661,0,0.0,6610.0,False,-0.8307604517059106,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,9,2.1530000000000005,71168,0,0,0.0,0.0,False,0.02870688907519297,11,5.8900000000000015,47154,850,0,0.0,12788.505993820532,False,-0.2259799803863683,0.16666666666666666,206499,0.0,0.125,5,0,0,3,6,6.0,0,3,7,24.0,12.0,3,4,7,200,0.6056210089591332,90.65999751642812
66,7,0,0,0,10.0,20,10.0,13.018931335936383,0,,15.045301169200627,0,,39.99999999999999,20,40.0,0,0.2,35852,7,368,1.0,4860.966731624589,False,0.14976223467720734,0,6.662000000000002,2240,670,0,0.0,6700.0,False,-0.8321119654012494,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,8,2.2240000000000006,71074,0,0,0.0,0.0,False,0.02734815414414154,12,5.999000000000002,46970,850,0,0.0,12788.505993820532,False,-0.22863963174076685,0.16666666666666666,206021,0.0,0.125,6,0,0,3,5,5.0,0,3,7,24.0,12.0,3,4,7,200,0.5815353540237993,91.24153287045192
