index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
0,f670bc1e-2ddc-419f-8805-f27d631fabb7,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,0,5,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,0,,-1,-1
1,8d077766-51ac-4f66-8d6b-92bcdae42250,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,37,3,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,37,,-1,-1
2,3f43dbb5-0a60-483c-b82b-010e66db03b8,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,45,1,49,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
3,3f7083a9-8194-4c0c-ae24-e57cbddf6c5d,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,7,2,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,7,,-1,-1
4,0db0d2d6-8b69-45f1-99be-cba9d73350a8,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,18,2,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,18,,-1,-1
5,d943169c-d72c-4566-af41-8113f3dcbe36,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,75,1,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,75,,-1,-1
6,a018eba4-3f64-4524-b72d-610045744feb,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,57,4,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,57,,-1,-1
7,8f51382f-b09c-427a-838c-cf8fff21c0c2,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,43,4,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,43,,-1,-1
8,4ba14086-dff9-4248-a9e5-5fa69b0429b0,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,8,4,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,8,,-1,-1
9,25c64307-574d-4ae4-8e76-aae8b9cef3d4,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,71,3,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,71,,-1,-1
