index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
40,1986e373-0cc8-47d0-b35c-0e9038af7e8c,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,0,2,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,0,,-1,-1
53,b1c56885-31e7-49a4-a99b-d904d229efc6,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,0,3,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,0,,-1,-1
242,e9ad4cb2-5463-4e1c-bd9d-ca0a1099d198,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,0,4,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,0,,-1,-1
219,808924b1-0966-4069-9443-81366326a65e,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,0,4,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,0,,-1,-1
468,45a74b7d-0f82-48cf-bc56-fcacd7c0353a,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,0,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,0,,-1,-1
162,32c5ea5b-8f67-4898-aa64-cf4a96beed4f,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,0,2,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,0,,-1,-1
154,2b2a5239-4761-4a50-a7fd-4fdc8fcef2f8,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,0,4,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,0,,-1,-1
706,364634bb-6796-4fd7-abbe-d2673e365e92,04Ind@2,07Buy@3,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,1,7,25,-1,-1,1,,"[quantity: (1, 11), time: (1, 5), unit_price: (1, 51)]",04Ind@2,07Buy@3,p3,07Buy@3,True,3,17,-1,,-1,-1
431,3c80b8c2-074e-4d1f-b27e-6d2b273ad6a5,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,1,3,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,1,,-1,-1
712,aea6b135-1372-4953-a54a-05e1c3dcdb39,04Ind@2,06Ran@3,IndDecentralizingAgent,RandomAgent,1,10,45,-1,-1,1,,"[quantity: (1, 16), time: (1, 1), unit_price: (1, 51)]",04Ind@2,06Ran@3,p3,06Ran@3,True,3,13,-1,,-1,-1
701,6d22682f-9ccc-4b67-9019-eaf7af3f38d9,04Ind@2,07Buy@3,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,1,5,25,-1,-1,1,,"[quantity: (1, 9), time: (1, 2), unit_price: (1, 51)]",04Ind@2,07Buy@3,p3,07Buy@3,True,3,17,-1,,-1,-1
