index,contract,contract_id,type,level,id,perpetrator,perpetrator_type,victims,step,resolved
0,"05Buy@2, 03Ran@1 agreed on {'quantity': 3, 'time': 1, 'unit_price': 1} [id 82aeab39-a9d2-495c-987b-6fb8b5713381]",82aeab39-a9d2-495c-987b-6fb8b5713381,product,1.0,f85571e3-1a0c-49da-b021-bcc4b6e4d4fe,03Ran@1,str,['05Buy@2'],-1,False
1,"05Buy@2, 03Ran@1 agreed on {'quantity': 6, 'time': 1, 'unit_price': 12} [id 0834722c-997f-49c6-99d5-c756d61cf713]",0834722c-997f-49c6-99d5-c756d61cf713,product,1.0,5623bf64-7919-4b44-8c7f-b9296e26975d,03Ran@1,str,['05Buy@2'],-1,False
2,"05Buy@2, 03Ran@1 agreed on {'quantity': 5, 'time': 2, 'unit_price': 1} [id 75851e06-0702-4ac0-b255-d19bce116839]",75851e06-0702-4ac0-b255-d19bce116839,product,1.0,d8ece727-c0b4-4bea-a07a-c5e9522111f8,03Ran@1,str,['05Buy@2'],-1,False
3,"05Buy@2, 03Ran@1 agreed on {'quantity': 4, 'time': 2, 'unit_price': 9} [id 2504ee9d-a69b-4859-998d-73c58ac67a63]",2504ee9d-a69b-4859-998d-73c58ac67a63,product,1.0,8e94e91c-63dd-4f21-80d3-0082ffe93f0b,03Ran@1,str,['05Buy@2'],-1,False
4,"05Buy@2, 03Ran@1 agreed on {'quantity': 7, 'time': 2, 'unit_price': 3} [id ca9fe60c-858f-48e0-977a-755e8f903941]",ca9fe60c-858f-48e0-977a-755e8f903941,product,1.0,6160b77f-d9f2-4af0-bab3-f68123a42011,03Ran@1,str,['05Buy@2'],-1,False
5,"04Dec@2, 03Ran@1 agreed on {'quantity': 2, 'time': 2, 'unit_price': 2} [id c1e1fa25-b28e-4a92-8470-1c145298ca4a]",c1e1fa25-b28e-4a92-8470-1c145298ca4a,product,1.0,5f61bc6f-373e-4577-a24c-64b15b285188,03Ran@1,str,['04Dec@2'],-1,False
6,"05Buy@2, 03Ran@1 agreed on {'quantity': 9, 'time': 2, 'unit_price': 2} [id 880cc545-51b2-46e6-9317-3e520f545638]",880cc545-51b2-46e6-9317-3e520f545638,product,1.0,7e76e347-361f-4a1e-8f23-cbc341f0052e,03Ran@1,str,['05Buy@2'],-1,False
7,"05Buy@2, 03Ran@1 agreed on {'quantity': 7, 'time': 3, 'unit_price': 1} [id 9622c8d6-5054-46ff-b193-e58c9f531e80]",9622c8d6-5054-46ff-b193-e58c9f531e80,product,1.0,34413641-8350-4c6a-b9b3-8502c5a5317b,03Ran@1,str,['05Buy@2'],-1,False
8,"05Buy@2, 03Ran@1 agreed on {'quantity': 11, 'time': 3, 'unit_price': 1} [id 242f34d6-e7d0-4fa3-b86a-80d3300adefe]",242f34d6-e7d0-4fa3-b86a-80d3300adefe,product,1.0,448a6015-98d3-4bdc-bb81-875ad643f962,03Ran@1,str,['05Buy@2'],-1,False
9,"04Dec@2, 03Ran@1 agreed on {'quantity': 1, 'time': 3, 'unit_price': 2} [id a3346ade-7492-4215-8de9-422d9e13a2b0]",a3346ade-7492-4215-8de9-422d9e13a2b0,product,1.0,7b704e66-8323-41a0-ba5b-7c5679b4e7c0,03Ran@1,str,['04Dec@2'],-1,False
10,"05Buy@2, 03Ran@1 agreed on {'quantity': 10, 'time': 3, 'unit_price': 1} [id 0f6be59e-0f66-4fd1-855a-b8fc1db17404]",0f6be59e-0f66-4fd1-855a-b8fc1db17404,product,1.0,fd17cfd9-535a-462f-a482-762347c31254,03Ran@1,str,['05Buy@2'],-1,False
11,"05Buy@2, 03Ran@1 agreed on {'quantity': 9, 'time': 3, 'unit_price': 3} [id 990d5ad2-c96e-4e9b-aa83-4143b0e16d9f]",990d5ad2-c96e-4e9b-aa83-4143b0e16d9f,product,1.0,936a2c42-3204-42d9-911b-eae4c51ac624,03Ran@1,str,['05Buy@2'],-1,False
12,"05Buy@2, 03Ran@1 agreed on {'quantity': 5, 'time': 3, 'unit_price': 2} [id c0a68a2c-5cf7-40d5-ba8b-4a169c19139e]",c0a68a2c-5cf7-40d5-ba8b-4a169c19139e,product,1.0,cabdc953-c445-4781-9dd5-079d9cd298c9,03Ran@1,str,['05Buy@2'],-1,False
13,"05Buy@2, 03Ran@1 agreed on {'quantity': 6, 'time': 3, 'unit_price': 1} [id 126b8e2f-cb31-46c0-b604-1b3b547605ac]",126b8e2f-cb31-46c0-b604-1b3b547605ac,product,1.0,21684942-92f2-4898-89db-9b730504e22a,03Ran@1,str,['05Buy@2'],-1,False
14,"BUYER, 05Buy@2 agreed on {'time': 3, 'quantity': 2, 'unit_price': 42} [id 0d674f5c-920b-4a33-b23d-a00dce01b0ef]",0d674f5c-920b-4a33-b23d-a00dce01b0ef,product,1.0,17537855-4338-4c3e-af5e-48945a400412,05Buy@2,str,['BUYER'],-1,False
15,"BUYER, 05Buy@2 agreed on {'time': 3, 'quantity': 6, 'unit_price': 42} [id afdf6f9c-9eaf-4af1-acaf-e7869af2228f]",afdf6f9c-9eaf-4af1-acaf-e7869af2228f,product,1.0,e72e8d84-b138-4fe1-b3fa-7b0777b8c584,05Buy@2,str,['BUYER'],-1,False
16,"BUYER, 04Dec@2 agreed on {'time': 3, 'quantity': 4, 'unit_price': 42} [id 53be40a0-5216-4f3c-9abe-c5e826d1332b]",53be40a0-5216-4f3c-9abe-c5e826d1332b,product,0.5,a26beac5-a8dc-481b-98d4-7be51cf28bb2,04Dec@2,str,['BUYER'],-1,False
17,"BUYER, 04Dec@2 agreed on {'time': 3, 'quantity': 3, 'unit_price': 42} [id 5cd56364-d1e6-4da9-b982-0c3df132ae45]",5cd56364-d1e6-4da9-b982-0c3df132ae45,product,1.0,25307ed5-5382-413d-b912-095d3f37cf18,04Dec@2,str,['BUYER'],-1,False
18,"BUYER, 05Buy@2 agreed on {'time': 3, 'quantity': 2, 'unit_price': 42} [id b40f4c3c-392b-4e2d-ba34-06aaa57e24d6]",b40f4c3c-392b-4e2d-ba34-06aaa57e24d6,product,1.0,6a43058d-7b45-4739-b6fa-f2d35c7c0544,05Buy@2,str,['BUYER'],-1,False
19,"BUYER, 04Dec@2 agreed on {'time': 3, 'quantity': 3, 'unit_price': 42} [id d3e7505f-4f82-4899-b26d-caa88369c596]",d3e7505f-4f82-4899-b26d-caa88369c596,product,1.0,6fae66b8-7b76-4d41-98b1-02d1ea8804c7,04Dec@2,str,['BUYER'],-1,False
20,"05Buy@2, 03Ran@1 agreed on {'quantity': 4, 'time': 4, 'unit_price': 9} [id d7f7231b-a528-4e68-a340-fa384a3d44e4]",d7f7231b-a528-4e68-a340-fa384a3d44e4,product,1.0,478f7359-902a-4a46-87bb-baafeffc07e0,03Ran@1,str,['05Buy@2'],-1,False
21,"05Buy@2, 03Ran@1 agreed on {'quantity': 7, 'time': 4, 'unit_price': 4} [id 2f884cd4-ae10-4eb0-9b30-61ffdfcd9a6f]",2f884cd4-ae10-4eb0-9b30-61ffdfcd9a6f,product,1.0,e0d97201-b9b4-444b-82f4-6122f207c968,03Ran@1,str,['05Buy@2'],-1,False
22,"04Dec@2, 03Ran@1 agreed on {'quantity': 5, 'time': 4, 'unit_price': 2} [id ebf32b2d-185c-4ab9-abb2-5ad287913db6]",ebf32b2d-185c-4ab9-abb2-5ad287913db6,product,1.0,154e5d70-6024-4d50-b678-4aac8def8750,03Ran@1,str,['04Dec@2'],-1,False
23,"04Dec@2, 03Ran@1 agreed on {'quantity': 4, 'time': 4, 'unit_price': 1} [id f0289614-e401-4456-9ffb-fe74c9efe7c2]",f0289614-e401-4456-9ffb-fe74c9efe7c2,product,1.0,36f36f3a-e2f6-4a77-9d7b-9cb2875aec2e,03Ran@1,str,['04Dec@2'],-1,False
