index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
33,25,0,0,0,10.000000000000002,20,10.0,14.318190618612473,11,23.0,40.82893590218207,0,,38.00000000000001,20,38.0,0,2.0270000000000006,32639,350,0,0.0,3500.0000000000005,False,-0.12125006388306843,0,0.2,41284,1,72,1.0,1040.909724540098,False,0.06823874028389752,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,0.9920000000000002,76276,139,30,1.0,3215.096573052596,False,0.09396224803391162,0,1.3970000000000002,90164,7,11,1.0,703.8025513152745,False,-0.03160477933392916,5,1.3390000000000002,92235,0,0,0.0,0.0,False,-0.01321279554937413,0.5,404216,0.0,0.0,10,0,0,11,1,1.0,10,21,22,128.0,72.0,11,14,22,1023,1.1133726369589567,45.84044106584042
34,22,0,0,0,10.000000000000002,20,10.0,14.318190618612473,0,,40.82893590218207,0,,38.00000000000001,20,38.0,0,2.0270000000000006,32529,361,0,0.0,3610.0000000000005,False,-0.12265549138856238,0,0.2,41194,0,82,1.0,1174.0916307262228,False,0.06764056358570837,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,0.9920000000000002,76276,129,40,1.0,3480.2040258882917,False,0.09582411457347734,0,1.3970000000000002,90544,0,8,0.7,304.00000000000006,False,-0.029677971541671126,10,1.4340000000000002,92123,0,0,0.0,0.0,False,-0.014411040975714133,0.45,404284,0.0,0.0,6,0,0,7,2,2.0,10,17,22,66.0,60.0,7,15,22,580,1.1603277288377285,47.00076879467815
35,22,0,0,0,10.0,20,10.0,14.828644749268916,10,23.0,40.82893590218207,0,,38.00000000000001,20,38.0,0,2.027000000000001,32419,372,0,0.0,3720.0,False,-0.12406091889405632,0,0.2,41334,0,81,0.9,1201.1202246907822,False,0.07156334932144398,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,0.9920000000000002,76046,129,50,1.0,3954.3419677647935,False,0.09592340624044726,4,1.437,90820,0,0,0.0,0.0,False,-0.028351342676794695,8,1.5040000000000002,92037,0,0,0.0,0.0,False,-0.015331122285225205,0.31666666666666665,404274,0.0,0.0,8,0,0,12,3,3.0,11,23,21,114.0,42.0,13,9,21,734,1.1910098874941468,48.1917786821723
36,21,0,0,0,10.0,20,10.0,14.39763019441235,10,7.8,39.63040925647275,30,33.0,38.000000000000014,20,38.0,6,2.0870000000000006,32215,383,0,0.0,3830.0,False,-0.12786834977257627,0,0.2,41304,0,86,0.9,1238.1961967194623,False,0.07127045787192039,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,0.992,76958,129,30,1.0,3046.206572773376,False,0.10235558173984725,8,1.5130000000000003,90290,0,10,1.0,380.0000000000001,False,-0.031988873435326845,12,1.6160000000000005,91333,10,10,1.0,776.3040925647276,False,-0.01871025948130557,0.65,403718,0.0,0.0,10,0,0,9,7,7.0,11,20,27,105.0,48.0,10,11,27,1250,1.1496720612049103,49.34145074337721
37,27,0,0,0,10.0,20,10.0,13.504237662923444,28,8.821428571428571,37.18291698974589,20,15.6,38.000000000000014,20,38.0,28,2.3610000000000007,31740,394,0,0.0,3940.0,False,-0.13860070526907547,0,0.2,41214,0,95,0.9,1282.902577977727,False,0.06954186357103452,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,0.9920000000000002,77023,147,20,1.0,2728.781276244664,False,0.10103928193558917,3,1.5350000000000001,90337,10,10,1.0,751.829169897459,False,-0.029497008826909973,0,1.6040000000000003,91599,0,13,1.0,494.00000000000017,False,-0.01737455868193003,0.65,403531,0.0,0.0,12,0,0,8,4,4.0,12,20,24,90.0,81.0,10,17,24,1158,1.1430074935778975,50.484458236955106
38,24,0,0,0,10.0,20,10.0,14.094089414479331,13,21.23076923076923,37.18291698974589,0,,38.000000000000014,20,38.0,1,2.343000000000001,31644,403,0,0.0,4030.0,False,-0.13990391986507897,0,0.2,41368,1,93,1.0,1320.750315546578,False,0.07396062650823558,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,0.9920000000000002,76747,150,30,1.0,3229.6009218642766,False,0.10067983904447195,0,1.5320000000000005,90641,0,12,1.0,456.00000000000017,False,-0.027827110302770942,0,1.6040000000000003,92055,0,1,0.0,38.000000000000014,False,-0.014935273349737883,0.5,404073,0.0,0.0,12,0,0,6,1,1.0,16,22,22,167.0,66.0,12,12,22,1224,1.288678951561451,51.77313718851656
39,22,0,0,0,10.0,20,10.0,13.301967073194325,51,10.92156862745098,35.78139104115807,38,29.263157894736842,38.000000000000014,20,38.0,38,2.7220000000000004,30834,415,0,0.0,4150.0,False,-0.15906884039454183,0,0.2,41587,0,89,0.9,1183.8750695142949,False,0.07780798116106577,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,8,1.0720000000000003,77007,191,10,1.0,2898.489621391697,False,0.10200641642126931,0,1.532,91059,0,1,0.0,38.000000000000014,False,-0.025591098748261473,8,1.684,90895,28,10,1.0,1381.878949152426,False,-0.020156847388721397,0.48333333333333334,403000,0.0,0.0,10,0,0,10,7,5.95,15,25,25,155.0,51.0,15,7,25,1697,1.2071506921201944,52.98028788063675
40,25,0,0,0,9.999999999999998,20,10.0,13.798222584137413,16,19.5,35.78139104115807,0,,38.000000000000014,13,38.0,5,2.7340000000000004,30704,426,0,0.0,4259.999999999999,False,-0.1609853324474881,0,0.2,41739,0,87,0.9,1200.4453648199549,False,0.08190378398349206,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.0640000000000003,76695,197,20,1.0,3433.877669898232,False,0.10138408903768745,6,1.5920000000000003,91039,0,0,0.0,0.0,False,-0.02600834492350487,0,1.6760000000000002,91123,18,14,1.0,1176.0650387408455,False,-0.018818524453082065,0.48333333333333334,402918,0.0,0.0,7,0,0,4,3,2.8,17,21,25,141.0,57.0,11,14,25,670,1.1706670336425304,54.15095491427928
41,25,0,0,0,9.999999999999998,20,10.0,13.73510849134974,10,12.6,35.78139104115807,0,,38.000000000000014,20,38.0,10,2.8290000000000006,30531,437,0,0.0,4369.999999999999,False,-0.16400061327745694,0,0.2,41649,0,96,0.9,1318.570415169575,False,0.08111323165494926,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.0640000000000003,76569,197,30,1.0,3779.2581040306404,False,0.10203990577879213,9,1.6760000000000002,90940,0,0,0.0,0.0,False,-0.027067508291430405,0,1.6760000000000002,91541,8,13,1.0,780.2511283292647,False,-0.01646383262902934,0.48333333333333334,402848,0.0,0.0,8,0,0,8,4,4.0,15,23,25,99.0,72.0,14,11,25,618,1.2321490179747343,55.383103932254016
42,25,0,0,0,9.999999999999998,20,10.0,14.062487641808893,17,17.352941176470587,35.24725815532577,9,23.77777777777778,38.00000000000001,20,38.0,5,2.8690000000000007,30328,451,0,0.0,4509.999999999999,False,-0.16739919251801502,0,0.2,41853,0,90,0.6,1265.6238877628005,False,0.0856496127122554,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.0640000000000003,76488,204,31,1.0,3961.412481744113,False,0.10218145125814046,9,1.7570000000000001,90627,0,9,0.9,342.00000000000006,False,-0.02858671231411148,0,1.6760000000000002,91959,0,10,0.8,380.00000000000006,False,-0.014132876858885203,0.5499999999999999,402873,0.0,0.0,11,0,0,13,4,4.0,12,25,16,160.0,45.0,15,10,16,1096,1.2522315857931972,56.635335518047214
43,16,0,0,0,9.999999999999998,20,10.0,13.697717320454181,11,8.090909090909092,35.76724927885124,20,40.5,38.00000000000001,20,38.0,11,2.9740000000000006,30124,458,0,0.0,4579.999999999999,False,-0.1717176879439873,0,0.2,41723,3,100,1.0,1399.771732045418,False,0.08404164833706528,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.0640000000000003,77209,205,21,1.0,3559.144285548983,False,0.10948355399014645,2,1.7680000000000005,90293,5,10,1.0,558.8362463942562,False,-0.031000127065399265,0,1.6760000000000002,92151,0,6,0.5,228.00000000000006,False,-0.012891836953033059,0.5833333333333334,403118,0.0,0.0,10,0,0,5,4,3.2,13,18,20,58.0,39.0,8,8,20,1542,1.0160989006981254,57.65143441874534
44,20,0,0,0,9.999999999999998,20,10.0,13.866760169807648,33,14.696969696969695,35.201793471992005,9,23.77777777777778,38.00000000000001,0,,15,3.1129999999999995,29807,467,0,0.0,4669.999999999999,False,-0.1786681657893392,0,0.2,42009,4,92,1.0,1315.7419356223036,False,0.09027625511859631,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.0640000000000003,76938,228,22,1.0,3936.060775099968,False,0.1083241619736211,0,1.7660000000000002,90229,0,19,0.9,722.0000000000001,False,-0.03081202524874291,0,1.6760000000000004,92001,0,11,0.5,418.00000000000006,False,-0.013480261046325024,0.5666666666666667,402602,0.0,0.0,8,0,0,5,3,3.0,14,19,18,142.0,48.0,9,11,18,810,2.2579824486747384,59.90941686742008
45,18,0,0,0,10.0,20,10.0,14.38302638925429,14,20.857142857142858,35.3893548731211,20,37.0,38.00000000000001,0,,1,3.108,29665,480,0,0.0,4800.0,False,-0.1806357642970307,0,0.2,42225,1,89,1.0,1290.0893486436319,False,0.09546799903720071,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.0640000000000003,77386,232,12,1.0,3761.5343807844483,False,0.11339111709402802,0,1.7660000000000002,89569,5,29,1.0,1278.9467743656057,False,-0.03489383345262858,0,1.6760000000000004,91921,0,16,0.5,608.0000000000001,False,-0.013319781748154487,0.5833333333333334,402384,0.0,0.0,8,0,0,5,1,1.0,12,17,21,81.0,48.0,7,11,21,1226,1.143851337954402,61.05326820537448
46,21,0,0,0,10.0,20,10.0,14.949288766254156,12,23.0,35.631810845274934,5,44.0,38.00000000000001,0,,0,3.107,29575,489,0,0.0,4890.0,False,-0.1817856595287985,0,0.2,42391,2,87,1.0,1320.5881226641116,False,0.10009950583462088,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.0640000000000003,77330,234,17,1.0,4103.874355673147,False,0.11500880941984683,0,1.766,89349,0,39,1.0,1482.0000000000002,False,-0.03616133518776078,0,1.6760000000000004,91921,0,16,0.0,608.0000000000001,False,-0.013319781748154487,0.5,402184,0.0,0.0,7,0,0,11,0,0.0,10,21,20,135.0,27.0,12,9,20,696,1.1643659509718418,62.21763415634632
47,20,0,0,0,10.0,20,10.0,14.594714174911715,24,12.166666666666666,35.631810845274934,0,,38.00000000000001,0,,8,3.1870000000000007,29391,497,0,0.0,4970.0,False,-0.18546532427045537,0,0.2,42511,4,81,1.0,1222.171848167849,False,0.10190846639965062,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.0640000000000003,77038,248,27,1.0,4581.548008200529,False,0.11426207270416425,0,1.7660000000000002,89349,0,39,0.0,1482.0000000000002,False,-0.03616133518776078,0,1.6760000000000002,91921,0,16,0.0,608.0000000000001,False,-0.013319781748154487,0.3333333333333333,401828,0.0,0.0,6,0,0,9,2,2.0,10,19,26,81.0,63.0,9,11,26,440,1.0557280285283923,63.27336218487471
48,26,0,0,0,10.0,20,10.0,14.946555599140087,12,19.916666666666668,35.05720293358937,32,32.1875,38.00000000000001,0,,2,3.1990000000000007,29283,505,0,0.0,5050.0,False,-0.18720294373179333,0,0.2,42621,6,81,1.0,1270.671003530347,False,0.10533897638281725,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,5,1.1140000000000003,77649,250,10,1.0,4087.2109291209154,False,0.11937249577998792,0,1.7660000000000005,89349,0,39,0.0,1482.0000000000002,False,-0.03616133518776078,0,1.6760000000000002,90891,22,26,1.0,1759.2584645389666,False,-0.0181809218757946,0.5,401411,0.0,0.0,6,0,0,8,3,2.185185185185185,13,21,23,131.0,105.0,11,15,23,650,1.135282926261425,64.40864511113614
49,23,0,0,0,10.0,20,10.0,14.50263950261619,7,4.142857142857143,34.62563627654508,4,16.0,38.00000000000001,0,,7,3.267000000000001,29066,516,0,0.0,5160.0,False,-0.1913425665661573,0,0.2,42531,5,91,1.0,1369.7401947380733,False,0.10430495470355793,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.1090000000000002,77684,247,16,1.0,4136.16213757092,False,0.12020789769904,0,1.7660000000000005,89285,0,43,0.4,1634.0000000000002,False,-0.03603295174922435,0,1.6760000000000002,90891,12,36,1.0,1783.5076353185411,False,-0.0180512055455305,0.5666666666666667,401075,0.0,0.0,6,0,0,6,2,2.0,15,21,29,119.0,96.0,11,12,29,264,1.166923850774765,65.5755689619109
50,29,0,0,0,10.0,20,10.0,14.306633444103815,23,13.0,35.606356848258336,15,46.0,38.00000000000001,0,,9,3.350000000000001,28763,530,0,0.0,5300.0,False,-0.19729646854397712,0,0.2,42751,1,87,1.0,1254.677109637032,False,0.10845654813764291,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.1090000000000002,78075,260,11,1.0,4111.394620797833,False,0.12552598969574563,0,1.7660000000000002,89285,0,43,0.0,1634.0000000000002,False,-0.03603295174922435,0,1.6760000000000002,90201,17,46,1.0,2353.3080664203917,False,-0.022385214152025233,0.5,400693,0.0,0.0,8,0,0,13,4,4.0,14,27,18,237.0,106.0,17,12,18,1170,1.367082478478551,66.94265144038945
51,18,0,0,0,10.000000000000002,20,10.0,14.0968527935169,3,3.0,35.606356848258336,0,,38.00000000000001,0,,3,3.3710000000000004,28628,539,0,0.0,5390.000000000001,False,-0.19959625900751266,0,0.2,42641,2,97,1.0,1387.3947209711393,False,0.10734137477604044,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.1090000000000002,78066,253,21,1.0,4314.237250573201,False,0.12682415126677252,0,1.7660000000000002,89285,0,43,0.0,1634.0000000000002,False,-0.03603295174922435,0,1.6760000000000002,90201,7,56,1.0,2377.244497937809,False,-0.022257170761004495,0.5,400439,0.0,0.0,5,0,0,9,1,1.0,10,19,23,102.0,87.0,9,9,23,200,1.29113529343158,68.23378673382103
52,23,0,0,0,10.000000000000002,20,10.0,14.421259670169794,9,19.666666666666668,35.606356848258336,0,,38.00000000000001,0,,0,3.3680000000000003,28558,546,0,0.0,5460.000000000001,False,-0.20049062196555426,0,0.2,42688,5,98,1.0,1463.2834476766398,False,0.1095119774068156,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.1090000000000002,77889,252,31,1.0,4737.954499178797,False,0.12731377994759951,0,1.7660000000000002,89285,0,43,0.0,1634.0000000000002,False,-0.03603295174922435,0,1.6760000000000004,90201,0,63,0.7,2394.0000000000005,False,-0.02216754038729004,0.45,400239,0.0,0.0,7,0,0,10,0,0.0,10,20,18,110.0,100.0,10,13,18,377,1.4534400114789605,69.6872267453
53,18,0,0,0,10.000000000000002,20,10.0,14.353998926324905,1,5.0,35.606356848258336,0,,38.00000000000001,0,,1,3.3780000000000006,28435,557,0,0.0,5570.000000000001,False,-0.20222824142689222,0,0.2,42598,4,108,1.0,1590.2318840430898,False,0.10883415807281516,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.1090000000000002,77884,243,41,1.0,4947.882369875544,False,0.12871788612717053,0,1.7660000000000002,89285,0,43,0.0,1634.0000000000002,False,-0.03603295174922435,0,1.6760000000000004,90201,0,63,0.0,2394.0000000000005,False,-0.02216754038729004,0.3333333333333333,400021,0.0,0.0,5,0,0,5,1,1.0,8,13,20,72.0,101.0,4,14,20,200,1.2962325792759657,70.98345932457596
54,20,0,0,0,10.000000000000002,20,10.0,14.830490295421338,24,17.333333333333332,36.45943088182233,14,46.0,38.00000000000001,0,,7,3.447,28196,570,0,0.0,5700.000000000001,False,-0.20667450298972762,0,0.2,42919,1,101,1.0,1507.879519837555,False,0.11598455971581692,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.1090000000000002,78112,257,37,1.0,5160.43494855071,False,0.13341317350163434,0,1.766,89285,0,43,0.0,1634.0000000000002,False,-0.03603295174922435,0,1.6760000000000004,89557,4,73,1.0,2919.8377235272897,False,-0.026244582627970053,0.5,399687,0.0,0.0,7,0,0,11,2,2.0,9,20,22,165.0,72.0,11,9,22,1235,1.5284311212599277,72.51189044583589
55,22,0,0,0,10.000000000000002,20,10.0,15.014037854851276,15,16.666666666666668,36.45943088182233,0,,38.00000000000001,0,,4,3.480000000000001,28022,581,0,0.0,5810.000000000001,False,-0.20971533704706904,0,0.2,43071,0,100,1.0,1501.4037854851276,False,0.11978591232029864,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.1090000000000002,77862,262,47,1.0,5647.271169416684,False,0.1333207234416994,0,1.7660000000000002,89285,0,43,0.0,1634.0000000000002,False,-0.03603295174922435,0,1.6760000000000002,89557,0,77,0.4,2926.0000000000005,False,-0.026211618701187548,0.39999999999999997,399415,0.0,0.0,6,0,0,11,1,1.0,13,24,25,170.0,69.0,14,8,25,442,1.4473613584414124,73.9592518042773
56,25,0,0,0,10.000000000000002,20,10.0,15.56459815989192,10,23.0,37.328584178802416,20,44.0,38.00000000000001,0,,0,3.476000000000001,27912,592,0,0.0,5920.000000000001,False,-0.21112076455256298,0,0.2,43211,0,99,0.9,1540.8952178293,False,0.1238679309274454,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.1090000000000002,78512,262,37,1.0,5459.0823325073725,False,0.1411290441084035,0,1.7660000000000005,88845,0,53,1.0,2014.0000000000005,False,-0.03870760671873329,0,1.6760000000000002,89117,0,87,1.0,3306.0000000000005,False,-0.02888627367069648,0.65,399215,0.0,0.0,10,0,0,14,0,0.0,7,21,26,140.0,99.0,12,13,26,1310,1.6080783903598785,75.56733019463718
57,26,0,0,0,10.000000000000002,20,10.0,15.758969158105318,14,17.571428571428573,38.48372205646307,24,46.0,38.00000000000001,0,,1,3.486000000000001,27801,602,0,0.0,6020.000000000001,False,-0.21267951142229263,0,0.2,43350,0,96,1.0,1512.8610391781106,False,0.12706164766160002,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.1090000000000002,79370,266,23,1.0,5077.011403354665,False,0.15049731299937263,0,1.7660000000000005,87741,14,63,1.0,2932.7721087904833,False,-0.04560408629083934,0,1.6760000000000002,89117,0,87,0.0,3306.0000000000005,False,-0.02888627367069648,0.5,398997,0.0,0.0,8,0,0,12,1,1.0,8,20,27,120.0,108.0,10,16,27,1543,1.4908375283703208,77.0581677230075
58,27,0,0,0,10.000000000000002,20,10.0,15.132113396384279,42,13.19047619047619,38.48372205646307,0,,38.00000000000001,0,,22,3.705,27395,609,0,0.0,6090.000000000001,False,-0.2221597587775336,0,0.2,43650,3,86,1.0,1331.361752089048,False,0.1324086695979079,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.1090000000000002,78816,298,33,1.0,5779.332619985797,False,0.14764820504526927,0,1.7660000000000002,87741,4,73,1.0,2927.934888225853,False,-0.04562996208288294,0,1.6760000000000002,89117,0,87,0.0,3306.0000000000005,False,-0.02888627367069648,0.5,398337,0.0,0.0,7,0,0,12,3,3.0,7,19,23,118.0,92.0,10,17,23,630,1.401678771711886,78.45984649471939
59,23,0,0,0,10.000000000000002,20,10.0,13.409104625900131,29,4.206896551724138,38.48372205646307,0,,38.00000000000001,0,,27,3.9530000000000003,26869,621,0,0.0,6210.000000000001,False,-0.2340675627331732,0,0.2,43586,1,94,1.0,1270.4558348346122,False,0.12999509167009018,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.1090000000000002,78694,317,43,1.0,5905.4862148382535,False,0.14682056223023185,0,1.7660000000000002,87741,0,77,0.4,2926.0000000000005,False,-0.04564031239970044,0,1.6760000000000002,89117,0,87,0.0,3306.0000000000005,False,-0.02888627367069648,0.39999999999999997,397625,0.0,0.0,5,0,0,9,2,2.0,8,17,25,71.0,89.0,8,15,25,216,1.109666240401566,79.56951273512095
60,25,0,0,0,10.000000000000002,20,10.0,13.899772417208808,12,20.666666666666668,39.44767429490715,44,43.0,38.000000000000014,6,38.0,1,3.9360000000000004,26757,631,0,0.0,6310.000000000001,False,-0.23565186283027548,0,0.2,43728,1,93,1.0,1302.6788348004193,False,0.13403535077937878,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,1,1.1190000000000002,80302,319,10,1.0,4828.504144038681,False,0.16184302149084673,0,1.7660000000000002,86077,34,81,1.0,4419.220926026845,False,-0.05545511433600705,0,1.6760000000000004,89117,0,87,0.0,3306.0000000000014,False,-0.02888627367069648,0.5,397599,0.0,0.0,8,0,0,15,2,1.0454545454545454,7,22,28,126.0,99.0,12,13,28,1616,1.4840576201677322,81.05357035528868
61,28,0,0,0,10.000000000000002,20,10.0,13.899772417208808,0,,39.50688879340778,2,45.0,38.000000000000014,15,38.0,0,3.9350000000000005,26627,644,0,0.0,6440.000000000001,False,-0.23731282260949557,0,0.2,43658,0,101,0.8,1403.8770141380896,False,0.13353959490645084,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.118,80392,309,18,1.0,5006.153675198862,False,0.1643548169452403,0,1.7660000000000002,86374,25,82,1.0,4103.672219835196,False,-0.05396559206250565,0,1.6760000000000004,89300,0,82,0.1,3116.0000000000014,False,-0.027944795121429337,0.48333333333333334,397969,0.0,0.0,11,0,0,14,0,0.0,7,21,23,123.0,126.0,11,17,23,860,1.3391422368586063,82.39271259214729
62,23,0,0,0,10.000000000000002,20,10.0,12.869837067597441,19,4.2105263157894735,37.61254157730227,42,30.0,38.000000000000014,8,38.0,18,4.115,26219,654,0,0.0,6540.000000000001,False,-0.24646087800889252,0,0.2,43580,0,110,1.0,1415.6820774357186,False,0.13169727190468286,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,24,1.358,80708,318,10,1.0,4468.733603269009,False,0.16501905780872692,0,1.766,86374,15,92,1.0,4060.1881236595354,False,-0.05419820197036738,0,1.6760000000000004,88344,32,84,1.0,4395.601330473673,False,-0.03132769160974821,0.6666666666666666,396843,0.0,0.0,7,0,0,14,3,2.571428571428571,7,21,27,138.0,111.0,11,12,27,526,1.2746673189103603,83.66737991105765
63,27,0,0,0,10.0,20,10.0,12.670841325556506,3,2.0,37.61254157730227,0,,38.000000000000014,9,38.0,3,4.127000000000001,26089,662,0,0.0,6620.0,False,-0.24876066847242806,0,0.2,43460,2,120,1.0,1540.5009590667808,False,0.1302256472513259,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.3340000000000003,80702,311,20,1.0,4692.882483794118,False,0.16650899291930585,0,1.7660000000000002,86374,5,102,1.0,4064.0627078865127,False,-0.0541774756184524,0,1.6760000000000002,88686,22,85,1.0,4057.475914700651,False,-0.029477501258689122,0.6666666666666666,396929,0.0,0.0,7,0,0,12,2,2.0,8,20,28,144.0,120.0,10,17,28,542,1.2967523373663425,84.964132248424
64,28,0,0,0,10.0,20,10.0,11.089075968144344,93,8.580645161290322,37.61254157730227,0,,38.00000000000001,15,38.0,75,4.8740000000000006,23963,673,0,0.0,6730.0,False,-0.30168140236111823,0,0.2,43784,1,112,1.0,1251.9765084321666,False,0.1348185274752411,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.3340000000000003,79904,394,30,1.0,5497.47217876794,False,0.16095086790156424,0,1.7660000000000005,86944,0,92,0.5,3496.0000000000005,False,-0.051118005777254734,0,1.6760000000000002,88686,12,95,1.0,4061.3504989276275,False,-0.029456774906774147,0.5833333333333334,394899,0.0,0.0,9,0,0,9,2,2.0,11,20,19,136.0,99.0,10,18,19,1184,1.200808352790773,86.16494060121477
65,19,0,0,0,10.0,20,10.0,11.189459386780307,12,13.0,37.44552700468699,15,35.333333333333336,38.00000000000001,20,38.0,12,4.9190000000000005,23833,680,0,0.0,6800.0,False,-0.30410895896151685,0,0.2,43654,4,122,1.0,1405.1140451871975,False,0.13345318706479264,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.3340000000000003,80278,396,25,1.0,5367.164092282176,False,0.16528895758267678,0,1.7660000000000005,87248,0,84,0.0,3192.0000000000005,False,-0.0494918155557933,0,1.6760000000000002,88612,17,93,1.0,4170.573959079679,False,-0.029664202636783526,0.5,395243,0.0,0.0,12,0,0,12,1,1.0,5,17,19,90.0,62.0,8,11,19,1490,1.0964098954573274,87.2613504966721
66,19,0,0,0,10.0,20,10.0,10.688694433007697,13,2.769230769230769,37.44552700468699,0,,38.00000000000001,20,38.0,13,5.037000000000001,23515,688,0,0.0,6880.0,False,-0.3112127561711044,0,0.2,43534,6,132,1.0,1470.907665157016,False,0.1312274194454569,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.3340000000000003,80242,399,35,1.0,5575.382523934115,False,0.1662456283109119,0,1.7660000000000002,87628,0,74,0.0,2812.0000000000005,False,-0.04745907777896651,0,1.6760000000000002,88992,7,93,1.0,3796.1186890328095,False,-0.02760180438090941,0.5,395529,0.0,0.0,9,0,0,9,3,3.0,8,17,16,99.0,63.0,8,11,16,960,1.0984089421108365,88.35975943878293
67,16,0,0,0,10.000000000000002,20,10.0,10.688694433007697,0,,37.88595412108169,10,46.0,38.00000000000001,20,38.0,0,5.024000000000001,23455,694,0,0.0,6940.000000000001,False,-0.3119793529922829,0,0.2,43394,10,142,1.0,1617.794609487093,False,0.12952668535655806,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.3340000000000003,80702,389,35,1.0,5483.910528677854,False,0.17206443329970128,0,1.7660000000000002,87816,0,68,0.5,2584.0000000000005,False,-0.04666737990799187,0,1.6760000000000002,89104,2,94,1.0,3647.771908242164,False,-0.027197111863474014,0.5833333333333334,396089,0.0,0.0,12,0,0,9,0,0.0,8,17,15,70.0,57.0,7,9,15,1420,1.049947988241911,89.40970742702484
