index,contract,contract_id,type,level,id,perpetrator,perpetrator_type,victims,step,resolved
0,"03MyA@1, 01Ran@0 agreed on {'quantity': 2, 'time': 2, 'unit_price': 7} [id 132c409d-5a25-45d8-96a4-59c60b1325ad]",132c409d-5a25-45d8-96a4-59c60b1325ad,product,1.0,aa823bdc-2f14-4502-ac18-ef3f1e7cdf6f,01Ran@0,str,['03MyA@1'],-1,False
1,"02Dec@1, 01Ran@0 agreed on {'quantity': 1, 'time': 2, 'unit_price': 1} [id c6eb448c-379f-4aff-af37-13aa0c18ecc5]",c6eb448c-379f-4aff-af37-13aa0c18ecc5,product,1.0,8dca1f8a-e957-413c-b39b-233701736bf8,01Ran@0,str,['02Dec@1'],-1,False
2,"03MyA@1, 01Ran@0 agreed on {'quantity': 6, 'time': 2, 'unit_price': 1} [id 2d9500dd-8bea-428b-a239-bd430d8cfe95]",2d9500dd-8bea-428b-a239-bd430d8cfe95,product,1.0,84c35072-bce4-49ed-bffe-9175d2888549,01Ran@0,str,['03MyA@1'],-1,False
3,"02Dec@1, 01Ran@0 agreed on {'quantity': 1, 'time': 3, 'unit_price': 4} [id babafc51-5f19-44b4-a012-c1d31c20fac7]",babafc51-5f19-44b4-a012-c1d31c20fac7,product,1.0,aa3195d2-6e3a-4924-9aa6-2c5b631437df,01Ran@0,str,['02Dec@1'],-1,False
4,"02Dec@1, 01Ran@0 agreed on {'quantity': 17, 'time': 3, 'unit_price': 13} [id 0bbf8650-4e77-4453-9207-57631827e2c8]",0bbf8650-4e77-4453-9207-57631827e2c8,product,1.0,0a74a557-4c0a-4e7e-98ce-d834c3678d11,01Ran@0,str,['02Dec@1'],-1,False
5,"02Dec@1, 01Ran@0 agreed on {'quantity': 5, 'time': 3, 'unit_price': 1} [id 3b7e0c63-a96b-4695-b668-7bc787b37b3a]",3b7e0c63-a96b-4695-b668-7bc787b37b3a,product,1.0,786f4b7b-a4c3-4ae2-a068-a17f3922338a,01Ran@0,str,['02Dec@1'],-1,False
6,"BUYER, 04Ran@2 agreed on {'time': 3, 'quantity': 8, 'unit_price': 25} [id 41836cbd-477a-48df-aef5-f6c56ca66279]",41836cbd-477a-48df-aef5-f6c56ca66279,product,1.0,fac30e57-ecf2-4e87-af02-bf355400aa1b,04Ran@2,str,['BUYER'],-1,False
7,"BUYER, 05Dec@2 agreed on {'time': 3, 'quantity': 4, 'unit_price': 25} [id 57b57bee-e3fb-40a7-bb13-e01127d18fb8]",57b57bee-e3fb-40a7-bb13-e01127d18fb8,product,1.0,bfaaa3ea-bd6e-4baf-9fcc-003ff11d1109,05Dec@2,str,['BUYER'],-1,False
8,"BUYER, 05Dec@2 agreed on {'time': 3, 'quantity': 4, 'unit_price': 25} [id d4493ab5-cb0d-42c7-8af9-c45395531b55]",d4493ab5-cb0d-42c7-8af9-c45395531b55,product,1.0,63f4ffb4-e6a8-4c66-bbcb-aa2f89c8418b,05Dec@2,str,['BUYER'],-1,False
9,"BUYER, 04Ran@2 agreed on {'time': 3, 'quantity': 1, 'unit_price': 25} [id b08d19ec-d870-4892-a27c-6d43412630cd]",b08d19ec-d870-4892-a27c-6d43412630cd,product,1.0,f7609b1a-0f05-4bfd-bb0b-5bf3e3b8547b,04Ran@2,str,['BUYER'],-1,False
10,"BUYER, 04Ran@2 agreed on {'time': 3, 'quantity': 3, 'unit_price': 25} [id 32717fd4-35fe-4f94-b72e-1cbaa7ff22a0]",32717fd4-35fe-4f94-b72e-1cbaa7ff22a0,product,1.0,d9af47db-8caf-4306-8796-b2b3d66f7470,04Ran@2,str,['BUYER'],-1,False
11,"02Dec@1, 01Ran@0 agreed on {'quantity': 4, 'time': 4, 'unit_price': 2} [id a17ef496-5df5-4b7a-bd7f-90476c0666de]",a17ef496-5df5-4b7a-bd7f-90476c0666de,product,1.0,7445a6fc-4e3c-444d-a1af-a2bc4880aa36,01Ran@0,str,['02Dec@1'],-1,False
12,"02Dec@1, 01Ran@0 agreed on {'quantity': 2, 'time': 4, 'unit_price': 9} [id 9e12c609-0de0-49c4-aca7-b17e0466c3b3]",9e12c609-0de0-49c4-aca7-b17e0466c3b3,product,1.0,5f5a3843-4b14-4fb5-a2d8-d008bce31f91,01Ran@0,str,['02Dec@1'],-1,False
13,"BUYER, 05Dec@2 agreed on {'time': 4, 'quantity': 4, 'unit_price': 25} [id 54908de0-52a0-4cef-a968-d60a0e322e95]",54908de0-52a0-4cef-a968-d60a0e322e95,product,1.0,0c1416f0-3113-4267-af4a-6aaef87be0db,05Dec@2,str,['BUYER'],-1,False
14,"BUYER, 04Ran@2 agreed on {'time': 4, 'quantity': 4, 'unit_price': 25} [id 31dca388-9c6a-4cfa-9e37-d6ecb2ba16d0]",31dca388-9c6a-4cfa-9e37-d6ecb2ba16d0,product,1.0,7549ab3e-93c0-4de2-9725-dd1c57a8fe83,04Ran@2,str,['BUYER'],-1,False
15,"BUYER, 05Dec@2 agreed on {'time': 4, 'quantity': 3, 'unit_price': 25} [id b55de675-e4f0-487f-83ee-8c422ee969db]",b55de675-e4f0-487f-83ee-8c422ee969db,product,1.0,ab154705-5500-48e7-98e1-34c4c5cf67bb,05Dec@2,str,['BUYER'],-1,False
16,"BUYER, 05Dec@2 agreed on {'time': 4, 'quantity': 5, 'unit_price': 25} [id 7b725499-6217-4a57-8521-00377d1d26e5]",7b725499-6217-4a57-8521-00377d1d26e5,product,1.0,c34f310a-5297-4d7e-9c0b-0d9c6194d912,05Dec@2,str,['BUYER'],-1,False
17,"BUYER, 04Ran@2 agreed on {'time': 4, 'quantity': 4, 'unit_price': 25} [id fd0484ea-293c-48c0-8a6f-6977fcb6dbd7]",fd0484ea-293c-48c0-8a6f-6977fcb6dbd7,product,1.0,f39ca7cf-ec87-4eb0-bc62-66dda7371059,04Ran@2,str,['BUYER'],-1,False
18,"02Dec@1, 01Ran@0 agreed on {'quantity': 24, 'time': 5, 'unit_price': 9} [id 0a7e293c-1239-48af-b8d0-9f4476515bac]",0a7e293c-1239-48af-b8d0-9f4476515bac,product,1.0,b1ac2140-2b69-4861-8551-852bf7503895,01Ran@0,str,['02Dec@1'],-1,False
19,"02Dec@1, 01Ran@0 agreed on {'quantity': 15, 'time': 5, 'unit_price': 3} [id 4c028d3f-894d-4fc0-8c41-f6af6b8b8756]",4c028d3f-894d-4fc0-8c41-f6af6b8b8756,product,1.0,0b6c405b-25b4-41e6-a821-49adec1d342f,01Ran@0,str,['02Dec@1'],-1,False
20,"BUYER, 05Dec@2 agreed on {'time': 5, 'quantity': 4, 'unit_price': 25} [id 62113b25-5874-4e06-9c2f-9b632ac12743]",62113b25-5874-4e06-9c2f-9b632ac12743,product,1.0,98f31b66-6c17-4d15-bc1a-801316eda5b0,05Dec@2,str,['BUYER'],-1,False
21,"BUYER, 05Dec@2 agreed on {'time': 5, 'quantity': 4, 'unit_price': 25} [id d66528a6-cf7f-473f-8004-adfac5b34ef2]",d66528a6-cf7f-473f-8004-adfac5b34ef2,product,1.0,a1db7006-df7d-47fe-a752-ec5236675857,05Dec@2,str,['BUYER'],-1,False
22,"BUYER, 04Ran@2 agreed on {'time': 5, 'quantity': 4, 'unit_price': 25} [id eae82218-802d-4cc2-9324-4cd71d942e1b]",eae82218-802d-4cc2-9324-4cd71d942e1b,product,1.0,47ebac72-f0f4-4211-90ad-e52800b154a3,04Ran@2,str,['BUYER'],-1,False
23,"BUYER, 04Ran@2 agreed on {'time': 5, 'quantity': 5, 'unit_price': 25} [id f6ccf401-20d5-4974-ae1e-24e09d200a0b]",f6ccf401-20d5-4974-ae1e-24e09d200a0b,product,1.0,416f04b3-baf6-4a22-9b26-cbfdb5ae811d,04Ran@2,str,['BUYER'],-1,False
24,"BUYER, 05Dec@2 agreed on {'time': 5, 'quantity': 3, 'unit_price': 25} [id 4c70c809-80e4-4175-96f9-914a7891b8ab]",4c70c809-80e4-4175-96f9-914a7891b8ab,product,1.0,acbec17d-a209-4542-91d0-8d56d0e626f7,05Dec@2,str,['BUYER'],-1,False
25,"BUYER, 05Dec@2 agreed on {'time': 6, 'quantity': 6, 'unit_price': 25} [id f7e31c58-3a62-4523-ae65-b8ae298a8cbe]",f7e31c58-3a62-4523-ae65-b8ae298a8cbe,product,1.0,b3e26182-4b2b-45de-af0d-f3484b8f27fe,05Dec@2,str,['BUYER'],-1,False
26,"BUYER, 04Ran@2 agreed on {'time': 6, 'quantity': 5, 'unit_price': 25} [id b721a1ee-9404-4bb4-a712-5da7398b4269]",b721a1ee-9404-4bb4-a712-5da7398b4269,product,1.0,60e482c6-d325-447d-a087-3bc8fecbc913,04Ran@2,str,['BUYER'],-1,False
27,"BUYER, 05Dec@2 agreed on {'time': 6, 'quantity': 5, 'unit_price': 25} [id 20b5acbf-0df4-41dd-980d-d27c305e7bc3]",20b5acbf-0df4-41dd-980d-d27c305e7bc3,product,1.0,442f32e6-89b3-42d3-b2f2-b4c1f9fcdde0,05Dec@2,str,['BUYER'],-1,False
28,"BUYER, 04Ran@2 agreed on {'time': 6, 'quantity': 2, 'unit_price': 25} [id 30315e49-160e-4563-b123-8a6c80318994]",30315e49-160e-4563-b123-8a6c80318994,product,1.0,e16a082a-5737-4571-b540-8368783c6099,04Ran@2,str,['BUYER'],-1,False
29,"BUYER, 05Dec@2 agreed on {'time': 6, 'quantity': 2, 'unit_price': 25} [id 1174d2f6-1edd-49cd-afdc-7789a35f1e44]",1174d2f6-1edd-49cd-afdc-7789a35f1e44,product,1.0,418454db-8185-413e-aabb-c78b40bdadfa,05Dec@2,str,['BUYER'],-1,False
30,"BUYER, 05Dec@2 agreed on {'time': 7, 'quantity': 4, 'unit_price': 25} [id c86f43b1-ee25-4152-85b0-284c40c5fbe3]",c86f43b1-ee25-4152-85b0-284c40c5fbe3,product,1.0,be79f454-4d6b-4a0b-9437-31fefbcf0575,05Dec@2,str,['BUYER'],-1,False
31,"BUYER, 04Ran@2 agreed on {'time': 7, 'quantity': 3, 'unit_price': 25} [id 159398f9-11a0-4af5-9caf-032b64adf3cf]",159398f9-11a0-4af5-9caf-032b64adf3cf,product,1.0,3ff9f057-45f6-4c48-97a3-c7fb6a3d65f8,04Ran@2,str,['BUYER'],-1,False
32,"BUYER, 04Ran@2 agreed on {'time': 7, 'quantity': 2, 'unit_price': 25} [id 337e16c2-9acb-44e5-8075-6c1b5e55af46]",337e16c2-9acb-44e5-8075-6c1b5e55af46,product,1.0,390f89a4-c05f-490e-8352-16444e83157c,04Ran@2,str,['BUYER'],-1,False
33,"BUYER, 04Ran@2 agreed on {'time': 7, 'quantity': 5, 'unit_price': 25} [id 4c477b2e-1926-44f3-9178-f428ad994444]",4c477b2e-1926-44f3-9178-f428ad994444,product,1.0,e42c6de6-4eeb-4f5c-a96a-0e1a890b33a2,04Ran@2,str,['BUYER'],-1,False
34,"BUYER, 05Dec@2 agreed on {'time': 7, 'quantity': 3, 'unit_price': 25} [id 281d7cd8-926d-4e7b-951c-9fe07bd00d77]",281d7cd8-926d-4e7b-951c-9fe07bd00d77,product,1.0,e1e5813d-7b43-43b9-8e24-0f97506a21d6,05Dec@2,str,['BUYER'],-1,False
35,"BUYER, 05Dec@2 agreed on {'time': 7, 'quantity': 3, 'unit_price': 25} [id 971c60f4-6002-43c4-9aab-e6c59f80e3e2]",971c60f4-6002-43c4-9aab-e6c59f80e3e2,product,1.0,2325c043-49e3-4234-85f1-b78533b0c7cc,05Dec@2,str,['BUYER'],-1,False
36,"BUYER, 04Ran@2 agreed on {'time': 8, 'quantity': 3, 'unit_price': 25} [id 96aee1dd-852c-4938-9bb0-c6ae7d4c44a3]",96aee1dd-852c-4938-9bb0-c6ae7d4c44a3,product,1.0,65874a28-5c54-4456-bc03-fe3efae05d66,04Ran@2,str,['BUYER'],-1,False
37,"BUYER, 04Ran@2 agreed on {'time': 8, 'quantity': 3, 'unit_price': 25} [id d162f857-e221-4c63-a069-e4715d40ced7]",d162f857-e221-4c63-a069-e4715d40ced7,product,1.0,43d571ca-f9ed-4caf-82b7-43b115ad4968,04Ran@2,str,['BUYER'],-1,False
38,"BUYER, 04Ran@2 agreed on {'time': 8, 'quantity': 4, 'unit_price': 25} [id 1877c114-39ae-4e48-ac0b-16cd8a6e2f66]",1877c114-39ae-4e48-ac0b-16cd8a6e2f66,product,1.0,e97d5249-2246-4416-8c3c-7a57875eed0d,04Ran@2,str,['BUYER'],-1,False
