index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
30,19,0,0,0,10.000000000000002,20,10.0,3.453718987695157,11,4.454545454545454,27.396732824440374,0,,45.00000000000001,12,45.0,6,2.2940000000000005,52603,323,0,0.0,3230.0000000000005,False,-0.12013761542331348,5,2.2480000000000007,53084,297,0,0.0,2970.0000000000005,False,-0.11444150533097483,0,0.2,101410,1,122,1.0,3345.855123569421,False,0.05327455641505192,0,0.2,100528,0,81,0.8,2219.1353587796702,False,0.03850624487212326,0,0.2,144085,0,0,0.0,0.0,False,0.0,12,2.8220000000000005,131534,255,0,0.0,6986.166870232295,False,-0.06286509050132796,0.3,583244,0.0,0.0,7,0,0,13,7,7.0,14,27,14,207.0,63.0,13,6,14,200,6.811148621956818,187.27448152884608
31,14,0,0,0,10.000000000000002,20,10.0,3.3471081561212723,12,2.1666666666666665,27.54029426735622,23,28.347826086956523,45.00000000000001,9,45.0,7,2.3580000000000005,52342,333,0,0.0,3330.0000000000005,False,-0.1235617727722692,5,2.2930000000000006,52879,307,0,0.0,3070.0000000000005,False,-0.11695688158257737,0,0.2,101880,0,113,0.1,3112.053252211253,False,0.05688243086274126,0,0.2,100684,2,78,1.0,2154.8371691660277,False,0.03977172122513776,0,0.2,144085,0,0,0.0,0.0,False,0.0,9,2.900000000000001,130744,278,0,0.0,7656.201806325029,False,-0.06602282747570878,0.18333333333333335,582614,0.0,0.0,10,0,0,8,6,6.0,13,21,15,119.0,63.0,7,7,15,852,2.5452092310297303,189.8196907598758
32,15,0,0,0,10.000000000000002,20,10.0,3.3993519437256707,18,3.7777777777777777,25.52358531065659,24,14.0,45.00000000000001,6,45.0,11,2.4610000000000007,51982,344,0,0.0,3440.0000000000005,False,-0.12851138410606774,7,2.3580000000000005,52656,316,0,0.0,3160.0000000000005,False,-0.11984550721344996,0,0.2,101851,0,123,1.0,3139.4009932107606,False,0.056725832455684425,0,0.2,100981,0,64,1.0,1633.5094598820217,False,0.040142994512470824,0,0.2,144085,0,0,0.0,0.0,False,0.0,6,2.951000000000001,130344,302,0,0.0,7708.12276381829,False,-0.06861879181102022,0.3333333333333333,581899,0.0,0.0,10,0,0,10,6,6.0,14,24,14,150.0,45.0,10,5,14,536,2.7243099809857085,192.54400074086152
33,14,0,0,0,10.000000000000002,20,10.0,3.3466359525392555,3,1.0,25.52358531065659,0,,45.0,12,45.0,2,2.4700000000000006,51806,357,0,0.0,3570.0000000000005,False,-0.1303127180668928,1,2.3610000000000007,52563,323,0,0.0,3230.0000000000005,False,-0.12078674477856575,0,0.2,101849,0,125,0.2,3190.4481638320735,False,0.056966190335203545,0,0.2,100980,0,65,0.1,1659.0330451926784,False,0.04026317345223046,0,0.2,144085,0,0,0.0,0.0,False,0.0,12,3.065000000000001,130119,302,0,0.0,7708.12276381829,False,-0.07018037004608979,0.05000000000000001,581402,0.0,0.0,8,0,0,9,6,6.0,14,23,12,160.0,42.0,10,4,12,200,2.7883384010056034,195.33233914186712
34,12,0,0,0,10.000000000000002,20,10.0,3.390989110274398,50,3.5,25.6937315777365,12,27.75,45.00000000000001,13,45.0,27,2.7380000000000004,50940,366,0,0.0,3660.0000000000005,False,-0.14363609808344557,23,2.5900000000000007,51870,334,0,0.0,3340.0000000000005,False,-0.13114035799483942,0,0.2,101954,24,130,1.0,3421.568843752331,False,0.059219818552107,0,0.2,101033,6,68,1.0,1767.5196819477285,False,0.04135895780046665,0,0.2,144085,0,0,0.0,0.0,False,0.0,13,3.1830000000000007,129534,314,0,0.0,8067.831715409261,False,-0.07299222085779493,0.3333333333333333,579416,0.0,0.0,9,0,0,10,11,11.0,15,25,12,144.0,21.0,10,2,12,533,3.407951011962723,198.74029015382985
35,12,0,0,0,10.0,20,10.0,3.4353648275406194,14,3.9285714285714284,24.549572151000017,14,13.0,45.00000000000001,6,45.0,0,2.7110000000000007,50880,372,0,0.0,3720.0,False,-0.14412294509988477,14,2.707000000000001,51436,348,0,0.0,3480.0,False,-0.13704743512763506,0,0.2,102081,28,126,1.0,3189.4363061971394,False,0.05933153657540763,0,0.2,101033,0,74,0.6,1816.6683391740012,False,0.041610051901899515,0,0.2,144085,0,0,0.0,0.0,False,0.0,6,3.2300000000000013,129280,328,0,0.0,8052.259665528006,False,-0.0748091068968733,0.26666666666666666,578795,0.0,0.0,8,0,0,10,4,4.0,12,22,14,130.0,15.0,9,3,14,382,3.1250264949630946,201.86531664879294
36,14,0,0,0,10.0,20,10.0,3.2136323594680865,18,1.3333333333333333,23.315120467968327,24,16.125,45.0,16,45.0,5,2.761,50660,383,0,0.0,3830.0,False,-0.14680060369030037,13,2.823000000000001,51001,357,0,0.0,3570.0,False,-0.14337644634134467,0,0.2,102358,30,119,1.0,2870.9083064722736,False,0.06053453241819302,0,0.2,101119,0,73,0.6,1702.003794161688,False,0.04190297128897654,0,0.2,144085,0,0,0.0,0.0,False,0.0,16,3.3840000000000012,128529,352,0,0.0,8206.922404724852,False,-0.07948460143413655,0.26666666666666666,577752,0.0,0.0,10,0,0,10,10,10.0,15,25,17,146.0,50.0,10,4,17,587,3.2654385000350885,205.13075514882803
37,17,0,0,0,10.0,20,10.0,2.849976398613621,41,1.4878048780487805,21.922916821278438,36,16.22222222222222,45.0,12,45.0,37,3.1260000000000003,49341,394,0,0.0,3940.0,False,-0.16731309131627206,4,2.8500000000000005,50823,366,0,0.0,3660.0,False,-0.14553480144755845,0,0.2,102443,55,121,1.0,2809.42163729844,False,0.06108891292083526,0,0.2,101557,0,51,0.6,1118.0687578852003,False,0.0433950932260736,0,0.2,144085,0,0,0.0,0.0,False,0.0,12,3.4880000000000004,127724,388,0,0.0,8506.091726656034,False,-0.08403341178243394,0.26666666666666666,575973,0.0,0.0,11,0,0,13,8,8.0,12,25,19,187.0,64.0,12,5,19,784,2.6134712700149976,207.74422641884303
38,19,0,0,0,10.0,20,10.0,2.9340638239190087,11,4.2727272727272725,21.922916821278438,0,,45.0,9,45.0,6,3.149000000000001,49129,404,0,0.0,4040.0,False,-0.16994206520504374,5,2.896000000000001,50613,376,0,0.0,3760.0,False,-0.14813131886856754,0,0.2,102433,50,131,1.0,3018.6052947834255,False,0.06205542763685858,0,0.2,101520,0,57,0.6,1249.606258812871,False,0.043689044839596215,0,0.2,144085,0,0,0.0,0.0,False,0.0,9,3.5660000000000003,127586,388,0,0.0,8506.091726656034,False,-0.08499117976660994,0.26666666666666666,575366,0.0,0.0,8,0,0,13,6,6.0,15,28,20,189.0,53.0,13,6,20,200,3.1148721069912426,210.85909852583427
39,20,0,0,0,10.0,20,10.0,2.892709750004574,10,2.2,21.245017119803368,20,15.65,45.00000000000001,10,45.0,5,3.193000000000001,48911,414,0,0.0,4140.0,False,-0.17266840849710327,5,2.9410000000000007,50403,386,0,0.0,3860.0,False,-0.15072783628957662,0,0.2,102728,48,121,1.0,2709.497139496427,False,0.06349046756121161,0,0.2,101516,0,59,0.2,1253.4560100683987,False,0.04366784175820938,0,0.2,144085,0,0,0.0,0.0,False,0.0,10,3.657000000000001,127109,408,0,0.0,8667.966984879775,False,-0.0877399903359831,0.19999999999999998,574752,0.0,0.0,10,0,0,8,8,8.0,20,28,22,210.0,66.0,13,7,22,513,3.0863681840128265,213.9454667098471
40,22,0,0,0,9.999999999999998,20,10.0,2.7374757479517893,16,1.1875,20.758126956193582,12,14.0,45.00000000000001,7,45.0,3,3.218000000000001,48785,420,0,0.0,4199.999999999999,False,-0.1742263189497087,13,3.066000000000001,49924,400,0,0.0,3999.999999999999,False,-0.15736518394703106,0,0.2,102888,46,119,1.0,2596.1409921928184,False,0.06454618414509607,0,0.2,101505,0,67,0.8,1390.79450606497,False,0.044257091142573056,0,0.2,144085,0,0,0.0,0.0,False,0.0,7,3.7170000000000005,126844,420,0,0.0,8718.413321601305,False,-0.08940412492070207,0.3,574031,0.0,0.0,7,0,0,13,6,6.0,17,30,24,239.0,82.0,16,6,24,368,4.5538523780414835,218.49931908788858
41,24,0,0,0,9.999999999999998,20,10.0,2.785394077012915,26,3.076923076923077,20.40203309644964,13,16.0,45.00000000000001,13,45.0,5,3.2650000000000006,48564,431,0,0.0,4309.999999999999,False,-0.1769202057740056,21,3.263000000000001,49255,409,0,0.0,4089.999999999999,False,-0.16749160188896642,0,0.2,102826,57,129,1.0,2790.6297318317393,False,0.06490630195379411,0,0.2,101695,0,59,0.5,1203.7199526905288,False,0.045242722172958404,0,0.2,144085,0,0,0.0,0.0,False,0.0,13,3.8400000000000007,126383,433,0,0.0,8834.080330762694,False,-0.09220224058450674,0.25,572808,0.0,0.0,8,0,0,13,11,11.0,17,30,21,235.0,66.0,17,7,21,408,4.182857297011651,222.68217638490023
42,21,0,0,0,9.999999999999998,20,10.0,2.7722545842322774,8,2.5,20.40203309644964,0,,45.00000000000001,11,45.0,7,3.330000000000001,48323,439,0,0.0,4389.999999999999,False,-0.18018208078414827,1,3.2520000000000007,49112,421,0,0.0,4209.999999999999,False,-0.1688385453011149,0,0.2,102810,51,139,1.0,2977.267584202346,False,0.06569632664174736,0,0.2,101691,0,63,0.4,1285.3280850763272,False,0.04561877655374187,0,0.2,144085,0,0,0.0,0.0,False,0.0,11,3.937000000000001,126192,433,0,0.0,8834.080330762694,False,-0.09352784699738803,0.2333333333333333,572213,0.0,0.0,7,0,0,11,7,7.0,15,26,17,162.0,55.0,13,8,17,200,4.177458927966654,226.85963531286689
43,17,0,0,0,9.999999999999998,20,10.0,2.748407860298274,13,2.4615384615384617,20.13656412178545,11,16.363636363636363,45.00000000000001,10,45.0,9,3.4130000000000007,48019,448,0,0.0,4479.999999999999,False,-0.1843851933594067,4,3.291000000000001,48913,432,0,0.0,4319.999999999999,False,-0.17117541098002304,0,0.2,102909,46,142,1.0,2985.8188668672547,False,0.06675157029737329,0,0.2,101740,0,67,0.8,1349.149796159625,False,0.04644550264210127,0,0.2,144085,0,0,0.0,0.0,False,0.0,10,4.026000000000001,125842,444,0,0.0,8940.63447007274,False,-0.09558720730793369,0.3,571508,0.0,0.0,9,0,0,10,8,8.0,14,24,19,142.0,76.0,10,7,19,380,3.3149009700282477,230.17453628289513
44,19,0,0,0,9.999999999999998,20,10.0,2.7309923058296315,5,2.2,20.13656412178545,0,,45.00000000000001,7,45.0,3,3.4340000000000006,47876,456,0,0.0,4559.999999999999,False,-0.1860567014491813,2,3.307000000000001,48746,444,0,0.0,4439.999999999999,False,-0.17291183200532287,0,0.2,102899,40,152,1.0,3169.997438744574,False,0.06759033728118496,0,0.2,101739,0,68,0.1,1369.2863602814107,False,0.0465381599908112,0,0.2,144085,0,0,0.0,0.0,False,0.0,7,4.086000000000001,125745,444,0,0.0,8940.63447007274,False,-0.09626042103594146,0.18333333333333335,571090,0.0,0.0,7,0,0,9,6,6.0,17,26,16,167.0,66.0,12,7,16,200,3.66949055402074,233.84402683691587
45,16,0,0,0,10.0,20,10.0,2.6475239258069476,9,1.3333333333333333,20.669608211277428,19,24.894736842105264,45.00000000000001,9,45.0,0,3.431000000000001,47796,464,0,0.0,4640.0,False,-0.18670583080443356,9,3.395000000000001,48393,456,0,0.0,4560.0,False,-0.1776667045325457,0,0.2,103247,33,150,1.0,3187.8095212432436,False,0.07123711042946816,0,0.2,101852,0,67,0.6,1384.8637501555877,False,0.04777234747548038,0,0.2,144085,0,0,0.0,0.0,False,0.0,9,4.1690000000000005,125138,463,0,0.0,9570.028601821448,False,-0.09828910503584184,0.26666666666666666,570511,0.0,0.0,9,0,0,8,7,7.0,14,22,21,114.0,69.0,8,8,21,673,2.8678363829967566,236.71186321991263
46,21,0,0,0,10.0,20,10.0,2.718720859160387,13,3.4615384615384617,21.36625563395671,10,32.0,45.00000000000001,14,45.0,9,3.5210000000000012,47465,476,0,0.0,4760.0,False,-0.19110368218626766,4,3.426000000000001,48233,464,0,0.0,4640.0,False,-0.17961409259830252,0,0.2,103441,34,155,1.0,3404.206132474743,False,0.07432489415685628,0,0.2,101933,0,64,0.2,1367.4403605732293,False,0.04851097058605502,0,0.2,144085,0,0,0.0,0.0,False,0.0,14,4.300000000000001,124527,473,0,0.0,10106.238914861524,False,-0.10066891447804588,0.19999999999999998,569684,0.0,0.0,9,0,0,13,9,9.0,17,30,20,215.0,49.0,15,6,20,520,3.540154709946364,240.252017929859
47,20,0,0,0,10.0,20,10.0,2.6370930447310488,14,1.8571428571428572,22.21293826493891,5,47.0,45.000000000000014,13,45.0,11,3.622000000000001,47055,488,0,0.0,4880.0,False,-0.19678356404472502,3,3.4520000000000013,48090,472,0,0.0,4720.0,False,-0.18128560068807711,0,0.2,103428,29,165,1.0,3741.6105120121206,False,0.07591581865561169,0,0.2,102155,0,68,0.9,1510.4798020158457,False,0.05151007878907442,0,0.2,144085,0,0,0.0,0.0,False,0.0,13,4.416000000000001,124035,478,0,0.0,10617.784490640799,False,-0.10230841346899122,0.31666666666666665,568848,0.0,0.0,8,0,0,10,11,11.0,15,25,17,164.0,72.0,11,9,17,435,3.0201855660416186,243.2722034959006
48,17,0,0,0,10.0,20,10.0,2.5808125891464444,6,1.3333333333333333,23.090419910770535,5,47.0,45.000000000000014,9,45.0,2,3.631000000000001,46901,499,0,0.0,4990.0,False,-0.19839015919897438,4,3.4890000000000008,47908,481,0,0.0,4810.0,False,-0.18350886872981614,0,0.2,103424,21,175,1.0,4095.0205487569187,False,0.07768047363698889,0,0.2,102386,0,67,0.4,1547.0581340216258,False,0.05405725068214458,0,0.2,144085,0,0,0.0,0.0,False,0.0,9,4.493000000000002,123668,483,0,0.0,11152.672816902168,False,-0.10299936559356572,0.2333333333333333,568372,0.0,0.0,8,0,0,9,5,5.0,14,23,19,120.0,39.0,9,8,19,435,2.9451965920161456,246.21740008791676
49,19,0,0,0,10.0,20,10.0,2.540618259894912,13,2.1538461538461537,24.9071019293233,10,48.0,45.000000000000014,11,45.0,6,3.6890000000000005,46660,509,0,0.0,5090.0,False,-0.20148975187030396,7,3.555000000000001,47644,491,0,0.0,4910.0,False,-0.18698171078041576,0,0.2,103645,20,180,1.0,4534.090712476092,False,0.08218174658204377,0,0.2,102617,0,66,0.4,1643.8687273353378,False,0.05691214136925547,0,0.2,144085,0,0,0.0,0.0,False,0.0,11,4.594000000000001,122999,493,0,0.0,12279.201251156386,False,-0.10373320869224278,0.2333333333333333,567650,0.0,0.0,9,0,0,11,8,8.0,14,25,15,160.0,45.0,13,6,15,680,3.9222625229740515,250.1396626108908
50,15,0,0,0,10.0,20,10.0,2.4748564441914183,13,1.8461538461538463,27.445994749224187,15,48.333333333333336,45.00000000000001,8,45.0,10,3.783000000000001,46290,521,0,0.0,5210.0,False,-0.20652050437350902,3,3.5780000000000003,47501,499,0,0.0,4990.0,False,-0.18865321887019035,0,0.2,104125,15,180,1.0,4977.401901523224,False,0.08935108104467826,0,0.2,102838,0,69,0.8,1893.773637696469,False,0.06044699362257947,0,0.2,144085,0,0,0.0,0.0,False,0.0,8,4.663000000000001,122172,508,0,0.0,13942.565332605887,False,-0.10370071370161404,0.3,567011,0.0,0.0,10,0,0,5,5,5.0,19,24,17,144.0,47.0,9,6,17,925,2.8127961470163427,252.95245875790715
51,17,0,0,0,10.000000000000002,20,10.0,2.5665893648670677,10,3.7,28.899134897066123,10,47.0,45.000000000000014,12,45.0,9,3.863000000000001,46003,529,0,0.0,5290.000000000001,False,-0.2105288781421918,1,3.585000000000001,47359,511,0,0.0,5110.000000000001,False,-0.1899839340484575,0,0.2,104583,9,180,1.0,5224.9435857557055,False,0.09529546427242391,0,0.2,102813,0,75,0.6,2167.4351172799593,False,0.06158965105028132,0,0.2,144085,0,0,0.0,0.0,False,0.0,12,4.775000000000001,121486,518,0,0.0,14969.751876680251,False,-0.10489727634146429,0.26666666666666666,566329,0.0,0.0,9,0,0,9,7,7.0,18,27,18,201.0,52.0,13,4,18,670,3.8515875239972956,256.80404628190445
52,18,0,0,0,10.000000000000002,20,10.0,2.7782321138569896,11,5.090909090909091,29.616811374353826,5,47.0,45.00000000000001,8,45.0,8,3.9340000000000006,45770,536,0,0.0,5360.000000000001,False,-0.21374206845069052,3,3.6140000000000008,47169,524,0,0.0,5240.000000000001,False,-0.19201246328362084,0,0.2,104762,10,185,1.0,5506.892425394029,False,0.09856487971366845,0,0.2,102813,0,75,0.0,2221.260853076537,False,0.06186463973820376,0,0.2,144085,0,0,0.0,0.0,False,0.0,8,4.843000000000001,121134,523,0,0.0,15489.592348787051,False,-0.10553634192043912,0.16666666666666666,565733,0.0,0.0,8,0,0,8,6,6.0,19,27,16,191.0,75.0,13,5,16,435,3.0021483349846676,259.8061946168891
53,16,0,0,0,10.000000000000002,20,10.0,3.026654042102856,25,4.2,31.105368764219445,10,48.0,45.000000000000014,9,45.0,9,4.016000000000002,45424,549,0,0.0,5490.000000000001,False,-0.2183022021713377,16,3.7710000000000012,46701,531,0,0.0,5310.000000000001,False,-0.19903928855422665,0,0.2,104903,19,190,1.0,5967.526492001649,False,0.10235890063248661,0,0.2,103047,0,76,0.6,2364.008026080678,False,0.06498486766024314,0,0.2,144085,0,0,0.0,0.0,False,0.0,9,4.925000000000001,120516,533,0,0.0,16579.161551328965,False,-0.10604448224544902,0.26666666666666666,564676,0.0,0.0,9,0,0,9,11,11.0,16,25,21,171.0,75.0,11,5,21,680,2.974402468011249,262.78059708490036
54,21,0,0,0,10.000000000000002,20,10.0,2.9813626301780323,9,2.3333333333333335,30.38292424567633,6,17.0,45.000000000000014,15,45.0,0,4.0070000000000014,45344,557,0,0.0,5570.000000000001,False,-0.21895133152658997,9,3.845000000000001,46366,543,0,0.0,5430.000000000001,False,-0.203502052871586,0,0.2,104903,9,200,1.0,6103.417112806868,False,0.10305314815113503,0,0.2,103128,0,79,0.9,2400.2510154084302,False,0.06599766532512047,0,0.2,144085,0,0,0.0,0.0,False,0.0,15,5.066000000000001,120106,539,0,0.0,16376.396168419542,False,-0.10959365593774668,0.31666666666666665,563932,0.0,0.0,8,0,0,12,7,7.0,15,27,22,181.0,69.0,13,8,22,302,3.1028111050254665,265.88340818992583
55,22,0,0,0,10.000000000000002,20,10.0,2.8129320789479113,22,1.8636363636363635,31.13528903828527,5,47.0,45.000000000000014,8,45.0,18,4.187,44748,565,0,0.0,5650.000000000001,False,-0.22797422956459648,4,3.8760000000000012,46151,555,0,0.0,5550.000000000001,False,-0.20601742912318852,0,0.2,104876,11,210,1.0,6569.352950908334,False,0.10515767480462829,0,0.2,103349,0,84,1.0,2615.3642792159626,False,0.0693547715784158,0,0.2,144085,0,0,0.0,0.0,False,0.0,8,5.131000000000001,119755,544,0,0.0,16937.597236827187,False,-0.11008225270907038,0.3333333333333333,562964,0.0,0.0,8,0,0,8,9,9.0,17,25,19,155.0,70.0,11,11,19,435,3.8701110429828987,269.75351923290873
56,19,0,0,0,10.000000000000002,20,10.0,2.8380157351046242,8,3.25,31.990968185754586,5,49.0,45.00000000000001,10,45.0,2,4.189000000000001,44602,575,0,0.0,5750.000000000001,False,-0.22953214001720193,6,3.9320000000000013,45923,565,0,0.0,5650.000000000001,False,-0.20890605475406113,0,0.2,105103,7,215,1.0,6897.924270082969,False,0.10915572995577233,0,0.2,103341,0,86,0.2,2751.2232639748945,False,0.0699671155522938,0,0.2,144085,0,0,0.0,0.0,False,0.0,10,5.223000000000002,119341,549,0,0.0,17563.041533979267,False,-0.11078515621341824,0.19999999999999998,562395,0.0,0.0,8,0,0,11,7,7.0,14,25,22,152.0,67.0,11,8,22,445,3.321260511991568,273.0747797449003
57,22,0,0,0,10.000000000000002,20,10.0,2.843745261950175,11,2.909090909090909,32.85044281953003,5,49.0,45.0,12,45.0,11,4.2970000000000015,44232,585,0,0.0,5850.000000000001,False,-0.23472517485922006,0,3.926000000000001,45823,575,0,0.0,5750.000000000001,False,-0.20971746644812644,0,0.2,105083,4,225,1.0,7402.724615442057,False,0.11153033450552291,0,0.2,103574,0,85,0.4,2792.2876396600527,False,0.07255764153950721,0,0.2,144085,0,0,0.0,0.0,False,0.0,12,5.333000000000002,118871,554,0,0.0,18199.145322019638,False,-0.11183972890300989,0.2333333333333333,561668,0.0,0.0,9,0,0,11,7,7.0,18,29,20,205.0,62.0,14,8,20,445,3.747694570978638,276.82247431587894
58,20,0,0,0,10.000000000000002,20,10.0,2.824840824841223,21,2.7142857142857144,34.98626556244966,15,47.666666666666664,45.00000000000001,8,45.0,8,4.3660000000000005,43961,593,0,0.0,5930.000000000001,False,-0.23847389688580192,13,4.056000000000001,45369,587,0,0.0,5870.000000000001,False,-0.21611139059736129,0,0.2,105528,7,225,1.0,7891.683637325062,False,0.11857525691140744,0,0.2,103787,0,88,0.8,3078.79136949557,False,0.07619773048409387,0,0.2,144085,0,0,0.0,0.0,False,0.0,8,5.4010000000000025,118042,569,0,0.0,19907.185105033856,False,-0.11166608215624854,0.3,560772,0.0,0.0,9,0,0,9,11,11.0,17,26,21,186.0,65.0,13,7,21,915,3.1012642530258745,279.9237385689048
59,21,0,0,0,10.000000000000002,20,10.0,2.9005254412563204,8,4.125,35.09770917022253,16,35.75,45.00000000000001,7,45.0,1,4.368000000000001,43858,601,0,0.0,6010.000000000001,False,-0.23949627562032424,7,4.113,45101,599,0,0.0,5990.000000000001,False,-0.2194868632446731,0,0.2,105966,4,225,1.0,7908.586665065095,False,0.12313698242071078,0,0.2,103888,0,83,0.1,2913.10986112847,False,0.0763832769371735,0,0.2,144085,0,0,0.0,0.0,False,0.0,7,5.463000000000001,117383,585,0,0.0,20532.15986458018,False,-0.11407100022701817,0.18333333333333335,560281,0.0,0.0,10,0,0,8,5,5.0,20,28,22,200.0,66.0,14,7,22,772,3.6324693649658,283.5562079338706
60,22,0,0,0,10.000000000000002,20,10.0,2.9907337443926685,17,3.6470588235294117,36.192830551182425,10,47.0,45.00000000000001,12,45.0,6,4.427000000000001,43655,610,0,0.0,6100.000000000001,False,-0.2420603365735707,11,4.216000000000001,44714,610,0,0.0,6100.000000000001,False,-0.2248746368932669,0,0.2,106391,3,225,1.0,8152.359075249224,False,0.12872492349594475,0,0.2,103871,0,91,0.8,3293.547580157601,False,0.07815318221376334,0,0.2,144085,0,0,0.0,0.0,False,0.0,12,5.576000000000001,116691,595,0,0.0,21534.73417795354,False,-0.11539461367264624,0.3,559407,0.0,0.0,9,0,0,10,9,9.0,20,30,22,228.0,89.0,16,6,22,670,7.05764958600048,290.6138575198711
61,22,0,0,0,10.000000000000002,20,10.0,2.902143039434844,8,1.5,36.81564917459113,5,49.0,45.0,10,45.0,6,4.481000000000002,43408,620,0,0.0,6200.000000000001,False,-0.24525729864818813,2,4.2250000000000005,44572,620,0,0.0,6200.000000000001,False,-0.22636763441034713,0,0.2,106380,0,235,1.0,8651.677556028915,False,0.13116348157245353,0,0.2,104115,0,87,0.1,3202.9614781894284,False,0.08018351816300064,0,0.2,144085,0,0,0.0,0.0,False,0.0,10,5.664000000000001,116291,600,0,0.0,22089.38950475468,False,-0.11624600234321865,0.18333333333333335,558851,0.0,0.0,9,0,0,13,7,7.0,16,29,15,227.0,79.0,16,6,15,445,3.6109352709609084,294.224792790832
62,15,0,0,0,10.000000000000002,20,10.0,2.8663879406823405,5,2.0,36.81564917459113,0,,45.0,10,45.0,4,4.5150000000000015,43217,630,0,0.0,6300.000000000001,False,-0.24754547962545237,1,4.233000000000001,44450,630,0,0.0,6300.000000000001,False,-0.22753606724980122,0,0.2,106372,0,239,0.4,8798.94015272728,False,0.13183408511749006,0,0.2,104113,0,88,0.1,3239.777127364019,False,0.08035116904925978,0,0.2,144085,0,0,0.0,0.0,False,0.0,10,5.754000000000001,116127,600,0,0.0,22089.38950475468,False,-0.11738421936789158,0.08333333333333333,558364,0.0,0.0,7,0,0,10,7,7.0,15,25,13,113.0,33.0,9,6,13,200,3.245187424006872,297.46998021483887
63,13,0,0,0,10.0,20,10.0,2.9238405803066216,20,3.25,36.81564917459113,0,,45.0,8,45.0,2,4.5310000000000015,43072,640,0,0.0,6400.0,False,-0.2490871618441765,18,4.412000000000001,43854,640,0,0.0,6400.0,False,-0.23639668294899466,0,0.2,106313,5,249,1.0,9181.715847374724,False,0.13318678972593326,0,0.2,104107,0,93,0.5,3423.855373236975,False,0.08123029444071647,0,0.2,144085,0,0,0.0,0.0,False,0.0,8,5.8240000000000025,116021,600,0,0.0,22089.38950475468,False,-0.11811989622530214,0.25,557452,0.0,0.0,7,0,0,5,10,10.0,19,24,13,113.0,28.0,8,5,13,200,2.4195636789663695,299.88954389380524
64,13,0,0,0,10.0,20,10.0,2.636400028987009,26,1.3076923076923077,35.60902821320534,6,17.0,45.0,8,45.0,9,4.6190000000000015,42745,650,0,0.0,6500.0,False,-0.25358238262929844,17,4.564000000000001,43259,650,0,0.0,6500.0,False,-0.24524107041430682,0,0.2,106393,9,253,1.0,9032.811738201835,False,0.13324347718992646,0,0.2,104095,2,103,1.0,3673.002706018124,False,0.08238054289927418,0,0.2,144085,0,0,0.0,0.0,False,0.0,8,5.896000000000002,115802,606,0,0.0,21579.071097202435,False,-0.1214107259700787,0.3333333333333333,556379,0.0,0.0,9,0,0,6,10,10.0,17,23,14,119.0,26.0,9,4,14,302,2.894669049012009,302.78421294281725
65,14,0,0,0,10.0,20,10.0,2.6570344943888293,5,3.2,36.21699335356778,5,47.0,45.0,11,45.0,4,4.650000000000001,42581,658,0,0.0,6580.0,False,-0.25559468363058047,1,4.557000000000001,43119,662,0,0.0,6620.0,False,-0.24653932912481136,0,0.2,106628,0,257,0.9,9307.76729186692,False,0.1370493582843746,0,0.2,104079,0,110,0.7,3983.8692688924557,False,0.0838052359219592,0,0.2,144085,0,0,0.0,0.0,False,0.0,11,5.998000000000001,115414,611,0,0.0,22128.582939029915,False,-0.12219667925519692,0.26666666666666666,555906,0.0,0.0,7,0,0,9,4,4.0,14,23,17,151.0,39.0,11,3,17,435,2.6790030029951595,305.4632159458124
