,game_index,t,sold_quantity_0,unit_price_0,sold_quantity_1,unit_price_1,sold_quantity_2,unit_price_2
7407,149,7,20,10.0,43,30.162790697674414,73,23.2054794520548
7408,149,8,20,10.0,58,30.551724137931036,30,23.23333333333333
7409,149,9,20,10.0,14,30.92857142857143,19,20.526315789473685
7410,149,10,20,10.0,0,,71,22.225352112676052
7411,149,11,20,10.0,50,30.36,0,
7412,149,12,20,10.0,0,,37,21.621621621621625
7413,149,13,20,10.0,14,31.0,17,17.764705882352942
7414,149,14,20,10.0,78,29.820512820512818,5,13.0
7415,149,15,20,10.0,26,31.0,15,16.466666666666665
7416,149,16,20,10.0,0,,0,
7417,149,17,20,10.0,32,30.0625,18,20.944444444444443
7418,149,18,20,10.0,0,,13,16.076923076923073
7419,149,19,20,10.0,49,31.0,11,17.90909090909091
7420,149,20,20,10.0,26,31.0,0,
7421,149,21,20,10.0,27,30.18518518518519,14,19.642857142857142
7422,149,22,20,10.0,0,,0,
7423,149,23,20,10.0,0,,0,
7424,149,24,20,10.0,0,,0,
7425,149,25,20,10.0,0,,0,
7426,149,26,20,10.0,0,,0,
7427,149,27,20,10.0,0,,0,
7428,149,28,20,10.0,0,,0,
7429,149,29,20,10.0,0,,0,
7430,149,30,20,10.0,0,,0,
7431,149,31,20,10.0,0,,0,
7432,149,32,20,10.0,0,,0,
7433,149,33,20,10.0,0,,0,
7434,149,34,20,10.0,0,,0,
7435,149,35,20,10.0,0,,0,
7436,149,36,20,10.0,0,,0,
7437,149,37,20,10.0,0,,0,
7438,149,38,20,10.0,0,,0,
7439,149,39,20,10.0,0,,0,
7440,149,40,20,10.0,0,,0,
7441,149,41,20,10.0,0,,0,
7442,149,42,20,10.0,0,,0,
7443,149,43,20,10.0,0,,0,
7444,149,44,20,10.0,0,,0,
7445,149,45,20,10.0,0,,0,
7446,149,46,14,10.0,0,,0,
7447,149,47,0,,0,,0,
7448,149,48,0,,0,,0,
7449,149,49,0,,0,,0,
7450,150,0,19,10.0,0,,0,
7451,150,1,12,10.0,0,,102,16.11764705882353
7452,150,2,17,10.0,10,23.0,48,18.52083333333333
7453,150,3,16,10.0,19,22.0,15,18.866666666666667
7454,150,4,9,10.0,14,20.0,11,18.545454545454547
7455,150,5,9,10.0,5,22.0,40,22.95
7456,150,6,9,10.0,26,22.0,56,24.714285714285715
7457,150,7,9,10.0,22,23.0,52,28.403846153846153
7458,150,8,7,10.0,21,22.904761904761905,48,18.875
7459,150,9,8,10.0,15,22.8,108,17.675925925925924
7460,150,10,10,10.0,24,23.0,54,34.87037037037037
7461,150,11,9,10.0,0,,5,23.0
7462,150,12,7,10.0,1,22.0,16,37.0
7463,150,13,11,10.0,12,22.0,13,12.538461538461537
7464,150,14,13,10.0,0,,19,19.36842105263158
7465,150,15,11,10.0,0,,24,14.875
7466,150,16,11,10.0,0,,23,20.26086956521739
7467,150,17,10,10.0,35,17.742857142857144,22,16.363636363636363
7468,150,18,11,10.0,12,22.0,27,23.740740740740737
7469,150,19,7,10.0,13,23.0,30,34.4
7470,150,20,9,10.0,18,23.0,27,37.14814814814815
7471,150,21,11,10.0,13,23.0,8,12.0
7472,150,22,8,10.0,2,15.0,38,28.684210526315788
7473,150,23,9,10.0,3,22.0,0,
7474,150,24,9,10.0,0,,9,40.0
7475,150,25,9,10.0,0,,0,
7476,150,26,15,10.0,1,22.0,0,
7477,150,27,12,10.0,0,,6,13.0
7478,150,28,7,10.0,20,22.0,0,
7479,150,29,9,10.0,12,23.0,30,36.66666666666666
7480,150,30,8,10.0,12,15.0,27,45.85185185185186
7481,150,31,8,10.0,10,23.0,4,45.0
7482,150,32,10,10.0,11,22.0,5,38.0
7483,150,33,11,10.0,0,,12,23.0
7484,150,34,11,10.0,7,17.0,0,
7485,150,35,11,10.0,3,22.0,5,23.0
7486,150,36,14,10.0,16,12.8125,12,26.16666666666667
7487,150,37,8,10.0,15,15.0,7,44.57142857142857
7488,150,38,10,10.0,11,22.0,22,47.0
7489,150,39,9,10.0,0,,8,35.125
7490,150,40,9,10.0,15,22.73333333333333,0,
7491,150,41,12,10.0,0,,18,22.777777777777782
7492,150,42,11,10.0,17,22.0,8,45.0
7493,150,43,10,10.0,0,,26,29.07692307692308
7494,150,44,12,10.0,0,,8,47.0
7495,150,45,10,10.0,0,,3,48.0
7496,150,46,10,10.0,0,,2,44.0
7497,150,47,0,,0,,1,36.0
7498,150,48,0,,0,,9,45.88888888888889
7499,150,49,0,,0,,11,40.72727272727273
7500,151,0,14,10.0,0,,0,
7501,151,1,12,10.0,0,,31,8.870967741935484
7502,151,2,12,10.0,17,19.47058823529412,49,10.755102040816329
7503,151,3,12,10.0,10,1.5,19,13.947368421052632
7504,151,4,9,10.0,6,3.5,33,13.787878787878787
7505,151,5,9,10.0,21,17.047619047619047,57,16.2280701754386
7506,151,6,11,10.0,1,1.0,43,19.74418604651163
7507,151,7,10,10.0,4,1.25,41,12.926829268292684
7508,151,8,9,10.0,0,,5,1.0
7509,151,9,11,10.0,20,4.95,17,11.411764705882351
7510,151,10,10,10.0,0,,26,11.730769230769232
7511,151,11,11,10.0,10,1.5,20,30.7
7512,151,12,12,10.0,2,5.0,2,29.5
7513,151,13,9,10.0,0,,18,26.61111111111111
7514,151,14,13,10.0,5,7.0,11,30.54545454545455
7515,151,15,11,10.0,0,,25,27.48
7516,151,16,9,10.0,0,,0,
7517,151,17,11,10.0,1,2.0,11,10.363636363636363
7518,151,18,10,10.0,4,4.0,13,7.0769230769230775
7519,151,19,11,10.0,1,1.0,6,47.83333333333334
7520,151,20,9,10.0,0,,15,24.93333333333333
7521,151,21,6,10.0,4,3.0,18,20.444444444444443
7522,151,22,5,10.0,1,2.0,10,40.7
7523,151,23,9,10.0,4,3.0,0,
7524,151,24,13,10.0,4,5.0,11,37.81818181818182
7525,151,25,12,10.0,5,1.0,30,10.266666666666667
7526,151,26,9,10.0,1,2.0,18,15.333333333333336
7527,151,27,5,10.0,2,1.0,5,35.0
7528,151,28,15,10.0,1,1.0,12,30.66666666666667
7529,151,29,11,10.0,0,,20,21.85
7530,151,30,9,10.0,4,4.0,16,11.5
7531,151,31,8,10.0,4,4.0,14,3.1428571428571432
7532,151,32,9,10.0,6,10.166666666666666,30,15.466666666666667
7533,151,33,5,10.0,0,,9,44.66666666666666
7534,151,34,11,10.0,8,5.0,18,14.444444444444445
7535,151,35,10,10.0,1,2.0,10,31.5
7536,151,36,10,10.0,0,,8,24.0
7537,151,37,12,10.0,0,,19,20.315789473684212
7538,151,38,12,10.0,6,1.8333333333333333,7,30.57142857142857
7539,151,39,11,10.0,0,,17,25.764705882352942
7540,151,40,10,10.0,6,1.0,1,1.0
7541,151,41,10,10.0,0,,19,19.263157894736842
7542,151,42,11,10.0,0,,32,15.46875
7543,151,43,11,10.0,0,,22,31.45454545454545
7544,151,44,14,10.0,2,1.0,0,
7545,151,45,7,10.0,5,7.0,9,29.0
7546,151,46,9,10.0,4,4.0,5,50.8
7547,151,47,0,,0,,9,21.777777777777782
7548,151,48,0,,0,,5,52.4
7549,151,49,0,,0,,13,49.615384615384606
7550,152,0,20,10.0,0,,0,
7551,152,1,20,10.0,0,,23,20.52173913043478
7552,152,2,20,10.0,5,7.0,15,20.266666666666666
7553,152,3,20,10.0,49,7.204081632653061,4,23.0
7554,152,4,20,10.0,39,7.205128205128204,22,17.545454545454547
7555,152,5,20,10.0,40,14.775,34,20.647058823529417
7556,152,6,20,10.0,30,11.666666666666664,6,17.0
7557,152,7,20,10.0,76,13.421052631578947,0,
7558,152,8,20,10.0,75,15.293333333333333,35,19.02857142857143
7559,152,9,20,10.0,50,7.3,5,43.0
7560,152,10,20,10.0,53,15.433962264150946,9,22.0
7561,152,11,20,10.0,46,10.891304347826088,107,28.29906542056075
7562,152,12,20,10.0,31,11.483870967741936,21,33.04761904761905
7563,152,13,20,10.0,29,13.275862068965518,19,21.52631578947368
7564,152,14,20,10.0,23,18.956521739130434,23,21.043478260869566
7565,152,15,20,10.0,10,7.5,29,20.55172413793104
7566,152,16,20,10.0,34,17.588235294117652,0,
7567,152,17,20,10.0,5,8.0,0,
7568,152,18,20,10.0,5,8.0,6,30.16666666666667
7569,152,19,20,10.0,31,15.225806451612904,14,28.92857142857143
7570,152,20,20,10.0,30,14.833333333333336,22,21.863636363636363
7571,152,21,20,10.0,7,11.0,27,20.259259259259263
7572,152,22,20,10.0,39,17.384615384615387,1,44.0
7573,152,23,20,10.0,10,8.0,9,25.88888888888889
7574,152,24,20,10.0,15,22.0,5,43.4
7575,152,25,20,10.0,43,20.0,33,18.33333333333333
7576,152,26,20,10.0,5,8.0,5,45.0
7577,152,27,20,10.0,0,,2,42.0
7578,152,28,20,10.0,5,7.0,34,39.29411764705883
7579,152,29,20,10.0,21,17.19047619047619,15,22.66666666666667
7580,152,30,20,10.0,5,7.0,4,45.0
7581,152,31,20,10.0,42,20.0,25,35.4
7582,152,32,20,10.0,21,17.238095238095234,0,
7583,152,33,20,10.0,10,7.5,18,20.722222222222218
7584,152,34,20,10.0,25,7.6,12,26.41666666666667
7585,152,35,20,10.0,27,15.370370370370368,0,
7586,152,36,20,10.0,30,7.5,0,
7587,152,37,20,10.0,30,12.466666666666667,8,42.5
7588,152,38,20,10.0,43,20.55813953488372,10,18.0
7589,152,39,20,10.0,10,7.5,25,26.24
7590,152,40,20,10.0,5,8.0,5,44.0
7591,152,41,20,10.0,42,12.5,13,35.92307692307692
7592,152,42,20,10.0,10,7.5,9,19.33333333333333
7593,152,43,20,10.0,5,7.0,15,21.93333333333333
7594,152,44,20,10.0,18,17.777777777777782,10,45.0
7595,152,45,18,10.0,5,7.0,1,46.0
7596,152,46,20,10.0,5,7.0,1,30.0
7597,152,47,0,,39,16.666666666666668,5,42.0
7598,152,48,0,,1,21.0,2,45.0
7599,152,49,0,,26,20.0,8,44.125
7600,153,0,13,10.0,0,,0,
7601,153,1,16,10.0,0,,165,13.32121212121212
7602,153,2,17,10.0,0,,24,12.833333333333336
7603,153,3,15,10.0,2,16.0,53,15.716981132075471
7604,153,4,13,10.0,4,24.0,29,15.551724137931034
7605,153,5,10,10.0,8,16.0,53,13.490566037735848
7606,153,6,8,10.0,62,29.193548387096772,64,12.625
7607,153,7,9,10.0,20,21.65,50,16.08
7608,153,8,10,10.0,19,23.0,46,13.152173913043477
7609,153,9,12,10.0,29,24.17241379310345,72,12.402777777777779
7610,153,10,11,10.0,10,32.0,39,15.974358974358973
7611,153,11,8,10.0,0,,67,10.373134328358207
7612,153,12,8,10.0,2,29.0,57,17.280701754385966
7613,153,13,8,10.0,10,28.2,45,7.7333333333333325
7614,153,14,10,10.0,13,25.0,115,13.37391304347826
7615,153,15,10,10.0,15,30.2,82,14.609756097560975
7616,153,16,13,10.0,0,,25,18.4
7617,153,17,9,10.0,17,29.764705882352942,19,18.63157894736842
7618,153,18,11,10.0,1,31.0,15,20.266666666666666
7619,153,19,7,10.0,15,23.0,27,13.481481481481481
7620,153,20,9,10.0,31,30.064516129032263,14,8.928571428571429
7621,153,21,10,10.0,13,24.23076923076923,23,7.043478260869565
7622,153,22,9,10.0,0,,12,14.5
7623,153,23,10,10.0,0,,0,
7624,153,24,15,10.0,0,,14,21.642857142857146
7625,153,25,11,10.0,0,,0,
7626,153,26,11,10.0,1,24.0,16,21.625
7627,153,27,10,10.0,38,23.684210526315788,25,20.16
7628,153,28,10,10.0,0,,0,
7629,153,29,12,10.0,0,,0,
7630,153,30,10,10.0,0,,0,
7631,153,31,6,10.0,0,,0,
7632,153,32,9,10.0,0,,0,
7633,153,33,10,10.0,0,,0,
7634,153,34,11,10.0,0,,0,
7635,153,35,7,10.0,0,,0,
7636,153,36,12,10.0,0,,0,
7637,153,37,9,10.0,0,,0,
7638,153,38,6,10.0,0,,0,
7639,153,39,8,10.0,0,,0,
7640,153,40,6,10.0,0,,0,
7641,153,41,10,10.0,0,,0,
7642,153,42,11,10.0,0,,0,
7643,153,43,11,10.0,0,,0,
7644,153,44,8,10.0,0,,0,
7645,153,45,12,10.0,0,,0,
7646,153,46,7,10.0,0,,0,
7647,153,47,0,,0,,0,
7648,153,48,0,,0,,0,
7649,153,49,0,,0,,0,
7650,154,0,20,10.0,0,,0,
7651,154,1,20,10.0,0,,96,15.91666666666667
7652,154,2,20,10.0,22,17.0,38,18.42105263157895
7653,154,3,20,10.0,0,,14,18.5
7654,154,4,20,10.0,11,25.0,36,15.916666666666664
7655,154,5,20,10.0,38,13.36842105263158,21,14.238095238095234
7656,154,6,20,10.0,9,26.0,26,14.038461538461537
7657,154,7,20,10.0,0,,33,19.939393939393934
7658,154,8,20,10.0,11,26.0,43,21.790697674418613
7659,154,9,20,10.0,0,,32,15.03125
7660,154,10,20,10.0,23,26.56521739130435,94,14.73404255319149
7661,154,11,20,10.0,14,26.0,0,
7662,154,12,20,10.0,0,,0,
7663,154,13,20,10.0,0,,0,
7664,154,14,20,10.0,0,,0,
7665,154,15,20,10.0,0,,0,
7666,154,16,20,10.0,0,,0,
7667,154,17,20,10.0,0,,0,
7668,154,18,20,10.0,0,,0,
7669,154,19,20,10.0,0,,0,
7670,154,20,20,10.0,0,,0,
7671,154,21,20,10.0,0,,0,
7672,154,22,20,10.0,0,,0,
7673,154,23,20,10.0,0,,0,
7674,154,24,20,10.0,0,,0,
7675,154,25,20,10.0,0,,0,
7676,154,26,20,10.0,0,,0,
7677,154,27,20,10.0,0,,0,
7678,154,28,20,10.0,0,,0,
7679,154,29,20,10.0,0,,0,
7680,154,30,20,10.0,0,,0,
7681,154,31,20,10.0,0,,0,
7682,154,32,20,10.0,0,,0,
7683,154,33,20,10.0,0,,0,
7684,154,34,20,10.0,0,,0,
7685,154,35,20,10.0,0,,0,
7686,154,36,20,10.0,0,,0,
7687,154,37,20,10.0,0,,0,
7688,154,38,20,10.0,0,,0,
7689,154,39,20,10.0,0,,0,
7690,154,40,20,10.0,0,,0,
7691,154,41,20,10.0,0,,0,
7692,154,42,20,10.0,0,,0,
7693,154,43,20,10.0,0,,0,
7694,154,44,20,10.0,0,,0,
7695,154,45,20,10.0,0,,0,
7696,154,46,19,10.0,0,,0,
7697,154,47,0,,0,,0,
7698,154,48,0,,0,,0,
7699,154,49,0,,0,,0,
7700,155,0,20,10.0,0,,0,
7701,155,1,20,10.0,0,,14,8.071428571428571
7702,155,2,20,10.0,6,15.0,17,9.764705882352944
7703,155,3,20,10.0,9,21.555555555555557,13,9.23076923076923
7704,155,4,20,10.0,10,26.2,16,15.75
7705,155,5,20,10.0,1,10.0,16,20.25
7706,155,6,20,10.0,22,33.13636363636363,15,16.133333333333333
7707,155,7,20,10.0,38,24.684210526315788,25,29.36
7708,155,8,20,10.0,68,20.36764705882353,6,49.66666666666666
7709,155,9,20,10.0,52,29.30769230769231,13,23.69230769230769
7710,155,10,20,10.0,43,22.162790697674414,17,39.647058823529406
7711,155,11,20,10.0,16,22.75,15,59.0
7712,155,12,20,10.0,38,21.184210526315788,17,43.764705882352935
7713,155,13,20,10.0,14,21.071428571428573,7,7.0
7714,155,14,20,10.0,11,28.0,18,27.11111111111111
7715,155,15,20,10.0,0,,6,10.0
7716,155,16,20,10.0,13,37.07692307692308,8,45.625
7717,155,17,20,10.0,7,34.0,20,52.0
7718,155,18,20,10.0,26,24.80769230769231,5,44.0
7719,155,19,20,10.0,5,38.0,0,
7720,155,20,20,10.0,52,19.846153846153847,14,4.214285714285714
7721,155,21,20,10.0,19,32.736842105263165,25,22.56
7722,155,22,20,10.0,0,,15,32.06666666666667
7723,155,23,20,10.0,1,10.0,2,7.0
7724,155,24,20,10.0,15,34.266666666666666,2,58.0
7725,155,25,20,10.0,13,35.846153846153854,7,41.42857142857143
7726,155,26,20,10.0,14,37.0,3,57.0
7727,155,27,20,10.0,42,20.666666666666668,2,55.0
7728,155,28,20,10.0,35,18.17142857142857,11,21.454545454545453
7729,155,29,20,10.0,13,26.615384615384613,14,15.142857142857142
7730,155,30,20,10.0,16,35.3125,0,
7731,155,31,20,10.0,12,36.833333333333336,2,60.0
7732,155,32,20,10.0,13,35.769230769230774,24,33.0
7733,155,33,20,10.0,10,27.1,6,22.66666666666667
7734,155,34,20,10.0,2,24.0,2,60.0
7735,155,35,20,10.0,0,,5,49.0
7736,155,36,20,10.0,41,23.04878048780488,14,39.857142857142854
7737,155,37,20,10.0,27,18.0,0,
7738,155,38,20,10.0,16,36.125,12,40.41666666666666
7739,155,39,20,10.0,13,36.0,12,33.25
7740,155,40,20,10.0,41,34.41463414634146,17,25.235294117647058
7741,155,41,20,10.0,0,,2,57.0
7742,155,42,20,10.0,10,29.0,6,38.66666666666666
7743,155,43,20,10.0,0,,18,48.83333333333334
7744,155,44,20,10.0,15,29.13333333333333,5,56.6
7745,155,45,20,10.0,19,32.05263157894737,18,41.0
7746,155,46,20,10.0,14,35.928571428571416,12,41.75
7747,155,47,0,,10,35.7,3,52.66666666666666
7748,155,48,0,,11,36.18181818181818,1,59.0
7749,155,49,0,,0,,7,56.0
7750,156,0,20,10.0,0,,0,
7751,156,1,20,10.0,0,,44,2.1818181818181817
7752,156,2,20,10.0,23,11.0,17,4.529411764705882
7753,156,3,20,10.0,17,6.294117647058822,26,2.8461538461538463
7754,156,4,20,10.0,6,7.833333333333332,35,8.542857142857143
7755,156,5,20,10.0,10,9.0,21,10.238095238095235
7756,156,6,20,10.0,13,14.692307692307693,12,16.0
7757,156,7,20,10.0,24,8.208333333333334,34,5.323529411764706
7758,156,8,20,10.0,17,3.8235294117647056,21,10.857142857142858
7759,156,9,20,10.0,5,9.0,13,18.53846153846154
7760,156,10,20,10.0,8,6.625,45,9.022222222222222
7761,156,11,20,10.0,5,9.0,16,1.625
7762,156,12,20,10.0,6,7.666666666666668,5,37.0
7763,156,13,20,10.0,5,9.0,29,3.103448275862069
7764,156,14,20,10.0,10,5.8,8,24.25
7765,156,15,20,10.0,3,5.0,0,
7766,156,16,20,10.0,8,6.625,13,17.307692307692307
7767,156,17,20,10.0,11,9.181818181818182,1,4.0
7768,156,18,20,10.0,5,3.0,23,19.47826086956522
7769,156,19,20,10.0,18,5.611111111111112,14,17.428571428571427
7770,156,20,20,10.0,17,6.411764705882352,0,
7771,156,21,20,10.0,5,1.0,5,37.0
7772,156,22,20,10.0,17,6.647058823529411,15,13.333333333333336
7773,156,23,20,10.0,10,6.7,0,
7774,156,24,20,10.0,5,10.0,11,2.0
7775,156,25,20,10.0,5,9.0,21,11.285714285714285
7776,156,26,20,10.0,5,9.0,13,21.615384615384613
7777,156,27,20,10.0,16,4.4375,8,2.0
7778,156,28,20,10.0,2,2.0,11,23.272727272727273
7779,156,29,20,10.0,13,6.230769230769232,12,17.0
7780,156,30,20,10.0,9,1.5555555555555556,0,
7781,156,31,20,10.0,15,5.333333333333333,10,2.3
7782,156,32,20,10.0,14,5.642857142857142,15,14.0
7783,156,33,20,10.0,17,6.470588235294117,16,12.9375
7784,156,34,20,10.0,5,2.0,0,
7785,156,35,20,10.0,5,9.0,28,15.75
7786,156,36,20,10.0,20,4.5,5,38.0
7787,156,37,20,10.0,9,5.4444444444444455,0,
7788,156,38,20,10.0,15,7.0,7,29.42857142857143
7789,156,39,20,10.0,8,6.0,11,17.818181818181817
7790,156,40,20,10.0,13,4.307692307692308,12,5.0
7791,156,41,20,10.0,6,1.0,9,1.0
7792,156,42,20,10.0,10,6.0,13,17.076923076923073
7793,156,43,20,10.0,15,5.0,9,4.0
7794,156,44,20,10.0,14,4.857142857142857,17,12.294117647058822
7795,156,45,20,10.0,10,3.0,13,21.0
7796,156,46,20,10.0,12,6.0,10,38.0
7797,156,47,0,,0,,0,
7798,156,48,0,,0,,10,38.0
7799,156,49,0,,0,,0,
7800,157,0,20,10.0,0,,0,
7801,157,1,20,10.0,0,,38,27.210526315789476
7802,157,2,20,10.0,7,11.0,40,19.575
7803,157,3,20,10.0,0,,21,21.142857142857142
7804,157,4,20,10.0,30,29.0,48,23.79166666666667
7805,157,5,20,10.0,23,31.0,49,20.938775510204078
7806,157,6,20,10.0,57,29.0,25,20.88
7807,157,7,20,10.0,39,29.76923076923077,42,21.761904761904763
7808,157,8,20,10.0,43,29.65116279069768,8,14.0
7809,157,9,20,10.0,13,31.0,42,21.928571428571423
7810,157,10,20,10.0,0,,14,27.57142857142857
7811,157,11,20,10.0,17,31.0,10,17.2
7812,157,12,20,10.0,11,14.454545454545455,41,23.439024390243897
7813,157,13,20,10.0,50,29.68,59,24.440677966101696
7814,157,14,20,10.0,38,30.447368421052627,26,17.69230769230769
7815,157,15,20,10.0,38,29.0,12,29.0
7816,157,16,20,10.0,30,31.0,47,21.936170212765962
7817,157,17,20,10.0,0,,46,17.608695652173914
7818,157,18,20,10.0,0,,42,23.976190476190478
7819,157,19,20,10.0,0,,0,
7820,157,20,20,10.0,0,,0,
7821,157,21,20,10.0,0,,0,
7822,157,22,20,10.0,0,,0,
7823,157,23,17,10.0,0,,0,
7824,157,24,20,10.0,0,,0,
7825,157,25,20,10.0,0,,0,
7826,157,26,20,10.0,0,,0,
7827,157,27,20,10.0,0,,0,
7828,157,28,20,10.0,0,,0,
7829,157,29,20,10.0,0,,0,
7830,157,30,20,10.0,0,,0,
7831,157,31,20,10.0,0,,0,
7832,157,32,20,10.0,0,,0,
7833,157,33,20,10.0,0,,0,
7834,157,34,20,10.0,0,,0,
7835,157,35,20,10.0,0,,0,
7836,157,36,20,10.0,0,,0,
7837,157,37,20,10.0,0,,0,
7838,157,38,20,10.0,0,,0,
7839,157,39,20,10.0,0,,0,
7840,157,40,20,10.0,0,,0,
7841,157,41,20,10.0,0,,0,
7842,157,42,20,10.0,0,,0,
7843,157,43,20,10.0,0,,0,
7844,157,44,20,10.0,0,,0,
7845,157,45,20,10.0,0,,0,
7846,157,46,16,10.0,0,,0,
7847,157,47,0,,0,,0,
7848,157,48,0,,0,,0,
7849,157,49,0,,0,,0,
7850,158,0,20,10.0,0,,0,
7851,158,1,20,10.0,0,,15,22.6
7852,158,2,20,10.0,2,10.0,22,18.0
7853,158,3,20,10.0,0,,14,25.92857142857143
7854,158,4,20,10.0,0,,33,19.0
7855,158,5,20,10.0,9,28.0,15,24.93333333333333
7856,158,6,20,10.0,30,29.266666666666666,56,17.821428571428573
7857,158,7,20,10.0,27,28.407407407407412,50,15.72
7858,158,8,20,10.0,9,29.0,33,15.030303030303033
7859,158,9,20,10.0,62,27.161290322580644,29,19.0
7860,158,10,20,10.0,5,28.0,34,24.735294117647058
7861,158,11,20,10.0,16,29.0,30,26.466666666666665
7862,158,12,20,10.0,20,28.45,7,21.0
7863,158,13,20,10.0,18,28.66666666666667,0,
7864,158,14,20,10.0,17,30.0,3,26.0
7865,158,15,20,10.0,45,29.0,0,
7866,158,16,20,10.0,26,28.76923076923077,10,20.3
7867,158,17,20,10.0,0,,23,24.956521739130434
7868,158,18,20,10.0,31,28.0,0,
7869,158,19,20,10.0,32,27.9375,0,
7870,158,20,20,10.0,0,,24,17.0
7871,158,21,20,10.0,14,28.285714285714285,20,20.15
7872,158,22,20,10.0,22,29.0,7,23.0
7873,158,23,20,10.0,12,28.0,28,20.5
7874,158,24,20,10.0,15,28.266666666666666,28,16.785714285714285
7875,158,25,20,10.0,17,28.64705882352941,8,26.0
7876,158,26,20,10.0,12,29.0,0,
7877,158,27,20,10.0,0,,0,
7878,158,28,20,10.0,0,,0,
7879,158,29,20,10.0,0,,0,
7880,158,30,20,10.0,0,,0,
7881,158,31,20,10.0,0,,0,
7882,158,32,20,10.0,0,,0,
7883,158,33,20,10.0,0,,0,
7884,158,34,20,10.0,0,,0,
7885,158,35,20,10.0,0,,0,
7886,158,36,20,10.0,0,,0,
7887,158,37,20,10.0,0,,0,
7888,158,38,20,10.0,0,,0,
7889,158,39,20,10.0,0,,0,
7890,158,40,20,10.0,0,,0,
7891,158,41,20,10.0,0,,0,
7892,158,42,20,10.0,0,,0,
7893,158,43,20,10.0,0,,0,
7894,158,44,20,10.0,0,,0,
7895,158,45,20,10.0,0,,0,
7896,158,46,20,10.0,0,,0,
7897,158,47,0,,0,,0,
7898,158,48,0,,0,,0,
7899,158,49,0,,0,,0,
7900,159,0,14,10.0,0,,0,
7901,159,1,16,10.0,0,,95,24.536842105263162
7902,159,2,15,10.0,3,19.666666666666668,25,17.24
7903,159,3,15,10.0,6,17.0,67,19.791044776119406
7904,159,4,7,10.0,30,9.0,40,19.175
7905,159,5,10,10.0,2,25.0,57,19.017543859649123
7906,159,6,7,10.0,0,,96,20.250000000000004
7907,159,7,8,10.0,1,25.0,74,19.64864864864865
7908,159,8,3,10.0,0,,50,18.880000000000006
7909,159,9,11,10.0,10,24.0,74,20.527027027027028
7910,159,10,9,10.0,0,,29,24.103448275862068
7911,159,11,12,10.0,1,25.0,32,20.875
7912,159,12,12,10.0,0,,5,26.0
7913,159,13,8,10.0,0,,4,20.5
7914,159,14,8,10.0,0,,8,23.0
7915,159,15,12,10.0,0,,16,23.1875
7916,159,16,11,10.0,0,,9,21.33333333333333
7917,159,17,9,10.0,0,,18,23.5
7918,159,18,14,10.0,0,,29,20.41379310344828
7919,159,19,10,10.0,0,,53,15.641509433962266
7920,159,20,13,10.0,0,,30,17.133333333333333
7921,159,21,7,10.0,0,,53,15.528301886792455
7922,159,22,12,10.0,0,,29,17.896551724137932
7923,159,23,9,10.0,0,,8,27.0
7924,159,24,8,10.0,0,,56,16.892857142857142
7925,159,25,14,10.0,0,,32,18.71875
7926,159,26,11,10.0,0,,35,22.542857142857148
7927,159,27,12,10.0,0,,14,23.42857142857143
7928,159,28,11,10.0,0,,4,19.0
7929,159,29,10,10.0,0,,5,26.0
7930,159,30,10,10.0,0,,10,17.8
7931,159,31,9,10.0,0,,22,23.63636363636364
7932,159,32,10,10.0,0,,4,23.0
7933,159,33,11,10.0,0,,36,18.25
7934,159,34,12,10.0,0,,32,21.71875
7935,159,35,11,10.0,0,,3,26.0
7936,159,36,9,10.0,0,,85,15.588235294117649
7937,159,37,9,10.0,0,,39,16.256410256410255
7938,159,38,14,10.0,0,,31,18.322580645161292
7939,159,39,9,10.0,0,,16,23.8125
7940,159,40,12,10.0,0,,22,20.0
7941,159,41,13,10.0,0,,34,17.764705882352942
7942,159,42,10,10.0,0,,6,22.66666666666667
7943,159,43,9,10.0,0,,17,25.0
7944,159,44,9,10.0,0,,2,14.0
7945,159,45,6,10.0,0,,3,19.33333333333333
7946,159,46,10,10.0,0,,9,24.66666666666667
7947,159,47,0,,0,,1,14.0
7948,159,48,0,,0,,0,
7949,159,49,0,,0,,0,
7950,160,0,20,10.0,0,,0,
7951,160,1,20,10.0,0,,12,7.583333333333332
7952,160,2,20,10.0,0,,8,9.125
7953,160,3,20,10.0,0,,21,6.761904761904763
7954,160,4,20,10.0,0,,6,14.0
7955,160,5,20,10.0,0,,0,
7956,160,6,20,10.0,0,,2,4.0
7957,160,7,20,10.0,0,,18,6.9444444444444455
7958,160,8,20,10.0,0,,23,7.391304347826088
7959,160,9,20,10.0,0,,0,
7960,160,10,20,10.0,0,,9,3.2222222222222223
7961,160,11,20,10.0,0,,30,3.166666666666667
7962,160,12,20,10.0,0,,0,
7963,160,13,20,10.0,0,,0,
7964,160,14,20,10.0,0,,7,2.0
7965,160,15,20,10.0,0,,15,7.4
7966,160,16,20,10.0,0,,6,5.0
7967,160,17,20,10.0,0,,40,9.2
7968,160,18,20,10.0,0,,28,6.5357142857142865
7969,160,19,20,10.0,0,,13,8.23076923076923
7970,160,20,20,10.0,0,,8,9.5
7971,160,21,20,10.0,0,,3,2.0
7972,160,22,20,10.0,0,,5,3.0
7973,160,23,20,10.0,0,,14,5.7857142857142865
7974,160,24,20,10.0,0,,8,2.875
7975,160,25,20,10.0,0,,10,8.0
7976,160,26,20,10.0,0,,0,
