index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Ind@0,spot_market_loss_01Ind@0,balance_01Ind@0,inventory_01Ind@0_input,inventory_01Ind@0_output,productivity_01Ind@0,assets_01Ind@0,bankrupt_01Ind@0,score_01Ind@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
20,10,0,0,0,10.0,10,10.0,27.82739648093737,0,,16.06057416762944,23,20.73913043478261,36.00000000000001,20,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,0,0.8660000000000003,59063,9,27,1.0,841.339704985309,False,0.0486878081254655,8,4.0150000000000015,62334,31,0,0.0,862.6492909090584,False,-0.2081284266678291,15,3.7700000000000014,62548.0,234,0,0.0,6511.610776539344,False,-0.16979378026961633,0,0.3350000000000001,94907,162,11,1.0,2997.8130151559694,False,0.048471506025927195,9,1.7030000000000003,79846,466,0,0.0,7484.227562115319,False,-0.09092960466065252,0.3333333333333333,415680,0.0,0.0,12,0,0,15,11,11.0,16,31,10,141.0,0.0,10,0,10,496,1.4119289720547386,73.40172469918616
21,10,0,0,0,10.0,4,10.0,24.931056093133524,62,17.161290322580644,16.357058720662092,49,18.163265306122447,36.00000000000001,20,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,35,1.2160000000000002,58606,3,10,1.0,279.3105609313352,False,0.03567672649881294,2,4.027000000000002,61604,63,0,0.0,1570.656533867412,False,-0.21287214217489206,47,4.225000000000001,60084.0,264,0,0.0,6581.79880858725,False,-0.20043779611549514,0,0.3350000000000001,94863,182,10,1.0,3336.984687160501,False,0.04983732660040075,9,1.7840000000000007,79276,485,0,0.0,7933.173479521115,False,-0.09468741650523049,0.3333333333333333,411415,0.0,0.0,11,0,0,16,16,15.8125,20,36,13,161.0,0.0,10,0,13,918,1.443003899010364,74.84472859819653
22,13,0,0,0,9.999999999999998,7,10.0,25.308364564120478,8,35.0,16.156879320124673,23,13.434782608695652,36.0,20,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,0,1.1810000000000003,58816,0,12,1.0,303.7003747694457,False,0.03959398800085893,19,4.215000000000002,60985,63,0,0.0,1594.4269675395901,False,-0.2205317367241579,4,4.218000000000001,59734.0,272,0,0.0,6883.87516144077,False,-0.20294797531326003,0,0.3350000000000001,95070,177,13,1.0,3327.7676396620673,False,0.05203845414122003,13,1.9050000000000002,78790,503,0,0.0,8126.910298022711,False,-0.09891945372966153,0.3333333333333333,410377,0.0,0.0,9,0,0,14,15,15.0,24,38,16,176.0,9.0,12,1,16,602,1.5496449790080078,76.39437357720453
23,16,0,0,0,9.999999999999998,11,10.0,25.308364564120478,0,,15.989246963298147,32,14.40625,36.0,20,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,0,1.1810000000000003,58706,1,22,1.0,566.7840204106506,False,0.03997376697234448,20,4.396000000000001,60216,63,0,0.0,1594.4269675395901,False,-0.23023373768300326,12,4.3340000000000005,59610.0,272,0,0.0,6883.87516144077,False,-0.20451240719739114,0,0.3350000000000001,95270,182,16,1.0,3486.0429473202626,False,0.05507424195652083,13,2.0220000000000002,78167,520,0,0.0,8314.408420915037,False,-0.10467537210347559,0.3333333333333333,408951,0.0,0.0,9,0,0,17,12,12.0,19,36,13,228.0,15.0,15,1,13,362,2.191134508990217,78.58550808619475
24,13,0,0,0,9.999999999999998,12,10.0,25.107244130694788,6,18.666666666666668,15.69781105294991,21,11.523809523809524,36.0,20,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,0,1.1810000000000003,58698,3,26,1.0,682.7883473980645,False,0.0408552973043798,10,4.476000000000001,59825,66,0,0.0,1657.078112625856,False,-0.23477152915252042,11,4.432000000000001,59365.0,275,0,0.0,6904.492135941066,False,-0.2074733659512688,0,0.3350000000000001,95246,190,21,1.0,3738.5841000604833,False,0.056186495231380904,15,2.1590000000000003,77855,523,0,0.0,8209.955180692803,False,-0.10863655297668921,0.3333333333333333,407971,0.0,0.0,14,0,0,16,12,12.0,19,35,14,179.0,15.0,12,1,14,412,1.5361214349977672,80.12162952119252
25,14,0,0,0,9.999999999999998,9,10.0,23.901926558000714,21,13.666666666666666,16.07103605529031,27,20.074074074074073,36.0,20,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,0,1.1810000000000003,58895,2,15,1.0,378.5288983700107,False,0.04164635325244187,7,4.5360000000000005,59641,68,0,0.0,1625.3310059440485,False,-0.23729321108510978,20,4.621,58665.0,294,0,0.0,7027.16640805221,False,-0.21553098327034265,0,0.3350000000000001,95466,190,21,1.0,3809.496850505159,False,0.05896473507327513,10,2.244,77312,540,0,0.0,8678.359469856767,False,-0.11199491310478213,0.3333333333333333,406961,0.0,0.0,13,0,0,19,12,12.0,19,38,12,188.0,17.0,13,1,12,737,1.5393441380001605,81.66097365919268
26,12,0,0,0,9.999999999999998,9,10.0,24.734564899342587,24,30.958333333333332,15.45622057434081,53,12.150943396226415,36.0,20,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,9,1.2710000000000004,59259,1,10,1.0,257.34564899342587,False,0.04699539551667283,38,4.909000000000002,57935,68,0,0.0,1681.9504131552958,False,-0.2584595997252448,15,4.751,57592.0,318,0,0.0,7865.591637990942,False,-0.2237794173879605,0,0.3350000000000001,95486,214,22,1.0,4099.631202908933,False,0.06075993867746757,11,2.3440000000000003,76807,559,0,0.0,8640.027301056512,False,-0.117695530668868,0.3333333333333333,404061,0.0,0.0,13,0,0,20,16,15.272727272727273,15,35,13,173.0,16.0,11,1,13,659,1.450224116037134,83.11119777522981
27,13,0,0,0,9.999999999999998,12,10.0,25.489149120826497,12,37.0,15.95340215495731,26,21.76923076923077,36.0,20,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,2,1.2820000000000003,59525,3,10,1.0,284.89149120826494,False,0.05192774841514993,19,5.061000000000002,57474,68,0,0.0,1733.2621402162017,False,-0.26395206946445837,7,4.806000000000001,57085.0,330,0,0.0,8411.419209872744,False,-0.22673273945981207,0,0.3350000000000001,95810,204,23,1.0,4082.494039611291,False,0.06419044274332118,11,2.443000000000001,76079,585,0,0.0,9332.740260650025,False,-0.12184613067760375,0.3333333333333333,402955,0.0,0.0,12,0,0,14,13,12.166666666666668,23,37,9,193.0,0.0,13,0,9,444,1.4315688619972207,84.54276663722703
28,9,0,0,0,9.999999999999998,9,10.0,26.00689382969222,16,31.6875,16.497408965410326,53,19.547169811320753,36.0,20,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,6,1.34,59754,2,10,1.0,280.0689382969222,False,0.055922472217983576,14,5.182000000000001,56976,72,0,0.0,1872.4963557378398,False,-0.26935671345829126,39,5.189000000000002,55333.0,342,0,0.0,8894.35768975474,False,-0.24579017883882096,0,0.3350000000000001,95874,216,24,1.0,4427.440336528631,False,0.06676222871661813,11,2.5420000000000007,75137,616,0,0.0,10162.403922692762,False,-0.12757939769495721,0.3333333333333333,400056,0.0,0.0,12,0,0,17,19,18.5,17,34,12,130.0,0.0,9,0,12,729,1.40331528801471,85.94608192524174
29,12,0,0,0,10.0,10,10.0,26.754545492635508,24,32.125,16.445724873478987,50,16.12,35.99999999999999,20,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,14,1.4740000000000002,59980,2,10,1.0,287.5454549263551,False,0.059972721826860406,24,5.408000000000002,56032,72,0,0.0,1926.3272754697566,False,-0.2809270061601413,26,5.410000000000001,53936.0,366,0,0.0,9792.163650304596,False,-0.2577517369590434,0,0.3350000000000001,96170,222,21,1.0,4406.950921912335,False,0.06986998728595378,7,2.601000000000001,74422,650,0,0.0,10689.721167761341,False,-0.1324880033074784,0.3333333333333333,397522,0.0,0.0,14,0,0,19,16,15.916666666666666,16,35,12,175.0,0.0,12,0,12,883,1.4769099000259303,87.42299182526767
30,12,0,0,0,10.0,9,10.0,26.678572600399875,8,25.0,15.987247720861472,27,10.407407407407407,35.99999999999999,20,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,0,1.4600000000000002,60090,1,12,1.0,330.1428712047985,False,0.06228749754244202,16,5.544000000000001,55235,80,0,0.0,2134.28580803199,False,-0.2896704233552523,11,5.494000000000002,53760.0,366,0,0.0,9764.357571746354,False,-0.2601476270359923,0,0.3350000000000001,96614,220,18,1.0,4165.194498589523,False,0.07338412869411046,7,2.664000000000001,74081,669,0,0.0,10695.468725256325,False,-0.13616532683739718,0.3333333333333333,396762,0.0,0.0,14,0,0,18,10,10.0,18,36,10,196.0,0.0,12,0,10,758,1.4060550410067663,88.82904686627444
31,10,0,0,0,10.0,6,10.0,26.958242127504146,36,28.25,16.182580112261082,41,17.707317073170735,35.99999999999999,20,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,24,1.7000000000000002,60141,0,7,0.7,188.70769489252902,False,0.061939879543144845,12,5.648000000000001,54823,80,0,0.0,2156.6593702003315,False,-0.29472723770406795,29,5.773000000000001,51955.0,402,0,0.0,10837.213335256667,False,-0.2761524227545566,0,0.3350000000000001,96813,228,17,1.0,4301.6282655955265,False,0.07629027105023181,9,2.7470000000000008,73430,692,0,0.0,11198.34543768467,False,-0.14051079708488032,0.2833333333333333,394144,0.0,0.0,11,0,0,21,17,16.666666666666664,13,34,11,138.0,0.0,10,0,11,826,1.3258260139846243,90.15487288025906
32,11,0,0,0,10.0,7,10.0,27.431286496991877,9,37.0,15.530586174460536,28,7.964285714285714,35.99999999999999,20,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,2,1.6960000000000002,60346,0,7,0.7,192.01900547894314,False,0.06558318646626478,25,5.886000000000002,53800,80,0,0.0,2194.5029197593503,False,-0.3073950763306543,3,5.774000000000002,51601.0,411,0,0.0,11274.258750263662,False,-0.27786165659292184,0,0.3350000000000001,97153,238,17,1.0,4308.279509521607,False,0.08002414115173419,10,2.838000000000001,73082,700,0,0.0,10871.410322122376,False,-0.1460733106280527,0.2833333333333333,392964,0.0,0.0,9,0,0,18,12,11.222222222222221,17,35,11,164.0,0.0,11,0,11,430,1.3359470089781098,91.49081988923717
33,11,0,0,0,10.0,6,10.0,27.679971719898592,18,30.055555555555557,16.22339118623791,40,21.725,35.99999999999999,20,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,11,1.8040000000000003,60473,0,6,0.6,166.07983031939156,False,0.06759352482563545,9,5.951000000000001,53614,80,0,0.0,2214.3977375918876,False,-0.30961622380464854,31,6.081000000000001,50206.0,429,0,0.0,11874.707867836496,False,-0.29167376632032693,0,0.3350000000000001,97285,240,18,1.0,4541.613884697099,False,0.08272854454478616,11,2.9380000000000006,72241,728,0,0.0,11810.6287835812,False,-0.1501124058794484,0.26666666666666666,390801,0.0,0.0,8,0,0,15,13,13.0,17,32,9,162.0,0.0,11,0,9,643,1.3264190700137988,92.81723895925097
34,9,0,0,0,10.0,12,10.0,27.679971719898592,0,,15.84023062266537,48,13.270833333333334,35.99999999999999,20,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,0,1.7930000000000004,60353,2,16,1.0,462.8795475183775,False,0.06809420989667476,11,6.052000000000001,53216,80,0,0.0,2214.3977375918876,False,-0.3146375454972629,37,6.420000000000003,48776.0,429,0,0.0,11874.707867836496,False,-0.3097151985324841,0,0.3350000000000001,97187,267,19,1.0,4913.341576251653,False,0.08368411606570852,11,3.037000000000001,71857,739,0,0.0,11705.930430149709,False,-0.15485796240225713,0.3333333333333333,388371,0.0,0.0,12,0,0,9,14,14.0,21,30,11,119.0,18.0,8,1,11,444,1.2777457209886052,94.09498468023958
35,11,0,0,0,10.0,5,10.0,27.283932377562657,6,16.0,16.33203931968408,40,20.425,35.99999999999999,20,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,0,1.7930000000000004,60399,0,17,0.7,463.8268504185652,False,0.06891353311253631,12,6.161000000000001,52910,80,0,0.0,2182.7145902050124,False,-0.318698023074077,28,6.663000000000002,47958.0,435,0,0.0,11868.510584239755,False,-0.32007449607479144,0,0.3350000000000001,97491,268,16,1.0,4952.986537675333,False,0.08720587791969105,7,3.096000000000001,71121,768,0,0.0,12543.006197517372,False,-0.15831055151487586,0.2833333333333333,386861,0.0,0.0,13,0,0,14,11,11.0,22,36,12,156.0,0.0,11,0,12,614,1.346971997001674,95.44195667724125
36,12,0,0,0,10.0,10,10.0,27.38527061970615,23,28.08695652173913,16.830839842051887,26,23.26923076923077,35.99999999999999,20,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,6,1.8530000000000004,60761,0,10,1.0,273.85270619706154,False,0.07362092932369334,8,6.229000000000002,52546,89,0,0.0,2437.2890851538473,False,-0.321684482569492,18,6.815000000000002,47191.0,449,0,0.0,12295.986508248063,False,-0.3270546635951145,0,0.3350000000000001,97923,258,14,1.0,4846.356679249387,False,0.09132430303347171,8,3.169000000000001,70416,794,0,0.0,13363.686834589198,False,-0.16151515060202287,0.3333333333333333,385819,0.0,0.0,14,0,0,14,13,12.571428571428571,23,37,10,171.0,0.0,12,0,10,984,1.937977603985928,97.37993428122718
37,10,0,0,0,10.0,10,10.0,27.38527061970615,0,,16.725193245227086,35,15.742857142857142,35.99999999999999,20,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,0,1.8470000000000002,60661,0,20,1.0,547.7054123941231,False,0.07427193516090864,15,6.371000000000001,52146,89,0,0.0,2437.2890851538473,False,-0.326731037034431,20,6.997000000000003,46637.0,449,0,0.0,12295.986508248063,False,-0.3340441415290551,0,0.3350000000000001,97914,270,17,1.0,5127.802176211313,False,0.09275686617696396,13,3.291000000000001,69906,807,0,0.0,13497.230948898257,False,-0.16633551779302524,0.3333333333333333,384246,0.0,0.0,9,0,0,10,14,14.0,24,34,12,141.0,0.0,10,0,12,352,1.2926408410421573,98.67257512226934
38,12,0,0,0,10.0,8,10.0,26.268288978551034,12,11.0,16.649254407652663,21,15.476190476190476,35.99999999999999,20,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,0,1.8470000000000002,60713,0,16,0.8,420.29262365681655,False,0.07406555325673299,12,6.476000000000002,51806,89,0,0.0,2337.877719091042,False,-0.33164771442121666,9,7.067000000000003,46357.0,461,0,0.0,12109.681219112026,False,-0.3387519793904265,0,0.3350000000000001,98296,262,16,1.0,4938.104654804998,False,0.09587980649493201,9,3.3680000000000017,69477,826,0,0.0,13752.2841407211,False,-0.1696142201616053,0.3,383631,0.0,0.0,11,0,0,10,10,10.0,27,37,10,176.0,0.0,12,0,10,608,1.4513879729784094,100.12396309524775
39,10,0,0,0,10.0,13,10.0,27.355137364728346,22,35.18181818181818,16.57502270483502,21,15.476190476190476,35.99999999999999,20,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,6,1.9070000000000003,61175,3,10,1.0,303.55137364728347,False,0.0811814760908226,15,6.6140000000000025,50907,101,0,0.0,2762.868873837563,False,-0.3403089193192352,6,7.118000000000002,45971.0,471,0,0.0,12884.269698787051,False,-0.3387356507608498,0,0.3350000000000001,98656,252,16,1.0,4752.905721618426,False,0.09878794615285874,10,3.459000000000001,69009,847,0,0.0,14039.044230995263,False,-0.17314465502074378,0.3333333333333333,382700,0.0,0.0,14,0,0,11,13,12.2,23,34,12,136.0,15.0,9,1,12,842,1.2305376880103722,101.35450078325812
40,12,0,0,0,10.0,11,10.0,26.74520526170263,43,24.441860465116278,16.21375194509179,51,14.098039215686274,35.99999999999999,20,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,33,2.2310000000000008,60747,4,10,1.0,307.4520526170263,False,0.07367028712507513,11,6.709000000000002,50477,107,0,0.0,2861.7369630021813,False,-0.34511028637302754,40,7.512000000000002,43436.0,508,0,0.0,13586.564272944936,False,-0.3662879799087524,0,0.3350000000000001,98351,287,19,1.0,5337.346808241344,False,0.09864896196935981,13,3.579000000000001,68634,853,0,0.0,13830.330409163296,False,-0.17835794620298595,0.3333333333333333,378627,0.0,0.0,11,0,0,12,15,15.0,22,34,10,189.0,0.0,12,0,10,712,1.3061328439507633,102.66063362720888
41,10,0,0,0,9.999999999999998,5,10.0,26.565965029357415,2,10.0,15.552285285738767,51,11.470588235294118,35.99999999999999,20,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,0,2.1980000000000004,60717,0,17,0.9,451.62140549907605,False,0.07441223339708641,29,6.988000000000002,49168,107,0,0.0,2842.558258141243,False,-0.36174611883285024,22,7.692000000000002,42888.0,510,0,0.0,13548.642164972282,False,-0.37344097950485555,0,0.3350000000000001,98411,305,21,1.0,5499.447012150324,False,0.10018296562306447,12,3.6860000000000013,68088,876,0,0.0,13623.80191030716,False,-0.18541908062998416,0.31666666666666665,376254,0.0,0.0,9,0,0,10,14,14.0,22,32,11,152.0,0.0,10,0,11,358,1.297905795974657,103.95853942318354
42,11,0,0,0,9.999999999999998,11,10.0,27.890973740270223,35,34.25714285714286,15.229699236576089,53,13.226415094339623,35.99999999999999,20,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,18,2.3780000000000006,61187,1,10,1.0,288.9097374027022,False,0.08126396933643652,38,7.339000000000001,46877,118,0,0.0,3291.134901351886,False,-0.38782055145371114,15,7.820000000000003,41873.0,534,0,0.0,14893.779977304299,False,-0.3777612224186603,0,0.3350000000000001,98681,319,18,1.0,5506.274056467772,False,0.10315650010586185,7,3.744000000000001,67506,905,0,0.0,13782.877809101361,False,-0.1908836539326074,0.3333333333333333,373106,0.0,0.0,17,0,0,11,17,16.18181818181818,23,34,9,158.0,0.0,11,0,9,858,1.3452445039874874,105.30378392717103
43,9,0,0,0,9.999999999999998,9,10.0,27.890973740270223,0,,15.297356500159061,26,16.192307692307693,35.99999999999999,20,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,0,2.3600000000000008,61097,0,20,1.0,557.8194748054044,False,0.08204770172777237,9,7.391000000000002,46650,118,0,0.0,3291.134901351886,False,-0.3906844711125641,17,7.975000000000003,41507.0,534,0,0.0,14893.779977304299,False,-0.38237881975407956,0,0.3350000000000001,98945,321,16,1.0,5486.451436551059,False,0.10591986555890251,8,3.8170000000000015,67157,919,0,0.0,14058.270623646178,False,-0.19318170603461604,0.3333333333333333,372338,0.0,0.0,11,0,0,9,9,9.0,22,31,10,127.0,0.0,9,0,10,522,1.2452061220537871,106.54899004922481
44,10,0,0,0,10.0,14,10.0,29.934069871852984,39,39.51282051282051,16.48380868456277,62,22.85483870967742,35.99999999999999,20,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,19,2.5500000000000007,61849,4,10,1.0,339.34069871852984,False,0.09337947091709152,21,7.592000000000002,44666,150,0,0.0,4490.1104807779475,False,-0.40815201180403,41,8.368000000000002,39974.0,541,0,0.0,16194.331800672464,False,-0.39351560772707944,0,0.3350000000000001,99057,322,18,1.0,5955.786396429212,False,0.10969008035122299,12,3.929000000000001,65721,970,0,0.0,15989.294424025888,False,-0.19829854362730484,0.3333333333333333,368249,0.0,0.0,15,0,0,13,21,20.923076923076923,21,34,14,120.0,16.0,9,1,14,1327,1.3021863650064915,107.8511764142313
45,14,0,0,0,10.000000000000002,7,10.0,30.405748225975156,39,32.82051282051282,16.580027826634808,10,20.0,35.99999999999999,20,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,29,2.821000000000001,61863,1,10,1.0,314.05748225975157,False,0.09340341915182605,5,7.621000000000003,44549,150,0,0.0,4560.862233896273,False,-0.4091818132655227,5,8.377000000000002,38640.0,580,0,0.0,17635.33397106559,False,-0.4012557469464208,0,0.3350000000000001,99381,312,19,1.0,5856.96868191006,False,0.11267642215744622,11,4.027000000000001,65355,980,0,0.0,16248.427270102113,False,-0.2008698992370656,0.3333333333333333,366770,0.0,0.0,9,0,0,9,15,14.285714285714285,26,35,11,185.0,16.0,13,1,11,394,1.4562953830463812,109.30747179727769
46,11,0,0,0,10.000000000000004,10,10.0,30.08832985952306,36,28.194444444444443,16.251457703009503,44,13.795454545454545,36.0,20,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,26,3.0520000000000005,61794,1,10,1.0,310.8832985952306,False,0.0921589797485564,30,7.916000000000002,42709,163,0,0.0,4904.3977671022585,False,-0.43022887533053505,14,8.512000000000002,38031.0,603,0,0.0,18143.262905292406,False,-0.40573501233067294,0,0.3350000000000001,99707,326,16,1.0,5873.9752111810985,False,0.11631434388183175,7,4.086000000000001,64813,1000,0,0.0,16251.457703009502,False,-0.20674799234896785,0.3333333333333333,364036,0.0,0.0,14,0,0,9,14,14.0,25,34,12,158.0,0.0,11,0,12,1009,1.4086309549747966,110.71610275225248
47,12,0,0,0,10.000000000000004,10,10.0,30.08832985952306,0,,16.30421363322039,70,16.557142857142857,36.0,20,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,0,3.026000000000001,61694,1,20,1.0,611.7665971904612,False,0.09304825814666677,22,8.106000000000003,41892,163,0,0.0,4904.3977671022585,False,-0.4405364628251731,48,8.978,35988.0,603,0,0.0,18143.262905292406,False,-0.43151028926034923,0,0.3350000000000001,99688,350,16,1.0,6282.474771627136,False,0.11832904529482179,10,4.179,63890,1036,0,0.0,16891.16532401632,False,-0.21330756547642538,0.3333333333333333,360134,0.0,0.0,12,0,0,15,16,16.0,17,32,14,165.0,14.0,11,1,14,460,1.3558549259905703,112.07195767824305
48,14,0,0,0,10.000000000000004,10,10.0,30.831992290974256,17,40.705882352941174,16.00263368252588,34,12.764705882352942,36.0,20,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,0,3.026000000000001,62286,1,13,1.0,410.8158997826653,False,0.101713760972662,21,8.294000000000002,40823,170,0,0.0,5241.438689465624,False,-0.4518972604181978,13,9.06,35339.0,613,0,0.0,18900.011274367218,False,-0.4349246090537255,0,0.3350000000000001,99938,356,15,1.0,6236.9375909792125,False,0.12080032186853154,9,4.259,63484,1054,0,0.0,16866.775901382276,False,-0.21785568140283057,0.3333333333333333,358852,0.0,0.0,14,0,0,14,11,11.0,21,35,11,210.0,0.0,14,0,11,1188,1.3069506659521721,113.37890834419522
49,11,0,0,0,10.000000000000002,8,10.0,31.96228320521712,24,42.25,15.296127521406717,43,9.395348837209303,36.00000000000001,20,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,11,3.136000000000001,62891,0,9,0.9,287.66054884695404,False,0.11129421167137046,31,8.583000000000002,38798,184,0,0.0,5881.06010975995,False,-0.47341058697888055,12,9.167,34713.0,623,0,0.0,19912.502436850264,False,-0.43643547704542995,0,0.3350000000000001,100239,376,12,1.0,6183.343948048926,False,0.12378244433353772,7,4.320000000000001,63168,1067,0,0.0,16320.968065340967,False,-0.22426036136694813,0.31666666666666665,356791,0.0,0.0,14,0,0,8,13,12.25,23,31,9,159.0,0.0,11,0,9,918,1.248603173007723,114.62751151720295
50,9,0,0,0,10.000000000000002,6,10.0,30.8602517329007,11,9.0,15.187039631655875,40,14.2,36.00000000000001,20,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,2,3.145000000000001,62872,0,6,0.6,185.1615103974042,False,0.11005572362044183,12,8.672,38368,184,0,0.0,5678.2863188537285,False,-0.480114769253528,28,9.435,33805.0,634,0,0.0,19565.399598659045,False,-0.4500807474031753,0,0.3350000000000001,100399,387,13,1.0,6345.384337450823,False,0.12640368213602549,11,4.423000000000001,62595,1086,0,0.0,16493.12503997828,False,-0.22955592208736217,0.26666666666666666,355021,0.0,0.0,8,0,0,9,14,13.181818181818182,24,33,12,136.0,0.0,9,0,12,384,1.2551497910171747,115.88266130822012
51,12,0,0,0,10.000000000000002,11,10.0,31.94405484217201,28,39.92857142857143,16.234016165808196,61,22.442622950819672,36.00000000000001,20,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,22,3.363000000000001,63082,1,10,1.0,329.4405484217201,False,0.11502979927031587,12,8.780000000000003,37272,202,0,0.0,6452.699078118746,False,-0.4890571832774927,49,9.897000000000002,31493.0,644,0,0.0,20571.971318358774,False,-0.472900183452608,1,0.34500000000000003,100679,393,10,1.0,6739.9683531626215,False,0.13159451627077312,6,4.472000000000001,61346,1131,0,0.0,18360.67228352907,False,-0.2329841962200292,0.3333333333333333,350854,0.0,0.0,15,0,0,14,18,16.75,19,33,14,170.0,15.0,11,1,14,542,1.7559287960175425,117.63859010423766
52,14,0,0,0,10.000000000000002,10,10.0,31.94405484217201,0,,16.476794058110197,102,17.382352941176467,36.00000000000001,15,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,0,3.341000000000001,62982,1,20,1.0,648.8810968434402,False,0.11608265837632172,38,9.148000000000001,35355,202,0,0.0,6452.699078118746,False,-0.5132427955507132,64,10.488000000000003,28091.0,644,0,0.0,20571.971318358774,False,-0.5158211291769147,0,0.3440000000000001,100766,406,13,1.0,7157.57838759274,False,0.13481157156463228,8,4.546000000000001,59636,1210,0,0.0,19936.92081031334,False,-0.24301014252295652,0.3333333333333333,343812,0.0,0.0,11,0,0,10,24,24.0,25,35,14,195.0,14.0,13,1,14,352,1.3776219289866276,119.01621203322429
53,14,0,0,0,10.000000000000002,11,10.0,32.41189724860795,13,40.0,16.382125589307694,50,15.56,36.00000000000001,20,36.0,0,0.2,56982,0,0,0.0,0.0,False,0.0045837593878918234,0,3.341000000000001,63392,2,17,1.0,571.0022532263351,False,0.12262439841002026,33,9.440000000000001,33641,207,0,0.0,6709.262730461845,False,-0.5332488283763855,17,10.594000000000003,27549.0,652,0,0.0,21132.557006092382,False,-0.5191229277201409,0,0.34400000000000003,100990,410,15,1.0,7256.6714916161545,False,0.1377865528261109,12,4.658000000000002,58731,1246,0,0.0,20412.128484277386,False,-0.2502684722820402,0.3333333333333333,341285,0.0,0.0,14,0,0,10,16,16.0,26,36,12,205.0,0.0,14,0,12,918,1.356468922982458,120.37268095620675
