index,contract,contract_id,type,level,id,perpetrator,perpetrator_type,victims,step,resolved
0,"05Ran@2, 02Ran@1 agreed on {'quantity': 2, 'time': 1, 'unit_price': 13} [id bc39e4f8-72c7-45bb-9762-cdf79189523e]",bc39e4f8-72c7-45bb-9762-cdf79189523e,product,1.0,6d00f916-b300-4165-8353-6c31d9351b6a,02Ran@1,str,['05Ran@2'],-1,False
1,"05Ran@2, 02Ran@1 agreed on {'quantity': 9, 'time': 1, 'unit_price': 2} [id a91ca2ed-0188-4e73-9fdb-3652fe50c836]",a91ca2ed-0188-4e73-9fdb-3652fe50c836,product,1.0,71fed41b-ad63-44d3-8ba6-91f3d1d4795d,02Ran@1,str,['05Ran@2'],-1,False
2,"05Ran@2, 03Buy@1 agreed on {'quantity': 4, 'time': 1, 'unit_price': 25} [id 41c5a1fe-4271-4a1a-ae43-9376f8527de6]",41c5a1fe-4271-4a1a-ae43-9376f8527de6,product,1.0,e181e5e4-5d49-4bb0-b1e8-a1d15ae632a1,03Buy@1,str,['05Ran@2'],-1,False
3,"05Ran@2, 03Buy@1 agreed on {'quantity': 7, 'time': 1, 'unit_price': 29} [id b645d4b3-f544-43c6-9bff-6aa114f54cb5]",b645d4b3-f544-43c6-9bff-6aa114f54cb5,product,1.0,b244fabc-09d1-47b3-85c7-4a58cfd5ee7a,03Buy@1,str,['05Ran@2'],-1,False
4,"05Ran@2, 03Buy@1 agreed on {'quantity': 2, 'time': 1, 'unit_price': 28} [id 05279d3d-5b2a-4806-9eaf-d61ce2736008]",05279d3d-5b2a-4806-9eaf-d61ce2736008,product,1.0,dd6ca170-b385-44bb-a34f-f6e2ef481786,03Buy@1,str,['05Ran@2'],-1,False
5,"05Ran@2, 03Buy@1 agreed on {'quantity': 2, 'time': 1, 'unit_price': 28} [id e7fb98c1-96c2-4f74-940b-914e9651b358]",e7fb98c1-96c2-4f74-940b-914e9651b358,product,1.0,3f39adc2-ae15-435e-8ad7-84c19ae9d901,03Buy@1,str,['05Ran@2'],-1,False
6,"05Ran@2, 03Buy@1 agreed on {'quantity': 2, 'time': 1, 'unit_price': 28} [id 98067edd-cc5d-4911-8ee8-67ad6e1891b2]",98067edd-cc5d-4911-8ee8-67ad6e1891b2,product,1.0,84b252bd-8566-4f82-8604-5d5c0c352f6e,03Buy@1,str,['05Ran@2'],-1,False
7,"05Ran@2, 02Ran@1 agreed on {'quantity': 1, 'time': 1, 'unit_price': 12} [id 46f927a1-d74b-41e9-a82a-6a1c9901d7ac]",46f927a1-d74b-41e9-a82a-6a1c9901d7ac,product,1.0,05bc9563-ee68-4f19-a844-34975cd7c47f,02Ran@1,str,['05Ran@2'],-1,False
8,"05Ran@2, 03Buy@1 agreed on {'quantity': 9, 'time': 1, 'unit_price': 28} [id 4568eef9-14ce-489e-a881-bd43db48f078]",4568eef9-14ce-489e-a881-bd43db48f078,product,1.0,32ad05c8-6077-4754-a180-e55d1dabb994,03Buy@1,str,['05Ran@2'],-1,False
9,"05Ran@2, 02Ran@1 agreed on {'quantity': 3, 'time': 1, 'unit_price': 26} [id 9cf18db6-a551-4bbd-adb2-fd25486b76f0]",9cf18db6-a551-4bbd-adb2-fd25486b76f0,product,1.0,dfd2ebfb-08b2-423b-88e3-c7863f9008ed,02Ran@1,str,['05Ran@2'],-1,False
10,"05Ran@2, 03Buy@1 agreed on {'quantity': 1, 'time': 1, 'unit_price': 23} [id 5eee3c32-184f-4a3e-a226-1eec0526213c]",5eee3c32-184f-4a3e-a226-1eec0526213c,product,1.0,5d5b5b0f-acb7-406f-a147-48d73f21c25a,03Buy@1,str,['05Ran@2'],-1,False
11,"05Ran@2, 03Buy@1 agreed on {'quantity': 3, 'time': 1, 'unit_price': 18} [id 125758b4-bf03-4d84-bcbe-c296d3013694]",125758b4-bf03-4d84-bcbe-c296d3013694,product,1.0,012a2b1d-ab18-43bb-8d44-c817a35601d5,03Buy@1,str,['05Ran@2'],-1,False
