index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
10,16,0,0,0,10.000000000000002,20,10.0,13.976712673203442,0,,28.160907695680763,5,35.0,36.0,20,36.0,0,0.31700000000000006,35803,107,0,0.0,1070.0000000000002,False,-0.01876704560797127,0,0.272,35807,113,0,0.0,1130.0000000000002,False,-0.01784894553506332,5,0.5290000000000001,58566,0,0,0.0,0.0,False,0.005321340291128811,0,0.2,58497,0,0,0.0,0.0,False,0.004136912936006591,0,0.6680000000000001,85348,0,10,0.7,360.0,False,-0.007484943079618906,13,0.9420000000000002,84352,20,0,0.0,563.2181539136152,False,-0.017863958815907407,0.11666666666666665,358373,0.0,0.0,13,0,0,9,7,7.0,21,30,16,147.0,66.0,9,7,16,452,0.9218186179641634,15.738970470963977
11,16,0,0,0,10.000000000000002,20,10.0,13.507684908049653,4,9.0,28.659195318971896,5,35.0,35.99999999999999,20,36.0,2,0.3370000000000001,35699,115,0,0.0,1150.0000000000002,False,-0.020495233980503874,2,0.29200000000000004,35663,125,0,0.0,1250.0000000000002,False,-0.020117192774012367,5,0.5740000000000001,58565,0,4,0.4,114.63678127588759,False,0.006288080037042395,0,0.2,58497,0,0,0.0,0.0,False,0.004136912936006591,3,0.6980000000000001,85683,0,0,0.0,0.0,False,-0.005686235827927541,7,0.9990000000000003,84102,25,0,0.0,716.4798829742974,False,-0.01987583185583481,0.06666666666666667,358209,0.0,0.0,16,0,0,9,9,8.333333333333332,19,28,14,111.0,72.0,7,9,14,488,0.8939306359970942,16.63290110696107
12,14,0,0,0,10.000000000000002,20,10.0,13.080401192855156,4,9.0,28.659195318971896,0,,36.0,20,36.0,2,0.35500000000000004,35585,124,0,0.0,1240.0000000000002,False,-0.02235843706964059,2,0.31000000000000005,35529,136,0,0.0,1360.0000000000002,False,-0.022250425296357304,0,0.5690000000000001,58529,0,8,0.4,229.27356255177517,False,0.00665402329847382,0,0.2,58497,0,0,0.0,0.0,False,0.004136912936006591,11,0.8050000000000002,85517,0,0,0.0,0.0,False,-0.0076125932716744225,9,1.0820000000000003,83989,25,0,0.0,716.4798829742974,False,-0.021187147465132384,0.06666666666666667,357646,0.0,0.0,9,0,0,9,12,12.0,15,24,9,108.0,69.0,6,8,9,200,1.5797021360485815,18.212603243009653
13,9,0,0,0,10.000000000000002,20,10.0,12.691594063451047,4,9.0,29.059175568693327,5,34.0,36.00000000000001,20,36.0,2,0.37300000000000005,35461,134,0,0.0,1340.0000000000002,False,-0.024356654875381415,2,0.32800000000000007,35405,146,0,0.0,1460.0000000000002,False,-0.02424864310209813,0,0.5690000000000001,58663,0,7,0.4,203.4142289808533,False,0.008732269886199288,0,0.2,58497,0,0,0.0,0.0,False,0.004136912936006591,13,0.9240000000000002,85134,0,5,0.5,180.00000000000003,False,-0.011012730205516809,7,1.1430000000000002,83911,25,0,0.0,726.4793892173332,False,-0.022034283422781308,0.15,357071,0.0,0.0,11,0,0,7,12,12.0,14,21,13,54.0,33.0,3,6,13,370,0.7362082829931751,18.948811526002828
14,13,0,0,0,10.000000000000002,20,10.0,12.338169132741541,4,9.0,29.174855571297165,6,30.333333333333332,36.00000000000001,20,36.0,2,0.39100000000000007,35327,145,0,0.0,1450.0000000000002,False,-0.026489887397726352,2,0.3460000000000001,35291,155,0,0.0,1550.0000000000002,False,-0.026111846191234845,0,0.5690000000000001,58809,0,5,0.4,145.87427785648583,False,0.010744595216428282,0,0.2,58497,0,0,0.0,0.0,False,0.004136912936006591,6,0.9710000000000003,85241,0,1,0.1,36.00000000000001,False,-0.010606570503521985,9,1.2260000000000004,83628,30,0,0.0,875.245667138915,False,-0.024455190911660714,0.08333333333333333,356793,0.0,0.0,14,0,0,6,9,8.333333333333334,16,22,13,90.0,54.0,5,8,13,490,0.8098981099901721,19.758709635993
15,13,0,0,0,10.000000000000002,20,10.0,12.169586310535694,2,9.0,29.549023556136504,5,34.0,36.00000000000001,20,36.0,0,0.389,35237,154,0,0.0,1540.0000000000002,False,-0.02770501984716334,2,0.364,35157,166,0,0.0,1660.0000000000002,False,-0.028245078713579782,0,0.5690000000000001,58961,0,2,0.2,59.09804711227301,False,0.012608984886640645,0,0.2,58497,0,0,0.0,0.0,False,0.004136912936006591,7,1.0350000000000001,85034,0,5,0.5,180.00000000000003,False,-0.012173186496930593,12,1.3370000000000004,83437,30,0,0.0,886.4707066840951,False,-0.02660653158945315,0.11666666666666665,356323,0.0,0.0,11,0,0,5,11,10.5,19,24,13,90.0,69.0,5,8,13,370,0.7885121519793756,20.547221787972376
16,13,0,0,0,10.000000000000002,20,10.0,11.392970309672588,17,9.764705882352942,29.549023556136504,0,,36.00000000000001,20,36.0,2,0.40900000000000003,35083,167,0,0.0,1670.0000000000002,False,-0.030108281802716495,15,0.5120000000000001,34907,173,0,0.0,1730.0000000000002,False,-0.0340507115275565,0,0.5690000000000001,58795,7,12,1.0,434.33907484134613,False,0.012980114278712504,0,0.2,58497,0,0,0.0,0.0,False,0.004136912936006591,1,1.0380000000000003,85207,0,0,0.0,0.0,False,-0.011210007775057153,14,1.4650000000000003,83194,30,0,0.0,886.4707066840951,False,-0.029426440377588646,0.16666666666666666,355683,0.0,0.0,12,0,0,8,11,11.0,16,24,13,108.0,81.0,6,7,13,380,0.8121371539891697,21.359358941961545
17,13,0,0,0,10.000000000000002,20,10.0,11.296046154328376,2,9.0,30.350278520019796,10,35.0,36.00000000000001,20,36.0,2,0.42700000000000005,34989,174,0,0.0,1740.0000000000002,False,-0.03170145545864499,0,0.49700000000000005,34777,186,0,0.0,1860.0000000000002,False,-0.03580590284340993,0,0.5690000000000001,59127,0,11,0.9,333.85306372021773,False,0.017816646042641274,0,0.2,58497,0,0,0.0,0.0,False,0.004136912936006591,9,1.1270000000000002,84744,0,10,1.0,360.00000000000006,False,-0.014494099079758162,11,1.5610000000000002,83042,30,0,0.0,910.5083556005939,False,-0.03105086073595799,0.31666666666666665,355176,0.0,0.0,13,0,0,10,9,9.0,16,26,13,108.0,81.0,6,7,13,550,0.8044288310338743,22.16378777299542
18,13,0,0,0,10.000000000000002,20,10.0,10.550079675970155,13,8.0,30.70132045033414,5,35.0,36.00000000000001,20,36.0,13,0.5550000000000002,34700,186,0,0.0,1860.0000000000002,False,-0.037885129479113225,0,0.4970000000000001,34697,194,0,0.0,1940.0000000000005,False,-0.03688602057624281,0,0.5690000000000001,59198,3,16,1.0,522.8713662332567,False,0.020657712220485954,0,0.2,58497,0,0,0.0,0.0,False,0.004136912936006591,0,1.1180000000000003,85104,0,0,0.0,0.0,False,-0.01240527775521335,10,1.6500000000000001,82725,35,0,0.0,1074.5462157616948,False,-0.03377771334546966,0.16666666666666666,354921,0.0,0.0,17,0,0,4,7,7.0,24,28,13,108.0,81.0,6,7,13,735,0.8192404339788482,22.983028206974268
19,13,0,0,0,10.000000000000002,20,10.0,10.465060483635627,3,9.0,30.70132045033414,0,,36.00000000000001,20,36.0,0,0.542,34600,196,0,0.0,1960.0000000000005,False,-0.039235276645154325,3,0.5270000000000001,34561,204,0,0.0,2040.0000000000005,False,-0.0392082737018335,0,0.5690000000000001,59171,0,22,0.6,675.4290499073511,False,0.021503613790059,0,0.2,58497,0,0,0.0,0.0,False,0.004136912936006591,16,1.2780000000000002,84814,0,0,0.0,0.0,False,-0.015770601000313324,4,1.68,82697,35,0,0.0,1074.5462157616948,False,-0.03410264110706552,0.09999999999999999,354340,0.0,0.0,10,0,0,13,7,7.0,13,26,12,126.0,63.0,7,6,12,200,0.8896497430396266,23.872677950013895
20,12,0,0,0,10.000000000000002,20,10.0,10.407861398089866,2,9.0,31.03401141419332,5,35.0,36.00000000000001,20,36.0,2,0.562,34476,206,0,0.0,2060.0000000000005,False,-0.04123349445089515,0,0.5240000000000001,34461,214,0,0.0,2140.0000000000005,False,-0.040558420867874596,0,0.5690000000000001,59328,0,19,0.2,589.646216869673,False,0.023462357670194268,0,0.2,58497,0,0,0.0,0.0,False,0.004136912936006591,12,1.3820000000000001,84459,0,5,0.5,180.00000000000003,False,-0.01884581017255985,8,1.756,82597,35,0,0.0,1086.190399496766,False,-0.035195534567110595,0.11666666666666665,353818,0.0,0.0,11,0,0,6,11,11.0,20,26,9,90.0,51.0,5,7,9,375,0.9399971819948405,24.812675132008735
21,9,0,0,0,10.000000000000002,20,10.0,10.349327377767647,2,9.0,28.348656046327896,9,11.0,36.00000000000001,20,36.0,2,0.5800000000000001,34402,211,0,0.0,2110.0000000000005,False,-0.04255663867361542,0,0.524,34311,229,0,0.0,2290.0000000000005,False,-0.042583641616936244,0,0.5690000000000001,59409,0,12,0.2,340.1838725559347,False,0.022711685256076072,0,0.2,58497,0,0,0.0,0.0,False,0.004136912936006591,5,1.4200000000000002,84590,0,0,0.0,0.0,False,-0.0183700230930802,10,1.8479999999999999,82363,44,0,0.0,1247.3408660384275,False,-0.036975961925206094,0.03333333333333333,353572,0.0,0.0,12,0,0,2,9,9.0,21,23,8,72.0,45.0,4,5,8,479,0.8911873250035569,25.703862457012292
22,8,0,0,0,10.000000000000002,20,10.0,9.251154805595313,38,8.0,28.348656046327896,0,,36.0,20,36.0,14,0.7180000000000002,34120,221,0,0.0,2210.0000000000005,False,-0.04882132152404612,24,0.764,33787,239,0,0.0,2390.0000000000005,False,-0.05538303675100586,0,0.5690000000000001,59105,28,22,1.0,882.7027675758825,False,0.022149673575047095,0,0.2,58497,0,0,0.0,0.0,False,0.004136912936006591,12,1.5350000000000001,84402,0,0,0.0,0.0,False,-0.020551680920938113,8,1.9180000000000001,82266,44,0,0.0,1247.3408660384275,False,-0.03810160452787747,0.16666666666666666,352177,0.0,0.0,12,0,0,2,13,13.0,22,24,8,72.0,42.0,4,4,8,200,0.8346414379775524,26.538503894989844
23,8,0,0,0,10.000000000000002,20,10.0,9.244471981421194,2,9.0,28.856936965557114,5,35.0,36.0,20,36.0,2,0.7240000000000002,34016,229,0,0.0,2290.0000000000005,False,-0.05054950989657873,0,0.7400000000000002,33667,251,0,0.0,2510.0000000000005,False,-0.057003213350255176,0,0.5690000000000001,59262,20,27,1.0,964.0267376984659,False,0.02554266288192178,0,0.2,58497,0,0,0.0,0.0,False,0.004136912936006591,9,1.6130000000000004,84281,0,0,0.0,0.0,False,-0.02195583303354879,11,2.0200000000000005,81929,49,0,0.0,1413.9899113122985,False,-0.04104539756471113,0.16666666666666666,351652,0.0,0.0,11,0,0,2,11,11.0,23,25,7,72.0,42.0,4,4,7,375,0.8605330240097828,27.399036918999627
24,7,0,0,0,10.000000000000002,20,10.0,9.38898793852564,16,10.0,26.40988880967914,10,12.0,36.0,20,36.0,16,0.8820000000000003,33750,238,0,0.0,2380.0000000000005,False,-0.05651716037048038,0,0.7400000000000002,33557,262,0,0.0,2620.0000000000005,False,-0.05848837523290039,0,0.5690000000000001,59222,26,27,1.0,957.1806842630034,False,0.024797279973419073,0,0.2,58497,0,0,0.0,0.0,False,0.004136912936006591,8,1.6840000000000004,84181,0,0,0.0,0.0,False,-0.023116289324962576,12,2.129000000000001,81624,59,0,0.0,1558.183439771069,False,-0.043748137817117526,0.16666666666666666,350831,0.0,0.0,11,0,0,2,11,11.0,22,24,9,54.0,57.0,3,4,9,320,0.8508809939958155,28.249917912995443
25,9,0,0,0,10.000000000000002,20,10.0,8.8915802700579,42,8.0,26.40988880967914,0,,36.0,20,36.0,21,1.0760000000000003,33377,248,0,0.0,2480.0000000000005,False,-0.06523911106310588,21,0.9500000000000002,33184,272,0,0.0,2720.0000000000005,False,-0.06721032592552588,0,0.5690000000000001,58886,58,37,1.0,1492.8775416214862,False,0.02362741641737754,0,0.2,58497,0,0,0.0,0.0,False,0.004136912936006591,6,1.7360000000000004,84118,0,0,0.0,0.0,False,-0.02384737678855326,14,2.2570000000000006,81380,59,0,0.0,1558.183439771069,False,-0.04657965116816716,0.16666666666666666,349442,0.0,0.0,11,0,0,3,12,12.0,22,25,8,108.0,39.0,6,3,8,200,0.8901744979666546,29.140092410962097
26,8,0,0,0,10.000000000000002,20,10.0,8.903663490226743,34,8.941176470588236,24.408463643766755,10,12.0,36.0,20,36.0,2,1.0750000000000002,33243,259,0,0.0,2590.0000000000005,False,-0.06737234358545081,32,1.249,32482,281,0,0.0,2810.0000000000005,False,-0.08495125968730592,0,0.5690000000000001,58702,82,37,1.0,1633.2135610179628,False,0.021673420428951255,0,0.2,58497,0,0,0.0,0.0,False,0.004136912936006591,12,1.8500000000000003,83938,0,0,0.0,0.0,False,-0.02593619811309807,8,2.323000000000001,81160,69,0,0.0,1684.183991419906,False,-0.048401564344864936,0.16666666666666666,348022,0.0,0.0,10,0,0,4,13,13.0,22,26,10,72.0,42.0,4,4,10,320,0.840325033001136,29.980417443963233
27,10,0,0,0,10.000000000000002,20,10.0,8.738932392796295,28,8.0,21.48188140849889,20,12.0,36.0,20,36.0,14,1.2130000000000003,32981,267,0,0.0,2670.0000000000005,False,-0.0733669970026733,14,1.3570000000000004,32180,293,0,0.0,2930.0000000000005,False,-0.09148597197094484,0,0.5690000000000001,58718,100,27,1.0,1453.9040373090995,False,0.020409091229307688,0,0.2,58497,0,0,0.0,0.0,False,0.004136912936006591,13,1.9680000000000004,83715,0,0,0.0,0.0,False,-0.028524015642950807,7,2.3850000000000007,80840,89,0,0.0,1911.8874453564013,False,-0.050793824948902756,0.16666666666666666,346931,0.0,0.0,11,0,0,4,14,14.0,22,26,15,90.0,60.0,5,5,15,440,0.8944368149968795,30.874854258960113
28,15,0,0,0,10.000000000000002,20,10.0,8.738932392796295,0,,21.48188140849889,0,,36.0,20,36.0,0,1.1990000000000003,32891,276,0,0.0,2760.0000000000005,False,-0.07458212945211028,0,1.3430000000000002,32070,304,0,0.0,3040.0000000000005,False,-0.09297113385359004,0,0.5690000000000001,58718,90,37,1.0,1581.3335274661254,False,0.021502793939389267,0,0.2,58497,0,0,0.0,0.0,False,0.004136912936006591,6,2.0150000000000006,83659,0,0,0.0,0.0,False,-0.029173871166142527,14,2.5180000000000002,80594,89,0,0.0,1911.8874453564013,False,-0.053648547425780665,0.16666666666666666,346429,0.0,0.0,9,0,0,5,9,9.0,24,29,12,144.0,81.0,8,7,12,200,1.0082288429839537,31.883083101944067
29,12,0,0,0,10.000000000000002,20,10.0,8.742655564728368,2,9.0,19.386069025969878,18,10.5,35.99999999999999,20,36.0,2,1.2190000000000003,32757,287,0,0.0,2870.0000000000005,False,-0.07671536197445522,0,1.3430000000000002,31980,313,0,0.0,3130.0000000000005,False,-0.09418626630302702,0,0.5690000000000001,58889,82,29,1.0,1279.0937580608527,False,0.021844048321725304,0,0.2,58497,0,0,0.0,0.0,False,0.004136912936006591,12,2.129000000000001,83476,0,0,0.0,0.0,False,-0.03129750617942975,8,2.5840000000000005,80309,107,0,0.0,2074.309385778777,False,-0.056013430043175994,0.16666666666666666,345908,0.0,0.0,12,0,0,3,11,11.0,21,24,16,90.0,66.0,5,7,16,389,0.794637066021096,32.67772016796516
30,16,0,0,0,10.000000000000002,20,10.0,8.742655564728368,0,,18.291492526123488,10,9.0,35.99999999999999,20,36.0,0,1.217,32687,294,0,0.0,2940.0000000000005,False,-0.07766046499068398,0,1.3430000000000004,31850,326,0,0.0,3260.0000000000005,False,-0.09594145761888045,0,0.5690000000000001,58979,72,29,1.0,1159.9244839180237,False,0.022366146696632255,0,0.2,58497,0,0,0.0,0.0,False,0.004136912936006591,8,2.1970000000000005,83382,0,0,0.0,0.0,False,-0.03238833509335871,12,2.696,80030,117,0,0.0,2140.104625556448,False,-0.05886934059649517,0.16666666666666666,345425,0.0,0.0,10,0,0,2,10,10.0,26,28,17,144.0,84.0,8,8,17,290,0.8463715779944323,33.524091745959595
31,17,0,0,0,10.000000000000002,20,10.0,8.74666981580659,2,9.0,18.291492526123488,0,,35.99999999999999,20,36.0,0,1.217,32587,304,0,0.0,3040.0000000000005,False,-0.07901061215672509,2,1.3630000000000002,31726,336,0,0.0,3360.0000000000005,False,-0.09793967542462129,0,0.5690000000000001,58961,64,39,1.0,1273.1550767304377,False,0.023029001963149234,0,0.2,58497,0,0,0.0,0.0,False,0.004136912936006591,11,2.299000000000001,83225,0,0,0.0,0.0,False,-0.03421025147087835,9,2.774000000000001,79910,117,0,0.0,2140.104625556448,False,-0.06026188814619171,0.16666666666666666,344906,0.0,0.0,11,0,0,5,11,11.0,22,27,13,144.0,87.0,8,9,13,200,0.8343208720325492,34.358412617992144
32,13,0,0,0,10.000000000000002,20,10.0,8.750985717060473,2,9.0,17.78699621054756,9,13.0,35.99999999999999,20,36.0,2,1.2370000000000003,32463,314,0,0.0,3140.0000000000005,False,-0.0810088299624659,0,1.3610000000000002,31626,346,0,0.0,3460.0000000000005,False,-0.09928982259066238,0,0.5690000000000001,59060,56,40,1.0,1201.5350485772888,False,0.024113696860214348,0,0.2,58497,0,0,0.0,0.0,False,0.004136912936006591,11,2.3980000000000006,83067,0,0,0.0,0.0,False,-0.036043772411312125,9,2.855000000000001,79675,126,0,0.0,2241.1615225289925,False,-0.06240259987160131,0.16666666666666666,344388,0.0,0.0,12,0,0,4,11,11.0,21,25,11,90.0,69.0,5,8,11,317,0.7196115480037406,35.078024165995885
