index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
142,5b1da0ba-bde4-4242-9cc6-af4ee14571b9,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,0,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,0,,-1,-1
190,8d2bedc0-4cc7-4e12-8466-9e7b56b3324b,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,0,4,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,0,,-1,-1
4,bbb2ca6d-2097-4031-b0d9-13d359ab993f,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,0,5,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,0,,-1,-1
5,3caa3d9c-f49d-4924-9bf1-1ff13e8487fc,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,0,1,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,0,,-1,-1
209,cb70f1c7-24a4-4579-95d4-034b30ee8a46,SELLER,01MyA@0,_SystemAgent,MyAgent,0,2,10,-1,-1,-1,SELLER,[],SELLER,01MyA@0,p0,SELLER,False,0,0,-1,,-1,-1
248,50835e3a-8ddf-4096-9742-3321075093f0,SELLER,01MyA@0,_SystemAgent,MyAgent,0,6,10,-1,-1,-1,SELLER,[],SELLER,01MyA@0,p0,SELLER,False,0,0,-1,,-1,-1
154,30c5b7dd-ef09-4e3c-96e3-6dc085778fde,SELLER,01MyA@0,_SystemAgent,MyAgent,1,4,10,0,-1,-1,01MyA@0|SELLER,[],SELLER,01MyA@0,p0,SELLER,True,0,0,1,,-1,-1
172,5a490025-4401-4a4f-acd4-e18a44b1740d,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,1,4,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,1,,-1,-1
191,2b2b64f0-7a9e-401a-8a25-f22fc958271d,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,1,4,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,1,,-1,-1
214,da5c5eda-99c4-428d-8821-a11a5ee9db0d,SELLER,01MyA@0,_SystemAgent,MyAgent,1,3,10,-1,-1,-1,SELLER,[],SELLER,01MyA@0,p0,SELLER,False,0,0,-1,,-1,-1
