index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
0,405882f5-f6b5-4d9e-80cb-670b6b820a7b,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,2,3,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,2,,-1,-1
1,9b5b6f15-b4bc-404f-b192-66bb3b483b52,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,9,4,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,9,,-1,-1
2,ae180e06-62aa-441d-825c-28980731d0bc,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,38,1,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,38,,-1,-1
3,ba12dff2-ae65-4f43-b014-5faa3633e296,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,2,1,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,2,,-1,-1
4,05595dd8-d6fb-400a-b94c-741d9c2aaa1e,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,24,3,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,24,,-1,-1
5,1c8ca610-e459-445b-a101-43de225be5c9,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,25,2,25,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,25,,-1,-1
6,38e15839-68af-4f38-8760-1f75164b9c68,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,17,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,17,,-1,-1
7,4696e95c-3978-49ea-84fc-dae80174df00,05Ran@2,BUYER,RandomAgent,_SystemAgent,16,2,25,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
8,19f27c57-33ab-4e91-9464-1497d08913f9,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,3,4,25,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
9,36d299b4-791e-4b8e-b965-1517276b114d,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,48,2,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,48,,-1,-1
10,183d578a-aec1-47f8-941b-fb8d18bf4e9e,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,50,3,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,50,,-1,-1
11,da05f610-eb55-479d-9234-faf063d0612a,05Ran@2,BUYER,RandomAgent,_SystemAgent,21,2,25,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
12,ae59cc72-e78c-4faf-a8ba-9ddec0c5baa4,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,20,4,25,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,20,,-1,-1
13,7b55cc69-8c88-42b1-95d1-7107534c6260,05Ran@2,BUYER,RandomAgent,_SystemAgent,33,2,25,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
14,086a9f05-678a-43ec-abd9-124bee6bf0df,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,16,3,25,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,16,,-1,-1
15,e0a80641-1384-4df9-ad17-909e201c1268,05Ran@2,BUYER,RandomAgent,_SystemAgent,4,2,25,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
16,880f1490-e8d5-47cc-a182-21e716af065d,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,3,2,25,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
17,0a6a5856-bd87-4e5f-ac44-824deb5f2a94,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,43,3,25,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
18,54cb0dc6-2f86-493b-99d9-ab5671058903,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,2,3,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,2,,-1,-1
19,ba065856-a4df-4088-a5c5-a52033b06ac4,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,43,2,25,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
20,5590b024-617d-4ca0-a760-61b6f1a498d4,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,12,1,25,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,12,,-1,-1
21,d069e915-3fce-410e-9ee6-3ef9ecefdae7,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,20,1,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,20,,-1,-1
22,3f5ba0d6-0087-4cc6-8b4e-457cfe4695ec,05Ran@2,BUYER,RandomAgent,_SystemAgent,31,1,25,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
23,8ae656aa-0093-4209-9c86-6ffef3b152e9,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,41,2,25,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
24,d9efd6b1-861c-43bf-885f-e0328a9f877c,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,3,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,3,,-1,-1
25,c8370f3e-6527-4346-84de-d12aba208b4e,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,42,1,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,42,,-1,-1
26,82629d15-bfca-4411-a7cb-7e3812a195e9,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,31,3,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,31,,-1,-1
27,266bcc00-2559-4747-91c2-af09ec33e77a,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,1,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,1,,-1,-1
28,fc781d7e-53e7-4624-983d-5c0d0ef1f78b,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,24,1,25,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,24,,-1,-1
29,88653d72-7a40-40ec-a4fb-19d77a1d3f9c,05Ran@2,BUYER,RandomAgent,_SystemAgent,16,1,25,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
30,6f41846c-46da-4fd9-a24c-a99465b25cac,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,38,2,25,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,38,,-1,-1
31,11ed17dd-8276-4b88-937c-3d30bc43ce6a,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,27,2,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,27,,-1,-1
32,6920b5ff-c021-4632-a6a1-dc2c3b49ad01,05Ran@2,BUYER,RandomAgent,_SystemAgent,22,3,25,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
33,64212f4f-9142-4e1e-81a6-d89cdd5fe5f3,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,6,1,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,6,,-1,-1
34,fa9100a7-775d-4033-9949-afe38c44e544,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,4,2,25,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,4,,-1,-1
35,860e2ed0-92c7-458f-af44-8da6b2764a5f,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,20,3,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,20,,-1,-1
36,3d9bdd49-bdb0-4296-8e32-0ee143a0fbbf,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,7,2,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,7,,-1,-1
37,aaaedc9c-8047-46e1-879e-784b90210eee,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,18,1,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,18,,-1,-1
