index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
95,4,0,0,0,10.0,20,10.0,4.075683273796434,4,5.0,30.87439621277203,0,,33.999999999999986,20,34.0,4,3.021000000000001,22540,896,0,0.0,8960.0,False,-0.2902547938008931,0,0.6950000000000001,27115,1024,0,0.0,10240.0,False,-0.1532702915681639,0,1.0730000000000004,58380,0,13,0.4,401.3671507660364,False,0.21214789718968333,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,2,3.910000000000001,60921,0,0,0.0,0.0,False,-0.07531533172442056,8,3.700000000000001,60918,0,0,0.0,0.0,False,-0.0753608669914849,0.06666666666666667,278808,0.0,0.0,13,0,0,0,8,7.5,2,2,4,29.0,6.0,2,2,4,506,0.439058166986797,97.49205642362358
96,4,0,0,0,10.0,20,10.0,4.294498028147435,5,6.0,31.580382150591007,5,40.0,33.999999999999986,20,34.0,4,3.057000000000001,22358,907,0,0.0,9070.0,False,-0.29359075387444183,1,0.7050000000000001,27012,1033,0,0.0,10330.0,False,-0.15479380089309167,0,1.0730000000000002,58550,0,13,0.5,410.54496795768307,False,0.21576048013530133,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,7,3.9780000000000006,60849,0,0,0.0,0.0,False,-0.07640817813396475,13,3.822000000000001,60513,0,5,0.5,169.99999999999994,False,-0.08021796214501464,0.16666666666666666,278216,0.0,0.0,10,0,0,3,11,11.0,1,4,6,69.0,0.0,4,0,6,400,0.6138260829611681,98.10588250658475
97,6,0,0,0,10.0,20,10.0,4.294498028147435,0,,32.32599218090805,5,41.0,33.999999999999986,7,34.0,0,3.0530000000000004,22238,919,0,0.0,9190.0,False,-0.29516679800367746,0,0.7040000000000002,26932,1041,0,0.0,10410.0,False,-0.15584449697924876,0,1.0730000000000002,58755,0,8,0.0,258.6079374472644,False,0.21843039167198375,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,0,3.971000000000001,60644,0,5,0.5,169.99999999999994,False,-0.07822958881653841,2,3.8290000000000006,60669,0,0,0.0,0.0,False,-0.07914029415782524,0.08333333333333333,278172,0.0,0.0,15,0,0,3,1,1.0,1,4,8,71.0,6.0,4,2,8,575,0.7342252279631793,98.84010773454793
98,8,0,0,0,10.0,20,10.0,4.435116890589642,1,10.0,33.02720010080317,5,41.0,33.999999999999986,9,34.0,0,3.053000000000001,22138,929,0,0.0,9290.0,False,-0.2964801681113738,1,0.7140000000000002,26819,1051,0,0.0,10510.0,False,-0.15749934331494614,0,1.0730000000000002,58950,0,4,0.1,132.10880040321268,False,0.22115656348703863,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,0,3.971000000000001,60644,0,5,0.0,169.99999999999994,False,-0.07822958881653841,9,3.9170000000000007,60353,0,5,0.5,169.99999999999994,False,-0.08264650972177952,0.09999999999999999,277838,0.0,0.0,12,0,0,5,5,5.0,2,7,7,73.0,3.0,7,1,7,405,1.1295762679656036,99.96968400251353
99,7,0,0,0,10.0,20,10.0,4.402084092876522,3,4.0,33.60189319624868,5,40.0,33.999999999999986,14,34.0,2,3.0730000000000004,21994,939,0,0.0,9390.0,False,-0.29894930391384295,1,0.7230000000000001,26706,1061,0,0.0,10610.0,False,-0.15915418965064354,1,1.0830000000000002,59106,0,3,0.3,100.80567958874605,False,0.22406064475654644,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,0,3.971000000000001,60712,0,3,0.0,101.99999999999996,False,-0.07771352245647588,7,3.9780000000000006,60250,0,5,0.5,169.99999999999994,False,-0.0842098872243219,0.13333333333333333,277702,0.0,0.0,15,0,0,7,6,5.2,0,7,7,108.0,0.0,7,0,7,438,0.9555857719969936,100.92526977451053
100,7,0,0,0,10.0,20,10.0,4.462532874045915,4,5.0,34.74713081733807,10,41.0,33.999999999999986,20,34.0,4,3.111000000000001,21792,952,0,0.0,9520.0,False,-0.30254793800893093,0,0.722,26636,1068,0,0.0,10680.0,False,-0.160073548726031,7,1.1520000000000001,59257,0,4,0.4,138.98852326935227,False,0.2275801659831707,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,7,4.041,60537,0,5,0.5,169.99999999999994,False,-0.07985368000849992,5,4.021000000000001,60170,0,5,0.5,169.99999999999994,False,-0.08542416101270434,0.2333333333333333,277326,0.0,0.0,12,0,0,5,9,7.5,2,7,6,119.0,0.0,7,0,6,370,0.8215095159830526,101.74677929049358
101,6,0,0,0,10.0,20,10.0,4.61379419332274,1,10.0,35.24229782546742,5,41.0,33.999999999999986,20,34.0,0,3.1070000000000007,21692,962,0,0.0,9620.0,False,-0.30386130811662726,1,0.732,26523,1078,0,0.0,10780.0,False,-0.1617283950617284,1,1.155,59420,0,1,0.1,35.24229782546742,False,0.22987959669162247,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,2,4.054000000000001,60487,0,5,0.5,169.99999999999994,False,-0.08061260112623894,8,4.096000000000001,60246,0,0,0.0,0.0,False,-0.08556076681389736,0.09999999999999999,277302,0.0,0.0,16,0,0,1,9,7.033333333333333,3,4,8,70.0,6.0,4,2,8,438,0.7466930610244162,102.493472351518
102,8,0,0,0,10.0,20,10.0,4.439083244792761,4,3.0,35.24229782546742,0,,33.999999999999986,20,34.0,4,3.1470000000000007,21512,972,0,0.0,9720.0,False,-0.3072760703966378,0,0.7310000000000001,26423,1088,0,0.0,10880.0,False,-0.16304176516942476,0,1.1540000000000001,59408,0,5,0.4,176.21148912733707,False,0.23108975634339657,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,6,4.112000000000001,60596,0,0,0.0,0.0,False,-0.0802483189897242,9,4.178,60132,0,0,0.0,0.0,False,-0.08729110696234234,0.06666666666666667,277005,0.0,0.0,12,0,0,4,10,10.0,4,8,7,108.0,0.0,8,0,7,370,1.1757532460032962,103.66922559752129
103,7,0,0,0,10.0,20,10.0,4.154492828191191,3,1.0,35.62706895465695,5,40.0,33.999999999999986,20,34.0,3,3.1730000000000005,21366,980,0,0.0,9800.0,False,-0.310060415024954,0,0.7310000000000001,26303,1100,0,0.0,11000.0,False,-0.16461780929866035,0,1.1540000000000001,59605,0,3,0.3,106.88120686397085,False,0.23444877924664756,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,11,4.216000000000001,60437,0,0,0.0,0.0,False,-0.0826616881441343,9,4.259,59816,0,5,0.5,169.99999999999994,False,-0.09079732252629662,0.13333333333333333,276461,0.0,0.0,9,0,0,6,13,13.0,1,7,7,108.0,0.0,7,0,7,400,0.9064937519724481,104.57571934949374
104,7,0,0,0,10.0,20,10.0,4.154492828191191,0,,36.070068799977506,5,41.0,33.999999999999986,20,34.0,0,3.170000000000001,21286,988,0,0.0,9880.0,False,-0.3111111111111111,0,0.7310000000000001,26183,1112,0,0.0,11120.0,False,-0.16619385342789597,2,1.1740000000000002,59746,0,0,0.0,0.0,False,0.2362605528885946,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,9,4.295000000000001,60130,0,5,0.5,169.99999999999994,False,-0.08603129790689555,6,4.310000000000001,59926,0,0,0.0,0.0,False,-0.0904178619674271,0.08333333333333333,276205,0.0,0.0,11,0,0,3,8,7.066666666666666,2,5,5,87.0,6.0,5,2,5,336,0.7031548550003208,105.27887420449406
105,5,0,0,0,10.0,20,10.0,4.154492828191191,0,,36.070068799977506,0,,33.999999999999986,20,34.0,0,3.170000000000001,21216,995,0,0.0,9950.0,False,-0.31203047018649854,0,0.7310000000000001,26053,1125,0,0.0,11250.0,False,-0.16790123456790124,0,1.1720000000000002,59746,0,0,0.0,0.0,False,0.2362605528885946,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,3,4.316000000000002,60279,0,0,0.0,0.0,False,-0.08505987887618961,12,4.424,59749,0,0,0.0,0.0,False,-0.09310444272422325,0.0,275977,0.0,0.0,12,0,0,2,8,8.0,1,3,5,30.0,6.0,3,2,5,370,0.6381600549793802,105.91703425947344
106,5,0,0,0,10.0,20,10.0,4.173299154153487,8,4.25,36.39988095687623,5,40.0,33.999999999999986,20,34.0,7,3.2400000000000007,20969,1005,0,0.0,10050.0,False,-0.31720514841082215,1,0.7410000000000001,25940,1135,0,0.0,11350.0,False,-0.16955608090359864,5,1.222,59752,0,8,0.8,291.19904765500985,False,0.23939744090025464,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,12,4.433000000000002,60107,0,0,0.0,0.0,False,-0.08767056752121184,8,4.492000000000001,59455,0,5,0.5,169.99999999999994,False,-0.09627673299637236,0.21666666666666667,275157,0.0,0.0,11,0,0,3,13,13.0,2,5,4,84.0,0.0,5,0,4,200,0.5952256870223209,106.51225994649576
107,4,0,0,0,10.0,20,10.0,3.7445101473707876,13,2.5384615384615383,36.70695096501075,5,40.0,33.999999999999986,20,34.0,13,3.363000000000001,20508,1019,0,0.0,10190.0,False,-0.3274757026530076,0,0.7400000000000002,25880,1141,0,0.0,11410.0,False,-0.17034410296821645,0,1.217,59919,3,13,1.0,488.42389298725203,False,0.24489347679385917,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,15,4.5710000000000015,59849,0,0,0.0,0.0,False,-0.0915866004887452,0,4.484000000000001,59425,0,5,0.5,169.99999999999994,False,-0.09673208566701577,0.25,274515,0.0,0.0,13,0,0,1,10,10.0,1,2,6,30.0,6.0,2,2,6,570,0.4167118119657971,106.92897175846156
108,6,0,0,0,10.0,20,10.0,3.881666616579342,1,10.0,37.078589185343496,5,41.0,33.999999999999986,20,34.0,0,3.3500000000000014,20428,1027,0,0.0,10270.0,False,-0.32852639873916467,1,0.75,25747,1153,0,0.0,11530.0,False,-0.1722616233254531,0,1.217,60114,0,12,0.4,444.9430702241219,False,0.24847855353236345,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,9,4.646000000000002,59536,0,5,0.5,169.99999999999994,False,-0.09504728078563514,6,4.544000000000001,59536,0,0,0.0,0.0,False,-0.09633744668579147,0.15,274295,0.0,0.0,11,0,0,2,8,7.333333333333334,2,4,6,70.0,6.0,4,2,6,507,0.6080971930059604,107.53706895146752
109,6,0,0,0,10.0,20,10.0,3.881666616579342,0,,37.078589185343496,0,,33.999999999999986,20,34.0,0,3.350000000000001,20348,1035,0,0.0,10350.0,False,-0.32957709482532177,0,0.7490000000000001,25627,1165,0,0.0,11650.0,False,-0.17383766745468873,0,1.217,60114,0,12,0.0,444.9430702241219,False,0.24847855353236345,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,9,4.727000000000001,59596,0,0,0.0,0.0,False,-0.09542674134450466,6,4.598000000000001,59476,0,0,0.0,0.0,False,-0.0972481520270783,0.0,274095,0.0,0.0,14,0,0,1,7,7.0,1,2,6,27.0,12.0,2,4,6,370,0.41822319698985666,107.95529214845737
110,6,0,0,0,10.0,20,10.0,4.027176386110854,1,10.0,37.422677632452704,5,41.0,33.999999999999986,20,34.0,0,3.350000000000001,20268,1043,0,0.0,10430.0,False,-0.33062779091147887,1,0.7590000000000001,25494,1177,0,0.0,11770.0,False,-0.1757551878119254,0,1.217,60309,0,8,0.1,299.38142105962163,False,0.2510075051839474,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,9,4.808000000000002,59283,0,5,0.5,169.99999999999994,False,-0.0988874216413946,11,4.702000000000001,59323,0,0,0.0,0.0,False,-0.09957045064735971,0.09999999999999999,273611,0.0,0.0,10,0,0,2,12,12.0,2,4,6,66.0,6.0,4,2,6,405,0.5372669519856572,108.49255910044303
111,6,0,0,0,10.0,20,10.0,3.5407551474383974,10,1.7,37.740467839544536,5,41.0,33.999999999999986,20,34.0,10,3.4500000000000006,19924,1053,0,0.0,10530.0,False,-0.3383504071447334,0,0.7580000000000002,25394,1187,0,0.0,11870.0,False,-0.17706855791962176,0,1.217,60497,0,13,1.0,490.62608191407895,False,0.2568762009799089,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,5,4.849000000000001,59204,0,5,0.5,169.99999999999994,False,-0.10008651700742224,10,4.791000000000001,59188,0,0,0.0,0.0,False,-0.10161953766525507,0.25,273141,0.0,0.0,12,0,0,1,11,10.5,1,2,6,32.0,12.0,2,4,6,541,0.4040531979990192,108.89661229844205
112,6,0,0,0,10.0,20,10.0,3.5965728153496066,1,6.0,38.03329679808201,5,41.0,33.999999999999986,20,34.0,1,3.4500000000000006,19827,1061,0,0.0,10610.0,False,-0.3398476490675072,0,0.7580000000000002,25274,1199,0,0.0,11990.0,False,-0.17864460204885738,0,1.217,60696,0,9,0.1,342.2996711827381,False,0.25945931624713153,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,7,4.9140000000000015,59090,0,5,0.5,169.99999999999994,False,-0.10181685715586722,8,4.8610000000000015,59098,0,0,0.0,0.0,False,-0.10298559567718531,0.09999999999999999,272919,0.0,0.0,13,0,0,1,10,9.5,3,4,6,64.0,6.0,4,2,6,541,0.5219606600003317,109.41857295844238
113,6,0,0,0,10.0,20,10.0,3.471895481566884,2,1.0,38.21179488874311,5,40.0,33.999999999999986,20,34.0,2,3.4690000000000007,19673,1072,0,0.0,10720.0,False,-0.34244812188074597,0,0.7580000000000002,25184,1208,0,0.0,12080.0,False,-0.1798266351457841,0,1.217,60894,0,6,0.2,229.27076933245866,False,0.26238692651602036,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,7,4.977000000000001,58985,0,5,0.5,169.99999999999994,False,-0.10341059150311917,8,4.933000000000002,59010,0,0,0.0,0.0,False,-0.104321296844406,0.11666666666666665,272680,0.0,0.0,13,0,0,1,8,8.0,3,4,0,72.0,6.0,4,2,0,570,0.5011155639658682,109.91968852240825
114,0,0,0,0,10.0,20,10.0,3.641512078627272,1,10.0,38.21179488874311,0,,33.99999999999999,14,34.0,0,3.4670000000000005,19573,1082,0,0.0,10820.0,False,-0.34376149198844236,1,0.768,25071,1218,0,0.0,12180.0,False,-0.1814814814814815,0,1.217,60884,0,7,0.1,267.48256422120176,False,0.2625753451852052,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,5,5.020000000000001,59108,0,0,0.0,0.0,False,-0.10283381145363751,4,4.965000000000001,58976,0,0,0.0,0.0,False,-0.10483736320446853,0.016666666666666666,272546,0.0,0.0,12,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,370,0.12824551400262862,110.04793403641088
115,0,0,0,0,10.0,20,10.0,3.641512078627272,0,,38.21179488874311,0,,33.99999999999999,12,34.0,0,3.4670000000000014,19433,1096,0,0.0,10960.0,False,-0.3456002101392172,0,0.7670000000000001,25011,1224,0,0.0,12240.0,False,-0.1822695035460993,0,1.217,60884,0,7,0.0,267.48256422120176,False,0.2625753451852052,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,1,5.025000000000001,59101,0,0,0.0,0.0,False,-0.10294006041012098,11,5.0710000000000015,58821,0,0,0.0,0.0,False,-0.1071900186694595,0.0,272184,0.0,0.0,9,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,200,0.12671700899954885,110.17465104541043
116,0,0,0,0,10.0,20,10.0,3.6700854485254824,3,4.0,37.73312386084086,1,14.0,33.99999999999999,0,,2,3.4870000000000005,19289,1106,0,0.0,11060.0,False,-0.34806934594168637,1,0.7770000000000001,24898,1234,0,0.0,12340.0,False,-0.18392434988179668,0,1.217,60886,0,9,0.3,339.59811474756776,False,0.2633628343273834,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,0,5.024000000000002,59087,0,1,0.1,33.99999999999999,False,-0.10289452514305664,0,5.060000000000001,58821,0,0,0.0,0.0,False,-0.1071900186694595,0.06666666666666667,271915,0.0,0.0,10,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,214,0.12119751400314271,110.29584855941357
117,0,0,0,0,10.0,0,,4.022974570387487,2,10.0,37.22298812610834,1,14.0,33.99999999999999,0,,1,3.495000000000001,19276,1106,0,0.0,11060.0,False,-0.34841082216968744,1,0.786,24885,1234,0,0.0,12340.0,False,-0.18426582610979775,0,1.217,60880,0,10,0.2,372.2298812610834,False,0.26357628994848825,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,0,5.024000000000002,59073,0,2,0.1,67.99999999999999,False,-0.1028489898759923,0,5.060000000000001,58821,0,0,0.0,0.0,False,-0.1071900186694595,0.05000000000000001,271869,0.0,0.0,1,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,14,0.11613574100192636,110.4119843004155
118,0,0,0,0,10.0,0,,4.022974570387487,0,,37.22298812610834,0,,33.99999999999999,0,,0,3.4940000000000007,19276,1106,0,0.0,11060.0,False,-0.34841082216968744,0,0.7850000000000001,24885,1234,0,0.0,12340.0,False,-0.18426582610979775,0,1.217,60880,0,10,0.0,372.2298812610834,False,0.26357628994848825,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,0,5.024000000000002,59073,0,2,0.0,67.99999999999999,False,-0.1028489898759923,0,5.060000000000001,58821,0,0,0.0,0.0,False,-0.1071900186694595,0.0,271869,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.11064461804926395,110.52262891846476
119,0,0,0,0,10.0,0,,4.022974570387487,0,,37.22298812610834,0,,33.99999999999999,7,34.0,0,3.4940000000000007,19276,1106,0,0.0,11060.0,False,-0.34841082216968744,0,0.7850000000000001,24885,1234,0,0.0,12340.0,False,-0.18426582610979775,0,1.217,60880,0,10,0.0,372.2298812610834,False,0.26357628994848825,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,0,5.024000000000002,59073,0,2,0.0,67.99999999999999,False,-0.1028489898759923,7,5.130000000000001,58762,0,0,0.0,0.0,False,-0.10808554558839155,0.0,271810,0.0,0.0,0,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,0,0.1129496989888139,110.63557861745358
