index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Ind@0,spot_market_loss_01Ind@0,balance_01Ind@0,inventory_01Ind@0_input,inventory_01Ind@0_output,productivity_01Ind@0,assets_01Ind@0,bankrupt_01Ind@0,score_01Ind@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
32,14,0,0,0,9.999999999999998,8,10.0,23.596765421039535,13,23.384615384615383,20.634904937598066,0,,35.0,10,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6310000000000002,24873,0,45,0.9,1061.8544439467792,False,0.1748024057516366,0,0.677,35195,76,21,1.0,2226.687175688564,False,0.0857758249953434,0,8.408000000000001,-35424.72222222222,94,0,0.0,2218.0959495777165,True,-2.026186430844299,0,0.5870000000000002,47931,272,97,1.0,9007.694143026674,False,0.02564054204509305,10,2.7480000000000007,36955,671,0,0.0,13846.021213128302,False,-0.1417336161770567,0.48333333333333334,166930,0.0,0.125,5,0,0,9,3,3.0,11,20,10,114.0,48.0,8,6,10,384,0.7420783740235493,41.4897991209873
33,10,0,0,0,9.999999999999998,12,10.0,23.70105879657255,11,25.0,21.189479992522184,10,38.0,35.0,11,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6309999999999998,25028,2,44,1.0,1062.8465870491923,False,0.1819933080616258,0,0.6770000000000002,35300,77,21,1.0,2269.960607179052,False,0.08956280812169629,0,8.408000000000001,-35424.72222222222,94,0,0.0,2227.89952687782,True,-2.0260398462554816,0,0.5870000000000002,47741,267,107,1.0,9402.591158003423,False,0.025786236972883868,11,2.8480000000000003,36621,676,0,0.0,14324.088474944996,False,-0.14359118540269747,0.5,166666,0.0,0.125,7,0,0,11,4,4.0,7,18,3,60.0,29.0,5,5,3,775,0.5711303490097634,42.06092946999706
34,3,0,0,0,9.999999999999998,12,10.0,23.891052121770464,12,26.0,21.189479992522184,0,,35.0,13,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6310000000000002,25220,4,42,1.0,1043.4241891143595,False,0.1904232378171097,0,0.677,34988,79,31,1.0,2544.2669973880543,False,0.08433413572649603,0,8.408000000000001,-35424.72222222222,94,0,0.0,2245.7588994464236,True,-2.025772810182387,0,0.5870000000000002,47741,257,117,1.0,9540.696358078201,False,0.027136925495640042,13,2.9670000000000005,36436,676,0,0.0,14324.088474944996,False,-0.1472098380902806,0.5,166361,0.0,0.125,5,0,0,6,3,3.0,7,13,2,18.0,6.0,1,2,2,432,0.40506415598792955,42.46599362598499
35,2,0,0,0,9.999999999999998,9,10.0,24.039555915871578,15,25.333333333333332,21.015226929628156,7,14.0,34.99999999999999,20,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6310000000000002,25510,3,37,1.0,919.4635688872484,False,0.200967988551777,0,0.6770000000000002,34706,84,34,1.0,2733.8404125405696,False,0.07873565210138404,0,8.408000000000001,-35424.72222222222,94,0,0.0,2259.718256091928,True,-2.025564087744505,0,0.5870000000000002,48126,247,116,1.0,9250.761051618154,False,0.0318320265591323,9,3.0440000000000005,36234,683,0,0.0,14353.39999293603,False,-0.15087434479954592,0.5,166552,0.0,0.125,10,0,0,6,3,3.0,8,14,6,18.0,18.0,1,1,6,953,0.42211928201140836,42.8881129079964
36,6,0,0,0,10.0,8,10.0,24.074837013556557,5,25.0,22.057874502559244,17,38.0,35.0,17,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6310000000000002,25555,1,42,1.0,1021.1431545693754,False,0.20540009143935853,0,0.677,35227,79,27,1.0,2497.4747356400676,False,0.09078161985107748,0,8.408000000000001,-35424.72222222222,94,0,0.0,2263.034679274316,True,-2.0255145000773047,0,0.5870000000000002,48476,237,116,1.0,9287.716257106542,False,0.039039553410399636,7,3.105000000000001,35519,700,0,0.0,15440.51215179147,False,-0.154227836712782,0.5,166753,0.0,0.125,8,0,0,5,2,2.0,10,15,7,54.0,39.0,3,3,7,1201,0.544915507955011,43.43302841595141
37,7,0,0,0,10.0,12,10.0,24.074837013556557,0,,22.962862436566294,15,38.0,35.00000000000001,15,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6309999999999998,25435,3,52,1.0,1281.891524704941,False,0.205879844725882,0,0.6770000000000002,35797,69,22,1.0,2166.3467275398607,False,0.10287599772039262,0,8.408000000000001,-35424.72222222222,94,0,0.0,2263.034679274316,True,-2.0255145000773047,0,0.5870000000000002,48236,237,122,1.0,9712.198397466213,False,0.03849658083743657,11,3.208000000000001,35183,705,0,0.0,16188.818017779236,False,-0.15348155447755224,0.5,166627,0.0,0.125,9,0,0,9,4,4.0,10,19,11,75.0,21.0,5,2,11,830,0.7458326970227063,44.17886111297412
38,11,0,0,0,10.0,12,10.0,24.074837013556557,0,,24.020930409581517,18,38.0,35.00000000000001,20,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6310000000000002,25315,5,62,1.0,1542.6398948405065,False,0.20635959801240528,0,0.677,36481,59,14,1.0,1756.7084095339783,False,0.11720556832437173,0,8.408000000000001,-35424.72222222222,94,0,0.0,2263.034679274316,True,-2.0255145000773047,0,0.5870000000000002,47867,245,123,1.0,10190.127950347473,False,0.035953054830876546,11,3.3070000000000013,35034,705,0,0.0,16934.75593875497,False,-0.1491006578245543,0.5,166673,0.0,0.125,10,0,0,10,4,4.0,12,22,12,129.0,39.0,8,3,12,1119,0.7299511519959196,44.90881226497004
39,12,0,0,0,10.0,11,10.0,24.074837013556557,0,,24.998313299137465,15,40.0,35.0,9,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6310000000000002,25205,6,72,1.0,1793.3882649760722,False,0.20707057586422656,1,0.687,37050,49,10,1.0,1429.650146655646,False,0.12933089334114312,0,8.408000000000001,-35424.72222222222,94,0,0.0,2263.034679274316,True,-2.0255145000773047,0,0.5870000000000002,47267,250,133,1.0,10904.578324784366,False,0.0312043103511498,9,3.386000000000001,34927,705,0,0.0,17623.81087589191,False,-0.1444545528920672,0.5,166425,0.0,0.125,4,0,0,7,4,3.0666666666666664,14,21,13,111.0,45.0,7,5,13,110,0.7135894360253587,45.6224017009954
40,13,0,0,0,10.0,9,10.0,23.3030467801363,15,17.0,24.998313299137465,0,,34.99999999999999,15,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6310000000000002,25370,5,67,1.0,1611.304134269132,False,0.21049075412202017,0,0.686,36795,54,20,1.0,1758.3307921101093,False,0.1266197785901631,0,8.408000000000001,-35424.72222222222,94,0,0.0,2190.486397332812,True,-2.026599253096765,0,0.5870000000000002,47267,240,143,1.0,11004.59519179299,False,0.032182489552783355,15,3.5270000000000015,34665,705,0,0.0,17623.81087589191,False,-0.14957934750907684,0.5,166073,0.0,0.125,4,0,0,11,5,5.0,9,20,9,111.0,48.0,7,6,9,345,0.6661728639737703,46.28857456496917
41,9,0,0,0,10.0,11,10.0,23.441571897557086,11,25.0,24.998313299137465,0,,34.99999999999999,13,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6309999999999998,25535,6,66,1.0,1607.1437452387677,False,0.21802496636234667,0,0.6860000000000002,36520,55,30,1.0,2039.2358533397637,False,0.12259622986452996,0,8.408000000000001,-35424.72222222222,94,0,0.0,2203.507758370366,True,-2.02640455571283,0,0.5870000000000002,47267,230,153,1.0,11104.612058801617,False,0.03316066875441691,13,3.642000000000001,34466,705,0,0.0,17623.81087589191,False,-0.15347184418382842,0.5,165764,0.0,0.125,5,0,0,11,4,4.0,9,20,2,78.0,24.0,6,3,2,385,0.550921066023875,46.83949563099304
42,2,0,0,0,10.0,7,10.0,22.742636812536592,32,20.09375,24.998313299137465,0,,34.99999999999999,20,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6310000000000002,26108,3,44,1.0,1030.67601975161,False,0.23119395162207762,0,0.686,35877,77,40,1.0,2751.115566530816,False,0.11401189543257802,0,8.408000000000001,-35424.72222222222,94,0,0.0,2137.8078603784397,True,-2.02738691064692,0,0.5870000000000002,47722,220,150,1.0,10749.62892581024,False,0.03858881274753783,7,3.6990000000000007,34407,705,0,0.0,17623.81087589191,False,-0.15462590098689546,0.5,166090,0.0,0.125,7,0,0,8,2,2.0,6,14,3,18.0,3.0,1,1,3,1168,0.41351335996296257,47.253008990956005
43,3,0,0,0,10.0,10,10.0,22.742636812536592,0,,24.66021462796133,7,14.0,34.99999999999999,9,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6310000000000002,26008,3,54,1.0,1258.1023878769759,False,0.23182811662682615,0,0.6860000000000002,35975,67,43,1.0,2584.1458954422887,False,0.11444596135529733,0,8.408000000000001,-35424.72222222222,94,0,0.0,2137.8078603784397,True,-2.02738691064692,0,0.5870000000000002,47624,217,160,1.0,10951.266574267607,False,0.038643949752245554,9,3.7820000000000014,34300,705,0,0.0,17385.45131271274,False,-0.15905004193027988,0.5,165883,0.0,0.125,4,0,0,3,3,3.0,3,6,5,18.0,21.0,1,2,5,198,0.390665989019908,47.64367497997591
44,5,0,0,0,10.0,5,10.0,22.546241633866195,2,9.0,24.308123971249103,7,14.0,34.99999999999999,20,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6310000000000002,25976,0,60,0.8,1352.7744980319717,False,0.23253733116056163,0,0.686,36055,59,46,1.0,2448.4019590755643,False,0.11480864173258916,0,8.408000000000001,-35424.72222222222,94,0,0.0,2119.3467135834226,True,-2.027662944540386,0,0.5870000000000002,47974,207,160,1.0,10631.781662048565,False,0.042365441495663174,10,3.873000000000001,34079,712,0,0.0,17307.38426752936,False,-0.1641363716891347,0.4666666666666666,166060,0.0,0.125,7,0,0,6,3,3.0,3,9,10,36.0,39.0,2,3,10,516,0.5408638019580394,48.18453878193395
45,10,0,0,0,10.000000000000002,10,10.0,22.334505413956112,2,9.0,24.56898723502322,18,27.333333333333332,34.99999999999999,20,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6309999999999998,25894,0,68,1.0,1518.7463681490156,False,0.23258292564162547,0,0.6860000000000002,36529,51,38,1.0,2072.6812910426443,False,0.12336544992587677,0,8.408000000000001,-35424.72222222222,94,0,0.0,2099.4435089118747,True,-2.0279605403040155,0,0.5870000000000002,48359,197,159,1.0,10405.090485299574,False,0.04767907915362231,9,3.953000000000001,33478,730,0,0.0,17935.36068156695,False,-0.16975040410015896,0.5,166236,0.0,0.125,11,0,0,8,3,3.0,5,13,12,93.0,27.0,6,4,12,995,0.9055844699614681,49.09012325189542
46,12,0,0,0,10.000000000000002,12,10.0,22.334505413956112,0,,25.247766740998284,10,38.0,34.999999999999986,9,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6310000000000002,25774,2,78,1.0,1762.0914222885767,False,0.23266027151055718,0,0.686,36909,41,38,1.0,1875.1298581301353,False,0.1317752670174961,0,8.408000000000001,-35424.72222222222,94,0,0.0,2099.4435089118747,True,-2.0279605403040155,0,0.5870000000000002,48169,192,169,1.0,10762.571214271667,False,0.04745883747625054,9,4.034000000000001,33181,735,0,0.0,18557.108554633738,False,-0.16947902595029984,0.5,166009,0.0,0.125,6,0,0,4,3,3.0,3,7,13,111.0,45.0,7,5,13,500,0.680860428023152,49.77098367991857
47,13,0,0,0,10.000000000000002,8,10.0,22.334505413956112,0,,26.39382029391059,15,40.0,34.999999999999986,20,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6310000000000002,25694,0,88,1.0,1965.436476428138,False,0.23366251564068014,0,0.6860000000000002,37509,31,33,1.0,1563.3657375316889,False,0.14505630588414598,0,8.408000000000001,-35424.72222222222,94,0,0.0,2099.4435089118747,True,-2.0279605403040155,0,0.5870000000000002,47884,197,170,1.0,11149.582597900384,False,0.045669182750766625,11,4.135000000000001,33029,735,0,0.0,19399.457916024283,False,-0.1642138925355578,0.5,166092,0.0,0.125,7,0,0,4,4,4.0,3,7,13,111.0,62.0,7,6,13,995,0.6890821370179765,50.46006581693655
48,13,0,0,0,10.000000000000002,11,10.0,22.627373519398375,10,26.0,26.39382029391059,0,,34.999999999999986,18,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6310000000000002,25844,1,88,1.0,2001.2088697070571,False,0.2414263982081728,0,0.686,37249,31,43,1.0,1836.382851739505,False,0.1413633799602198,0,8.408000000000001,-35424.72222222222,94,0,0.0,2126.9731108234473,True,-2.0275489134811755,0,0.5870000000000002,48129,187,173,1.0,10990.644394961277,False,0.048907014268849004,11,4.234000000000001,32879,735,0,0.0,19399.457916024283,False,-0.1671479352552198,0.5,166077,0.0,0.125,6,0,0,5,4,4.0,3,8,8,129.0,60.0,8,5,8,615,0.647051878971979,51.10711769590853
49,8,0,0,0,10.000000000000002,8,10.0,21.95769282817604,37,19.91891891891892,27.025364118287204,10,38.0,34.999999999999986,20,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6309999999999998,26501,0,60,0.9,1317.4615696905623,False,0.2559993888663189,0,0.6860000000000002,36892,58,43,1.0,2435.63684112056,False,0.13964768004067826,0,8.408000000000001,-35424.72222222222,94,0,0.0,2064.023125848548,True,-2.028490151294795,0,0.5870000000000002,48514,177,172,1.0,10803.489448936833,False,0.05460732189320897,9,4.3130000000000015,32397,745,0,0.0,20133.89626812397,False,-0.16939308086100496,0.48333333333333334,166280,0.0,0.125,11,0,0,3,3,3.0,0,3,5,39.0,14.0,3,5,5,1582,0.43663740903139114,51.54375510493992
50,5,0,0,0,10.0,10,10.0,21.95769282817604,0,,27.025364118287204,0,,34.999999999999986,20,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6310000000000002,26401,0,70,1.0,1537.0384979723228,False,0.2564520555395006,0,0.686,36892,48,53,1.0,2486.3135540216717,False,0.14040540601108964,0,8.408000000000001,-35424.72222222222,94,0,0.0,2064.023125848548,True,-2.028490151294795,0,0.5870000000000002,48864,167,172,1.0,10533.235807753961,False,0.05881030247783774,10,4.404000000000002,32281,745,0,0.0,20133.89626812397,False,-0.17166207389754357,0.5,166414,0.0,0.125,5,0,0,2,3,3.0,0,2,8,36.0,24.0,2,3,8,450,0.4173812700319104,51.96113637497183
51,8,0,0,0,10.0,10,10.0,21.95769282817604,0,,27.406081389626806,5,40.0,34.999999999999986,20,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6310000000000002,26301,0,80,1.0,1756.615426254083,False,0.25690472221268223,0,0.6860000000000002,37092,38,58,1.0,2423.945048069044,False,0.1454537238048601,0,8.408000000000001,-35424.72222222222,94,0,0.0,2064.023125848548,True,-2.028490151294795,0,0.5870000000000002,48944,162,174,1.0,10529.785185119541,False,0.060341377680928183,12,4.514000000000001,32119,745,0,0.0,20417.53063527197,False,-0.17205685553485664,0.5,166432,0.0,0.125,7,0,0,5,4,4.0,1,6,10,78.0,21.0,6,2,10,580,0.5449080319958739,52.5060444069677
52,10,0,0,0,10.0,11,10.0,21.95769282817604,0,,26.609337080473125,20,20.5,34.99999999999999,20,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6310000000000002,26191,1,90,1.0,1986.1923545358436,False,0.2571261643205661,0,0.686,37502,28,48,1.0,1892.063579051639,False,0.14976171619395393,0,8.408000000000001,-35424.72222222222,94,0,0.0,2064.023125848548,True,-2.028490151294795,0,0.5870000000000002,49038,166,172,1.0,10437.149955358538,False,0.061274058713701306,8,4.582000000000001,31945,751,0,0.0,19983.612147435317,False,-0.17970412969021093,0.5,166652,0.0,0.125,11,0,0,3,3,3.0,3,6,13,78.0,42.0,6,4,13,940,0.6415537589928135,53.14759816596052
53,13,0,0,0,10.0,12,10.0,21.95769282817604,0,,26.963036528668045,5,38.0,34.99999999999999,20,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6309999999999998,26071,3,100,1.0,2225.769282817604,False,0.2571163818631522,0,0.6860000000000002,37692,18,53,1.0,1824.2794069265751,False,0.1544300150557204,0,8.408000000000001,-35424.72222222222,94,0,0.0,2064.023125848548,True,-2.028490151294795,0,0.5870000000000002,49458,156,170,1.0,10156.233698472213,False,0.06674197733424816,8,4.654000000000001,31665,756,0,0.0,20384.05561567304,False,-0.18126461529151627,0.5,166862,0.0,0.125,9,0,0,6,3,3.0,2,8,14,103.0,60.0,8,5,14,730,0.7348074989859015,53.88240566494642
54,14,0,0,0,10.0,11,10.0,21.95769282817604,0,,26.284874336854596,8,14.0,34.99999999999999,20,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6310000000000002,25961,4,110,1.0,2455.346211099364,False,0.257337823971036,0,0.686,37804,8,55,1.0,1621.3296311524111,False,0.15474476123134595,0,8.408000000000001,-35424.72222222222,94,0,0.0,2064.023125848548,True,-2.028490151294795,0,0.5870000000000002,49766,154,168,1.0,9927.870647875607,False,0.07053312189847827,8,4.726000000000001,31580,756,0,0.0,19871.364998662073,False,-0.18794142674025827,0.5,167087,0.0,0.125,8,0,0,6,3,3.0,3,9,13,132.0,75.0,9,5,13,642,0.7234948790282942,54.60590054397471
55,13,0,0,0,10.0,8,10.0,22.26292251508859,11,26.0,26.284874336854596,0,,34.99999999999999,20,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6310000000000002,26167,2,109,1.0,2446.658554144656,False,0.26666339609102513,0,0.6860000000000002,37518,9,65,1.0,1908.883134531346,False,0.15049167366225108,0,8.408000000000001,-35424.72222222222,94,0,0.0,2092.7147164183275,True,-2.028061150239625,0,0.5870000000000002,50081,144,169,1.0,9700.02190450706,False,0.07446621845421969,11,4.828000000000001,31433,756,0,0.0,19871.364998662073,False,-0.19081678860552703,0.5,167175,0.0,0.125,6,0,0,6,4,4.0,3,9,8,102.0,57.0,9,4,8,681,0.6666302969679236,55.272530840942636
56,8,0,0,0,10.0,12,10.0,21.375238423021507,41,18.536585365853657,26.284874336854596,0,,34.999999999999986,20,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6310000000000002,26807,4,78,1.0,1707.2685969956776,False,0.2791636283064114,0,0.686,36758,40,75,1.0,2826.375112184955,False,0.14148288146209553,0,8.408000000000001,-35424.72222222222,94,0,0.0,2009.2724117640216,True,-2.0293087923546715,0,0.5870000000000002,50431,134,169,1.0,9437.173161138513,False,0.07874161999392182,10,4.917000000000002,31312,756,0,0.0,19871.364998662073,False,-0.19318358306605438,0.5,167284,0.0,0.125,9,0,0,2,3,3.0,2,4,3,57.0,26.0,4,4,3,1230,0.4818804599926807,55.75441130093532
57,3,0,0,0,10.0,9,10.0,21.375238423021507,0,,26.64999093305867,15,30.0,34.99999999999998,14,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6309999999999998,26717,3,88,1.0,1911.0209812258927,False,0.2797128417782531,0,0.6860000000000002,37208,30,70,1.0,2506.7565180047523,False,0.15016083310413805,0,8.408000000000001,-35424.72222222222,94,0,0.0,2009.2724117640216,True,-2.0293087923546715,0,0.5870000000000002,50311,134,175,1.0,9696.098785029859,False,0.07892671529056662,10,5.007000000000001,30997,761,0,0.0,20280.64310005765,False,-0.19534227466495538,0.5,167209,0.0,0.125,6,0,0,1,3,3.0,0,1,8,18.0,21.0,1,2,8,680,0.4104789779521525,56.16489027888747
58,8,0,0,0,10.000000000000002,10,10.0,21.217491116577836,2,9.0,26.95472798835145,19,29.157894736842106,34.99999999999998,11,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6310000000000002,26635,3,96,1.0,2066.8791471914724,False,0.2795245825747196,0,0.686,37744,22,61,1.0,2111.0232118541508,False,0.16027247625380003,0,8.408000000000001,-35424.72222222222,94,0,0.0,1994.4441649583166,True,-2.029530506571264,0,0.5870000000000002,50311,124,185,1.0,9817.386270555577,False,0.08011292417020949,11,5.107000000000002,30292,780,0,0.0,21024.687830914132,False,-0.2018554120284589,0.5,166958,0.0,0.125,6,0,0,3,4,4.0,1,4,10,72.0,27.0,4,4,10,672,0.5934177539893426,56.75830803287681
59,10,0,0,0,10.000000000000002,13,10.0,21.04686716738547,2,9.0,26.788048198655172,12,24.833333333333332,34.99999999999998,11,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6310000000000002,26523,6,104,1.0,2248.874185408089,False,0.2785533246718481,0,0.6860000000000002,38024,14,59,1.0,1875.1509840640517,False,0.16511888433110122,0,8.408000000000001,-35424.72222222222,94,0,0.0,1978.4055137342343,True,-2.0297703189400447,0,0.5870000000000002,50111,119,195,1.0,10012.77773563996,False,0.07811182356270989,11,5.206000000000001,30041,787,0,0.0,21082.19393234162,False,-0.20620262565192848,0.5,166675,0.0,0.125,7,0,0,3,4,4.0,0,3,13,39.0,21.0,3,7,13,446,0.5430002210196108,57.30130825389642
60,13,0,0,0,10.000000000000002,10,10.0,20.862789011614645,2,9.0,27.54840966027907,10,38.0,34.999999999999986,16,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6310000000000002,26441,6,112,1.0,2396.6323693008403,False,0.27817777398494353,0,0.686,38386,6,59,1.0,1750.5329040261531,False,0.17408093456976909,0,8.408000000000001,-35424.72222222222,94,0,0.0,1961.1021670917767,True,-2.030029041228359,0,0.5870000000000002,50356,109,198,1.0,9932.776652970417,False,0.08212167135758557,9,5.285000000000002,29553,797,0,0.0,21956.08249924242,False,-0.20720129000819168,0.5,166712,0.0,0.125,8,0,0,1,3,3.0,4,5,15,90.0,44.0,5,8,15,743,0.5805523659801111,57.881860619876534
61,15,0,0,0,10.000000000000002,11,10.0,20.862789011614645,0,,28.580951216767275,12,40.0,34.999999999999986,11,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6309999999999998,26331,7,122,1.0,2615.2602594169866,False,0.2781460474338001,0,0.6860000000000002,38866,0,53,0.6,1514.7904144886656,False,0.1849101437573067,0,8.408000000000001,-35424.72222222222,94,0,0.0,1961.1021670917767,True,-2.030029041228359,0,0.5870000000000002,50356,99,208,1.0,10109.514170459957,False,0.08385018944585666,11,5.386,28928,809,0,0.0,23121.989534364726,False,-0.20802373117943898,0.43333333333333335,166457,0.0,0.125,5,0,0,2,4,4.0,3,5,15,90.0,50.0,5,10,15,590,0.5671981059713289,58.44905872584786
62,15,0,0,0,10.0,9,10.0,20.743694475819524,35,20.34285714285714,28.580951216767275,0,,34.99999999999999,20,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6310000000000002,26953,6,97,1.0,2072.1383641544935,False,0.294352070943269,0,0.686,38154,25,63,1.0,2319.1922885518266,False,0.17564581771160032,0,8.408000000000001,-35424.72222222222,94,0,0.0,1949.9072807270352,True,-2.030196428883334,0,0.5870000000000002,50741,89,207,1.0,9788.704658292285,False,0.08824333638107633,9,5.465000000000002,28820,809,0,0.0,23121.989534364726,False,-0.21013624193759564,0.5,166644,0.0,0.125,9,0,0,3,3,3.0,3,6,12,78.0,32.0,6,9,12,1187,0.5616094510187395,59.0106681768666
63,12,0,0,0,10.0,12,10.0,21.058934385807145,11,25.0,28.580951216767275,0,,34.99999999999999,20,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6310000000000002,27108,8,96,1.0,2101.657701037486,False,0.3022025920513663,0,0.6860000000000002,37879,26,73,1.0,2633.9417328549966,False,0.17212831538359732,0,8.408000000000001,-35424.72222222222,94,0,0.0,1979.5398322658716,True,-2.029753358435684,0,0.5870000000000002,51161,79,205,1.0,9432.895146124612,False,0.09297878830025641,8,5.5360000000000005,28730,809,0,0.0,23121.989534364726,False,-0.21189666756939282,0.5,166854,0.0,0.125,9,0,0,2,3,3.0,2,4,7,72.0,24.0,4,8,7,815,0.436975117016118,59.44764329388272
64,7,0,0,0,10.0,10,10.0,21.058934385807145,0,,28.269916044398155,13,25.153846153846153,34.99999999999999,6,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6310000000000002,27008,8,106,1.0,2312.2470448955573,False,0.3024474436944034,0,0.686,38206,16,70,1.0,2315.8370732807853,False,0.17715067394259543,0,8.408000000000001,-35424.72222222222,94,0,0.0,1979.5398322658716,True,-2.029753358435684,0,0.5870000000000002,50971,74,215,1.0,9616.973787285462,False,0.0910626495118287,6,5.588000000000001,28541,817,0,0.0,23096.521408273293,False,-0.21584264329597366,0.5,166702,0.0,0.125,6,0,0,1,2,2.0,0,1,5,18.0,18.0,1,6,5,427,0.17988429800607264,59.62752759188879
65,5,0,0,0,10.0,9,10.0,21.058934385807145,0,,28.352509093637476,1,39.0,34.999999999999986,8,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6309999999999998,26918,7,116,1.0,2512.836388753629,False,0.3029235199027383,0,0.6860000000000002,38245,6,79,1.0,2366.2018247122032,False,0.17907000335993126,0,8.408000000000001,-35424.72222222222,94,0,0.0,1979.5398322658716,True,-2.029753358435684,0,0.5870000000000002,50932,65,225,1.0,9717.913091086433,False,0.09128699916953323,8,5.662000000000002,28465,817,0,0.0,23163.999929501817,False,-0.21666927539412192,0.5,166536,0.0,0.125,4,0,0,0,3,3.0,0,0,5,0.0,15.0,0,5,5,129,0.12013973604189232,59.747667327930685
66,5,0,0,0,10.0,10,10.0,20.881162880097936,2,9.0,28.442800537420936,1,39.0,34.999999999999986,10,35.0,0,0.2,21976,0,0,0.0,0.0,False,0.016278209396966333,0,1.6310000000000002,26836,7,124,1.0,2659.264197132144,False,0.30251720766583756,0,0.686,38266,0,86,0.8,2446.0808462182003,False,0.18089235715039179,0,8.408000000000001,-35424.72222222222,94,0,0.0,1962.8293107292059,True,-2.030003216712249,0,0.5870000000000002,50932,55,235,1.0,9789.354029558148,False,0.09198570172089575,10,5.754000000000001,28300,818,0,0.0,23266.210839610325,False,-0.21889708513017048,0.4666666666666666,166310,0.0,0.125,5,0,0,0,3,3.0,0,0,3,0.0,15.0,0,5,3,157,0.11121739697409794,59.85888472490478
