index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
123,f73426a8-2e4f-41b7-8f66-376707282ea4,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,0,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,0,,-1,-1
47,87534450-8e2d-4a0a-9b46-8b602d0610fe,SELLER,01Ran@0,_SystemAgent,RandomAgent,0,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,0,,-1,-1
117,9344ba12-2cf5-47ac-b835-b6e465d4bed7,SELLER,01Ran@0,_SystemAgent,RandomAgent,0,4,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,0,,-1,-1
112,e0585fcc-d632-4d62-9eb8-2ec53ace2a73,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,0,6,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,0,,-1,-1
29,1888770c-b10d-4a43-a447-0809459fe72f,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,0,1,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,0,,-1,-1
50,f3b5257d-97eb-4e8e-a74c-9993cfb03b59,SELLER,01Ran@0,_SystemAgent,RandomAgent,0,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,0,,-1,-1
83,f8bbfb84-e893-4b47-a014-36ad795d6e60,SELLER,01Ran@0,_SystemAgent,RandomAgent,0,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,0,,-1,-1
138,8448bbf6-1bdc-4c1e-893b-c7e156efd6dd,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,1,4,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,1,,-1,-1
255,78a79885-3d6d-47a5-9143-7cc8aa5f9f02,03Buy@1,05Dec@2,BuyCheapSellExpensiveAgent,DecentralizingAgent,1,1,9,-1,-1,1,,"[quantity: (1, 5), time: (1, 1), unit_price: (1, 17)]",03Buy@1,05Dec@2,p2,05Dec@2,True,2,17,-1,,-1,-1
254,69b96e1e-4be4-4bac-90e0-f88a0c0aed56,04Buy@2,07Dec@3,BuyCheapSellExpensiveAgent,DecentralizingAgent,1,8,14,-1,-1,1,,"[quantity: (1, 12), time: (1, 5), unit_price: (1, 28)]",04Buy@2,07Dec@3,p3,07Dec@3,True,3,17,-1,,-1,-1
52,2e0d7923-6ff3-4659-bd91-ade1cee8d018,SELLER,01Ran@0,_SystemAgent,RandomAgent,1,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,1,,-1,-1
253,a8d6fe4d-cf10-4163-9dbf-e3bc70c88189,02Ran@1,05Dec@2,RandomAgent,DecentralizingAgent,1,4,3,-1,-1,1,,"[quantity: (1, 5), time: (1, 1), unit_price: (1, 17)]",02Ran@1,05Dec@2,p2,05Dec@2,True,2,13,-1,,-1,-1
249,8e8e0e84-4ea4-4d17-90fa-2044858c4549,05Dec@2,07Dec@3,DecentralizingAgent,DecentralizingAgent,1,5,14,-1,-1,1,,"[quantity: (1, 8), time: (1, 4), unit_price: (1, 28)]",05Dec@2,07Dec@3,p3,07Dec@3,True,3,17,-1,,-1,-1
63,369a42dd-cf9d-4778-ab34-12705e3bc566,SELLER,01Ran@0,_SystemAgent,RandomAgent,1,4,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,1,,-1,-1
68,cdb3ddca-ce11-498a-87e6-c6191e5d8b23,SELLER,01Ran@0,_SystemAgent,RandomAgent,1,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,1,,-1,-1
70,ec75eb2c-e7b6-4474-a371-a42c7d3966fb,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,1,1,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,1,,-1,-1
238,d8dc40f7-6d80-4ed8-972a-abbf4117a3db,00Ind@0,03Buy@1,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,1,10,22,-1,-1,1,,"[quantity: (1, 10), time: (1, 6), unit_price: (15, 30)]",00Ind@0,03Buy@1,p1,00Ind@0,False,1,17,-1,,-1,-1
236,f82ce74a-accc-4299-a09b-ba7b46452628,04Buy@2,07Dec@3,BuyCheapSellExpensiveAgent,DecentralizingAgent,1,5,14,-1,-1,1,,"[quantity: (1, 9), time: (1, 3), unit_price: (1, 28)]",04Buy@2,07Dec@3,p3,07Dec@3,True,3,17,-1,,-1,-1
232,8306a347-b55c-47a2-911a-ac0bc6cb31ce,04Buy@2,07Dec@3,BuyCheapSellExpensiveAgent,DecentralizingAgent,1,2,15,-1,-1,1,,"[quantity: (1, 5), time: (1, 1), unit_price: (1, 28)]",04Buy@2,07Dec@3,p3,07Dec@3,True,3,17,-1,,-1,-1
9,f653fb85-72af-4c34-a75e-bb7ce22ed0c3,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,1,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,1,,-1,-1
93,5704460a-90ab-44db-8077-699ce2d56e70,SELLER,01Ran@0,_SystemAgent,RandomAgent,1,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,1,,-1,-1
199,b4935421-4a86-4e50-9547-04e09a21bc56,04Buy@2,06MyA@3,BuyCheapSellExpensiveAgent,MyAgent,1,5,15,1,-1,1,06MyA@3|04Buy@2,"[quantity: (1, 10), time: (1, 1), unit_price: (1, 28)]",04Buy@2,06MyA@3,p3,06MyA@3,True,3,17,-1,04Buy@2:product(1.0),-1,-1
40,0ca8f1b4-6516-4995-beca-27d8f7841148,SELLER,01Ran@0,_SystemAgent,RandomAgent,1,4,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,1,,-1,-1
76,ebaa939f-bc9c-46e0-a6d1-edaf29cc2000,SELLER,01Ran@0,_SystemAgent,RandomAgent,2,4,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,2,,-1,-1
245,e21e6cbc-8ed2-4262-8fdb-eebbee87064d,00Ind@0,02Ran@1,IndDecentralizingAgent,RandomAgent,2,10,24,-1,-1,1,,"[quantity: (1, 12), time: (2, 7), unit_price: (15, 30)]",00Ind@0,02Ran@1,p1,00Ind@0,False,1,16,-1,,-1,-1
231,62c7e143-eddb-42c5-831c-756d37880739,00Ind@0,02Ran@1,IndDecentralizingAgent,RandomAgent,2,7,30,-1,-1,1,,"[quantity: (1, 7), time: (1, 6), unit_price: (15, 30)]",00Ind@0,02Ran@1,p1,00Ind@0,False,1,9,-1,,-1,-1
61,e99ec740-0c6c-4157-ad30-b9f711d83550,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,2,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,2,,-1,-1
220,a7c01f53-ec6f-490a-b0cf-9ec156b9baba,03Buy@1,05Dec@2,BuyCheapSellExpensiveAgent,DecentralizingAgent,2,1,9,1,-1,1,05Dec@2|03Buy@1,"[quantity: (1, 5), time: (1, 2), unit_price: (1, 17)]",03Buy@1,05Dec@2,p2,05Dec@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
212,f88e3f54-8942-4472-b359-870778618a4d,02Ran@1,05Dec@2,RandomAgent,DecentralizingAgent,2,4,3,1,-1,1,05Dec@2|02Ran@1,"[quantity: (1, 5), time: (1, 2), unit_price: (1, 17)]",02Ran@1,05Dec@2,p2,05Dec@2,True,2,14,-1,02Ran@1:product(1.0),-1,-1
192,2fba1aee-373f-45b1-b8bd-d057776c11f8,00Ind@0,03Buy@1,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,2,7,22,1,-1,1,00Ind@0|03Buy@1,"[quantity: (1, 7), time: (1, 6), unit_price: (15, 30)]",00Ind@0,03Buy@1,p1,00Ind@0,False,1,17,2,,-1,-1
190,9e1fa183-6cf0-4ed6-a72a-e366764afb99,04Buy@2,07Dec@3,BuyCheapSellExpensiveAgent,DecentralizingAgent,2,5,15,1,-1,1,07Dec@3|04Buy@2,"[quantity: (1, 9), time: (1, 2), unit_price: (1, 28)]",04Buy@2,07Dec@3,p3,07Dec@3,True,3,17,-1,04Buy@2:product(1.0),-1,-1
120,d7096e4d-f6cd-49dd-8895-f55bf5f37bac,SELLER,01Ran@0,_SystemAgent,RandomAgent,2,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,2,,-1,-1
33,291f6275-0ef8-456c-96ae-9202e27fe73a,SELLER,01Ran@0,_SystemAgent,RandomAgent,2,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,2,,-1,-1
0,47c411fb-13cc-477d-9eb4-52a665c97fab,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,2,4,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,2,,-1,-1
246,fdd28602-c649-47c7-8106-a48ebb43ac90,05Dec@2,07Dec@3,DecentralizingAgent,DecentralizingAgent,2,5,43,-1,-1,1,,"[quantity: (1, 5), time: (2, 7), unit_price: (28, 56)]",05Dec@2,07Dec@3,p3,05Dec@2,False,3,17,-1,,-1,-1
289,280aedbd-e6ee-41c9-b111-a4560998ad0c,04Buy@2,07Dec@3,BuyCheapSellExpensiveAgent,DecentralizingAgent,2,7,14,-1,-1,2,,"[quantity: (1, 11), time: (2, 6), unit_price: (1, 28)]",04Buy@2,07Dec@3,p3,07Dec@3,True,3,17,-1,,-1,-1
279,f77b5f62-7c59-453a-8455-abb1170d60ff,02Ran@1,05Dec@2,RandomAgent,DecentralizingAgent,2,5,3,-1,-1,2,,"[quantity: (1, 5), time: (2, 2), unit_price: (1, 17)]",02Ran@1,05Dec@2,p2,05Dec@2,True,2,12,-1,,-1,-1
278,3a2e4fe9-c609-4488-9301-b5898ef7f0c5,02Ran@1,05Dec@2,RandomAgent,DecentralizingAgent,2,5,2,-1,-1,2,,"[quantity: (1, 5), time: (2, 6), unit_price: (1, 17)]",02Ran@1,05Dec@2,p2,05Dec@2,True,2,11,-1,,-1,-1
3,d10c7f2b-279c-4ebe-87d8-f14305cf058b,SELLER,01Ran@0,_SystemAgent,RandomAgent,2,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,2,,-1,-1
31,cb3658f8-e93d-4520-962a-715edd36b59c,SELLER,01Ran@0,_SystemAgent,RandomAgent,2,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,2,,-1,-1
283,aa392b1a-1df3-4dca-9d26-88bd6af71f0a,05Dec@2,07Dec@3,DecentralizingAgent,DecentralizingAgent,2,5,43,-1,-1,2,,"[quantity: (1, 5), time: (2, 7), unit_price: (28, 56)]",05Dec@2,07Dec@3,p3,05Dec@2,False,3,17,-1,,-1,-1
197,7c894ada-e351-4f35-ac03-502e7d576471,02Ran@1,05Dec@2,RandomAgent,DecentralizingAgent,3,2,2,1,-1,1,05Dec@2|02Ran@1,"[quantity: (1, 5), time: (1, 3), unit_price: (1, 17)]",02Ran@1,05Dec@2,p2,05Dec@2,True,2,11,-1,02Ran@1:product(1.0),-1,-1
242,9e2943b9-dbd8-4960-b70a-6c311255fe1f,00Ind@0,02Ran@1,IndDecentralizingAgent,RandomAgent,3,9,29,-1,-1,1,,"[quantity: (1, 11), time: (3, 8), unit_price: (15, 30)]",00Ind@0,02Ran@1,p1,00Ind@0,False,1,14,-1,,-1,-1
306,0fb0fc69-4e1b-4ac1-9a14-026c0d1dac00,03Buy@1,05Dec@2,BuyCheapSellExpensiveAgent,DecentralizingAgent,3,2,9,-1,-1,3,,"[quantity: (1, 5), time: (3, 7), unit_price: (1, 17)]",03Buy@1,05Dec@2,p2,05Dec@2,True,2,17,-1,,-1,-1
312,1ac4eec5-8d5f-4eb1-80ab-3ba75ac60f5a,02Ran@1,05Dec@2,RandomAgent,DecentralizingAgent,3,5,1,-1,-1,3,,"[quantity: (1, 5), time: (3, 6), unit_price: (1, 17)]",02Ran@1,05Dec@2,p2,05Dec@2,True,2,11,-1,,-1,-1
247,e3ea4aa2-8d94-4f90-b84f-3b56db906b9c,05Dec@2,06MyA@3,DecentralizingAgent,MyAgent,3,5,43,-1,-1,1,,"[quantity: (1, 5), time: (3, 8), unit_price: (28, 56)]",05Dec@2,06MyA@3,p3,05Dec@2,False,3,17,-1,,-1,-1
217,43f72ad8-111e-45b4-8e53-d5282ef8c1fb,02Ran@1,05Dec@2,RandomAgent,DecentralizingAgent,3,1,9,1,-1,1,05Dec@2|02Ran@1,"[quantity: (1, 5), time: (1, 5), unit_price: (1, 17)]",02Ran@1,05Dec@2,p2,05Dec@2,True,2,17,-1,02Ran@1:product(1.0),-1,-1
64,48268c46-3996-438d-b5a0-8e49b1887579,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,3,3,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,3,,-1,-1
214,da15328d-2515-47ce-b07d-314338d5574e,03Buy@1,05Dec@2,BuyCheapSellExpensiveAgent,DecentralizingAgent,3,1,9,1,-1,1,05Dec@2|03Buy@1,"[quantity: (1, 5), time: (1, 3), unit_price: (1, 17)]",03Buy@1,05Dec@2,p2,05Dec@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
62,6c1ec4c2-b73a-475f-88af-b108fa3e2466,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,3,3,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,3,,-1,-1
10,a0e157ee-fb4c-446e-9507-c7ed68ffb8e4,SELLER,01Ran@0,_SystemAgent,RandomAgent,3,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,3,,-1,-1
79,5bc3f472-5ff2-49e4-8a30-4740d5a5dbc1,SELLER,01Ran@0,_SystemAgent,RandomAgent,3,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,3,,-1,-1
15,8bf9dff7-9f76-4a0c-9020-6ebff7362b0b,SELLER,01Ran@0,_SystemAgent,RandomAgent,3,5,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,3,,-1,-1
44,36b80e18-e370-47a2-b5a4-116f471ce706,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,3,3,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,3,,-1,-1
106,21e6c06d-5d5d-4118-9dc2-f017e9c9ae00,SELLER,01Ran@0,_SystemAgent,RandomAgent,3,4,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,3,,-1,-1
105,af5dfd85-7ae0-4ea7-812c-7d3bcf4e087e,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,4,5,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,4,,-1,-1
170,5efb7ad0-7037-4c88-b247-341cf923424b,06MyA@3,BUYER,MyAgent,_SystemAgent,4,1,37,-1,-1,-1,BUYER,[],06MyA@3,BUYER,p4,BUYER,True,4,0,-1,,-1,-1
234,8e5fe8f6-244b-463a-b828-9ec136a6953c,00Ind@0,02Ran@1,IndDecentralizingAgent,RandomAgent,4,8,27,-1,-1,1,,"[quantity: (1, 12), time: (4, 9), unit_price: (15, 30)]",00Ind@0,02Ran@1,p1,00Ind@0,False,1,15,-1,,-1,-1
124,2f80634c-19ae-42fc-8b00-fd72d8a2a166,SELLER,01Ran@0,_SystemAgent,RandomAgent,4,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,4,,-1,-1
