index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
10,10,0,0,0,10.000000000000002,20,10.0,26.52209992364896,44,28.522727272727273,6.0486703701199325,15,3.6,32.0,10,32.0,24,0.5390000000000001,18053,1,10,1.0,275.2209992364896,False,0.12447366629277641,0,0.2,15017,116,0,0.0,1160.0000000000002,False,-0.03585337207145948,6,0.8180000000000001,23168,71,0,0.0,1883.0690945790761,False,-0.1146291158132445,9,0.9830000000000001,23020,57,0,0.0,1511.7596956479906,False,-0.12688186817142247,0,0.2,38949,0,10,0.0,320.0,False,0.00385020149387818,0,0.272,40845,54,17,1.0,870.6281999864764,False,0.05958351343702961,0.3333333333333333,159052,0.0,0.0,18,0,0,10,6,5.2727272727272725,20,30,9,109.0,14.0,9,1,9,904,0.47773342952132225,6.260675584897399
11,9,0,0,0,10.000000000000002,20,10.0,26.24736099049007,11,23.0,5.622897254805216,17,2.9411764705882355,32.0,10,32.0,1,0.5250000000000001,18177,2,10,1.0,282.4736099049007,False,0.13236303424321272,0,0.2,14927,125,0,0.0,1250.0000000000002,False,-0.038635099214934784,6,0.8720000000000001,22999,71,0,0.0,1863.562630324795,False,-0.1211934444139989,11,1.0840000000000003,22420,68,0,0.0,1784.8205473533246,False,-0.14390179304187647,0,0.2,38949,0,10,0.0,320.0,False,0.00385020149387818,0,0.272,41115,61,17,1.0,886.9967325431182,False,0.06672394995435099,0.3333333333333333,158587,0.0,0.0,14,0,0,9,6,5.090909090909091,21,30,6,95.0,13.0,7,2,6,520,0.4784216098487377,6.739097194746137
12,6,0,0,0,10.000000000000002,20,10.0,26.627281756050515,14,30.071428571428573,5.622897254805216,0,,32.0,12,32.0,4,0.5640000000000001,18422,2,10,1.0,286.27281756050513,False,0.14762541934723705,0,0.2,14827,135,0,0.0,1350.0000000000002,False,-0.041725907152129565,0,0.8660000000000003,22671,82,0,0.0,2183.437103996142,False,-0.12736518849847342,0,1.0730000000000002,22327,71,0,0.0,1890.5370046795865,False,-0.1453759133950353,0,0.2,38949,0,10,0.0,320.0,False,0.00385020149387818,0,0.272,41499,51,15,1.0,766.767759995066,False,0.07503744654630598,0.3333333333333333,158695,0.0,0.0,18,0,0,7,1,0.8,18,25,6,64.0,14.0,5,1,6,845,0.42548081558197737,7.164578010328114
13,6,0,0,0,10.000000000000002,20,10.0,26.861193096234352,12,29.333333333333332,5.523146104308386,6,3.6666666666666665,32.0,0,,2,0.5800000000000001,18616,4,10,1.0,308.61193096234354,False,0.16030821323367578,0,0.2,14747,143,0,0.0,1430.0000000000002,False,-0.044198553501885396,2,0.8860000000000001,22381,90,0,0.0,2417.5073786610915,False,-0.13371695166058742,4,1.1130000000000002,22107,75,0,0.0,2014.5894822175765,False,-0.1511771605483167,0,0.2,38949,0,10,0.0,320.0,False,0.00385020149387818,0,0.272,41477,47,25,1.0,1059.5878669024942,False,0.078230805037379,0.3333333333333333,158277,0.0,0.0,10,0,0,7,3,2.5,21,28,6,71.0,14.0,5,1,6,432,0.4292216030880809,7.593799613416195
14,6,0,0,0,10.000000000000002,20,10.0,27.214997449621,13,30.615384615384617,5.396930456319446,11,4.181818181818182,32.0,3,32.0,3,0.6080000000000001,18877,2,10,1.0,292.14997449621,False,0.17593342320875974,0,0.2,14627,155,0,0.0,1550.0000000000002,False,-0.047907523026519135,6,0.9440000000000002,22089,94,0,0.0,2558.209760264374,False,-0.1418565282166579,5,1.159,21712,84,0,0.0,2286.0597857681637,False,-0.16069810536212104,0,0.2,39045,0,7,0.0,224.0,False,0.005082265971919197,0,0.272,41431,48,35,1.0,1379.0526619033335,False,0.08115008934910205,0.3333333333333333,157781,0.0,0.0,13,0,0,6,4,3.75,19,25,5,86.0,0.0,6,0,5,566,0.4265989186242223,8.020398532040417
15,5,0,0,0,10.000000000000002,20,10.0,27.577985479606063,12,31.333333333333332,5.367963625119089,11,5.090909090909091,32.0,5,32.0,2,0.6250000000000001,19135,0,10,1.0,275.77985479606065,False,0.1913760232056643,0,0.2,14507,167,0,0.0,1670.0000000000002,False,-0.05161649255115287,6,0.9980000000000002,21810,98,0,0.0,2702.6425770013943,False,-0.14945021157868982,5,1.2040000000000002,21336,92,0,0.0,2537.174664123758,False,-0.1698950706157733,0,0.2,39205,0,2,0.0,64.0,False,0.0071357067686542265,0,0.272,41375,49,45,1.0,1703.0302176308355,False,0.08387061035487092,0.3333333333333333,157368,0.0,0.0,12,0,0,10,4,3.25,13,23,3,51.0,3.0,4,1,3,480,0.3796818060800433,8.40008033812046
16,3,0,0,0,10.000000000000002,20,10.0,27.52643066712832,12,27.0,5.267754179688977,13,4.461538461538462,32.0,0,,2,0.6430000000000001,19331,0,9,0.9,247.73787600415488,False,0.20262526661322106,0,0.2,14397,178,0,0.0,1780.0000000000002,False,-0.05501638128206713,10,1.092,21190,110,0,0.0,3027.907373384115,False,-0.1662460546181904,3,1.2290000000000003,21273,92,0,0.0,2532.4316213758057,False,-0.1722956993614666,0,0.2,39205,0,2,0.0,64.0,False,0.0071357067686542265,0,0.272,41317,52,55,1.0,2033.9232173438268,False,0.0866285481832673,0.31666666666666665,156713,0.0,0.0,11,0,0,12,4,3.166666666666667,14,26,3,27.0,3.0,2,1,3,200,0.32727774884551764,8.727358086965978
17,3,0,0,0,10.000000000000002,20,10.0,27.838211956178682,17,30.058823529411764,5.177675574294326,3,2.0,32.0,2,32.0,8,0.7210000000000001,19590,0,10,1.0,278.3821195617868,False,0.21958280644006262,0,0.2,14297,188,0,0.0,1880.0000000000002,False,-0.05810718921926192,0,1.082,21190,110,0,0.0,3062.203315179655,False,-0.16561633220998756,3,1.2560000000000002,20678,109,0,0.0,3034.3651032234766,False,-0.1849295820347494,0,0.2,39269,0,0,0.0,0.0,False,0.007957083087348238,0,0.272,41311,45,65,1.0,2312.9954008432446,False,0.09005615391620986,0.3333333333333333,156335,0.0,0.0,11,0,0,12,2,1.8888888888888888,10,22,7,12.0,15.0,1,2,7,496,0.3512474615126848,9.078605548478663
18,7,0,0,0,10.000000000000002,20,10.0,27.838211956178682,0,,5.194130771051496,2,6.0,32.0,0,,0,0.7130000000000001,19520,0,17,0.7,473.2496032550376,False,0.22127865498099278,0,0.2,14167,201,0,0.0,2010.0000000000005,False,-0.06212523953761513,1,1.092,21168,110,0,0.0,3062.203315179655,False,-0.1664242349678738,1,1.2630000000000001,20652,109,0,0.0,3034.3651032234766,False,-0.18588437620316042,0,0.2,39269,0,0,0.0,0.0,False,0.007957083087348238,0,0.272,41299,37,75,1.0,2592.1828385289054,False,0.09333123076219758,0.2833333333333333,156075,0.0,0.0,12,0,0,12,2,2.0,14,26,6,69.0,15.0,5,2,6,200,0.4365495452657342,9.515155093744397
19,6,0,0,0,10.000000000000002,20,10.0,27.871434031998117,1,32.0,4.819017622146435,18,2.9444444444444446,32.0,3,32.0,0,0.7130000000000001,19452,0,26,1.0,724.6572848319511,False,0.22484568476330433,0,0.2,14067,211,0,0.0,2110.0000000000005,False,-0.06521604747480991,11,1.201,20817,111,0,0.0,3093.729177551791,False,-0.17873509644244082,7,1.3320000000000003,20484,109,0,0.0,3037.9863094877946,False,-0.1919873249332049,0,0.2,39269,0,0,0.0,0.0,False,0.007957083087348238,0,0.272,41342,45,82,1.0,2840.8557929965896,False,0.09762642512637118,0.3333333333333333,155431,0.0,0.0,13,0,0,12,2,2.0,13,25,6,76.0,12.0,5,1,6,328,0.4957475969567895,10.010902690701187
20,6,0,0,0,10.000000000000002,20,10.0,28.02855427695417,10,29.8,4.562927475939859,14,2.7857142857142856,32.0,0,,0,0.7130000000000001,19660,0,25,0.9,700.7138569238543,False,0.23696340041181468,0,0.2,13957,222,0,0.0,2220.0000000000005,False,-0.06861593620572418,3,1.2200000000000002,20547,117,0,0.0,3279.340850403638,False,-0.18524217159847906,11,1.435,20075,113,0,0.0,3167.2266332958216,False,-0.20463393497675766,0,0.2,39269,0,0,0.0,0.0,False,0.007957083087348238,0,0.272,41303,49,92,1.0,3167.583446321053,False,0.1008185970677,0.31666666666666665,154811,0.0,0.0,12,0,0,10,2,2.0,13,23,6,51.0,26.0,4,2,6,498,0.43610068317502737,10.447003373876214
21,6,0,0,0,10.000000000000002,20,10.0,28.02514060265503,15,28.0,4.59900232431733,9,5.0,32.0,11,32.0,0,0.7130000000000001,19980,0,20,1.0,560.5028120531006,False,0.2524109171061723,0,0.2,13857,232,0,0.0,2320.0000000000005,False,-0.07170674414291896,9,1.3070000000000002,20322,117,0,0.0,3278.9414505106383,False,-0.193512146992203,0,1.4240000000000002,19655,128,0,0.0,3587.2179971398436,False,-0.21234589260144976,0,0.2,39269,0,0,0.0,0.0,False,0.007957083087348238,0,0.272,41610,48,91,1.0,3132.7521115672316,False,0.10825165060149423,0.3333333333333333,154693,0.0,0.0,18,0,0,14,1,1.0,12,26,6,60.0,11.0,5,1,6,972,0.39673732686787844,10.843740700744092
22,6,0,0,0,10.000000000000002,20,10.0,28.446815732605202,21,30.714285714285715,4.732195521669962,4,8.0,32.0,6,32.0,1,0.7230000000000001,20486,2,10,1.0,304.46815732605205,False,0.2757763540003107,0,0.2,13777,240,0,0.0,2400.0000000000005,False,-0.07417939049267479,4,1.338,19749,133,0,0.0,3783.426492436492,False,-0.20529127662523428,0,1.4240000000000002,19495,133,0,0.0,3783.426492436492,False,-0.21461888119355715,0,0.2,39269,0,0,0.0,0.0,False,0.007957083087348238,0,0.272,41770,42,95,1.0,3238.7522119101386,False,0.11371893801060261,0.3333333333333333,154546,0.0,0.0,16,0,0,7,2,1.2,17,24,4,61.0,15.0,5,1,4,877,0.3967126039788127,11.240453304722905
23,4,0,0,0,10.000000000000002,20,10.0,28.743970662346666,11,32.0,4.073654592957519,48,2.8125,32.0,10,32.0,1,0.7320000000000002,20669,7,10,1.0,357.43970662346663,False,0.28872595990058314,0,0.2,13727,245,0,0.0,2450.0000000000005,False,-0.07572479446127217,20,1.5340000000000003,19044,133,0,0.0,3822.9480980921066,False,-0.23045521468010527,28,1.704,18059,144,0,0.0,4139.131775377919,False,-0.260821641229152,0,0.2,39269,0,0,0.0,0.0,False,0.007957083087348238,0,0.272,41955,80,95,1.0,3365.8923674366015,False,0.12009923724218549,0.3333333333333333,152723,0.0,0.0,17,0,0,4,7,6.090909090909091,20,24,5,51.0,0.0,4,0,5,520,0.35581863950937986,11.596271944232285
24,5,0,0,0,10.000000000000002,20,10.0,28.743970662346666,0,,3.796310933301127,20,2.05,32.0,13,32.0,0,0.7310000000000001,20589,5,20,1.0,624.8794132469333,False,0.2920467148806,0,0.2,13607,257,0,0.0,2570.0000000000005,False,-0.07943376398590592,11,1.624,18711,133,0,0.0,3822.9480980921066,False,-0.24268392460629232,9,1.7660000000000002,17798,144,0,0.0,4139.131775377919,False,-0.27040630576589325,0,0.2,39269,0,0,0.0,0.0,False,0.007957083087348238,0,0.272,42330,90,92,1.0,3285.6679839971016,False,0.12869514084033348,0.3333333333333333,152304,0.0,0.0,16,0,0,6,3,3.0,17,23,7,35.0,12.0,3,2,7,616,0.3690158221870661,11.965287766419351
25,7,0,0,0,10.000000000000002,20,10.0,28.583455143958854,12,27.0,3.7833657570579016,6,3.5,32.0,8,32.0,0,0.7310000000000001,20823,4,18,1.0,554.5021925912594,False,0.30433647130466895,0,0.2,13497,268,0,0.0,2680.0000000000005,False,-0.08283365271682018,1,1.623,18682,133,0,0.0,3801.5995341465277,False,-0.2441408774164274,5,1.8070000000000002,17344,156,0,0.0,4459.019002457581,False,-0.2812048951111311,0,0.2,39269,0,0,0.0,0.0,False,0.007957083087348238,0,0.272,42565,86,94,1.0,3333.3694551069793,False,0.13533932409850072,0.3333333333333333,152180,0.0,0.0,17,0,0,4,2,2.0,21,25,7,64.0,10.0,5,2,7,780,0.4158361880108714,12.381123954430223
26,7,0,0,0,10.000000000000002,20,10.0,27.673485694610687,16,21.0,3.6095380810820235,9,1.2222222222222223,32.0,10,32.0,0,0.7310000000000001,21079,2,12,1.0,352.0818283353282,False,0.3139049832581854,0,0.2,13377,280,0,0.0,2800.0000000000005,False,-0.08654262224145391,7,1.6920000000000002,18471,133,0,0.0,3680.573597383221,False,-0.25411160814176453,2,1.822,16950,172,0,0.0,4759.839539473038,False,-0.29015020492319343,0,0.2,39269,0,0,0.0,0.0,False,0.007957083087348238,0,0.272,42874,85,94,1.0,3314.810736891972,False,0.1430325564939035,0.3333333333333333,152020,0.0,0.0,15,0,0,5,3,3.0,19,24,6,66.0,17.0,5,2,6,856,0.3947530360892415,12.775876990519464
27,6,0,0,0,10.000000000000002,20,10.0,27.673485694610687,0,,3.504605739965518,5,1.0,32.0,0,,0,0.7310000000000001,21009,0,21,0.9,581.1431995868244,False,0.31665769918980113,0,0.2,13247,293,0,0.0,2930.0000000000005,False,-0.09056067255980714,5,1.7350000000000003,18326,133,0,0.0,3680.573597383221,False,-0.2594364217732874,0,1.8200000000000003,16950,172,0,0.0,4759.839539473038,False,-0.29015020492319343,0,0.2,39269,0,0,0.0,0.0,False,0.007957083087348238,0,0.272,42869,80,104,1.0,3608.3684591972415,False,0.14667173771397163,0.31666666666666665,151670,0.0,0.0,9,0,0,5,1,1.0,18,23,8,43.0,17.0,4,2,8,200,0.387705878354609,13.163582868874073
28,8,0,0,0,10.000000000000002,20,10.0,28.14762737000719,21,30.857142857142858,3.4386054675750652,10,2.7,32.0,0,,0,0.7310000000000001,21517,4,10,1.0,321.4762737000719,False,0.3400345018761226,0,0.2,13187,299,0,0.0,2990.0000000000005,False,-0.092415157322124,6,1.7900000000000003,17568,152,0,0.0,4278.439360241093,False,-0.2762946759163987,4,1.86,16782,174,0,0.0,4897.687162381251,False,-0.2937885651944246,0,0.2,39269,0,0,0.0,0.0,False,0.007957083087348238,0,0.272,42842,80,114,1.0,3923.088437406005,False,0.15001781921258261,0.3333333333333333,151165,0.0,0.0,15,0,0,12,3,3.0,15,27,6,91.0,10.0,7,1,6,848,0.3993983529508114,13.562981221824884
29,6,0,0,0,10.000000000000002,20,10.0,28.480432895322796,12,32.0,3.245465323137333,13,1.6153846153846154,32.0,0,,2,0.7510000000000001,21773,3,10,1.0,314.804328953228,False,0.35565322151675927,0,0.2,13077,310,0,0.0,3100.0000000000005,False,-0.09581504605303827,9,1.874,17286,152,0,0.0,4329.025800089065,False,-0.285721681170558,4,1.8960000000000001,16286,186,0,0.0,5297.36051853004,False,-0.30466452722026294,0,0.2,39269,0,0,0.0,0.0,False,0.007957083087348238,0,0.272,42821,83,124,1.0,4237.3736218203985,False,0.1535123286252265,0.3333333333333333,150512,0.0,0.0,9,0,0,12,4,3.166666666666667,14,26,4,63.0,12.0,5,1,4,200,0.37640705704689026,13.939388278871775
30,4,0,0,0,10.000000000000002,20,10.0,28.480432895322796,0,,3.2704101938975327,12,3.5,32.0,0,,0,0.7490000000000001,21683,2,20,1.0,589.608657906456,False,0.3585834412408499,0,0.2,12967,321,0,0.0,3210.0000000000005,False,-0.09921493478395252,2,1.8850000000000002,17228,152,0,0.0,4329.025800089065,False,-0.2878516066231672,10,1.9920000000000002,15996,186,0,0.0,5297.36051853004,False,-0.31531415448330874,0,0.2,39269,0,0,0.0,0.0,False,0.007957083087348238,0,0.272,42779,85,134,1.0,4565.984866481291,False,0.15665167055726903,0.3333333333333333,149922,0.0,0.0,11,0,0,10,3,3.0,13,23,4,54.0,0.0,4,0,4,200,0.34606581181287766,14.285454090684652
31,4,0,0,0,10.000000000000002,20,10.0,28.550023513403488,6,30.0,3.4354984334282284,34,3.9705882352941178,32.0,0,,0,0.7490000000000001,21763,2,24,1.0,705.2005643216837,False,0.3671014577585981,0,0.2,12867,331,0,0.0,3310.0000000000005,False,-0.10230574272114731,18,2.063,16462,158,0,0.0,4510.903715117751,False,-0.3126417738034272,16,2.1420000000000003,15529,186,0,0.0,5310.304373493049,False,-0.33222605902293256,0,0.2,39269,0,0,0.0,0.0,False,0.007957083087348238,0,0.272,42644,109,144,1.0,4982.469329243677,False,0.1585316528817946,0.3333333333333333,148534,0.0,0.0,11,0,0,8,5,5.0,17,25,5,51.0,0.0,4,0,5,380,0.3744106600061059,14.659864750690758
32,5,0,0,0,10.000000000000002,20,10.0,28.64968626938616,5,31.0,3.385059798540807,17,3.0,32.0,0,,0,0.7490000000000001,21818,2,29,1.0,850.8409018121986,False,0.3750028096004264,0,0.2,12767,341,0,0.0,3410.0000000000005,False,-0.1053965506583421,0,2.0450000000000004,16307,163,0,0.0,4669.898861909944,False,-0.31541443828889976,17,2.2960000000000007,14969,186,0,0.0,5328.841646105826,False,-0.3524504857312287,0,0.2,39269,0,0,0.0,0.0,False,0.007957083087348238,0,0.272,42593,116,154,1.0,5320.666936630733,False,0.1615630141511683,0.3333333333333333,147723,0.0,0.0,10,0,0,10,3,3.0,14,24,5,51.0,3.0,4,1,5,355,0.4150207433849573,15.074885494075716
