index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
116,14,0,0,0,10.0,20,10.0,6.201522791764665,5,8.0,21.596593111310057,11,31.454545454545453,32.0,0,,0,6.428000000000001,25003,1193,0,0.0,11930.0,False,-0.38117219191495316,5,7.765000000000002,28463,1147,0,0.0,11470.0,False,-0.316627700177847,0,0.2,82437,0,521,0.5,11251.82501099254,False,0.13531414783988377,6,13.643,50174,593,0,0.0,3677.5030155164463,False,-0.32944742599612953,0,0.2,103790,0,60,0.0,1920.0,False,-0.01165259234797377,0,0.44300000000000006,88668,723,410,1.0,28734.33681947717,False,-0.027832538474891845,0.25,378535,0.0,0.0,8,0,0,8,2,2.0,4,12,13,179.0,36.0,12,2,13,390,1.4557157130911946,130.1769833182916
117,13,0,0,0,10.0,20,10.0,6.188891628330877,7,6.0,21.62206475217749,31,21.741935483870968,32.0,9,32.0,2,6.448000000000001,24887,1201,0,0.0,12010.0,False,-0.3826908858381792,5,7.810000000000001,28288,1159,0,0.0,11590.0,False,-0.3189257238774654,0,0.2,82775,0,518,0.7,11200.22954162794,False,0.13933908454386498,21,13.847,49631,593,0,0.0,3670.01273560021,False,-0.3364961082960524,0,0.2,103600,0,65,0.5,2080.0,False,-0.012690475067226495,0,0.44300000000000006,88472,739,411,1.0,29130.705851859166,False,-0.027811926914850307,0.3666666666666667,377653,0.0,0.0,13,0,0,10,5,5.0,2,12,9,177.0,18.0,12,1,9,868,1.3592631565406919,131.5362464748323
118,9,0,0,0,10.0,20,10.0,6.278906572735466,7,7.571428571428571,21.25736983020314,8,14.0,32.0,2,32.0,2,6.466,24727,1214,0,0.0,12140.0,False,-0.3845892532422117,5,7.855000000000001,28168,1166,0,0.0,11660.0,False,-0.320624263133705,0,0.2,82722,0,525,0.7,11160.119160856648,False,0.13839725115614013,8,13.906,49495,593,0,0.0,3723.3915976321314,False,-0.33790534893941926,0,0.2,103600,0,65,0.0,2080.0,False,-0.012690475067226495,0,0.44300000000000006,88424,737,419,1.0,29074.68156485971,False,-0.028529124098411584,0.2833333333333333,377136,0.0,0.0,9,0,0,2,3,3.0,4,6,8,91.0,54.0,6,3,8,264,1.0363856814801693,132.57263215631247
119,8,0,0,0,10.0,20,10.0,5.557348830408494,23,2.5217391304347827,21.02398211768278,5,14.0,32.0,9,32.0,18,6.644000000000002,24248,1225,0,0.0,12250.0,False,-0.3930619667086306,5,7.900000000000001,28023,1175,0,0.0,11750.0,False,-0.322622544611634,0,0.2,82664,13,535,1.0,11320.075967755598,False,0.13868059850036488,5,13.948000000000002,49410,593,0,0.0,3295.507856432237,False,-0.3417593315686295,0,0.2,103600,0,65,0.0,2080.0,False,-0.012690475067226495,0,0.44300000000000006,88642,732,420,1.0,28829.554910143794,False,-0.027628650704610184,0.3333333333333333,376587,0.0,0.0,11,0,0,3,4,4.0,3,6,8,105.0,36.0,6,2,8,488,0.7786124562844634,133.35124461259693
120,8,0,0,0,10.0,20,10.0,5.557348830408494,0,,20.56594542855707,9,13.444444444444445,32.0,12,32.0,0,6.626000000000001,24138,1236,0,0.0,12360.0,False,-0.3941610215214915,0,7.895000000000001,27933,1184,0,0.0,11840.0,False,-0.32352177127670206,0,0.2,82664,3,545,1.0,11225.112305054829,False,0.13806845891329314,9,14.033000000000001,49227,593,0,0.0,3295.507856432237,False,-0.34411858228091696,0,0.2,103600,0,65,0.0,2080.0,False,-0.012690475067226495,0,0.44300000000000006,88905,731,418,1.0,28409.70610827522,False,-0.027127866640207488,0.3333333333333333,376467,0.0,0.0,12,0,0,1,2,2.0,4,5,8,88.0,54.0,5,3,8,584,0.6945779966190457,134.04582260921597
121,8,0,0,0,10.0,20,10.0,5.665636422804017,5,8.0,20.422205318654274,3,14.0,32.0,0,,0,6.626000000000001,24038,1246,0,0.0,12460.0,False,-0.395160162260456,5,7.945000000000002,27778,1194,0,0.0,11940.0,False,-0.32561996682852745,0,0.2,82624,0,553,0.8,11293.479541215815,False,0.1379934736499788,3,14.054000000000002,49176,593,0,0.0,3359.722398722782,False,-0.3443621488601933,0,0.2,103600,0,65,0.0,2080.0,False,-0.012690475067226495,0,0.44300000000000006,88863,724,428,1.0,28481.676650705696,False,-0.027184617395359302,0.3,376079,0.0,0.0,8,0,0,0,2,2.0,6,6,10,104.0,36.0,6,2,10,200,0.7039184952154756,134.74974110443145
122,10,0,0,0,10.0,20,10.0,6.032871162728887,22,7.7272727272727275,19.895542826282853,10,13.4,32.0,0,,5,6.676000000000002,23859,1256,0,0.0,12560.0,False,-0.39773794536698437,17,8.110000000000001,27453,1204,0,0.0,12040.0,False,-0.3311152408928322,0,0.2,82482,12,561,1.0,11233.793979497428,False,0.1357780627038394,8,14.131000000000004,49013,593,0,0.0,3577.49259949823,False,-0.34505980249656276,0,0.2,103600,0,65,0.0,2080.0,False,-0.012690475067226495,0,0.44300000000000006,88729,724,438,1.0,28420.373006228787,False,-0.028738156313493447,0.3333333333333333,375136,0.0,0.0,9,0,0,4,7,7.0,4,8,12,139.0,36.0,8,2,12,228,0.9127973858267069,135.66253849025816
123,12,0,0,0,10.000000000000002,20,10.0,6.117547216633359,5,8.0,20.567180113974352,6,34.0,32.0,13,32.0,0,6.671,23759,1266,0,0.0,12660.000000000002,False,-0.3987370861059489,5,8.143,27298,1214,0,0.0,12140.000000000002,False,-0.3332134364446576,0,0.2,82632,7,566,1.0,11683.846775025917,False,0.1406129331740683,1,14.133000000000001,48996,593,0,0.0,3627.705499463582,False,-0.344955293491668,0,0.2,103600,0,65,0.0,2080.0,False,-0.012690475067226495,0,0.44300000000000006,88941,720,435,1.0,28728.369682061533,False,-0.025284853129869583,0.3333333333333333,375226,0.0,0.0,14,0,0,7,2,2.0,1,8,14,104.0,72.0,8,4,14,806,1.2258036313578486,136.888342121616
124,14,0,0,0,10.000000000000002,20,10.0,6.203472158747803,5,8.0,19.80963566271322,11,12.0,32.0,4,32.0,0,6.671,23629,1279,0,0.0,12790.000000000002,False,-0.4000359690666027,5,8.188000000000002,27173,1221,0,0.0,12210.000000000002,False,-0.3350118897747937,0,0.2,82724,2,565,1.0,11204.851093750465,False,0.13871137915447598,0,14.132000000000003,48996,593,0,0.0,3678.6589901374473,False,-0.3446268452425809,0,0.2,103600,0,65,0.0,2080.0,False,-0.012690475067226495,0,0.44300000000000006,88937,721,441,1.0,28394.74731281623,False,-0.026896507464187206,0.3333333333333333,375059,0.0,0.0,11,0,0,6,1,1.0,5,11,14,163.0,54.0,11,3,14,460,1.3615258382633328,138.24986795987934
125,14,0,0,0,10.000000000000002,20,10.0,6.258729464352311,6,7.166666666666667,20.31720676060979,10,26.0,32.0,11,32.0,1,6.681000000000001,23503,1290,0,0.0,12900.000000000002,False,-0.4014547489159323,5,8.233,27028,1230,0,0.0,12300.000000000002,False,-0.33701017125272265,0,0.2,82941,0,563,0.8,11438.58740622331,False,0.1430156342660108,0,14.132000000000003,48996,593,0,0.0,3711.4265723609205,False,-0.3444156240903934,0,0.2,103600,0,65,0.0,2080.0,False,-0.012690475067226495,0,0.44300000000000006,89029,721,440,1.0,28728.706074399655,False,-0.024452959973582863,0.3,375097,0.0,0.0,13,0,0,7,2,2.0,6,13,11,200.0,18.0,13,1,11,812,1.4336304729804397,139.68349843285978
126,11,0,0,0,10.0,20,10.0,6.396998934103253,5,9.0,21.973647284533357,69,24.608695652173914,32.0,14,32.0,0,6.6800000000000015,23363,1304,0,0.0,13040.0,False,-0.40285354595048256,5,8.278,26918,1236,0,0.0,12360.0,False,-0.33860879643506586,0,0.2,83086,0,563,0.5,12371.16342119228,False,0.15089640840300814,64,14.772000000000002,47606,593,0,0.0,3793.420367923229,False,-0.3618070805373211,0,0.2,103600,0,65,0.0,2080.0,False,-0.012690475067226495,0,0.44300000000000006,87779,780,436,1.0,31091.44488193602,False,-0.025100510063046606,0.25,372352,0.0,0.0,13,0,0,5,4,4.0,5,10,11,143.0,18.0,10,1,11,838,1.2206589803099632,140.90415741316974
127,11,0,0,0,10.0,20,10.0,6.164133771184635,23,5.260869565217392,21.73331508370902,5,14.0,32.0,10,32.0,9,6.770000000000001,23131,1311,0,0.0,13110.0,False,-0.40679016046200267,14,8.413,26598,1249,0,0.0,12490.0,False,-0.3437044142037847,0,0.2,83046,0,568,0.5,12344.522967546724,False,0.15020899975212856,5,14.758000000000004,47440,611,0,0.0,3766.285734193812,False,-0.3641220768226578,0,0.2,103600,0,65,0.0,2080.0,False,-0.012690475067226495,0,0.44300000000000006,88029,775,436,1.0,30795.31918987449,False,-0.02413870269436956,0.25,371844,0.0,0.0,11,0,0,2,4,4.0,6,8,10,124.0,54.0,8,3,10,520,1.0200627855956554,141.9242201987654
128,10,0,0,0,10.0,20,10.0,6.106212265259147,8,5.375,21.482720345455206,5,14.0,32.0,14,32.0,3,6.791000000000001,22997,1319,0,0.0,13190.0,False,-0.40866854505125594,5,8.449,26423,1261,0,0.0,12610.0,False,-0.34600243790340307,0,0.2,83003,0,576,0.8,12374.0469189822,False,0.1498449528728854,5,14.803000000000004,47355,611,0,0.0,3730.895694073339,False,-0.36544602927744185,0,0.2,103600,0,65,0.0,2080.0,False,-0.012690475067226495,0,0.44300000000000006,88407,770,432,1.0,30365.69466600051,False,-0.02259897784591914,0.3,371785,0.0,0.0,14,0,0,4,3,3.0,3,7,8,118.0,54.0,7,3,8,648,0.7805569963529706,142.70477719511837
129,8,0,0,0,10.0,20,10.0,5.9744674348148985,3,1.6666666666666667,21.187913883032817,5,13.0,32.0,0,,3,6.818000000000002,22863,1327,0,0.0,13270.0,False,-0.41054692964050915,0,8.444,26303,1273,0,0.0,12730.0,False,-0.3472014067901605,0,0.2,82998,0,579,0.3,12267.802138276002,False,0.1490956343437028,5,14.848000000000004,47265,611,0,0.0,3650.399602671903,False,-0.3671251975539089,0,0.2,103600,0,65,0.0,2080.0,False,-0.012690475067226495,0,0.44300000000000006,88342,765,442,1.0,30352.754120520105,False,-0.023273321127894927,0.21666666666666667,371371,0.0,0.0,8,0,0,1,3,3.0,4,5,8,91.0,54.0,5,3,8,200,0.6987977745011449,143.4035749696195
130,8,0,0,0,10.0,20,10.0,6.079980661655735,5,8.0,20.672586138428716,10,14.0,32.0,0,,0,6.815000000000001,22763,1337,0,0.0,13370.0,False,-0.41154607037947366,5,8.494000000000002,26148,1283,0,0.0,12830.0,False,-0.34929960234198587,0,0.2,83098,0,574,0.5,11866.064443458083,False,0.1477952250535542,0,14.843000000000004,47265,611,0,0.0,3714.8681842716537,False,-0.3667096304854407,0,0.2,103600,0,65,0.0,2080.0,False,-0.012690475067226495,0,0.44300000000000006,88202,765,452,1.0,30278.52839589797,False,-0.024944433665622632,0.25,371076,0.0,0.0,10,0,0,3,1,1.0,3,6,10,104.0,36.0,6,2,10,340,0.6970104044303298,144.10058537404984
131,10,0,0,0,10.0,20,10.0,6.581928658846314,20,8.75,20.948737420384777,13,23.615384615384617,32.0,9,32.0,15,6.965000000000002,22473,1347,0,0.0,13470.0,False,-0.4163419459265032,5,8.539000000000001,25993,1293,0,0.0,12930.0,False,-0.3513977978938113,0,0.2,83123,10,579,1.0,12195.13825299125,False,0.15023875006762702,8,14.923000000000004,47104,611,0,0.0,4021.558410555098,False,-0.3668083179022323,0,0.2,103400,0,70,0.5,2240.0,False,-0.013822710760956739,0,0.44300000000000006,88383,763,453,1.0,30479.886651753586,False,-0.022286707308800332,0.4166666666666667,370476,0.0,0.0,11,0,0,3,5,5.0,3,6,12,99.0,72.0,6,4,12,688,0.8623037151992321,144.96288908924907
132,12,0,0,0,10.0,20,10.0,6.0918074867094125,21,3.857142857142857,21.60616983814227,5,38.0,32.0,9,32.0,16,7.110000000000001,22068,1355,0,0.0,13550.0,False,-0.423635673320944,5,8.584000000000001,25823,1305,0,0.0,13050.0,False,-0.3535959075195332,0,0.2,83262,11,584,1.0,12685.01306782889,False,0.15518850199072348,0,14.915000000000003,47074,621,0,0.0,3783.012449246545,False,-0.3687327571696305,0,0.2,103400,0,70,0.0,2240.0,False,-0.013822710760956739,0,0.44300000000000006,88481,758,454,1.0,30905.47673731184,False,-0.019354263634892496,0.3333333333333333,370108,0.0,0.0,11,0,0,6,4,4.0,3,9,12,125.0,54.0,9,3,12,678,1.2203262755647302,146.1832153648138
133,12,0,0,0,10.0,20,10.0,6.178486067799875,5,8.0,20.066289447319548,26,13.153846153846153,32.0,7,32.0,0,7.094000000000001,21988,1363,0,0.0,13630.0,False,-0.4244349859121156,5,8.629000000000001,25648,1317,0,0.0,13170.0,False,-0.3558939312191515,0,0.2,83424,6,578,1.0,11635.386216957499,False,0.1505110821416163,10,15.015000000000002,46904,621,0,0.0,3836.8398481037225,False,-0.3705774372600221,0,0.2,103400,0,70,0.0,2240.0,False,-0.013822710760956739,0,0.44300000000000006,88363,774,457,1.0,30155.30803222533,False,-0.024006661167970362,0.3333333333333333,369727,0.0,0.0,13,0,0,6,2,2.0,5,11,11,166.0,18.0,11,1,11,626,1.3419445399194956,147.5251599047333
134,11,0,0,0,10.0,20,10.0,6.266003643133251,5,8.0,19.859974601841436,25,18.8,32.0,15,32.0,0,7.094000000000001,21928,1369,0,0.0,13690.0,False,-0.4250344703554943,5,8.674000000000001,25453,1331,0,0.0,13310.0,False,-0.3583917830665628,0,0.2,83574,1,583,1.0,11584.631196516691,False,0.1521177252988815,20,15.205000000000002,46399,621,0,0.0,3891.188262385749,False,-0.37673760579637117,0,0.2,103400,0,70,0.0,2240.0,False,-0.013822710760956739,0,0.44300000000000006,88373,789,452,1.0,30133.519960852893,False,-0.024015096660598704,0.3333333333333333,369127,0.0,0.0,15,0,0,5,4,4.0,5,10,10,141.0,18.0,10,1,10,870,1.3174309637397528,148.84259086847305
135,10,0,0,0,10.0,20,10.0,6.320228305198038,6,7.166666666666667,21.673913485603695,69,25.304347826086957,32.0,11,32.0,1,7.104000000000001,21832,1377,0,0.0,13770.0,False,-0.4261535079831345,5,8.719000000000001,25278,1343,0,0.0,13430.0,False,-0.36068980676618106,0,0.2,83721,0,585,0.7,12679.239389078162,False,0.16106874952671993,64,15.825000000000003,45299,621,0,0.0,3924.8617775279813,False,-0.3907018333986877,0,0.2,103400,0,70,0.0,2240.0,False,-0.013822710760956739,0,0.44300000000000006,86979,848,451,1.0,32811.47863579194,False,-0.024534232977346217,0.2833333333333333,366509,0.0,0.0,11,0,0,4,5,5.0,4,8,11,120.0,36.0,8,2,11,742,1.088686347939074,149.93127721641213
136,11,0,0,0,10.0,20,10.0,6.3524002048450905,6,6.833333333333333,21.512686251286816,4,14.0,32.0,12,32.0,1,7.113000000000001,21714,1387,0,0.0,13870.0,False,-0.4275123393881262,5,8.764000000000001,25123,1353,0,0.0,13530.0,False,-0.3627880023180065,0,0.2,83680,0,591,0.6,12713.997574510508,False,0.1607642268910137,4,15.801000000000002,45231,621,0,0.0,3944.840527208801,False,-0.39144971104201015,0,0.2,103400,0,70,0.0,2240.0,False,-0.013822710760956739,0,0.44300000000000006,87307,842,449,1.0,32481.681823583498,False,-0.022995320924737016,0.26666666666666666,366455,0.0,0.0,13,0,0,4,3,3.0,5,9,7,146.0,36.0,9,2,7,584,1.029199294745922,150.96047651115805
137,7,0,0,0,10.0,20,10.0,6.199268427644969,16,5.375,21.512686251286816,0,,32.0,0,,11,7.222000000000002,21452,1394,0,0.0,13940.0,False,-0.432048438343025,5,8.809000000000001,24943,1366,0,0.0,13660.0,False,-0.36508602601762485,0,0.2,83630,0,601,1.0,12929.124437023376,False,0.1615063392745843,0,15.797000000000002,45195,627,0,0.0,3886.9413041333955,False,-0.3922870466555791,0,0.2,103400,0,70,0.0,2240.0,False,-0.013822710760956739,0,0.44300000000000006,87307,832,459,1.0,32586.55496107063,False,-0.022500566301501997,0.3333333333333333,365927,0.0,0.0,8,0,0,2,3,3.0,4,6,7,99.0,18.0,6,1,7,200,0.7972014164552093,151.75767792761326
138,7,0,0,0,10.0,20,10.0,6.343767953285977,5,9.0,21.258519745920992,6,14.0,32.0,0,,0,7.211000000000002,21342,1405,0,0.0,14050.0,False,-0.43314749315588597,5,8.854000000000001,24803,1375,0,0.0,13750.0,False,-0.3669843934216574,0,0.2,83669,0,600,0.5,12755.111847552595,False,0.160887438263389,0,15.797000000000002,45195,627,0,0.0,3977.5425067103074,False,-0.39170302766182585,0,0.2,103400,0,70,0.0,2240.0,False,-0.013822710760956739,0,0.44300000000000006,87223,828,469,1.0,32610.05434962258,False,-0.02318226942669919,0.25,365632,0.0,0.0,9,0,0,3,1,1.0,3,6,6,86.0,18.0,6,1,6,284,0.8129285033792257,152.57060643099248
139,6,0,0,0,10.0,20,10.0,6.46681600389092,7,8.0,20.953565357854767,7,14.0,32.0,13,32.0,0,7.211000000000002,21232,1416,0,0.0,14160.0,False,-0.4342465479687469,7,8.919000000000002,24636,1384,0,0.0,13840.0,False,-0.3694222968247307,0,0.2,83669,0,600,0.0,12572.13921471286,False,0.1597079893170605,7,15.867,45020,634,0,0.0,4099.961346466844,False,-0.39317002496895037,0,0.2,103400,0,70,0.0,2240.0,False,-0.013822710760956739,0,0.44300000000000006,87541,825,466,1.0,32198.69142023018,False,-0.02212251063721201,0.16666666666666666,365498,0.0,0.0,12,0,0,1,2,2.0,4,5,8,87.0,18.0,5,1,8,616,0.6252396842464805,153.19584611523896
140,8,0,0,0,10.0,20,10.0,6.952521285060047,25,8.6,20.953565357854767,0,,32.0,6,32.0,2,7.231000000000002,21092,1427,0,0.0,14270.0,False,-0.43594508722498654,23,9.142000000000001,24241,1393,0,0.0,13930.0,False,-0.37641628199748217,0,0.2,83616,0,607,0.7,12718.814172217844,False,0.15997018172816954,0,15.860000000000003,44858,652,0,0.0,4533.043877859151,False,-0.39246687458674984,0,0.2,103400,0,70,0.0,2240.0,False,-0.013822710760956739,0,0.44300000000000006,87733,815,470,1.0,32117.155766651635,False,-0.020695590099298743,0.2833333333333333,364940,0.0,0.0,10,0,0,4,3,3.0,3,7,8,118.0,18.0,7,1,8,392,0.7768004033714533,153.97264651861042
141,8,0,0,0,10.0,20,10.0,6.369400958114102,45,5.0888888888888895,21.39525975768528,7,30.857142857142858,32.0,9,32.0,22,7.449000000000002,20576,1433,0,0.0,14330.0,False,-0.44565673520772137,23,9.349,23796,1407,0,0.0,14070.0,False,-0.38390983753971586,0,0.2,83590,35,611,1.0,13295.4327454797,False,0.1633518941397739,1,15.870000000000003,44840,652,0,0.0,4152.849424690394,False,-0.395149680761855,0,0.2,103400,0,70,0.0,2240.0,False,-0.013822710760956739,0,0.44300000000000006,87805,812,471,1.0,32444.95092324045,False,-0.01846982628088667,0.3333333333333333,364007,0.0,0.0,14,0,0,6,5,5.0,2,8,10,107.0,0.0,8,0,10,691,1.1662354171276093,155.13888193573803
142,10,0,0,0,10.0,20,10.0,6.367056140162056,9,6.333333333333333,20.55941290059159,18,14.0,32.0,12,32.0,4,7.467000000000002,20409,1443,0,0.0,14430.0,False,-0.44799472453689826,5,9.376000000000001,23646,1417,0,0.0,14170.0,False,-0.3859081190176448,0,0.2,83542,31,621,1.0,12964.7741516124,False,0.16060163569309366,18,16.049000000000003,44415,655,0,0.0,4170.421771806146,False,-0.400515542873863,0,0.2,103400,0,70,0.0,2240.0,False,-0.013822710760956739,0,0.44300000000000006,87937,820,469,1.0,31866.718578485103,False,-0.019952264101122316,0.3333333333333333,363349,0.0,0.0,12,0,0,6,5,5.0,3,9,12,126.0,18.0,9,1,12,584,2.148423368111253,157.28730530384928
143,12,0,0,0,10.0,20,10.0,6.265486462921571,10,5.0,21.653245166452933,83,23.542168674698797,32.0,11,32.0,5,7.513000000000001,20229,1452,0,0.0,14520.0,False,-0.4506924045321024,5,9.421000000000003,23486,1428,0,0.0,14280.0,False,-0.38800631456947027,0,0.2,83892,31,611,1.0,13424.362877053312,False,0.16807639122986145,63,16.661,43505,655,0,0.0,4103.893633213629,False,-0.4126761790889578,0,0.2,103400,0,70,0.0,2240.0,False,-0.013822710760956739,0,0.44300000000000006,86335,893,468,1.0,34312.347933642464,False,-0.02352999040598929,0.3333333333333333,360847,0.0,0.0,15,0,0,7,4,4.0,3,10,16,144.0,36.0,10,2,16,952,1.453363398090005,158.74066870193928
144,16,0,0,0,10.0,20,10.0,6.373883930125007,5,9.0,21.573143483683207,18,20.666666666666668,32.0,10,32.0,0,7.508000000000001,20149,1460,0,0.0,14600.0,False,-0.45149171712327396,5,9.466000000000001,23316,1440,0,0.0,14400.0,False,-0.39020442419519213,0,0.2,84037,26,616,1.0,13454.777368132105,False,0.17014179591921894,13,16.728,43230,655,0,0.0,4174.89397423188,False,-0.4157638301453461,0,0.2,103210,0,75,0.5,2400.0,False,-0.014860593480209464,0,0.44300000000000006,86473,896,468,1.0,34305.536561380155,False,-0.02226005301986064,0.4166666666666667,360415,0.0,0.0,12,0,0,9,3,3.0,5,14,14,217.0,36.0,14,2,14,710,1.528923542238772,160.26959224417806
145,14,0,0,0,10.0,20,10.0,6.438782509396972,6,7.666666666666667,21.573143483683207,0,,32.0,4,32.0,1,7.518000000000002,20011,1472,0,0.0,14720.0,False,-0.4530503766760586,5,9.511000000000001,23186,1448,0,0.0,14480.0,False,-0.3920028775253282,0,0.2,83992,21,626,1.0,13640.002253483024,False,0.17075561935799385,0,16.715000000000003,43229,656,0,0.0,4223.841326164414,False,-0.41546120562762245,0,0.2,103210,0,75,0.0,2400.0,False,-0.014860593480209464,0,0.44300000000000006,86601,886,474,1.0,34281.80512654332,False,-0.021164291519821996,0.3333333333333333,360229,0.0,0.0,10,0,0,10,2,2.0,2,12,10,181.0,36.0,12,2,10,328,1.4196855807676911,161.68927782494575
146,10,0,0,0,10.0,20,10.0,6.31640402065397,10,5.0,21.573143483683207,0,,32.0,3,32.0,5,7.567000000000002,19806,1484,0,0.0,14840.0,False,-0.4559478848190556,5,9.556000000000001,23051,1456,0,0.0,14560.0,False,-0.39390124492936074,0,0.2,83942,21,636,1.0,13853.163740056252,False,0.1714850628492545,0,16.715000000000003,43229,656,0,0.0,4143.561037549005,False,-0.4159786955951048,0,0.2,103210,0,75,0.0,2400.0,False,-0.014860593480209464,0,0.44300000000000006,86697,876,481,1.0,34290.07369170649,False,-0.020219494778947526,0.3333333333333333,359935,0.0,0.0,10,0,0,5,2,2.0,3,8,14,106.0,36.0,8,2,14,296,1.200932496227324,162.89021032117307
147,14,0,0,0,10.0,20,10.0,6.1434936068343236,16,5.0,21.281207018945857,8,14.0,32.0,7,32.0,8,7.642000000000002,19580,1493,0,0.0,14930.0,False,-0.4595647742941071,8,9.631000000000002,22853,1467,0,0.0,14670.0,False,-0.3967587874427992,0,0.2,83942,11,646,1.0,13815.2381639142,False,0.17124059306092934,8,16.795,43013,672,0,0.0,4128.427703792666,False,-0.41886093503814337,0,0.2,103210,0,75,0.0,2400.0,False,-0.014860593480209464,0,0.44300000000000006,86809,874,484,1.0,34087.77493455868,False,-0.02011711593829946,0.3333333333333333,359407,0.0,0.0,11,0,0,8,3,3.0,5,13,10,225.0,18.0,13,1,10,424,1.1226516542956233,164.0128619754687
148,10,0,0,0,10.0,20,10.0,5.898537110575922,31,5.032258064516129,20.98214681413041,8,14.0,32.0,7,32.0,16,7.794000000000002,19113,1507,0,0.0,15070.0,False,-0.4674979517614851,15,9.773000000000001,22603,1473,0,0.0,14730.0,False,-0.401155006694243,0,0.2,83988,22,648,1.0,13726.198951989176,False,0.17125967841987688,0,16.787,42923,682,0,0.0,4022.802309412779,False,-0.4207020878117448,0,0.2,103210,0,75,0.0,2400.0,False,-0.014860593480209464,0,0.44300000000000006,86921,872,487,1.0,33880.43202192172,False,-0.020038533651357583,0.3333333333333333,358758,0.0,0.0,12,0,0,4,4,4.0,2,6,10,71.0,42.0,6,4,10,536,1.0529341222718358,165.06579609774053
149,10,0,0,0,10.0,20,10.0,6.016403173073334,5,9.0,20.98214681413041,0,,32.0,12,32.0,0,7.778000000000001,19003,1518,0,0.0,15180.0,False,-0.46859700657434605,5,9.808,22463,1482,0,0.0,14820.0,False,-0.40305337409827546,0,0.2,83943,17,658,1.0,13908.531457640056,False,0.17185485746283893,0,16.787,42923,682,0,0.0,4103.186964036014,False,-0.42018392509678076,0,0.2,103210,0,75,0.0,2400.0,False,-0.014860593480209464,0,0.44300000000000006,87305,862,485,1.0,33606.61055378041,False,-0.017707172931167636,0.3333333333333333,358847,0.0,0.0,12,0,0,7,1,1.0,2,9,8,155.0,18.0,9,1,8,584,0.8246419271454215,165.89043802488595
150,8,0,0,0,10.0,20,10.0,5.824536957093558,13,4.076923076923077,20.936870398330306,1,13.0,32.0,12,32.0,8,7.858000000000002,18754,1527,0,0.0,15270.0,False,-0.4726735007893212,5,9.853000000000002,22303,1493,0,0.0,14930.0,False,-0.4051515696501009,0,0.2,83890,20,668,1.0,14102.320165226516,False,0.1724207470008285,1,16.797000000000004,42905,682,0,0.0,3972.334204737807,False,-0.42125946469028186,0,0.2,103210,0,75,0.0,2400.0,False,-0.014860593480209464,0,0.44300000000000006,87676,853,483,1.0,33315.150449775756,False,-0.015581683965769961,0.3333333333333333,358738,0.0,0.0,12,0,0,4,4,4.0,3,7,8,91.0,18.0,7,1,8,584,0.8870820971205831,166.77752012200654
151,8,0,0,0,10.0,20,10.0,5.922152446027673,7,7.571428571428571,19.492099841489676,33,12.545454545454545,32.0,5,32.0,2,7.870000000000002,18624,1537,0,0.0,15370.0,False,-0.47427212597166435,5,9.898000000000001,22153,1503,0,0.0,15030.0,False,-0.40714985112802987,0,0.2,83981,17,666,1.0,13082.415086014595,False,0.1670195771785334,21,17.006,42370,682,0,0.0,4038.907968190873,False,-0.4277275905462963,0,0.2,103210,0,75,0.0,2400.0,False,-0.014860593480209464,0,0.44300000000000006,87422,876,488,1.0,32691.079461144956,False,-0.020922397220621065,0.3333333333333333,357760,0.0,0.0,9,0,0,2,5,5.0,5,7,10,120.0,18.0,7,1,10,504,0.6996893519535661,167.4772094739601
