index,contract,contract_id,type,level,id,perpetrator,perpetrator_type,victims,step,resolved
0,"02MyA@1, 00Buy@0 agreed on {'quantity': 2, 'time': 1, 'unit_price': 10} [id 959bf9e2-6c9a-4db9-9504-c2052e1e6191]",959bf9e2-6c9a-4db9-9504-c2052e1e6191,product,1.0,9eefe7b3-1dd5-4790-a8ef-3edc41571840,00Buy@0,str,['02MyA@1'],-1,False
1,"03Ind@1, 00Buy@0 agreed on {'quantity': 1, 'time': 2, 'unit_price': 10} [id 71c0d5c5-ad11-4059-bf35-163f9d1e8639]",71c0d5c5-ad11-4059-bf35-163f9d1e8639,product,1.0,7d49ad0b-b7e5-4816-b62b-0ca7b318ae0d,00Buy@0,str,['03Ind@1'],-1,False
2,"02MyA@1, 00Buy@0 agreed on {'quantity': 2, 'time': 2, 'unit_price': 10} [id ae3b0a0e-c508-473e-9223-28c0f59670e6]",ae3b0a0e-c508-473e-9223-28c0f59670e6,product,1.0,3b79f390-286a-409c-825e-271f601c7bc9,00Buy@0,str,['02MyA@1'],-1,False
3,"04Dec@2, 03Ind@1 agreed on {'quantity': 9, 'time': 3, 'unit_price': 16} [id ec1a2447-75e5-4a71-bfd7-53b2438d8289]",ec1a2447-75e5-4a71-bfd7-53b2438d8289,product,0.8888888888888888,cb3f7f1b-f431-43c6-90f5-7b81574d55fd,03Ind@1,str,['04Dec@2'],-1,False
4,"BUYER, 05Dec@2 agreed on {'time': 3, 'quantity': 2, 'unit_price': 38} [id bece0c55-7534-46cb-bfbf-f65cd41bdde3]",bece0c55-7534-46cb-bfbf-f65cd41bdde3,product,1.0,16657141-3937-422e-a88a-feb9f157f9e2,05Dec@2,str,['BUYER'],-1,False
5,"BUYER, 05Dec@2 agreed on {'time': 3, 'quantity': 2, 'unit_price': 38} [id 608af1da-a88c-45b0-97d2-6e9b3e9eb45d]",608af1da-a88c-45b0-97d2-6e9b3e9eb45d,product,1.0,06a5a1a2-f328-49a2-991d-3c7449bff09a,05Dec@2,str,['BUYER'],-1,False
6,"BUYER, 04Dec@2 agreed on {'time': 3, 'quantity': 2, 'unit_price': 38} [id 1efafd14-f8f8-4fb2-9a77-490081684f25]",1efafd14-f8f8-4fb2-9a77-490081684f25,product,1.0,ad007956-fc17-4fd4-9376-2dd61b71d9f9,04Dec@2,str,['BUYER'],-1,False
7,"BUYER, 05Dec@2 agreed on {'time': 3, 'quantity': 2, 'unit_price': 38} [id cfaf53cd-16e7-4d7b-9b4b-8d6dd02fdcd0]",cfaf53cd-16e7-4d7b-9b4b-8d6dd02fdcd0,product,1.0,1845ac26-3268-4472-a810-8c3033fbbcf3,05Dec@2,str,['BUYER'],-1,False
8,"BUYER, 04Dec@2 agreed on {'time': 3, 'quantity': 1, 'unit_price': 38} [id f5a77bfd-63bb-4d76-b0d1-f653f475610b]",f5a77bfd-63bb-4d76-b0d1-f653f475610b,product,1.0,481beb03-207e-426f-80b3-a1a144a225bc,04Dec@2,str,['BUYER'],-1,False
9,"BUYER, 04Dec@2 agreed on {'time': 3, 'quantity': 1, 'unit_price': 38} [id febffe43-3867-4eea-a5d7-415ad6b94ca0]",febffe43-3867-4eea-a5d7-415ad6b94ca0,product,1.0,a1343e22-a3e0-43cc-be57-fc4a712c74af,04Dec@2,str,['BUYER'],-1,False
