index,contract,contract_id,type,level,id,perpetrator,perpetrator_type,victims,step,resolved
0,"BUYER, 05Dec@2 agreed on {'time': 3, 'quantity': 1, 'unit_price': 38} [id 1d41a67f-baa7-4bb1-9dc3-c39c80246d53]",1d41a67f-baa7-4bb1-9dc3-c39c80246d53,product,1.0,cf0db94e-ef5a-4577-9308-3a0f14ef12d7,05Dec@2,str,['BUYER'],-1,False
1,"BUYER, 05Dec@2 agreed on {'time': 3, 'quantity': 2, 'unit_price': 38} [id b5e86aa8-1fa8-4575-a14c-d344e7d6dff7]",b5e86aa8-1fa8-4575-a14c-d344e7d6dff7,product,1.0,0adda5d3-c72f-40f2-886b-8f9ea0d69391,05Dec@2,str,['BUYER'],-1,False
2,"BUYER, 04Buy@2 agreed on {'time': 3, 'quantity': 1, 'unit_price': 38} [id 432deaed-b223-4b59-8a6b-343f27b3d18d]",432deaed-b223-4b59-8a6b-343f27b3d18d,product,1.0,a5c47a1a-96af-4ece-bdd3-47e960f6eccf,04Buy@2,str,['BUYER'],-1,False
3,"BUYER, 04Buy@2 agreed on {'time': 3, 'quantity': 3, 'unit_price': 38} [id a1f7ee33-4bd4-492c-b636-1aae9d18031b]",a1f7ee33-4bd4-492c-b636-1aae9d18031b,product,1.0,1f20b903-39e0-4960-9cb6-c4279e55e0d0,04Buy@2,str,['BUYER'],-1,False
4,"BUYER, 04Buy@2 agreed on {'time': 3, 'quantity': 2, 'unit_price': 38} [id 700e862d-e756-4dae-a746-522db2dd8930]",700e862d-e756-4dae-a746-522db2dd8930,product,1.0,04323ff0-29c3-4c8c-aec4-b1fe1e6ebff4,04Buy@2,str,['BUYER'],-1,False
5,"BUYER, 05Dec@2 agreed on {'time': 3, 'quantity': 2, 'unit_price': 38} [id ecf20a57-33ad-465a-9288-51b9ac40263d]",ecf20a57-33ad-465a-9288-51b9ac40263d,product,1.0,9db1167c-f2c4-4be8-a663-80f10fb408d7,05Dec@2,str,['BUYER'],-1,False
6,"BUYER, 05Dec@2 agreed on {'time': 3, 'quantity': 3, 'unit_price': 38} [id 03613aa4-1b46-4b8a-be6e-6c56a186aa3d]",03613aa4-1b46-4b8a-be6e-6c56a186aa3d,product,1.0,3ea88a74-76ef-4253-bea2-db52682d2a34,05Dec@2,str,['BUYER'],-1,False
7,"BUYER, 05Dec@2 agreed on {'time': 3, 'quantity': 2, 'unit_price': 38} [id 620dee73-67aa-4629-b9d5-5e78bfbb3aad]",620dee73-67aa-4629-b9d5-5e78bfbb3aad,product,1.0,16d5a740-9726-4bc2-8124-905d7284ceb6,05Dec@2,str,['BUYER'],-1,False
8,"BUYER, 05Dec@2 agreed on {'time': 3, 'quantity': 1, 'unit_price': 38} [id e2ebdc0a-57f8-4533-adcc-cdaef75fc006]",e2ebdc0a-57f8-4533-adcc-cdaef75fc006,product,1.0,63f91f21-bcbc-4721-be99-abfca2436359,05Dec@2,str,['BUYER'],-1,False
9,"BUYER, 05Dec@2 agreed on {'time': 3, 'quantity': 2, 'unit_price': 38} [id cb151f6b-adb3-4668-b930-f4eb6c705bc9]",cb151f6b-adb3-4668-b930-f4eb6c705bc9,product,1.0,6d83a471-61be-443f-a3bd-152088317748,05Dec@2,str,['BUYER'],-1,False
10,"BUYER, 04Buy@2 agreed on {'time': 3, 'quantity': 1, 'unit_price': 38} [id 09a34849-15d4-4871-94a4-d78234f4e2cc]",09a34849-15d4-4871-94a4-d78234f4e2cc,product,1.0,62ee2b31-0dd7-44d0-a90d-2f458c448f56,04Buy@2,str,['BUYER'],-1,False
