index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
375,7c90cd1d-55f7-4868-9b7c-b23cd21e66c9,SELLER,00Ran@0,_SystemAgent,RandomAgent,0,3,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,0,,-1,-1
197,7f25b3d2-cc57-4aea-b115-c7e4f6292c42,SELLER,00Ran@0,_SystemAgent,RandomAgent,0,3,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,0,,-1,-1
137,453e1770-e9e2-4583-be31-2f757af88021,SELLER,00Ran@0,_SystemAgent,RandomAgent,0,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,0,,-1,-1
570,5dbb41a9-ac69-4592-ad20-567a0539e635,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,0,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,0,,-1,-1
426,e8554bdc-4664-4fba-a75d-90ec07c266f6,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,0,3,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,0,,-1,-1
444,35a453b0-c5dc-4ee6-a037-c66dcb63c23f,SELLER,00Ran@0,_SystemAgent,RandomAgent,0,4,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,0,,-1,-1
370,7bdd6e71-ff66-4bce-aa22-fca9ed3355e5,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,0,3,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,0,,-1,-1
212,00685793-4328-4eb7-9bba-26532d68a7c5,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,1,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,1,,-1,-1
665,078ced8b-efea-4493-baaa-62c60cb06cfa,00Ran@0,02Ind@1,RandomAgent,IndDecentralizingAgent,1,1,1,-1,-1,1,,"[quantity: (1, 5), time: (1, 5), unit_price: (1, 22)]",00Ran@0,02Ind@1,p1,02Ind@1,True,1,11,-1,,-1,-1
686,5d47b9e9-6fc4-4773-a872-96841119f946,00Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,1,5,1,-1,-1,1,,"[quantity: (1, 5), time: (1, 5), unit_price: (1, 22)]",00Ran@0,03Dec@1,p1,03Dec@1,True,1,5,-1,,-1,-1
684,1b3f8433-c025-4dbb-958a-35fcd0377583,00Ran@0,02Ind@1,RandomAgent,IndDecentralizingAgent,1,1,3,-1,-1,1,,"[quantity: (1, 5), time: (1, 1), unit_price: (1, 22)]",00Ran@0,02Ind@1,p1,02Ind@1,True,1,14,-1,,-1,-1
681,1b723898-2109-4b53-9094-b16ee271fd65,03Dec@1,04Dec@2,DecentralizingAgent,DecentralizingAgent,1,3,17,-1,-1,1,,"[quantity: (1, 5), time: (1, 4), unit_price: (1, 34)]",03Dec@1,04Dec@2,p2,04Dec@2,True,2,17,-1,,-1,-1
678,b940793b-1f28-41ca-aff8-a8998daaa54d,01Buy@0,03Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,1,4,11,-1,-1,1,,"[quantity: (1, 5), time: (1, 2), unit_price: (1, 22)]",01Buy@0,03Dec@1,p1,03Dec@1,True,1,17,-1,,-1,-1
677,0b449577-846a-4052-b9d9-afb539efad43,00Ran@0,02Ind@1,RandomAgent,IndDecentralizingAgent,1,5,2,-1,-1,1,,"[quantity: (1, 5), time: (1, 2), unit_price: (1, 22)]",00Ran@0,02Ind@1,p1,02Ind@1,True,1,14,-1,,-1,-1
