index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
77,e75c3d6e-8cc5-48b0-8103-f0f52f266b17,SELLER,01Ran@0,_SystemAgent,RandomAgent,0,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,0,,-1,-1
561,5a7aaf2a-83d1-42f2-8f42-9295af9b61e7,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,0,3,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,0,,-1,-1
339,26994632-6371-438b-835b-966db1950911,SELLER,01Ran@0,_SystemAgent,RandomAgent,0,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,0,,-1,-1
121,37b26e48-7ae5-4019-b6a5-b124e5714b0a,SELLER,01Ran@0,_SystemAgent,RandomAgent,0,6,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,0,,-1,-1
829,e76e8cae-156e-4e5e-9157-679ada8960e7,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,0,4,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,0,,-1,-1
679,8a44de33-a65f-4821-8767-d36c88aeb3b3,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,0,3,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,0,,-1,-1
553,4796c999-3f66-46dd-b287-007171e557ae,SELLER,01Ran@0,_SystemAgent,RandomAgent,0,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,0,,-1,-1
1326,d130735a-20db-42bd-ba2e-d95427de6795,01Ran@0,02Ind@1,RandomAgent,IndDecentralizingAgent,1,5,1,-1,-1,1,,"[quantity: (1, 5), time: (1, 1), unit_price: (1, 23)]",01Ran@0,02Ind@1,p1,02Ind@1,True,1,11,-1,,-1,-1
626,82af1886-1948-42bb-857d-ad2b5d69d167,SELLER,01Ran@0,_SystemAgent,RandomAgent,1,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,1,,-1,-1
792,15f62e97-9bfb-477a-b5e1-c590c75cd89a,SELLER,01Ran@0,_SystemAgent,RandomAgent,1,5,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,1,,-1,-1
628,6f07b9c1-f5e9-470c-b6b3-09dc68bedbbf,SELLER,01Ran@0,_SystemAgent,RandomAgent,1,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,1,,-1,-1
320,4d3c4d71-ee59-419d-9307-c1abdd05df62,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,1,1,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,1,,-1,-1
1175,ca39feb2-2c88-4487-b502-eaa2750bb1e3,03Buy@1,05Buy@2,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,1,7,17,1,-1,1,05Buy@2|03Buy@1,"[quantity: (1, 7), time: (1, 2), unit_price: (1, 35)]",03Buy@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
39,38398cb4-79cb-4aa9-9e11-73066a28b8b0,SELLER,01Ran@0,_SystemAgent,RandomAgent,1,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,1,,-1,-1
