index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
681,5d40b435-b46c-40aa-96a4-28b46de714f1,SELLER,01Ran@0,_SystemAgent,RandomAgent,2,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,2,,-1,-1
682,29a0987e-04cd-48f7-b8f8-b602ded3369e,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,30,3,45,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
683,0a2cbe46-90b8-40a6-93ba-684f2b212f7c,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,41,3,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,41,,-1,-1
684,451817d5-ef62-46f2-9f62-f1106a7e842b,SELLER,01Ran@0,_SystemAgent,RandomAgent,8,4,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,8,,-1,-1
685,64699091-e139-454c-9bbe-a810be258f3b,SELLER,01Ran@0,_SystemAgent,RandomAgent,19,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,19,,-1,-1
686,45dfc6a5-4890-4994-8873-6351451fe835,SELLER,01Ran@0,_SystemAgent,RandomAgent,53,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,53,,-1,-1
687,0f6cc676-b26e-4d4a-b72c-6b9530541252,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,30,1,45,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
688,b10db44b-2bf3-437a-9175-1bb335b12540,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,30,4,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,30,,-1,-1
689,b297fca4-89ab-4f89-99ef-1d0de08b132d,SELLER,01Ran@0,_SystemAgent,RandomAgent,38,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,38,,-1,-1
690,78a83451-4767-455d-9119-5f52c3cfdd42,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,37,3,45,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
691,ce2f0a59-2883-417a-bf1c-e15d06a9ec18,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,51,1,45,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
692,bcbf216d-98ce-4be7-a2dd-c463bd1a6be4,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,36,2,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,36,,-1,-1
693,a19bd162-31fa-4aa6-887d-3982ae527199,SELLER,01Ran@0,_SystemAgent,RandomAgent,17,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,17,,-1,-1
694,1d4dcac7-87ca-4eee-a2a6-5d6af02d50c7,SELLER,01Ran@0,_SystemAgent,RandomAgent,24,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,24,,-1,-1
695,a2e0a697-0e63-4a20-9de2-0845ce5a36bd,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,19,2,45,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
696,d9449b98-60f0-4a43-a8fa-1fea07fce060,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,48,2,45,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
697,37e06e87-4897-4393-9d3e-56d88a1c5218,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,53,2,45,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
698,9a01c8e5-78fc-4ef2-81a5-9d94d3155643,SELLER,01Ran@0,_SystemAgent,RandomAgent,20,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,20,,-1,-1
699,0dc226fc-5a90-4cc2-b013-38e019505af3,SELLER,01Ran@0,_SystemAgent,RandomAgent,50,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,50,,-1,-1
700,76b6702b-8113-43bf-8778-58ffb8f1d774,SELLER,01Ran@0,_SystemAgent,RandomAgent,57,6,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,57,,-1,-1
701,1f7378ad-1cd3-4554-859d-d6ab63610b3c,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,21,1,45,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
