index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
105,19,0,0,0,10.0,20,10.0,8.981151176835354,4,9.0,32.11256081872808,10,39.0,36.0,6,36.0,0,3.5300000000000007,24383,1060,0,0.0,10600.0,False,-0.2539147920070378,4,3.498000000000001,24049,1060,0,0.0,10600.0,False,-0.2623099157974111,3,2.4620000000000006,57875,0,2,0.2,64.22512163745616,False,0.008149733818811757,0,1.3880000000000003,66069,0,5,0.2,160.56280409364038,False,0.15164402935369387,0,0.2,73352,0,0,0.0,0.0,False,0.0,6,9.476,31153,1112,0,0.0,35709.167630425625,False,-0.3318848318353581,0.06666666666666667,276881,0.0,0.0,8,0,0,9,5,4.6,3,12,19,171.0,37.0,12,7,19,400,1.3546840319759212,169.82881734118564
106,19,0,0,0,10.0,20,10.0,8.982851333816743,4,9.0,32.94378217523565,15,38.0,36.0,10,36.0,0,3.5300000000000002,24303,1068,0,0.0,10680.0,False,-0.2549201960537891,4,3.5340000000000007,23879,1072,0,0.0,10720.0,False,-0.26507477692597714,3,2.4890000000000008,57954,0,2,0.2,65.8875643504713,False,0.009539577328561366,5,1.4380000000000002,66276,0,2,0.2,65.8875643504713,False,0.15442371528360932,0,0.2,73352,0,0,0.0,0.0,False,0.0,10,9.57,30446,1127,0,0.0,37127.64251149057,False,-0.3318543290469887,0.06666666666666667,276210,0.0,0.0,9,0,0,10,8,7.6,1,11,19,183.0,54.0,11,8,19,390,1.107505422027316,170.93632276321296
107,19,0,0,0,10.0,20,10.0,8.983669661898082,2,9.0,32.94378217523565,0,,36.0,9,36.0,2,3.5500000000000003,24199,1076,0,0.0,10760.0,False,-0.25652884252859115,0,3.5300000000000002,23759,1084,0,0.0,10840.0,False,-0.26658288299610405,0,2.4860000000000007,57936,0,4,0.2,131.7751287009426,False,0.009799745196651622,0,1.4330000000000003,66276,0,2,0.0,65.8875643504713,False,0.15442371528360932,0,0.2,73352,0,0,0.0,0.0,False,0.0,9,9.65,30340,1127,0,0.0,37127.64251149057,False,-0.333299415752191,0.03333333333333333,275862,0.0,0.0,8,0,0,8,4,4.0,3,11,19,198.0,69.0,11,8,19,200,1.0004504559910856,171.93677321920404
108,19,0,0,0,10.0,20,10.0,8.985910771364649,6,9.0,33.62940915841911,15,38.0,35.99999999999999,6,36.0,4,3.5880000000000005,24029,1088,0,0.0,10880.0,False,-0.2592937036571572,2,3.5500000000000003,23655,1092,0,0.0,10920.0,False,-0.26819152947090613,0,2.4860000000000007,57918,0,6,0.2,201.77645495051465,False,0.010095722896903744,13,1.563,66332,0,4,0.4,134.51763663367643,False,0.1559960796378217,0,0.2,73352,0,0,0.0,0.0,False,0.0,6,9.701,29712,1142,0,0.0,38404.78525891462,False,-0.33315529734080446,0.10000000000000002,274998,0.0,0.0,7,0,0,8,8,7.6,4,12,21,171.0,52.0,12,7,21,200,1.3117420859634876,173.24851530516753
109,21,0,0,0,10.0,20,10.0,8.987210866806228,4,9.0,34.119619060484816,10,39.0,35.99999999999999,15,36.0,2,3.6040000000000005,23945,1094,0,0.0,10940.0,False,-0.26065099912027145,2,3.5680000000000005,23491,1106,0,0.0,11060.0,False,-0.27055422898077164,0,2.4860000000000007,58082,0,5,0.4,170.59809530242407,False,0.012679521712620575,1,1.5600000000000003,66491,0,0,0.0,0.0,False,0.1575932728633855,0,0.2,73352,0,0,0.0,0.0,False,0.0,15,9.845,29072,1152,0,0.0,39305.80115767851,False,-0.33573862227561274,0.06666666666666667,274433,0.0,0.0,8,0,0,9,7,6.2,4,13,20,219.0,69.0,13,8,20,400,1.1520463569904678,174.400561662158
110,20,0,0,0,10.0,20,10.0,8.987210866806228,0,,34.119619060484816,0,,35.99999999999999,11,36.0,0,3.6020000000000003,23865,1102,0,0.0,11020.0,False,-0.26165640316702277,0,3.566000000000001,23371,1118,0,0.0,11180.0,False,-0.2720623350508986,0,2.4860000000000007,58082,0,5,0.0,170.59809530242407,False,0.012679521712620575,0,1.5590000000000004,66491,0,0,0.0,0.0,False,0.1575932728633855,0,0.2,73352,0,0,0.0,0.0,False,0.0,11,9.940000000000003,28919,1152,0,0.0,39305.80115767851,False,-0.3378244549727444,0.0,274080,0.0,0.0,8,0,0,10,4,4.0,2,12,19,190.0,84.0,12,8,19,200,0.9629240370122716,175.36348569917027
111,19,0,0,0,10.0,20,10.0,8.988400181298221,4,9.0,34.40341775784679,5,40.0,35.99999999999999,13,36.0,4,3.6420000000000012,23725,1111,0,0.0,11110.0,False,-0.2640442377780571,0,3.566000000000001,23261,1129,0,0.0,11290.0,False,-0.2734447656151816,0,2.4860000000000007,58264,0,2,0.2,68.80683551569358,False,0.014962019146535338,0,1.5590000000000004,66473,0,2,0.2,68.80683551569358,False,0.15787885265686805,0,0.2,73352,0,0,0.0,0.0,False,0.0,13,10.059000000000003,28524,1157,0,0.0,39804.75434582873,False,-0.33980836005951626,0.06666666666666667,273599,0.0,0.0,8,0,0,5,7,7.0,4,9,19,162.0,59.0,9,10,19,400,0.9579343200311996,176.32142001920147
112,19,0,0,0,10.0,20,10.0,8.988970027334215,2,9.0,33.88558076828459,15,30.666666666666668,36.0,8,36.0,0,3.6380000000000003,23595,1124,0,0.0,11240.0,False,-0.2656780193540279,2,3.5860000000000003,23167,1136,0,0.0,11360.0,False,-0.27492773658413977,8,2.5660000000000007,58266,0,0,0.0,0.0,False,0.0143978829715002,3,1.5890000000000002,66552,0,2,0.2,67.77116153656918,False,0.15924520936590617,0,0.2,73352,0,0,0.0,0.0,False,0.0,8,10.126000000000001,27975,1172,0,0.0,39713.90066042954,False,-0.34791211786706877,0.03333333333333333,272907,0.0,0.0,8,0,0,6,7,6.2,4,10,20,150.0,41.0,10,9,20,200,1.249383657996077,177.57080367719755
113,20,0,0,0,10.0,20,10.0,8.99052205438877,6,9.0,32.63113157337516,13,23.23076923076923,36.0,9,36.0,2,3.6580000000000004,23451,1136,0,0.0,11360.0,False,-0.2677893678522056,4,3.6240000000000006,23037,1144,0,0.0,11440.0,False,-0.27718989568933017,5,2.6080000000000005,58283,0,2,0.2,65.26226314675031,False,0.015261949747965258,6,1.6460000000000006,66442,0,4,0.4,130.52452629350063,False,0.1578763951870115,0,0.2,73352,0,0,0.0,0.0,False,0.0,9,10.208,27567,1185,0,0.0,38667.89091444956,False,-0.3606044080976009,0.10000000000000002,272132,0.0,0.0,8,0,0,7,8,7.75,5,12,22,186.0,54.0,12,8,22,200,1.0021403820137493,178.5729440592113
114,22,0,0,0,10.0,20,10.0,8.990991529062663,2,9.0,31.083914197554204,9,14.0,36.0,7,36.0,2,3.6760000000000006,23317,1147,0,0.0,11470.0,False,-0.2697750408445394,0,3.62,22947,1153,0,0.0,11530.0,False,-0.27832097524192534,0,2.6030000000000006,58265,0,4,0.2,124.33565679021682,False,0.015462801030573502,5,1.6900000000000002,66413,0,0,0.0,0.0,False,0.15623531050331657,0,0.2,73352,0,0,0.0,0.0,False,0.0,7,10.269000000000002,27366,1194,0,0.0,37114.19355187972,False,-0.37393531497519,0.03333333333333333,271660,0.0,0.0,8,0,0,8,5,4.555555555555555,5,13,23,204.0,56.0,13,9,23,200,1.2403230789932422,179.81326713820454
115,23,0,0,0,10.0,20,10.0,8.992616905212447,8,9.0,31.727044924773207,10,38.0,36.0,13,36.0,4,3.7140000000000004,23207,1153,0,0.0,11530.0,False,-0.271785848938042,4,3.660000000000001,22757,1167,0,0.0,11670.0,False,-0.2813371873821792,1,2.613000000000001,58388,0,4,0.4,126.90817969909283,False,0.01762659673478903,5,1.7350000000000003,66412,0,4,0.4,126.90817969909283,False,0.15732262208341974,0,0.2,73352,0,0,0.0,0.0,False,0.0,13,10.392000000000001,26783,1204,0,0.0,38199.36208942694,False,-0.3744862983325135,0.13333333333333333,270899,0.0,0.0,6,0,0,7,11,10.2,5,12,26,201.0,79.0,12,11,26,200,1.1131404699990526,180.9264076082036
116,26,0,0,0,10.0,20,10.0,8.993849855606717,8,9.0,32.035195238986525,5,38.0,36.0,15,36.0,4,3.7499999999999996,23067,1162,0,0.0,11620.0,False,-0.2741736835490763,4,3.6960000000000006,22597,1178,0,0.0,11780.0,False,-0.28397637300490136,0,2.6120000000000005,58352,0,8,0.4,256.2815619118922,False,0.018126025539371263,1,1.7400000000000002,66535,0,4,0.4,128.1407809559461,False,0.1594747539211682,0,0.2,73352,0,0,0.0,0.0,False,0.0,15,10.529000000000002,26322,1209,0,0.0,38730.551043934705,False,-0.37715024100273536,0.13333333333333333,270225,0.0,0.0,8,0,0,6,11,10.2,8,14,25,222.0,96.0,14,12,25,200,1.1739286030060612,182.10033621120965
117,25,0,0,0,10.0,20,10.0,8.994371997936435,4,9.0,30.586666784162944,8,14.0,36.0,8,36.0,2,3.766,22933,1173,0,0.0,11730.0,False,-0.2761593565414101,2,3.7120000000000006,22483,1187,0,0.0,11870.0,False,-0.2857106949855473,0,2.612000000000001,58464,0,0,0.0,0.0,False,0.01784501819321367,0,1.739,66499,0,8,0.4,244.69333427330355,False,0.15986257885994964,0,0.2,73352,0,0,0.0,0.0,False,0.0,8,10.594000000000003,26121,1217,0,0.0,37223.973476326304,False,-0.3901599583083877,0.06666666666666667,269852,0.0,0.0,9,0,0,10,5,5.0,4,14,22,237.0,94.0,14,11,22,312,1.1793333359528333,183.27966954716248
118,22,0,0,0,10.0,20,10.0,8.994857136786319,4,9.0,30.586666784162944,0,,36.0,9,36.0,2,3.7840000000000007,22819,1182,0,0.0,11820.0,False,-0.27789367852205604,2,3.730000000000001,22349,1198,0,0.0,11980.0,False,-0.2876963679778811,0,2.6120000000000005,58446,0,2,0.2,61.17333356832589,False,0.018064149215413952,0,1.739,66481,0,10,0.2,305.86666784162946,False,0.16008170988214993,0,0.2,73352,0,0,0.0,0.0,False,0.0,9,10.676000000000002,26006,1217,0,0.0,37223.973476326304,False,-0.39172774105459773,0.06666666666666667,269453,0.0,0.0,8,0,0,7,6,6.0,4,11,19,153.0,63.0,11,11,19,200,1.2020619570394047,184.4817315042019
119,19,0,0,0,10.0,20,10.0,8.995503185841386,6,9.0,31.08396343192594,5,40.0,36.0,12,36.0,2,3.802000000000001,22705,1191,0,0.0,11910.0,False,-0.27962800050270203,4,3.7680000000000002,22189,1209,0,0.0,12090.0,False,-0.29033555360060326,0,2.612000000000001,58428,0,4,0.2,124.33585372770376,False,0.0183005958819592,0,1.7390000000000003,66645,0,9,0.4,279.75567088733345,False,0.16270961951711668,0,0.2,73352,0,0,0.0,0.0,False,0.0,12,10.787000000000003,25622,1222,0,0.0,37984.6033138135,False,-0.39177797937470343,0.10000000000000002,268941,0.0,0.0,9,0,0,6,8,8.0,4,10,14,135.0,41.0,10,9,14,400,0.9290509109850973,185.410782415187
120,14,0,0,0,10.0,20,10.0,8.99605396661086,6,9.0,31.57830711605602,5,40.0,36.0,11,36.0,4,3.8400000000000007,22545,1202,0,0.0,12020.0,False,-0.2822671861254242,2,3.7840000000000007,22075,1218,0,0.0,12180.0,False,-0.2920698755812492,0,2.6120000000000005,58392,0,8,0.4,252.62645692844816,False,0.018790599217678353,0,1.7390000000000003,66827,0,6,0.2,189.46984269633612,False,0.16509227043207864,0,0.2,73352,0,0,0.0,0.0,False,0.0,11,10.885000000000002,25274,1227,0,0.0,38746.58283140074,False,-0.3913282335082838,0.10000000000000002,268465,0.0,0.0,8,0,0,4,7,7.0,3,7,13,111.0,36.0,7,7,13,400,0.9455973189906217,186.3563797341776
121,13,0,0,0,10.0,20,10.0,8.996382201287194,4,9.0,30.53205194578541,13,24.0,36.0,9,36.0,2,3.8560000000000008,22391,1215,0,0.0,12150.0,False,-0.28450421012944577,2,3.802000000000001,21981,1225,0,0.0,12250.0,False,-0.29355284655020736,0,2.612000000000001,58374,0,10,0.2,305.32051945785406,False,0.01893591914429088,7,1.8090000000000004,66904,0,2,0.2,61.06410389157082,False,0.16531506558167428,0,0.2,73352,0,0,0.0,0.0,False,0.0,9,10.964000000000002,24851,1240,0,0.0,37859.74441277391,False,-0.40314003426781886,0.06666666666666667,267853,0.0,0.0,9,0,0,6,6,5.875,1,7,14,111.0,33.0,7,6,14,400,1.8140317759825848,188.1704115101602
122,14,0,0,0,10.0,20,10.0,8.996688281083575,4,9.0,29.971671982271317,18,27.333333333333332,36.0,7,36.0,2,3.8740000000000006,22237,1228,0,0.0,12280.0,False,-0.28674123413346736,2,3.8200000000000003,21887,1232,0,0.0,12320.0,False,-0.2950358175191655,0,2.6120000000000005,58468,0,4,0.2,119.88668792908527,False,0.01895825735065972,8,1.8820000000000001,66998,0,2,0.2,59.943343964542635,False,0.16694182823486264,0,0.2,73352,0,0,0.0,0.0,False,0.0,7,11.025000000000002,24284,1258,0,0.0,37704.363353697314,False,-0.4119290315622115,0.06666666666666667,267226,0.0,0.0,8,0,0,7,7,6.6,1,8,19,129.0,34.0,8,6,19,312,0.978331480990164,189.14874299115036
123,19,0,0,0,10.000000000000002,20,10.0,8.996972846547546,4,9.0,29.908033351715577,23,29.652173913043477,36.0,12,36.0,2,3.8920000000000003,22123,1237,0,0.0,12370.000000000002,False,-0.28847555611411335,2,3.838000000000001,21753,1243,0,0.0,12430.000000000002,False,-0.2970214905114993,9,2.702000000000001,58447,0,4,0.4,119.63213340686231,False,0.018590436231540098,8,1.9540000000000004,67110,0,0,0.0,0.0,False,0.16836992287470184,0,0.2,73352,0,0,0.0,0.0,False,0.0,12,11.138000000000003,23421,1281,0,0.0,38312.190723547654,False,-0.4195509957223548,0.06666666666666667,266206,0.0,0.0,7,0,0,7,11,9.8,5,12,21,201.0,51.0,12,7,21,200,1.0753818409866653,190.22412483213702
124,21,0,0,0,10.000000000000002,20,10.0,8.997352061433512,6,9.0,30.92867708015541,15,38.0,36.0,11,36.0,2,3.9099999999999997,21949,1252,0,0.0,12520.000000000002,False,-0.2909639311298228,4,3.8760000000000003,21653,1248,0,0.0,12480.000000000002,False,-0.298906623099158,1,2.7030000000000007,58588,0,2,0.2,61.85735416031082,False,0.020542291423599913,10,2.0460000000000003,67109,0,4,0.4,123.71470832062164,False,0.16942943564756194,0,0.2,73352,0,0,0.0,0.0,False,0.0,11,11.236000000000002,22707,1296,0,0.0,40083.56549588141,False,-0.4172103998808389,0.10000000000000002,265358,0.0,0.0,7,0,0,9,9,8.2,4,13,26,219.0,84.0,13,8,26,200,1.0700020510121249,191.29412688314915
125,26,0,0,0,10.000000000000002,20,10.0,8.997469469710895,2,9.0,31.532898345744645,10,38.0,36.0,11,36.0,2,3.9280000000000004,21805,1264,0,0.0,12640.000000000002,False,-0.2930752796280005,0,3.8720000000000008,21573,1256,0,0.0,12560.000000000002,False,-0.29991202714590925,3,2.7320000000000007,58685,0,0,0.0,0.0,False,0.021692578213409006,1,2.0460000000000003,67250,0,2,0.2,63.06579669148929,False,0.17135627184222818,0,0.2,73352,0,0,0.0,0.0,False,0.0,11,11.335000000000004,22171,1306,0,0.0,41181.96523954251,False,-0.4170304474346814,0.03333333333333333,264836,0.0,0.0,7,0,0,14,7,5.8,3,17,23,246.0,72.0,17,9,23,200,1.3147586039849557,192.6088854871341
126,23,0,0,0,10.0,20,10.0,8.997588285510291,2,9.0,31.825981435860246,5,38.0,36.0,11,36.0,2,3.946000000000001,21681,1274,0,0.0,12740.0,False,-0.2949352771144904,0,3.872000000000001,21473,1266,0,0.0,12660.0,False,-0.3011687822043484,5,2.7790000000000004,58720,0,0,0.0,0.0,False,0.02230192029805533,0,2.045,67232,0,4,0.2,127.30392574344098,False,0.17160208156255718,0,0.2,73352,0,0,0.0,0.0,False,0.0,11,11.434,21829,1311,0,0.0,41723.86166241278,False,-0.4179990888972844,0.03333333333333333,264287,0.0,0.0,8,0,0,11,6,6.0,4,15,21,225.0,69.0,15,8,21,200,1.0858955750009045,193.694781062135
127,21,0,0,0,10.0,20,10.0,8.99781614823996,4,9.0,32.12196703551269,5,38.0,36.0,9,36.0,2,3.964000000000001,21567,1283,0,0.0,12830.0,False,-0.29666959909513635,2,3.8920000000000003,21339,1277,0,0.0,12770.0,False,-0.30315445519668216,5,2.8240000000000003,58719,0,4,0.4,128.48786814205076,False,0.02340298288742886,0,2.0450000000000004,67232,0,4,0.0,128.48786814205076,False,0.17161238764726103,0,0.2,73352,0,0,0.0,0.0,False,0.0,9,11.513000000000002,21524,1316,0,0.0,42272.5086187347,False,-0.41841729865078875,0.06666666666666667,263733,0.0,0.0,8,0,0,9,7,7.0,3,12,19,186.0,57.0,12,9,19,200,1.0657696570269763,194.76055071916198
128,19,0,0,0,10.0,20,10.0,8.997925061349692,2,9.0,30.698771277382246,8,14.0,36.0,12,36.0,0,3.9620000000000015,21437,1296,0,0.0,12960.0,False,-0.2983033806711072,2,3.9100000000000015,21245,1284,0,0.0,12840.0,False,-0.3046374261656403,0,2.8190000000000004,58701,0,6,0.2,184.19262766429347,False,0.023574510590925083,4,2.0850000000000004,67220,0,0,0.0,0.0,False,0.170284997997876,0,0.2,73352,0,0,0.0,0.0,False,0.0,12,11.624000000000002,21230,1324,0,0.0,40645.17317125409,False,-0.43351801470134355,0.03333333333333333,263185,0.0,0.0,8,0,0,6,7,6.5,3,9,20,147.0,74.0,9,10,20,200,1.1799851240357384,195.94053584319772
129,20,0,0,0,10.0,20,10.0,8.998034003806845,2,9.0,30.698771277382246,0,,36.0,9,36.0,2,3.9820000000000007,21363,1301,0,0.0,13010.0,False,-0.2995350006283775,0,3.908000000000001,21095,1299,0,0.0,12990.0,False,-0.306522558753299,0,2.8190000000000004,58701,0,6,0.0,184.19262766429347,False,0.023574510590925083,0,2.0810000000000004,67202,0,2,0.2,61.39754255476449,False,0.17050608073395052,0,0.2,73352,0,0,0.0,0.0,False,0.0,9,11.702000000000002,21123,1324,0,0.0,40645.17317125409,False,-0.4349767342999912,0.03333333333333333,262836,0.0,0.0,7,0,0,6,4,4.0,4,10,16,150.0,75.0,10,10,16,200,1.124091566016432,197.06462740921415
130,16,0,0,0,10.0,20,10.0,8.998239420203188,4,9.0,29.514217647270183,7,14.0,36.0,12,36.0,2,4.000000000000001,21259,1309,0,0.0,13090.0,False,-0.3011436471031796,2,3.928000000000001,20951,1311,0,0.0,13110.0,False,-0.3086339072514767,1,2.8290000000000006,58768,0,0,0.0,0.0,False,0.02313758944271314,0,2.081,67166,0,6,0.4,177.0853058836211,False,0.17088637777366952,0,0.2,73352,0,0,0.0,0.0,False,0.0,12,11.813000000000004,20843,1331,0,0.0,39283.42368851661,False,-0.4480762372633561,0.06666666666666667,262339,0.0,0.0,8,0,0,3,8,7.142857142857142,4,7,16,126.0,56.0,7,9,16,200,0.8836834619869478,197.9483108712011
131,16,0,0,0,10.0,20,10.0,8.998336009871334,2,9.0,29.966494894966626,5,38.0,36.0,8,36.0,0,3.9979999999999998,21169,1318,0,0.0,13180.0,False,-0.3022747266557748,2,3.946000000000001,20817,1322,0,0.0,13220.0,False,-0.3106195802438105,0,2.8280000000000003,58750,0,2,0.2,59.93298978993325,False,0.02334592341257621,0,2.0810000000000004,67356,0,1,0.0,29.966494894966626,False,0.17291358219062802,0,0.2,73352,0,0,0.0,0.0,False,0.0,8,11.881,20573,1336,0,0.0,40035.237179675416,False,-0.44663242188573304,0.03333333333333333,262017,0.0,0.0,9,0,0,3,3,3.0,4,7,14,126.0,42.0,7,9,14,390,0.9667074309545569,198.91501830215566
132,14,0,0,0,10.0,20,10.0,8.998516832451125,4,9.0,30.41564254909327,5,38.0,36.0,10,36.0,2,4.018000000000001,21005,1332,0,0.0,13320.0,False,-0.3046374261656403,2,3.964000000000001,20733,1328,0,0.0,13280.0,False,-0.31197687570692473,0,2.8280000000000003,58732,0,4,0.2,121.66257019637308,False,0.023569896500603933,4,2.1210000000000004,67404,0,2,0.2,60.83128509818654,False,0.17401792584392303,0,0.2,73352,0,0,0.0,0.0,False,0.0,10,11.973000000000003,20250,1341,0,0.0,40787.37665833408,False,-0.4459089277842862,0.06666666666666667,261476,0.0,0.0,7,0,0,5,7,6.8,2,7,16,111.0,21.0,7,7,16,200,0.8146245759562589,199.72964287811192
133,16,0,0,0,10.0,20,10.0,8.998744263246696,6,9.0,29.953842171483544,18,27.88888888888889,36.0,6,36.0,2,4.036,20881,1342,0,0.0,13420.0,False,-0.3064974236521302,4,4.002000000000001,20583,1338,0,0.0,13380.0,False,-0.31449038582380295,9,2.918,58729,0,2,0.2,59.90768434296709,False,0.02298009788073404,3,2.1470000000000002,67475,0,4,0.4,119.81536868593417,False,0.17576746956498138,0,0.2,73352,0,0,0.0,0.0,False,0.0,6,12.023000000000003,19690,1359,0,0.0,40707.271511046136,False,-0.45408938058235543,0.10000000000000002,260710,0.0,0.0,7,0,0,3,8,6.8,5,8,18,144.0,24.0,8,8,18,200,0.7533188320230693,200.482961710135
134,18,0,0,0,10.0,20,10.0,8.998927068453352,6,9.0,31.118390805254467,15,38.0,36.0,12,36.0,4,4.074000000000001,20751,1350,0,0.0,13500.0,False,-0.30875958275732057,2,4.018000000000001,20439,1350,0,0.0,13500.0,False,-0.31660173432198063,3,2.9390000000000005,58808,0,2,0.2,62.236781610508935,False,0.02437574454299788,6,2.2040000000000006,67628,0,4,0.4,124.47356322101787,False,0.17847171402027387,0,0.2,73352,0,0,0.0,0.0,False,0.0,12,12.137000000000002,18932,1374,0,0.0,42756.66896641964,False,-0.45045350524580346,0.10000000000000002,259910,0.0,0.0,6,0,0,4,11,9.8,5,9,13,147.0,27.0,9,9,13,200,0.7516302970470861,201.23459200718207
135,13,0,0,0,10.0,20,10.0,8.999076453229364,6,9.0,32.07174342676394,15,38.0,36.0,11,36.0,2,4.090000000000001,20637,1359,0,0.0,13590.0,False,-0.31049390473796656,4,4.056,20279,1361,0,0.0,13610.0,False,-0.3192409199447028,3,2.966000000000001,58869,0,4,0.4,128.28697370705575,False,0.026012700201144327,6,2.258000000000001,67799,0,2,0.2,64.14348685352788,False,0.1809236188552509,0,0.2,73352,0,0,0.0,0.0,False,0.0,11,12.235000000000001,18206,1389,0,0.0,44547.65161977511,False,-0.44814284804930266,0.10000000000000002,259142,0.0,0.0,8,0,0,0,10,8.8,2,2,9,36.0,32.0,2,11,9,200,0.3410438030259684,201.57563581020804
136,9,0,0,0,10.0,20,10.0,8.999162797058128,4,9.0,32.36107518079139,5,38.0,36.0,11,36.0,2,4.1080000000000005,20523,1368,0,0.0,13680.0,False,-0.31222822671861256,2,4.072000000000001,20145,1372,0,0.0,13720.0,False,-0.3212265929370366,1,2.9730000000000003,59028,0,0,0.0,0.0,False,0.027664130642942947,0,2.2520000000000007,67763,0,6,0.4,194.16645108474833,False,0.18142870219785118,0,0.2,73352,0,0,0.0,0.0,False,0.0,11,12.334000000000003,17867,1394,0,0.0,45111.338802023194,False,-0.4489220552812248,0.06666666666666667,258678,0.0,0.0,7,0,0,0,7,6.2,0,0,8,0.0,27.0,0,9,8,200,0.19832999299978837,201.77396580320783
137,8,0,0,0,10.0,20,10.0,8.99927566275677,6,9.0,32.651135420575336,5,38.0,36.0,12,36.0,4,4.146000000000001,20363,1379,0,0.0,13790.0,False,-0.3148674123413347,2,4.090000000000001,20031,1381,0,0.0,13810.0,False,-0.32296091491768253,5,3.0220000000000007,59045,0,2,0.2,65.30227084115067,False,0.028528545681863755,0,2.2520000000000007,67727,0,10,0.4,326.5113542057534,False,0.1819539977559302,0,0.2,73352,0,0,0.0,0.0,False,0.0,12,12.443000000000001,17501,1399,0,0.0,45678.93845338489,False,-0.45004268149890325,0.10000000000000002,258019,0.0,0.0,8,0,0,0,8,8.0,0,0,6,0.0,24.0,0,8,6,200,0.1843769249971956,201.95834272820503
138,6,0,0,0,10.0,0,,8.999370027603607,6,9.0,32.651135420575336,0,,35.99999999999999,10,36.0,4,4.182,20313,1379,0,0.0,13790.0,False,-0.3161241673997738,2,4.1080000000000005,20007,1381,0,0.0,13810.0,False,-0.3235641573457333,0,3.017000000000001,59009,0,6,0.4,195.906812523452,False,0.029038691590412856,0,2.2520000000000007,67709,0,12,0.2,391.813625046904,False,0.1822090707102047,0,0.2,73352,0,0,0.0,0.0,False,0.0,10,12.531000000000002,17364,1399,0,0.0,45678.93845338489,False,-0.45191038790091004,0.10000000000000002,257754,0.0,0.0,0,0,0,0,7,7.0,0,0,3,0.0,18.0,0,6,3,0,0.16403109504608437,202.1223738232511
139,3,0,0,0,10.0,0,,8.999370027603607,0,,32.7228882847258,1,39.0,35.99999999999999,8,36.0,0,4.178,20313,1379,0,0.0,13790.0,False,-0.3161241673997738,0,4.106,20007,1381,0,0.0,13810.0,False,-0.3235641573457333,0,3.017000000000001,59009,0,6,0.0,196.3373297083548,False,0.029042439193826146,0,2.2520000000000007,67748,0,11,0.0,359.9517711319838,False,0.18261069805473615,0,0.2,73352,0,0,0.0,0.0,False,0.0,8,12.601,17235,1400,0,0.0,45812.04359861612,False,-0.45276172702437484,0.0,257664,0.0,0.0,1,0,0,0,3,3.0,0,0,2,0.0,9.0,0,3,2,39,0.14767906401539221,202.2700528872665
140,2,0,0,0,10.0,0,,8.999370027603607,0,,33.16269730568345,6,39.0,35.99999999999999,11,36.0,0,4.178,20313,1379,0,0.0,13790.0,False,-0.3161241673997738,0,4.106000000000001,20007,1381,0,0.0,13810.0,False,-0.3235641573457333,0,3.017000000000001,59126,0,3,0.0,99.48809191705035,False,0.030236321070327248,0,2.2520000000000007,67865,0,8,0.0,265.3015784454676,False,0.18382372237021427,0,0.2,73352,0,0,0.0,0.0,False,0.0,11,12.703000000000003,16848,1406,0,0.0,46626.752411790934,False,-0.45248423756822626,0.0,257511,0.0,0.0,6,0,0,0,4,4.0,0,0,0,0.0,6.0,0,2,0,234,0.1491781139629893,202.4192310012295
